timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
13,"[[-2.43977902 -3.06113416 -0.16417308  0.19098237]
 [-7.18290391  2.15850586  0.          0.        ]]",-0.951656,[-0.03943601 -0.18788004],"[-1.31730532 -0.67881546 -0.95427188  0.44420288 -1.41546914  1.62905637
 -0.42279826  0.62846232  0.95622579 -1.31667701  0.        ]",[-0.44640154 -0.42320263],[-2.32141342 -0.74973737],-0.243279953777
14,"[[ -2.62173575  -3.02989753  -0.16417308   0.19098237]
 [-11.0000429    1.0685255    0.           0.        ]]",-0.89001,[-0.03943601 -0.18788004],"[-1.46110298 -0.67487935 -0.72938555  0.35843864 -1.41546038  1.6290441
 -0.64267301  0.4789424   0.95855822 -1.29870579  0.        ]",[-0.46001416 -0.43277943],[-1.66086731 -0.38949516],-0.241824790992
15,"[[ -2.87927678  -3.0145509   -0.16417308   0.19098237]
 [-14.74158858   0.52090616   0.           0.        ]]",-0.872255,[-0.03943601 -0.18788004],"[-1.59618287 -0.67247787 -0.37065537  0.31640681 -1.41545161  1.62903183
 -0.85819247  0.4038213   0.9814217  -1.29440291  0.        ]",[-0.47208774 -0.44445339],[-0.4181149  -1.58625176],-0.243638639422
16,"[[ -3.18779017  -3.00793495  -0.16417308   0.19098237]
 [-16.10520456   0.19413559   0.           0.        ]]",-0.752713,[-0.03943601 -0.18788004],"[-1.64190053 -0.6713468   0.09090329  0.29831125 -1.41544285  1.62901956
 -0.93673662  0.35899537  1.01358006 -1.30684661  0.        ]",[-0.48071408 -0.46018463],[-0.23794662  1.26803871],-0.247923922933
17,"[[ -3.51614574  -2.9643616   -0.16417308   0.19098237]
 [-16.72826335   4.15002627   0.           0.        ]]",-0.813342,[-0.03943601 -0.18788004],"[-1.54769792 -0.66248837  0.57388003  0.17957449 -1.41543409  1.62900729
 -0.97262252  0.90164644  1.05010678 -1.30072529  0.        ]",[-0.51038057 -0.52219093],[-1.03593921 -0.84347722],-0.250985474561
18,"[[ -3.88711364  -2.91569367  -0.16417308   0.19098237]
 [-20.35644252   0.72820498   0.           0.        ]]",-0.871873,[-0.03943601 -0.18788004],"[-1.27732675 -0.64969501  1.04601043  0.04805688 -1.41542533  1.62899503
 -1.1816092   0.43225243  1.10161979 -1.31478108  0.        ]",[-0.50705445 -0.50725806],[-1.43582204 -2.25893792],-0.257418095715
19,"[[ -4.32992568  -2.940999    -0.16417308   0.19098237]
 [-23.91294051  -3.24547937   0.           0.        ]]",-0.838016,[-0.03943601 -0.18788004],"[-0.77846889 -0.65672437  1.42279535  0.11627752 -1.41541656  1.62898276
 -1.38646417 -0.11284377  1.11045039 -1.41046912  0.        ]",[-0.49137038 -0.4761419 ],[-0.37727555 -0.64010026],-0.266903795775
20,"[[ -4.81842384  -3.01475887  -0.16417308   0.19098237]
 [-24.93339404  -2.53460808   0.           0.        ]]",-0.845396,[-0.03943601 -0.18788004],"[-0.11745858 -0.67250267  1.52346025  0.31697502 -1.4154078   1.62897049
 -1.44523558 -0.01532865  1.04866055 -1.49969473  0.        ]",[-0.48220003 -0.47175446],[-0.18807599 -0.8992992 ],-0.269349935623
21,"[[ -5.31960943  -3.03037567  -0.16417308   0.19098237]
 [-25.18434991   0.20066713   0.           0.        ]]",-0.845505,[-0.03943601 -0.18788004],"[ 0.52382987 -0.67493538  1.26185811  0.35974748 -1.41539904  1.62895822
 -1.4596818   0.35988775  0.97714019 -1.53141585  0.        ]",[-0.48604023 -0.48790854],[-1.19284226 -0.92545367],-0.265944534295
22,"[[ -5.85801879  -3.02183136  -0.16417308   0.19098237]
 [-28.64505895   0.48907333   0.           0.        ]]",-0.871223,[-0.03943601 -0.18788004],"[ 0.99350667 -0.67364065  0.64428159  0.3363345  -1.41539028  1.62894596
 -1.65901331  0.39944961  0.92300808 -1.54069348  0.        ]",[-0.48220134 -0.46622431],[-0.67527194 -0.94704958],-0.262140949421
23,"[[ -6.45205538  -3.01346187  -0.16417308   0.19098237]
 [-30.75158098   0.33137472   0.           0.        ]]",-0.900584,[-0.03943601 -0.18788004],"[ 1.09672243 -0.67228011 -0.23281882  0.31342386 -1.41538151  1.62893369
 -1.78033782  0.377816    0.86338019 -1.51397791  0.        ]",[-0.47378767 -0.42768508],[ 0.40285956 -0.42902606],-0.254349885401
24,"[[ -7.0449754   -3.00791816  -0.16417308   0.19098237]
 [-28.54776621   0.2157421    0.           0.        ]]",-0.93407,[-0.03943601 -0.18788004],"[ 0.73495734 -0.67132802 -1.02169666  0.29826179 -1.41537275  1.62892142
 -1.6533816   0.36195292  0.82541472 -1.45201525  0.        ]",[-0.46441227 -0.39936852],[-0.45095199 -0.74606272],-0.244810267272
25,"[[ -7.62817445  -3.0050283   -0.16417308   0.19098237]
 [-29.76807206   0.09075223   0.           0.        ]]",-0.935787,[-0.03943601 -0.18788004],"[ 0.04542927 -0.67081489 -1.45136293  0.29036215 -1.41536399  1.62890916
 -1.72365894  0.34480625  0.82567077 -1.37574189  0.        ]",[-0.46735382 -0.38306257],[-1.29645517 -0.82261942],-0.237104661599
26,"[[ -8.25734808e+00  -3.00390205e+00  -1.64173083e-01   1.90982366e-01]
 [ -3.31380601e+01   3.20001632e-02   0.00000000e+00   0.00000000e+00]]",-0.832965,[-0.03943601 -0.18788004],"[-0.80512947 -0.67061075 -1.36845712  0.28728392 -1.41535523  1.62889689
 -1.91775602  0.33674596  0.87022514 -1.30729719  0.        ]",[-0.47704214 -0.38476115],[-0.74599629  0.32608331],-0.234347391833
27,"[[ -8.94316108  -2.99030784  -0.16417308   0.19098237]
 [-35.43557391   1.32314666   0.           0.        ]]",-0.761655,[-0.03943601 -0.18788004],"[-1.48640044 -0.66803882 -0.67871264  0.25017471 -1.41534647  1.62888463
 -2.05007301  0.51386231  0.94483265 -1.27159669  0.        ]",[-0.49131393 -0.41775382],[-0.09955436  0.01127456],-0.237997099478
28,"[[ -9.64878833  -2.96365104  -0.16417308   0.19098237]
 [-35.12817415   1.34249044   0.           0.        ]]",-0.729477,[-0.03943601 -0.18788004],"[-1.60887507 -0.66230162  0.35674164  0.17763746 -1.41533771  1.62887236
 -2.03234512  0.51651452  1.03280134 -1.28402071  0.        ]",[-0.49890959 -0.455127  ],[ 1.18917173  0.80658104],-0.2477698779
29,"[[-10.30464724  -2.90501291  -0.16417308   0.19098237]
 [-30.4732034    4.51076074   0.           0.        ]]",-0.78771,[-0.03943601 -0.18788004],"[-1.14280587 -0.64645897  1.18544969  0.01936773 -1.41532895  1.62886009
 -1.76420294  0.95113103  1.11787127 -1.33133462  0.        ]",[-0.52276015 -0.52340871],[-2.12993841  0.53285131],-0.2605409195
30,"[[-10.94777874  -2.79451431  -0.16417308   0.19098237]
 [-33.82870401   6.5324908    0.           0.        ]]",-0.889501,[-0.03943601 -0.18788004],"[-0.32941545 -0.60473789  1.53021498 -0.27240818 -1.41532018  1.62884783
 -1.95746009  1.2284637   1.21253782 -1.43064824  0.        ]",[-0.56874549 -0.58430368],[-0.46062285 -0.88039749],-0.278915778517
31,"[[-11.63592713  -2.70011962  -0.16417308   0.19098237]
 [-34.98232133   2.91911957   0.           0.        ]]",-0.990016,[-0.03943601 -0.18788004],"[ 0.56094437 -0.55714467  1.23261601 -0.51272939 -1.41531142  1.62883557
 -2.02388674  0.73278304  1.21595591 -1.63342608  0.        ]",[-0.57039607 -0.55688947],[-1.11799501 -0.55990273],-0.297788444987
32,"[[-12.3683464   -2.66453656  -0.16417308   0.19098237]
 [-38.24876017   0.64687048   0.           0.        ]]",-1.00746,[-0.03943601 -0.18788004],"[ 1.08939653 -0.53643401  0.31833432 -0.60070888 -1.41530266  1.6288233
 -2.21200427  0.42107706  1.03130023 -1.80058872  0.        ]",[-0.56078804 -0.51110923],[-0.34927392  0.23472686],-0.297867694672
33,"[[-13.13959738  -2.64237272  -0.16417308   0.19098237]
 [-38.87422815   1.5664865    0.           0.        ]]",-0.988839,[-0.03943601 -0.18788004],"[ 0.89579636 -0.52278525 -0.79828501 -0.6547049  -1.4152939   1.62881104
 -2.24800241  0.54722786  0.76078689 -1.77738743  0.        ]",[-0.53823358 -0.47985506],[ 1.68697723 -0.21225388],-0.274568615846
34,"[[-13.86963633  -2.61975626  -0.16417308   0.19098237]
 [-34.14545258   0.69794779   0.           0.        ]]",-0.838765,[-0.03943601 -0.18788004],"[ 0.10126638 -0.50827415 -1.43596884 -0.70913453 -1.41528514  1.62879877
 -1.97561303  0.42808113  0.57520331 -1.56571847  0.        ]",[-0.50919187 -0.45881531],[-0.00136609 -0.01616228],-0.238201603684
35,"[[-14.54581693  -2.6065528   -0.16417308   0.19098237]
 [-33.47484418   0.62264207   0.           0.        ]]",-0.668749,[-0.03943601 -0.18788004],"[-0.81181578 -0.49953243 -1.36530161 -0.74058606 -1.41527638  1.62878651
 -1.93696839  0.4177497   0.56128569 -1.28232276  0.        ]",[-0.5059936  -0.48086146],[-1.22460428 -0.03824799],-0.205843504894
36,"[[-15.24838699  -2.59571693  -0.16417308   0.19098237]
 [-36.77117884   0.46157705   0.           0.        ]]",-0.513277,[-0.03943601 -0.18788004],"[-1.50017794 -0.49221085 -0.6490329  -0.76621432 -1.41526762  1.62877425
 -2.12680522  0.39565387  0.7249559  -1.03915325  0.        ]",[-0.51593232 -0.51211816],[-0.42580362 -0.1043696 ],-0.195216053137
37,"[[-15.99342085  -2.59069241  -0.16417308   0.19098237]
 [-37.72902675   0.04230401   0.           0.        ]]",-0.643878,[-0.03943601 -0.18788004],"[-1.58750104 -0.48877044  0.44656494 -0.7780397  -1.41525886  1.62876198
 -2.18194868  0.33813714  1.01713507 -0.97292016  0.        ]",[-0.53154033 -0.52918369],[ 0.57169508 -0.53407012],-0.219887634958
38,"[[-16.71780019  -2.61104123  -0.16417308   0.19098237]
 [-34.71899139  -2.0702431    0.           0.        ]]",-0.836637,[-0.03943601 -0.18788004],"[-0.99756152 -0.50252209  1.30040095 -0.72991327 -1.4152501   1.62874972
 -2.00855955  0.04833693  1.26159414 -1.1528726   0.        ]",[-0.54341501 -0.52261472],[ 0.03929396 -0.72565015],-0.261084396898
39,"[[-17.40372857  -2.68083796  -0.16417308   0.19098237]
 [-33.87671655  -4.90007048   0.           0.        ]]",-0.942477,[-0.03943601 -0.18788004],"[-0.09148893 -0.54609747  1.52015018 -0.56057869 -1.41524134  1.62873746
 -1.960028   -0.33986002  1.29234896 -1.45387195  0.        ]",[-0.5365935  -0.49415424],[-0.8411562  -0.41581013],-0.289113539774
40,"[[-18.1079557   -2.79436431  -0.16417308   0.19098237]
 [-36.53715353  -6.4474524    0.           0.        ]]",-0.888474,[-0.03943601 -0.18788004],"[ 0.75400968 -0.60465821  1.04161839 -0.27277443 -1.41523259  1.6287252
 -2.11323488 -0.55212987  1.10685164 -1.65112073  0.        ]",[-0.51460081 -0.44844839],[ 0.02824154  1.16296107],-0.28937868925
41,"[[-18.83032375  -2.88228701  -0.16417308   0.19098237]
 [-35.70233495  -2.35853709   0.           0.        ]]",-0.958731,[-0.03943601 -0.18788004],"[ 1.11611629 -0.63912079  0.05015901 -0.04137701 -1.41522383  1.62871293
 -2.06513056  0.00879224  0.90297701 -1.63860365  0.        ]",[-0.49839997 -0.43662897],[ 0.11431296 -0.95684508],-0.270521443859
42,"[[-19.53274231  -2.96698943  -0.16417308   0.19098237]
 [-34.54340952  -6.09932388   0.           0.        ]]",-0.912229,[-0.03943601 -0.18788004],"[ 0.80668029 -0.66305117 -0.9326276   0.18673399 -1.41521507  1.62870067
 -1.99836137 -0.50437297  0.81192233 -1.49228551  0.        ]",[-0.45897251 -0.35593909],[ 0.1254783  -0.18127959],-0.247857427535
43,"[[-20.21176586  -3.05804469  -0.16417308   0.19098237]
 [-33.36273336  -1.13783479   0.           0.        ]]",-0.88107,[-0.03943601 -0.18788004],"[ 0.02224616 -0.67843266 -1.45696144  0.43573973 -1.41520631  1.62868841
 -1.93034164  0.17625191  0.86973648 -1.35784163  0.        ]",[-0.46250129 -0.3593249 ],[-0.94708457  0.52613753],-0.239250426374
44,"[[-20.91001528  -3.04828792  -0.16417308   0.19098237]
 [-36.4519229    1.63449054   0.           0.        ]]",-0.892872,[-0.03943601 -0.18788004],"[-0.91247748 -0.6772993  -1.31216702  0.40892921 -1.41519755  1.62867615
 -2.10823857  0.55656333  0.91164353 -1.31450572  0.        ]",[-0.48029351 -0.38300461],[-1.31105442 -0.68710566],-0.238899990091
45,"[[-21.67153835  -3.0242319   -0.16417308   0.19098237]
 [-39.68959349   0.83694414   0.           0.        ]]",-0.801784,[-0.03943601 -0.18788004],"[-1.57346144 -0.67397652 -0.45357411  0.34293737 -1.41518879  1.62866389
 -2.2946799   0.44715312  0.97801712 -1.29953466  0.        ]",[-0.49196112 -0.40907022],[ 0.48013679 -0.66265162],-0.243816697555
46,"[[-22.43837347  -3.01237443  -0.16417308   0.19098237]
 [-37.00287306   0.39674102   0.           0.        ]]",-0.768562,[-0.03943601 -0.18788004],"[-1.50762198 -0.6720599   0.6744977   0.3104753  -1.41518003  1.62865163
 -2.13991721  0.38676411  1.04659347 -1.34852813  0.        ]",[-0.48911613 -0.44047588],[ 0.40488777 -0.11483309],-0.255008474306
47,"[[-23.1549971   -3.00630672  -0.16417308   0.19098237]
 [-34.66727433   0.21894511   0.           0.        ]]",-0.848883,[-0.03943601 -0.18788004],"[-0.80962959 -0.67100733  1.40855088  0.29388253 -1.41517128  1.62863937
 -2.00538174  0.36237276  1.0670503  -1.43625699  0.        ]",[-0.48965359 -0.46517918],[-1.68999365 -2.07275944],-0.265109330617
48,"[[-23.8811817   -3.00408997  -0.16417308   0.19098237]
 [-37.94027816   0.04262581   0.           0.        ]]",-0.803917,[-0.03943601 -0.18788004],"[ 0.16958573 -0.67060956  1.4555916   0.28782355 -1.41516252  1.62862711
 -2.1938572   0.338184    1.02649324 -1.52092138  0.        ]",[-0.49080575 -0.46501023],[-1.21135403 -0.18695373],-0.269392370654
49,"[[-24.6721762   -3.00289104  -0.16417308   0.19098237]
 [-41.14848127   0.06132182   0.           0.        ]]",-0.828259,[-0.03943601 -0.18788004],"[ 0.97260417 -0.67039085  0.69259452  0.28454704 -1.41515376  1.62861485
 -2.37859279  0.340748    0.93528566 -1.55487727  0.        ]",[-0.48484033 -0.44034249],[-1.22840526 -0.33735409],-0.264665357564
