timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
27,[-0.00053572 -0.08481766],-0.317874,"[[ 0.52384995 -2.95039048 -0.01582219 -0.0824127 ]
 [-0.72032814  0.52904623  0.          0.        ]]","[ 0.87813604 -0.97870424  0.77603615  0.09717561 -0.08094313 -0.70740096
 -0.10546818  0.30496943 -0.18114853  0.4609018   0.        ]",[ 0.01018632 -0.50180066],[-1.07959351 -1.6589822 ],-0.0633417218591
28,[-0.00053572 -0.08481766],-0.333454,"[[ 0.46986005 -2.9796441  -0.01582219 -0.0824127 ]
 [-4.66552181 -3.44117351  0.          0.        ]]","[ 0.91378557 -0.9849328   0.70325458  0.15663613 -0.08094267 -0.70739501
 -0.46348369 -0.23296277 -0.20156921  0.4782603   0.        ]",[ 0.00861665 -0.49562457],[-0.32241615  0.67217337],-0.064784443255
29,[-0.00053572 -0.08481766],-0.326742,"[[ 0.3646695  -3.01779865 -0.01582219 -0.0824127 ]
 [-5.84958039 -0.34696142  0.          0.        ]]","[ 0.97282348 -0.99151803  0.55584475  0.23460912 -0.08094221 -0.70738906
 -0.57093094  0.1862798  -0.2289232   0.5063962   0.        ]",[ 0.0105732  -0.49497145],[-1.17495115 -1.43827289],-0.0677012528984
30,[-0.00053572 -0.08481766],-0.396212,"[[ 0.20911525 -3.01668238 -0.01582219 -0.0824127 ]
 [-9.69304532  0.25231661  0.          0.        ]]","[ 1.03374924 -0.9913389   0.32727311  0.23232065 -0.08094176 -0.70738311
 -0.91971126  0.26747653 -0.2439642   0.51012513  0.        ]",[ 0.00896111 -0.49477684],[ 1.13300628 -0.60253414],-0.0678420961471
31,[-0.00053572 -0.08481766],-0.339983,"[[ 0.05690453 -3.01104821 -0.01582219 -0.0824127 ]
 [-5.54186282  0.26190992  0.          0.        ]]","[ 1.06168298 -0.99045645  0.09613366  0.22078055 -0.0809413  -0.70737717
 -0.54299216  0.26877475 -0.25781203  0.5134876   0.        ]",[ 0.01595149 -0.48269421],[-0.92235475 -2.10843505],-0.0680346378874
32,[-0.00053572 -0.08481766],-0.334266,"[[-0.08947243 -3.00725941 -0.01582219 -0.0824127 ]
 [-9.08402843  0.12955617  0.          0.        ]]","[ 1.05837034 -0.98983796 -0.12811433  0.21302455 -0.08094084 -0.70737122
 -0.86443252  0.25083998 -0.27117623  0.52019949  0.        ]",[ 0.01542485 -0.47897461],[-0.94912421 -0.45610893],-0.0687652960657
33,[-0.00053572 -0.08481766],-0.384202,"[[ -0.3070525   -3.00486856  -0.01582219  -0.0824127 ]
 [-12.66205474   0.09978843   0.           0.        ]]","[ 0.99908706 -0.98943474 -0.45460507  0.20813185 -0.08094039 -0.70736527
 -1.18912006  0.24680511 -0.28938444  0.53671882  0.        ]",[ 0.0151484  -0.47261089],[ 0.84674014 -0.58218883],-0.0708879303789
34,[-0.00053572 -0.08481766],-0.335152,"[[-0.524142   -3.00346351 -0.01582219 -0.0824127 ]
 [-9.05890297  0.04670105  0.          0.        ]]","[ 0.87785668 -0.98919004 -0.75858505  0.20525677 -0.08093993 -0.70735932
 -0.86212866  0.23961054 -0.30401291  0.55793668  0.        ]",[ 0.02044504 -0.46109661],[-1.06059876 -0.30294335],-0.0737814096851
35,[-0.00053572 -0.08481766],-0.348588,"[[ -0.74324557  -3.00252408  -0.01582219  -0.0824127 ]
 [-12.83885784   0.04133272   0.           0.        ]]","[ 0.6984224  -0.98902149 -1.0288074   0.20333439 -0.08093947 -0.70735338
 -1.2051403   0.23888174 -0.31421937  0.58283064  0.        ]",[ 0.01996482 -0.45608336],[-0.56943753  0.50428461],-0.0772421020308
36,[-0.00053572 -0.08481766],-0.355635,"[[ -1.02009244  -2.98167124  -0.01582219  -0.0824127 ]
 [-14.83915679   2.03730873   0.           0.        ]]","[ 0.40326097 -0.98523944 -1.29789414  0.16075578 -0.08093902 -0.70734743
 -1.38664284  0.50932862 -0.33067083  0.60688135  0.        ]",[ 0.01975858 -0.45728195],[-0.07181134 -0.33585569],-0.0806529379561
37,[-0.00053572 -0.08481766],-0.363608,"[[ -1.31678112  -2.95467094  -0.01582219  -0.0824127 ]
 [-14.82974536   0.66729141   0.           0.        ]]","[ 0.02633043 -0.97957163 -1.47538706  0.10584033 -0.08093856 -0.70734148
 -1.38576609  0.32369143 -0.34625841  0.63950612  0.        ]",[ 0.01846409 -0.45401818],[-0.90673203 -2.40542383],-0.0853110031709
38,[-0.00053572 -0.08481766],-0.354801,"[[ -1.64645201e+00  -2.98118486e+00  -1.58221942e-02  -8.24127022e-02]
 [ -1.81263774e+01  -3.30543427e+00   0.00000000e+00   0.00000000e+00]]","[-0.4266538  -0.98512362 -1.52018238  0.15976309 -0.08093811 -0.70733554
 -1.684893   -0.21460807 -0.31404068  0.69141521  0.        ]",[ 0.01614701 -0.44260955],[-1.17941328  0.29051673],-0.0923095116044
39,[-0.00053572 -0.08481766],-0.374219,"[[ -2.04510371e+00  -3.02391740e+00  -1.58221942e-02  -8.24127022e-02]
 [ -2.17267608e+01  -5.12551428e-01   0.00000000e+00   0.00000000e+00]]","[-0.95483113 -0.99230345 -1.35525707  0.24714262 -0.08093765 -0.70732959
 -2.01156078  0.16382613 -0.24996895  0.72124052  0.        ]",[ 0.01693745 -0.4466067 ],[-0.28536164  0.21316271],-0.0968422737434
40,[-0.00053572 -0.08481766],-0.436175,"[[ -2.48665881e+00  -3.02037520e+00  -1.58221942e-02  -8.24127022e-02]
 [ -2.24264233e+01   6.48715793e-01   0.00000000e+00   0.00000000e+00]]","[-1.42094778 -0.99177989 -0.92508272  0.23987891 -0.08093719 -0.70732365
 -2.07499041  0.3211765  -0.20942448  0.73649927  0.        ]",[ 0.01826303 -0.45223117],[ 2.09287207 -0.08374987],-0.0996975219059
41,[-0.00053572 -0.08481766],-0.41063,"[[ -2.89100798e+00  -3.01030621e+00  -1.58221942e-02  -8.24127022e-02]
 [ -1.80231687e+01   3.68199348e-01   0.00000000e+00   0.00000000e+00]]","[-1.66437028 -0.9902294  -0.37125907  0.21925134 -0.08093674 -0.7073177
 -1.67538594  0.28316446 -0.17027187  0.73683691  0.        ]",[ 0.0182014  -0.45814282],[ 0.05289474 -0.35856057],-0.100824572685
42,[-0.00053572 -0.08481766],-0.462339,"[[ -3.24579032e+00  -3.00525479e+00  -1.58221942e-02  -8.24127022e-02]
 [ -1.74569520e+01   1.63133214e-01   0.00000000e+00   0.00000000e+00]]","[-1.70009877 -0.98940012  0.16852154  0.20891245 -0.08093628 -0.70731175
 -1.62397262  0.25537608 -0.13584238  0.72057128  0.        ]",[ 0.01734444 -0.46486717],[ 1.507942   -0.84790809],-0.0998794995056
43,[-0.00053572 -0.08481766],-0.430198,"[[ -3.5517372   -3.00356482  -0.01582219  -0.0824127 ]
 [-13.15208073   0.03440444   0.           0.        ]]","[-1.59265119 -0.98910853  0.62050915  0.20545432 -0.08093582 -0.70730581
 -1.2333217   0.23793158 -0.11133614  0.69443279  0.        ]",[ 0.01852748 -0.4680101 ],[ 0.40694364 -0.92531064],-0.0974803139638
44,[-0.00053572 -0.08481766],-0.475473,"[[ -3.79600074e+00  -3.00334862e+00  -1.58221942e-02  -8.24127022e-02]
 [ -1.12805100e+01  -2.43236427e-03   0.00000000e+00   0.00000000e+00]]","[-1.42127043 -0.98906142  0.94246945  0.20501092 -0.08093537 -0.70729986
 -1.06347905  0.23293869 -0.09777708  0.66751873  0.        ]",[ 0.0184921  -0.47128934],[ 1.9002239  -0.36354114],-0.0946226499704
45,[-0.00053572 -0.08481766],-0.474381,"[[-3.9796455  -3.00286395 -0.01582219 -0.0824127 ]
 [-7.09790478  0.0347176   0.          0.        ]]","[-1.24872995 -0.98896921  1.1489538   0.20401847 -0.08093491 -0.70729392
 -0.683936    0.23797126 -0.091534    0.64549186  0.        ]",[ 0.01891281 -0.47219348],[ 1.95951227  0.69010811],-0.0920949259862
46,[-0.00053572 -0.08481766],-0.432694,"[[-4.08046771 -2.974758   -0.01582219 -0.0824127 ]
 [-2.99798074  2.76676685  0.          0.        ]]","[-1.14032796 -0.98376468  1.24639756  0.14665692 -0.08093445 -0.70728797
 -0.31189819  0.60817238 -0.07553709  0.64856931  0.        ]",[ 0.017849   -0.47953105],[ 0.61855786  0.07759673],-0.0934014186004
47,[-0.00053572 -0.08481766],-0.431504,"[[-4.11525969 -2.91688841 -0.01582219 -0.0824127 ]
 [-0.4895808   3.01934798  0.          0.        ]]","[-1.10092396 -0.97008728  1.27714058  0.02945469 -0.080934   -0.70728203
 -0.08427898  0.64239337 -0.04561843  0.67628156  0.        ]",[ 0.01678832 -0.48360479],[ 0.47089992 -0.28136779],-0.0987457667405
48,[-0.00053572 -0.08481766],-0.430645,"[[-4.10624835 -2.86827861 -0.01582219 -0.0824127 ]
 [ 1.38446863  1.84554377  0.          0.        ]]","[-1.11120483 -0.95553214  1.26930035 -0.06781948 -0.08093354 -0.70727608
  0.0857776   0.48333284 -0.02322973  0.70693754  0.        ]",[ 0.01674603 -0.48414093],[ 0.30028245 -1.99925981],-0.104039816598
49,[-0.00053572 -0.08481766],-0.391437,"[[-4.06690696 -2.87146169 -0.01582219 -0.0824127 ]
 [ 2.54580344 -2.15053369  0.          0.        ]]","[-1.15537246 -0.95655924  1.2339453  -0.06148714 -0.08093308 -0.70727014
  0.19116021 -0.05816054 -0.02783933  0.71274173  0.        ]",[ 0.01803492 -0.47505835],[-1.33407726 -0.43744908],-0.10447986215
