timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
31,"[-0.33361282 -0.60526696 -1.44325526  0.85808336  0.76311171 -0.19753035
 -0.31806333 -0.17078381 -0.47417466 -0.04539678  0.        ]","[[-1.47215601  2.32066032  0.08805045 -0.02415916]
 [-4.20202814  0.99678467  0.          0.        ]]",[ 1.18059752 -0.05431925],-0.00903270388455,[ 0.91651618 -0.27436033],[-0.49561107 -0.34650981],-0.00903270388455
32,"[-0.3985008  -0.62103983 -1.4482337   0.82621221  0.76311069 -0.19753018
  0.18803168 -0.20788969 -0.49465628 -0.07051597  0.        ]","[[-1.51564257  2.33823883  0.08805045 -0.02415916]
 [-0.16008764  0.7618601   0.          0.        ]]",[ 1.51449383  0.16126775],-0.00914584242861,[ 0.12134976 -0.30167624],[-0.49561107 -0.34650981],-0.00914584242861
33,"[-0.34394719 -0.63996332 -1.4442309   0.78645098  0.76310967 -0.19753
  0.68411287 -0.10942743 -0.50533005 -0.02053898  0.        ]","[[-1.47909275  2.35973065  0.08805045 -0.02415916]
 [ 3.80187953  1.38523983  0.          0.        ]]",[-1.26960496 -0.22907383],-0.0129204883051,[-0.97729635 -0.54876792],[-0.49561107 -0.34650981],-0.0129204883051
34,"[-0.29104187 -0.65578238 -1.43843184  0.75186181  0.76310866 -0.19752983
  0.17900537 -0.25701677 -0.51580868  0.02460695  0.        ]","[[-1.44352993  2.37806013  0.08805045 -0.02415916]
 [-0.23216654  0.45082738  0.          0.        ]]",[ 0.01226687  0.0958957 ],-0.0167539099264,[ 0.00475995 -0.31420031],[-0.49561107 -0.34650981],-0.0167539099264
35,"[-0.29714489 -0.66659803 -1.43919366  0.72746514  0.76310764 -0.19752966
  0.18566062 -0.19845203 -0.52662744  0.03027731  0.        ]","[[-1.44763996  2.39079685  0.08805045 -0.02415916]
 [-0.17901313  0.82160846  0.          0.        ]]",[-0.04605041  0.11961047],-0.0178726063187,[-0.03587784 -0.40481004],[-0.49561107 -0.34650981],-0.0178726063187
36,"[-0.30512937 -0.68412726 -1.44015317  0.6865652   0.76310662 -0.19752949
  0.16327681 -0.12621478 -0.54446709  0.04072634  0.        ]","[[-1.45301385  2.4118177   0.08805045 -0.02415916]
 [-0.35778026  1.27895222  0.          0.        ]]",[ 0.46374147 -0.17370751],-0.0198332934518,[-0.03106852 -0.51802993],[-0.49561107 -0.34650981],-0.0198332934518
37,"[-0.28829226 -0.69915612 -1.43806759  0.65007921  0.76310561 -0.19752931
  0.39403979 -0.23885584 -0.55906166  0.06284501  0.        ]","[[-1.44167816  2.4302415   0.08805045 -0.02415916]
 [ 1.48520973  0.56580462  0.          0.        ]]",[ 0.13165524 -0.79648166],-0.022365331424,[-0.44206166 -0.47013602],[-0.49561107 -0.34650981],-0.022365331424
38,"[-0.23700564 -0.68246259 -1.43052586  0.69051819  0.76310459 -0.19752914
  0.45562187 -0.73875785 -0.53955521  0.07799534  0.        ]","[[-1.40703928  2.40980259  0.08805045 -0.02415916]
 [ 1.9770379  -2.5991483   0.          0.        ]]",[-0.08354945 -0.52921078],-0.0221390962981,[-0.37689459  0.13550892],[-0.49561107 -0.34650981],-0.0221390962981
39,"[-0.18426459 -0.62020849 -1.42086765  0.82790188  0.76310357 -0.19752897
  0.40931082 -1.06160543 -0.4760745   0.06029833  0.        ]","[[-1.37120954  2.33731147  0.08805045 -0.02415916]
 [ 1.60717878 -4.64315095  0.          0.        ]]",[-0.84140829  0.5295972 ],-0.0175848502994,[-0.16688532  0.63552582],[-0.49561107 -0.34650981],-0.0175848502994
40,"[-0.18660613 -0.55496082 -1.42133413  0.9526291   0.76310255 -0.19752879
 -0.01174349 -0.71585288 -0.41856517  0.00668275  0.        ]","[[-1.37280555  2.26641134  0.08805045 -0.02415916]
 [-1.75556161 -2.45415148  0.          0.        ]]",[ 0.03632992 -1.09344066],-0.0118530229182,[ 0.45895821  0.39274082],[-0.49561107 -0.34650981],-0.0118530229182
41,"[-0.23565195 -0.46814927 -1.43029149  1.09372047  0.76310154 -0.19752862
  0.01064927 -1.33359361 -0.35757006 -0.10054207  0.        ]","[[-1.4061228   2.1780878   0.08805045 -0.02415916]
 [-1.57672244 -6.36516811  0.          0.        ]]",[ 0.52785116  0.80835047],-0.00750396146307,[ 0.80939537  1.17401469],[-0.49561107 -0.34650981],-0.00750396146307
42,"[-0.25080845 -0.36981269 -1.4327182   1.22522654  0.76310052 -0.19752845
  0.27617559 -0.80815298 -0.29724177 -0.19862643  0.        ]","[[-1.41637987  2.08416163  0.08805045 -0.02415916]
 [ 0.54389567 -3.03854008  0.          0.        ]]",[ 0.0913364   1.51378069],-0.0151813202464,[ 0.20732306  0.7523604 ],[-0.49561107 -0.34650981],-0.0151813202464
43,"[-0.22954452 -0.3476729  -1.4292599   1.25119739  0.7630995  -0.19752828
  0.32006371 -0.17323982 -0.28035236 -0.20187991  0.        ]","[[-1.40198511  2.06372198  0.08805045 -0.02415916]
 [ 0.89440861  0.98117822  0.          0.        ]]",[ 0.85301064  1.98350943],-0.0169677302814,[-0.21730435  0.00880301],[-0.49561107 -0.34650981],-0.0169677302814
44,"[-0.15380005 -0.41104327 -1.41437934  1.17340595  0.76309849 -0.1975281
  0.74061706  0.44906872 -0.30747585 -0.08822253  0.        ]","[[-1.35039827  2.12287607  0.08805045 -0.02415916]
 [ 4.25314488  4.92109562  0.          0.        ]]",[-1.87274727 -2.57507045],-0.0130294155651,[-1.42990208 -0.86641407],[-0.49561107 -0.34650981],-0.0130294155651
45,"[-0.08914651 -0.47069075 -1.39842828  1.08993447  0.76309747 -0.19752793
  0.23445639 -0.19170704 -0.34369927  0.00912477  0.        ]","[[-1.30589368  2.18059443  0.08805045 -0.02415916]
 [ 0.21072088  0.86426445  0.          0.        ]]",[-0.2294439  -0.80765037],-0.0148490632595,[-0.32409069 -0.13169184],[-0.49561107 -0.34650981],-0.0148490632595
46,"[-0.09628531 -0.45543623 -1.40033579  1.11228716  0.76309645 -0.19752776
  0.12022773 -0.69952011 -0.33272639 -0.00820001  0.        ]","[[-1.31083252  2.16562227  0.08805045 -0.02415916]
 [-0.70155873 -2.35076551  0.          0.        ]]",[ 0.62393814  1.13420882],-0.0144060459458,[ 0.15070415  0.50859356],[-0.49561107 -0.34650981],-0.0144060459458
47,"[-0.0805608  -0.4484338  -1.39607305  1.12230865  0.76309543 -0.19752758
  0.43120103 -0.06677267 -0.32613246 -0.00177757  0.        ]","[[-1.29994522  2.15880045  0.08805045 -0.02415916]
 [ 1.7820126   1.65523099  0.          0.        ]]",[-1.59985234  0.21899055],-0.0153149572787,[-0.77385515 -0.30097046],[-0.49561107 -0.34650981],-0.0153149572787
48,"[-0.08695527 -0.49050173 -1.39782377  1.05980262  0.76309442 -0.19752741
 -0.06888097  0.06504099 -0.35898152  0.02604744  0.        ]","[[-1.30437657  2.20027822  0.08805045 -0.02415916]
 [-2.21185732  2.48975813  0.          0.        ]]",[-0.05575188 -0.86577773],-0.0152757244399,[ 0.12880355 -0.39132473],[-0.49561107 -0.34650981],-0.0152757244399
49,"[-0.15378408 -0.50531636 -1.41435828  1.03643917  0.7630934  -0.19752724
 -0.09101637 -0.48421902 -0.37584819 -0.01068975  0.        ]","[[-1.35038748  2.21518324  0.08805045 -0.02415916]
 [-2.38864056 -0.98766755  0.          0.        ]]",[ 0.53286295  0.96699725],-0.0115155448117,[ 0.48373803  0.21388838],[-0.49561107 -0.34650981],-0.0115155448117
