timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[-1.78311039  0.17910634 -0.21051812  1.23844757 -1.04782772 -0.81467739
 -1.69207184  0.44234833 -0.13665978 -0.55035788  0.        ]","[[ -2.97637081   1.43497817  -0.12002449  -0.09526248]
 [-12.44136746   4.23173381   0.           0.        ]]",[ 1.78305332 -0.22652295],-0.0396919412571,[ 1.97181737 -0.38163102],[-0.98050249 -0.84594858],-0.0396919412571
11,"[-1.80149925  0.08213053  0.09459632  1.25742485 -1.04782668 -0.81467675
 -1.06542132  0.26639916 -0.30253151 -0.25413013  0.        ]","[[-3.18302348  1.50975945 -0.12002449 -0.09526248]
 [-8.23784935  3.24974333  0.          0.        ]]",[ 1.78093373 -1.03173811],-0.013371045908,[ 1.79038465 -0.1698314 ],[-0.98050249 -0.84594858],-0.013371045908
12,"[-1.78319393  0.05009016  0.27639126  1.26052022 -1.04782564 -0.81467611
 -0.45104539 -0.45475512 -0.40216398 -0.05900733  0.        ]","[[-3.3064317   1.53437136 -0.12002449 -0.09526248]
 [-4.11666259 -0.77509585  0.          0.        ]]",[ 1.16873746  0.83686857],-0.00394135745541,[ 1.26253188  0.55502665],[-0.98050249 -0.84594858],-0.00394135745541
13,"[-1.77206013  0.02677957  0.33728736  1.26178853 -1.0478246  -0.81467547
  0.150989    0.14158833 -0.42113874  0.00645351  0.        ]","[[-3.34824651  1.55226274 -0.12002449 -0.09526248]
 [-0.07826124  2.55315868  0.          0.        ]]",[ 0.27632296 -0.26860876],-0.00889420867241,[ 0.10151167 -0.58931828],[-0.98050249 -0.84594858],-0.00889420867241
14,"[-1.77478138 -0.02520045  0.32360439  1.26164195 -1.04782356 -0.81467483
  0.31427912 -0.05807035 -0.36716269 -0.02167798  0.        ]","[[-3.33882186  1.5921456  -0.12002449 -0.09526248]
 [ 1.01707704  1.43884342  0.          0.        ]]",[ 0.06675813 -0.39160748],-0.00709560962867,[-0.26343411 -0.54485428],[-0.98050249 -0.84594858],-0.00709560962867
15,"[-1.78084808 -0.04205057  0.29040855  1.26071125 -1.04782253 -0.81467419
  0.35070563 -0.3410138  -0.33074689 -0.06177839  0.        ]","[[-3.31602866  1.60507849 -0.12002449 -0.09526248]
 [ 1.26142435 -0.14029261  0.          0.        ]]",[-0.51307591 -1.29289026],-0.00719778160799,[-0.32211459 -0.25877726],[-0.98050249 -0.84594858],-0.00719778160799
16,"[-1.78198306  0.01333846  0.28367562  1.26214027 -1.04782149 -0.81467355
  0.04437557 -1.04991814 -0.3748668  -0.0589083   0.        ]","[[-3.31141725  1.56257606 -0.12002449 -0.09526248]
 [-0.7934116  -4.09676113  0.          0.        ]]",[ 0.63796234  0.19110452],-0.00437652164777,[ 0.52085507  1.0079565 ],[-0.98050249 -0.84594858],-0.00437652164777
17,"[-1.78425733  0.10906438  0.26961289  1.25359804 -1.04782045 -0.81467291
  0.42308277 -0.89988613 -0.44892544 -0.05162586  0.        ]","[[-3.30179718  1.4890422  -0.12002449 -0.09526248]
 [ 1.7469246  -3.25942245  0.          0.        ]]",[-0.15317538  0.42527964],-0.00671334705047,[-0.1188875   0.76115239],[-0.98050249 -0.84594858],-0.00671334705047
18,"[-1.79022932  0.17081276  0.22781897  1.24062799 -1.04781941 -0.81467227
  0.32751061 -0.58658208 -0.47473817 -0.08385737  0.        ]","[[-3.27329092  1.44139779 -0.12002449 -0.09526248]
 [ 1.10583634 -1.51084483  0.          0.        ]]",[-0.08641021  0.52589833],-0.00779980287419,[-0.06650938  0.43451232],[-0.98050249 -0.84594858],-0.00779980287419
19,"[-1.79347657  0.18246836  0.2006648   1.23751451 -1.04781837 -0.81467163
  0.273207   -0.20810391 -0.46654447 -0.11324974  0.        ]","[[-3.25482898  1.4323745  -0.12002449 -0.09526248]
 [ 0.74157369  0.60147662  0.          0.        ]]",[-0.55451962 -0.22413946],-0.00672705044375,[-0.16992305 -0.0688318 ],[-0.98050249 -0.84594858],-0.00672705044375
20,"[-1.79224046  0.17858183  0.21145509  1.23857427 -1.04781734 -0.81467099
 -0.0560949  -0.36917748 -0.47046505 -0.10138064  0.        ]","[[-3.26216033  1.43538443 -0.12002449 -0.09526248]
 [-1.46735187 -0.2974907   0.          0.        ]]",[ 0.76657392  0.786572  ],-0.00715302259822,[ 0.48900592  0.34773982],[-0.98050249 -0.84594858],-0.00715302259822
21,"[-1.79247396  0.14578732  0.20943159  1.24659031 -1.0478163  -0.81467035
  0.40038913  0.18981337 -0.44064414 -0.11315802  0.        ]","[[-3.26078508  1.46073632 -0.12002449 -0.09526248]
 [ 1.59469907  2.82228727  0.          0.        ]]",[-0.65206831 -0.48893061],-0.00426621379244,[-0.64438301 -0.79014623],[-0.98050249 -0.84594858],-0.00426621379244
22,"[-1.79342255  0.09846005  0.20105556  1.25522622 -1.04781526 -0.81466971
  0.01104615 -0.16698889 -0.39354407 -0.13457582  0.        ]","[[-3.25509459  1.49720229 -0.12002449 -0.09526248]
 [-1.01697383  0.83094269  0.          0.        ]]",[ 0.09762593 -1.35193517],-0.00150807502578,[ 0.11745216 -0.1184181 ],[-0.98050249 -0.84594858],-0.00150807502578
23,"[-1.79057653  0.12868585  0.22496407  1.25010657 -1.04781422 -0.81466907
  0.07175669 -0.87941574 -0.43625511 -0.09940179  0.        ]","[[-3.27134821  1.47392745 -0.12002449 -0.09526248]
 [-0.60973372 -3.14517515  0.          0.        ]]",[ 0.23315783  1.58663921],-0.00398044536021,[ 0.41387856  0.89545614],[-0.98050249 -0.84594858],-0.00398044536021
24,"[-1.79004068  0.15790893  0.22911235  1.24381708 -1.04781319 -0.81466843
  0.21099403 -0.15882579 -0.46444598 -0.08617815  0.        ]","[[-3.27417176  1.4513747  -0.12002449 -0.09526248]
 [ 0.32425598  0.87649668  0.          0.        ]]",[ 0.63796015 -0.57001201],-0.00681471492279,[-0.01888439 -0.10563326],[-0.98050249 -0.84594858],-0.00681471492279
25,"[-1.79536651  0.1647585   0.18237404  1.24215019 -1.04781215 -0.81466779
  0.58647428 -0.56643002 -0.43855022 -0.14007144  0.        ]","[[-3.24241585  1.44608012 -0.12002449 -0.09526248]
 [ 2.8429381  -1.39837724  0.          0.        ]]",[-1.22759216 -0.21189564],-0.00448292251672,[-0.75820291  0.1597147 ],[-0.98050249 -0.84594858],-0.00448292251672
26,"[-1.7975724   0.21133028  0.1578933   1.22888112 -1.04781111 -0.81466715
 -0.01184158 -0.71165831 -0.46210526 -0.15627147  0.        ]","[[-3.22582535  1.40998016 -0.12002449 -0.09526248]
 [-1.17049679 -2.20891055  0.          0.        ]]",[ 0.71956949  1.00897435],-0.00700003725712,[ 0.41000646  0.78270823],[-0.98050249 -0.84594858],-0.00700003725712
27,"[-1.79820097  0.21649752  0.14994009  1.22719727 -1.04781007 -0.81466651
  0.41599753  0.00553652 -0.46108358 -0.16425097  0.        ]","[[-3.22044074  1.40596254 -0.12002449 -0.09526248]
 [ 1.69939958  1.79380919  0.          0.        ]]",[-0.48009148 -1.1265884 ],-0.00718113421646,[-0.66769665 -0.48573309],[-0.98050249 -0.84594858],-0.00718113421646
28,"[-1.79970147  0.22190082  0.12836372  1.22539133 -1.04780903 -0.81466587
  0.12787842 -0.71022244 -0.45043158 -0.18850924  0.        ]","[[-3.20584376  1.40175851 -0.12002449 -0.09526248]
 [-0.23326863 -2.20089776  0.          0.        ]]",[-0.24673837  0.02901084],-0.00744985736135,[ 0.08997755  0.68029213],[-0.98050249 -0.84594858],-0.00744985736135
29,"[-1.79821433  0.27619772  0.14967223  1.20466632 -1.047808   -0.81466523
 -0.01699536 -0.68179591 -0.5129283  -0.14563798  0.        ]","[[-3.22025951  1.35933232 -0.12002449 -0.09526248]
 [-1.20506423 -2.04224988  0.          0.        ]]",[ 1.04169947  0.3905282 ],-0.0113659351473,[ 0.51485652  0.85285085],[-0.98050249 -0.84594858],-0.0113659351473
30,"[-1.79982449  0.30788374  0.1262594   1.19036264 -1.04780696 -0.81466459
  0.57644184 -0.39764251 -0.52420957 -0.16368193  0.        ]","[[-3.20442101  1.33439902 -0.12002449 -0.09526248]
 [ 2.77564038 -0.45637053  0.          0.        ]]",[-2.06117706 -0.04992654],-0.0127173354554,[-0.73299307  0.11923367],[-0.98050249 -0.84594858],-0.0127173354554
31,"[-1.80103427  0.32181799  0.10368176  1.18354739 -1.04780592 -0.81466395
 -0.02167024 -0.43128574 -0.5203504  -0.18703594  0.        ]","[[-3.18916249  1.32338766 -0.12002449 -0.09526248]
 [-1.23641913 -0.64413708  0.          0.        ]]",[ 0.92931746  0.80031303],-0.012944840326,[ 0.37097514  0.54170144],[-0.98050249 -0.84594858],-0.012944840326
32,"[-1.80177022  0.29771083  0.08531085  1.19513125 -1.04780488 -0.81466331
  0.53010665  0.13864615 -0.48595532 -0.21773029  0.        ]","[[-3.17675531  1.3424192  -0.12002449 -0.09526248]
 [ 2.46483019  2.53669165  0.          0.        ]]",[-1.30159019 -1.79164523],-0.0113382445894,[-1.02443445 -0.6966393 ],[-0.98050249 -0.84594858],-0.0113382445894
33,"[-1.80216854  0.28435038  0.07181318  1.20113782 -1.04780384 -0.81466267
 -0.06696839 -0.57966497 -0.46418976 -0.2381753   0.        ]","[[-3.16764295  1.35293001 -0.12002449 -0.09526248]
 [-1.5402699  -1.47225143  0.          0.        ]]",[ 0.52602265 -0.07660517],-0.0110063135257,[ 0.30504465  0.67050028],[-0.98050249 -0.84594858],-0.0110063135257
34,"[-1.80173741  0.3251758   0.08605325  1.18185278 -1.04780281 -0.81466203
  0.24790483 -0.62887514 -0.51064006 -0.20775915  0.        ]","[[-3.17725664  1.32072935 -0.12002449 -0.09526248]
 [ 0.57185759 -1.74689877  0.          0.        ]]",[-0.65081951  1.02028394],-0.0128148732968,[-0.08762448  0.62583172],[-0.98050249 -0.84594858],-0.0128148732968
35,"[-1.80083536  0.31867678  0.1075587   1.18510589 -1.04780177 -0.81466139
 -0.13785382  0.08689397 -0.52038977 -0.18328629  0.        ]","[[-3.19178182  1.32587207 -0.12002449 -0.09526248]
 [-2.0157581   2.24785292  0.          0.        ]]",[ 1.10364595 -0.08262668],-0.0128426560947,[ 0.45650113 -0.09215277],[-0.98050249 -0.84594858],-0.0128426560947
36,"[-1.80081651  0.26630074  0.10786992  1.20878746 -1.04780073 -0.81466075
  0.45804311  0.02014096 -0.47469367 -0.20010697  0.        ]","[[-3.19199213  1.3670911  -0.12002449 -0.09526248]
 [ 1.98143532  1.87530049  0.          0.        ]]",[-1.23949521 -0.53093732],-0.00971020703922,[-0.81102413 -0.50175983],[-0.98050249 -0.84594858],-0.00971020703922
37,"[-1.80077904  0.24578146  0.10855704  1.21684681 -1.04779969 -0.81466011
 -0.13767702 -0.36304365 -0.45712697 -0.20538169  0.        ]","[[-3.19245642  1.38314013 -0.12002449 -0.09526248]
 [-2.0145694  -0.2632755   0.          0.        ]]",[ 0.12548375  0.30352328],-0.00876413761564,[ 0.41799247  0.39039516],[-0.98050249 -0.84594858],-0.00876413761564
38,"[-1.79734038  0.23701195  0.16017102  1.22008406 -1.04779866 -0.81465947
 -0.0577444  -0.1467918  -0.48611677 -0.14566739  0.        ]","[[-3.22736818  1.38998396 -0.12002449 -0.09526248]
 [-1.47839335  0.94363739  0.          0.        ]]",[ 0.5604268   1.15740643],-0.0088858204672,[ 0.33805913  0.08674371],[-0.98050249 -0.84594858],-0.0088858204672
39,"[-1.79643312  0.16176517  0.17054864  1.2428666  -1.04779762 -0.81465883
  0.27712773  0.55924716 -0.42772111 -0.15473993  0.        ]","[[-3.23439895  1.44839237 -0.12002449 -0.09526248]
 [ 0.76787919  4.88407913  0.          0.        ]]",[-0.22858105 -0.8949076 ],-0.00422197684818,[-0.67320585 -1.2315892 ],[-0.98050249 -0.84594858],-0.00422197684818
40,"[-1.79722225  0.08239561  0.16149063  1.25734968 -1.04779658 -0.81465819
  0.14011716 -0.09295731 -0.35163499 -0.18209064  0.        ]","[[-3.22826207  1.50955281 -0.12002449 -0.09526248]
 [-0.15116613  1.24409332  0.          0.        ]]",[-0.16761442  0.46540534],-0.00643321083948,[-0.29430002 -0.37251174],[-0.98050249 -0.84594858],-0.00643321083948
41,"[-1.79594755  0.02623354  0.17573442  1.26176715 -1.04779554 -0.81465755
  0.04162612  0.23284177 -0.31231646 -0.17535708  0.        ]","[[-3.23791407  1.5526783  -0.12002449 -0.09526248]
 [-0.81182847  3.06239398  0.          0.        ]]",[-0.16686492 -0.22110829],-0.00906637781634,[-0.3035503  -0.85276699],[-0.98050249 -0.84594858],-0.00906637781634
42,"[-1.79242803 -0.04134764  0.20917834  1.26071951 -1.0477945  -0.81465691
 -0.05440459  0.065127   -0.27615026 -0.14818794  0.        ]","[[-3.26061359  1.60453478 -0.12002449 -0.09526248]
 [-1.45598718  2.12637055  0.          0.        ]]",[-0.22322678 -0.87376344],-0.0116270320589,[-0.0665583  -0.63890195],[-0.98050249 -0.84594858],-0.0116270320589
43,"[-1.78495927 -0.05097777  0.26449821  1.26000316 -1.04779347 -0.81465627
 -0.18172986 -0.56230349 -0.30558106 -0.09114312  0.        ]","[[-3.2983026   1.61192834 -0.12002449 -0.09526248]
 [-2.31006487 -1.37534729  0.          0.        ]]",[ 0.54083132 -0.37409311],-0.00871516289903,[ 0.54774088  0.33530995],[-0.98050249 -0.84594858],-0.00871516289903
44,"[-1.77907886  0.00388042  0.29994448  1.26218529 -1.04779243 -0.81465563
  0.14421787 -0.82289889 -0.37727878 -0.0423967   0.        ]","[[-3.32256698  1.56982893 -0.12002449 -0.09526248]
 [-0.12366134 -2.82974431  0.          0.        ]]",[ 0.34506562  0.60744498],-0.00537231362497,[ 0.31560606  0.6476171 ],[-0.98050249 -0.84594858],-0.00537231362497
45,"[-1.78190385  0.04545544  0.28352983  1.26078958 -1.04779139 -0.81465499
  0.34810458 -0.38193921 -0.40282933 -0.05184449  0.        ]","[[-3.31131815  1.5379262  -0.12002449 -0.09526248]
 [ 1.24397734 -0.3687322   0.          0.        ]]",[-0.93841174  0.43997948],-0.00445556340415,[-0.20851557 -0.02397668],[-0.98050249 -0.84594858],-0.00445556340415
46,"[-1.77871159  0.03218561  0.30196064  1.26151875 -1.04779035 -0.81465435
 -0.20926392 -0.06836028 -0.40325204 -0.03367177  0.        ]","[[-3.32395042  1.54811091 -0.12002449 -0.09526248]
 [-2.49475511  1.38136324  0.          0.        ]]",[ 0.92762286 -0.18309499],-0.00574441536031,[ 0.68991655 -0.12424481],[-0.98050249 -0.84594858],-0.00574441536031
47,"[-1.77531194  0.00602546  0.32025074  1.26217305 -1.04778931 -0.81465371
  0.34540569 -0.20327811 -0.39227363 -0.01862613  0.        ]","[[-3.33651541  1.56818318 -0.12002449 -0.09526248]
 [ 1.22587246  0.62838167  0.          0.        ]]",[ 0.00953472 -0.36184014],-0.00678050473158,[-0.22187446 -0.30546856],[-0.98050249 -0.84594858],-0.00678050473158
48,"[-1.78176117  0.00854418  0.28432109  1.26215363 -1.04778828 -0.81465307
  0.34745153 -0.46222408 -0.37111627 -0.05915064  0.        ]","[[-3.31186023  1.56625078 -0.12002449 -0.09526248]
 [ 1.23959685 -0.81680557  0.          0.        ]]",[-0.12257449 -0.05635036],-0.00453374821792,[-0.2222812   0.01723963],[-0.98050249 -0.84594858],-0.00453374821792
49,"[-1.78628854  0.03253983  0.25553253  1.26149809 -1.04778724 -0.81465243
  0.27148126 -0.49929019 -0.37298324 -0.08674072  0.        ]","[[-3.29218122  1.54783908 -0.12002449 -0.09526248]
 [ 0.73000294 -1.02367423  0.          0.        ]]",[-0.07488135  0.63675195],-0.00288929269527,[-0.11650111  0.12964934],[-0.98050249 -0.84594858],-0.00288929269527
