timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
24,"[-1.15701701  0.65782723  1.3826244   1.49509914 -1.16578767  0.6332457
  0.16056188 -0.22588221 -0.59486372 -0.10081934  0.        ]","[[ 2.02395326  1.25630123 -0.13374797  0.07223975]
 [-0.44597262  0.68245647  0.          0.        ]]",[-0.13999513 -0.16074639],-0.0191365755393,[-0.16441262 -0.26106241],[-0.44200882 -0.30588812],-0.0191365755393
25,"[-1.13748216  0.6494546   1.39189173  1.50089813 -1.16578518  0.6332449
  0.09395587 -0.32713936 -0.58407852 -0.08549642  0.        ]","[[ 2.00956573  1.26342997 -0.13374797  0.07223975]
 [-0.99096636  0.03258292  0.          0.        ]]",[-0.34729425 -0.08764246],-0.018203511828,[-0.03528954 -0.08467421],[-0.44200882 -0.30588812],-0.018203511828
26,"[-1.09161886  0.65278365  1.41233372  1.49860241 -1.16578269  0.63324409
 -0.0715926  -0.38126221 -0.56056494 -0.02765314  0.        ]","[[ 1.97615551  1.26059645 -0.13374797  0.07223975]
 [-2.34554318 -0.31478137  0.          0.        ]]",[ 1.07794474  0.14988295],-0.0177604353129,[ 0.2635535   0.18734741],[-0.44200882 -0.30588812],-0.0177604353129
27,"[-1.08227718  0.65312136  1.41627189  1.4983638  -1.1657802   0.63324329
  0.4176716  -0.28796997 -0.55556904 -0.01638732  0.        ]","[[ 1.96941131  1.26030823 -0.13374797  0.07223975]
 [ 1.65778997  0.28396824  0.          0.        ]]",[-0.42006449 -0.48075857],-0.017865079001,[-0.40165192 -0.32526919],[-0.44200882 -0.30588812],-0.017865079001
28,"[-1.10459982  0.66890988  1.40672188  1.48717716 -1.16577771  0.63324249
  0.21057102 -0.58538642 -0.5687802  -0.02656214  0.        ]","[[ 1.98556499  1.24683568 -0.13374797  0.07223975]
 [-0.03677592 -1.62485942  0.          0.        ]]",[ 0.46461105 -0.04609991],-0.0185925774962,[-0.06607759  0.16123629],[-0.44200882 -0.30588812],-0.0185925774962
29,"[-1.1289024   0.70844455  1.39583719  1.45691223 -1.16577522  0.63324168
  0.43535216 -0.60888518 -0.58473414 -0.01504927  0.        ]","[[ 2.00328319  1.2128253  -0.13374797  0.07223975]
 [ 1.80246223 -1.77567958  0.          0.        ]]",[-1.25438151  0.13474691],-0.0206489245396,[-0.37460577  0.0110788 ],[-0.44200882 -0.30588812],-0.0206489245396
30,"[-1.12341443  0.74267278  1.39833435  1.42802547 -1.16577272  0.63324088
 -0.0526213  -0.52012013 -0.5833904   0.02702819  0.        ]","[[ 1.99927172  1.1830276  -0.13374797  0.07223975]
 [-2.19029708 -1.20598871  0.          0.        ]]",[-0.33888573 -0.06099295],-0.0227264918844,[ 0.31284669  0.41843876],[-0.44200882 -0.30588812],-0.0227264918844
31,"[-1.04466677  0.77254032  1.43138975  1.400711   -1.16577023  0.63324007
 -0.21119691 -0.55398233 -0.53592648  0.15027856  0.        ]","[[ 1.94244732  1.15672732 -0.13374797  0.07223975]
 [-3.48781518 -1.4233206   0.          0.        ]]",[ 1.99785332 -0.04803464],-0.0284723592404,[ 0.68295521  0.76030719],[-0.44200882 -0.30588812],-0.0284723592404
32,"[-1.00326757  0.80630366  1.4467136   1.36738145 -1.16576774  0.63323927
  0.28083375 -0.57939208 -0.5067256   0.23225232  0.        ]","[[ 1.91308477  1.12662455 -0.13374797  0.07223975]
 [ 0.53813617 -1.58640483  0.          0.        ]]",[-0.1153817   0.64568873],-0.0344140922751,[ 0.12186965  0.47281533],[-0.44200882 -0.30588812],-0.0344140922751
33,"[-1.01185813  0.8127092   1.44364081  1.36075219 -1.16576525  0.63323847
  0.2236516  -0.17612074 -0.51194338  0.22964071  0.        ]","[[ 1.91915309  1.12086464 -0.13374797  0.07223975]
 [ 0.07025603  1.00178751  0.          0.        ]]",[-0.3038121   0.56698071],-0.034342740278,[ 0.10836354  0.10895276],[-0.44200882 -0.30588812],-0.034342740278
34,"[-0.99672708  0.76518352  1.44900105  1.40760958 -1.16576276  0.63323766
  0.0764912   0.17063726 -0.5055447   0.19583739  0.        ]","[[ 1.90847698  1.1632295  -0.13374797  0.07223975]
 [-1.13385386  3.22727769  0.          0.        ]]",[ 0.39138672 -0.84854998],-0.0311571156688,[ 0.23841017 -0.12756446],[-0.44200882 -0.30588812],-0.0311571156688
35,"[-0.98691025  0.73077581  1.45238075  1.43832861 -1.16576027  0.63323686
  0.26861306 -0.36289443 -0.50097876  0.17053264  0.        ]","[[ 1.9015723   1.19341889 -0.13374797  0.07223975]
 [ 0.43814548 -0.19692238  0.          0.        ]]",[ 0.73450189  0.42339313],-0.0287809384889,[ 0.03815739  0.15696067],[-0.44200882 -0.30588812],-0.0287809384889
36,"[-1.04038932  0.71592876  1.4330138   1.4507797  -1.16575778  0.63323605
  0.62270964 -0.10118916 -0.53422765  0.09593122  0.        ]","[[ 1.93940484  1.20633264 -0.13374797  0.07223975]
 [ 3.33547121  1.48269582  0.          0.        ]]",[-0.81787471 -0.61612756],-0.0239746110322,[-0.60208112 -0.53666151],[-0.44200882 -0.30588812],-0.0239746110322
37,"[-1.0872127   0.71028684  1.41415025  1.45538381 -1.16575528  0.63323525
  0.21919184 -0.48575934 -0.56152851  0.03624797  0.        ]","[[ 1.97298746  1.21122261 -0.13374797  0.07223975]
 [ 0.0337769  -0.9854686   0.          0.        ]]",[ 0.47134735  0.13481397],-0.0214880363856,[-0.0329922   0.14634863],[-0.44200882 -0.30588812],-0.0214880363856
38,"[-1.11393472  0.7265943   1.40255555  1.44187024 -1.16575279  0.63323445
  0.4470377  -0.39961816 -0.57735743  0.021653    0.        ]","[[ 1.99236814  1.19706017 -0.13374797  0.07223975]
 [ 1.89807812 -0.43261997  0.          0.        ]]",[ 0.35534106  1.05007531],-0.0218974645997,[-0.39467233 -0.16129789],[-0.44200882 -0.30588812],-0.0218974645997
39,"[-1.18404037  0.69059972  1.36915162  1.47092763 -1.1657503   0.63323364
  0.61417771  0.21861275 -0.61219507 -0.10108489  0.        ]","[[ 2.04405079  1.22821788 -0.13374797  0.07223975]
 [ 3.26566871  3.53516479  0.          0.        ]]",[-0.80517854 -2.0406167 ],-0.0210343512764,[-0.84817505 -1.06818485],[-0.44200882 -0.30588812],-0.0210343512764
40,"[-1.2274719   0.65523238  1.34616943  1.49683607 -1.16574781  0.63323284
  0.21700911 -0.40912738 -0.62820878 -0.19205818  0.        ]","[[ 2.07675896  1.25849877 -0.13374797  0.07223975]
 [ 0.01593236 -0.49364771  0.          0.        ]]",[ 0.20867484  0.20792166],-0.0234275008167,[-0.31640372 -0.23612806],[-0.44200882 -0.30588812],-0.0234275008167
41,"[-1.23875953  0.65701138  1.33989227  1.4955889  -1.16574532  0.63323204
  0.31786436 -0.27935682 -0.63361363 -0.2048548   0.        ]","[[ 2.08535734  1.25698216 -0.13374797  0.07223975]
 [ 0.84115842  0.3392119   0.          0.        ]]",[-0.14585023  0.0184864 ],-0.0243241604597,[-0.48982388 -0.46979675],[-0.44200882 -0.30588812],-0.0243241604597
42,"[-1.25294552  0.64825589  1.33182355  1.50163559 -1.16574283  0.63323123
  0.24529295 -0.26897592 -0.63835195 -0.23211884  0.        ]","[[ 2.09622278  1.26443485 -0.13374797  0.07223975]
 [ 0.24736294  0.40583431  0.          0.        ]]",[ 0.92448281 -0.51524437],-0.0256587946298,[-0.43120384 -0.45599619],[-0.44200882 -0.30588812],-0.0256587946298
43,"[-1.30643778  0.66285919  1.2995332   1.49145028 -1.16574034  0.63323043
  0.69184704 -0.58824866 -0.66380456 -0.2894301   0.        ]","[[ 2.13783006  1.25199255 -0.13374797  0.07223975]
 [ 3.90118442 -1.64324439  0.          0.        ]]",[-0.20604887 -0.42090616],-0.0304892574573,[-1.05226874 -0.58207488],[-0.44200882 -0.30588812],-0.0304892574573
44,"[-1.39210882  0.72006619  1.2411432   1.44731673 -1.16573784  0.63322962
  0.582809   -0.84283276 -0.71032982 -0.35475429  0.        ]","[[ 2.20690229  1.20273402 -0.13374797  0.07223975]
 [ 3.00901491 -3.2771579   0.          0.        ]]",[-0.30258592 -1.24797028],-0.0380133517678,[-0.86447561 -0.18417421],[-0.44200882 -0.30588812],-0.0380133517678
45,"[-1.44866518  0.83782457  1.19756937  1.33376262 -1.16573535  0.63322882
  0.42932821 -1.44962883 -0.75783903 -0.32027825  0.        ]","[[ 2.25448222  1.09811695 -0.13374797  0.07223975]
 [ 1.75320302 -7.17156292  0.          0.        ]]",[-0.81254597 -0.59854953],-0.0410199431162,[-0.35416001  0.80558819],[-0.44200882 -0.30588812],-0.0410199431162
46,"[-1.45153608  1.01135975  1.19523528  1.101376   -1.16573286  0.63322802
  0.03227282 -1.79663429 -0.78053597 -0.12883975  0.        ]","[[ 2.25694917  0.93234027 -0.13374797  0.07223975]
 [-1.4955944  -9.39866844  0.          0.        ]]",[ 1.34032453  2.11791535],-0.039484587815,[ 0.60172057  1.76758707],[-0.44200882 -0.30588812],-0.039484587815
47,"[-1.46320843  1.14798438  1.18564189  0.84720943 -1.16573037  0.63322721
  0.51929392 -1.15088011 -0.78476176  0.02688095  0.        ]","[[ 2.26702028  0.78594923 -0.13374797  0.07223975]
 [ 2.48932448 -5.25426193  0.          0.        ]]",[-0.06678602 -0.34193511],-0.0424090809944,[-0.34348744  0.84978485],[-0.44200882 -0.30588812],-0.0424090809944
48,"[-1.51599011  1.24437498  1.13971792  0.6135206  -1.16572788  0.63322641
  0.48103566 -1.34561308 -0.80779084  0.07753222  0.        ]","[[ 2.31366592  0.66832422 -0.13374797  0.07223975]
 [ 2.17629154 -6.50407194  0.          0.        ]]",[ 0.17484067  1.32405839],-0.0465057993132,[-0.17762065  1.24326134],[-0.44200882 -0.30588812],-0.0465057993132
49,"[-1.57012649  1.30852369  1.08781546  0.42122964 -1.16572539  0.63322561
  0.56013742 -0.70863216 -0.83343294  0.08572632  0.        ]","[[ 2.36368578  0.57926018 -0.13374797  0.07223975]
 [ 2.82352419 -2.41595823  0.          0.        ]]",[-1.18275455  1.86729316],-0.0494023871467,[-0.53269231  0.5070079 ],[-0.44200882 -0.30588812],-0.0494023871467
