timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
13,"[-0.04880758 -0.09123048 -1.40590879  1.25674326  1.00727078 -0.58677933
 -0.27597289 -0.22314684 -0.29560366 -0.05026175  0.        ]","[[-1.34119294  1.64444082  0.11784544 -0.06758926]
 [-2.96344675  0.51981331  0.          0.        ]]",[ 1.1840823   0.26672161],-0.0103580114588,[ 0.71002603  0.08918095],[-0.96012467 -0.82390326],-0.0103580114588
14,"[-0.07557002 -0.11833246 -1.41206675  1.25221765  1.00726979 -0.58677894
  0.32789927 -0.03619678 -0.31565011 -0.05330246  0.        ]","[[-1.36016608  1.66532372  0.11784544 -0.06758926]
 [ 1.05276737  1.56500393  0.          0.        ]]",[-0.94504257 -0.39881765],-0.0084714078365,[-0.8368178  -0.32208163],[-0.96012467 -0.82390326],-0.0084714078365
15,"[-0.09918575 -0.1379622  -1.4170474   1.2482328   1.0072688  -0.58677856
 -0.2375775  -0.32409858 -0.33220507 -0.06012713  0.        ]","[[-1.37684445  1.68047438  0.11784544 -0.06758926]
 [-2.70808594 -0.04458271  0.          0.        ]]",[ 1.00531183 -0.07906572],-0.0068173165703,[ 0.76302063  0.14239591],[-0.96012467 -0.82390326],-0.0068173165703
16,"[-0.11894675 -0.13274372 -1.42089167  1.24934826  1.0072678  -0.58677817
  0.36557327 -0.38004544 -0.3405352  -0.09008901  0.        ]","[[-1.39075839  1.67644439  0.11784544 -0.06758926]
 [ 1.30332696 -0.35736844  0.          0.        ]]",[-0.61643016 -0.3538429 ],-0.00560530943284,[-0.56184387  0.14081696],[-0.96012467 -0.82390326],-0.00560530943284
17,"[-0.11705305 -0.10534784 -1.42053367  1.25452125  1.00726681 -0.58677778
 -0.00509965 -0.62931947 -0.33293882 -0.11887743  0.        ]","[[-1.38942664  1.65531427  0.11784544 -0.06758926]
 [-1.16192901 -1.75099723  0.          0.        ]]",[ 0.51877425  0.33617298],-0.00659631616476,[ 0.52098286  0.60657138],[-0.96012467 -0.82390326],-0.00659631616476
18,"[-0.12047991 -0.07765611 -1.42117369  1.25857767  1.00726582 -0.5867774
  0.30703754 -0.38508542 -0.32856525 -0.15470406  0.        ]","[[-1.39183648  1.63399431  0.11784544 -0.06758926]
 [ 0.91402001 -0.38554968  0.          0.        ]]",[ 0.07556661 -0.13934144],-0.00807403043571,[-0.31873512  0.29746705],[-0.96012467 -0.82390326],-0.00807403043571
19,"[-0.09052696 -0.06052974 -1.41526117  1.26049835  1.00726483 -0.58677701
  0.34929788 -0.48241595 -0.30909664 -0.13736652  0.        ]","[[-1.37073607  1.62082368  0.11784544 -0.06758926]
 [ 1.19508437 -0.92970064  0.          0.        ]]",[-0.32668242  0.80763183],-0.00917829422747,[-0.43414706  0.43055516],[-0.96012467 -0.82390326],-0.00917829422747
20,"[-0.07540404 -0.07831583 -1.41201783  1.25849146  1.00726384 -0.58677663
  0.15126572  0.0929116  -0.30540928 -0.0983041   0.        ]","[[-1.36004893  1.63450191  0.11784544 -0.06758926]
 [-0.12197737  2.28680323  0.          0.        ]]",[ 0.12675337  0.09497271],-0.00896585801146,[-0.40974092 -0.35032082],[-0.96012467 -0.82390326],-0.00896585801146
21,"[-0.07170504 -0.14195085 -1.41119652  1.24734109  1.00726285 -0.58677624
  0.227054    0.15206333 -0.32033511 -0.02194617  0.        ]","[[-1.35743125  1.683556    0.11784544 -0.06758926]
 [ 0.38207203  2.6175051   0.          0.        ]]",[-0.17467051 -0.90683273],-0.00909445621964,[-0.74774414 -0.60987997],[-0.96012467 -0.82390326],-0.00909445621964
22,"[-0.0708082  -0.16238553 -1.41099426  1.24243241  1.00726186 -0.58677586
  0.12205212 -0.49944429 -0.32589972  0.00205698  0.        ]","[[-1.35679638  1.69936067  0.11784544 -0.06758926]
 [-0.31626805 -1.02489923  0.          0.        ]]",[-0.01135409  0.28423381],-0.00977406641897,[-0.07909884  0.23616308],[-0.96012467 -0.82390326],-0.00977406641897
23,"[-0.08029988 -0.15075058 -1.41307998  1.24530438  1.00726087 -0.58677547
  0.11621184 -0.29450753 -0.32682239 -0.02266701  0.        ]","[[-1.36351144  1.69035832  0.11784544 -0.06758926]
 [-0.35510987  0.12084539  0.          0.        ]]",[-0.60944345 -0.5556942 ],-0.00855754906993,[-0.14768167  0.00711003],[-0.96012467 -0.82390326],-0.00855754906993
24,"[-0.1246116  -0.1252728  -1.42192378  1.25086152  1.00725988 -0.58677509
 -0.24535295 -0.68844024 -0.34150895 -0.10535794  0.        ]","[[-1.39474063  1.67067816  0.11784544 -0.06758926]
 [-2.75978285 -2.0815267   0.          0.        ]]",[ 1.05693276  0.37076687],-0.00558042647864,[ 1.11739218  0.67893636],[-0.96012467 -0.82390326],-0.00558042647864
25,"[-0.1459008  -0.09089684 -1.42564924  1.25677295  1.00725889 -0.5867747
  0.35790935 -0.4185873  -0.3448976  -0.17031411  0.        ]","[[-1.40968105  1.6441846   0.11784544 -0.06758926]
 [ 1.25235515 -0.57285496  0.          0.        ]]",[-0.56732078  0.72884229],-0.00760137274058,[-0.36053574  0.3193025 ],[-0.96012467 -0.82390326],-0.00760137274058
26,"[-0.14266808 -0.11376226 -1.42510278  1.25304075  1.0072579  -0.58677432
  0.01651435  0.09970088 -0.34807469 -0.14022434  0.        ]","[[-1.40741486  1.66180014  0.11784544 -0.06758926]
 [-1.0181709   2.32474988  0.          0.        ]]",[-0.2260979  -0.75660304],-0.00594719175658,[ 0.10320835 -0.34325743],[-0.96012467 -0.82390326],-0.00594719175658
27,"[-0.18431424 -0.13446827 -1.43152375  1.2489664   1.00725691 -0.58677393
 -0.1149366  -0.44436858 -0.37452656 -0.16574861  0.        ]","[[-1.43654982  1.67777638  0.11784544 -0.06758926]
 [-1.89241572 -0.71699062  0.          0.        ]]",[ 0.89539518 -0.05724481],-0.0057360869367,[ 0.82201254  0.3613224 ],[-0.96012467 -0.82390326],-0.0057360869367
28,"[-0.18705978 -0.11311257 -1.43190034  1.25315468  1.00725592 -0.58677355
  0.42353737 -0.4824693  -0.37165606 -0.19356675  0.        ]","[[-1.43846632  1.66129935  0.11784544 -0.06758926]
 [ 1.68882768 -0.93000252  0.          0.        ]]",[ 0.1022594   0.79942764],-0.00769179596803,[-0.39370298  0.36855131],[-0.96012467 -0.82390326],-0.00769179596803
29,"[-0.13347997 -0.13040957 -1.42350698  1.24981373  1.00725492 -0.58677316
  0.47929538  0.08700074 -0.34722401 -0.11024002  0.        ]","[[-1.40096924  1.67464286  0.11784544 -0.06758926]
 [ 2.05966061  2.25374183  0.          0.        ]]",[-1.34092732 -0.47088953],-0.00511590029739,[-1.18216836 -0.51017177],[-0.96012467 -0.82390326],-0.00511590029739
30,"[-0.13194483 -0.16394507 -1.42323321  1.24201863  1.00725393 -0.58677278
 -0.12188216 -0.25438191 -0.35491226 -0.07026218  0.        ]","[[-1.39989164  1.70056841  0.11784544 -0.06758926]
 [-1.93860262  0.34516927  0.          0.        ]]",[ 0.84244668 -0.34325092],-0.00453016672365,[ 0.52348489  0.00175405],[-0.96012467 -0.82390326],-0.00453016672365
31,"[-0.13897234 -0.15515032 -1.42446048  1.24422992  1.00725294 -0.58677239
  0.38525136 -0.49879671 -0.35609467 -0.08867073  0.        ]","[[-1.40482328  1.6937617   0.11784544 -0.06758926]
 [ 1.43419968 -1.02128438  0.          0.        ]]",[-0.80853638 -0.46715029],-0.00412609857005,[-0.49495989  0.26035169],[-0.96012467 -0.82390326],-0.00412609857005
32,"[-0.14425527 -0.10491918 -1.42535842  1.25456935  1.00725195 -0.58677201
 -0.10012352 -0.82595122 -0.34696355 -0.15220284  0.        ]","[[-1.40852797  1.65498475  0.11784544 -0.06758926]
 [-1.79388964 -2.85031308  0.          0.        ]]",[ 0.54556659  1.1217749 ],-0.0065576030739,[ 0.96223903  0.90670764],[-0.96012467 -0.82390326],-0.0065576030739
33,"[-0.16405311 -0.08321059 -1.42854568  1.25783423  1.00725096 -0.58677162
  0.22977882 -0.10767494 -0.3532443  -0.20084995  0.        ]","[[-1.42239168  1.63826901  0.11784544 -0.06758926]
 [ 0.40019587  1.16535798  0.          0.        ]]",[-0.79856162  0.59984846],-0.00890730359436,[-0.1772431  -0.03286508],[-0.96012467 -0.82390326],-0.00890730359436
34,"[-0.19811874 -0.14405195 -1.43335737  1.24684598  1.00724997 -0.58677124
 -0.2466788   0.31312238 -0.38389823 -0.17081002  0.        ]","[[-1.446181    1.68518024  0.11784544 -0.06758926]
 [-2.76858487  3.51791175  0.          0.        ]]",[ 1.33501376 -0.52944769],-0.00578138825487,[ 0.70945179 -0.61854136],[-0.96012467 -0.82390326],-0.00578138825487
35,"[-0.2198082  -0.20676232 -1.43597915  1.22950788  1.00724898 -0.58677085
  0.35670551 -0.07441643 -0.4093917  -0.12363699  0.        ]","[[-1.46128988  1.7338      0.11784544 -0.06758926]
 [ 1.24434665  1.3512981   0.          0.        ]]",[-0.66158869 -1.49894384],-0.00241304078799,[-0.55403435 -0.36606288],[-0.96012467 -0.82390326],-0.00241304078799
36,"[-0.22214551 -0.19008031 -1.43623939  1.23472014  1.00724799 -0.58677047
 -0.04062841 -0.78738286 -0.40666155 -0.14539448  0.        ]","[[-1.46291656  1.72083328  0.11784544 -0.06758926]
 [-1.39820248 -2.63468526  0.          0.        ]]",[ 0.47233055  1.37421095],-0.00383648602304,[ 0.87541938  0.69015694],[-0.96012467 -0.82390326],-0.00383648602304
37,"[-0.23499237 -0.17403836 -1.43760882  1.23931941  1.007247   -0.58677008
  0.24453231 -0.06985545 -0.40994501 -0.17850842  0.        ]","[[-1.47185215  1.70838804  0.11784544 -0.06758926]
 [ 0.49831602  1.37679275  0.          0.        ]]",[ 0.1933832 -0.798125 ],-0.00623308981108,[-0.15257241 -0.24751091],[-0.96012467 -0.82390326],-0.00623308981108
38,"[-0.20977008 -0.16829991 -1.43480086  1.24086576  1.00724601 -0.5867697
  0.35819933 -0.64001914 -0.39531726 -0.15634866  0.        ]","[[-1.45430095  1.70394153  0.11784544 -0.06758926]
 [ 1.25428198 -1.81082053  0.          0.        ]]",[-0.36142392  0.43143238],-0.00457055767612,[-0.1222354   0.48552632],[-0.96012467 -0.82390326],-0.00457055767612
39,"[-0.19473095 -0.14411166 -1.43290599  1.2468246   1.00724502 -0.58676931
  0.13934715 -0.32800862 -0.38211022 -0.16682225  0.        ]","[[-1.443819    1.68522678  0.11784544 -0.06758926]
 [-0.20123592 -0.06646659  0.          0.        ]]",[-0.29094334  0.03232731],-0.00555240169348,[ 0.20205292  0.16695368],[-0.96012467 -0.82390326],-0.00555240169348
40,"[-0.21703111 -0.14407256 -1.43565159  1.24683193  1.00724403 -0.58676893
 -0.03319564 -0.30484785 -0.39411117 -0.19258261  0.        ]","[[-1.45935723  1.68519662  0.11784544 -0.06758926]
 [-1.34876435  0.06301716  0.          0.        ]]",[ 0.28294996 -0.41399838],-0.00717448559881,[ 0.64360112  0.17240077],[-0.96012467 -0.82390326],-0.00717448559881
41,"[-0.23927071 -0.12438669 -1.43803057  1.25101007  1.00724304 -0.58676854
  0.13923659 -0.5983145  -0.40284613 -0.24075048  0.        ]","[[-1.47482639  1.66999545  0.11784544 -0.06758926]
 [-0.20197142 -1.57766542  0.          0.        ]]",[ 0.81359531  0.29969464],-0.0106236778253,[ 0.52167529  0.59320468],[-0.96012467 -0.82390326],-0.0106236778253
42,"[-0.19860441 -0.0993002  -1.43340284  1.25546851  1.00724205 -0.58676816
  0.62396938 -0.38055956 -0.37545074 -0.22299095  0.        ]","[[-1.44652028  1.65065677  0.11784544 -0.06758926]
 [ 3.02183503 -0.36026716  0.          0.        ]]",[-1.29685651  0.1626694 ],-0.00961301316653,[-0.97816288  0.20245931],[-0.96012467 -0.82390326],-0.00961301316653
43,"[-0.1697747  -0.09843649 -1.4293924   1.25560324  1.00724105 -0.58676777
  0.01987688 -0.26396443 -0.35930661 -0.19005688  0.        ]","[[-1.42639369  1.64999157  0.11784544 -0.06758926]
 [-0.99579086  0.29157858  0.          0.        ]]",[-0.16641825  0.17142046],-0.00794826721958,[ 0.43354332  0.19179887],[-0.96012467 -0.82390326],-0.00794826721958
44,"[-0.2075017  -0.11476752 -1.43451315  1.25282998  1.00724006 -0.58676739
 -0.07620993 -0.14357263 -0.38323382 -0.21543266  0.        ]","[[-1.45272121  1.66257631  0.11784544 -0.06758926]
 [-1.63483339  0.96465031  0.          0.        ]]",[ 0.76454755 -0.66637218],-0.00893004482345,[ 0.66915536  0.03456071],[-0.96012467 -0.82390326],-0.00893004482345
45,"[-0.21038476 -0.10519676 -1.43485982  1.25450246  1.00723907 -0.586767
  0.38368888 -0.61902843 -0.3831357  -0.22983618  0.        ]","[[-1.45472958  1.65519948  0.11784544 -0.06758926]
 [ 1.42380488 -1.69347243  0.          0.        ]]",[-0.87041962  1.05590926],-0.009952431364,[-0.09873165  0.60213554],[-0.96012467 -0.82390326],-0.009952431364
46,"[-0.21954284 -0.11324119 -1.43592566  1.25310324  1.00723808 -0.58676662
 -0.13861609  0.09531149 -0.38969813 -0.23109712  0.        ]","[[-1.46110599  1.66139961  0.11784544 -0.06758926]
 [-2.04987398  2.30017129  0.          0.        ]]",[ 1.00179225 -0.25855019],-0.00996562867099,[ 0.7116558 -0.255413 ],[-0.96012467 -0.82390326],-0.00996562867099
47,"[-0.22080618 -0.15890603 -1.43606608  1.24327455  1.00723709 -0.58676623
  0.46260325 -0.09605822 -0.39918572 -0.17982477  0.        ]","[[-1.46198531  1.69666845  0.11784544 -0.06758926]
 [ 1.94863783  1.23028539  0.          0.        ]]",[-0.65778707 -1.40654182],-0.00624199229319,[-0.75512248 -0.25218916],[-0.96012467 -0.82390326],-0.00624199229319
48,"[-0.20289893 -0.13903643 -1.43393524  1.24794566  1.0072361  -0.58676585
  0.0654447  -0.80859591 -0.38543085 -0.18207642  0.        ]","[[-1.4495143   1.68130569  0.11784544 -0.06758926]
 [-0.69273046 -2.75328224  0.          0.        ]]",[ 1.15313791  1.12291365],-0.00653667139264,[ 0.67209387  0.81546819],[-0.96012467 -0.82390326],-0.00653667139264
49,"[-0.16567547 -0.11986652 -1.42876031  1.25187263  1.00723511 -0.58676546
  0.66250851 -0.09070581 -0.36151831 -0.16067273  0.        ]","[[-1.42352785  1.66650875  0.11784544 -0.06758926]
 [ 3.27814212  1.26020437  0.          0.        ]]",[-1.87277195 -1.04173687],-0.00605104494114,[-1.46381497 -0.29651701],[-0.96012467 -0.82390326],-0.00605104494114
