timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[ 1.0441294   0.03251842 -0.07947371  1.89895498  0.2380177   0.0747443
  0.05095781  2.29135211 -0.0580293   0.62743201  0.        ]","[[ -8.91450034e-02   2.08594789e+00   2.85360156e-02   9.03063481e-03]
 [ -2.56946757e+00   1.88217350e+01   0.00000000e+00   0.00000000e+00]]",[-1.10813359  1.37316161],-0.0861301643543,[-0.49079472  0.51480228],[-0.2137332 -0.1229264],-0.0861301643543
11,"[ 1.02701982 -0.37724136 -0.21633912  1.06874726  0.23801708  0.07474411
 -0.29936688  2.79871893 -0.28101016  0.38822273  0.        ]","[[ -1.79735185e-01   2.49837278e+00   2.85360156e-02   9.03063481e-03]
 [ -6.47665050e+00   2.24087410e+01   0.00000000e+00   0.00000000e+00]]",[-0.90436555 -0.18658085],-0.0539691880796,[-0.31968218  0.49840111],[-0.2137332 -0.1229264],-0.0539691880796
12,"[ 0.96720403 -0.61510151 -0.45790702 -0.1417837   0.23801646  0.07474393
 -0.60888712  2.6313725  -0.45004837  0.0615003   0.        ]","[[ -3.43902788e-01   2.93468210e+00   2.85360156e-02   9.03063481e-03]
 [ -9.92874720e+00   2.12261130e+01   0.00000000e+00   0.00000000e+00]]",[ 1.61738105 -0.17229444],-0.0317909111592,[-0.08339255  0.5076499 ],[-0.2137332 -0.1229264],-0.0317909111592
13,"[ 0.8766729  -0.64346142 -0.67592763 -0.74310169  0.23801584  0.07474374
 -0.23634402 -0.21162503 -0.51703289 -0.09840999  0.        ]","[[-0.5007909   3.13203848  0.02853602  0.00903063]
 [-5.77379392  1.12833251  0.          0.        ]]",[-0.59833544  1.03929421],-0.0375428563383,[ 0.04948461  0.53676218],[-0.2137332 -0.1229264],-0.0375428563383
14,"[ 0.77176541 -0.64269277 -0.8531209  -0.66427851  0.23801522  0.07474356
 -0.43851785 -0.70286637 -0.4954693  -0.06452517  0.        ]","[[-0.63889102  3.10635507  0.02853602  0.00903063]
 [-8.02864072 -2.34437103  0.          0.        ]]",[ 0.30646363  0.29631185],-0.0343496307766,[ 0.19624901  0.59137046],[-0.2137332 -0.1229264],-0.0343496307766
15,"[ 0.63668195 -0.6392229  -1.02241996 -0.52615923  0.2380146   0.07474337
 -0.31546852 -0.64433691 -0.45751595 -0.0293705   0.        ]","[[-0.78569472  3.06128367  0.02853602  0.00903063]
 [-6.6562912  -1.93063077  0.          0.        ]]",[ 1.16360625  0.43935605],-0.0294203904605,[ 0.16750266  0.58708715],[-0.2137332 -0.1229264],-0.0294203904605
16,"[ 0.54081446 -0.63542596 -1.11697327 -0.43468271  0.23801398  0.07474318
  0.05135215 -0.52593835 -0.42860813 -0.01357337  0.        ]","[[-0.87777304  3.03134839  0.02853602  0.00903063]
 [-2.56517841 -1.09366112  0.          0.        ]]",[-0.73307388  1.67555649],-0.0258627730765,[ 0.04414213  0.55344361],[-0.2137332 -0.1229264],-0.0258627730765
17,"[ 0.45139757 -0.63303102 -1.19100333 -0.38813688  0.23801336  0.074743
 -0.20433446 -0.44235351 -0.40916842 -0.00948453  0.        ]","[[-0.95768805  3.0160802   0.02853602  0.00903063]
 [-5.41682249 -0.50279475  0.          0.        ]]",[-0.46232443  1.34673729],-0.0234039285415,[ 0.1449151  0.5832988],[-0.2137332 -0.1229264],-0.0234039285415
18,"[ 0.30060404 -0.63184834 -1.29112083 -0.36716429  0.23801274  0.07474281
 -0.35884378 -0.40264965 -0.39029382 -0.01461473  0.        ]","[[-1.0833142   3.00919145  0.02853602  0.00903063]
 [-7.1400511  -0.22213001  0.          0.        ]]",[-0.32179656 -0.4619931 ],-0.0207486725419,[ 0.22668168  0.60901457],[-0.2137332 -0.1229264],-0.0207486725419
19,"[ 0.10159565 -0.62750191 -1.38482547 -0.2980371   0.23801212  0.07474263
 -0.4604136  -0.66081008 -0.35658347 -0.02322937  0.        ]","[[-1.23748106  2.98643816  0.02853602  0.00903063]
 [-8.27285584 -2.04711971  0.          0.        ]]",[ 0.83173523  0.90108491],-0.0160277262969,[ 0.31783187  0.644198  ],[-0.2137332 -0.1229264],-0.0160277262969
20,"[-0.07598088 -0.62650963 -1.43757598 -0.28367619  0.2380115   0.07474244
 -0.1504455  -0.15034129 -0.34049587 -0.03849632  0.        ]","[[-1.36825285  2.98170168  0.02853602  0.00903063]
 [-4.81585007  1.56144979  0.          0.        ]]",[ 0.49883789  1.5698163 ],-0.013428236511,[ 0.22126479  0.61606967],[-0.2137332 -0.1229264],-0.013428236511
21,"[-0.18096718 -0.63408961 -1.45645816 -0.40814834  0.23801088  0.07474226
  0.03518872 -0.26583018 -0.36892756 -0.04810567  0.        ]","[[-1.44379674  3.02264902  0.02853602  0.00903063]
 [-2.74551405  0.74504037  0.          0.        ]]",[ 0.28751593  0.91439375],-0.0170972704675,[ 0.18478194  0.60569638],[-0.2137332 -0.1229264],-0.0170972704675
22,"[-0.24114056 -0.6341544  -1.46334488 -0.40944064  0.23801026  0.07474207
  0.14212745 -0.42028974 -0.36460447 -0.05238364  0.        ]","[[-1.48674081  3.02307336  0.02853602  0.00903063]
 [-1.55285038 -0.34685843  0.          0.        ]]",[ 1.66314562  0.84862465],-0.016461357927,[ 0.17464669  0.60687375],[-0.2137332 -0.1229264],-0.016461357927
23,"[-0.22854049 -0.63288955 -1.46212303 -0.38579352  0.23800964  0.07474189
  0.49988942 -0.42230556 -0.35868743 -0.05169496  0.        ]","[[-1.47776454  3.01531261  0.02853602  0.00903063]
 [ 2.4371828  -0.36111709  0.          0.        ]]",[-0.21190635  0.09575675],-0.0156597873079,[ 0.05632523  0.57540989],[-0.2137332 -0.1229264],-0.0156597873079
24,"[-0.1727578  -0.63174989 -1.45526365 -0.36568379  0.23800902  0.0747417
  0.420334   -0.40999641 -0.3564195  -0.04741586  0.        ]","[[-1.4379229   3.00870684  0.02853602  0.00903063]
 [ 1.54993937 -0.27411117  0.          0.        ]]",[ 0.53845101  0.54190908],-0.0154031363074,[ 0.0656001   0.57625455],[-0.2137332 -0.1229264],-0.0154031363074
25,"[-0.1002994  -0.63107756 -1.442685   -0.35429596  0.2380084   0.07474152
  0.60873589 -0.38822887 -0.35762037 -0.04157545  0.        ]","[[-1.38584201  3.00496367  0.02853602  0.00903063]
 [ 3.65114604 -0.12024295  0.          0.        ]]",[ 0.94602568  0.08059611],-0.0156646355198,[-0.02816313  0.54912788],[-0.2137332 -0.1229264],-0.0156646355198
26,"[ 0.05002909 -0.63068911 -1.40287945 -0.34787267  0.23800778  0.07474133
  0.93809814 -0.38327413 -0.36581423 -0.02982098  0.        ]","[[-1.27596357  3.00285163  0.02853602  0.00903063]
 [ 7.32445677 -0.08522534  0.          0.        ]]",[ 0.05710378  0.2505692 ],-0.0170427345649,[-0.23893905  0.49122697],[-0.2137332 -0.1229264],-0.0170427345649
27,"[ 0.24349615 -0.63048061 -1.32202503 -0.34448165  0.23800716  0.07474115
  0.94536499 -0.37602943 -0.37978423 -0.01595296  0.        ]","[[-1.12866079  3.00173653  0.02853602  0.00903063]
 [ 7.40555065 -0.03401985  0.          0.        ]]",[-1.54483278  1.37846937],-0.0193231757128,[-0.29914364  0.47418243],[-0.2137332 -0.1229264],-0.0193231757128
28,"[ 0.37596863 -0.63054349 -1.24451337 -0.34554666  0.23800654  0.07474096
  0.57720923 -0.36535847 -0.39182653 -0.00777317  0.        ]","[[-1.02174549  3.00208717  0.02853602  0.00903063]
 [ 3.29966136  0.04140609  0.          0.        ]]",[-0.01233767  1.49502439],-0.0211902305101,[-0.16249964  0.50554007],[-0.2137332 -0.1229264],-0.0211902305101
29,"[ 0.45231814 -0.63069108 -1.19019571 -0.3480099   0.23800592  0.07474078
  0.56697032 -0.36624959 -0.39993412 -0.00384217  0.        ]","[[-0.95689776  3.0028977   0.02853602  0.00903063]
 [ 3.18549127  0.03509949  0.          0.        ]]",[-0.15744067  0.389691  ],-0.0223922775927,[-0.18361938  0.4980498 ],[-0.2137332 -0.1229264],-0.0223922775927
30,"[  5.16424388e-01  -6.30670865e-01  -1.13828364e+00  -3.47711334e-01
   2.38005301e-01   7.47405900e-02   5.05421074e-01  -3.74677647e-01
  -4.06638902e-01  -5.62243008e-04   0.00000000e+00]","[[-0.90007499  3.00279982  0.02853602  0.00903063]
 [ 2.49907412 -0.02448571  0.          0.        ]]",[ 1.28175303  0.04702059],-0.0233877762793,[-0.17456201  0.49814206],[-0.2137332 -0.1229264],-0.0233877762793
31,"[ 0.61128977 -0.63050743 -1.0490767  -0.34505931  0.23800468  0.0747404
  0.85599214 -0.37798752 -0.41694565  0.00411771  0.        ]","[[-0.81086507  3.00192781  0.02853602  0.00903063]
 [ 6.40888928 -0.04789061  0.          0.        ]]",[-0.56790951 -1.37599978],-0.0249046372674,[-0.3741664   0.44462228],[-0.2137332 -0.1229264],-0.0249046372674
32,"[ 0.71240066 -0.62186967 -0.93363841 -0.22178648  0.23800406  0.07474022
  0.64298372 -0.93800376 -0.40519592  0.03199531  0.        ]","[[-0.70652214  2.96125045  0.02853602  0.00903063]
 [ 4.03332089 -4.00664964  0.          0.        ]]",[-1.39401238  1.31271774],-0.0247172987817,[-0.27243283  0.4771969 ],[-0.2137332 -0.1229264],-0.0247172987817
33,"[ 0.74824817 -0.61137382 -0.88628423 -0.10261902  0.23800344  0.07474003
  0.28082823 -0.36666738 -0.38694464  0.05777255  0.        ]","[[-0.66637989  2.92163943  0.02853602  0.00903063]
 [-0.00563294  0.03209173  0.          0.        ]]",[-1.9260962   1.35202097],-0.02420995028,[-0.16433433  0.50420576],[-0.2137332 -0.1229264],-0.02420995028
34,"[ 0.71267653 -0.62204454 -0.93327326 -0.22405313  0.23800282  0.07473985
 -0.07415808  0.19335787 -0.40568641  0.03159329  0.        ]","[[-0.70621444  2.96200109  0.02853602  0.00903063]
 [-3.96463352  3.9908776   0.          0.        ]]",[-0.38580105 -0.7539906 ],-0.0247555620141,[-0.01760616  0.53466535],[-0.2137332 -0.1229264],-0.0247555620141
35,"[  6.22272809e-01  -6.31993618e-01  -1.03762931e+00  -3.70311053e-01
   2.38002201e-01   7.47396634e-02  -2.04097819e-01  -2.63934932e-01
  -4.22905255e-01   6.47887411e-04   0.00000000e+00]","[[-0.80004697  3.01022987  0.02853602  0.00903063]
 [-5.41379373  0.75830703  0.          0.        ]]",[ 0.443974    1.42153321],-0.0255547009106,[ 0.09786405  0.56676608],[-0.2137332 -0.1229264],-0.0255547009106
36,"[ 0.52791242 -0.63266309 -1.12827038 -0.38219984  0.23800158  0.07473948
 -0.03687423 -0.3871938  -0.41591068 -0.00564922  0.        ]","[[-0.88961124  3.01413553  0.02853602  0.00903063]
 [-3.54883618 -0.11300565  0.          0.        ]]",[-0.61665135  2.07203607],-0.0244207453085,[ 0.0681162   0.56035268],[-0.2137332 -0.1229264],-0.0244207453085
37,"[ 0.42034089 -0.63205713 -1.21382222 -0.37149428  0.23800096  0.07473929
 -0.2494949  -0.39750508 -0.40236881 -0.0087236   0.        ]","[[-0.98437952  3.01061934  0.02853602  0.00903063]
 [-5.92008644 -0.18590297  0.          0.        ]]",[ 0.8253591  -0.87607533],-0.0225370828439,[ 0.16259733  0.58852559],[-0.2137332 -0.1229264],-0.0225370828439
38,"[ 0.3185661  -0.62438071 -1.28046579 -0.25468614  0.23800034  0.07473911
  0.05401668 -0.88768983 -0.36396571 -0.00183608  0.        ]","[[-1.06881955  2.97213497  0.02853602  0.00903063]
 [-2.53519289 -3.65098441  0.          0.        ]]",[-0.26201707 -0.21542724],-0.0178774846239,[ 0.10141517  0.58191943],[-0.2137332 -0.1229264],-0.0178774846239
39,"[ 0.24249246 -0.60193637 -1.32244954 -0.01198281  0.23799972  0.07473892
 -0.03450251 -0.99813677 -0.29377154  0.00883616  0.        ]","[[-1.1294284   2.89128157  0.02853602  0.00903063]
 [-3.52239556 -4.43175409  0.          0.        ]]",[ 0.64726926  1.19146229],-0.0108678041922,[ 0.15252429  0.60665697],[-0.2137332 -0.1229264],-0.0108678041922
40,"[ 0.18581982 -0.5845988  -1.34978117  0.12992851  0.2379991   0.07473874
  0.20155384 -0.42556619 -0.25001125  0.00606587  0.        ]","[[-1.17346249  2.84325555  0.02853602  0.00903063]
 [-0.88980044 -0.38433627  0.          0.        ]]",[ 0.93127524  0.02064543],-0.00825164259314,[ 0.04891587  0.58520281],[-0.2137332 -0.1229264],-0.00825164259314
41,"[ 0.21089181 -0.58190839 -1.33807483  0.14982816  0.23799848  0.07473855
  0.53374656 -0.41290583 -0.24708734  0.01128127  0.        ]","[[-1.15408754  2.83646669  0.02853602  0.00903063]
 [ 2.81494794 -0.29485047  0.          0.        ]]",[-0.10028143  0.99248891],-0.00884764936114,[-0.08101964  0.55653185],[-0.2137332 -0.1229264],-0.00884764936114
42,"[ 0.27679399 -0.59463436 -1.30426436  0.05096669  0.23799786  0.07473837
  0.49316114  0.14385542 -0.28062003  0.01778995  0.        ]","[[-1.10232979  2.87005743  0.02853602  0.00903063]
 [ 2.36234277  3.64080866  0.          0.        ]]",[-0.45603562 -1.25707879],-0.0107961049481,[-0.1372482   0.53335154],[-0.2137332 -0.1229264],-0.0107961049481
43,"[ 0.31256451 -0.60552571 -1.28396452 -0.04516547  0.23799724  0.07473818
  0.32705372 -0.42649881 -0.30983397  0.01624853  0.        ]","[[-1.0736693   2.90242181  0.02853602  0.00903063]
 [ 0.50987135 -0.39093354  0.          0.        ]]",[ 1.12017409 -0.55059667],-0.0129758675611,[-0.02751613  0.55654556],[-0.2137332 -0.1229264],-0.0129758675611
44,"[ 0.37341327 -0.59560867 -1.24607459  0.04282816  0.23799662  0.074738
  0.68115518 -0.73379693 -0.29395677  0.03215875  0.        ]","[[-1.02384955  2.87280828  0.02853602  0.00903063]
 [ 4.45893915 -2.56318502  0.          0.        ]]",[ 0.22127435 -0.0296585 ],-0.0131787736437,[-0.17007565  0.52995533],[-0.2137332 -0.1229264],-0.0131787736437
45,"[ 0.48663063 -0.57550446 -1.16305386  0.19536873  0.237996    0.07473781
  0.75179088 -0.74322866 -0.26994025  0.06551461  0.        ]","[[-0.92676669  2.82087548  0.02853602  0.00903063]
 [ 5.24671997 -2.62987612  0.          0.        ]]",[ 0.54374498  0.32963989],-0.015683982068,[-0.23399273  0.52041692],[-0.2137332 -0.1229264],-0.015683982068
46,"[ 0.62102586 -0.5581709  -1.03884972  0.30816832  0.23799538  0.07473763
  0.93551164 -0.55121206 -0.26515136  0.10526365  0.        ]","[[-0.80127449  2.78189641  0.02853602  0.00903063]
 [ 7.29566965 -1.27256298  0.          0.        ]]",[ 0.27530335  0.85464396],-0.0202286759403,[-0.37189591  0.48459697],[-0.2137332 -0.1229264],-0.0202286759403
47,"[ 0.76586793 -0.5622275  -0.86141037  0.28297121  0.23799476  0.07473744
  1.02030327 -0.06892666 -0.30615091  0.13143073  0.        ]","[[-0.64587298  2.79065049  0.02853602  0.00903063]
 [ 8.24134472  2.13660581  0.          0.        ]]",[ 1.35830937  0.83144312],-0.0246309759677,[-0.52692103  0.43041289],[-0.2137332 -0.1229264],-0.0246309759677
48,"[ 0.91371199 -0.59315842 -0.59714341  0.0629871   0.23799414  0.07473725
  1.36070094  0.39082202 -0.39796442  0.10934558  0.        ]","[[ -4.42956794e-01   2.86598963e+00   2.85360156e-02   9.03063481e-03]
 [  1.20376535e+01   5.38646852e+00   0.00000000e+00   0.00000000e+00]]",[-0.80293326  0.78434147],-0.029354541919,[-0.79778367  0.33826119],[-0.2137332 -0.1229264],-0.029354541919
49,"[ 1.01049131 -0.63081788 -0.30079006 -0.35078098  0.23799352  0.07473707
  1.05429084  0.58185706 -0.49073735  0.00216931  0.        ]","[[-0.23648783  3.00380665  0.02853602  0.00903063]
 [ 8.62054354  6.7368609   0.          0.        ]]",[-1.11516572 -0.63774319],-0.0345853108918,[-0.75512123  0.31408733],[-0.2137332 -0.1229264],-0.0345853108918
