timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
21,"[ -9.47286379e-01  -1.43371873e+00  -7.80278132e-01  -7.31893070e-01
  -6.93889390e-15   0.00000000e+00   5.43222093e-01   7.10782596e-01
  -1.78941694e+00   5.27242530e-01   0.00000000e+00]","[[-0.64317324  2.72216003 -0.04289838  0.17906873]
 [ 0.19001369  9.15768269  0.          0.        ]]",[-1.45511411 -2.2991921 ],-0.158897123186,[-0.00113583  0.00213456],[-0.0117282  -0.01540065],-0.158897123186
22,"[ -1.22154843e+00  -1.40799413e+00  -9.18330002e-01  -1.09785134e+00
   0.00000000e+00  -2.77555756e-14  -9.32020934e-01  -3.39191888e-01
  -1.80469048e+00   2.60040764e-01   0.00000000e+00]","[[-0.67913511  2.8637655  -0.04289838  0.17906873]
 [-3.77304224  5.01665642  0.          0.        ]]",[-0.8156706   0.71705393],-0.162423373433,[-0.00025066  0.00037821],[-0.0117282  -0.01540065],-0.162423373433
23,"[ -2.06463820e+00  -1.36133873e+00  -1.33269484e+00  -1.39921139e+00
   0.00000000e+00  -5.55111512e-14  -1.92724626e+00   3.66129104e-01
  -1.77703423e+00  -1.40376545e-02   0.00000000e+00]","[[-0.78624779  2.99158765 -0.04289838  0.17906873]
 [-6.92772017  7.75642176  0.          0.        ]]",[-0.54486307  0.89535531],-0.168341010646,[-0.00089763  0.00190066],[-0.0117282  -0.01540065],-0.168341010646
24,"[ -2.98135342e+00  -1.29912618e+00  -1.79522670e+00  -1.51254696e+00
   0.00000000e+00  -5.55111512e-14  -2.30747585e+00  -1.53270398e+00
  -1.70013755e+00  -1.66612344e-01   0.00000000e+00]","[[-0.94507471  3.06347596 -0.04289838  0.17906873]
 [-8.94820085  0.18911405  0.          0.        ]]",[-0.49253981  0.89272634],-0.172102253279,[-0.00187995  0.00152112],[-0.0117282  -0.01540065],-0.172102253279
25,"[ -3.52231354e+00  -1.23434622e+00  -2.11656940e+00  -1.38636553e+00
   0.00000000e+00  -5.55111512e-14  -2.47403807e+00  -1.72108943e+00
  -1.53226654e+00  -1.56656367e-01   0.00000000e+00]","[[ -1.14182829   3.0489763   -0.04289838   0.17906873]
 [-10.72122225  -1.09737883   0.           0.        ]]",[ 0.8175543  -0.26869185],-0.173022985753,[-0.00195765  0.00206338],[-0.0117282  -0.01540065],-0.173022985753
26,"[ -3.56127254e+00  -1.17518209e+00  -2.17475679e+00  -1.23121527e+00
   0.00000000e+00  -5.55111512e-14  -1.39122670e+00  -1.81924070e+00
  -1.37209516e+00  -1.72817154e-01   0.00000000e+00]","[[-1.3216463   3.01657329 -0.04289838  0.17906873]
 [-7.27207186 -2.13944656  0.          0.        ]]",[ 0.07463382 -1.18337921],-0.175330006488,[-0.001848    0.00232175],[-0.0117282  -0.01540065],-0.175330006488
27,"[ -3.36907690e+00  -1.11023298e+00  -2.07749199e+00  -9.60896165e-01
   6.93889390e-15  -5.55111512e-14  -1.21008837e+00  -2.40204415e+00
  -1.17257109e+00  -2.38351111e-01   0.00000000e+00]","[[-1.46267981  2.93448138 -0.04289838  0.17906873]
 [-6.8327267  -6.05669261  0.          0.        ]]",[-1.28306258 -0.65581982],-0.180932881662,[-0.00166013  0.00209926],[-0.0117282  -0.01540065],-0.180932881662
28,"[ -3.29902902e+00  -1.01748101e+00  -1.92238508e+00  -5.39049836e-01
   6.93889390e-15  -5.55111512e-14  -2.07774397e+00  -2.54125211e+00
  -9.14924051e-01  -5.31223855e-01   0.00000000e+00]","[[ -1.63770084   2.78849409  -0.04289838   0.17906873]
 [-10.65657258  -8.53379555   0.           0.        ]]",[-2.16290533 -0.69917589],-0.195958555716,[-0.00187712  0.00212649],[-0.0117282  -0.01540065],-0.195958555716
29,"[ -3.34275628e+00  -8.72657503e-01  -1.60640429e+00  -1.58461107e-02
   6.93889390e-15  -5.55111512e-14  -2.64572747e+00  -2.62476930e+00
  -6.96628934e-01  -1.27944734e+00   0.00000000e+00]","[[ -1.88843437   2.59173303  -0.04289838   0.17906873]
 [-14.40415547 -11.13368399   0.           0.        ]]",[ 0.33261942  0.06797712],-0.224299857274,[-0.00288336  0.00257924],[-0.0117282  -0.01540065],-0.224299857274
30,"[ -3.28562098e+00  -6.71952472e-01  -1.05338267e+00   4.91207585e-01
   6.93889390e-15  -5.55111512e-14  -2.06983470e+00  -2.28020477e+00
  -6.90502503e-01  -2.21162212e+00   0.00000000e+00]","[[ -2.16043371   2.37396674  -0.04289838   0.17906873]
 [-12.80111222 -10.64458722   0.           0.        ]]",[-2.4363779  -3.20576947],-0.256994491465,[-0.00398354  0.00303435],[-0.0117282  -0.01540065],-0.256994491465
31,"[ -3.15648695e+00  -3.92267448e-01  -1.99955161e-01   9.40133532e-01
   6.93889390e-15  -5.55111512e-14  -2.54593741e+00  -2.53259740e+00
  -1.01072222e+00  -2.88440946e+00   0.00000000e+00]","[[ -2.45361621   2.12345615  -0.04289838   0.17906873]
 [-16.50449152 -14.39403598   0.           0.        ]]",[-0.62473188 -0.2661254 ],-0.286824747669,[-0.00566928  0.0031286 ],[-0.0117282  -0.01540065],-0.286824747669
32,"[ -2.98202818e+00  -8.00667482e-03   1.10329610e+00   1.24424260e+00
   6.93889390e-15  -5.55111512e-14  -2.61331419e+00  -2.37145331e+00
  -1.73714980e+00  -2.98574959e+00   0.00000000e+00]","[[ -2.80521141   1.82785212  -0.04289838   0.17906873]
 [-18.6477006  -15.16385754   0.           0.        ]]",[ 0.83189516 -3.06260915],-0.303434173277,[-0.00741486  0.00246955],[-0.0117282  -0.01540065],-0.303434173277
33,"[ -2.69976042e+00   4.69125746e-01   2.30705913e+00   1.28140654e+00
   6.93889390e-15  -5.55111512e-14  -1.81774009e+00  -2.53814123e+00
  -2.47555738e+00  -2.38318493e+00   0.00000000e+00]","[[ -3.141387     1.48784112  -0.04289838   0.17906873]
 [-14.98200929 -18.8250015    0.           0.        ]]",[-0.85855016 -0.44698217],-0.296202395272,[-0.00768435 -0.00016207],[-0.0117282  -0.01540065],-0.296202395272
34,"[ -2.35486563e+00   9.84591917e-01   3.06425047e+00   9.36250729e-01
   6.93889390e-15  -5.55111512e-14  -2.16852131e+00  -2.43375245e+00
  -2.84064305e+00  -9.53465715e-01   0.00000000e+00]","[[ -3.47209603   1.09731871  -0.04289838   0.17906873]
 [-18.07840402 -20.22259116   0.           0.        ]]",[ 0.78618691  1.61288652],-0.258531921635,[-0.00714993 -0.00233456],[-0.0117282  -0.01540065],-0.258531921635
35,"[ -1.95912954e+00   1.34522909e+00   3.34162845e+00   2.76902869e-01
   6.93889390e-15  -5.55111512e-14  -1.51667473e+00  -1.82304805e+00
  -2.65881353e+00   1.06971817e+00   0.00000000e+00]","[[ -3.79884297   0.73659118  -0.04289838   0.17906873]
 [-14.60834929 -15.86461065   0.           0.        ]]",[-0.21946856  1.85580018],-0.193243912325,[-0.003056   -0.00456372],[-0.0117282  -0.01540065],-0.193243912325
36,"[ -1.54777237e+00   1.49869363e+00   3.28429851e+00  -4.03598350e-01
   6.93889390e-15  -5.55111512e-14  -1.53790814e+00  -1.30620679e+00
  -2.13584840e+00   2.51729792e+00   0.00000000e+00]","[[ -4.09682049   0.46217449  -0.04289838   0.17906873]
 [-15.18767725 -11.59126736   0.           0.        ]]",[ 0.95823211  0.07515843],-0.120596286276,[ 0.00148389 -0.00772954],[-0.0117282  -0.01540065],-0.120596286276
37,"[ -1.15413370e+00   1.53675777e+00   3.07480323e+00  -1.02859288e+00
   6.93889390e-15  -5.55111512e-14  -8.60970517e-01  -1.20885978e+00
  -1.50095458e+00   3.03447039e+00   0.00000000e+00]","[[ -4.35952058   0.23561901  -0.04289838   0.17906873]
 [-11.09607562 -11.06598401   0.           0.        ]]",[ 0.80824261  0.07917483],-0.0530899528555,[ 0.00375399 -0.00897621],[-0.0117282  -0.01540065],-0.0530899528555
38,"[ -8.56927450e-01   1.50853877e+00   2.80623757e+00  -1.60803605e+00
   6.93889390e-15  -2.77555756e-14  -3.06252206e-01  -1.11847259e+00
  -9.21380039e-01   2.96052980e+00   0.00000000e+00]","[[ -4.54715994   0.01962895  -0.04289838   0.17906873]
 [ -7.67930158 -10.53477195   0.           0.        ]]",[ 2.20384556 -0.1584219 ],-0.0283889232349,[ 0.00506391 -0.009131  ],[-0.0117282  -0.01540065],-0.0283889232349
39,"[ -6.72681514e-01   1.42644825e+00   2.55679359e+00  -2.09699992e+00
   6.93889390e-15  -2.77555756e-14   3.58100479e-01  -1.13039964e+00
  -4.69017673e-01   2.67613509e+00   0.00000000e+00]","[[ -4.65953033  -0.19528358  -0.04289838   0.17906873]
 [ -3.57144253 -10.95506982   0.           0.        ]]",[ 0.56453892 -0.51952014],-0.0609461381406,[ 0.0058617  -0.00864325],[-0.0117282  -0.01540065],-0.0609461381406
40,"[ -5.88035033e-01   1.28476174e+00   2.35136931e+00  -2.49682837e+00
   6.93889390e-15  -2.77555756e-14   7.24111386e-01  -1.28417221e+00
  -1.33541508e-01   2.34610972e+00   0.00000000e+00]","[[ -4.70783849  -0.432857    -0.04289838   0.17906873]
 [ -1.26707295 -12.79612872   0.           0.        ]]",[ 0.17819494 -0.03152065],-0.0905968972876,[ 0.00579052 -0.00802725],[-0.0117282  -0.01540065],-0.0905968972876
41,"[ -5.51174504e-01   1.07595029e+00   2.18681836e+00  -2.74979720e+00
   6.93889390e-15  -2.77555756e-14   8.28084483e-01  -1.23245363e+00
   1.26869777e-01   2.00322799e+00   0.00000000e+00]","[[ -4.72585993  -0.68749263  -0.04289838   0.17906873]
 [ -0.53751309 -12.66785709   0.           0.        ]]",[ 1.84104724 -1.18261634],-0.115298893807,[ 0.00548762 -0.00754993],[-0.0117282  -0.01540065],-0.115298893807
42,"[ -5.87594322e-01   7.75310635e-01   2.05258479e+00  -2.86905922e+00
   6.93889390e-15  -2.77555756e-14   1.43524792e+00  -1.55816102e+00
   2.84078534e-01   1.65456432e+00   0.00000000e+00]","[[ -4.69680107  -0.97807421  -0.04289838   0.17906873]
 [  3.43020074 -16.37789475   0.           0.        ]]",[ 0.08935387  0.07330632],-0.132604514637,[ 0.00407405 -0.00625793],[-0.0117282  -0.01540065],-0.132604514637
43,"[ -6.89112725e-01   3.80556764e-01   1.93523828e+00  -2.83242791e+00
   6.93889390e-15  -2.77555756e-14   1.43064557e+00  -1.44214719e+00
   3.35293068e-01   1.30254468e+00   0.00000000e+00]","[[ -4.62533795  -1.29946682  -0.04289838   0.17906873]
 [  3.71517748 -15.76340773   0.           0.        ]]",[ 0.91938399  0.52474526],-0.14317147754,[ 0.00303652 -0.00519425],[-0.0117282  -0.01540065],-0.14317147754
44,"[ -8.46578937e-01  -9.35067349e-03   1.81871692e+00  -2.64202257e+00
   6.93889390e-15  -2.77555756e-14   1.90480626e+00  -1.16657673e+00
   2.75705718e-01   1.01927251e+00   0.00000000e+00]","[[ -4.5152763   -1.59076314  -0.04289838   0.17906873]
 [  7.27932234 -13.37411857   0.           0.        ]]",[ 0.48135036 -0.29481291],-0.145308846038,[ 0.0011317  -0.00387594],[-0.0117282  -0.01540065],-0.145308846038
45,"[ -1.07214794e+00  -3.77416828e-01   1.67738760e+00  -2.37167450e+00
   6.93889390e-15  -2.77555756e-14   2.05651473e+00  -1.22421793e+00
   1.30860225e-01   7.94287881e-01   0.00000000e+00]","[[ -4.35201834  -1.8673011   -0.04289838   0.17906873]
 [  9.04065788 -14.27663315   0.           0.        ]]",[-0.82044424 -0.17064903],-0.141221686578,[-0.00028014 -0.00248114],[-0.0117282  -0.01540065],-0.141221686578
46,"[ -1.24950816e+00  -7.26046326e-01   1.52909391e+00  -2.03139028e+00
   6.93889390e-15  -2.77555756e-14   1.48452867e+00  -1.23013026e+00
  -5.99965442e-03   5.12804121e-01   0.00000000e+00]","[[ -4.20558262  -2.15677179  -0.04289838   0.17906873]
 [  5.61419196 -14.66919882   0.           0.        ]]",[-0.26242003  1.11029056],-0.144521554033,[-0.00117284 -0.00130482],[-0.0117282  -0.01540065],-0.144521554033
47,"[ -1.34481474e+00  -9.69315150e-01   1.40566619e+00  -1.67784964e+00
   6.93889390e-15  -2.77555756e-14   1.27647376e+00  -7.88885471e-01
  -1.19151919e-01   2.36639019e-01   0.00000000e+00]","[[ -4.10483947  -2.40751271  -0.04289838   0.17906873]
 [  4.46399281 -10.41907478   0.           0.        ]]",[ 0.11269854  1.0143159 ],-0.15332917096,[-0.00179907 -0.00059945],[-0.0117282  -0.01540065],-0.15332917096
48,"[ -1.41606736e+00  -1.08484196e+00   1.28748391e+00  -1.40798456e+00
   0.00000000e+00  -2.77555756e-14   1.29335212e+00  -3.63733791e-01
  -2.15956330e-01   6.38377809e-02   0.00000000e+00]","[[-4.01196974 -2.57409617 -0.04289838  0.17906873]
 [ 4.82182052 -6.25315472  0.          0.        ]]",[-1.57521072  0.59483864],-0.15906344047,[ -2.31641484e-03  -6.04119559e-05],[-0.0117282  -0.01540065],-0.15906344047
49,"[ -1.43554047e+00  -1.12739547e+00   1.20358298e+00  -1.22949212e+00
  -6.93889390e-15  -2.77555756e-14   6.84861839e-01  -1.09889832e-01
  -2.73289205e-01  -4.34104300e-02   0.00000000e+00]","[[-3.95621304 -2.67428584 -0.04289838  0.17906873]
 [ 0.76733901 -3.77409026  0.          0.        ]]",[ 0.44297292  1.18110258],-0.163424642676,[-0.00215466  0.00059545],[-0.0117282  -0.01540065],-0.163424642676
