timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
14,"[-0.18359135  0.53024419 -1.43821556  1.8423178   0.74347996 -0.47178395
  0.3150241  -0.8380604  -0.01665536 -0.4262674   0.        ]","[[-1.35338562  1.47317828  0.084979   -0.05608613]
 [ 0.76729998 -3.27028967  0.          0.        ]]",[ 0.68974374  1.52784253],-0.0539005981677,[ 0.41593042  0.76014107],[-0.36124656 -0.24023516],-0.0539005981677
15,"[-0.12178556  0.56110223 -1.42298191  1.83462078  0.74347868 -0.47178331
  0.62723764 -0.23294193  0.01640737 -0.39685777  0.        ]","[[-1.31081307  1.44814445  0.084979   -0.05608613]
 [ 3.48091074  0.75348733  0.          0.        ]]",[ 0.31561962 -0.54001165],-0.0558510117688,[-0.25324735  0.31219622],[-0.36124656 -0.24023516],-0.0558510117688
16,"[-0.0055536   0.56914388 -1.38647791  1.83231819  0.7434774  -0.47178267
  0.76306631 -0.55678877  0.07034768 -0.29075817  0.        ]","[[-1.22934974  1.44160803  0.084979   -0.05608613]
 [ 4.66147577 -1.39995869  0.          0.        ]]",[-0.57723053  0.30586872],-0.0580012480661,[-0.59897017  0.53475124],[-0.36124656 -0.24023516],-0.0580012480661
17,"[ 0.09085348  0.5882668  -1.3479194   1.82637082  0.74347612 -0.47178203
  0.48960119 -0.37042185  0.11328248 -0.20713736  0.        ]","[[-1.15996762  1.42604259  0.084979   -0.05608613]
 [ 2.28466364 -0.16070377  0.          0.        ]]",[-0.52546908  0.35178874],-0.061450664973,[-0.4243331   0.42838597],[-0.36124656 -0.24023516],-0.061450664973
18,"[ 0.12406179  0.57500395 -1.33277695  1.83055287  0.74347484 -0.47178139
  0.24511464 -0.16040145  0.12296954 -0.15963808  0.        ]","[[-1.13559461  1.43684045  0.084979   -0.05608613]
 [ 0.15971681  1.23583693  0.          0.        ]]",[-0.02801612 -1.58892897],-0.062258126945,[-0.23266318  0.26529855],[-0.36124656 -0.24023516],-0.062258126945
19,"[ 0.12684922  0.59373503 -1.33145698  1.82452873  0.74347356 -0.47178075
  0.23208728 -0.75954351  0.12812866 -0.17274727  0.        ]","[[-1.13353633  1.42158409  0.084979   -0.05608613]
 [ 0.04649222 -2.74819479  0.          0.        ]]",[-1.39945646  0.48679737],-0.0629186569188,[-0.08087181  0.68720007],[-0.36124656 -0.24023516],-0.0629186569188
20,"[ 0.07388015  0.63662424 -1.35526758  1.80825657  0.74347228 -0.47178011
 -0.22337049 -0.46136806  0.11516856 -0.26788118  0.        ]","[[-1.17232437  1.38651363  0.084979   -0.05608613]
 [-3.91210274 -0.76546839  0.          0.        ]]",[ 0.64423501  0.36422246],-0.0626106693246,[ 0.64399999  0.52381933],[-0.36124656 -0.24023516],-0.0626106693246
21,"[  1.67030493e-03   6.37468790e-01  -1.38383567e+00   1.80789224e+00
   7.43470995e-01  -4.71779470e-01   7.88247864e-02  -2.42294061e-01
   8.32562862e-02  -3.44191306e-01   0.00000000e+00]","[[-1.22421373  1.38582008  0.084979   -0.05608613]
 [-1.28558675  0.69127046  0.          0.        ]]",[-0.00401398 -0.00064024],-0.0610207844455,[ 0.36939847  0.40099627],[-0.36124656 -0.24023516],-0.0610207844455
22,"[-0.03449309  0.62079128 -1.39652837  1.81464838  0.74346971 -0.47177883
  0.07992355 -0.24473452  0.06442272 -0.36571149  0.        ]","[[-1.24982964  1.39948265  0.084979   -0.05608613]
 [-1.27603612  0.67504064  0.          0.        ]]",[ 0.04474852 -0.53240072],-0.0597039139186,[ 0.43160179  0.40053433],[-0.36124656 -0.24023516],-0.0597039139186
23,"[-0.06792227  0.6302976  -1.40733767  1.81084815  0.74346843 -0.47177819
  0.10325433 -0.56377906  0.04931114 -0.40724957  0.        ]","[[-1.27331586  1.39169776  0.084979   -0.05608613]
 [-1.07325726 -1.44645904  0.          0.        ]]",[-1.1180022   1.53983127],-0.0597720938302,[ 0.54615772  0.63026762],[-0.36124656 -0.24023516],-0.0597720938302
24,"[-0.15577864  0.61674415 -1.43166618  1.8161923   0.74346715 -0.47177755
 -0.34970959  0.03611483  0.00369859 -0.47848392  0.        ]","[[-1.33428102  1.4027918   0.084979   -0.05608613]
 [-5.01016142  2.54254676  0.          0.        ]]",[ 0.90831428 -0.96000223],-0.0587518740456,[ 1.1835897   0.19891846],[-0.36124656 -0.24023516],-0.0587518740456
25,"[-0.24813102  0.60181174 -1.45109939  1.82167801  0.74346587 -0.47177691
  0.07535336 -0.54322828 -0.04681491 -0.54782932  0.        ]","[[-1.39741737  1.4149906   0.084979   -0.05608613]
 [-1.31576297 -1.30980687  0.          0.        ]]",[ 0.51533268 -0.4058278 ],-0.058516251587,[ 0.90613389  0.61104488],[-0.36124656 -0.24023516],-0.058516251587
26,"[-0.25636139  0.65316161 -1.45252999  1.80099567  0.74346459 -0.47177627
  0.31302572 -0.78105089 -0.05176994 -0.601594    0.        ]","[[-1.40300667  1.37292764  0.084979   -0.05608613]
 [ 0.74994668 -2.89121906  0.          0.        ]]",[ 0.08152686  0.65318063],-0.0619333887784,[ 0.72736174  0.81331801],[-0.36124656 -0.24023516],-0.0619333887784
27,"[-0.22976452  0.69109859 -1.44771259  1.78245542  0.74346331 -0.47177563
  0.34837135 -0.38350259 -0.03708772 -0.61304063  0.        ]","[[-1.38492539  1.34162632  0.084979   -0.05608613]
 [ 1.05715329 -0.24772362  0.          0.        ]]",[ 0.75121789 -0.76862835],-0.0639381224345,[ 0.60370755  0.55578214],[-0.36124656 -0.24023516],-0.0639381224345
28,"[-0.15560071  0.7337261  -1.43160331  1.75824259  0.74346203 -0.47177499
  0.68806725 -0.84056348  0.00560307 -0.5853379   0.        ]","[[-1.33415944  1.30617832  0.084979   -0.05608613]
 [ 4.00959138 -3.28695913  0.          0.        ]]",[ 0.48679623  2.37582819],-0.065563578572,[ 0.11316181  0.86687493],[-0.36124656 -0.24023516],-0.065563578572
29,"[-0.01414513  0.76397932 -1.38948076  1.73883438  0.74346075 -0.47177435
  0.90046063 -0.23538463  0.08548101 -0.47604368  0.        ]","[[-1.23544619  1.2808147   0.084979   -0.05608613]
 [ 5.85559898  0.73717252  0.          0.        ]]",[-0.37870093 -1.0443576 ],-0.0667499143213,[-0.6874187   0.33762637],[-0.36124656 -0.24023516],-0.0667499143213
30,"[ 0.12551697  0.79372675 -1.33203816  1.71790802  0.74345947 -0.47177371
  0.71481396 -0.83300957  0.15904448 -0.35404123  0.        ]","[[-1.13452295  1.25568649  0.084979   -0.05608613]
 [ 4.24208367 -3.23673749  0.          0.        ]]",[-0.62878247  1.74695539],-0.0697850571915,[-0.48199469  0.87418008],[-0.36124656 -0.24023516],-0.0697850571915
31,"[ 0.20430938  0.82233103 -1.29192994  1.69602183  0.74345819 -0.47177307
  0.4187682  -0.22781157  0.19939813 -0.28931191  0.        ]","[[-1.07549756  1.23132829  0.084979   -0.05608613]
 [ 1.66904382  0.78751595  0.          0.        ]]",[ 1.08799388  1.05067315],-0.0727451828153,[-0.33313048  0.46289569],[-0.36124656 -0.24023516],-0.0727451828153
32,"[ 0.29798195  0.75704575 -1.23613997  1.74342021  0.74345691 -0.47177243
  0.87015943  0.36516656  0.22657731 -0.11378952  0.        ]","[[-1.00275456  1.2866401   0.084979   -0.05608613]
 [ 5.59226533  4.73051431  0.          0.        ]]",[-1.80587195 -0.46824095],-0.0744613151939,[-1.36204565 -0.11811298],[-0.36124656 -0.24023516],-0.0744613151939
33,"[ 0.38535936  0.66676932 -1.17514454  1.79461022  0.74345563 -0.47177179
  0.40219854  0.07238456  0.22859237  0.07850667  0.        ]","[[-0.93171617  1.36171698  0.084979   -0.05608613]
 [ 1.52505112  2.7836691   0.          0.        ]]",[-0.68223996  0.42941171],-0.07773775566,[-0.91488695  0.10162458],[-0.36124656 -0.24023516],-0.07773775566
34,"[ 0.38908148  0.57859555 -1.17233131  1.8293102   0.74345435 -0.47177115
  0.08806062  0.31988534  0.19898459  0.15482552  0.        ]","[[-0.92860878  1.4339028   0.084979   -0.05608613]
 [-1.20523258  4.42941944  0.          0.        ]]",[-0.63666664 -0.08777465],-0.0769484935414,[-0.64874512 -0.14277357],[-0.36124656 -0.24023516],-0.0769484935414
35,"[ 0.32921856  0.47463319 -1.21538278  1.85156615  0.74345307 -0.47177051
 -0.19908044  0.25449699  0.14854723  0.15984653  0.        ]","[[-0.97775268  1.51812893  0.084979   -0.05608613]
 [-3.70087716  3.99462431  0.          0.        ]]",[-0.06650568  0.56592781],-0.0717015434093,[-0.2783089  -0.17480421],[-0.36124656 -0.24023516],-0.0717015434093
36,"[ 0.23281842  0.34870038 -1.27590818  1.85208942  0.74345178 -0.47176987
 -0.22098652  0.57959448  0.08110879  0.14370484  0.        ]","[[-1.05368062  1.61971074  0.084979   -0.05608613]
 [-3.89127254  6.15634995  0.          0.        ]]",[-0.33121382 -0.8503722 ],-0.0638449302524,[-0.22156209 -0.45628613],[-0.36124656 -0.24023516],-0.0638449302524
37,"[ 0.11281219  0.2399143  -1.33793616  1.82922888  0.7434505  -0.47176923
 -0.3628998   0.05490269  0.01387155  0.10047775  0.        ]","[[-1.14388107  1.70783249  0.084979   -0.05608613]
 [-5.12469139  2.66744049  0.          0.        ]]",[ 0.60567696 -1.43982609],-0.0548550328411,[ 0.22042185 -0.12751317],[-0.36124656 -0.24023516],-0.0548550328411
38,"[ 0.00576039  0.22385023 -1.38226057  1.82398818  0.74344922 -0.47176859
 -0.07535692 -0.54857755 -0.01653438  0.00949507  0.        ]","[[-1.22130057  1.7209193   0.084979   -0.05608613]
 [-2.62556493 -1.34536976  0.          0.        ]]",[-0.87659755 -0.04995237],-0.0481571799922,[ 0.1409905   0.30793211],[-0.36124656 -0.24023516],-0.0481571799922
39,"[-0.11787437  0.25901846 -1.42181793  1.83480605  0.74344794 -0.47176795
 -0.46855063 -0.57425647 -0.04071874 -0.13240406  0.        ]","[[-1.30809961  1.69229885  0.084979   -0.05608613]
 [-6.04293904 -1.51612568  0.          0.        ]]",[ 0.06416586 -1.08395684],-0.042977725475,[ 0.85472643  0.32913893],[-0.36124656 -0.24023516],-0.042977725475
40,"[-0.28912854  0.34518548 -1.45771208  1.8516549   0.74344666 -0.47176731
 -0.42547694 -1.16524788 -0.08813218 -0.35442826  0.        ]","[[-1.42520288  1.62254759  0.084979   -0.05608613]
 [-5.66857736 -5.44590128  0.          0.        ]]",[ 1.77657566  0.4312121 ],-0.0430279772133,[ 1.31967974  0.80301017],[-0.36124656 -0.24023516],-0.0430279772133
41,"[-0.39685046  0.45765108 -1.46967897  1.85326602  0.74344538 -0.47176667
  0.04277257 -0.89236818 -0.13181588 -0.54197171  0.        ]","[[-1.49774111  1.53183476  0.084979   -0.05608613]
 [-1.59888238 -3.63141821  0.          0.        ]]",[ 1.47441222  0.52770989],-0.051306862133,[ 1.05156803  0.73610544],[-0.36124656 -0.24023516],-0.051306862133
42,"[-0.38486713  0.52070307 -1.4687368   1.84409156  0.7434441  -0.47176603
  0.50170717 -0.56742822 -0.1244927  -0.58889565  0.        ]","[[-1.48969813  1.48088508  0.084979   -0.05608613]
 [ 2.3898553  -1.47075829  0.          0.        ]]",[ 0.80914487 -0.488321  ],-0.0555161897542,[ 0.43301907  0.53380823],[-0.36124656 -0.24023516],-0.0555161897542
43,"[-0.26703618  0.5804937  -1.45424591  1.82863649  0.74344282 -0.47176539
  0.86472849 -0.85393545 -0.05765174 -0.54495402  0.        ]","[[-1.41024435  1.43235544  0.084979   -0.05608613]
 [ 5.54498909 -3.37587751  0.          0.        ]]",[ 0.72712135  0.26580723],-0.0574025484123,[-0.14836517  0.74249542],[-0.36124656 -0.24023516],-0.0574025484123
44,"[-0.06544136  0.64933684 -1.40647259  1.8025503   0.74344154 -0.47176475
  1.18313221 -0.68571825  0.05216102 -0.42206952  0.        ]","[[-1.2715786   1.37606088  0.084979   -0.05608613]
 [ 8.31235099 -2.25733764  0.          0.        ]]",[ 0.34322548  1.39888833],-0.060736911036,[-1.05961204  0.55492449],[-0.36124656 -0.24023516],-0.060736911036
45,"[ 0.18071055  0.65538809 -1.30450676  1.79981741  0.74344026 -0.47176411
  1.32037926 -0.08360784  0.16146818 -0.16589681  0.        ]","[[-1.09336349  1.37108454  0.084979   -0.05608613]
 [ 9.50523841  1.7463462   0.          0.        ]]",[-1.06840006 -1.18103889],-0.0668060592417,[-1.7417748   0.03920013],[-0.36124656 -0.24023516],-0.0668060592417
46,"[ 0.36954598  0.66163413 -1.18683112  1.79692276  0.74343898 -0.47176347
  0.84352318 -0.68418878  0.22302852  0.06172005  0.        ]","[[-0.94484115  1.36594278  0.084979   -0.05608613]
 [ 5.36075943 -2.24717117  0.          0.        ]]",[-1.50449374  1.40378059],-0.0766572370569,[-1.35073352  0.61961269],[-0.36124656 -0.24023516],-0.0766572370569
47,"[ 0.44801002  0.66741165 -1.12527394  1.79417737  0.7434377  -0.47176283
  0.37590739 -0.0818934   0.24249435  0.16416407  0.        ]","[[-0.87840333  1.36118173  0.084979   -0.05608613]
 [ 1.29658197  1.75773584  0.          0.        ]]",[-1.28037212  0.52975835],-0.0820417465354,[-0.99955678  0.18028192],[-0.36124656 -0.24023516],-0.0820417465354
48,"[ 0.43177379  0.59927863 -1.1387114   1.82236508  0.74343642 -0.47176219
 -0.08240885  0.22845881  0.21437906  0.19581731  0.        ]","[[-0.8924377   1.41704195  0.084979   -0.05608613]
 [-2.68677167  3.82139375  0.          0.        ]]",[-1.72985505 -1.06556835],-0.0802287535966,[-0.50028074 -0.09299052],[-0.36124656 -0.24023516],-0.0802287535966
49,"[ 0.31979936  0.55510547 -1.22170409  1.83595106  0.74343514 -0.47176155
 -0.53153089 -0.37829746  0.17601747  0.08506616  0.        ]","[[-0.98533749  1.45299006  0.084979   -0.05608613]
 [-6.59021739 -0.21317067  0.          0.        ]]",[ 0.22133695  0.33717098],-0.0720178922352,[ 0.36323887  0.31314391],[-0.36124656 -0.24023516],-0.0720178922352
