timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[ 0.19496097  1.31005442 -1.31171631 -0.15791062  0.83068619 -1.47335482
 -0.002719    0.07426238 -0.13116531 -0.05091273  0.        ]","[[-1.1260367   0.39843409  0.09533509 -0.17097891]
 [-1.36792219  2.40744856  0.          0.        ]]",[-0.17220436  0.62743674],-0.0307768250187,[-0.5107193   0.09526914],[-0.6810987  -0.51110888],-0.0307768250187
11,"[ 0.14945174  1.27172646 -1.3326853   0.01360204  0.83068522 -1.47335159
 -0.09088252  0.47593329 -0.13426801 -0.02888056  0.        ]","[[-1.15996784  0.47103394  0.09533509 -0.17097891]
 [-2.02300484  4.84441237  0.          0.        ]]",[-1.2987251   0.37492921],-0.0309651427735,[-0.58321083 -0.43077126],[-0.6810987  -0.51110888],-0.0309651427735
12,"[ 0.03990622  1.20194039 -1.37574579  0.26313324  0.83068425 -1.47334835
 -0.61799668  0.70504234 -0.18514387 -0.03149722  0.        ]","[[-1.23972431  0.58186899  0.09533509 -0.17097891]
 [-5.93962775  6.23443427  0.          0.        ]]",[ 0.56098127 -0.01692206],-0.025889048815,[ 0.45797014 -0.84531856],[-0.6810987  -0.51110888],-0.025889048815
13,"[-0.09498883  1.10967799 -1.41544868  0.51889997  0.83068327 -1.47334511
 -0.30349086  0.67351111 -0.25567615 -0.03459064  0.        ]","[[-1.33507057  0.70463815  0.09533509 -0.17097891]
 [-3.60275661  6.04313675  0.          0.        ]]",[ 0.51058586 -2.0674769 ],-0.0190761434716,[ 0.01830186 -1.04076564],[-0.6810987  -0.51110888],-0.0190761434716
14,"[ -1.68591641e-01   1.04178807e+00  -1.43131623e+00   6.71985470e-01
   8.30682299e-01  -1.47334187e+00  -2.18534050e-02   1.03647400e-03
  -2.86000522e-01  -1.60929242e-02   0.00000000e+00]","[[-1.3861295   0.78456541  0.09533509 -0.17097891]
 [-1.51010698  1.96319825  0.          0.        ]]",[-0.68406129 -0.31881756],-0.0172295660992,[-0.16756408 -0.46868488],[-0.6810987  -0.51110888],-0.0172295660992
15,"[-0.25166014  1.01826287 -1.44452949  0.71968372  0.83068133 -1.47333863
 -0.38201966 -0.21330459 -0.35895129 -0.06030601  0.        ]","[[-1.4431821   0.81078198  0.09533509 -0.17097891]
 [-4.18624933  0.66277984  0.          0.        ]]",[-0.38022961 -0.2819863 ],-0.00913038201137,[ 0.9236899  -0.25631323],[-0.6810987  -0.51110888],-0.00913038201137
16,"[-0.39559763  1.01651045 -1.4559874   0.72313482  0.83068035 -1.47333539
 -0.57328682 -0.39943982 -0.51657295 -0.16900913  0.        ]","[[-1.54116619  0.81270711  0.09533509 -0.17097891]
 [-5.60742309 -0.46651264  0.          0.        ]]",[ 0.92052858 -0.415539  ],-0.0105227538425,[ 1.93483007 -0.04189494],[-0.6810987  -0.51110888],-0.0105227538425
17,"[-0.50537509  1.03967052 -1.45513945  0.67637149  0.83067938 -1.47333215
 -0.06812907 -0.66932058 -0.66248884 -0.26332799  0.        ]","[[-1.61565499  0.78694831  0.09533509 -0.17097891]
 [-1.85395832 -2.10389415  0.          0.        ]]",[ 1.03170074  1.34315038],-0.0273715943897,[ 1.61719966  0.30136833],[-0.6810987  -0.51110888],-0.0273715943897
18,"[-0.50099867  1.04139445 -1.45532824  0.67278931  0.83067841 -1.47332891
  0.46909926 -0.01003057 -0.65885828 -0.26258207  0.        ]","[[-1.61268368  0.78500307  0.09533509 -0.17097891]
 [ 2.13780055  1.89604321  0.          0.        ]]",[ 0.12140574 -0.21953371],-0.0269974121153,[-0.05617823 -0.52986264],[-0.6810987  -0.51110888],-0.0269974121153
19,"[-0.43150467  1.01548859 -1.45661125  0.72513238  0.83067743 -1.47332568
  0.52809512 -0.15952018 -0.55654423 -0.19238754  0.        ]","[[-1.56552944  0.81382412  0.09533509 -0.17097891]
 [ 2.57615942  0.98908406  0.          0.        ]]",[-0.11218692 -0.20486813],-0.0150311572314,[-0.42511404 -0.36428353],[-0.6810987  -0.51110888],-0.0150311572314
20,"[-0.36290084  1.00499836 -1.45462823  0.74548832  0.83067646 -1.47332244
  0.46153641 -0.29642956 -0.47130446 -0.13285089  0.        ]","[[-1.51896814  0.82527177  0.09533509 -0.17097891]
 [ 2.08161307  0.15844945  0.          0.        ]]",[-0.58621008  0.57054199],-0.00563082296737,[-0.47635514 -0.20115826],[-0.6810987  -0.51110888],-0.00563082296737
21,"[-0.33650122  0.98094072 -1.45300092  0.79046198  0.83067549 -1.4733192
  0.14375672  0.0755348  -0.42532812 -0.08594092  0.        ]","[[-1.50102641  0.85108316  0.09533509 -0.17097891]
 [-0.27957386  2.41516707  0.          0.        ]]",[ 0.31954625  0.20471543],-0.00472326656745,[-0.14024715 -0.61860263],[-0.6810987  -0.51110888],-0.00472326656745
22,"[-0.32599395  0.92692329 -1.45221756  0.88343418  0.83067451 -1.47331596
  0.31462694  0.20119423 -0.37985811 -0.0168702   0.        ]","[[-1.49387961  0.90703568  0.09533509 -0.17097891]
 [ 0.99003829  3.17754641  0.          0.        ]]",[-0.50872236 -1.90778611],-0.0110880187253,[-0.81186318 -0.82137477],[-0.6810987  -0.51110888],-0.0110880187253
23,"[-0.32684357  0.903808   -1.45228037  0.92011244  0.83067354 -1.47331272
  0.04126474 -0.46171513 -0.36737132  0.00838177  0.        ]","[[-1.49445782  0.93023375  0.09533509 -0.17097891]
 [-1.0411128  -0.84433854  0.          0.        ]]",[ 0.32247341 -0.34791016],-0.0135083807585,[ 0.09892832 -0.07708704],[-0.6810987  -0.51110888],-0.0135083807585
24,"[-0.33832617  0.93415494 -1.45311932  0.87158464  0.83067257 -1.47330948
  0.21580803 -0.68608482 -0.39720268 -0.0349524   0.        ]","[[-1.50226786  0.89968902  0.09533509 -0.17097891]
 [ 0.2557889  -2.20559689  0.          0.        ]]",[-0.22633753 -0.31061084],-0.00912315337573,[-0.02222073  0.20280364],[-0.6810987  -0.51110888],-0.00912315337573
25,"[-0.34408576  0.98789441 -1.45350428  0.77768715  0.83067159 -1.47330624
  0.09465931 -0.88155814 -0.43836824 -0.09960494  0.        ]","[[-1.5061838   0.8436781   0.09533509 -0.17097891]
 [-0.64437544 -3.39154242  0.          0.        ]]",[ 0.58881483 -0.27679799],-0.00413016709835,[ 0.56258297  0.4906764 ],[-0.6810987  -0.51110888],-0.00413016709835
26,"[-0.32847188  1.05848208 -1.45239599  0.63652213  0.83067062 -1.473303
  0.40995177 -1.0512637  -0.47397914 -0.16771215  0.        ]","[[-1.49556613  0.76551682  0.09533509 -0.17097891]
 [ 1.69832609 -4.42115725  0.          0.        ]]",[ 1.46315558  0.6437468 ],-0.00621967882075,[ 0.13106406  0.74856305],[-0.6810987  -0.51110888],-0.00621967882075
27,"[-0.2210941   1.11055504 -1.44019975  0.5166937   0.83066965 -1.47329977
  0.93776848 -0.6169216  -0.3961011  -0.1465293   0.        ]","[[-1.42225066  0.7035332   0.09533509 -0.17097891]
 [ 5.62013857 -1.78600237  0.          0.        ]]",[-0.79007844  1.11006556],-0.0022796786493,[-1.58625388  0.23339216],[-0.6810987  -0.51110888],-0.0022796786493
28,"[-0.10540997  1.10699758 -1.41789309  0.5253649   0.83066867 -1.47329653
  0.50194232  0.04172107 -0.26493607 -0.04089591  0.        ]","[[-1.3423388   0.70790616  0.09533509 -0.17097891]
 [ 2.38185035  2.20998872  0.          0.        ]]",[-1.78223344 -0.55142438],-0.0179796974934,[-1.33221781 -0.44321874],[-0.6810987  -0.51110888],-0.0179796974934
29,"[-0.09468329  1.08894323 -1.4153267   0.56823833  0.8306677  -1.47329329
 -0.03675805 -0.32515406 -0.23991802 -0.00697505  0.        ]","[[-1.33486162  0.72977346  0.09533509 -0.17097891]
 [-1.62081901 -0.01584593  0.          0.        ]]",[ 0.18369991  0.63019824],-0.0216270913596,[-0.08740489 -0.06438416],[-0.6810987  -0.51110888],-0.0216270913596
30,"[-0.13034751  1.06799626 -1.42351755  0.61570375  0.83066673 -1.47329005
  0.06525899  0.08615006 -0.2632531  -0.01378113  0.        ]","[[-1.35967272  0.75449351  0.09533509 -0.17097891]
 [-0.86280881  2.4795369   0.          0.        ]]",[-0.9496173  -0.99985892],-0.0192723750396,[-0.44374561 -0.52089775],[-0.6810987  -0.51110888],-0.0192723750396
31,"[-0.20971317  1.05989314 -1.43842056  0.63344557  0.83066575 -1.47328681
 -0.43790744 -0.57429493 -0.34308152 -0.0747349   0.        ]","[[-1.4144398   0.76388165  0.09533509 -0.17097891]
 [-4.60145002 -1.52738384  0.          0.        ]]",[ 1.35685985  1.2170905 ],-0.00956968310569,[ 1.21542203  0.19507104],[-0.6810987  -0.51110888],-0.00956968310569
32,"[-0.2848792   1.05163871 -1.44839853  0.65118087  0.83066478 -1.47328357
  0.10663567  0.08311063 -0.419717   -0.12665864  0.        ]","[[-1.46587333  0.7733515   0.09533509 -0.17097891]
 [-0.5553753   2.46109196  0.          0.        ]]",[-0.400146   -0.72022968],-0.00130929664121,[-0.00279599 -0.54341197],[-0.6810987  -0.51110888],-0.00130929664121
33,"[-0.32432517  1.03383232 -1.45205284  0.68832788  0.83066381 -1.47328034
 -0.10482609 -0.3948912  -0.4499311  -0.13646883  0.        ]","[[-1.49274515  0.7934764   0.09533509 -0.17097891]
 [-2.12658178 -0.43894214  0.          0.        ]]",[ 0.8019924   0.79528667],-0.00338604582132,[ 0.82001281 -0.01315004],[-0.6810987  -0.51110888],-0.00338604582132
34,"[-0.33944494  1.01314455 -1.45316581  0.72966891  0.83066283 -1.4732771
  0.32774034  0.12540958 -0.45132197 -0.12450712  0.        ]","[[-1.50302931  0.81636927  0.09533509 -0.17097891]
 [ 1.0874787   2.71771602  0.          0.        ]]",[ 0.14209082 -0.50038077],-0.00379306459321,[-0.46544218 -0.661147  ],[-0.6810987  -0.51110888],-0.00379306459321
35,"[-0.29950962  0.98165571 -1.44987183  0.78911162  0.83066186 -1.47327386
  0.40059527 -0.21005918 -0.38588319 -0.05732733  0.        ]","[[-1.47584833  0.85030292  0.09533509 -0.17097891]
 [ 1.628808    0.6824322   0.          0.        ]]",[ 0.38593203 -0.12596934],-0.00776443918602,[-0.69495004 -0.31560794],[-0.6810987  -0.51110888],-0.00776443918602
36,"[-0.22987753  0.97361299 -1.44147353  0.80365658  0.83066089 -1.47327062
  0.60178354 -0.2945796  -0.30719285  0.01120701  0.        ]","[[-1.42827364  0.85880664  0.09533509 -0.17097891]
 [ 3.12368118  0.16964734  0.          0.        ]]",[-1.52111112 -0.02148904],-0.0171257614976,[-1.38465214 -0.24619052],[-0.6810987  -0.51110888],-0.0171257614976
37,"[-0.19759917  0.97121915 -1.43641997  0.80793553  0.83065991 -1.47326738
  0.06098499 -0.3089521  -0.27234215  0.04322622  0.        ]","[[-1.40611621  0.86132469  0.09533509 -0.17097891]
 [-0.89455772  0.0824483   0.          0.        ]]",[ 0.32843607  0.86828276],-0.0215420384786,[-0.31108016 -0.20338151],[-0.6810987  -0.51110888],-0.0215420384786
38,"[-0.20441683  0.93633247 -1.4375454   0.86794005  0.83065894 -1.47326414
  0.23811346  0.257393   -0.26006078  0.07839724  0.        ]","[[-1.41080272  0.89744814  0.09533509 -0.17097891]
 [ 0.42154191  3.51844837  0.          0.        ]]",[-1.51286018 -0.62812823],-0.0245338924173,[-1.08267546 -0.86960936],[-0.6810987  -0.51110888],-0.0245338924173
39,"[-0.2501376   0.89172796 -1.44425774  0.93854698  0.83065797 -1.47326091
 -0.29540285 -0.16383943 -0.28294327  0.08858378  0.        ]","[[-1.44214488  0.94217606  0.09533509 -0.17097891]
 [-3.5425851   0.96284467  0.          0.        ]]",[-0.62033898 -0.65146568],-0.023680534532,[ 0.28341788 -0.44730386],[-0.6810987  -0.51110888],-0.023680534532
40,"[-0.38932498  0.89861448 -1.45571164  0.92806526  0.83065699 -1.47325767
 -0.61619511 -0.59205429 -0.42978381 -0.03593976  0.        ]","[[-1.5369116   0.93536686  0.09533509 -0.17097891]
 [-5.92613404 -1.63512208  0.          0.        ]]",[ 1.99316614 -0.39946979],-0.00887643542303,[ 1.6936959   0.04519328],[-0.6810987  -0.51110888],-0.00887643542303
41,"[-0.50375315  0.94642295 -1.45513754  0.85102513  0.83065602 -1.47325443
 -0.06784597 -0.84764368 -0.58636795 -0.16739837  0.        ]","[[-1.61455518  0.887106    0.09533509 -0.17097891]
 [-1.85180268 -3.1857787   0.          0.        ]]",[ 1.44200664 -0.15963925],-0.017677927392,[ 1.35852671  0.42048895],[-0.6810987  -0.51110888],-0.017677927392
42,"[-0.49928953  1.01194687 -1.45532505  0.7319775   0.83065505 -1.47325119
  0.46959894 -0.94164184 -0.63182454 -0.23159771  0.        ]","[[-1.61152485  0.81766855  0.09533509 -0.17097891]
 [ 2.14150879 -3.75606914  0.          0.        ]]",[-0.62842619  0.69722062],-0.023477326105,[ 0.35019213  0.54636878],[-0.6810987  -0.51110888],-0.023477326105
43,"[-0.47357839  1.05368068 -1.45615377  0.64678243  0.83065407 -1.47324795
  0.12915251 -0.4742106  -0.63736139 -0.25912959  0.        ]","[[-1.59407473  0.77100049  0.09533509 -0.17097891]
 [-0.38806495 -0.92018591  0.          0.        ]]",[ 1.55143859  1.19778087],-0.0248181729984,[ 0.9592126  0.0633809],[-0.6810987  -0.51110888],-0.0248181729984
44,"[-0.42641096  1.03469504 -1.45649762  0.6865221   0.8306531  -1.47324471
  0.662488    0.18122545 -0.56628287 -0.20963598  0.        ]","[[-1.56207658  0.79249431  0.09533509 -0.17097891]
 [ 3.57471     3.05631564  0.          0.        ]]",[-0.63298423 -0.32060777],-0.0164348759424,[-0.93775177 -0.76967919],[-0.6810987  -0.51110888],-0.0164348759424
45,"[-0.35913579  0.99103955 -1.4543486   0.77178402  0.83065213 -1.47324148
  0.31598265 -0.03785978 -0.45708995 -0.1145586   0.        ]","[[-1.51641378  0.84028453  0.09533509 -0.17097891]
 [ 1.00012126  1.72713624  0.          0.        ]]",[-0.19038744 -0.67128095],-0.00469501732877,[-0.35244995 -0.49831399],[-0.6810987  -0.51110888],-0.00469501732877
46,"[-0.3411031   0.98397977 -1.45324138  0.7848243   0.83065115 -1.47323824
  0.21205548 -0.48156658 -0.43242706 -0.0929493   0.        ]","[[-1.50415894  0.84781807  0.09533509 -0.17097891]
 [ 0.22792731 -0.96481162  0.          0.        ]]",[ 0.16177075 -0.38544684],-0.00435517311134,[ 0.04478896  0.01658374],[-0.6810987  -0.51110888],-0.00435517311134
47,"[-0.32501779  1.01583745 -1.45206405  0.72434778  0.83065018 -1.473235
  0.29765352 -0.73001246 -0.43732653 -0.11654967  0.        ]","[[-1.49321912  0.81339849  0.09533509 -0.17097891]
 [ 0.86393533 -2.47212337  0.          0.        ]]",[-0.20258387 -0.47893246],-0.00294776247493,[ 0.04139902  0.32562256],[-0.6810987  -0.51110888],-0.00294776247493
48,"[-0.31168946  1.07572266 -1.45095239  0.59839598  0.83064921 -1.47323176
  0.18756652 -1.03447529 -0.46915852 -0.17515084  0.        ]","[[-1.48414739  0.74542278  0.09533509 -0.17097891]
 [ 0.04597382 -4.31929045  0.          0.        ]]",[ 0.88505589  1.4935081 ],-0.00600195409259,[ 0.66200918  0.75885296],[-0.6810987  -0.51110888],-0.00600195409259
49,"[-0.2588701   1.11369729 -1.44534185  0.50887007  0.83064823 -1.47322852
  0.65852401 -0.36792543 -0.44178745 -0.18022658  0.        ]","[[-1.44811836  0.69961097  0.09533509 -0.17097891]
 [ 3.54525957 -0.2753732   0.          0.        ]]",[-1.84984123 -0.11026338],-0.00401032547682,[-0.87686491 -0.02177525],[-0.6810987  -0.51110888],-0.00401032547682
