timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
22,"[-1.39884503 -0.58404867  1.04728816  0.24341882 -0.18636841 -1.11853064
 -0.41764363  0.15343219 -0.24341463  0.75225955  0.        ]","[[-3.85413467  2.80352333 -0.01976426 -0.12810043]
 [-7.38823489  3.64844013  0.          0.        ]]",[ 0.8310939   1.90076365],-0.0980336428131,[ 0.09997913  0.68483096],[-0.21406257 -0.12922098],-0.0980336428131
23,"[-1.28862221 -0.6251027   1.17142383 -0.0788502  -0.18636787 -1.1185236
 -0.11041307  0.70341465 -0.18781293  0.81959202  0.        ]","[[-3.96741647  2.91549594 -0.01976426 -0.12810043]
 [-3.95137616  7.53587875  0.          0.        ]]",[ 0.84553397  0.29354703],-0.106288856617,[-0.04092078  0.64942878],[-0.21406257 -0.12922098],-0.106288856617
24,"[-1.24174247 -0.65339121  1.2164822  -0.48356244 -0.18636733 -1.11851657
  0.1958232   0.04969823 -0.11801247  0.87712246  0.        ]","[[-4.01207109  3.05228827 -0.01976426 -0.12810043]
 [-0.52563978  2.91525003  0.          0.        ]]",[-1.41752275 -0.87023492],-0.114140059985,[-0.16312745  0.61008984],[-0.21406257 -0.12922098],-0.114140059985
25,"[-1.18697235 -0.65385298  1.26429495 -0.49563299 -0.18636679 -1.11850954
 -0.15719915 -0.60508108 -0.10454504  0.8922415   0.        ]","[[-4.06220686  3.05633028 -0.01976426 -0.12810043]
 [-4.47473957 -1.71289591  0.          0.        ]]",[-2.37758851  1.50439492],-0.116210664901,[-0.04813105  0.6350559 ],[-0.21406257 -0.12922098],-0.116210664901
26,"[-1.03743519 -0.65042554  1.37252037 -0.41677318 -0.18636626 -1.11850251
 -0.50321022 -0.49877155 -0.13572261  0.88491593  0.        ]","[[-4.19053735  3.02989886 -0.01976426 -0.12810043]
 [-8.34541147 -0.96148954  0.          0.        ]]",[ 0.3477372   1.62995264],-0.114742472181,[-0.00759736  0.64313722],[-0.21406257 -0.12922098],-0.114742472181
27,"[-0.84642056 -0.64825211  1.47212943 -0.37534652 -0.18636572 -1.11849548
 -0.36536132 -0.4300879  -0.16125445  0.89062186  0.        ]","[[-4.34197386  3.01598383 -0.01976426 -0.12810043]
 [-6.80338116 -0.47602977  0.          0.        ]]",[ 0.24076937  0.303307  ],-0.115050894358,[-0.07862067  0.62461358],[-0.21406257 -0.12922098],-0.115050894358
28,"[-0.67960915 -0.64699091  1.52994786 -0.35332706 -0.18636518 -1.11848845
 -0.26810261 -0.40113221 -0.17857473  0.90067025  0.        ]","[[-4.46712551  3.00857797 -0.01976426 -0.12810043]
 [-5.71541061 -0.27137475  0.          0.        ]]",[ 0.19324656  1.21517363],-0.116062690953,[-0.14638917  0.60668808],[-0.21406257 -0.12922098],-0.116062690953
29,"[-0.53475849 -0.64642178  1.56072153 -0.34380938 -0.18636464 -1.11848141
 -0.18958961 -0.37466514 -0.18995862  0.91173918  0.        ]","[[-4.57262171  3.00537483 -0.01976426 -0.12810043]
 [-4.83713743 -0.08430952  0.          0.        ]]",[ 0.50152795  1.07044673],-0.117290903085,[-0.21029162  0.58911914],[-0.21406257 -0.12922098],-0.117290903085
30,"[-0.42916668 -0.64624272  1.57247242 -0.34088963 -0.1863641  -1.11847438
 -0.00351923 -0.36631973 -0.19639149  0.92063583  0.        ]","[[-4.64848053  3.00439216 -0.01976426 -0.12810043]
 [-2.75568201 -0.02533106  0.          0.        ]]",[ 0.58658425  0.84954443],-0.118311576225,[-0.30382007  0.56371969],[-0.21406257 -0.12922098],-0.118311576225
31,"[-0.38546313 -0.64615902  1.57475946 -0.33955399 -0.18636356 -1.11846735
  0.20897202 -0.36531823 -0.1988999   0.92448342  0.        ]","[[-4.67974486  3.00394279 -0.01976426 -0.12810043]
 [-0.378672   -0.01826054  0.          0.        ]]",[ 0.13288666  1.59647223],-0.118757251336,[-0.39062348  0.54021472],[-0.21406257 -0.12922098],-0.118757251336
32,"[-0.38235747 -0.64613497  1.57485093 -0.33919999 -0.18636302 -1.11846032
  0.25667539 -0.36259095 -0.19915097  0.92476483  0.        ]","[[ -4.68196417e+00   3.00382395e+00  -1.97642620e-02  -1.28100433e-01]
 [  1.54961978e-01   1.00813832e-03   0.00000000e+00   0.00000000e+00]]",[-0.82512748  0.48063093],-0.118790029029,[-0.40877232  0.53534973],[-0.21406257 -0.12922098],-0.118790029029
33,"[-0.34078355 -0.6460423   1.57554148 -0.33772315 -0.18636249 -1.11845329
 -0.03564532 -0.36766266 -0.20147039  0.92852935  0.        ]","[[-4.71167379  3.00332699 -0.01976426 -0.12810043]
 [-3.11502575 -0.03484746  0.          0.        ]]",[-0.04555265  1.00019099],-0.119228041592,[-0.31424034  0.5606584 ],[-0.21406257 -0.12922098],-0.119228041592
34,"[-0.2519824  -0.64602573  1.57252065 -0.33749307 -0.18636195 -1.11844626
 -0.0462553  -0.36099591 -0.20542994  0.93672874  0.        ]","[[-4.77516513  3.00324987 -0.01976426 -0.12810043]
 [-3.23371336  0.0122656   0.          0.        ]]",[-1.66247285  0.94117729],-0.120189795066,[-0.33250275  0.55539608],[-0.21406257 -0.12922098],-0.120189795066
35,"[-0.10778896 -0.64606425  1.55439967 -0.33816374 -0.18636141 -1.11843923
 -0.39447425 -0.36139499 -0.21056571  0.95059404  0.        ]","[[-4.87892194  3.00347607 -0.01976426 -0.12810043]
 [-7.12898695  0.00943684  0.          0.        ]]",[-0.23396153  0.91712545],-0.121827960401,[-0.24275878  0.57943803],[-0.21406257 -0.12922098],-0.121827960401
36,"[ 0.09646559 -0.64608346  1.49946773 -0.33851907 -0.18636087 -1.1184322
 -0.46466563 -0.36222991 -0.21594305  0.9716903   0.        ]","[[ -5.02937978e+00   3.00359608e+00  -1.97642620e-02  -1.28100433e-01]
 [ -7.91418007e+00   3.52749724e-03   0.00000000e+00   0.00000000e+00]]",[-0.41724495  2.0291635 ],-0.124335851595,[-0.25752118  0.5768646 ],[-0.21406257 -0.12922098],-0.124335851595
37,"[ 0.31921851 -0.64610496  1.39572395 -0.33891226 -0.18636033 -1.11842517
 -0.59833903 -0.36168204 -0.21870723  0.99681156  0.        ]","[[ -5.20266642e+00   3.00372883e+00  -1.97642620e-02  -1.28100433e-01]
 [ -9.40950089e+00   7.39179914e-03   0.00000000e+00   0.00000000e+00]]",[-0.37616277  0.14364165],-0.12733665834,[-0.24826387  0.5816012 ],[-0.21406257 -0.12922098],-0.12733665834
38,"[ 0.55273725 -0.6459603   1.22489497 -0.33658802 -0.18635979 -1.11841814
 -0.71482499 -0.37090281 -0.2176776   1.02674063  0.        ]","[[ -5.40393053   3.00294651  -0.01976426  -0.12810043]
 [-10.71256582  -0.05778907   0.           0.        ]]",[-0.60292061  0.369038  ],-0.13092308558,[-0.24618053  0.58950889],[-0.21406257 -0.12922098],-0.13092308558
39,"[ 0.78011431 -0.64580913  0.96467218 -0.33417126 -0.18635926 -1.11841111
 -0.90926299 -0.36655089 -0.20983953  1.06078737  0.        ]","[[ -5.64000497   3.00213293  -0.01976426  -0.12810043]
 [-12.88763026  -0.02703792   0.           0.        ]]",[-0.10446426 -0.52106365],-0.135023463764,[-0.24164578  0.59646493],[-0.21406257 -0.12922098],-0.135023463764
40,"[ 0.95791108 -0.64162172  0.62091489 -0.27121332 -0.18635872 -1.11840408
 -0.92343153 -0.65839614 -0.19714392  1.11277491  0.        ]","[[ -5.89934838   2.98089571  -0.01976426  -0.12810043]
 [-13.04617513  -2.08981301   0.           0.        ]]",[ 0.48061318  2.1743654 ],-0.141301651146,[-0.28489521  0.5966959 ],[-0.21406257 -0.12922098],-0.141301651146
41,"[ 1.04513781 -0.64126872  0.26934063 -0.26631951 -0.18635818 -1.11839705
 -0.73021403 -0.09232818 -0.17186246  1.13998552  0.        ]","[[ -6.1385865    2.97924222  -0.01976426  -0.12810043]
 [-10.88485202   1.91113595   0.           0.        ]]",[-1.40327637  0.82365347],-0.144728523844,[-0.38149482  0.58685321],[-0.21406257 -0.12922098],-0.144728523844
42,"[ 1.05117698 -0.64922208 -0.11907991 -0.39396558 -0.18635764 -1.11839002
 -1.06489811 -0.25487657 -0.1485156   1.11845775  0.        ]","[[ -6.39384651   3.02224539  -0.01976426  -0.12810043]
 [-14.62874107   0.7622468    0.           0.        ]]",[ 0.56135984 -0.03212256],-0.142393400068,[-0.35116383  0.58220482],[-0.21406257 -0.12922098],-0.142393400068
43,"[ 0.96091462 -0.64916508 -0.51379486 -0.39293331 -0.1863571  -1.11838299
 -0.84031823 -0.4205594  -0.11962913  1.1331507   0.        ]","[[ -6.66121646   3.02189906  -0.01976426  -0.12810043]
 [-12.11660624  -0.40879776   0.           0.        ]]",[ 0.18765501  1.40814846],-0.144537998523,[-0.41672376  0.57623363],[-0.21406257 -0.12922098],-0.144537998523
44,"[ 0.80691454 -0.64790475 -0.82538797 -0.36989418 -0.18635656 -1.11837596
 -0.7524511  -0.4092121  -0.08881412  1.14252543  0.        ]","[[ -6.89368729   3.01415622  -0.01976426  -0.12810043]
 [-11.13375077  -0.32860544   0.           0.        ]]",[-1.50388725  1.36235717],-0.146189091827,[-0.4355624   0.57419175],[-0.21406257 -0.12922098],-0.146189091827
45,"[ 0.56190482 -0.64703058 -1.11760911 -0.35472526 -0.18635602 -1.11836893
 -1.086687   -0.38912119 -0.0547357   1.13922227  0.        ]","[[ -7.15387563   3.00905431  -0.01976426  -0.12810043]
 [-14.87262331  -0.18661383   0.           0.        ]]",[-0.73218407 -1.17907303],-0.146535334452,[-0.38308418  0.57163084],[-0.21406257 -0.12922098],-0.146535334452
46,"[ 0.17477092 -0.63823525 -1.369662   -0.22607855 -0.18635549 -1.1183619
 -1.31952097 -0.94885583  0.01384699  1.12688734  0.        ]","[[ -7.47746132   2.96562861  -0.01976426  -0.12810043]
 [-17.47724325  -4.14278748   0.           0.        ]]",[-0.91837811 -0.14506188],-0.147033644332,[-0.24278125  0.60100776],[-0.21406257 -0.12922098],-0.147033644332
47,"[-0.34827175 -0.61300287 -1.47651998  0.03075143 -0.18635495 -1.11835487
 -1.61361507 -1.01858075  0.1133222   1.053582    0.        ]","[[ -7.86001565e+00   2.87782836e+00  -1.97642620e-02  -1.28100433e-01]
 [ -2.07672013e+01  -4.63563582e+00   0.00000000e+00   0.00000000e+00]]",[-1.12979528  0.70395986],-0.142616157716,[-0.09375194  0.62968981],[-0.21406257 -0.12922098],-0.142616157716
48,"[-0.95735693 -0.58848995 -1.31995471  0.21380227 -0.18635441 -1.11834784
 -1.9307506  -0.61133005  0.14833814  0.90395134  0.        ]","[[ -8.31095595e+00   2.81399594e+00  -1.97642620e-02  -1.28100433e-01]
 [ -2.43150234e+01  -1.75725319e+00   0.00000000e+00   0.00000000e+00]]",[-0.78004371 -0.3928294 ],-0.127872010988,[ 0.05080763  0.64552057],[-0.21406257 -0.12922098],-0.127872010988
49,"[-1.49383561 -0.56553222 -0.81388775  0.35562772 -0.18635387 -1.11834081
 -2.16375677 -0.82662677  0.08530608  0.73427548  0.        ]","[[ -8.82341217e+00   2.76358354e+00  -1.97642620e-02  -1.28100433e-01]
 [ -2.69218775e+01  -3.27896941e+00   0.00000000e+00   0.00000000e+00]]",[-0.4511001   1.74121431],-0.105744332648,[ 0.22139692  0.69477451],[-0.21406257 -0.12922098],-0.105744332648
