timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
23,"[ 0.19851022 -0.80161798 -1.26835102 -0.55577514  0.17617405 -0.15960929
  0.38765126 -0.39475665 -0.51538521  0.22199455  0.        ]","[[-1.0595898   3.01238758  0.02249729 -0.01723298]
 [ 1.17162721 -0.30719374  0.          0.        ]]",[-0.23259518 -1.06143856],-0.0352459480234,[-0.51439351  0.26795083],[-0.34994102 -0.22997828],-0.0352459480234
24,"[ 0.21675637 -0.79301531 -1.25779121 -0.42738547  0.17617384 -0.1596091
  0.2804152  -0.9854445  -0.47749413  0.24121005  0.        ]","[[-1.0456315   2.96657647  0.02249729 -0.01723298]
 [ 0.22735427 -4.26074034  0.          0.        ]]",[ 0.82177351  1.3154083 ],-0.035500030547,[-0.43880901  0.50011104],[-0.34994102 -0.22997828],-0.035500030547
25,"[ 0.26459104 -0.78216944 -1.22844595 -0.30327438  0.17617362 -0.1596089
  0.64941761 -0.38122886 -0.44405768  0.26295884  0.        ]","[[-1.00848319  2.92193718  0.02249729 -0.01723298]
 [ 3.47664209 -0.21667015  0.          0.        ]]",[-0.31156229  0.68340837],-0.0367526150323,[-0.68142974  0.24326767],[-0.34994102 -0.22997828],-0.0367526150323
26,"[ 0.33515995 -0.7880237  -1.18044274 -0.36669159  0.1761734  -0.1596087
  0.50152564  0.02370285 -0.47282328  0.261866    0.        ]","[[-0.95201643  2.94479654  0.02249729 -0.01723298]
 [ 2.17437589  2.49357433  0.          0.        ]]",[ 0.17040319 -0.58085321],-0.0373651715039,[-0.63261223  0.14846119],[-0.34994102 -0.22997828],-0.0373651715039
27,"[ 0.39512353 -0.79397364 -1.13478884 -0.44001127  0.17617318 -0.15960851
  0.57324498 -0.32729869 -0.50254564  0.25467515  0.        ]","[[-0.90219247  2.97109688  0.02249729 -0.01723298]
 [ 2.80591287  0.1442894   0.          0.        ]]",[-0.9956515  -0.28630468],-0.0377308546036,[-0.64724326  0.24413446],[-0.34994102 -0.22997828],-0.0377308546036
28,"[ 0.41390502 -0.79213667 -1.11948138 -0.41622281  0.17617297 -0.15960831
  0.119252   -0.49712651 -0.49810086  0.260664    0.        ]","[[-0.88618403  2.96257802  0.02249729 -0.01723298]
 [-1.19174511 -0.99238583  0.          0.        ]]",[ 0.63625973  0.37507326],-0.0381242145164,[-0.45928124  0.29783672],[-0.34994102 -0.22997828],-0.0381242145164
29,"[ 0.41585877 -0.79107359 -1.11785685 -0.40297795  0.17617275 -0.15960812
  0.4080223  -0.27228335 -0.4944906   0.26332662  0.        ]","[[-0.88450634  2.95782935  0.02249729 -0.01723298]
 [ 1.35103909  0.51250252  0.          0.        ]]",[-0.71092391  0.00165689],-0.0382415500346,[-0.59025162  0.23092256],[-0.34994102 -0.22997828],-0.0382415500346
30,"[ 0.414124   -0.79332106 -1.11929297 -0.43147566  0.17617253 -0.15960792
  0.08532837 -0.27283667 -0.50256005  0.25779398  0.        ]","[[-0.88599516  2.96804221  0.02249729 -0.01723298]
 [-1.49045234  0.50879677  0.          0.        ]]",[ 0.24570752  1.38292306],-0.0380280829787,[-0.46271738  0.22400373],[-0.34994102 -0.22997828],-0.0380280829787
31,"[ 0.39091916 -0.80108729 -1.13813257 -0.54675514  0.17617231 -0.15960772
  0.19916748  0.01949546 -0.53971886  0.22921786  0.        ]","[[-0.90574618  3.00918045  0.02249729 -0.01723298]
 [-0.48803719  2.46539161  0.          0.        ]]",[ 0.16545203  0.5068666 ],-0.0371765893477,[-0.48338053  0.15029976],[-0.34994102 -0.22997828],-0.0371765893477
32,"[ 0.38725217 -0.8035709  -1.14103764 -0.59225867  0.1761721  -0.15960753
  0.27464503 -0.36787645 -0.5462145   0.22419846  0.        ]","[[-0.90883887  3.02535312  0.02249729 -0.01723298]
 [ 0.17658447 -0.12730968  0.          0.        ]]",[-0.42402226 -2.52051457],-0.0371004663603,[-0.48712638  0.2756449 ],[-0.34994102 -0.22997828],-0.0371004663603
33,"[ 0.37132465 -0.7964007  -1.15345493 -0.47359327  0.17617188 -0.15960733
  0.08357241 -0.95910652 -0.50937116  0.24670183  0.        ]","[[-0.9221882   2.98310363  0.02249729 -0.01723298]
 [-1.50590524 -4.08445028  0.          0.        ]]",[-0.53806724  1.09986526],-0.0372679110989,[-0.3677986   0.50420821],[-0.34994102 -0.22997828],-0.0372679110989
34,"[ 0.30877121 -0.78731733 -1.19905236 -0.35877999  0.17617166 -0.15960714
 -0.15495641 -0.35544032 -0.46699323  0.26029209  0.        ]","[[-0.97337992  2.94195287  0.02249729 -0.01723298]
 [-3.60627075 -0.04409255  0.          0.        ]]",[-0.71725371  0.4236584 ],-0.0370405115501,[-0.3071399   0.21552613],[-0.34994102 -0.22997828],-0.0370405115501
35,"[ 0.18046602 -0.79108239 -1.27841234 -0.40319688  0.17617144 -0.15960694
 -0.46934502 -0.10469438 -0.46593211  0.24071204  0.        ]","[[-1.07328105  2.95790948  0.02249729 -0.01723298]
 [-6.37462037  1.63415705  0.          0.        ]]",[ 0.60487946 -1.06899255],-0.035087015741,[ 0.05264129  0.10270932],[-0.34994102 -0.22997828],-0.035087015741
36,"[ 0.04180951 -0.78938    -1.34574704 -0.38266807  0.17617123 -0.15960674
 -0.18305518 -0.70111347 -0.44541956  0.22762234  0.        ]","[[-1.17548035  2.950541    0.02249729 -0.01723298]
 [-3.85370444 -2.35769822  0.          0.        ]]",[ 0.14429041 -0.0299162 ],-0.0332606020185,[-0.12137759  0.36679566],[-0.34994102 -0.22997828],-0.0332606020185
37,"[-0.05756355 -0.77672344 -1.38369772 -0.25005424  0.17617101 -0.15960655
 -0.1095108  -0.71183433 -0.39233788  0.22166402  0.        ]","[[-1.24605695  2.90266701  0.02249729 -0.01723298]
 [-3.20611315 -2.42946174  0.          0.        ]]",[-0.9733371   0.12430297],-0.0320547592215,[-0.17542905  0.35389012],[-0.34994102 -0.22997828],-0.0320547592215
38,"[-0.20549332 -0.76294379 -1.4258258  -0.13178062  0.17617079 -0.15960635
 -0.53994355 -0.63113552 -0.34047148  0.19649273  0.        ]","[[-1.3482072   2.85949695  0.02249729 -0.01723298]
 [-6.99627629 -1.88935044  0.          0.        ]]",[ 0.52594994 -0.17129062],-0.0301338550117,[ 0.27552798  0.29721391],[-0.34994102 -0.22997828],-0.0301338550117
39,"[-0.38005121 -0.74653138 -1.45508821 -0.0121669   0.17617058 -0.15960616
 -0.2877275  -0.72687599 -0.2897007   0.15297242  0.        ]","[[-1.46584999  2.81528054  0.02249729 -0.01723298]
 [-4.77540467 -2.53015127  0.          0.        ]]",[ 0.48921446  1.40076233],-0.0278760995482,[ 0.13819839  0.37456936],[-0.34994102 -0.22997828],-0.0278760995482
40,"[-0.49281414 -0.74234682 -1.46280414  0.01564306  0.17617036 -0.15960596
 -0.05700875 -0.12778398 -0.27631709  0.12373512  0.        ]","[[-1.54097449  2.80490838  0.02249729 -0.01723298]
 [-2.74382584  1.47957454  0.          0.        ]]",[ 0.29964166  1.61751402],-0.0260415586286,[-0.05184732  0.09279943],[-0.34994102 -0.22997828],-0.0260415586286
41,"[-0.55665032 -0.76779557 -1.46335622 -0.17118181  0.17617014 -0.15960577
  0.08390455  0.45944574 -0.33581706  0.1317368   0.        ]","[[-1.58340172  2.87393416  0.02249729 -0.01723298]
 [-1.50302326  5.40990678  0.          0.        ]]",[-0.70014078 -0.17755844],-0.0238982990519,[-0.11163776 -0.04988018],[-0.34994102 -0.22997828],-0.0238982990519
42,"[-0.64320159 -0.79455685 -1.45971358 -0.44812786  0.17616992 -0.15960557
 -0.22753115  0.33838114 -0.42259767  0.14592033  0.        ]","[[-1.64097671  2.97400251  0.02249729 -0.01723298]
 [-4.24534661  4.59962537  0.          0.        ]]",[ 0.16181475 -0.91936504],-0.0246491084925,[ 0.24495822 -0.00461951],[-0.34994102 -0.22997828],-0.0246491084925
43,"[-0.75930629 -0.80342558 -1.44681643 -0.58973956  0.17616971 -0.15960537
 -0.14524909 -0.28588813 -0.46521455  0.14751192  0.        ]","[[-1.71861425  3.02445894  0.02249729 -0.01723298]
 [-3.52082126  0.42139778  0.          0.        ]]",[-0.37713051 -0.48177081],-0.0260238912963,[ 0.21288997  0.18882415],[-0.34994102 -0.22997828],-0.0260238912963
44,"[-0.88442468 -0.80172943 -1.42237394 -0.55829988  0.17616949 -0.15960518
 -0.30691688 -0.57493516 -0.44882954  0.13067816  0.        ]","[[-1.80331367  3.01328776  0.02249729 -0.01723298]
 [-4.94437364 -1.51319378  0.          0.        ]]",[ 0.29653469  0.57678859],-0.0238053047803,[ 0.41477838  0.33068392],[-0.34994102 -0.22997828],-0.0238053047803
45,"[-1.00909391 -0.79948401 -1.38659923 -0.52050555  0.17616927 -0.15960498
 -0.16245781 -0.35275128 -0.43626791  0.1119571   0.        ]","[[-1.88943849  2.99983709  0.02249729 -0.01723298]
 [-3.6723575  -0.0261263   0.          0.        ]]",[-0.01598901  1.03866224],-0.0215859388085,[ 0.31232747  0.23406315],[-0.34994102 -0.22997828],-0.0215859388085
46,"[-1.11255347 -0.80108157 -1.34764137 -0.5470408   0.17616905 -0.15960479
 -0.16138969 -0.31433133 -0.4403079   0.10340266  0.        ]","[[-1.96279097  3.0092838   0.02249729 -0.01723298]
 [-3.66295407  0.23101428  0.          0.        ]]",[ 1.20560803  0.60296112],-0.0208719096448,[ 0.35058811  0.24296296],[-0.34994102 -0.22997828],-0.0208719096448
47,"[-1.15785578 -0.80105886 -1.32774515 -0.54667682  0.17616884 -0.15960459
  0.29648857 -0.36760811 -0.43911178  0.09759166  0.        ]","[[-1.99559786  3.00915461  0.02249729 -0.01723298]
 [ 0.36883475 -0.12556829  0.          0.        ]]",[-0.18263764 -0.17846506],-0.0202672114956,[-0.02820056  0.23968993],[-0.34994102 -0.22997828],-0.0202672114956
48,"[-1.1577869  -0.79943386 -1.32777089 -0.51977526  0.17616862 -0.15960439
  0.21353341 -0.47282165 -0.43143289  0.09195152  0.        ]","[[-1.99554998  2.99957784  0.02249729 -0.01723298]
 [-0.3616126  -0.82976205  0.          0.        ]]",[ 0.85674606  2.3268467 ],-0.0194820228908,[ 0.03766672  0.27226052],[-0.34994102 -0.22997828],-0.0194820228908
49,"[-1.12071711 -0.80045684 -1.34417134 -0.53652832  0.1761684  -0.1596042
  0.59958704 -0.19794552 -0.44104007  0.10302008  0.        ]","[[-1.96867534  3.00554376  0.02249729 -0.01723298]
 [ 3.03773176  1.00996717  0.          0.        ]]",[ 0.2914621   0.68057526],-0.0208586021842,[-0.33192402  0.10487813],[-0.34994102 -0.22997828],-0.0208586021842
