timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
18,"[ 0.24804482  1.41412156  1.33694789  0.55950665  0.303541    1.47369957
  0.16078261 -0.34542329 -0.32632466  0.15200433  0.        ]","[[ 1.04301078  0.58425997  0.03400885  0.16735583]
 [-0.51267527 -0.01421159  0.          0.        ]]",[-1.07941692  0.27933822],-0.0305930128846,[-0.22435078  0.24816313],[-0.36881286 -0.24712116],-0.0305930128846
19,"[ 0.31161001  1.40666041  1.29748439  0.58437888  0.30354065  1.47369466
 -0.30189258 -0.17748222 -0.25280257  0.12676021  0.        ]","[[ 0.9931617   0.59508993  0.03400885  0.16735583]
 [-4.45909588  1.09350274  0.          0.        ]]",[ 0.45813223  0.38535932],-0.0323395151298,[ 0.5164119  0.4156397],[-0.36881286 -0.24712116],-0.0323395151298
20,"[ 0.39754494  1.38031152  1.23668891  0.66786744  0.30354031  1.47368975
 -0.07912397  0.05046722 -0.17184451  0.08536073  0.        ]","[[ 0.92304415  0.63204522  0.03400885  0.16735583]
 [-2.55897931  2.59702397  0.          0.        ]]",[-0.86471621 -0.92386424],-0.035888800276,[ 0.24159585  0.14527252],[-0.36881286 -0.24712116],-0.035888800276
21,"[ 0.49570423  1.36942228  1.15511425  0.70053549  0.30353996  1.47368484
 -0.47411752 -0.51176886 -0.04886492  0.02577014  0.        ]","[[ 0.83806115  0.64677801  0.03400885  0.16735583]
 [-5.92810052 -1.11140286  0.          0.        ]]",[ 1.00393908  0.93741621],-0.0454507271209,[ 1.01913691  0.96152568],[-0.36881286 -0.24712116],-0.0454507271209
22,"[ 0.5791416   1.35794832  1.07342981  0.73390319  0.30353961  1.47367993
  0.00330599  0.054094    0.05809264 -0.03816669  0.        ]","[[ 0.76035676  0.66199756  0.03400885  0.16735583]
 [-1.85589762  2.6209387   0.          0.        ]]",[ 0.4309807   0.70133766],-0.0556939007139,[ 0.42181143  0.36787221],[-0.36881286 -0.24712116],-0.0556939007139
23,"[ 0.59922304  1.29420403  1.05175635  0.9021561   0.30353926  1.47367502
  0.20740852  0.46716146  0.01302391 -0.04489901  0.        ]","[[ 0.7407055   0.74175235  0.03400885  0.16735583]
 [-0.11499674  5.34546685  0.          0.        ]]",[-0.73706755 -0.51488351],-0.0504381593761,[ 0.05875927 -0.23142168],[-0.36881286 -0.24712116],-0.0504381593761
24,"[ 0.63054624  1.21952391  1.01616831  1.06913618  0.30353891  1.47367011
 -0.13412685  0.1421647  -0.02000009 -0.06539068  0.        ]","[[ 0.70917759  0.82715417  0.03400885  0.16735583]
 [-3.02813164  3.20184507  0.          0.        ]]",[ 0.33947548  0.16316323],-0.0463128895288,[ 0.60450923  0.17574492],[-0.36881286 -0.24712116],-0.0463128895288
25,"[ 0.67466187  1.15384744  0.96192509  1.19478695  0.30353857  1.4736652
  0.03034154  0.2304344  -0.01675424 -0.1017589   0.        ]","[[ 0.6626899   0.89703253  0.03400885  0.16735583]
 [-1.62529595  3.78405788  0.          0.        ]]",[ 0.80239484 -0.58691095],-0.0462321619004,[ 0.4079023  -0.02683666],[-0.36881286 -0.24712116],-0.0462321619004
26,"[ 0.6749585   1.10290786  0.96153918  1.28084111  0.30353822  1.47366029
  0.40640282 -0.13340391 -0.06521854 -0.10287028  0.        ]","[[ 0.66236694  0.94863552  0.03400885  0.16735583]
 [ 1.58232477  1.38424689  0.          0.        ]]",[-0.85595954  0.44258332],-0.0406273822922,[-0.08308776  0.01844028],[-0.36881286 -0.24712116],-0.0406273822922
27,"[ 0.67739738  1.05691026  0.95838022  1.35101527  0.30353787  1.47365538
  0.00561673  0.1282839  -0.10393498 -0.10793515  0.        ]","[[ 0.65971466  0.9936385   0.03400885  0.16735583]
 [-1.83617908  3.11029034  0.          0.        ]]",[ 2.11774682 -0.53282684],-0.0361111578869,[ 0.41867292 -0.05738464],[-0.36881286 -0.24712116],-0.0361111578869
28,"[ 0.67431706  1.01444036  0.96235974  1.41003246  0.30353752  1.47365047
  0.47383286 -0.20109135 -0.1469538  -0.1104      0.        ]","[[ 0.66306047  1.03404687  0.03400885  0.16735583]
 [ 2.15747012  0.93779522  0.          0.        ]]",[-0.76191537 -0.89655988],-0.0311244748662,[-0.21148899 -0.08406499],[-0.36881286 -0.24712116],-0.0311244748662
29,"[ 0.66271004  1.03247679  0.97712154  1.38560623  0.30353717  1.47364556
  0.11550555 -0.74199762 -0.14939357 -0.09968527  0.        ]","[[ 0.67554458  1.01700672  0.03400885  0.16735583]
 [-0.8988749  -2.62991937  0.          0.        ]]",[ 0.05735178  0.32834856],-0.0309727893997,[ 0.37872666  0.62870383],[-0.36881286 -0.24712116],-0.0309727893997
30,"[ 0.67711507  1.07307275  0.95873653  1.3271014   0.30353682  1.47364066
  0.14415185 -0.53699967 -0.08954422 -0.1064008   0.        ]","[[ 0.66001867  0.97797458  0.03400885  0.16735583]
 [-0.65453581 -1.27780043  0.          0.        ]]",[-0.02312939  1.56768196],-0.037786401438,[ 0.35531411  0.51164532],[-0.36881286 -0.24712116],-0.037786401438
31,"[ 0.68976106  1.05818516  0.9420987   1.3491303   0.30353648  1.47363575
  0.13480455  0.06715971 -0.08276339 -0.11777387  0.        ]","[[ 0.64612798  0.99240045  0.03400885  0.16735583]
 [-0.73426199  2.70710627  0.          0.        ]]",[ 0.8798848   0.16307988],-0.0384782783244,[ 0.26823729 -0.04665625],[-0.36881286 -0.24712116],-0.0384782783244
32,"[ 0.67111751  0.99471813  0.96645472  1.43564848  0.30353613  1.47363084
  0.54466039  0.15678235 -0.16934851 -0.11098449  0.        ]","[[ 0.66651738  1.05247354  0.03400885  0.16735583]
 [ 2.76159125  3.29823858  0.          0.        ]]",[-0.25855315 -0.94570441],-0.028537205906,[-0.39567903 -0.48514488],[-0.36881286 -0.24712116],-0.028537205906
33,"[ 0.62880778  0.96464712  1.01817484  1.47269432  0.30353578  1.47362593
  0.41843981 -0.42080235 -0.26103454 -0.0906803   0.        ]","[[ 0.71094776  1.08021513  0.03400885  0.16735583]
 [ 1.68500372 -0.51138232  0.          0.        ]]",[ 1.63804024  0.54288737],-0.018476784965,[-0.19989079 -0.01057687],[-0.36881286 -0.24712116],-0.018476784965
34,"[ 0.55440485  0.95212378  1.09895356  1.48741141  0.30353543  1.47362102
  0.87836124 -0.09353059 -0.3811799  -0.0604252   0.        ]","[[ 0.78400715  1.09164563  0.03400885  0.16735583]
 [ 5.60789041  1.64722534  0.          0.        ]]",[-1.39817882 -1.12314375],-0.0090176174991,[-1.02045953 -0.73696387],[-0.36881286 -0.24712116],-0.0090176174991
35,"[ 0.47626936  0.95990856  1.17236752  1.47829923  0.30353508  1.47361611
  0.40158056 -0.69863839 -0.48373963 -0.03441031  0.        ]","[[ 0.855363    1.08454543  0.03400885  0.16735583]
 [ 1.5412228  -2.34392786  0.          0.        ]]",[-1.28108399 -0.95706984],-0.0134364779263,[-0.39248416 -0.05694944],[-0.36881286 -0.24712116],-0.0134364779263
36,"[ 0.48659855  1.0501503   1.16324671  1.36070182  0.30353474  1.4736112
 -0.06575287 -1.26598293 -0.39360976 -0.00712588  0.        ]","[[ 0.84619311  1.00012122  0.03400885  0.16735583]
 [-2.44486632 -6.08601721  0.          0.        ]]",[ 0.90776004  1.04420406],-0.0135759554481,[ 0.39187792  0.89291108],[-0.36881286 -0.24712116],-0.0135759554481
37,"[ 0.50041857  1.13205842  1.15077686  1.23263697  0.30353439  1.47360629
  0.36087457 -0.6475555  -0.29951718  0.00826366  0.        ]","[[ 0.83380651  0.91932677  0.03400885  0.16735583]
 [ 1.19402311 -2.00702415  0.          0.        ]]",[ 0.34713132  0.28890311],-0.0199205424287,[-0.22240123  0.23468137],[-0.36881286 -0.24712116],-0.0199205424287
38,"[ 0.45820279  1.15958443  1.1879059   1.1843964   0.30353404  1.47360139
  0.51908447 -0.46815963 -0.33236971  0.03164298  0.        ]","[[ 0.87122638  0.89105823  0.03400885  0.16735583]
 [ 2.54346692 -0.82377657  0.          0.        ]]",[-1.74374375  1.73632906],-0.0195754371445,[-0.51901448 -0.05019298],[-0.36881286 -0.24712116],-0.0195754371445
39,"[ 0.44593172  1.13680965  1.19818292  1.22449478  0.30353369  1.47359648
  0.04917481  0.13482224 -0.37108725  0.03068546  0.        ]","[[ 0.8818817   0.91448648  0.03400885  0.16735583]
 [-1.46458412  3.15334293  0.          0.        ]]",[-0.36885113 -1.81201008],-0.0177579985571,[-0.00557615 -0.40093914],[-0.36881286 -0.24712116],-0.0177579985571
40,"[ 0.49547614  1.11433039  1.15526052  1.26222801  0.30353334  1.47359157
 -0.11838784 -0.47490438 -0.32320285  0.00647671  0.        ]","[[ 0.83825038  0.93720332  0.03400885  0.16735583]
 [-2.89379392 -0.86826215  0.          0.        ]]",[ 0.90825905 -0.34398824],-0.0180668707413,[ 0.36217892  0.27887279],[-0.36881286 -0.24712116],-0.0180668707413
41,"[ 0.5189116   1.14477659  1.13358508  1.21066812  0.30353299  1.47358666
  0.30969052 -0.67897011 -0.26102732  0.00216405  0.        ]","[[ 0.81700869  0.90633346  0.03400885  0.16735583]
 [ 0.75745666 -2.21423336  0.          0.        ]]",[-1.28138742  1.80058336],-0.0227543919749,[-0.10811371  0.35300153],[-0.36881286 -0.24712116],-0.0227543919749
42,"[ 0.54559128  1.14876844  1.10774706  1.20365224  0.30353265  1.47358175
 -0.1560799  -0.07181536 -0.21862615 -0.01093302  0.        ]","[[ 0.79229818  0.90222866  0.03400885  0.16735583]
 [-3.21527885  1.79039829  0.          0.        ]]",[ 0.2691305  -0.55987874],-0.0261035630055,[ 0.46177092  0.08973098],[-0.36881286 -0.24712116],-0.0261035630055
43,"[ 0.60060516  1.13586846  1.05016771  1.22607941  0.3035323   1.47357684
 -0.02370127 -0.41335441 -0.14943173 -0.04551874  0.        ]","[[ 0.73932123  0.91543448  0.03400885  0.16735583]
 [-2.08617224 -0.46230395  0.          0.        ]]",[ 0.38179811 -0.61861837],-0.0321371838087,[ 0.43496668  0.4238258 ],[-0.36881286 -0.24712116],-0.0321371838087
44,"[ 0.62661966  1.16854615  1.02068881  1.16802661  0.30353195  1.47357194
  0.15833258 -0.7834113  -0.07774276 -0.06194963  0.        ]","[[ 0.71317582  0.88169902  0.03400885  0.16735583]
 [-0.53353764 -2.90310545  0.          0.        ]]",[ 0.96266086  0.45353071],-0.0397914048835,[ 0.34076411  0.7948904 ],[-0.36881286 -0.24712116],-0.0397914048835
45,"[ 0.59908937  1.20564789  1.0518316   1.09701269  0.3035316   1.47356703
  0.60604619 -0.50261257 -0.0823291  -0.04049342  0.        ]","[[ 0.74081958  0.84221935  0.03400885  0.16735583]
 [ 3.28517857 -1.05103995  0.          0.        ]]",[-0.72882019  0.28899317],-0.0397506195376,[-0.34742406  0.2633819 ],[-0.36881286 -0.24712116],-0.0397506195376
46,"[ 0.5618519   1.21422037  1.09134463  1.07977026  0.30353125  1.47356212
  0.26031058 -0.32582731 -0.12921596 -0.01432628  0.        ]","[[ 0.77693591  0.8328976   0.03400885  0.16735583]
 [ 0.33628084  0.11498277  0.          0.        ]]",[ 0.35196026 -0.46627142],-0.0353518080582,[ 0.00711372  0.25487155],[-0.36881286 -0.24712116],-0.0353518080582
47,"[  5.39945994e-01   1.22899441e+00   1.11330467e+00   1.04928769e+00
   3.03530905e-01   1.47355721e+00   4.22859262e-01  -6.06154652e-01
  -1.45962718e-01   4.20231175e-04   0.00000000e+00]","[[ 0.79757212  0.81664601  0.03400885  0.16735583]
 [ 1.72271866 -1.73398051  0.          0.        ]]",[-0.184605   0.7358207],-0.0341142072879,[-0.17432058  0.409987  ],[-0.36881286 -0.24712116],-0.0341142072879
48,"[ 0.51086116  1.23358269  1.14111148  1.03960981  0.30353056  1.4735523
  0.33312183 -0.15917944 -0.18322765  0.01804636  0.        ]","[[ 0.82434696  0.8115458   0.03400885  0.16735583]
 [ 0.95732139  1.21413475  0.          0.        ]]",[-0.64171152 -0.71654628],-0.0310702663465,[-0.19295368  0.00180072],[-0.36881286 -0.24712116],-0.0310702663465
49,"[ 0.51799731  1.23753805  1.13442186  1.03118576  0.30353021  1.4735474
  0.03334506 -0.59286266 -0.16880949  0.01422943  0.        ]","[[ 0.81783931  0.80712871  0.03400885  0.16735583]
 [-1.59957238 -1.64631422  0.          0.        ]]",[-1.02404565  1.03749618],-0.032341120806,[ 0.2962625   0.58882445],[-0.36881286 -0.24712116],-0.032341120806
