timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
20,"[-1.68623919  1.29412917 -0.64804916 -0.58032405 -1.71184355 -1.40606611
  0.06259488 -0.83091389 -0.13130624  0.45565951  0.        ]","[[-2.6659567   0.2642902  -0.19719013 -0.16373959]
 [-0.77322799 -2.96747837  0.          0.        ]]",[ 0.71287696 -0.08827629],-0.0514684031288,[ 0.65853447  0.25508404],[-0.86884147 -0.71006554],-0.0514684031288
21,"[-1.67747328  1.31252816 -0.66510898 -0.73663721 -1.71183977 -1.40606376
  0.46533725 -0.88138733 -0.16123965  0.4942457   0.        ]","[[-2.6529718   0.20201218 -0.19719013 -0.16373959]
 [ 2.062271   -3.25935007  0.          0.        ]]",[ 1.05006836 -0.11360037],-0.0525757549257,[ 0.42432833  0.35526416],[-0.86884147 -0.71006554],-0.0525757549257
22,"[-1.61835041  1.32724913 -0.76818075 -0.91231363 -1.711836   -1.40606141
  1.02144235 -0.94827698 -0.11187332  0.39039217  0.        ]","[[-2.57244346  0.13294427 -0.19719013 -0.16373959]
 [ 5.97752035 -3.64615057  0.          0.        ]]",[-0.81291233  0.57487843],-0.0484295826111,[-0.46791112  0.27337724],[-0.86884147 -0.71006554],-0.0484295826111
23,"[-1.54636779  1.33406668 -0.87262601 -1.03887735 -1.71183222 -1.40605906
  0.54776093 -0.54192705 -0.03468186  0.258108    0.        ]","[[-2.48635353  0.08359706 -0.19719013 -0.16373959]
 [ 2.64258337 -1.2964028   0.          0.        ]]",[ 0.26049031 -0.07361094],-0.046513735841,[-0.32153845  0.0893763 ],[-0.86884147 -0.71006554],-0.046513735841
24,"[-1.48856075  1.33659729 -0.9444873  -1.11248556 -1.71182844 -1.40605671
  0.68671437 -0.58795881  0.03161648  0.15879661  0.        ]","[[-2.42368627  0.05499827 -0.19719013 -0.16373959]
 [ 3.62088453 -1.56258747  0.          0.        ]]",[-0.02642035  0.7624834 ],-0.0480333627413,[-0.67870706  0.10640877],[-0.86884147 -0.71006554],-0.0480333627413
25,"[-1.41825411  1.33664056 -1.02088434 -1.11415586 -1.71182466 -1.40605436
  0.66152863 -0.0604909   0.13697709  0.02144843  0.        ]","[[-2.35304769  0.0543494  -0.19719013 -0.16373959]
 [ 3.44356892  1.4875342   0.          0.        ]]",[-0.84592805 -0.05935097],-0.0545740138638,[-1.17048764 -0.4886004 ],[-0.86884147 -0.71006554],-0.0545740138638
26,"[-1.38191131  1.33428574 -1.05642646 -1.04436849 -1.71182089 -1.40605201
  0.17656046 -0.10599551  0.21508369 -0.06719517  0.        ]","[[-2.31843398  0.08146001 -0.19719013 -0.16373959]
 [ 0.02916933  1.22440022  0.          0.        ]]",[-1.77260405 -0.56593314],-0.0613490912646,[-0.93567592 -0.42809317],[-0.86884147 -0.71006554],-0.0613490912646
27,"[-1.42287473  1.33409672 -1.01617762 -1.03979815 -1.71181711 -1.40604966
 -0.38527558 -0.49744299  0.1543268   0.00246142  0.        ]","[[-2.35753813  0.08323691 -0.19719013 -0.16373959]
 [-3.92641604 -1.03917299  0.          0.        ]]",[-0.76772157 -0.07012379],-0.0559966109725,[-0.20772327  0.07693273],[-0.86884147 -0.71006554],-0.0559966109725
28,"[-1.5278462   1.33623009 -0.89664402 -1.09989149 -1.71181333 -1.40604731
 -0.80559574 -0.5417051  -0.02412059  0.24017749  0.        ]","[[-2.46575749  0.05988546 -0.19719013 -0.16373959]
 [-6.88566674 -1.29512379  0.          0.        ]]",[ 1.27842034  0.05838743],-0.0465207984446,[ 0.99882352  0.43637323],[-0.86884147 -0.71006554],-0.0465207984446
29,"[-1.61040378  1.33766683 -0.78066052 -1.16004357 -1.71180956 -1.40604496
 -0.22438621 -0.49756525 -0.16530036  0.47786081  0.        ]","[[-2.56241479  0.03654381 -0.19719013 -0.16373959]
 [-2.79368854 -1.03988437  0.          0.        ]]",[ 1.22886508  0.82802359],-0.0512824621741,[ 0.80770868  0.32091349],[-0.86884147 -0.71006554],-0.0512824621741
30,"[-1.62271083  1.33699398 -0.76114896 -1.12836425 -1.71180578 -1.40604261
  0.34515949  0.07271233 -0.17603592  0.49908811  0.        ]","[[-2.5780565   0.04883262 -0.19719013 -0.16373959]
 [ 1.21617123  2.25778     0.          0.        ]]",[ 0.20955192 -0.41386917],-0.0522554210373,[ 0.14194909 -0.35145411],[-0.86884147 -0.71006554],-0.0522554210373
31,"[-1.59687279  1.3347175  -0.80134953 -1.05559013 -1.711802   -1.40604026
  0.45957817 -0.2184673  -0.11747438  0.39340879  0.        ]","[[-2.54565062  0.07709446 -0.19719013 -0.16373959]
 [ 2.02173209  0.57401663  0.          0.        ]]",[ 0.31044682  0.44687621],-0.04828691233,[-0.04676069 -0.17396656],[-0.86884147 -0.71006554],-0.04828691233
32,"[-1.55247673  1.3313073  -0.86442561 -0.98078569 -1.71179822 -1.40603791
  0.62823576  0.08548467 -0.02711633  0.24880198  0.        ]","[[-2.4933022   0.10620954 -0.19719013 -0.16373959]
 [ 3.20915986  2.33163539  0.          0.        ]]",[-0.30855791 -0.58573519],-0.0466737986761,[-0.65697068 -0.61888087],[-0.86884147 -0.71006554],-0.0466737986761
33,"[-1.50587749  1.32786631 -0.92386929 -0.92209755 -1.71179445 -1.40603556
  0.44597699 -0.3234937   0.06422815  0.12094844  0.        ]","[[-2.44199348  0.12911406 -0.19719013 -0.16373959]
 [ 1.92597975 -0.03330367  0.          0.        ]]",[-1.00889259 -0.17932585],-0.0498124470829,[-0.61218429 -0.22306117],[-0.86884147 -0.71006554],-0.0498124470829
34,"[-1.5073264   1.32910524 -0.92210802 -0.94198259 -1.71179067 -1.40603321
 -0.1212764  -0.44590583  0.05560219  0.13162294  0.        ]","[[-2.44354398  0.12134589 -0.19719013 -0.16373959]
 [-2.06773324 -0.74115938  0.          0.        ]]",[-0.18817129 -0.27234485],-0.0493308435081,[-0.12825684 -0.02210629],[-0.86884147 -0.71006554],-0.0493308435081
35,"[-1.55128125  1.33263711 -0.86601711 -1.00736777 -1.71178689 -1.40603086
 -0.22113824 -0.62980895 -0.03311577  0.25687204  0.        ]","[[-2.49195277  0.09585296 -0.19719013 -0.16373959]
 [-2.77080484 -1.80459019  0.          0.        ]]",[ 0.3718378  -0.30823473],-0.0465774509286,[ 0.33916777  0.25986212],[-0.86884147 -0.71006554],-0.0465774509286
36,"[-1.58564173  1.33704114 -0.81795231 -1.13084296 -1.71178312 -1.40602851
 -0.00435959 -0.83479542 -0.12042589  0.39647295  0.        ]","[[-2.53205588  0.04786815 -0.19719013 -0.16373959]
 [-1.24458981 -2.98993783  0.          0.        ]]",[ 0.79001173  0.76895634],-0.0483058980005,[ 0.50001252  0.53886783],[-0.86884147 -0.71006554],-0.0483058980005
37,"[-1.58003036  1.33826837 -0.82607754 -1.20476532 -1.71177934 -1.40602616
  0.44285824 -0.29822783 -0.13129459  0.41462432  0.        ]","[[-2.52535681  0.0192     -0.19719013 -0.16373959]
 [ 1.90401664  0.11278559  0.          0.        ]]",[ 0.34192812 -0.48411565],-0.0488354959672,[ 0.03466048 -0.0132131 ],[-0.86884147 -0.71006554],-0.0488354959672
38,"[-1.53534961  1.33849893 -0.88698044 -1.24863515 -1.71177556 -1.40602381
  0.62973703 -0.63019948 -0.07694598  0.32141368  0.        ]","[[ -2.47407555e+00   2.19529564e-03  -1.97190130e-01  -1.63739586e-01]
 [  3.21972593e+00  -1.80685618e+00   0.00000000e+00   0.00000000e+00]]",[ 0.32059257  0.89481476],-0.0466520772651,[-0.240485    0.28104591],[-0.86884147 -0.71006554],-0.0466520772651
39,"[-1.46318391  1.33849746 -0.97326415 -1.24923673 -1.71177179 -1.40602146
  0.80062866 -0.01137023  0.0285523   0.16155702  0.        ]","[[ -2.39760947e+00   1.96144342e-03  -1.97190130e-01  -1.63739586e-01]
 [  4.42288021e+00   1.77154664e+00   0.00000000e+00   0.00000000e+00]]",[-0.78246    -0.95007608],-0.0478557910475,[-1.03378308 -0.48424259],[-0.86884147 -0.71006554],-0.0478557910475
40,"[-1.40577546  1.33849752 -1.03331404 -1.25608008 -1.71176801 -1.40601911
  0.3487623  -0.66778588  0.11053337  0.05271253  0.        ]","[[ -2.34107102e+00  -6.91571841e-04  -1.97190130e-01  -1.63739586e-01]
 [  1.24155289e+00  -2.02420198e+00   0.00000000e+00   0.00000000e+00]]",[-0.53315531  0.6898971 ],-0.0525595627614,[-0.62613308  0.26662952],[-0.86884147 -0.71006554],-0.0525595627614
41,"[-1.40220257  1.33838163 -1.03683053 -1.28875598 -1.71176423 -1.40601676
  0.04555167 -0.18830535  0.10562506  0.05898459  0.        ]","[[-2.33765836 -0.01335707 -0.19719013 -0.16373959]
 [-0.89317598  0.74840877  0.          0.        ]]",[-0.15928742 -1.00414241],-0.0522127065778,[-0.54901975 -0.11670831],[-0.86884147 -0.71006554],-0.0522127065778
42,"[-1.42705157  1.33755747 -1.01183659 -1.35299172 -1.71176046 -1.40601441
 -0.04122109 -0.875576    0.05052728  0.13191455  0.        ]","[[-2.36165133 -0.03826301 -0.19719013 -0.16373959]
 [-1.50409214 -3.22575846  0.          0.        ]]",[ 0.25090003  0.94479976],-0.0488782596921,[-0.1219814   0.57991016],[-0.86884147 -0.71006554],-0.0488782596921
43,"[-1.44714949  1.33582315 -0.99071482 -1.42086759 -1.71175668 -1.40601206
  0.10377138 -0.21764818  0.00259554  0.20080446  0.        ]","[[-2.38149117 -0.06460655 -0.19719013 -0.16373959]
 [-0.48328558  0.57872676  0.          0.        ]]",[-0.4405827   0.13048615],-0.0470556775295,[-0.26103801  0.02763745],[-0.86884147 -0.71006554],-0.0470556775295
44,"[-1.47389021  1.33701898 -0.96126158 -1.37797377 -1.7117529  -1.40600971
 -0.14245431 -0.1301628  -0.02339553  0.23839845  0.        ]","[[-2.4085499  -0.04795627 -0.19719013 -0.16373959]
 [-2.21681455  1.08461269  0.          0.        ]]",[ 0.42808948  0.39015095],-0.0464992309214,[-0.06445323  0.02036458],[-0.86884147 -0.71006554],-0.0464992309214
45,"[-1.49969966  1.33841016 -0.9312484  -1.28263117 -1.71174913 -1.40600736
  0.10422589  0.13316353 -0.03425671  0.25378906  0.        ]","[[-2.43546111 -0.01098638 -0.19719013 -0.16373959]
 [-0.48008673  2.60730334  0.          0.        ]]",[-0.02321592 -0.25836347],-0.0463444046292,[-0.24172245 -0.27599481],[-0.86884147 -0.71006554],-0.0463444046292
46,"[-1.50948045  1.33789515 -0.91943416 -1.17591662 -1.71174535 -1.40600501
  0.09258912 -0.05267245 -0.01854935  0.23037282  0.        ]","[[-2.44588483  0.03037787 -0.19719013 -0.16373959]
 [-0.56201387  1.53270315  0.          0.        ]]",[-0.38616166 -1.10424219],-0.0465350877537,[-0.19291933 -0.21631166],[-0.86884147 -0.71006554],-0.0465350877537
47,"[-1.53374709  1.338201   -0.88900822 -1.2000888  -1.71174157 -1.40600266
 -0.1225901  -0.74256962 -0.06140938  0.29650741  0.        ]","[[-2.47232496  0.02100555 -0.19719013 -0.16373959]
 [-2.07696053 -2.45664141  0.          0.        ]]",[ 0.50560896  0.89913207],-0.0464147249415,[ 0.32287544  0.45851475],[-0.86884147 -0.71006554],-0.0464147249415
48,"[-1.55251674  1.33843938 -0.86429649 -1.23345027 -1.7117378  -1.40600031
  0.16713963 -0.11861302 -0.09816841  0.35679301  0.        ]","[[-2.4933982   0.00807331 -0.19719013 -0.16373959]
 [-0.03714992  1.15139579  0.          0.        ]]",[-0.0553951   0.48748482],-0.0472582433253,[ 0.06331114 -0.10300222],[-0.86884147 -0.71006554],-0.0472582433253
49,"[-1.55509353  1.33686515 -0.86081425 -1.124707   -1.71173402 -1.40599796
  0.13601342  0.2112658  -0.07258867  0.31568969  0.        ]","[[-2.49633992  0.05024009 -0.19719013 -0.16373959]
 [-0.25628983  3.05892423  0.          0.        ]]",[-0.17447299 -1.54467112],-0.0466409988557,[-0.13211925 -0.42722985],[-0.86884147 -0.71006554],-0.0466409988557
