timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[ 1.05668485  0.24381419  0.21146302  1.86808721 -0.20713137 -0.08892479
  0.37694381  2.87095911  0.3372868   0.93921655  0.        ]","[[  1.46865195e-01   1.75707291e+00  -2.17151769e-02  -1.05379702e-02]
 [  2.11789064e+00   2.27743770e+01   0.00000000e+00   0.00000000e+00]]",[-1.27061096  0.98991097],-0.154408208124,[-0.35889873  0.64747971],[-0.13094753 -0.15653519],-0.154408208124
11,"[ 1.05621237 -0.30780856  0.21484654  1.34885183 -0.20713022 -0.08892431
  0.03197675  3.35802362  0.02857204  0.71475505  0.        ]","[[  1.49110280e-01   2.24736749e+00  -2.17151769e-02  -1.05379702e-02]
 [ -1.88023948e+00   2.62434555e+01   0.00000000e+00   0.00000000e+00]]",[-0.23578691  0.86940339],-0.107594977925,[-0.33557343  0.62426645],[-0.13094753 -0.15653519],-0.107594977925
12,"[ 1.06433112 -0.70392088  0.14441259  0.20744981 -0.20712906 -0.08892383
 -0.04521747  3.76826004 -0.14653648  0.30403686  0.        ]","[[  1.02530516e-01   2.80156309e+00  -2.17151769e-02  -1.05379702e-02]
 [ -2.77491036e+00   2.91663525e+01   0.00000000e+00   0.00000000e+00]]",[ 0.74911086  0.48294423],-0.0487902403364,[-0.32725871  0.61162376],[-0.13094753 -0.15653519],-0.0487902403364
13,"[ 1.06746628 -0.7700821   0.10617015 -0.88446607 -0.2071279  -0.08892335
  0.21536693  0.51289217 -0.15204232 -0.0778388   0.        ]","[[ 0.07733976  3.2350789  -0.02171518 -0.01053797]
 [ 0.24521721  5.98786637  0.          0.        ]]",[-0.20116644  0.55037033],-0.0137912135665,[-0.19349842  0.63146847],[-0.13094753 -0.15653519],-0.0137912135665
14,"[ 1.06778489 -0.77196329  0.10139424 -0.83891728 -0.20712675 -0.08892287
  0.14618502 -0.92610347 -0.15691743 -0.04824877  0.        ]","[[ 0.07419793  3.21721149 -0.02171518 -0.01053797]
 [-0.55657197 -4.25793665  0.          0.        ]]",[-0.82025515  1.5625108 ],-0.0128001088712,[-0.14244753  0.6411438 ],[-0.13094753 -0.15653519],-0.0128001088712
15,"[ 1.07094928 -0.77543991  0.03502203 -0.61463963 -0.20712559 -0.08892239
 -0.1330815  -0.87768238 -0.16432712  0.03290228  0.        ]","[[ 0.03059224  3.12946448 -0.02171518 -0.01053797]
 [-3.79318195 -3.91323507  0.          0.        ]]",[-1.32090635  1.56981666],-0.01636311013,[-0.10881701  0.65210116],[-0.13094753 -0.15653519],-0.01636311013
16,"[ 1.06665459 -0.77209399 -0.13986204 -0.4563346  -0.20712444 -0.08892191
 -0.46821803 -0.65178936 -0.15713247  0.094628    0.        ]","[[-0.08424216  3.06751251 -0.02171518 -0.01053797]
 [-7.67731249 -2.30490146  0.          0.        ]]",[ 1.12392223  0.06920246],-0.0232610798494,[-0.07716592  0.662696  ],[-0.13094753 -0.15653519],-0.0232610798494
17,"[ 1.04479445 -0.76696995 -0.30926279 -0.34712895 -0.20712328 -0.08892143
 -0.11347454 -0.60686722 -0.14052441  0.13675476  0.        ]","[[-0.1965383   3.02462328 -0.02171518 -0.01053797]
 [-3.56600505 -1.98508628  0.          0.        ]]",[ 0.55369786  0.09605417],-0.0291771340685,[-0.09579593  0.6617769 ],[-0.13094753 -0.15653519],-0.0291771340685
18,"[ 1.02996935 -0.76100033 -0.38156033 -0.25716857 -0.20712212 -0.08892095
  0.08177706 -0.54791253 -0.12571215  0.16700281  0.        ]","[[-0.24515428  2.98913285 -0.02171518 -0.01053797]
 [-1.30313536 -1.56535603  0.          0.        ]]",[ 0.9033259   0.97213992],-0.0336530210858,[-0.10832286  0.66149789],[-0.13094753 -0.15653519],-0.0336530210858
19,"[ 1.03329344 -0.76240694 -0.36663032 -0.27646054 -0.20712097 -0.08892047
  0.39261776 -0.00290816 -0.12913386  0.16067264  0.        ]","[[-0.23507203  2.99675923 -0.02171518 -0.01053797]
 [ 2.29935585  2.31506116  0.          0.        ]]",[-1.2505528  0.7053447],-0.0326922030271,[-0.16228491  0.64886224],[-0.13094753 -0.15653519],-0.0326922030271
20,"[ 1.03513994 -0.76625106 -0.35801737 -0.33519453 -0.20711981 -0.08891999
  0.04705034 -0.31427259 -0.13634863  0.14117089  0.        ]","[[-0.22926744  3.01992615 -0.02171518 -0.01053797]
 [-1.70554873  0.09815307  0.          0.        ]]",[ 0.53694331  0.07037858],-0.0299835797646,[-0.11617309  0.65751684],[-0.13094753 -0.15653519],-0.0299835797646
21,"[ 1.03108999 -0.76555028 -0.37645821 -0.32379506 -0.20711865 -0.08891951
  0.2333984  -0.37859076 -0.13362313  0.14595283  0.        ]","[[-0.24170993  3.01543622 -0.02171518 -0.01053797]
 [ 0.45411099 -0.3598025   0.          0.        ]]",[ 0.81552959  0.64050572],-0.0307201992829,[-0.13306653  0.6545859 ],[-0.13094753 -0.15653519],-0.0307201992829
22,"[ 1.04369972 -0.76456853 -0.31490391 -0.30844286 -0.2071175  -0.08891903
  0.51123306 -0.36126366 -0.13647363  0.1491587   0.        ]","[[-0.20032106  3.00938508 -0.02171518 -0.01053797]
 [ 3.6740453  -0.23645142  0.          0.        ]]",[-0.00611486  0.84619523],-0.0308614669929,[-0.16502193  0.64732534],[-0.13094753 -0.15653519],-0.0308614669929
23,"[ 1.06015931 -0.76400694 -0.20588167 -0.3000132  -0.20711634 -0.08891855
  0.50286511 -0.34354563 -0.14367968  0.14825268  0.        ]","[[-0.12781277  3.00606075 -0.02171518 -0.01053797]
 [ 3.57710653 -0.11031655  0.          0.        ]]",[-1.23716109 -0.29196014],-0.030237348414,[-0.16801538  0.6447928 ],[-0.13094753 -0.15653519],-0.030237348414
24,"[ 1.06499461 -0.76155245 -0.15876353 -0.26510492 -0.20711518 -0.08891807
  0.1551121  -0.5056302  -0.14459013  0.15783572  0.        ]","[[-0.09670649  2.99227559 -0.02171518 -0.01053797]
 [-0.45304675 -1.26435093  0.          0.        ]]",[ 0.49676171 -0.81725696],-0.0312687635183,[-0.12554228  0.65366411],[-0.13094753 -0.15653519],-0.0312687635183
25,"[ 1.06634772 -0.74880484 -0.14242662 -0.12035015 -0.20711403 -0.08891759
  0.32558561 -0.9566018  -0.13450797  0.20425346  0.        ]","[[-0.08594504  2.93477272 -0.02171518 -0.01053797]
 [ 1.522609   -4.47523685  0.          0.        ]]",[-0.61326516  0.59115103],-0.0373155549573,[-0.12168045  0.65861046],[-0.13094753 -0.15653519],-0.0373155549573
26,"[ 1.06700359 -0.72948117 -0.13363143  0.04148602 -0.20711287 -0.08891711
  0.11347837 -0.61540398 -0.11995846  0.25639463  0.        ]","[[-0.08015591  2.8696411  -0.02171518 -0.01053797]
 [-0.93550267 -2.04601874  0.          0.        ]]",[ 0.23533275  0.48133415],-0.0443492654107,[-0.10757023  0.66338009],[-0.13094753 -0.15653519],-0.0443492654107
27,"[ 1.06591105 -0.72201126 -0.1475668   0.09403541 -0.20711172 -0.08891664
  0.19548038 -0.3420178  -0.1121878   0.27351876  0.        ]","[[-0.08933095  2.84824986 -0.02171518 -0.01053797]
 [ 0.01482924 -0.09959271  0.          0.        ]]",[ 0.21933452 -0.4119322 ],-0.046840693215,[-0.12500937  0.66029674],[-0.13094753 -0.15653519],-0.046840693215
28,"[ 1.06696033 -0.7151708  -0.13388675  0.13881302 -0.20711056 -0.08891616
  0.27038175 -0.57082618 -0.10900192  0.28773733  0.        ]","[[-0.080325    2.82991292 -0.02171518 -0.01053797]
 [ 0.88287305 -1.7286718   0.          0.        ]]",[-0.23962598 -0.73028573],-0.0487151917418,[-0.12292872  0.66227299],[-0.13094753 -0.15653519],-0.0487151917418
29,"[ 1.06779291 -0.68853652 -0.12178366  0.29113305 -0.2071094  -0.08891568
  0.18699994 -0.97215924 -0.091559    0.3366152   0.        ]","[[-0.07236272  2.76666986 -0.02171518 -0.01053797]
 [-0.08341512 -4.5861101   0.          0.        ]]",[ 1.03327313  1.11936492],-0.0555456009655,[-0.09504817  0.67291898],[-0.13094753 -0.15653519],-0.0555456009655
30,"[ 1.07060353 -0.66361887 -0.06382973  0.41145687 -0.20710825 -0.0889152
  0.52878579 -0.40324347 -0.08583547  0.37582404  0.        ]","[[-0.03428956  2.71558757 -0.02171518 -0.01053797]
 [ 3.87751458 -0.53562625  0.          0.        ]]",[-0.7299756   1.06697147],-0.0605564045067,[-0.15363048  0.66020703],[-0.13094753 -0.15653519],-0.0605564045067
31,"[ 1.0712823  -0.67818422  0.00900294  0.34317737 -0.20710709 -0.08891472
  0.27278379  0.15438119 -0.1093073   0.35318927  0.        ]","[[ 0.01349455  2.74470833 -0.02171518 -0.01053797]
 [ 0.91078836  3.43447451  0.          0.        ]]",[-1.41797814  0.48002229],-0.0565741049616,[-0.15822351  0.65339357],[-0.13094753 -0.15653519],-0.0565741049616
32,"[ 1.07134995 -0.71586552 -0.0240585   0.13424419 -0.20710593 -0.08891424
 -0.07040847  0.41177516 -0.12625371  0.28445407  0.        ]","[[-0.00819364  2.83178461 -0.02171518 -0.01053797]
 [-3.06636729  5.26703931  0.          0.        ]]",[ 0.107485    0.42222324],-0.0473572638611,[-0.13618171  0.65436727],[-0.13094753 -0.15653519],-0.0473572638611
33,"[ 1.06847895 -0.753205   -0.11004134 -0.16572102 -0.20710478 -0.08891376
 -0.02844261  0.63194664 -0.1414305   0.18848346  0.        ]","[[-0.06464158  2.95285325 -0.02171518 -0.01053797]
 [-2.58004197  6.8346026   0.          0.        ]]",[-1.57747295  0.82407198],-0.0350359529952,[-0.15139978  0.64812535],[-0.13094753 -0.15653519],-0.0350359529952
34,"[ 1.05459683 -0.77191972 -0.24759746 -0.45455866 -0.20710362 -0.08891328
 -0.3657083  -0.09882873 -0.15354502  0.09475338  0.        ]","[[-0.15545583  3.06680763 -0.02171518 -0.01053797]
 [-6.48849609  1.63179796  0.          0.        ]]",[-0.55420585  2.21127447],-0.0235670515621,[-0.08567107  0.66226596],[-0.13094753 -0.15653519],-0.0235670515621
35,"[ 1.0067571  -0.77146045 -0.47073461 -0.44257916 -0.20710247 -0.0889128
 -0.54397932 -0.48932364 -0.14102483  0.11116691  0.        ]","[[-0.30595447  3.0621121  -0.02171518 -0.01053797]
 [-8.55443709 -1.14836325  0.          0.        ]]",[ 1.16054485 -0.11959196],-0.0263551230615,[-0.05811464  0.6738292 ],[-0.13094753 -0.15653519],-0.0263551230615
36,"[ 0.94143234 -0.76816921 -0.65483748 -0.37098092 -0.20710131 -0.08891232
 -0.18770774 -0.55693473 -0.11948894  0.13875728  0.        ]","[[-0.4356193   3.03400224 -0.02171518 -0.01053797]
 [-4.42580437 -1.62974796  0.          0.        ]]",[ 0.33283258  0.43123938],-0.0310895632361,[-0.07228647  0.67505485],[-0.13094753 -0.15653519],-0.0310895632361
37,"[ 0.89429064 -0.76514664 -0.75580461 -0.31888816 -0.20710015 -0.08891184
 -0.06642704 -0.41143918 -0.10270335  0.15469029  0.        ]","[[-0.51003399  3.01349803 -0.02171518 -0.01053797]
 [-3.02035722 -0.59391516  0.          0.        ]]",[ 0.25410602  0.7240845 ],-0.0342049352985,[-0.07561041  0.67648494],[-0.13094753 -0.15653519],-0.0342049352985
38,"[ 0.8590336  -0.76396325 -0.82099099 -0.30071635 -0.207099   -0.08891136
  0.02555227 -0.35542934 -0.09359697  0.15951417  0.        ]","[[-0.55974668  3.00633359 -0.02171518 -0.01053797]
 [-1.95446675 -0.19517183  0.          0.        ]]",[ 1.12545618  0.16969987],-0.0355104687197,[-0.07869031  0.6770156 ],[-0.13094753 -0.15653519],-0.0355104687197
39,"[ 0.85978118 -0.76345713 -0.81966071 -0.29328879 -0.20709784 -0.08891088
  0.3705521  -0.34260866 -0.09234773  0.16135366  0.        ]","[[-0.55872292  3.0034036  -0.02171518 -0.01053797]
 [ 2.04351849 -0.10391079  0.          0.        ]]",[ 0.56872589  0.80573696],-0.0358105557311,[-0.11516778  0.6687265 ],[-0.13094753 -0.15653519],-0.0358105557311
40,"[ 0.90389864 -0.76331073 -0.73659123 -0.29123568 -0.20709669 -0.0889104
  0.56137094 -0.32849964 -0.09959753  0.16187463  0.        ]","[[ -4.95665846e-01   3.00259398e+00  -2.17151769e-02  -1.05379702e-02]
 [  4.25481864e+00  -3.47735556e-03   0.00000000e+00   0.00000000e+00]]",[ 0.91436162  1.65355039],-0.0352219439406,[-0.14391208  0.66076064],[-0.13094753 -0.15653519],-0.0352219439406
41,"[ 0.97458893 -0.76336437 -0.57002236 -0.29211373 -0.20709553 -0.08890992
  0.86650031 -0.32439278 -0.11430706  0.16004729  0.        ]","[[-0.3750917   3.00294119 -0.02171518 -0.01053797]
 [ 7.79081189  0.02574711  0.          0.        ]]",[-1.99647275  1.21041011],-0.0337865729322,[-0.18909642  0.64776725],[-0.13094753 -0.15653519],-0.0337865729322
42,"[ 1.02434587 -0.76343891 -0.40423436 -0.29330103 -0.20709437 -0.08890944
  0.51152141 -0.32527905 -0.12801993  0.15636353  0.        ]","[[-0.26054774  3.00341044 -0.02171518 -0.01053797]
 [ 3.677292    0.01942381  0.          0.        ]]",[-0.5907366  -0.32659876],-0.0323008227929,[-0.16189967  0.6499027 ],[-0.13094753 -0.15653519],-0.0323008227929
43,"[ 1.04037567 -0.76116428 -0.33109201 -0.26142167 -0.20709322 -0.08890896
  0.30339719 -0.50699222 -0.13041209  0.16439515  0.        ]","[[-0.21119979  2.99081889 -0.02171518 -0.01053797]
 [ 1.26554091 -1.27426535  0.          0.        ]]",[-1.46336319  1.02939138],-0.0330160408368,[-0.13527571  0.65488344],[-0.13094753 -0.15653519],-0.0330160408368
44,"[ 1.03594174 -0.76375162 -0.35291283 -0.29811918 -0.20709206 -0.08890848
 -0.04042178 -0.05771139 -0.13254609  0.15351921  0.        ]","[[-0.22586342  3.00531281 -0.02171518 -0.01053797]
 [-2.71866306  1.92427065  0.          0.        ]]",[ 0.10824426  0.56641545],-0.0316429701444,[-0.11323451  0.65897566],[-0.13094753 -0.15653519],-0.0316429701444
45,"[ 1.01884181 -0.76589548 -0.42605911 -0.3318463  -0.20709091 -0.088908
  0.00119905 -0.3354336  -0.13107459  0.14438243  0.        ]","[[-0.27539783  3.01860821 -0.02171518 -0.01053797]
 [-2.23636007 -0.05290423  0.          0.        ]]",[-0.78275012  0.61995036],-0.0307472003426,[-0.10604084  0.66147858],[-0.13094753 -0.15653519],-0.0307472003426
46,"[ 0.9865421  -0.76515949 -0.5353582  -0.32000358 -0.20708975 -0.08890752
 -0.26242439 -0.36952404 -0.12115919  0.15107383  0.        ]","[[-0.35077563  3.0139434  -0.02171518 -0.01053797]
 [-5.29123418 -0.29561578  0.          0.        ]]",[ 0.68276592  0.85420675],-0.0322636160729,[-0.07351018  0.67223293],[-0.13094753 -0.15653519],-0.0322636160729
47,"[ 0.94551342 -0.76434802 -0.64483521 -0.30742393 -0.20708859 -0.08890704
 -0.02010057 -0.35515566 -0.11034809  0.15662782  0.        ]","[[-0.42842651  3.0089852  -0.02171518 -0.01053797]
 [-2.48321176 -0.19334056  0.          0.        ]]",[ 0.91326282  3.13358682],-0.0337503607714,[-0.08788253  0.67098755],[-0.13094753 -0.15653519],-0.0337503607714
48,"[ 0.93794843 -0.76388376 -0.66265451 -0.30047706 -0.20708744 -0.08890656
  0.29618076 -0.34086939 -0.10770112  0.15880157  0.        ]","[[-0.44131824  3.00624604 -0.02171518 -0.01053797]
 [ 1.18182426 -0.09164967  0.          0.        ]]",[-0.69636407  0.60799623],-0.0342037245198,[-0.1214519   0.66385508],[-0.13094753 -0.15653519],-0.0342037245198
49,"[ 0.93539562 -0.76359135 -0.66851734 -0.29620866 -0.20708628 -0.08890608
  0.0562292  -0.33783129 -0.10650994  0.16003002  0.        ]","[[-0.44557944  3.00456276 -0.02171518 -0.01053797]
 [-1.59867791 -0.07003558  0.          0.        ]]",[-0.72515758  0.50007673],-0.03443435316,[-0.09387933  0.6702162 ],[-0.13094753 -0.15653519],-0.03443435316
