timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[ 0.93204048 -0.19543598 -0.59438295  1.26468387  1.01171078  0.42918962
 -0.34036988  0.13657351 -0.39351261  0.09743281  0.        ]","[[-0.43527748  1.760782    0.11641695  0.04837076]
 [-3.55800997  2.60395739  0.          0.        ]]",[ 0.81673132 -0.15250239],-0.0162002410245,[ 0.49987552 -0.52320158],[-0.90849525 -0.74610436],-0.0162002410245
11,"[ 0.90783082 -0.25253267 -0.64504224  1.23990821  1.01170967  0.42918934
  0.13384282  0.02224465 -0.41869982  0.05455248  0.        ]","[[-0.4732972   1.80628081  0.11641695  0.04837076]
 [-0.25494603  1.9481251   0.          0.        ]]",[-0.22922049 -0.47503031],-0.0130355998,[-0.45046663 -0.54931891],[-0.90849525 -0.74610436],-0.0130355998
12,"[ 0.89834225 -0.27707454 -0.66364884  1.22756319  1.01170856  0.42918907
  0.00434694 -0.3123554  -0.4314728   0.03977529  0.        ]","[[-0.48744597  1.82598547  0.11641695  0.04837076]
 [-1.15693133  0.02873619  0.          0.        ]]",[-0.24097691 -0.49224983],-0.0121534290527,[ 0.01979044 -0.11169073],[-0.90849525 -0.74610436],-0.0121534290527
13,"[ 0.87559649 -0.25342954 -0.70582598  1.23947174  1.01170746  0.42918879
 -0.12926356 -0.65221787 -0.39155763 -0.01729899  0.        ]","[[-0.51992215  1.80699947  0.11641695  0.04837076]
 [-2.08757639 -1.92084068  0.          0.        ]]",[ 0.96669989  0.24910758],-0.00763956015427,[ 0.66045487  0.55323017],[-0.90849525 -0.74610436],-0.00763956015427
14,"[ 0.87346425 -0.21818309 -0.70961736  1.25546085  1.01170635  0.42918852
  0.42596505 -0.47372324 -0.35963395 -0.0341596   0.        ]","[[-0.52287101  1.77885587  0.11641695  0.04837076]
 [ 1.77978799 -0.89693306  0.          0.        ]]",[-0.33024082  0.50114458],-0.00760516658724,[-0.68703091  0.23564434],[-0.90849525 -0.74610436],-0.00760516658724
15,"[ 0.88918744 -0.220884   -0.68101073  1.25430757  1.01170524  0.42918824
  0.2332181  -0.12467801 -0.37461764  0.0021416   0.        ]","[[-0.50074551  1.7810064   0.11641695  0.04837076]
 [ 0.43723926  1.1053147   0.          0.        ]]",[-0.10367371 -0.76634469],-0.00944176391204,[-0.4812696  -0.24187902],[-0.90849525 -0.74610436],-0.00944176391204
16,"[ 0.89233958 -0.21012798 -0.67509056  1.25881908  1.01170414  0.42918797
  0.17312053 -0.65746176 -0.3680973   0.00576293  0.        ]","[[-0.49620067  1.77244845  0.11641695  0.04837076]
 [ 0.01863959 -1.95092458  0.          0.        ]]",[-0.42787186  0.58371936],-0.00990587779906,[-0.0972351   0.53185833],[-0.90849525 -0.74610436],-0.00990587779906
17,"[ 0.88067732 -0.19067672 -0.69667234  1.26649108  1.01170303  0.42918769
 -0.07010488 -0.24777118 -0.34196792 -0.02795447  0.        ]","[[-0.51282578  1.75700959  0.11641695  0.04837076]
 [-1.67550864  0.39920423  0.          0.        ]]",[ 0.60278228  0.36402767],-0.00903938607307,[ 0.34957454  0.08209082],[-0.90849525 -0.74610436],-0.00903938607307
18,"[ 0.87404229 -0.2188325  -0.70858329  1.25517788  1.01170192  0.42918742
  0.27714916  0.00207071 -0.36063676 -0.03262714  0.        ]","[[-0.52206806  1.77937319  0.11641695  0.04837076]
 [ 0.74323407  1.83238465  0.          0.        ]]",[-0.1009927   0.12755078],-0.00764638977314,[-0.54513514 -0.3687146 ],[-0.90849525 -0.74610436],-0.00764638977314
19,"[ 0.88171658 -0.27053348 -0.69477874  1.23094152  1.01170081  0.42918714
  0.217645    0.08379871 -0.41135874  0.00138904  0.        ]","[[-0.51136184  1.82072472  0.11641695  0.04837076]
 [ 0.32876858  2.30120504  0.          0.        ]]",[-0.86847581  0.04240782],-0.00898881266334,[-0.52681756 -0.60880959],[-0.90849525 -0.74610436],-0.00898881266334
20,"[ 0.86135437 -0.32894644 -0.73067348  1.19801666  1.01169971  0.42918687
 -0.27680358  0.10519455 -0.44669526 -0.0237767   0.        ]","[[-0.53934097  1.86798039  0.11641695  0.04837076]
 [-3.1152303   2.4239393   0.          0.        ]]",[ 0.43526783 -0.67052678],-0.00823662385312,[ 0.59331906 -0.71122038],[-0.90849525 -0.74610436],-0.00823662385312
21,"[ 0.8270502  -0.3550776  -0.78639729  1.18132459  1.0116986   0.42918659
 -0.02056854 -0.36604756 -0.44578199 -0.0822836   0.        ]","[[-0.58373858  1.88933695  0.11641695  0.04837076]
 [-1.33046954 -0.27926716  0.          0.        ]]",[ 0.20654433  0.2590722 ],-0.00493047188634,[ 0.35501379 -0.10596111],[-0.90849525 -0.74610436],-0.00493047188634
22,"[ 0.81233999 -0.36087895 -0.8087117   1.17744922  1.01169749  0.42918632
  0.10056763 -0.18627122 -0.44163496 -0.10757327  0.        ]","[[-0.60188233  1.89409853  0.11641695  0.04837076]
 [-0.48671657  0.75199006  0.          0.        ]]",[ 0.64857751 -0.29995365],-0.00381831033938,[ 0.05296274 -0.38509807],[-0.90849525 -0.74610436],-0.00381831033938
23,"[ 0.82542824 -0.36449427 -0.78889752  1.17500231  1.01169639  0.42918604
  0.47053105 -0.39596017 -0.45311362 -0.08236808  0.        ]","[[-0.58576164  1.89706979  0.11641695  0.04837076]
 [ 2.09019903 -0.4508574   0.          0.        ]]",[-0.39110387  0.17665434],-0.00554428652497,[-0.76686394 -0.19895157],[-0.90849525 -0.74610436],-0.00554428652497
24,"[ 0.84576348 -0.36217278 -0.75667504  1.17657357  1.01169528  0.42918577
  0.24233122 -0.27243873 -0.46489331 -0.04483612  0.        ]","[[-0.55990547  1.89516182  0.11641695  0.04837076]
 [ 0.50071588  0.25770169  0.          0.        ]]",[ 0.33887101 -0.43009674],-0.00813906873263,[-0.38070214 -0.34917912],[-0.90849525 -0.74610436],-0.00813906873263
25,"[ 0.86343964 -0.34755714 -0.72709178  1.18624803  1.01169417  0.42918549
  0.43350073 -0.57023342 -0.46491422 -0.01450129  0.        ]","[[-0.53653118  1.88317644  0.11641695  0.04837076]
 [ 1.83227335 -1.45054902  0.          0.        ]]",[-0.55351966  0.27215894],-0.00982103748616,[-0.75594282  0.03160831],[-0.90849525 -0.74610436],-0.00982103748616
26,"[  8.73916875e-01  -3.25613981e-01  -7.08789697e-01   1.20004672e+00
   1.01169306e+00   4.29185220e-01   1.13734667e-01  -3.77324177e-01
  -4.53574935e-01   7.58640642e-04   0.00000000e+00]","[[-0.52223265  1.8652682   0.11641695  0.04837076]
 [-0.39499598 -0.34395984  0.          0.        ]]",[ 0.06370904  0.17474849],-0.0101706197585,[-0.12806606 -0.12696806],[-0.90849525 -0.74610436],-0.0101706197585
27,"[ 0.87006775 -0.32577501 -0.71558072  1.19994689  1.01169196  0.42918494
  0.15104917 -0.25551902 -0.45063192 -0.0070769   0.        ]","[[-0.52752484  1.86539942  0.11641695  0.04837076]
 [-0.13508846  0.35475322  0.          0.        ]]",[ 0.2090861  -0.04612208],-0.00951610250853,[-0.24998349 -0.29518256],[-0.90849525 -0.74610436],-0.00951610250853
28,"[ 0.8741587  -0.33214815 -0.70835603  1.1960244   1.01169085  0.42918467
  0.27025088 -0.28859541 -0.45960311  0.00297757  0.        ]","[[-0.52189618  1.87059078  0.11641695  0.04837076]
 [ 0.69518858  0.16501545  0.          0.        ]]",[-0.99404739 -0.45274316],-0.0106102937697,[-0.53715932 -0.29898551],[-0.90849525 -0.74610436],-0.0106102937697
29,"[ 0.85514615 -0.31405693 -0.74115698  1.20696352  1.01168974  0.4291844
 -0.29656984 -0.60160555 -0.42889675 -0.04062914  0.        ]","[[-0.54760484  1.85587603  0.11641695  0.04837076]
 [-3.25288846 -1.63051303  0.          0.        ]]",[ 0.33858181  0.49952985],-0.00631176015346,[ 1.03568161  0.40218079],[-0.90849525 -0.74610436],-0.00631176015346
30,"[ 0.8150462  -0.29869749 -0.80465676  1.21579546  1.01168864  0.42918412
 -0.09495676 -0.25120155 -0.38889581 -0.12458127  0.        ]","[[-0.59857277  1.84343298  0.11641695  0.04837076]
 [-1.84859411  0.37951446  0.          0.        ]]",[ 0.47764743  0.38745463],-0.00150845345894,[ 0.59169829 -0.08002743],[-0.90849525 -0.74610436],-0.00150845345894
31,"[ 0.80043799 -0.32692777 -0.82613382  1.19923626  1.01168753  0.42918385
  0.18169709  0.01489762 -0.40479984 -0.14140993  0.        ]","[[-0.61621079  1.86633838  0.11641695  0.04837076]
 [ 0.07838144  1.90594287  0.          0.        ]]",[ 0.31882022 -0.64497226],-0.00177912111106,[-0.12307778 -0.54444218],[-0.90849525 -0.74610436],-0.00177912111106
32,"[ 0.81223989 -0.34178136 -0.80884255  1.18995275  1.01168642  0.42918357
  0.36268766 -0.43690711 -0.42472022 -0.11421105  0.        ]","[[-0.60199458  1.87845393  0.11641695  0.04837076]
 [ 1.3390345  -0.68575109  0.          0.        ]]",[ 0.09333857 -0.55784504],-0.00210282556568,[-0.41646546 -0.03738412],[-0.90849525 -0.74610436],-0.00210282556568
33,"[ 0.83652555 -0.29780611 -0.7715224   1.21629027  1.01168532  0.4291833
  0.41195635 -0.81961009 -0.40168386 -0.08307595  0.        ]","[[-0.57177075  1.84271269  0.11641695  0.04837076]
 [ 1.68220678 -2.88105757  0.          0.        ]]",[ 0.25291434  0.57554272],-0.00261435223853,[-0.36946213  0.61307812],[-0.90849525 -0.74610436],-0.00261435223853
34,"[ 0.86940817 -0.25533261 -0.7167224   1.23851231  1.01168421  0.42918302
  0.55085324 -0.41241111 -0.38836032 -0.03000004  0.        ]","[[-0.52841975  1.80852759  0.11641695  0.04837076]
 [ 2.64966544 -0.5452406   0.          0.        ]]",[-1.1120657  -0.97033175],-0.0067589321497,[-1.01525104  0.03478721],[-0.90849525 -0.74610436],-0.0067589321497
35,"[ 0.87864063 -0.19341882 -0.70031938  1.26541641  1.0116831   0.42918275
 -0.02484468 -1.08023151 -0.34272094 -0.03151806  0.        ]","[[-0.51565942  1.75918673  0.11641695  0.04837076]
 [-1.36023139 -4.37606918  0.          0.        ]]",[ 0.23744877  1.5120026 ],-0.00879089341217,[ 0.72490948  1.33623374],[-0.90849525 -0.74610436],-0.00879089341217
36,"[ 0.86591739 -0.13399036 -0.72279581  1.28528304  1.01168199  0.42918247
  0.11387229 -0.3748838  -0.28383637 -0.08492476  0.        ]","[[-0.53316954  1.71226108  0.11641695  0.04837076]
 [-0.39402909 -0.32998075  0.          0.        ]]",[ 0.48398426 -0.19098309],-0.0119570334718,[ 0.13081309  0.39715031],[-0.90849525 -0.74610436],-0.0119570334718
37,"[ 0.87425615 -0.11601889 -0.70816447  1.29016242  1.01168089  0.4291822
  0.39001715 -0.5056222  -0.27517073 -0.07330671  0.        ]","[[-0.52175175  1.69813691  0.11641695  0.04837076]
 [ 1.52939659 -1.07993773  0.          0.        ]]",[-0.60239835  0.49791163],-0.0129846923724,[-0.47920823  0.54771239],[-0.90849525 -0.74610436],-0.0129846923724
38,"[ 0.87882975 -0.11398114 -0.69997205  1.29068129  1.01167978  0.42918192
  0.04333576 -0.15814174 -0.27689226 -0.06326682  0.        ]","[[-0.51539157  1.69653711  0.11641695  0.04837076]
 [-0.88533219  0.91331399  0.          0.        ]]",[ 0.14971954  0.66161304],-0.0130390026952,[ 0.15161341  0.14129797],[-0.90849525 -0.74610436],-0.0130390026952
39,"[ 0.87045552 -0.17032238 -0.71487579  1.27381527  1.01167867  0.42918165
  0.13087501  0.29538163 -0.3170926  -0.05916665  0.        ]","[[-0.52698071  1.74090553  0.11641695  0.04837076]
 [-0.27559766  3.51485981  0.          0.        ]]",[ 1.08214962 -0.59984038],-0.00952508260674,[-0.23593485 -0.56796956],[-0.90849525 -0.74610436],-0.00952508260674
40,"[ 0.89471516 -0.22798555 -0.67053613  1.25117813  1.01167757  0.42918137
  0.69994805 -0.13089278 -0.38548064  0.01711054  0.        ]","[[-0.49272322  1.78666889  0.11641695  0.04837076]
 [ 3.68814857  1.06962392  0.          0.        ]]",[-1.07595307 -0.30949315],-0.0102868059312,[-1.52012098 -0.32148013],[-0.90849525 -0.74610436],-0.0102868059312
41,"[ 0.9168724  -0.23912313 -0.62661859  1.2461661   1.01167646  0.4291811
  0.12124845 -0.34813422 -0.41579695  0.07220809  0.        ]","[[-0.45940236  1.79555816  0.11641695  0.04837076]
 [-0.34264365 -0.17653747  0.          0.        ]]",[-0.51326326  0.53729948],-0.0143272426089,[-0.29292008 -0.02348408],[-0.90849525 -0.74610436],-0.0143272426089
42,"[ 0.89891121 -0.2614219  -0.66248548  1.23550236  1.01167535  0.42918082
 -0.16947643  0.0233981  -0.41824864  0.03676547  0.        ]","[[-0.48657238  1.81341066  0.11641695  0.04837076]
 [-2.36761737  1.95467919  0.          0.        ]]",[ 0.77222945 -1.54237232],-0.0117034169452,[ 0.27935874 -0.50074279],[-0.90849525 -0.74610436],-0.0117034169452
43,"[ 0.88774259 -0.26014242 -0.68364285  1.23613526  1.01167424  0.42918055
  0.27613803 -0.67368276 -0.40736542  0.01144595  0.        ]","[[-0.50278318  1.81238435  0.11641695  0.04837076]
 [ 0.73620068 -2.04397868  0.          0.        ]]",[-0.17656034 -0.45028282],-0.00971835029146,[-0.36942673  0.40011242],[-0.90849525 -0.74610436],-0.00971835029146
44,"[  8.92997628e-01  -1.86901743e-01  -6.73786889e-01   1.26786082e+00
   1.01167314e+00   4.29180272e-01   1.73752328e-01  -9.77428782e-01
  -3.48894229e-01  -7.06228744e-04   0.00000000e+00]","[[-0.49521449  1.7540229   0.11641695  0.04837076]
 [ 0.02305951 -3.78635796  0.          0.        ]]",[-0.22971942  1.19664966],-0.0102880047992,[ 0.1357215  1.1049546],[-0.90849525 -0.74610436],-0.0102880047992
45,"[ 0.88696941 -0.14226791 -0.68507353  1.2828434   1.01167203  0.42918
  0.04307728 -0.27406854 -0.30647218 -0.0319204   0.        ]","[[-0.50388534  1.71877694  0.11641695  0.04837076]
 [-0.88712402  0.24831497  0.          0.        ]]",[-0.0113238   0.18964914],-0.0114709322685,[ 0.12684973  0.21221966],[-0.90849525 -0.74610436],-0.0114709322685
46,"[ 0.8741394  -0.1580653  -0.70835339  1.27790914  1.01167092  0.42917972
  0.03914798 -0.14401616 -0.30966114 -0.0556746   0.        ]","[[-0.52190242  1.73122826  0.11641695  0.04837076]
 [-0.91449241  0.99433148  0.          0.        ]]",[ 0.14279382 -0.12708195],-0.0102914862234,[ 0.12502407  0.01750991],[-0.90849525 -0.74610436],-0.0102914862234
47,"[ 0.86504415 -0.1765982  -0.72428368  1.27160323  1.01166982  0.42917945
  0.12289619 -0.23518285 -0.31838751 -0.0688372   0.        ]","[[-0.53433958  1.74586787  0.11641695  0.04837076]
 [-0.33116576  0.47137327  0.          0.        ]]",[ 0.25485216  0.20569578],-0.00909541636383,[-0.0017661   0.09485015],[-0.90849525 -0.74610436],-0.00909541636383
48,"[ 0.86766762 -0.19869442 -0.71973259  1.26334939  1.01166871  0.42917917
  0.26863886 -0.09484715 -0.33878949 -0.05421972  0.        ]","[[-0.53077779  1.7633722   0.11641695  0.04837076]
 [ 0.68396705  1.27637708  0.          0.        ]]",[-0.31802524 -0.28849754],-0.00792386781461,[-0.44371963 -0.1902512 ],[-0.90849525 -0.74610436],-0.00792386781461
49,"[ 0.8683391  -0.21607972 -0.71856024  1.25628747  1.0116676   0.4291789
  0.08600229 -0.29836572 -0.35399191 -0.04614321  0.        ]","[[-0.52986183  1.77718645  0.11641695  0.04837076]
 [-0.58813835  0.1089383   0.          0.        ]]",[ 0.39315338  0.4327144 ],-0.00723588656815,[ 0.04992763  0.07893404],[-0.90849525 -0.74610436],-0.00723588656815
