timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
16,"[ -2.30520175e-01   1.38542666e+00  -1.50951305e+00  -4.08208310e-01
  -1.51604900e+00  -1.52432787e+00   1.16482937e-03   7.24317930e-01
   9.89115730e-01  -2.57418732e-01   0.00000000e+00]","[[-1.49451146  0.03344438 -0.17795582 -0.1734919 ]
 [-1.11418899  7.0179964   0.          0.        ]]",[-0.73042947 -0.42043144],-0.200792802424,[-0.02441636  0.51192153],[-0.07294798 -0.03258962],-0.200792802424
17,"[-0.30142582  1.37144692 -1.51343045 -0.1587553  -1.51599024 -1.52426834
 -0.27525273  0.47918493  1.00623419 -0.25116501  0.        ]","[[-1.54555822  0.15571858 -0.17795582 -0.1734919 ]
 [-3.9809502   5.21542438  0.          0.        ]]",[-1.11213678  0.20524928],-0.203259795512,[-0.02421544  0.51240706],[-0.07294798 -0.03258962],-0.203259795512
18,"[-0.46610035  1.3431803  -1.50718662  0.06455593 -1.51593149 -1.52420882
 -0.64912335  0.57584956  0.92497306 -0.24927051  0.        ]","[[-1.66408099  0.26715992 -0.17795582 -0.1734919 ]
 [-7.85843097  5.92632235  0.          0.        ]]",[ 0.5163244   0.36216754],-0.190803262444,[-0.02385323  0.51292038],[-0.07294798 -0.03258962],-0.190803262444
19,"[-0.6514863   1.29118735 -1.47393595  0.31964589 -1.51587275 -1.52414931
 -0.43722954  0.75477227  0.83665623 -0.23429996  0.        ]","[[-1.79920211  0.39888828 -0.17795582 -0.1734919 ]
 [-5.66098358  7.24213788  0.          0.        ]]",[ 0.6225066   0.25410779],-0.176949211332,[-0.02220842  0.51472902],[-0.07294798 -0.03258962],-0.176949211332
20,"[-0.76853055  1.20638232 -1.43783989  0.59917153 -1.51581401 -1.5240898
 -0.18899661  0.87195142  0.82829038 -0.20706643  0.        ]","[[-1.88659308  0.5523777  -0.17795582 -0.1734919 ]
 [-3.08665481  8.10394638  0.          0.        ]]",[-0.20148134  0.43758786],-0.175013661597,[-0.02053407  0.51664335],[-0.07294798 -0.03258962],-0.175013661597
21,"[-0.85881032  1.07806579 -1.40137682  0.89101885 -1.51575528 -1.5240303
 -0.26001557  1.08576127  0.86026339 -0.16568127  0.        ]","[[-1.95571619  0.73023359 -0.17795582 -0.1734919 ]
 [-3.82319763  9.67639513  0.          0.        ]]",[ 0.80387514  0.12764872],-0.179085586392,[-0.01941516  0.51780409],[-0.07294798 -0.03258962],-0.179085586392
22,"[-0.91473635  0.90334698 -1.37473046  1.16314313 -1.51569656 -1.52397081
  0.05396976  1.12827048  0.93309147 -0.1042608   0.        ]","[[-1.99951063  0.92689976 -0.17795582 -0.1734919 ]
 [-0.56701161  9.98920758  0.          0.        ]]",[ 0.65006672 -0.39642043],-0.189469026361,[-0.01974203  0.51740545],[-0.07294798 -0.03258962],-0.189469026361
23,"[-0.89620037  0.71655382 -1.38384301  1.3588607  -1.51563785 -1.52391132
  0.30315583  0.88779986  1.05679468 -0.02197669  0.        ]","[[-1.98492322  1.10894318 -0.17795582 -0.1734919 ]
 [ 2.01717813  8.22104179  0.          0.        ]]",[ 0.3710701  -0.02462358],-0.208158014664,[-0.02204792  0.51524353],[-0.07294798 -0.03258962],-0.208158014664
24,"[-0.82574661  0.53539782 -1.41545168  1.48203375 -1.51557914 -1.52385184
  0.44093848  0.85233692  1.19577953  0.08529467  0.        ]","[[-1.93024333  1.2707488  -0.17795582 -0.1734919 ]
 [ 3.44608289  7.96039248  0.          0.        ]]",[-1.70087296 -1.11168265],-0.230051460695,[-0.0251967   0.51321739],[-0.07294798 -0.03258962],-0.230051460695
25,"[-0.78836373  0.39723704 -1.43022716  1.53966725 -1.51552044 -1.52379237
  0.05287858  0.29255516  1.27047243  0.17407283  0.        ]","[[-1.90169675  1.38865649 -0.17795582 -0.1734919 ]
 [-0.57815089  3.84408293  0.          0.        ]]",[-1.79726344 -0.70441228],-0.242592155561,[-0.03013722  0.50772417],[-0.07294798 -0.03258962],-0.242592155561
26,"[-0.85501786  0.3398401  -1.40278234  1.55514223 -1.51546174 -1.5237329
 -0.3275714  -0.09699399  1.23849643  0.18474484  0.        ]","[[-1.95284407  1.43679778 -0.17795582 -0.1734919 ]
 [-4.52347294  0.97956825  0.          0.        ]]",[ 0.64983419  1.89668863],-0.237824803458,[-0.03251986  0.50370854],[-0.07294798 -0.03258962],-0.237824803458
27,"[-0.93621268  0.26885911 -1.36336627  1.56771411 -1.51540305 -1.52367345
 -0.07102458  0.43876297  1.19916382  0.19983381  0.        ]","[[-2.01662162  1.49591653 -0.17795582 -0.1734919 ]
 [-1.86311117  4.91919669  0.          0.        ]]",[ 0.85239615 -0.17845173],-0.232016633333,[-0.02997409  0.50631171],[-0.07294798 -0.03258962],-0.232016633333
28,"[-0.94000995  0.15990441 -1.36129931  1.57315153 -1.51534437 -1.52361399
  0.25785837  0.3293382   1.22576228  0.26159926  0.        ]","[[-2.01966576  1.58622756 -0.17795582 -0.1734919 ]
 [ 1.54737289  4.11460239  0.          0.        ]]",[ 0.5967874  -0.39333539],-0.237320710067,[-0.03029131  0.50519311],[-0.07294798 -0.03258962],-0.237320710067
29,"[-0.87102697  0.08051201 -1.39538904  1.56656355 -1.5152857  -1.52355455
  0.4827046   0.10639677  1.28873458  0.33349977  0.        ]","[[-1.96532409  1.65207186 -0.17795582 -0.1734919 ]
 [ 3.87903042  2.47528855  0.          0.        ]]",[-1.16878346  0.46398741],-0.24869958912,[-0.03220548  0.50329018],[-0.07294798 -0.03258962],-0.24869958912
30,"[ -8.23008566e-01  -3.76718877e-04  -1.41624758e+00   1.55063421e+00
  -1.51522703e+00  -1.52349511e+00   9.36131579e-02   3.49659988e-01
   1.33006326e+00   4.03014173e-01   0.00000000e+00]","[[-1.92822477  1.71952491 -0.17795582 -0.1734919 ]
 [-0.15567815  4.26405406  0.          0.        ]]",[ 1.01427609  0.07766914],-0.256990004168,[-0.03594968  0.50113696],[-0.07294798 -0.03258962],-0.256990004168
31,"[-0.77494266 -0.10405593 -1.43489798  1.51626049 -1.51516837 -1.52343568
  0.47560455  0.3799261   1.36510511  0.49061949  0.        ]","[[-1.89159569  1.80703921 -0.17795582 -0.1734919 ]
 [ 3.80544224  4.48663816  0.          0.        ]]",[-0.90015905  0.55656047],-0.265242143553,[-0.03715078  0.50025702],[-0.07294798 -0.03258962],-0.265242143553
32,"[-0.72231327 -0.23229755 -1.45286688  1.45081287 -1.51510971 -1.52337626
  0.12474041  0.66759657  1.39044165  0.60028749  0.        ]","[[-1.85199006  1.91799554 -0.17795582 -0.1734919 ]
 [ 0.16721459  6.60193982  0.          0.        ]]",[ 0.61041367  2.51000697],-0.273409812658,[-0.04215823  0.49679714],[-0.07294798 -0.03258962],-0.273409812658
33,"[-0.68533453 -0.41893131 -1.46398769  1.30449064 -1.51505107 -1.52331684
  0.35743934  1.18826765  1.38448969  0.74809253  0.        ]","[[ -1.82443695   2.0884486   -0.17795582  -0.1734919 ]
 [  2.58017905  10.43061578   0.           0.        ]]",[ 0.76365685  0.80502864],-0.279670201583,[-0.04612174  0.49382299],[-0.07294798 -0.03258962],-0.279670201583
34,"[-0.57463553 -0.64990512 -1.49033562  1.01431881 -1.51499243 -1.52325743
  0.64411054  1.59360393  1.3428146   0.96368725  0.        ]","[[ -1.74300919   2.32696905  -0.17795582  -0.1734919 ]
 [  5.55282745  13.41150365   0.           0.        ]]",[-2.14018285  0.98413368],-0.286694845656,[-0.05321965  0.48791644],[-0.07294798 -0.03258962],-0.286694845656
35,"[-0.47784649 -0.87522325 -1.5050089   0.52362765 -1.51493379 -1.52319803
  0.25179173  2.08731062  1.20342659  1.1665263   0.        ]","[[ -1.67276689   2.63163238  -0.17795582  -0.1734919 ]
 [  1.4848745   17.04271527   0.           0.        ]]",[-0.04204689 -0.39993223],-0.283299412389,[-0.06317016  0.47833961],[-0.07294798 -0.03258962],-0.283299412389
36,"[-0.43940383 -1.00746989 -1.50869659 -0.0932549  -1.51487517 -1.52313863
  0.2329368   1.82597741  0.99800594  1.28024935  0.        ]","[[ -1.64502973   2.95321281  -0.17795582  -0.1734919 ]
 [  1.28939819  15.12172901   0.           0.        ]]",[-0.22371306  1.24163641],-0.268397922269,[-0.07078709  0.46680558],[-0.07294798 -0.03258962],-0.268397922269
37,"[-0.41630097 -1.02764957 -1.51032043 -0.38748699 -1.51481655 -1.52307924
  0.14499347 -0.11061577  0.89157176  1.30282753  0.        ]","[[-1.62839104  3.0978188  -0.17795582 -0.1734919 ]
 [ 0.37754493  0.88091697  0.          0.        ]]",[-0.60001481  0.52655606],-0.258623733325,[-0.07373466  0.45273778],[-0.07294798 -0.03258962],-0.258623733325
38,"[-0.43900734 -1.02640894 -1.50861188 -0.3487361  -1.51475793 -1.52301986
 -0.08485353 -0.46871926  0.90952372  1.2999182   0.        ]","[[-1.64475236  3.07889424 -0.17795582 -0.1734919 ]
 [-2.00568761 -1.7524278   0.          0.        ]]",[ 0.88276072  0.35590987],-0.260317556095,[-0.07380058  0.45099738],[-0.07294798 -0.03258962],-0.260317556095
39,"[-0.44544817 -1.02318724 -1.5080103  -0.28049454 -1.51469933 -1.52296049
  0.25606029 -0.42380334  0.93411709  1.29536391  0.        ]","[[-1.64940001  3.04550662 -0.17795582 -0.1734919 ]
 [ 1.52914866 -1.4221871   0.          0.        ]]",[-0.69318521  2.0339589 ],-0.262611853446,[-0.07200881  0.45377988],[-0.07294798 -0.03258962],-0.262611853446
40,"[-0.44163742 -1.02040446 -1.50827709 -0.23680197 -1.51464073 -1.52290112
 -0.01155477 -0.33411598  0.94911934  1.2924436   0.        ]","[[-1.64665717  3.02407611 -0.17795582 -0.1734919 ]
 [-1.24561895 -0.76272024  0.          0.        ]]",[-0.46199621  1.74066714],-0.264018258015,[-0.07264337  0.45389032],[-0.07294798 -0.03258962],-0.264018258015
41,"[-0.50118996 -1.01876358 -1.50180193 -0.21458994 -1.51458213 -1.52284176
 -0.18559141 -0.28057365  0.95881568  1.28613389  0.        ]","[[-1.68967467  3.01316195 -0.17795582 -0.1734919 ]
 [-3.05011972 -0.36903717  0.          0.        ]]",[ 0.36216033  2.31743032],-0.264512556297,[-0.07246826  0.45388895],[-0.07294798 -0.03258962],-0.264512556297
42,"[-0.56454382 -1.01792942 -1.49176127 -0.20414971 -1.51452355 -1.5227824
 -0.04146941 -0.25329158  0.96433943  1.27992097  0.        ]","[[-1.73568437  3.00802745 -0.17795582 -0.1734919 ]
 [-1.55583055 -0.16845116  0.          0.        ]]",[-0.42968368  0.2069199 ],-0.264551721534,[-0.0713695   0.45485955],[-0.07294798 -0.03258962],-0.264551721534
43,"[-0.62995269 -1.01739367 -1.47791543 -0.19775962 -1.51446497 -1.52272306
 -0.20257981 -0.24835625  0.96825722  1.27356463  0.        ]","[[-1.78356106  3.00488354 -0.17795582 -0.1734919 ]
 [-3.22627095 -0.13218413  0.          0.        ]]",[ 0.77358144  0.04778936],-0.264399500468,[-0.07147335  0.45440769],[-0.07294798 -0.03258962],-0.264399500468
44,"[-0.67485809 -1.01700227 -1.46629467 -0.19326236 -1.5144064  -1.52266372
  0.09899094 -0.24209665  0.97084159  1.26893312  0.        ]","[[-1.81671524  3.00267043 -0.17795582 -0.1734919 ]
 [-0.09956714 -0.08617941  0.          0.        ]]",[ 1.21065432  0.78887696],-0.264262023479,[-0.06988708  0.45581585],[-0.07294798 -0.03258962],-0.264262023479
45,"[-0.62367316 -1.01689371 -1.47928018 -0.19223839 -1.51434783 -1.52260438
  0.48105407 -0.22918339  0.96990321  1.2732846   0.        ]","[[-1.77896192  3.00216733 -0.17795582 -0.1734919 ]
 [ 3.86169719  0.00874975  0.          0.        ]]",[-1.25925835  2.1798653 ],-0.26457334563,[-0.06881747  0.45757055],[-0.07294798 -0.03258962],-0.26457334563
46,"[-0.57346573 -1.01696151 -1.48986077 -0.19335268 -1.51428927 -1.52254506
  0.09179648 -0.22580393  0.96809984  1.27776406  0.        ]","[[-1.74221982  3.00271721 -0.17795582 -0.1734919 ]
 [-0.17403877  0.03357787  0.          0.        ]]",[-0.78568078  0.60703548],-0.26479940321,[-0.07078066  0.45571938],[-0.07294798 -0.03258962],-0.26479940321
47,"[-0.62081586 -1.01696549 -1.47982651 -0.19369414 -1.51423072 -1.52248574
 -0.20791048 -0.23108258  0.96926201  1.27366665  0.        ]","[[-1.77687709  3.00288651 -0.17795582 -0.1734919 ]
 [-3.2813326  -0.00525573  0.          0.        ]]",[ 0.39931662  0.05294363],-0.264548875086,[-0.07148422  0.45453566],[-0.07294798 -0.03258962],-0.264548875086
48,"[-0.68731868 -1.01681604 -1.46254569 -0.1921732  -1.51417218 -1.52242643
 -0.04914877 -0.23703143  0.9713752   1.26750225  0.        ]","[[-1.82598923  3.00213872 -0.17795582 -0.1734919 ]
 [-1.63536567 -0.04901725  0.          0.        ]]",[ 0.52444434 -0.51105896],-0.264212654949,[-0.07035971  0.45527625],[-0.07294798 -0.03258962],-0.264212654949
49,"[-0.70283186 -1.01295125 -1.45791913 -0.14904041 -1.51411364 -1.52236712
  0.15424701 -0.51210018  0.98550638  1.25929075  0.        ]","[[-1.83753913  2.98086575 -0.17795582 -0.1734919 ]
 [ 0.47334868 -2.07153892  0.          0.        ]]",[-1.68663323  0.46818651],-0.265070793465,[-0.06920209  0.45565411],[-0.07294798 -0.03258962],-0.265070793465
