timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[-1.55627703  1.39224131 -1.02270996 -0.14994248 -0.91113158 -1.4185176
 -0.27879604  0.40974434 -0.52095335 -0.21097674  0.        ]","[[-2.34707105  0.35773327 -0.10433045 -0.16257314]
 [-3.86761672  4.66560371  0.          0.        ]]",[ 0.193277 -0.519587],-0.0139716836949,[ 0.92665881  0.0469183 ],[-0.48678339 -0.32986036],-0.0139716836949
11,"[-1.62761985  1.35827384 -0.94780598  0.02571281 -0.91113016 -1.41851397
 -0.17160685  0.0697612  -0.56201614 -0.15645035  0.        ]","[[-2.41597648  0.42947315 -0.10433045 -0.16257314]
 [-3.02573172  2.51555214  0.          0.        ]]",[ 1.52154053 -1.12896303],-0.015541497681,[ 0.89964265  0.23179145],[-0.48678339 -0.32986036],-0.015541497681
12,"[-1.64754058  1.35303725 -0.92492618  0.04993161 -0.91112874 -1.41851034
  0.33988456 -0.56446891 -0.58361353 -0.13423713  0.        ]","[[-2.43618374  0.43954174 -0.10433045 -0.16257314]
 [ 0.99162706 -1.49531702  0.          0.        ]]",[-0.03895757  1.95514233],-0.0174164980088,[ 0.27543956  0.6661033 ],[-0.48678339 -0.32986036],-0.0174164980088
13,"[-1.62973431  1.34766028 -0.94540757  0.07415675 -0.91112733 -1.41850671
  0.31757871  0.06634424 -0.54653371 -0.16345849  0.        ]","[[-2.41810904  0.4496609  -0.10433045 -0.16257314]
 [ 0.81643492  2.49393737  0.          0.        ]]",[ 0.10225556  0.58794393],-0.014148839466,[ 0.09877802  0.10731986],[-0.48678339 -0.32986036],-0.014148839466
14,"[-1.60938209  1.30571324 -0.96793241  0.24467266 -0.91112591 -1.41850308
  0.36692752  0.42663862 -0.44566352 -0.21969945  0.        ]","[[-2.39789162  0.52240056 -0.10433045 -0.16257314]
 [ 1.2040326   4.77243505  0.          0.        ]]",[ 0.04496942 -0.23703063],-0.0103136756463,[-0.24987115 -0.31690001],[-0.48678339 -0.32986036],-0.0103136756463
15,"[-1.58293278  1.24948524 -0.99589121  0.43518221 -0.91112449 -1.41849945
  0.38660093  0.26327815 -0.32079883 -0.27426012  0.        ]","[[-2.37226056  0.60748396 -0.10433045 -0.16257314]
 [ 1.35855412  3.73934869  0.          0.        ]]",[-0.25999328  0.12132099],-0.0187170381785,[-0.50629276 -0.31690204],[-0.48678339 -0.32986036],-0.0187170381785
16,"[-1.56544248  1.19080483 -1.01361281  0.60202245 -0.91112308 -1.41849582
  0.25220753  0.32759041 -0.21444773 -0.30464796  0.        ]","[[-2.35568007  0.68635162 -0.10433045 -0.16257314]
 [ 0.3030063   4.14605958  0.          0.        ]]",[-0.70958795 -0.13030691],-0.028855962554,[-0.51378649 -0.4531638 ],[-0.48678339 -0.32986036],-0.028855962554
17,"[-1.58874577  1.12784212 -0.98985399  0.75470612 -0.91112166 -1.41849219
 -0.10596214  0.23316953 -0.17337438 -0.29170338  0.        ]","[[-2.37784464  0.76328189 -0.10433045 -0.16257314]
 [-2.51012039  3.54894631  0.          0.        ]]",[-0.53414741 -1.07765283],-0.0318874133589,[ 0.03177124 -0.34887606],[-0.48678339 -0.32986036],-0.0318874133589
18,"[-1.65965655  1.10134954 -0.9105009   0.81238288 -0.91112024 -1.41848856
 -0.36854176 -0.40396543 -0.25760423 -0.22923822  0.        ]","[[-2.44873913  0.79383445 -0.10433045 -0.16257314]
 [-4.57246678 -0.48027356  0.          0.        ]]",[ 1.43463648  0.25946242],-0.0211780223352,[ 0.795573    0.26229286],[-0.48678339 -0.32986036],-0.0211780223352
19,"[-1.70695685  1.10065671 -0.8505955   0.81383933 -0.91111883 -1.41848493
  0.14666385 -0.24021645 -0.33706807 -0.17772973  0.        ]","[[-2.49958863  0.79461875 -0.10433045 -0.16257314]
 [-0.52595905  0.5552667   0.          0.        ]]",[-0.86528671 -0.13943355],-0.011427138274,[ 0.08198604  0.0501287 ],[-0.48678339 -0.32986036],-0.011427138274
20,"[-1.746021    1.0958252  -0.79593577  0.82396544 -0.91111741 -1.4184813
 -0.28786186 -0.32908632 -0.40029158 -0.12950517  0.        ]","[[-2.54434978  0.80008536 -0.10433045 -0.16257314]
 [-3.93879224 -0.0067441   0.          0.        ]]",[ 1.13759329  0.34200046],-0.00333497267657,[ 0.93388748  0.23818624],[-0.48678339 -0.32986036],-0.00333497267657
21,"[-1.77747346  1.08384062 -0.74781656  0.84862055 -0.91111599 -1.41847767
  0.22573703 -0.11513726 -0.44437677 -0.08785019  0.        ]","[[-2.58265253  0.81352546 -0.10433045 -0.16257314]
 [ 0.09509016  1.34625794  0.          0.        ]]",[ 0.66146581  0.14687998],-0.00272551470112,[ 0.18060872 -0.0417484 ],[-0.48678339 -0.32986036],-0.00272551470112
22,"[-1.75453611  1.05424861 -0.78328301  0.90676726 -0.91111458 -1.41847404
  0.55868343 -0.02751907 -0.36976708 -0.12685548  0.        ]","[[-2.55451364  0.84600999 -0.10433045 -0.16257314]
 [ 2.71010265  1.90035018  0.          0.        ]]",[-0.53869991 -0.14998654],-0.00623112936639,[-0.62423748 -0.34833527],[-0.48678339 -0.32986036],-0.00623112936639
23,"[-1.72700343  1.02455966 -0.82315951  0.96145255 -0.91111316 -1.41847041
  0.28051842 -0.12727261 -0.28843617 -0.16499167  0.        ]","[[-2.52223166  0.87768762 -0.10433045 -0.16257314]
 [ 0.52535904  1.26951436  0.          0.        ]]",[-0.03401705 -0.8961679 ],-0.0156826677207,[-0.23778494 -0.14441478],[-0.48678339 -0.32986036],-0.0156826677207
24,"[-1.71903848  1.03445361 -0.83419322  0.94360974 -0.91111174 -1.41846679
  0.26220005 -0.69235452 -0.28497476 -0.17310037  0.        ]","[[-2.51316798  0.86722336 -0.10433045 -0.16257314]
 [ 0.38148606 -2.30403061  0.          0.        ]]",[-0.09963847  0.1813858 ],-0.0162859263532,[-0.07902081  0.37233528],[-0.48678339 -0.32986036],-0.0162859263532
25,"[-1.71584687  1.07002214 -0.83855056  0.87622749 -0.91111033 -1.41846316
  0.21101752 -0.57155013 -0.31816351 -0.17238863  0.        ]","[[-2.50957157  0.82880775 -0.10433045 -0.16257314]
 [-0.02050637 -1.5400763   0.          0.        ]]",[-0.46854784  0.86785473],-0.0129647317238,[ 0.03032926  0.30638319],[-0.48678339 -0.32986036],-0.0129647317238
26,"[-1.73250794  1.06638367 -0.81537419  0.88335756 -0.91110891 -1.41845953
 -0.02509739 -0.02324775 -0.34349885 -0.15290628  0.        ]","[[-2.5285882   0.83279606 -0.10433045 -0.16257314]
 [-1.87498054  1.92734692  0.          0.        ]]",[ 0.59294377  0.19949363],-0.00973089791119,[ 0.34308505 -0.10881168],[-0.48678339 -0.32986036],-0.00973089791119
27,"[-1.74414254  1.02342098 -0.79861684  0.96346229 -0.91110749 -1.4184559
  0.27828833  0.09550843 -0.3179256  -0.14471732  0.        ]","[[-2.54218035  0.878878   -0.10433045 -0.16257314]
 [ 0.50784625  2.67835204  0.          0.        ]]",[-1.53917758  0.12078675],-0.0120805249565,[-0.23286407 -0.34615958],[-0.48678339 -0.32986036],-0.0120805249565
28,"[-1.76872423  0.9671352  -0.76153538  1.0578599  -0.91110608 -1.41845227
 -0.22676133  0.16294058 -0.30446394 -0.11976348  0.        ]","[[-2.57182242  0.93672379 -0.10433045 -0.16257314]
 [-3.45886784  3.10478815  0.          0.        ]]",[ 0.15923135 -0.608593  ],-0.0131121721348,[ 0.59717155 -0.28018904],[-0.48678339 -0.32986036],-0.0131121721348
29,"[-1.81664526  0.92953241 -0.68150342  1.114955   -0.91110466 -1.41844864
 -0.13774463 -0.22787545 -0.35896491 -0.05759958  0.        ]","[[-2.63398506  0.97402228 -0.10433045 -0.16257314]
 [-2.75972294  0.63330162  0.          0.        ]]",[ 0.32316944 -0.43158779],-0.0083917753277,[ 0.65744877  0.04491434],[-0.48678339 -0.32986036],-0.0083917753277
30,"[-1.84603191  0.93423165 -0.62606741  1.1080596  -0.91110324 -1.41844501
  0.03207316 -0.50015202 -0.42371477 -0.00976031  0.        ]","[[-2.67579748  0.96941234 -0.10433045 -0.16257314]
 [-1.42595833 -1.08855276  0.          0.        ]]",[ 1.45873152  1.47767156],-0.00867062592859,[ 0.58267748  0.26854506],[-0.48678339 -0.32986036],-0.00867062592859
31,"[-1.83820709  0.91562639 -0.64136862  1.1349436  -0.91110183 -1.41844138
  0.53928504  0.12920059 -0.38918239 -0.02557612  0.        ]","[[-2.6643473   0.98757353 -0.10433045 -0.16257314]
 [ 2.55773116  2.89141115  0.          0.        ]]",[-0.80906831 -0.97188241],-0.00822311656958,[-0.58573449 -0.58713746],[-0.48678339 -0.32986036],-0.00822311656958
32,"[-1.82517098  0.89628459 -0.66595199  1.1617947  -0.91110041 -1.41843775
  0.12540154 -0.48822985 -0.34358558 -0.04798237  0.        ]","[[-2.64580744  1.00622595 -0.10433045 -0.16257314]
 [-0.69294193 -1.01315739  0.          0.        ]]",[ 1.28523754  1.02309513],-0.0102643893583,[ 0.26704627  0.18568066],[-0.48678339 -0.32986036],-0.0102643893583
33,"[-1.80615337  0.87565534 -0.69996808  1.1892447  -0.911099   -1.41843412
  0.63077885  0.14089177 -0.28584569 -0.07594981  0.        ]","[[-2.6198416   1.02588037 -0.10433045 -0.16257314]
 [ 3.27633428  2.96533994  0.          0.        ]]",[-0.64112624 -1.84554424],-0.0153344935511,[-0.96846157 -0.7076475 ],[-0.48678339 -0.32986036],-0.0153344935511
34,"[-1.77559773  0.85548101 -0.75065943  1.21494397 -0.91109758 -1.41843049
  0.29968593 -0.49441047 -0.20785863 -0.11341473  0.        ]","[[-2.58040549  1.04487743 -0.10433045 -0.16257314]
 [ 0.67590981 -1.05224218  0.          0.        ]]",[ 0.01425695 -0.23208136],-0.0235574893797,[-0.31162971  0.04948443],[-0.48678339 -0.32986036],-0.0235574893797
35,"[-1.76430671  0.88729045 -0.76830014  1.17390017 -0.91109616 -1.41842686
  0.30519783 -0.63643138 -0.21728256 -0.12712659  0.        ]","[[-2.56645293  1.01482137 -0.10433045 -0.16257314]
 [ 0.71920287 -1.95037041  0.          0.        ]]",[ 0.44987711 -0.03107188],-0.022599148285,[-0.26139879  0.21009007],[-0.48678339 -0.32986036],-0.022599148285
36,"[-1.73740892  0.92856297 -0.80827897  1.11633812 -0.91109475 -1.41842323
  0.53002341 -0.64986213 -0.20867845 -0.15713727  0.        ]","[[-2.53435201  0.97496178 -0.10433045 -0.16257314]
 [ 2.48500028 -2.03530979  0.          0.        ]]",[-0.93970455  0.22226839],-0.0238851394747,[-0.67691976  0.14982504],[-0.48678339 -0.32986036],-0.0238851394747
37,"[-1.72710974  0.96036423 -0.82287631  1.06843825 -0.91109333 -1.4184196
  0.05033813 -0.50414474 -0.22215738 -0.16810485  0.        ]","[[-2.52245233  0.94350122 -0.10433045 -0.16257314]
 [-1.28247257 -1.11381457  0.          0.        ]]",[ 0.45094364 -0.76097017],-0.0226648982209,[ 0.10144081  0.19809075],[-0.48678339 -0.32986036],-0.0226648982209
38,"[-1.73359813  1.01162173 -0.81370769  0.98414602 -0.91109191 -1.41841597
  0.28085442 -0.9772117  -0.28666685 -0.15843159  0.        ]","[[-2.52993662  0.89120898 -0.10433045 -0.16257314]
 [ 0.52801487 -4.10543946  0.          0.        ]]",[ 0.21730122 -0.34237369],-0.0156823177755,[-0.01706555  0.62547362],[-0.48678339 -0.32986036],-0.0156823177755
39,"[-1.71689562  1.09913117 -0.8369883   0.81694554 -0.9110905  -1.41841234
  0.38904571 -1.17877096 -0.35279827 -0.16595866  0.        ]","[[-2.51085059  0.79631123 -0.10433045 -0.16257314]
 [ 1.37775647 -5.38008936  0.          0.        ]]",[-0.73047729  1.1056051 ],-0.00942319732941,[-0.01300468  0.85195583],[-0.48678339 -0.32986036],-0.00942319732941
40,"[-1.7184197   1.1561099  -0.83489253  0.68893449 -0.91108908 -1.41840871
  0.01744333 -0.53564245 -0.42204875 -0.14945038  0.        ]","[[-2.51257845  0.72951557 -0.10433045 -0.16257314]
 [-1.54082093 -1.31302992  0.          0.        ]]",[ 0.55345426  0.62524407],-0.00380516685077,[ 0.51294982  0.40297478],[-0.48678339 -0.32986036],-0.00380516685077
41,"[-1.72593026  1.15706789 -0.82448853  0.68662406 -0.91108766 -1.41840508
  0.30000979 -0.1401626  -0.43629457 -0.13907329  0.        ]","[[-2.52112811  0.72834791 -0.10433045 -0.16257314]
 [ 0.67846579  1.18793228  0.          0.        ]]",[ 0.65565034  0.12824747],-0.00312889701406,[ 0.01456128 -0.00610006],[-0.48678339 -0.32986036],-0.00312889701406
42,"[-1.69049725  1.13317897 -0.87195565  0.7425098  -0.91108625 -1.41840146
  0.62855542 -0.06371855 -0.34684264 -0.19021826  0.        ]","[[-2.48166887  0.75695688 -0.10433045 -0.16257314]
 [ 3.25887591  1.67135368  0.          0.        ]]",[-0.51882318  0.52820544],-0.0112606297793,[-0.80309737 -0.29909527],[-0.48678339 -0.32986036],-0.0112606297793
43,"[-1.64887881  1.08602752 -0.92311291  0.84405614 -0.91108483 -1.41839783
  0.3589177   0.26188289 -0.22259723 -0.24111003  0.        ]","[[-2.43773928  0.81104318 -0.10433045 -0.16257314]
 [ 1.14113941  3.73041274  0.          0.        ]]",[-0.60504578 -0.84065978],-0.0250023826988,[-0.65111661 -0.53325397],[-0.48678339 -0.32986036],-0.0250023826988
44,"[-1.6502445   1.04910475 -0.92149745  0.91638844 -0.91108341 -1.4183942
  0.05139207 -0.27604168 -0.18385932 -0.24165651  0.        ]","[[-2.43914977  0.85152054 -0.10433045 -0.16257314]
 [-1.27416995  0.32865479  0.          0.        ]]",[-0.80083248 -0.63311428],-0.0287855798832,[-0.05971593  0.02709097],[-0.48678339 -0.32986036],-0.0287855798832
45,"[-1.70371137  1.06626946 -0.85467873  0.88348547 -0.911082   -1.41839057
 -0.34871382 -0.67333338 -0.29313618 -0.18664496  0.        ]","[[-2.49616232  0.83288583 -0.10433045 -0.16257314]
 [-4.41660593 -2.18376311  0.          0.        ]]",[ 0.5403909  1.6054274],-0.0159633859856,[ 0.90585059  0.48022476],[-0.48678339 -0.32986036],-0.0159633859856
46,"[-1.76073705  1.06947909 -0.77365882  0.87719018 -0.91108058 -1.41838694
 -0.06552969 -0.04047834 -0.39801572 -0.11520502  0.        ]","[[-2.56217899  0.82936463 -0.10433045 -0.16257314]
 [-2.19247864  1.81831439  0.          0.        ]]",[ 0.32151849 -0.42674338],-0.00299699641857,[ 0.53353029 -0.06118047],[-0.48678339 -0.32986036],-0.00299699641857
47,"[-1.78535762  1.05198257 -0.73480951  0.91094347 -0.91107916 -1.41838331
  0.10202594 -0.31343715 -0.4246627  -0.08379969  0.        ]","[[-2.59282493  0.84841184 -0.10433045 -0.16257314]
 [-0.87649741  0.0921646   0.          0.        ]]",[-0.49556181 -0.35249526],-0.00206367599393,[ 0.38271177  0.13829544],[-0.48678339 -0.32986036],-0.00206367599393
48,"[-1.81349447  1.06319579 -0.68689907  0.88945242 -0.91107775 -1.41837968
 -0.14534871 -0.53434054 -0.49075308 -0.03607769  0.        ]","[[-2.62984841  0.83623903 -0.10433045 -0.16257314]
 [-2.81937525 -1.30479587  0.          0.        ]]",[ 1.15472463 -0.29388231],-0.00955421371931,[ 0.95720524  0.41487065],[-0.48678339 -0.32986036],-0.00955421371931
49,"[-1.82518799  1.09698769 -0.66570937  0.8213843  -0.91107633 -1.41837605
  0.36554824 -0.71446889 -0.55062718 -0.00387359  0.        ]","[[-2.6459764   0.79871404 -0.10433045 -0.16257314]
 [ 1.19320128 -2.443903    0.          0.        ]]",[ 0.38043759  0.98090823],-0.0164700496709,[ 0.30484778  0.48222756],[-0.48678339 -0.32986036],-0.0164700496709
