timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
24,"[-0.77904501 -0.63667894 -1.40304599 -0.38537053  0.90014385 -0.48059747
  0.18517553 -0.61672762 -0.91965978  0.44950482  0.        ]","[[-1.84392617  3.00699308  0.10528337 -0.05787642]
 [-0.89432732 -1.72642094  0.          0.        ]]",[ 0.18752036  0.66074872],-0.108496952105,[ 0.02152351  0.30551463],[-0.26293346 -0.11435928],-0.108496952105
25,"[-0.79305706 -0.63498543 -1.39871352 -0.35740705  0.90014066 -0.48059631
  0.25796127 -0.2512082  -0.91243683  0.44442005  0.        ]","[[-1.85418475  2.99782883  0.10528337 -0.05787642]
 [-0.13406372  0.84281779  0.          0.        ]]",[ 0.43397795 -0.29630011],-0.10736894095,[-0.00594772  0.28902847],[-0.26293346 -0.11435928],-0.10736894095
26,"[-0.77311804 -0.63588213 -1.40480664 -0.37202377  0.90013746 -0.48059515
  0.42271135 -0.42167208 -0.91651146  0.4484808   0.        ]","[[-1.83960022  3.00262092  0.10528337 -0.05787642]
 [ 1.58678262 -0.35538042  0.          0.        ]]",[-0.83543017  0.0196893 ],-0.108085129427,[-0.09627958  0.26939455],[-0.26293346 -0.11435928],-0.108085129427
27,"[-0.77553514 -0.63470139 -1.40407607 -0.35294116  0.90013427 -0.48059399
  0.10302887 -0.40959938 -0.91174278  0.44581946  0.        ]","[[-1.84136703  2.99636465  0.10528337 -0.05787642]
 [-1.7523353  -0.27052813  0.          0.        ]]",[-0.67072034  0.67592301],-0.107386904342,[ 0.06063244  0.30664855],[-0.26293346 -0.11435928],-0.107386904342
28,"[-0.85874918 -0.63629756 -1.37614136 -0.3790154   0.90013108 -0.48059283
 -0.14788911 -0.33553468 -0.91647222  0.44014931  0.        ]","[[-1.90270933  3.00491236  0.10528337 -0.05787642]
 [-4.37320025  0.2500662   0.          0.        ]]",[-0.38108559 -0.72944559],-0.107530786755,[ 0.20074603  0.34767133],[-0.26293346 -0.11435928],-0.107530786755
29,"[-0.99277139 -0.63155912 -1.31784633 -0.30579934  0.90012788 -0.48059167
 -0.28406457 -0.74716202 -0.89775333  0.41215076  0.        ]","[[-2.00444449  2.98088396  0.10528337 -0.05787642]
 [-5.79556929 -2.6432659   0.          0.        ]]",[-0.74697235  1.50720759],-0.103637613865,[ 0.33347094  0.40906864],[-0.26293346 -0.11435928],-0.103637613865
30,"[-1.17211656 -0.62876707 -1.21053101 -0.26747474  0.90012469 -0.48059052
 -0.55620778 -0.1764148  -0.89122437  0.37942209  0.        ]","[[-2.14887618  2.96826998  0.10528337 -0.05787642]
 [-8.63813496  1.36849295  0.          0.        ]]",[-1.02983751 -1.86389269],-0.100831439527,[ 0.52169442  0.46721151],[-0.26293346 -0.11435928],-0.100831439527
31,"[-1.40388065 -0.62576202 -1.00664615 -0.22917965  0.9001215  -0.48058936
 -0.91890583 -0.74362737 -0.89400242  0.33294467  0.        ]","[[ -2.35964957   2.95563782   0.10528337  -0.05787642]
 [-12.42656572  -2.61843183   0.           0.        ]]",[ 2.11626976  0.03586906],-0.0983675078846,[ 0.75962245  0.58360726],[-0.26293346 -0.11435928],-0.0983675078846
32,"[-1.58760243 -0.61169848 -0.76061767 -0.07728751  0.90011831 -0.4805882
 -0.51628959 -0.71603356 -0.89575329  0.25372216  0.        ]","[[-2.56598741  2.90521498  0.10528337 -0.05787642]
 [-8.22123725 -2.42449138  0.          0.        ]]",[ 0.48590777  2.55172733],-0.0943577120262,[ 0.6815061   0.60392171],[-0.26293346 -0.11435928],-0.0943577120262
33,"[-1.68593358 -0.60907226 -0.5679472  -0.05250956  0.90011511 -0.48058704
 -0.31650508 -0.14587403 -0.91499165  0.22285905  0.        ]","[[-2.70947502  2.8969348   0.10528337 -0.05787642]
 [-6.13449056  1.58312215  0.          0.        ]]",[ 0.37546571 -2.45919954],-0.0952844511501,[ 0.61588502  0.59812772],[-0.26293346 -0.11435928],-0.0952844511501
34,"[-1.74188559 -0.60632443 -0.4160865  -0.02748632  0.90011192 -0.48058588
 -0.16256953 -0.71365395 -0.93215486  0.19999282  0.        ]","[[-2.8160328   2.88855525  0.10528337 -0.05787642]
 [-4.52663652 -2.40777449  0.          0.        ]]",[ 0.33650646  2.13556906],-0.0964599333506,[ 0.56259108  0.61485434],[-0.26293346 -0.11435928],-0.0964599333506
35,"[-1.77258081 -0.6036341  -0.30387663 -0.0037988   0.90010873 -0.48058472
 -0.02641988 -0.14353828 -0.94617153  0.18305527  0.        ]","[[-2.89229726  2.88060623  0.10528337 -0.05787642]
 [-3.10455609  1.59951922  0.          0.        ]]",[ 0.50370214 -0.62383445],-0.0975676335413,[ 0.46933559  0.57695007],[-0.26293346 -0.11435928],-0.0975676335413
36,"[-1.78591375 -0.60596762 -0.24190013 -0.02432705  0.90010554 -0.48058356
  0.17038693 -0.49945602 -0.95399695  0.18513992  0.        ]","[[-2.93376346  2.88749603  0.10528337 -0.05787642]
 [-1.04891245 -0.90220081  0.          0.        ]]",[ 1.15649945 -0.34112711],-0.0986380645557,[ 0.36041093  0.55671346],[-0.26293346 -0.11435928],-0.0986380645557
37,"[-1.78009338 -0.59482395 -0.27030252  0.0689633   0.90010234 -0.4805824
  0.55142703 -0.68905904 -0.95148406  0.15714449  0.        ]","[[-2.91480947  2.85608049  0.10528337 -0.05787642]
 [ 2.93104488 -2.23491418  0.          0.        ]]",[ 2.8942037   0.28435906],-0.0973144427611,[ 0.1539146   0.47848341],[-0.26293346 -0.11435928],-0.0973144427611
38,"[-1.74228854 -0.58177987 -0.4146108   0.16590675  0.90009915 -0.48058124
  0.92492823 -0.52255958 -0.93024231  0.13732688  0.        ]","[[-2.81704623  2.82312429  0.10528337 -0.05787642]
 [ 6.83227384 -1.06461761  0.          0.        ]]",[-0.58790676 -0.00351663],-0.0939273398591,[-0.05673833  0.37772611],[-0.26293346 -0.11435928],-0.0939273398591
39,"[-1.68324316 -0.57265229 -0.57401825  0.22778471  0.90009596 -0.48058008
  0.68912608 -0.5215588  -0.9030669   0.13363493  0.        ]","[[-2.705112    2.80190235  0.10528337 -0.05787642]
 [ 4.3693584  -1.05759239  0.          0.        ]]",[ 0.86689549  2.11465245],-0.0903157400536,[ 0.1449441   0.44040981],[-0.26293346 -0.11435928],-0.0903157400536
40,"[-1.6013518  -0.58075849 -0.73708879  0.17302892  0.90009277 -0.48057892
  1.00945777  0.04476052 -0.87908489  0.17291226  0.        ]","[[-2.58415471  2.82068909  0.10528337 -0.05787642]
 [ 7.71523774  2.92299082  0.          0.        ]]",[-1.66036416  0.25727793],-0.0887075896259,[-0.10267726  0.31737441],[-0.26293346 -0.11435928],-0.0887075896259
41,"[-1.50886016 -0.60639087 -0.87881619 -0.02818139  0.90008957 -0.48057776
  0.61578417  0.181433   -0.87821525  0.25645952  0.        ]","[[-2.47110559  2.88878736  0.10528337 -0.05787642]
 [ 3.60336719  3.88364408  0.          0.        ]]",[ 0.06619253  1.47752588],-0.0923748896165,[ 0.08896275  0.37791809],[-0.26293346 -0.11435928],-0.0923748896165
42,"[-1.44055346 -0.63636654 -0.96508213 -0.38056162  0.90008638 -0.48057661
  0.63405863  0.50317538 -0.91898915  0.36615114  0.        ]","[[-2.39712231  3.00541659  0.10528337 -0.05787642]
 [ 3.79426045  6.14512808  0.          0.        ]]",[ 0.62954801  0.32300793],-0.10319537183,[-0.01520354  0.33534577],[-0.26293346 -0.11435928],-0.10319537183
43,"[-1.33907441 -0.64302809 -1.07269934 -0.51507235  0.90008319 -0.48057545
  0.86547931 -0.38051707 -0.94152569  0.41408069  0.        ]","[[-2.29698527  3.04936224  0.10528337 -0.05787642]
 [ 6.21145536 -0.06620071  0.          0.        ]]",[-2.64274503  0.22490627],-0.108665750733,[-0.16301259  0.3128531 ],[-0.26293346 -0.11435928],-0.108665750733
44,"[-1.24744421 -0.64127405 -1.15347568 -0.47417983  0.90008    -0.48057429
  0.47463612 -0.49744849 -0.93293255  0.41404451  0.        ]","[[-2.21371539  3.03602569  0.10528337 -0.05787642]
 [ 2.12915446 -0.8880988   0.          0.        ]]",[-1.00602041 -0.20183369],-0.107694761734,[ 0.03539582  0.36589324],[-0.26293346 -0.11435928],-0.107694761734
45,"[-1.24466674 -0.63724856 -1.15570707 -0.39583673  0.9000768  -0.48057313
  0.09153144 -0.60867088 -0.91732279  0.39710766  0.        ]","[[-2.21128044  3.01041993  0.10528337 -0.05787642]
 [-1.87232256 -1.66987096  0.          0.        ]]",[ 1.09815413  1.43576403],-0.104881013594,[ 0.24126229  0.4250719 ],[-0.26293346 -0.11435928],-0.104881013594
46,"[-1.24163727 -0.63566282 -1.15812894 -0.36894915  0.90007361 -0.48057197
  0.47415454 -0.28934832 -0.91463059  0.39447481  0.        ]","[[-2.20862908  3.00161303  0.10528337 -0.05787642]
 [ 2.12413039  0.5745785   0.          0.        ]]",[ 0.32809776  0.073095  ],-0.104414183786,[ 0.05175401  0.35969034],[-0.26293346 -0.11435928],-0.104414183786
47,"[-1.17749588 -0.6363681  -1.2065725  -0.38073179  0.90007042 -0.48057081
  0.59449556 -0.37441202 -0.91405168  0.40268272  0.        ]","[[-2.15353507  3.00547408  0.10528337 -0.05787642]
 [ 3.38108896 -0.02332185  0.          0.        ]]",[ 0.55829041  0.67403673],-0.104861068374,[-0.03626773  0.32891327],[-0.26293346 -0.11435928],-0.104861068374
48,"[-1.06879979 -0.6362019  -1.27665183 -0.37796023  0.90006723 -0.48056965
  0.79971417 -0.37834093 -0.91334325  0.41551328  0.        ]","[[-2.06440688  3.00456639  0.10528337 -0.05787642]
 [ 5.52458749 -0.05094329  0.          0.        ]]",[ 0.08465127  2.06332419],-0.105594550171,[-0.19334394  0.27077043],[-0.26293346 -0.11435928],-0.105594550171
49,"[-0.92374633 -0.63610477 -1.34987714 -0.37636075  0.90006404 -0.48056849
  0.82132922 -0.37258168 -0.91442019  0.43230043  0.        ]","[[-1.95164967  3.00404263  0.10528337 -0.05787642]
 [ 5.75038076 -0.01046874  0.          0.        ]]",[ 0.23468362  0.34962562],-0.106798594421,[-0.25684643  0.23833594],[-0.26293346 -0.11435928],-0.106798594421
