timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[-0.42647262 -0.67100855 -1.48455731 -0.39780694  0.0652753  -0.46213274
 -1.70610438  2.35325305 -0.21013697  0.44135822  0.        ]","[[ -1.64421402e+00   3.02802756e+00   8.87147430e-03  -5.39887713e-02]
 [ -2.18783232e+01   1.91860816e+01   0.00000000e+00   0.00000000e+00]]",[ 2.03271458  0.87427546],-0.0624849541621,[ 0.04127482  0.6501615 ],[-0.19879726 -0.13496234],-0.0624849541621
11,"[-0.9516346  -0.67911617 -1.32551001 -0.78650189  0.06527509 -0.46213091
 -1.31759518 -0.41435431 -0.29184553  0.45756604  0.        ]","[[ -2.03772187e+00   3.16214286e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.74868249e+01  -4.20208507e-01   0.00000000e+00   0.00000000e+00]]",[-0.54686797  0.23636915],-0.0647234198376,[ 0.21608017  0.70291722],[-0.19879726 -0.13496234],-0.0647234198376
12,"[-1.35734914 -0.678972   -0.98759618 -0.65345224  0.06527488 -0.46212908
 -1.47851226 -0.772062   -0.23861755  0.41216326  0.        ]","[[ -2.40571110e+00   3.11631687e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.93059775e+01  -2.95430229e+00   0.00000000e+00   0.00000000e+00]]",[ 1.48630183  0.56721023],-0.0587831228757,[ 0.29559797  0.7353524 ],[-0.19879726 -0.13496234],-0.0587831228757
13,"[-1.61155914 -0.67551005 -0.5486927  -0.50298086  0.06527466 -0.46212725
 -1.09442773 -0.65065286 -0.21681795  0.33921289  0.        ]","[[ -2.74827050e+00   3.06442076e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.49644235e+01  -2.09424074e+00   0.00000000e+00   0.00000000e+00]]",[ 0.52400156  1.36959177],-0.0500003597615,[ 0.26071763  0.73696893],[-0.19879726 -0.13496234],-0.0500003597615
14,"[-1.70830189 -0.67172013 -0.14373553 -0.41228517  0.06527445 -0.46212543
 -0.88467305 -0.51175918 -0.22738713  0.28468684  0.        ]","[[ -3.02377007e+00   3.03304899e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.25934399e+01  -1.11031104e+00   0.00000000e+00   0.00000000e+00]]",[ 1.55747781  0.49314911],-0.0432834189454,[ 0.24009106  0.73928249],[-0.19879726 -0.13496234],-0.0432834189454
15,"[-1.71207185 -0.66923367  0.17516082 -0.36505125  0.06527424 -0.4621236
 -0.51235317 -0.43564475 -0.24760083  0.25392756  0.        ]","[[-3.23341225  3.01667035  0.00887147 -0.05398877]
 [-8.38480746 -0.57111777  0.          0.        ]]",[ 0.36331702  1.40094969],-0.0395095557904,[ 0.20147833  0.73294711],[-0.19879726 -0.13496234],-0.0395095557904
16,"[-1.67683407 -0.66796977  0.40274896 -0.34332085  0.06527402 -0.46212177
 -0.37041023 -0.38792068 -0.26595451  0.23921135  0.        ]","[[-3.38501005  3.00912438  0.00887147 -0.05398877]
 [-6.78032194 -0.23304501  0.          0.        ]]",[ 1.48068943  0.65169107],-0.0378747468622,[ 0.1620996   0.71943927],[-0.19879726 -0.13496234],-0.0378747468622
17,"[-1.63906544 -0.66736812  0.54072907 -0.33343124  0.06527381 -0.46211995
 -0.00827376 -0.37193131 -0.27825532  0.23301696  0.        ]","[[-3.47954484  3.00568792  0.00887147 -0.05398877]
 [-2.68679938 -0.11978448  0.          0.        ]]",[ 0.36714912  0.27446218],-0.0373311114886,[ 0.0729324   0.68873185],[-0.19879726 -0.13496234],-0.0373311114886
18,"[-1.62022514 -0.66699261  0.59586267 -0.32740351  0.06527359 -0.46211812
  0.12503    -0.36691949 -0.28374704  0.23037156  0.        ]","[[-3.5181622   3.00359276  0.00887147 -0.05398877]
 [-1.17995878 -0.08428993  0.          0.        ]]",[ 1.14221634  0.25427502],-0.0371313379276,[ 0.04291479  0.67829591],[-0.19879726 -0.13496234],-0.0371313379276
19,"[-1.62841685 -0.66675543  0.57259926 -0.32366158  0.06527338 -0.46211629
  0.47735837 -0.36169984 -0.28222121  0.22972007  0.        ]","[[-3.50180216  3.00229196  0.00887147 -0.05398877]
 [ 2.80269108 -0.0473231   0.          0.        ]]",[ 1.26224796  1.04168117],-0.0370183650211,[-0.00941167  0.6600818 ],[-0.19879726 -0.13496234],-0.0370183650211
20,"[-1.66919464 -0.66677143  0.43455639 -0.32396507  0.06527317 -0.46211446
  0.8227103  -0.35061199 -0.27050246  0.23274327  0.        ]","[[-3.40658014  3.00239791  0.00887147 -0.05398877]
 [ 6.70650036  0.03121461  0.          0.        ]]",[-0.80194272  0.66822346],-0.0371581250822,[-0.04453273  0.64952165],[-0.19879726 -0.13496234],-0.0371581250822
21,"[-1.69910851 -0.6668227   0.28430243 -0.32483099  0.06527295 -0.46211264
  0.53007035 -0.35430065 -0.25834685  0.23758609  0.        ]","[[-3.30563926  3.00269945  0.00887147 -0.05398877]
 [ 3.39861129  0.00507485  0.          0.        ]]",[-0.93128135  0.92449844],-0.0375907701596,[ 0.03890013  0.67898321],[-0.19879726 -0.13496234],-0.0375907701596
22,"[-1.7053516  -0.66687389  0.23863095 -0.32569764  0.06527274 -0.46211081
  0.1979217  -0.35243392 -0.25475564  0.23946611  0.        ]","[[-3.27533707  3.00300122  0.00887147 -0.05398877]
 [-0.35588081  0.01828962  0.          0.        ]]",[-0.48500481  0.40002244],-0.0377889799956,[ 0.10719722  0.70206475],[-0.19879726 -0.13496234],-0.0377889799956
23,"[-1.69996218 -0.66682799  0.27830155 -0.3250132   0.06527253 -0.46210898
  0.02866362 -0.35863556 -0.25785987  0.23786251  0.        ]","[[-3.30165076  3.00276363  0.00887147 -0.05398877]
 [-2.26911186 -0.02565198  0.          0.        ]]",[ 0.50023125  0.94267371],-0.0376200457737,[ 0.12370241  0.70741254],[-0.19879726 -0.13496234],-0.0376200457737
24,"[-1.69394306 -0.66683906  0.31592591 -0.32523891  0.06527231 -0.46210716
  0.20785205 -0.35241525 -0.26079964  0.23661076  0.        ]","[[-3.32671067  3.00284252  0.00887147 -0.05398877]
 [-0.24362938  0.01840329  0.          0.        ]]",[-0.46686739  0.59518143],-0.0374974289456,[ 0.09044468  0.6960808 ],[-0.19879726 -0.13496234],-0.0374974289456
25,"[-1.68755325 -0.66683813  0.35085534 -0.32527309  0.0652721  -0.46210533
  0.04474927 -0.35620361 -0.26355398  0.23554284  0.        ]","[[-3.35008111  3.00285481  0.00887147 -0.05398877]
 [-2.08727063 -0.00844249  0.          0.        ]]",[-0.89350364  1.77891743],-0.0373996355755,[ 0.10734717  0.70158857],[-0.19879726 -0.13496234],-0.0373996355755
26,"[-1.66137151 -0.66687845  0.46436485 -0.32596665  0.06527189 -0.4621035
 -0.26456185 -0.35205244 -0.27273545  0.23259151  0.        ]","[[-3.42690621  3.00309639  0.00887147 -0.05398877]
 [-5.5835883   0.02095494  0.          0.        ]]",[ 0.25552913  0.53595201],-0.0371776500893,[ 0.13308689  0.70929813],[-0.19879726 -0.13496234],-0.0371776500893
27,"[-1.61529484 -0.66685749  0.60880727 -0.32568045  0.06527167 -0.46210168
 -0.16527808 -0.35746954 -0.285099    0.2297061   0.        ]","[[-3.52731811  3.00299728  0.00887147 -0.05398877]
 [-4.46134094 -0.01742852  0.          0.        ]]",[ 0.4876589  0.9357645],-0.0370842300823,[ 0.08278225  0.69155872],[-0.19879726 -0.13496234],-0.0370842300823
28,"[-1.57607281 -0.66686692  0.70475629 -0.32588023  0.06527146 -0.46209985
  0.01334886 -0.35308411 -0.29367755  0.22861441  0.        ]","[[-3.59628661  3.00306716  0.00887147 -0.05398877]
 [-2.44223823  0.01362813  0.          0.        ]]",[-0.2022465   1.27384964],-0.0371778889244,[ 0.03527613  0.674622  ],[-0.19879726 -0.13496234],-0.0371778889244
29,"[-1.53956638 -0.66692609  0.78086529 -0.32687718  0.06527125 -0.46209802
 -0.05321529 -0.35259269 -0.30056669  0.22846878  0.        ]","[[-3.65268049  3.00341422  0.00887147 -0.05398877]
 [-3.19464291  0.01710015  0.          0.        ]]",[-1.59975531  0.87306627],-0.0373683492925,[ 0.02783871  0.67131162],[-0.19879726 -0.13496234],-0.0373683492925
30,"[-1.46303456 -0.66694909  0.91357007 -0.32729539  0.06527103 -0.46209619
 -0.3978935  -0.35480185 -0.31335709  0.229003    0.        ]","[[ -3.75566366e+00   3.00356004e+00   8.87147430e-03  -5.39887713e-02]
 [ -7.09069051e+00   1.44160300e-03   0.00000000e+00   0.00000000e+00]]",[-0.28404531 -0.25993026],-0.037879632611,[ 0.05261686  0.67828357],[-0.19879726 -0.13496234],-0.037879632611
31,"[-1.32860034 -0.66503282  1.09171099 -0.29769601  0.06527082 -0.46209437
 -0.48497068 -0.50010603 -0.33843706  0.22667911  0.        ]","[[-3.90735316  2.99326135  0.00887147 -0.05398877]
 [-8.07497678 -1.02788138  0.          0.        ]]",[-1.23756193 -0.41087596],-0.0387195404085,[ 0.01951391  0.66604227],[-0.19879726 -0.13496234],-0.0387195404085
32,"[-1.11710377 -0.65710833  1.28858707 -0.19267164  0.0652706  -0.46209254
 -0.82110315 -0.72692741 -0.38883059  0.22353763  0.        ]","[[ -4.10697406e+00   2.95658245e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.18744423e+01  -2.63466472e+00   0.00000000e+00   0.00000000e+00]]",[ 0.19482277 -0.93275855],-0.0414421087523,[ 0.02179746  0.66556865],[-0.19879726 -0.13496234],-0.0414421087523
33,"[-0.83834393 -0.63067454  1.45185135  0.05953603  0.06527039 -0.46209071
 -0.73206368 -1.24094436 -0.48480845  0.23770405  0.        ]","[[ -4.33436564e+00   2.86735524e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.08680426e+01  -6.27592604e+00   0.00000000e+00   0.00000000e+00]]",[-0.54471683  0.97589958],-0.0508914113231,[-0.05216639  0.64102775],[-0.19879726 -0.13496234],-0.0508914113231
34,"[-0.5200799  -0.59598488  1.5442777   0.29537492  0.06527018 -0.46208889
 -0.90379669 -0.67794575 -0.57308393  0.30408045  0.        ]","[[ -4.57120309e+00   2.78185128e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.28092523e+01  -2.28777743e+00   0.00000000e+00   0.00000000e+00]]",[-0.87243055 -1.0450731 ],-0.065346036745,[-0.07686597  0.62514395],[-0.19879726 -0.13496234],-0.065346036745
35,"[-0.1196879  -0.55265615  1.54296359  0.52251038  0.06526996 -0.46208706
 -1.1869261  -1.23056874 -0.6355861   0.43542685  0.        ]","[[ -4.85949948e+00   2.69681824e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.60096515e+01  -6.20251453e+00   0.00000000e+00   0.00000000e+00]]",[-0.50712064  0.19349261],-0.0829848272987,[-0.01063341  0.64765227],[-0.19879726 -0.13496234],-0.0829848272987
36,"[ 0.32485226 -0.4805232   1.3841687   0.81537045  0.06526975 -0.46208523
 -1.33645681 -1.10515923 -0.64858683  0.64533724  0.        ]","[[ -5.19665226e+00   2.58168112e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.76999799e+01  -5.31419491e+00   0.00000000e+00   0.00000000e+00]]",[-0.49292573  0.72057288],-0.104405589402,[ 0.02451727  0.65761399],[-0.19879726 -0.13496234],-0.104405589402
37,"[ 0.72701577 -0.42436691  1.03622723  0.99914394  0.06526954 -0.46208341
 -1.4780564  -0.68765077 -0.5468526   0.83958084  0.        ]","[[ -5.56671199e+00   2.50507143e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.93007007e+01  -2.35666861e+00   0.00000000e+00   0.00000000e+00]]",[ 1.01374576  1.01271827],-0.118962619284,[ 0.08272709  0.67867702],[-0.19879726 -0.13496234],-0.118962619284
38,"[ 0.97332653 -0.41896526  0.59214381  1.01531441  0.06526932 -0.46208158
 -1.09399867 -0.12220729 -0.39540951  0.9128557   0.        ]","[[ -5.90917010e+00   2.49812575e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.49596395e+01   1.64881466e+00   0.00000000e+00   0.00000000e+00]]",[-1.18021832  0.00560505],-0.121778364461,[ 0.00148394  0.66043806],[-0.19879726 -0.13496234],-0.121778364461
39,"[ 1.06865576 -0.44406679  0.09331392  0.93803495  0.06526911 -0.46207975
 -1.41804594 -0.12378575 -0.25025088  0.89299549  0.        ]","[[ -6.24511474e+00   2.53099032e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.86226279e+01   1.63763034e+00   0.00000000e+00   0.00000000e+00]]",[-0.40992283  2.82795431],-0.117397212597,[ 0.08847184  0.68400741],[-0.19879726 -0.13496234],-0.117397212597
40,"[ 0.9866083  -0.49509688 -0.4829631   0.76220841  0.0652689  -0.46207793
 -1.52901467  0.43047728 -0.12971561  0.79253465  0.        ]","[[ -6.63015379e+00   2.60313656e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.98771422e+01   5.56390296e+00   0.00000000e+00   0.00000000e+00]]",[ 0.38672012  0.32335789],-0.106288271814,[ 0.07583358  0.67331392],[-0.19879726 -0.13496234],-0.106288271814
41,"[ 0.7189601  -0.56856735 -0.97561088  0.44507254  0.06526868 -0.4620761
 -1.35877255  0.595576   -0.09735293  0.64889503  0.        ]","[[ -7.00839090e+00   2.72614836e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.79529576e+01   6.73343662e+00   0.00000000e+00   0.00000000e+00]]",[-0.69396554  1.49049917],-0.0899136811497,[ 0.02498703  0.65618539],[-0.19879726 -0.13496234],-0.0899136811497
42,"[ 0.29786322 -0.64124853 -1.3286404  -0.02990276  0.06526847 -0.46207427
 -1.570405    1.13563466 -0.15683595  0.51927656  0.        ]","[[ -7.39145366e+00   2.89920125e+00   8.87147430e-03  -5.39887713e-02]
 [ -2.03453461e+01   1.05591191e+01   0.00000000e+00   0.00000000e+00]]",[ 1.06740735  1.92942186],-0.0727935907091,[ 0.04821963  0.65345138],[-0.19879726 -0.13496234],-0.0727935907091
43,"[-0.18572683 -0.67631196 -1.48124613 -0.53012955  0.06526826 -0.46207245
 -1.18453957  0.05369405 -0.26425731  0.45815626  0.        ]","[[ -7.75459866e+00   3.07378380e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.59837990e+01   2.89495248e+00   0.00000000e+00   0.00000000e+00]]",[-0.05258509  0.94052194],-0.06448141166,[ 0.1039767   0.66681916],[-0.19879726 -0.13496234],-0.06448141166
44,"[-0.62706765 -0.67653791 -1.45227969 -0.53780388  0.06526804 -0.46207062
 -1.17497287 -0.53548333 -0.24017328  0.43877382  0.        ]","[[ -8.07319136e+00   3.07643330e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.58757642e+01  -1.27861944e+00   0.00000000e+00   0.00000000e+00]]",[-0.95461548 -0.12967281],-0.0620310749218,[ 0.18480198  0.69600117],[-0.19879726 -0.13496234],-0.0620310749218
45,"[-1.07781607 -0.67313601 -1.24655376 -0.44470085  0.06526783 -0.46206879
 -1.4815265  -0.61718531 -0.20295495  0.39076794  0.        ]","[[ -8.42547550e+00   3.04426391e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.93410936e+01  -1.85739004e+00   0.00000000e+00   0.00000000e+00]]",[ 0.54920485  1.01452332],-0.0564248994124,[ 0.28028533  0.72895354],[-0.19879726 -0.13496234],-0.0564248994124
46,"[-1.4433834  -0.66967783 -0.87255023 -0.37458801  0.06526762 -0.46206697
 -1.25526825 -0.45952824 -0.19424159  0.32954138  0.        ]","[[ -8.78663783e+00   3.01997323e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.67836732e+01  -7.40612366e-01   0.00000000e+00   0.00000000e+00]]",[ 1.30425754  1.87348715],-0.0491464930505,[ 0.27092934  0.73585188],[-0.19879726 -0.13496234],-0.0491464930505
47,"[-1.63526108 -0.66808795 -0.48083928 -0.34674819  0.0652674  -0.46206514
 -0.87560032 -0.39645336 -0.20807567  0.28668245  0.        ]","[[ -9.07925246e+00   3.01030914e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.24920964e+01  -2.93822437e-01   0.00000000e+00   0.00000000e+00]]",[-0.72335533 -0.15787317],-0.0437300965652,[ 0.23463529  0.73471016],[-0.19879726 -0.13496234],-0.0437300965652
48,"[-1.71424991 -0.66592965 -0.07037346 -0.31196418  0.06526719 -0.46206331
 -1.10708324 -0.48390967 -0.23266213  0.24918322  0.        ]","[[ -9.35534852e+00   2.99821691e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.51087873e+01  -9.13344548e-01   0.00000000e+00   0.00000000e+00]]",[ 2.10879121  2.10347227],-0.0389397909212,[ 0.26152754  0.74604744],[-0.19879726 -0.13496234],-0.0389397909212
49,"[-1.69250142 -0.66794001  0.32322658 -0.34436045  0.06526698 -0.46206149
 -0.73034614 -0.21491591 -0.26219436  0.23346719  0.        ]","[[ -9.61479722e+00   3.00948048e+00   8.87147430e-03  -5.39887713e-02]
 [ -1.08503239e+01   9.92098305e-01   0.00000000e+00   0.00000000e+00]]",[-0.44408093  2.32691177],-0.0371380492813,[ 0.19615784  0.72999662],[-0.19879726 -0.13496234],-0.0371380492813
