timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
24,"[ 0.92690668  0.9061916  -0.54771202  0.83713108  1.5950674   0.07552719
  0.05333317 -0.44940538 -0.36630597 -0.05529649  0.        ]","[[-0.3989449   0.90092318  0.18368425  0.00717511]
 [-0.89033527 -0.76653459  0.          0.        ]]",[-0.06500823 -0.03295923],-0.00846705534489,[ 0.2470327   0.34379697],[-0.76312053 -0.57919431],-0.00846705534489
25,"[ 0.91511448  0.92237798 -0.57532351  0.8102493   1.59506374  0.07552714
  0.02040495 -0.46871404 -0.35582623 -0.12282345  0.        ]","[[-0.41915509  0.88443606  0.18368425  0.00717511]
 [-1.12988498 -0.88179364  0.          0.        ]]",[ 0.6281637   0.16174089],-0.00614647405498,[ 0.50350022  0.44283569],[-0.76312053 -0.57919431],-0.00614647405498
26,"[ 0.91663769  0.93309789 -0.57183807  0.79193782  1.59506008  0.07552709
  0.36507973 -0.35863044 -0.3507572  -0.1303354   0.        ]","[[-0.41659448  0.87339314  0.18368425  0.00717511]
 [ 1.37759273 -0.22468687  0.          0.        ]]",[-1.20770052 -0.54864644],-0.00654373273687,[-0.42417553  0.18424213],[-0.76312053 -0.57919431],-0.00654373273687
27,"[ 0.90916648  0.958167   -0.58869193  0.74746903  1.59505642  0.07552704
 -0.18242436 -0.72161617 -0.33815604 -0.19220872  0.        ]","[[-0.4290058   0.84715994  0.18368425  0.00717511]
 [-2.60544533 -2.39141531  0.          0.        ]]",[ 1.41758113  0.18226488],-0.00879017170311,[ 1.28700757  0.94168603],[-0.76312053 -0.57919431],-0.00879017170311
28,"[ 0.90181147  0.99539509 -0.60475883  0.67686982  1.59505276  0.07552699
  0.36847668 -0.59299498 -0.32169863 -0.27147129  0.        ]","[[-0.44090356  0.80703478  0.18368425  0.00717511]
 [ 1.40230383 -1.62365667  0.          0.        ]]",[-0.83528501 -0.56779092],-0.0141145551135,[ 0.05202614  0.68869245],[-0.76312053 -0.57919431],-0.0141145551135
29,"[ 0.89842204  1.04387082 -0.61199711  0.57578816  1.5950491   0.07552694
 -0.08949469 -0.96406629 -0.30268305 -0.35499441  0.        ]","[[-0.44628561  0.75233789  0.18368425  0.00717511]
 [-1.92938838 -3.83865066  0.          0.        ]]",[ 1.10494558  0.57068818],-0.0206323532102,[ 1.58829236  1.44743145],[-0.76312053 -0.57919431],-0.0206323532102
30,"[ 0.89935827  1.08850286 -0.61000423  0.47207227  1.59504544  0.07552689
  0.45947823 -0.57299783 -0.28666104 -0.42160592  0.        ]","[[-0.44480293  0.69898618  0.18368425  0.00717511]
 [ 2.06432975 -1.50430056  0.          0.        ]]",[-0.28754476  1.46727378],-0.0260520812113,[ 0.106929    0.83513355],[-0.76312053 -0.57919431],-0.0260520812113
31,"[ 0.91736791  1.08038636 -0.57014508  0.49177398  1.59504178  0.07552684
  0.29730627  0.09539731 -0.28611002 -0.33640444  0.        ]","[[-0.41535354  0.70893075  0.18368425  0.00717511]
 [ 0.88454939  2.4854604   0.          0.        ]]",[-0.2760881  -0.50401077],-0.0204488353062,[-0.12047991 -0.07491285],[-0.76312053 -0.57919431],-0.0204488353062
32,"[ 0.92122267  1.05601659 -0.56118932  0.54864242  1.59503812  0.07552679
  0.14485045 -0.24711513 -0.29531828 -0.28233685  0.        ]","[[-0.40879035  0.73812671  0.18368425  0.00717511]
 [-0.22454748  0.44094759  0.          0.        ]]",[ 0.86396402  0.05609366],-0.0166352297687,[ 0.41943836  0.36510712],[-0.76312053 -0.57919431],-0.0166352297687
33,"[ 0.93802335  1.04667105 -0.52014629  0.56958586  1.59503446  0.07552675
  0.6153054  -0.21155945 -0.29914259 -0.19570085  0.        ]","[[-0.37894234  0.7490751   0.18368425  0.00717511]
 [ 3.19795681  0.65318415  0.          0.        ]]",[-0.38096648 -0.43963066],-0.0125607786981,[-1.05751777  0.05367997],[-0.76312053 -0.57919431],-0.0125607786981
34,"[ 0.96258895  1.05054646 -0.45283731  0.56095163  1.5950308   0.0755267
  0.39950523 -0.50526698 -0.30071507 -0.08422046  0.        ]","[[-0.33073459  0.74454846  0.18368425  0.00717511]
 [ 1.62804066 -1.10000358  0.          0.        ]]",[-0.38388642  0.94258151],-0.0124834122478,[-0.54186404  0.48969424],[-0.76312053 -0.57919431],-0.0124834122478
35,"[ 0.9704789   1.03704384 -0.42884378  0.59068445  1.59502714  0.07552665
  0.18613755  0.12372053 -0.31007544 -0.0236147   0.        ]","[[-0.31374777  0.76021874  0.18368425  0.00717511]
 [ 0.07582015  2.65451804  0.          0.        ]]",[-0.05430833 -0.37400493],-0.0142453428894,[-0.52542257 -0.3582609 ],[-0.76312053 -0.57919431],-0.0142453428894
36,"[ 0.97018345  1.00364337 -0.429763    0.66041139  1.59502347  0.0755266
  0.1564661  -0.13316518 -0.32812226  0.02093366  0.        ]","[[-0.31439703  0.79792411  0.18368425  0.00717511]
 [-0.14003482  1.12112902  0.          0.        ]]",[-0.73998309  0.74937086],-0.0157341859206,[-0.41968665 -0.10691974],[-0.76312053 -0.57919431],-0.0157341859206
37,"[ 0.95487658  0.95555707 -0.47505486  0.75217975  1.59501981  0.07552655
 -0.24572188  0.36036043 -0.34838199  0.00699698  0.        ]","[[-0.34655372  0.84990426  0.18368425  0.00717511]
 [-3.06589626  4.0670555   0.          0.        ]]",[ 0.33438425 -0.52644938],-0.0136877444861,[ 0.33416757 -0.71238923],[-0.76312053 -0.57919431],-0.0136877444861
38,"[ 0.92970187  0.89764975 -0.54088948  0.85091805  1.59501615  0.0755265
 -0.05543706 -0.00242018 -0.37152282 -0.03344487  0.        ]","[[-0.39398262  0.90951825  0.18368425  0.00717511]
 [-1.68160244  1.90156738  0.          0.        ]]",[-0.59094252  0.00240811],-0.00970143792572,[ 0.18576223 -0.31386152],[-0.76312053 -0.57919431],-0.00970143792572
39,"[ 0.8955774   0.85953803 -0.61797012  0.90970461  1.59501249  0.07552645
 -0.37226154 -0.00701849 -0.38433803 -0.12051949  0.        ]","[[-0.45073984  0.94727433  0.18368425  0.00717511]
 [-3.98645452  1.87411944  0.          0.        ]]",[ 0.50759689  0.04287685],-0.00347021174378,[ 1.16339386 -0.215633  ],[-0.76312053 -0.57919431],-0.00347021174378
40,"[ 0.85575032  0.8192727  -0.69560297  0.96699229  1.59500883  0.0755264
 -0.08535977  0.01509942 -0.40080761 -0.20954975  0.        ]","[[-0.50952787  0.98608125  0.18368425  0.00717511]
 [-1.89928914  2.00614421  0.          0.        ]]",[ 0.91412423 -0.44981376],-0.00565931993793,[ 0.71284175 -0.3070868 ],[-0.76312053 -0.57919431],-0.00565931993793
41,"[ 0.8548079   0.79614299 -0.69731018  0.99780758  1.59500517  0.07552635
  0.41705423 -0.29011279 -0.41174991 -0.18616254  0.        ]","[[-0.51084214  1.00792483  0.18368425  0.00717511]
 [ 1.7556944   0.18429223  0.          0.        ]]",[-0.55687095  0.46150087],-0.00362113633988,[-0.44942126 -0.06136915],[-0.76312053 -0.57919431],-0.00362113633988
42,"[ 0.86377885  0.77253402 -0.68081495  1.0277701   1.59500151  0.0755263
  0.10933442  0.01551664 -0.42407397 -0.13109822  0.        ]","[[-0.49818892  1.0299149   0.18368425  0.00717511]
 [-0.48291614  2.0086324   0.          0.        ]]",[ 0.48192703  0.05507063],-0.00131037869047,[ 0.0146465  -0.47871289],[-0.76312053 -0.57919431],-0.00131037869047
43,"[ 0.87042614  0.72662884 -0.66826413  1.08193789  1.59499785  0.07552625
  0.37276135  0.04529548 -0.44891913 -0.06084811  0.        ]","[[-0.48861965  1.07187097  0.18368425  0.00717511]
 [ 1.4334723   2.18638611  0.          0.        ]]",[-0.52868817 -0.95653457],-0.00738514773405,[-0.8212831  -0.67090535],[-0.76312053 -0.57919431],-0.00738514773405
44,"[ 0.87548969  0.72075416 -0.65850534  1.08849305  1.59499419  0.0755262
  0.08145419 -0.59637199 -0.45314655 -0.03819841  0.        ]","[[-0.48121278  1.07716915  0.18368425  0.00717511]
 [-0.68573651 -1.6438051   0.          0.        ]]",[ 0.78245325  0.33627869],-0.00920256669692,[ 0.27786964  0.33204338],[-0.76312053 -0.57919431],-0.00920256669692
45,"[ 0.88715793  0.74195758 -0.63532594  1.06442851  1.59499053  0.07552615
  0.50884174 -0.3679954  -0.44432997 -0.02086246  0.        ]","[[-0.46373218  1.05797054  0.18368425  0.00717511]
 [ 2.42343501 -0.28060076  0.          0.        ]]",[-1.35591614 -0.49455492],-0.0101643965732,[-1.03184152 -0.15049085],[-0.76312053 -0.57919431],-0.0101643965732
46,"[ 0.89255353  0.76943416 -0.62425623  1.03158629  1.59498687  0.07552611
 -0.04156757 -0.69493883 -0.43071954 -0.03079714  0.        ]","[[-0.45543825  1.03277782  0.18368425  0.00717511]
 [-1.58069322 -2.23216632  0.          0.        ]]",[ 0.79936292  0.94789591],-0.00904334282167,[ 0.60064435  0.56238663],[-0.76312053 -0.57919431],-0.00904334282167
47,"[ 0.89282525  0.77651222 -0.62369     1.02281193  1.59498321  0.07552606
  0.39734986 -0.05890433 -0.42694436 -0.03745859  0.        ]","[[-0.45501532  1.02622659  0.18368425  0.00717511]
 [ 1.61235166  1.56439263  0.          0.        ]]",[-0.9328795  -0.87598608],-0.0084488672181,[-0.88972521 -0.48947278],[-0.76312053 -0.57919431],-0.0084488672181
48,"[ 0.88952113  0.78061902 -0.63049906  1.01766     1.59497955  0.07552601
 -0.11428269 -0.64499954 -0.42402689 -0.05332678  0.        ]","[[-0.46011255  1.02241321  0.18368425  0.00717511]
 [-2.10967859 -1.93407478  0.          0.        ]]",[ 1.80238186  0.39203407],-0.0071423980163,[ 0.79360723  0.5324325 ],[-0.76312053 -0.57919431],-0.0071423980163
49,"[ 0.88816202  0.80490618 -0.63327313  0.98628574  1.59497589  0.07552596
  0.43528065 -0.37872263 -0.41098963 -0.08468069  0.        ]","[[-0.46219316  0.999679    0.18368425  0.00717511]
 [ 1.88829029 -0.34464218  0.          0.        ]]",[-1.51277259 -1.38943428],-0.00455834935925,[-0.68571365  0.0117358 ],[-0.76312053 -0.57919431],-0.00455834935925
