timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
25,"[ 0.5545902  -0.15507432  1.21833098 -3.19896586  1.19928554  0.73112001
 -0.08264002 -2.00112682 -0.66286078 -1.08378816  0.        ]","[[  0.84939195  -2.25884332   0.13952404   0.08231215]
 [ -3.74968013 -11.47790478   0.           0.        ]]",[-0.31920993  0.04386301],-0.128541480549,[-0.05983222  0.23994955],[-0.24230209 -0.11941972],-0.128541480549
26,"[ 0.64331267 -0.36432121  1.12617172 -2.69718865  1.19927941  0.73111766
 -0.19446057 -1.94417457 -0.86945882 -1.13703403  0.        ]","[[  0.76245705  -2.48437807   0.13952404   0.08231215]
 [ -4.93983566 -11.07691099   0.           0.        ]]",[ 0.37199573  0.32331816],-0.14798166981,[-0.02281484  0.21734673],[-0.24230209 -0.11941972],-0.14798166981
27,"[ 0.72085504 -0.50914915  1.03066721 -2.15282081  1.19927328  0.73111531
 -0.04694036 -1.73125395 -1.05328117 -1.11108175  0.        ]","[[ 0.67941306 -2.69087063  0.13952404  0.08231215]
 [-3.36972303 -9.5773438   0.          0.        ]]",[ 1.30344066  0.43885801],-0.161116966292,[-0.18483737  0.12493703],[-0.24230209 -0.11941972],-0.161116966292
28,"[ 0.74445718 -0.59106435  0.99814785 -1.65383619  1.19926716  0.73111296
  0.33130442 -1.45759084 -1.17957257 -1.03258542  0.        ]","[[ 0.65241017 -2.86307893  0.13952404  0.08231215]
 [ 0.65607968 -7.64990447  0.          0.        ]]",[-1.58180416  0.45579782],-0.1669618663,[-0.56862104 -0.03754365],[-0.24230209 -0.11941972],-0.1669618663
29,"[ 0.76701579 -0.62848719  0.9652859  -1.2492393   1.19926103  0.73111061
 -0.04190828 -1.17986786 -1.26551093 -0.95130041  0.        ]","[[ 0.62567713 -2.99645116  0.13952404  0.08231215]
 [-3.31615019 -5.6938398   0.          0.        ]]",[-1.04167939 -0.53754958],-0.170145086481,[-0.40609142  0.00951216],[-0.24230209 -0.11941972],-0.170145086481
30,"[ 0.84782292 -0.6367071   0.82973789 -1.08973239  1.19925491  0.73110826
 -0.40771599 -0.3832093  -1.30603968 -0.91096141  0.        ]","[[ 0.52029041 -3.04819064  0.13952404  0.08231215]
 [-7.20956769 -0.08267909  0.          0.        ]]",[-0.65067147  1.87377652],-0.171950196191,[-0.2387304   0.04717195],[-0.24230209 -0.11941972],-0.171950196191
31,"[ 0.94845499 -0.63099703  0.59597428 -1.20724849  1.19924878  0.73110591
 -0.63633573  0.17918483 -1.30744748 -0.93909889  0.        ]","[[ 0.35168503 -3.01010077  0.13952404  0.08231215]
 [-9.64285543  3.8784709   0.          0.        ]]",[-0.50683382  0.06060081],-0.173950575144,[-0.0345192  0.1049239],[-0.24230209 -0.11941972],-0.173950575144
32,"[ 1.0210947  -0.61298789  0.28306977 -1.44953572  1.19924265  0.73110356
 -0.8069331   0.20235165 -1.31290348 -1.00085332  0.        ]","[[  0.14060988  -2.93089428   0.13952404   0.08231215]
 [-11.45860134   4.0416461    0.           0.        ]]",[-0.04726798 -0.49663731],-0.178729828884,[ 0.25048876  0.20975855],[-0.24230209 -0.11941972],-0.178729828884
33,"[ 1.02955978 -0.59377812 -0.06637811 -1.63133689  1.19923653  0.73110121
 -0.80320277 -0.08818608 -1.34456648 -1.04355043  0.        ]","[[ -0.08816407  -2.87059318   0.13952404   0.08231215]
 [-11.41892786   1.9952897    0.           0.        ]]",[-0.52648537  0.14217434],-0.185133904412,[ 0.46277165  0.29135856],[-0.24230209 -0.11941972],-0.185133904412
34,"[ 0.95630273 -0.57632386 -0.43527386 -1.7655365   1.1992304   0.73109886
 -0.97780155 -0.01384986 -1.39620621 -1.06070167  0.        ]","[[ -0.33518806  -2.82543435   0.13952404   0.08231215]
 [-13.27727213   2.51886345   0.           0.        ]]",[ 0.61818191 -1.33754069],-0.191940311988,[ 0.75419688  0.40904701],[-0.24230209 -0.11941972],-0.191940311988
35,"[ 0.80862154 -0.57204101 -0.76246382 -1.79543194  1.19922428  0.7310965
 -0.72315626 -0.58306447 -1.44874918 -1.03096672  0.        ]","[[ -0.57354064  -2.8152822    0.13952404   0.08231215]
 [-10.56703887  -1.49030162   0.           0.        ]]",[ 0.29256898  0.32433624],-0.1957733725,[ 0.81178105  0.44163784],[-0.24230209 -0.11941972],-0.1957733725
36,"[ 0.63473567 -0.57898121 -0.99883645 -1.74638894  1.19921815  0.73109415
 -0.59466445 -0.39651428 -1.47922292 -0.97399002  0.        ]","[[-0.77116039 -2.83190516  0.13952404  0.08231215]
 [-9.19948555 -0.17637987  0.          0.        ]]",[ 1.35420744  0.51951702],-0.195635084317,[ 0.80062425  0.43049943],[-0.24230209 -0.11941972],-0.195635084317
37,"[ 0.48445521 -0.57181239 -1.14390962 -1.79694813  1.19921202  0.7310918
 -0.20555134 -0.10392637 -1.5067537  -0.95291656  0.        ]","[[-0.91359791 -2.81475615  0.13952404  0.08231215]
 [-5.05806524  1.88439869  0.          0.        ]]",[ 0.74721247  0.28002555],-0.197554628737,[ 0.60981476  0.34004194],[-0.24230209 -0.11941972],-0.197554628737
38,"[ 0.40342184 -0.54956404 -1.20676798 -1.93815238  1.1992059   0.73108945
  0.08181872  0.04821826 -1.53897621 -0.97098649  0.        ]","[[-0.98407177 -2.76631643  0.13952404  0.08231215]
 [-1.99952051  2.95599521  0.          0.        ]]",[ 1.52271193  0.49514994],-0.202380205588,[ 0.47371402  0.27498525],[-0.24230209 -0.11941972],-0.202380205588
39,"[ 0.40357494 -0.50751793 -1.2066509  -2.16035274  1.19919977  0.7310871
  0.45752848  0.31828842 -1.57321251 -1.03328518  0.        ]","[[-0.98394101 -2.68811129  0.13952404  0.08231215]
 [ 1.99924538  4.85817367  0.          0.        ]]",[-0.00585438  0.30035709],-0.210087321134,[ 0.24588233  0.16891402],[-0.24230209 -0.11941972],-0.210087321134
40,"[ 0.44932626 -0.43735557 -1.17229466 -2.45360317  1.19919365  0.73108475
  0.45162301  0.47348778 -1.60212378 -1.13907341  0.        ]","[[-0.9445865  -2.57998024  0.13952404  0.08231215]
 [ 1.93640454  5.95128895  0.          0.        ]]",[ 0.63017398  0.05157597],-0.220023784285,[ 0.30390203  0.18615806],[-0.24230209 -0.11941972],-0.220023784285
41,"[ 0.52027255 -0.34416357 -1.11295969 -2.75601947  1.19918752  0.7310824
  0.68241044  0.48575864 -1.60779624 -1.27153956  0.        ]","[[-0.88121294 -2.46008724  0.13952404  0.08231215]
 [ 4.39273515  6.03772434  0.          0.        ]]",[ 0.89892493 -0.01947408],-0.22955782223,[ 0.22389533  0.15065503],[-0.24230209 -0.11941972],-0.22955782223
42,"[ 0.64710727 -0.2371443  -0.98484685 -3.02793262  1.1991814   0.73108005
  1.00857345  0.45784849 -1.55700785 -1.42670265  0.        ]","[[-0.75852764 -2.34130513  0.13952404  0.08231215]
 [ 7.8641827   5.84115521  0.          0.        ]]",[-0.28564658 -1.1484743 ],-0.235612069398,[ 0.0528683   0.08351263],[-0.24230209 -0.11941972],-0.235612069398
43,"[ 0.77645796 -0.16175437 -0.81396611 -3.18550101  1.19917527  0.7310777
  0.88768717 -0.12072649 -1.46240198 -1.53631306  0.        ]","[[-0.61415326 -2.26536804  0.13952404  0.08231215]
 [ 6.57760716  1.76612925  0.          0.        ]]",[ 0.18777619 -0.5568154 ],-0.23511998115,[ 0.20978048  0.16560319],[-0.24230209 -0.11941972],-0.23511998115
44,"[ 0.87744376 -0.14849478 -0.63381622 -3.21076809  1.19916915  0.73107535
  0.94529769 -0.43870424 -1.36920814 -1.56938383  0.        ]","[[-0.4764489  -2.25251601  0.13952404  0.08231215]
 [ 7.19080422 -0.47345734  0.          0.        ]]",[-0.13312187  0.18054667],-0.22937673373,[ 0.13671669  0.15445927],[-0.24230209 -0.11941972],-0.22937673373
45,"[ 0.95433789 -0.15077462 -0.44124233 -3.20638132  1.19916302  0.731073
  0.88240545 -0.33584588 -1.27845401 -1.57431612  0.        ]","[[-0.33934842 -2.25471651  0.13952404  0.08231215]
 [ 6.52146806  0.25098728  0.          0.        ]]",[ 1.54613625  0.48766004],-0.221908139511,[ 0.06500304  0.13296232],[-0.24230209 -0.11941972],-0.221908139511
46,"[ 1.01451436 -0.12532377 -0.19132422 -3.25334089  1.1991569   0.73107065
  1.24220166 -0.06237903 -1.15290101 -1.57986443  0.        ]","[[ -0.17049682  -2.23037221   0.13952404   0.08231215]
 [ 10.35089972   2.17705954   0.           0.        ]]",[ 0.23637033  0.3126298 ],-0.212195872337,[-0.36639726 -0.02051294],[-0.24230209 -0.11941972],-0.212195872337
47,"[ 1.03366708 -0.06547693  0.13563351 -3.35506906  1.19915077  0.7310683
  1.31083306  0.10731089 -0.97495019 -1.55926859  0.        ]","[[  0.04385113  -2.17483975   0.13952404   0.08231215]
 [ 11.08143359   3.37221333   0.           0.        ]]",[ 0.65566739 -1.27342329],-0.197225680924,[-0.60034025 -0.08598697],[-0.24230209 -0.11941972],-0.197225680924
48,"[ 0.9762106  -0.03546595  0.50540015 -3.40173844  1.19914465  0.73106595
  1.53408623 -0.46429756 -0.80367812 -1.45736251  0.        ]","[[  0.28932072  -2.14778928   0.13952404   0.08231215]
 [ 13.45766921  -0.65371296   0.           0.        ]]",[-1.55180978 -1.48078969],-0.175991417651,[-0.92963099 -0.15601224],[-0.24230209 -0.11941972],-0.175991417651
49,"[ 0.8507181  -0.09338304  0.82419576 -3.3088983   1.19913853  0.7310636
  1.13715593 -1.02455129 -0.73069938 -1.31112667  0.        ]","[[ 0.51608778 -2.20045407  0.13952404  0.08231215]
 [ 9.2331197  -4.59968266  0.          0.        ]]",[-0.6013237  -0.74985683],-0.156405758234,[-0.80261898 -0.07717443],[-0.24230209 -0.11941972],-0.156405758234
