timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[ 1.04513801  0.77534627  0.20444927  0.93035159  1.24116915  0.947667
 -0.0262586   0.21288024 -0.35535796 -0.10249817  0.        ]","[[ 0.11669585  0.99277065  0.14296496  0.10888765]
 [-1.45502163  3.11233885  0.          0.        ]]",[ 0.24709886  0.17965394],-0.00546633992564,[ 0.29527318 -0.48434031],[-0.82011724 -0.66070491],-0.00546633992564
11,"[ 1.04810935  0.70051684  0.17641485  1.02213412  1.24116728  0.94766593
  0.11430198  0.32380497 -0.40298099 -0.09708396  0.        ]","[[ 0.09769199  1.06153351  0.14296496  0.10888765]
 [-0.44870295  3.76178757  0.          0.        ]]",[ 0.41138747 -1.02459608],-0.00177188731733,[-0.14090514 -0.81346619],[-0.82011724 -0.66070491],-0.00177188731733
12,"[ 1.04700398  0.66155633  0.1874239   1.06449775  1.2411654   0.94766486
  0.34306196 -0.36528394 -0.44675453 -0.06490075  0.        ]","[[ 0.10515026  1.09628968  0.14296496  0.10888765]
 [ 1.18906374 -0.27272265  0.          0.        ]]",[-0.26612521  0.39627366],-0.00566040691912,[-0.48020518 -0.08466613],[-0.82011724 -0.66070491],-0.00566040691912
13,"[ 1.04488913  0.64982104  0.20655645  1.0765736   1.24116352  0.94766379
  0.19263496 -0.0963154  -0.47225545 -0.03683917  0.        ]","[[ 0.11812611  1.10663539  0.14296496  0.10888765]
 [ 0.11211074  1.30204531  0.          0.        ]]",[-0.48186019 -0.50448324],-0.0090018851493,[-0.29431057 -0.42524445],[-0.82011724 -0.66070491],-0.0090018851493
14,"[ 1.04759302  0.64327737  0.18162561  1.08317254  1.24116164  0.94766272
 -0.07391541 -0.44181014 -0.45888065 -0.06379367  0.        ]","[[ 0.10122162  1.11238074  0.14296496  0.10888765]
 [-1.7962059  -0.72077246  0.          0.        ]]",[ 0.09256879  0.11699355],-0.00659211422321,[ 0.58137125  0.15886265],[-0.82011724 -0.66070491],-0.00659211422321
15,"[ 1.05156318  0.65422833  0.13447765  1.07207009  1.24115977  0.94766165
 -0.01780745 -0.36027074 -0.41363117 -0.12617485  0.        ]","[[ 0.06932784  1.10275518  0.14296496  0.10888765]
 [-1.39451203 -0.24337409  0.          0.        ]]",[ 1.2987928  -0.12502015],-0.000772071615508,[ 0.56423318  0.12370372],[-0.82011724 -0.66070491],-0.000772071615508
16,"[ 1.05023106  0.66531947  0.15236163  1.06055109  1.24115789  0.94766058
  0.53874527 -0.4441825  -0.41685709 -0.10949205  0.        ]","[[ 0.08141566  1.09295842  0.14296496  0.10888765]
 [ 2.59001877 -0.73466526  0.          0.        ]]",[-1.00016149  0.32352997],-0.00108695033227,[-0.84352523 -0.0362336 ],[-0.82011724 -0.66070491],-0.00108695033227
17,"[ 1.04875477  0.66721915  0.16948208  1.05854851  1.24115601  0.94765951
 -0.0211413  -0.22271196 -0.4279769  -0.0893106   0.        ]","[[ 0.09299857  1.09127505  0.14296496  0.10888765]
 [-1.41837549  0.56200627  0.          0.        ]]",[ 1.10698348 -0.20553582],-0.00299268190098,[ 0.42256898 -0.08224434],[-0.82011724 -0.66070491],-0.00299268190098
18,"[ 1.04707811  0.66388503  0.186633    1.06205243  1.24115414  0.94765844
  0.53548986 -0.36380017 -0.44400387 -0.06693533  0.        ]","[[ 0.10461466  1.09422715  0.14296496  0.10888765]
 [ 2.5667128  -0.26404214  0.          0.        ]]",[-1.19289853  0.2593906 ],-0.00535924456385,[-0.98148817 -0.19981217],[-0.82011724 -0.66070491],-0.00535924456385
19,"[ 1.04528882  0.65812773  0.20303502  1.06804489  1.24115226  0.94765737
 -0.02432355 -0.18729862 -0.46194592 -0.04456705  0.        ]","[[ 0.11573678  1.09931461  0.14296496  0.10888765]
 [-1.44115366  0.7693426   0.          0.        ]]",[ 0.69924122 -0.15103978],-0.00785440055086,[ 0.30126584 -0.19823849],[-0.82011724 -0.66070491],-0.00785440055086
20,"[ 1.04541802  0.64764945  0.20189189  1.07876119  1.24115038  0.94765629
  0.36614102 -0.29217608 -0.47057052 -0.04149728  0.        ]","[[ 0.11496127  1.10854056  0.14296496  0.10888765]
 [ 1.35429539  0.15530284  0.          0.        ]]",[-0.17409036 -0.34862603],-0.00862700926012,[-0.64504445 -0.2551741 ],[-0.82011724 -0.66070491],-0.00862700926012
21,"[ 1.04179005  0.65987885  0.23120141  1.06622569  1.2411485   0.94765522
  0.26623294 -0.52844299 -0.48255404 -0.01180782  0.        ]","[[ 0.13487068  1.09776749  0.14296496  0.10888765]
 [ 0.63902654 -1.22799906  0.          0.        ]]",[-0.73830001  0.39169301],-0.011129643356,[-0.31527466  0.1249828 ],[-0.82011724 -0.66070491],-0.011129643356
22,"[ 1.04486296  0.66975873  0.20667874  1.05585133  1.24114663  0.94765415
 -0.14363705 -0.25925496 -0.4541618  -0.04530933  0.        ]","[[ 0.11820973  1.08902054  0.14296496  0.10888765]
 [-2.29534712  0.34804596  0.          0.        ]]",[ 0.42084399  0.11231741],-0.00730449328256,[ 0.62672752 -0.04333588],[-0.82011724 -0.66070491],-0.00730449328256
23,"[ 1.04921769  0.65692974  0.16425953  1.06927503  1.24114475  0.94765308
  0.09528182 -0.18455248 -0.43330963 -0.09092816  0.        ]","[[ 0.08946458  1.10036966  0.14296496  0.10888765]
 [-0.58486123  0.78541421  0.          0.        ]]",[-0.92538929 -0.36383015],-0.00327676068897,[ 0.12623999 -0.18561268],[-0.82011724 -0.66070491],-0.00327676068897
24,"[ 1.05382595  0.65567298  0.09273218  1.07056826  1.24114287  0.94765201
 -0.41449519 -0.43310221 -0.38238176 -0.17890937  0.        ]","[[ 0.04114946  1.10147747  0.14296496  0.10888765]
 [-4.23449413 -0.66979851  0.          0.        ]]",[ 1.84996624  1.57617252],-0.00538253298184,[ 1.56412125  0.34565175],[-0.82011724 -0.66070491],-0.00538253298184
25,"[ 1.05505567  0.6254689   0.02722722  1.10063808  1.241141    0.94765094
  0.14974392  0.24527065 -0.36381062 -0.24616802  0.        ]","[[ -3.01067236e-03   1.12793110e+00   1.42964958e-01   1.08887646e-01]
 [ -1.94955748e-01   3.30194325e+00   0.00000000e+00   0.00000000e+00]]",[-0.45604023  0.14911943],-0.010906743885,[ 0.13485044 -0.68537641],[-0.82011724 -0.66070491],-0.010906743885
26,"[ 1.05460493  0.54220849 -0.00536176  1.17351626  1.24113912  0.94764987
 -0.10178614  0.33503212 -0.4137602  -0.24582296  0.        ]","[[-0.02497732  1.19924293  0.14296496  0.10888765]
 [-1.99572571  3.82748015  0.          0.        ]]",[ 0.57432804 -1.13103104],-0.00993265824321,[ 0.69749814 -0.8258332 ],[-0.82011724 -0.66070491],-0.00993265824321
27,"[ 1.05378962  0.49919096 -0.03013585  1.20573082  1.24113724  0.9476488
  0.22130508 -0.35430552 -0.43406002 -0.25695826  0.        ]","[[-0.04168384  1.23529861  0.14296496  0.10888765]
 [ 0.3173685  -0.20845433  0.          0.        ]]",[ 0.25891308  0.11823713],-0.0110826550483,[ 0.24184239 -0.08245903],[-0.82011724 -0.66070491],-0.0110826550483
28,"[ 1.05459701  0.49850948 -0.00557519  1.20621059  1.24113537  0.94764773
  0.36351699 -0.27367965 -0.45109433 -0.22702468  0.        ]","[[-0.02512124  1.23586573  0.14296496  0.10888765]
 [ 1.33550128  0.26359266  0.          0.        ]]",[-0.318736   -0.05277733],-0.00945743039604,[-0.25704169 -0.31892151],[-0.82011724 -0.66070491],-0.00945743039604
29,"[ 1.05496315  0.49475253  0.01488351  1.20884885  1.24113349  0.94764666
  0.18366305 -0.31021121 -0.4683508  -0.20110629  0.        ]","[[-0.01133027  1.23899159  0.14296496  0.10888765]
 [ 0.04788287  0.04970674  0.          0.        ]]",[ 0.57922729 -0.47478649],-0.00877148582557,[ 0.18219368 -0.18925744],[-0.82011724 -0.66070491],-0.00877148582557
30,"[ 1.05493926  0.51618842  0.05041717  1.19342185  1.24113161  0.94764559
  0.50374085 -0.63157274 -0.47465683 -0.16756445  0.        ]","[[ 0.01261896  1.22110798  0.14296496  0.10888765]
 [ 2.33940109 -1.83180036  0.          0.        ]]",[-0.47642159 -0.61410021],-0.00761826722761,[-0.57985133  0.06340742],[-0.82011724 -0.66070491],-0.00761826722761
31,"[ 1.05388286  0.58782512  0.09107848  1.13534938  1.24112973  0.94764452
  0.23403925 -1.04061147 -0.44104056 -0.14863356  0.        ]","[[ 0.04003385  1.16044368  0.14296496  0.10888765]
 [ 0.40854306 -4.22664259  0.          0.        ]]",[ 0.05270869  0.59942129],-0.00399416032662,[ 0.31209111  0.87252003],[-0.82011724 -0.66070491],-0.00399416032662
32,"[ 1.05321043  0.65670624  0.10616186  1.06948762  1.24112786  0.94764345
  0.26195467 -0.62093971 -0.39093977 -0.16261233  0.        ]","[[ 0.05021003  1.10056358  0.14296496  0.10888765]
 [ 0.60839737 -1.76955668  0.          0.        ]]",[-0.59964225 -0.02374057],-0.00385847487572,[ 0.10450561  0.42704436],[-0.82011724 -0.66070491],-0.00385847487572
33,"[ 1.05397096  0.69711232  0.08873292  1.02593459  1.24112598  0.94764237
 -0.07113357 -0.63090059 -0.34295453 -0.20656266  0.        ]","[[ 0.03845188  1.0645873   0.14296496  0.10888765]
 [-1.77625968 -1.82787857  0.          0.        ]]",[ 1.53462657  0.97393489],-0.00948848867567,[ 1.00964808  0.65163541],[-0.82011724 -0.66070491],-0.00948848867567
34,"[ 1.05370092  0.6943439   0.09542784  1.02903825  1.2411241   0.9476413
  0.48630455  0.03376223 -0.34999239 -0.19641482  0.        ]","[[ 0.04296783  1.06707396  0.14296496  0.10888765]
 [ 2.21457063  2.06357827  0.          0.        ]]",[-0.58249583  0.60805672],-0.00843094990349,[-0.73333955 -0.53820646],[-0.82011724 -0.66070491],-0.00843094990349
35,"[ 1.05208477  0.62067066  0.12612835  1.10521195  1.24112223  0.94764023
  0.15816686  0.43812013 -0.43743735 -0.12075624  0.        ]","[[ 0.06368888  1.13209874  0.14296496  0.10888765]
 [-0.13464081  4.43100652  0.          0.        ]]",[-0.39644742 -0.99915045],-0.00288170806894,[-0.29467806 -1.10596073],[-0.82011724 -0.66070491],-0.00288170806894
36,"[ 1.05354821  0.56474508  0.09887626  1.15517082  1.24112035  0.94763916
 -0.06043082 -0.2525209  -0.46702954 -0.12955943  0.        ]","[[ 0.04529433  1.18014867  0.14296496  0.10888765]
 [-1.69963055  0.38745646  0.          0.        ]]",[-0.48651739  0.06409691],-0.00589383241799,[ 0.59360337 -0.14845139],[-0.82011724 -0.66070491],-0.00589383241799
37,"[ 1.05500332  0.55269727  0.02030316  1.16509179  1.24111847  0.94763809
 -0.32464503 -0.21040554 -0.42205618 -0.21909277  0.        ]","[[-0.00767694  1.19037186  0.14296496  0.10888765]
 [-3.59119928  0.63403158  0.          0.        ]]",[ 1.2914936  -0.31435494],-0.00794899122076,[ 1.40458846 -0.04297063],[-0.82011724 -0.66070491],-0.00794899122076
38,"[ 1.05392855  0.55263116 -0.0262818   1.16514346  1.2411166   0.94763702
  0.2380314  -0.42532326 -0.39101474 -0.2767709   0.        ]","[[-0.03908356  1.19042748  0.14296496  0.10888765]
 [ 0.43712307 -0.62426406  0.          0.        ]]",[ 0.20346675  0.46642012],-0.0124576049407,[ 0.30303806  0.11844936],[-0.82011724 -0.66070491],-0.0124576049407
39,"[ 1.05467845  0.54533975 -0.00147226  1.17100518  1.24111472  0.94763595
  0.34921626 -0.1078064  -0.41365106 -0.24249663  0.        ]","[[-0.02235466  1.19659402  0.14296496  0.10888765]
 [ 1.23312061  1.23472294  0.          0.        ]]",[-0.68538973 -0.68508027],-0.00967316525561,[-0.25083086 -0.44730961],[-0.82011724 -0.66070491],-0.00967316525561
40,"[ 1.05458038  0.54860564 -0.00560546  1.16838983  1.24111284  0.94763488
 -0.03291722 -0.57518592 -0.40812108 -0.24907332  0.        ]","[[-0.02514109  1.19383332  0.14296496  0.10888765]
 [-1.5026522  -1.50167651  0.          0.        ]]",[ 0.66510656 -0.27039241],-0.0101731311373,[ 0.96362877  0.38247067],[-0.82011724 -0.66070491],-0.0101731311373
41,"[ 1.05444788  0.59608105 -0.01056884  1.12797001  1.24111097  0.94763381
  0.33888274 -0.75309042 -0.36417578 -0.27884387  0.        ]","[[-0.02848745  1.15334915  0.14296496  0.10888765]
 [ 1.15914068 -2.54326907  0.          0.        ]]",[-0.83131278  0.17839353],-0.0132594227791,[ 0.22800192  0.59190863],[-0.82011724 -0.66070491],-0.0132594227791
42,"[ 1.05395408  0.64588073 -0.02547602  1.08050274  1.24110909  0.94763274
 -0.12380804 -0.62369355 -0.31223771 -0.32591464  0.        ]","[[-0.03854007  1.11008487  0.14296496  0.10888765]
 [-2.15335516 -1.78568444  0.          0.        ]]",[ 1.20802269  0.83858594],-0.0188133573357,[ 1.39254522  0.69580925],[-0.82011724 -0.66070491],-0.0188133573357
43,"[ 1.05378029  0.64821964 -0.02984753  1.07813881  1.24110721  0.94763167
  0.43470875 -0.05070193 -0.30748445 -0.33315444  0.        ]","[[-0.04148869  1.10803022  0.14296496  0.10888765]
 [ 1.84517747  1.56904267  0.          0.        ]]",[-0.49238961 -0.13731252],-0.0195416267149,[-0.25064206 -0.32861894],[-0.82011724 -0.66070491],-0.0195416267149
44,"[ 1.05459843  0.6188804  -0.00465093  1.10689539  1.24110534  0.9476306
  0.15749185 -0.14878321 -0.34853139 -0.28340721  0.        ]","[[-0.02449762  1.13364952  0.14296496  0.10888765]
 [-0.13947062  0.9948003   0.          0.        ]]",[ 0.79577823  0.00094229],-0.0141823284438,[ 0.4101522  -0.10759991],[-0.82011724 -0.66070491],-0.0141823284438
45,"[ 1.05502207  0.59604655  0.038124    1.12799336  1.24110346  0.94762953
  0.59770597 -0.15165223 -0.39667024 -0.21747055  0.        ]","[[ 0.00433363  1.153377    0.14296496  0.10888765]
 [ 3.01210797  0.97800238  0.          0.        ]]",[-1.16671767 -0.9432952 ],-0.00780052051578,[-0.91855007 -0.48003948],[-0.82011724 -0.66070491],-0.00780052051578
46,"[ 1.05460329  0.61700234  0.06772638  1.10866873  1.24110158  0.94762846
  0.03681793 -0.79273613 -0.3988742  -0.19077402  0.        ]","[[ 0.02428697  1.13527802  0.14296496  0.10888765]
 [-1.00339268 -2.77538666  0.          0.        ]]",[ 0.48589247  1.27144301],-0.00571043595407,[ 0.78011334  0.69896173],[-0.82011724 -0.66070491],-0.00571043595407
47,"[ 1.05462263  0.63450465  0.06685248  1.09180876  1.24109971  0.94762739
  0.3079942  -0.10713545 -0.3828793  -0.20067758  0.        ]","[[ 0.02369785  1.12004424  0.14296496  0.10888765]
 [ 0.93800849  1.23863113  0.          0.        ]]",[ 0.22213992 -0.12498948],-0.00689614489077,[-0.20306391 -0.31789726],[-0.82011724 -0.66070491],-0.00689614489077
48,"[ 1.05312392  0.61200936  0.10746966  1.11335317  1.24109783  0.94762631
  0.42819904 -0.19589473 -0.43149365 -0.13954604  0.        ]","[[ 0.05109238  1.13960291  0.14296496  0.10888765]
 [ 1.7985783   0.71896765  0.          0.        ]]",[-0.99659725  0.47163781],-0.00280695169205,[-0.63303477 -0.37171328],[-0.82011724 -0.66070491],-0.00280695169205
49,"[ 1.05340654  0.57361721  0.10160724  1.14765107  1.24109595  0.94762524
 -0.12765998  0.12082    -0.46117464 -0.12994357  0.        ]","[[ 0.0471366   1.17258698  0.14296496  0.10888765]
 [-2.18091294  2.57325035  0.          0.        ]]",[ 0.53836176 -0.26293189],-0.00532125522107,[ 0.58395445 -0.61140847],[-0.82011724 -0.66070491],-0.00532125522107
