timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[ 0.83636954  1.01303994  0.82421034  0.41894533  0.93646115  1.38309085
 -0.03903461 -0.03429489 -0.33246841 -0.11543068  0.        ]","[[ 0.57127319  0.72008189  0.1075801   0.15823494]
 [-1.36244455  1.61716508  0.          0.        ]]",[ 0.77619665 -0.11955964],-0.00705684538544,[ 0.5086844 -0.0718953],[-0.9239381  -0.76884818],-0.00705684538544
11,"[ 0.8333608   0.98951759  0.82899739  0.47149622  0.93646023  1.38308873
  0.41318519 -0.12313583 -0.36829918 -0.09909368  0.        ]","[[ 0.57510748  0.74734373  0.1075801   0.15823494]
 [ 1.73556308  1.1107108   0.          0.        ]]",[-0.58109842 -0.67107128],-0.00437202876767,[-0.73676264 -0.41618961],[-0.9239381  -0.76884818],-0.00437202876767
12,"[ 0.82438444  0.99358648  0.8430484   0.46260698  0.9364593   1.38308661
  0.07271192 -0.59297218 -0.38193654 -0.08391933  0.        ]","[[ 0.58641643  0.74268481  0.1075801   0.15823494]
 [-0.59690358 -1.56767736  0.          0.        ]]",[ 0.41800915  0.08119584],-0.00440686846145,[ 0.42093223  0.49088657],[-0.9239381  -0.76884818],-0.00440686846145
13,"[ 0.82054989  1.01745819  0.84894571  0.40873762  0.93645838  1.38308449
  0.31582262 -0.53122765 -0.35952371 -0.08716152  0.        ]","[[ 0.59118855  0.71486282  0.1075801   0.15823494]
 [ 1.06856577 -1.21569384  0.          0.        ]]",[ 0.33559326  0.09760846],-0.00559944235608,[-0.27438179  0.27879333],[-0.9239381  -0.76884818],-0.00559944235608
14,"[ 0.79204226  1.03431815  0.89099031  0.36880019  0.93645745  1.38308237
  0.50652238 -0.45928686 -0.39517952 -0.04362817  0.        ]","[[ 0.6256676   0.69466372  0.1075801   0.15823494]
 [ 2.37498622 -0.8055845   0.          0.        ]]",[-1.21287562 -1.30174844],-0.00693580182214,[-0.9633081  -0.03403455],[-0.9239381  -0.76884818],-0.00693580182214
15,"[ 0.78578539  1.07867329  0.89981733  0.25528081  0.93645653  1.38308025
 -0.07763593 -1.15083198 -0.34739034 -0.05500774  0.        ]","[[ 0.63301512  0.63899783  0.1075801   0.15823494]
 [-1.62687915 -4.74786415  0.          0.        ]]",[ 0.67859348  1.59607003],-0.00812376167536,[ 1.02307618  1.56422412],[-0.9239381  -0.76884818],-0.00812376167536
16,"[ 0.79029755  1.11885095  0.89346233  0.13993257  0.9364556   1.38307813
  0.31874041 -0.43992701 -0.28074116 -0.08934034  0.        ]","[[ 0.62772254  0.58470195  0.1075801   0.15823494]
 [ 1.08855691 -0.69522928  0.          0.        ]]",[-0.39794579  0.87305166],-0.0124463992585,[-0.2982153  0.4937523],[-0.9239381  -0.76884818],-0.0124463992585
17,"[ 0.78539502  1.10373494  0.90036008  0.18490232  0.93645468  1.38307601
  0.08561099  0.16899231 -0.31244313 -0.06967636  0.        ]","[[ 0.63346957  0.60562556  0.1075801   0.15823494]
 [-0.50852964  2.77601946  0.          0.        ]]",[-0.09420105 -0.06063795],-0.0101381280144,[-0.04087406 -0.2441901 ],[-0.9239381  -0.76884818],-0.0101381280144
18,"[ 0.7971063   1.06373426  0.88373622  0.29497229  0.93645375  1.38307389
  0.03269483  0.11725505 -0.34562406 -0.06709819  0.        ]","[[ 0.61966184  0.65818676  0.1075801   0.15823494]
 [-0.87103913  2.4810829   0.          0.        ]]",[-0.05811298 -0.71780195],-0.00760573910901,[ 0.11010706 -0.28287643],[-0.9239381  -0.76884818],-0.00760573910901
19,"[ 0.81329944  1.04727167  0.8599251   0.3369574   0.93645283  1.38307177
  0.00179319 -0.38992251 -0.33534614 -0.08823455  0.        ]","[[ 0.6001171   0.67879957  0.1075801   0.15823494]
 [-1.08273504 -0.41016744  0.          0.        ]]",[ 0.40604931 -0.35534121],-0.0075102119243,[ 0.53951633  0.42645982],[-0.9239381  -0.76884818],-0.0075102119243
20,"[ 0.81762561  1.06501651  0.85339086  0.29161952  0.93645191  1.38306966
  0.23948359 -0.63540936 -0.30273083 -0.10647327  0.        ]","[[ 0.59479995  0.65655516  0.1075801   0.15823494]
 [ 0.54559581 -1.8096076   0.          0.        ]]",[ 0.31844783  0.79976275],-0.0100420564062,[ 0.0699224   0.68241346],[-0.9239381  -0.76884818],-0.0100420564062
21,"[ 0.79830337  1.06820331  0.88200421  0.28325051  0.93645098  1.38306754
  0.42165082 -0.07369821 -0.33709166 -0.0717704   0.        ]","[[ 0.61823299  0.65249097  0.1075801   0.15823494]
 [ 1.79355798  1.3925164   0.          0.        ]]",[-0.04215944 -0.31666788],-0.00802688876008,[-0.83189809 -0.30018461],[-0.9239381  -0.76884818],-0.00802688876008
22,"[ 0.76925525  1.05635733  0.92249409  0.31399489  0.93645006  1.38306542
  0.39218978 -0.29847594 -0.4104519  -0.0153175   0.        ]","[[ 0.65207923  0.66748477  0.1075801   0.15823494]
 [ 1.591733    0.11113472  0.          0.        ]]",[-0.76100845 -0.30917256],-0.00902751072412,[-0.78299999 -0.17136699],[-0.9239381  -0.76884818],-0.00902751072412
23,"[ 0.76809894  1.06433782  0.92404622  0.29338225  0.93644913  1.3830633
 -0.05182801 -0.51342611 -0.40176646 -0.0171745   0.        ]","[[ 0.65339459  0.65741307  0.1075801   0.15823494]
 [-1.45006634 -1.11422381  0.          0.        ]]",[ 0.8170606   0.25880155],-0.00885885730488,[ 0.5771457   0.51745284],[-0.9239381  -0.76884818],-0.00885885730488
24,"[ 0.7648233   1.07355071  0.92842349  0.26904289  0.93644821  1.38306118
  0.42415837 -0.32999365 -0.39526036 -0.01637123  0.        ]","[[ 0.65710991  0.64562026  0.1075801   0.15823494]
 [ 1.81073772 -0.06854028  0.          0.        ]]",[-1.04134477 -0.27536294],-0.0089480747869,[-0.84497821 -0.0867002 ],[-0.9239381  -0.76884818],-0.0089480747869
25,"[ 0.7682027   1.08299434  0.92390342  0.24346109  0.93644728  1.38305906
 -0.15851279 -0.5207775  -0.3755058  -0.02693769  0.        ]","[[ 0.65327512  0.63333731  0.1075801   0.15823494]
 [-2.18092044 -1.15613412  0.          0.        ]]",[ 1.13865665  0.91335602],-0.00856031134672,[ 0.87121212  0.6951859 ],[-0.9239381  -0.76884818],-0.00856031134672
26,"[ 0.77127608  1.07269816  0.91976116  0.27131326  0.93644636  1.38305694
  0.42509949  0.11739843 -0.383924   -0.02671569  0.        ]","[[ 0.64977078  0.64671597  0.1075801   0.15823494]
 [ 1.81718413  2.48188203  0.          0.        ]]",[-1.03683934 -1.00405468],-0.00835644439849,[-1.03079009 -0.65002346],[-0.9239381  -0.76884818],-0.00835644439849
27,"[ 0.7745032   1.06532938  0.91537914  0.29077815  0.93644543  1.38305482
 -0.15744685 -0.5855673  -0.38794324 -0.02834809  0.        ]","[[ 0.64607368  0.65614652  0.1075801   0.15823494]
 [-2.17361514 -1.52547781  0.          0.        ]]",[ 0.9796293   1.06819136],-0.00815935399473,[ 0.90185153  0.72400165],[-0.9239381  -0.76884818],-0.00815935399473
28,"[ 0.77812351  1.05780843  0.91042307  0.31025976  0.93644451  1.3830527
  0.41436786  0.11408032 -0.39108222 -0.03082388  0.        ]","[[ 0.64190452  0.66565424  0.1075801   0.15823494]
 [ 1.74366505  2.4629633   0.          0.        ]]",[-0.94815534  0.14209625],-0.00792859962194,[-0.99901772 -0.68090892],[-0.9239381  -0.76884818],-0.00792859962194
29,"[ 0.78081141  1.01301727  0.90671495  0.41894373  0.93644359  1.38305058
 -0.13825619  0.20444851 -0.44530305 -0.01622741  0.        ]","[[ 0.63879382  0.72008234  0.1075801   0.15823494]
 [-2.04214453  2.97812039  0.          0.        ]]",[-0.20193069 -0.59305887],-0.00985174610932,[ 0.41673964 -0.57539213],[-0.9239381  -0.76884818],-0.00985174610932
30,"[ 0.82121547  0.98232563  0.84789424  0.48695352  0.93644266  1.38304846
 -0.2488631  -0.21778416 -0.4024566  -0.07378038  0.        ]","[[ 0.59034851  0.75549461  0.1075801   0.15823494]
 [-2.79986938  0.57112476  0.          0.        ]]",[ 1.32742622 -0.70155343],-0.00465930012262,[ 1.0504173   0.12708309],[-0.9239381  -0.76884818],-0.00465930012262
31,"[ 0.83373767  0.99683883  0.82836155  0.45539218  0.93644174  1.38304635
  0.33687339 -0.70729005 -0.35831576 -0.10296597  0.        ]","[[ 0.57461125  0.73891907  0.1075801   0.15823494]
 [ 1.21277729 -2.21937212  0.          0.        ]]",[-0.40621707  0.17996545],-0.00501418599611,[-0.20272052  0.50454408],[-0.9239381  -0.76884818],-0.00501418599611
32,"[ 0.82749775  1.02811323  0.83817565  0.38363486  0.93644081  1.38304423
  0.09873989 -0.57448473 -0.33145275 -0.10553607  0.        ]","[[ 0.58249887  0.70212758  0.1075801   0.15823494]
 [-0.41857851 -1.46230014  0.          0.        ]]",[ 0.21335561  1.16412487],-0.00734932237646,[ 0.41283759  0.59391463],[-0.9239381  -0.76884818],-0.00734932237646
33,"[ 0.82736405  1.0190933   0.83838225  0.40487824  0.93643989  1.38304211
  0.22296832  0.12513104 -0.34332522 -0.10087669  0.        ]","[[ 0.58266594  0.71289699  0.1075801   0.15823494]
 [ 0.43246056  2.52595094  0.          0.        ]]",[ 0.25336596  0.04426534],-0.00639181029948,[-0.33961451 -0.50598985],[-0.9239381  -0.76884818],-0.00639181029948
34,"[ 0.81233309  0.97417641  0.86134633  0.5042125   0.93643896  1.38303999
  0.36804113  0.1470464  -0.43078827 -0.05522999  0.        ]","[[ 0.60128654  0.76466948  0.1075801   0.15823494]
 [ 1.42629608  2.65088267  0.          0.        ]]",[-0.57439471 -0.60541154],-0.00662951126242,[-0.8902961  -0.91701698],[-0.9239381  -0.76884818],-0.00662951126242
35,"[ 0.8078546   0.94842736  0.86801248  0.55675919  0.93643804  1.38303787
  0.03231368 -0.28254087 -0.47141062 -0.0397728   0.        ]","[[ 0.60673674  0.79311639  0.1075801   0.15823494]
 [-0.87363317  0.20196616  0.          0.        ]]",[ 0.97986295 -0.62356467],-0.00983500352187,[ 0.20629291 -0.19219112],[-0.9239381  -0.76884818],-0.00983500352187
36,"[ 0.78975758  0.9673139   0.8941904   0.5185071   0.93643711  1.38303575
  0.60084722 -0.71658549 -0.48505464 -0.01585667  0.        ]","[[ 0.62834175  0.77232999  0.1075801   0.15823494]
 [ 3.02115499 -2.27236114  0.          0.        ]]",[-1.20387191 -0.30547809],-0.0120452125702,[-1.23524439  0.02439409],[-0.9239381  -0.76884818],-0.0120452125702
37,"[ 0.77240246  1.01713634  0.91821679  0.40941646  0.93643619  1.38303363
  0.01466277 -0.92064304 -0.45653277 -0.00430219  0.        ]","[[ 0.64847385  0.71521135  0.1075801   0.15823494]
 [-0.99454777 -3.43562074  0.          0.        ]]",[ 0.40888846  1.5066989 ],-0.0111354593542,[ 0.55876821  0.88652843],[-0.9239381  -0.76884818],-0.0111354593542
38,"[ 0.77543211  1.04066135  0.91409266  0.35327123  0.93643526  1.38303151
  0.25347521 -0.21421928 -0.41949156 -0.01850558  0.        ]","[[ 0.6449975   0.68690366  0.1075801   0.15823494]
 [ 0.64145579  0.59143164  0.          0.        ]]",[-0.88524989 -0.25126236],-0.00891133622623,[-0.44260439 -0.22830725],[-0.9239381  -0.76884818],-0.00891133622623
39,"[ 0.79464955  1.03923615  0.88722542  0.35676259  0.93643434  1.38302939
 -0.25956712 -0.39058969 -0.38343855 -0.05040428  0.        ]","[[ 0.62256324  0.68864465  0.1075801   0.15823494]
 [-2.87317859 -0.41398984  0.          0.        ]]",[ 0.94218358  1.01257019],-0.00666699409643,[ 1.11213362  0.49536836],[-0.9239381  -0.76884818],-0.00666699409643
40,"[ 0.81087923  1.01293798  0.86350841  0.41909594  0.93643342  1.38302728
  0.29265677  0.30521271 -0.38496727 -0.06750048  0.        ]","[[ 0.60305592  0.72016196  0.1075801   0.15823494]
 [ 0.90987017  3.55251211  0.          0.        ]]",[-1.01384654 -0.95009629],-0.00541272731743,[-0.71052969 -0.90333819],[-0.9239381  -0.76884818],-0.00541272731743
41,"[ 0.82837267  0.98471362  0.83679241  0.48180468  0.93643249  1.38302516
 -0.28730304 -0.36682288 -0.38464504 -0.08778092  0.        ]","[[ 0.58139071  0.7527745   0.1075801   0.15823494]
 [-3.06318347 -0.27850281  0.          0.        ]]",[ 1.8755915  0.4208258],-0.00403127298732,[ 1.24610305  0.41146085],[-0.9239381  -0.76884818],-0.00403127298732
42,"[ 0.84476138  0.97479635  0.81057368  0.50289015  0.93643157  1.38302304
  0.29898323 -0.07378709 -0.36232072 -0.11508647  0.        ]","[[ 0.56042464  0.76396484  0.1075801   0.15823494]
 [ 0.9532081   1.39197933  0.          0.        ]]",[-0.20873822  0.22032343],-0.00426692422537,[-0.4184691  -0.40330011],[-0.9239381  -0.76884818],-0.00426692422537
43,"[ 0.83655196  0.94181547  0.82385536  0.56976228  0.93643064  1.38302092
  0.17564115  0.07446119 -0.41956298 -0.08762924  0.        ]","[[ 0.57101104  0.80028365  0.1075801   0.15823494]
 [ 0.10824661  2.23708454  0.          0.        ]]",[-0.70339432 -0.69634722],-0.00398698651614,[-0.2567068  -0.69045079],[-0.9239381  -0.76884818],-0.00398698651614
44,"[ 0.85629273  0.92630447  0.79136859  0.59958851  0.93642972  1.3830188
 -0.23077295 -0.41682932 -0.39560346 -0.11982151  0.        ]","[[ 0.5452417   0.81692555  0.1075801   0.15823494]
 [-2.67591651 -0.56356896  0.          0.        ]]",[ 1.1127658   0.17797924],-0.00142727700973,[ 1.19611287  0.35743931],[-0.9239381  -0.76884818],-0.00142727700973
45,"[ 0.86615565  0.93014915  0.77440791  0.59228512  0.93642879  1.38301668
  0.35445321 -0.29147511 -0.36948363 -0.14081325  0.        ]","[[ 0.53194813  0.81282385  0.1075801   0.15823494]
 [ 1.33320709  0.15102437  0.          0.        ]]",[-1.11860146 -0.50245597],-0.00327149885419,[-0.40764734 -0.20959699],[-0.9239381  -0.76884818],-0.00327149885419
46,"[ 0.87579559  0.94588866  0.75731882  0.56175585  0.93642787  1.38301456
 -0.22683308 -0.64077761 -0.32972889 -0.16696953  0.        ]","[[ 0.51865827  0.79586567  0.1075801   0.15823494]
 [-2.64892379 -1.84021136  0.          0.        ]]",[ 2.01072856  0.6670539 ],-0.00749423000288,[ 1.40425301  0.84093666],[-0.9239381  -0.76884818],-0.00749423000288
47,"[ 0.88484637  0.95500394  0.74078116  0.54359195  0.93642694  1.38301244
  0.35821861 -0.17128524 -0.29863896 -0.19093729  0.        ]","[[ 0.50589255  0.78591444  0.1075801   0.15823494]
 [ 1.35900071  0.83617435  0.          0.        ]]",[-0.25820554 -0.05276111],-0.0109587244125,[-0.33395642 -0.1864391 ],[-0.9239381  -0.76884818],-0.0109587244125
48,"[ 0.87299081  0.94172254  0.76234045  0.56993286  0.93642602  1.38301033
  0.2051843  -0.21077758 -0.34083333 -0.15932523  0.        ]","[[ 0.52255401  0.80037913  0.1075801   0.15823494]
 [ 0.3106335   0.61104396  0.          0.        ]]",[-0.28799588 -1.19970774],-0.00629080117281,[ 0.01007915 -0.13627267],[-0.9239381  -0.76884818],-0.00629080117281
49,"[ 0.87677616  0.9669191   0.7555447   0.51929201  0.9364251   1.38300821
  0.03815044 -0.90742661 -0.3024932  -0.17822293  0.        ]","[[ 0.51728577  0.77275451  0.1075801   0.15823494]
 [-0.83363826 -3.36027152  0.          0.        ]]",[ 1.57022584  1.06014909],-0.0102874624232,[ 0.91637242  1.13207674],[-0.9239381  -0.76884818],-0.0102874624232
