timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
18,"[-1.5286496  -0.69906844  0.77835625 -0.63358544  1.53708602 -1.40384929
 -1.23540751 -0.7479303  -1.45203116  1.18072742  0.        ]","[[ -3.65815972   3.11531311   0.17956879  -0.16158054]
 [-16.58422031  -2.83456108   0.           0.        ]]",[-0.12107082 -0.28031991],-0.231255035393,[-0.23323713  0.58730513],[-0.19177957 -0.16003162],-0.231255035393
19,"[-1.23730398 -0.69387785  1.17026813 -0.44411323  1.53706706 -1.40383399
 -1.24861807 -0.89655684 -1.51378938  1.12639833  0.        ]","[[ -3.99135986   3.04804781   0.17956879  -0.16158054]
 [-16.73528183  -3.88847074   0.           0.        ]]",[-0.33871342  0.96276398],-0.233584246665,[-0.24692149  0.58447742],[-0.19177957 -0.16003162],-0.233584246665
20,"[-0.82989379 -0.68759616  1.44289458 -0.32483095  1.5370481  -1.40381869
 -1.33697307 -0.46616146 -1.57906702  1.12690121  0.        ]","[[ -4.33619479   3.00550169   0.17956879  -0.16158054]
 [-17.74487557  -0.83667916   0.           0.        ]]",[-1.17347842 -1.17557505],-0.240884277073,[-0.32604766  0.55770582],[-0.19177957 -0.16003162],-0.240884277073
21,"[-0.2979267  -0.67573735  1.54925376 -0.16809221  1.53702914 -1.40380339
 -1.652761   -1.02229775 -1.6524805   1.17739288  0.        ]","[[ -4.72729367   2.94920258   0.17956879  -0.16158054]
 [-21.35295626  -4.78012016   0.           0.        ]]",[ 0.30239609  0.9038822 ],-0.252941492013,[-0.32427388  0.55936658],[-0.19177957 -0.16003162],-0.252941492013
22,"[ 0.25598887 -0.65909258  1.41342002 -0.00636931  1.53701018 -1.40378809
 -1.51092574 -0.50425103 -1.69787933  1.28290376  0.        ]","[[ -5.13809607   2.89045557   0.17956879  -0.16158054]
 [-19.7327107   -1.10683046   0.           0.        ]]",[-0.48365144  0.55782623],-0.26603970571,[-0.46930844  0.51778871],[-0.19177957 -0.16003162],-0.26603970571
23,"[ 0.71348273 -0.6591657   1.04766297 -0.00702378  1.53699122 -1.4037728
 -1.64431127 -0.18973019 -1.66673919  1.36852703  0.        ]","[[ -5.54804269   2.89069497   0.17956879  -0.16158054]
 [-21.25688926   1.12332649   0.           0.        ]]",[-1.38710946 -1.01051085],-0.269429848694,[-0.53016686  0.50394768],[-0.19177957 -0.16003162],-0.269429848694
24,"[ 1.02076368 -0.65337809  0.43878623  0.04068812  1.53697226 -1.4037575
 -1.9539958  -0.75138756 -1.60030285  1.45444155  0.        ]","[[ -6.00868426   2.87320371   0.17956879  -0.16158054]
 [-24.79543696  -2.85921463   0.           0.        ]]",[ 0.28038549 -1.1115145 ],-0.269662744313,[-0.48489016  0.51809329],[-0.19177957 -0.16003162],-0.269662744313
25,"[ 1.04361942 -0.61475479 -0.28488406  0.29901672  1.5369533  -1.4037422
 -1.81382287 -1.30191587 -1.46632266  1.55637693  0.        ]","[[ -6.4885286    2.77685272   0.17956879  -0.16158054]
 [-23.19426756  -6.762898     0.           0.        ]]",[ 0.26834875  0.48951966],-0.265695862436,[-0.48432219  0.52175134],[-0.19177957 -0.16003162],-0.265695862436
26,"[ 0.78575088 -0.55439321 -0.90107254  0.59360907  1.53693434 -1.4037269
 -1.68057237 -1.00978701 -1.27308154  1.55493833  0.        ]","[[ -6.93714147   2.66237729   0.17956879  -0.16158054]
 [-21.67211823  -4.69156835   0.           0.        ]]",[-0.55617926  0.83357503],-0.248410255691,[-0.44936615  0.53404188],[-0.19177957 -0.16003162],-0.248410255691
27,"[ 0.30606634 -0.51685677 -1.33561895  0.74094436  1.53691539 -1.40371161
 -1.83568874 -0.53135467 -1.13083611  1.40494517  0.        ]","[[ -7.38836827   2.60258322   0.17956879  -0.16158054]
 [-23.44470773  -1.29919084   0.           0.        ]]",[-1.57330601 -0.15634265],-0.221646331436,[-0.31264257  0.56678611],[-0.19177957 -0.16003162],-0.221646331436
28,"[-0.37204434 -0.49516915 -1.49667576  0.81758087  1.53689643 -1.40369631
 -2.14152195 -0.61524098 -1.08751861  1.16051803  0.        ]","[[ -7.89232683   2.57063207   0.17956879  -0.16158054]
 [-26.93948013  -1.89401963   0.           0.        ]]",[ 0.17688737  0.413244  ],-0.193828774972,[-0.07842234  0.6323545 ],[-0.19177957 -0.16003162],-0.193828774972
29,"[-1.06346372 -0.4802358  -1.26119634  0.86734753  1.53687748 -1.40368102
 -2.03350452 -0.3794164  -1.17147456  0.91256218  0.        ]","[[ -8.41873771   2.54952854   0.17956879  -0.16158054]
 [-25.70575774  -0.22189006   0.           0.        ]]",[-0.92675371  0.91332368],-0.179588465838,[ 0.0532452  0.6769731],[-0.19177957 -0.16003162],-0.179588465838
30,"[-1.56544222 -0.50259882 -0.65087166  0.79190754  1.53685852 -1.40366572
 -2.31005173  0.13097385 -1.36379567  0.78925611  0.        ]","[[ -8.96456097   2.58140163   0.17956879  -0.16158054]
 [-28.86611537   3.39708175   0.           0.        ]]",[ 0.03440969  1.32501586],-0.191790902361,[ 0.11951704  0.70004338],[-0.19177957 -0.16003162],-0.191790902361
31,"[-1.70178794 -0.5694364   0.19310213  0.52803339  1.53683957 -1.40365043
 -2.24811272  0.67967332 -1.54845147  0.85136025  0.        ]","[[ -9.53478801   2.68837837   0.17956879  -0.16158054]
 [-28.15897834   7.28769698   0.           0.        ]]",[-0.7813186   0.34226974],-0.218028304366,[ 0.05350168  0.67587191],[-0.19177957 -0.16003162],-0.218028304366
32,"[-1.38417244 -0.64370905  1.0057735   0.1136787   1.53682062 -1.40363513
 -2.47004557  0.85024976 -1.62016392  1.01285457  0.        ]","[[-10.12341771   2.84626733   0.17956879  -0.16158054]
 [-30.69552874   8.49721601   0.           0.        ]]",[ 0.3282142   2.31485739],-0.237380502268,[-0.03132477  0.64403528],[-0.19177957 -0.16003162],-0.237380502268
33,"[-0.69969675 -0.69455958  1.49117988 -0.46157314  1.53680167 -1.40361984
 -2.30311675  1.02224643 -1.54996118  1.14323731  0.        ]","[[-10.71819666   3.05424328   0.17956879  -0.16158054]
 [-28.78876503   9.71682036   0.           0.        ]]",[ 1.24624527  1.21847146],-0.238920857343,[-0.2617715   0.56582254],[-0.19177957 -0.16003162],-0.238920857343
34,"[ 0.02961613 -0.69890795  1.50091107 -0.62467211  1.53678271 -1.40360455
 -1.90674869 -0.47589054 -1.53945263  1.16656373  0.        ]","[[-11.24853561   3.11213707   0.17956879  -0.16158054]
 [-24.26005921  -0.90580264   0.           0.        ]]",[-0.42701538  0.58037429],-0.239579641333,[-0.40089118  0.52956712],[-0.19177957 -0.16003162],-0.239579641333
35,"[ 0.63019037 -0.69672469  1.14027043 -0.52385692  1.53676376 -1.40358926
 -2.01264448 -0.63211921 -1.58660473  1.22043011  0.        ]","[[-11.74588197   3.07637728   0.17956879  -0.16158054]
 [-25.47050903  -2.0135689    0.           0.        ]]",[-0.30842192  1.48792502],-0.248970871166,[-0.44707716  0.51916265],[-0.19177957 -0.16003162],-0.248970871166
36,"[ 1.00912393 -0.69313069  0.48169438 -0.42835642  1.53674481 -1.40357397
 -2.07533841 -0.53560841 -1.58983348  1.30081961  0.        ]","[[-12.26248452   3.04242609   0.17956879  -0.16158054]
 [-26.18735415  -1.32927608   0.           0.        ]]",[-0.56693316  0.21104257],-0.255756843841,[-0.48762441  0.51155037],[-0.19177957 -0.16003162],-0.255756843841
37,"[ 1.03391825 -0.690202   -0.33220343 -0.37008575  1.53672586 -1.40355867
 -2.22635425 -0.45587682 -1.54461587  1.36102794  0.        ]","[[-12.80355097   3.02165665   0.17956879  -0.16158054]
 [-27.91354059  -0.76395431   0.           0.        ]]",[-2.5900025   0.46255585],-0.256026035155,[-0.4642576   0.51403952],[-0.19177957 -0.16003162],-0.256026035155
38,"[ 0.62082628 -0.68845053 -1.09814276 -0.33969583  1.53670692 -1.40354338
 -2.52441083 -0.39948213 -1.47190958  1.37251799  0.        ]","[[-13.39600196   3.01080492   0.17956879  -0.16158054]
 [-31.32020852  -0.36410151   0.           0.        ]]",[ 0.66502813 -0.02901237],-0.249653557692,[-0.30996001  0.54946017],[-0.19177957 -0.16003162],-0.249653557692
39,"[-0.11430077 -0.6869967  -1.4812728  -0.3162958   1.53668797 -1.40352809
 -2.23968313 -0.41471777 -1.40638732  1.32948477  0.        ]","[[-13.98976694   3.00243876   0.17956879  -0.16158054]
 [-28.06713031  -0.47214167   0.           0.        ]]",[-0.29099415  1.72182126],-0.239369651245,[-0.22453432  0.57732892],[-0.19177957 -0.16003162],-0.239369651245
40,"[-0.88599463 -0.68722713 -1.36540753 -0.31997515  1.53666902 -1.4035128
 -2.29182598 -0.26392022 -1.37561899  1.25223407  0.        ]","[[-14.55709392   3.00375539   0.17956879  -0.16158054]
 [-28.66358695   0.59707      0.           0.        ]]",[ 0.43010385  2.10411052],-0.229513891793,[-0.09927006  0.61386257],[-0.19177957 -0.16003162],-0.229513891793
41,"[-1.46685254 -0.68799678 -0.83493829 -0.33239267  1.53665007 -1.40349751
 -2.09311485 -0.347369   -1.39286144  1.18291104  0.        ]","[[ -1.51075870e+01   3.00819608e+00   1.79568789e-01  -1.61580538e-01]
 [ -2.63932765e+01   5.37443020e-03   0.00000000e+00   0.00000000e+00]]",[-0.5262333 -0.1653333],-0.225309680743,[-0.04090982  0.63682616],[-0.19177957 -0.16003162],-0.225309680743
42,"[-1.70792943 -0.68685848 -0.06074415 -0.31430868  1.53663113 -1.40348223
 -2.22966701 -0.43978226 -1.43446635  1.11907211  0.        ]","[[-15.65111494   3.00172926   0.17956879  -0.16158054]
 [-27.95431149  -0.6498843    0.           0.        ]]",[-0.1380858   1.22988479],-0.224434921051,[-0.00483528  0.65439343],[-0.19177957 -0.16003162],-0.224434921051
43,"[-1.53835924 -0.68719662  0.75917374 -0.3196653   1.53661218 -1.40346694
 -2.22902967 -0.26102091 -1.50269061  1.09133547  0.        ]","[[-16.21013353   3.00364597   0.17956879  -0.16158054]
 [-27.94758562   0.6175905    0.           0.        ]]",[-0.10845624 -0.20498021],-0.229713925123,[-0.06174514  0.63714504],[-0.19177957 -0.16003162],-0.229713925123
44,"[-0.99904622 -0.68759287  1.35484044 -0.32603     1.53659324 -1.40345165
 -2.21814766 -0.39168395 -1.56365719  1.11650589  0.        ]","[[-16.76784311   3.00592266   0.17956879  -0.16158054]
 [-27.82377625  -0.30886592   0.           0.        ]]",[ 0.84122729 -0.28693402],-0.238437846479,[-0.1413147   0.61261588],[-0.19177957 -0.16003162],-0.238437846479
45,"[-0.30941374 -0.68434147  1.54935664 -0.2770992   1.5365743  -1.40343636
 -1.87847816 -0.55109166 -1.62175516  1.16945562  0.        ]","[[-17.28537482   2.98840486   0.17956879  -0.16158054]
 [-23.94232355  -1.43913505   0.           0.        ]]",[-0.62655147  0.57372573],-0.248957816668,[-0.3134678   0.55870533],[-0.19177957 -0.16003162],-0.248957816668
46,"[ 0.35533834 -0.68319491  1.35875392 -0.26117993  1.53655535 -1.40342108
 -2.05402184 -0.22674693 -1.63973834  1.2466142   0.        ]","[[-17.78435418   2.98269587   0.17956879  -0.16158054]
 [-25.94893897   0.86055839   0.           0.        ]]",[-0.38763735  1.67861437],-0.256878771567,[-0.40541315  0.53008181],[-0.19177957 -0.16003162],-0.256878771567
47,"[ 0.87777448 -0.6889249   0.80385151 -0.34824402  1.53653641 -1.40340579
 -2.14332786 -0.25412278 -1.60813072  1.29812873  0.        ]","[[-18.31357765   3.01386265   0.17956879  -0.16158054]
 [-26.97006962   0.66644919   0.           0.        ]]",[ 0.01348166  2.03030531],-0.257528076332,[-0.46487385  0.51598155],[-0.19177957 -0.16003162],-0.257528076332
48,"[ 1.07289822 -0.68929019  0.02954188 -0.35459565  1.53651747 -1.4033905
 -2.09190234 -0.37346364 -1.56774479  1.35064793  0.        ]","[[-18.84708713   3.01613161   0.17956879  -0.16158054]
 [-26.38282002  -0.1797179    0.           0.        ]]",[-0.72219394 -1.31684366],-0.257577564519,[-0.50004137  0.50750458],[-0.19177957 -0.16003162],-0.257577564519
49,"[ 0.86866875 -0.68111315 -0.76880906 -0.23372838  1.53649853 -1.40337522
 -2.29634982 -0.93149243 -1.48603737  1.40318857  0.        ]","[[-19.39819352   2.97283981   0.17956879  -0.16158054]
 [-28.71999853  -4.13631175   0.           0.        ]]",[ 0.11097489 -0.09339654],-0.253785390058,[-0.36946958  0.53924513],[-0.19177957 -0.16003162],-0.253785390058
