timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[ 0.85319207  1.17888545 -0.70710972 -0.03791445  1.69453222 -0.51508853
  0.32148477 -0.23641715 -0.41477986 -0.03201301  0.        ]","[[-0.52624255  0.4935235   0.19711274 -0.05880776]
 [ 0.98942416  0.46795945  0.          0.        ]]",[-1.08718412  0.00587016],-0.00502875634013,[-0.74971402 -0.00447601],[-0.86756068 -0.69907087],-0.00502875634013
11,"[ 0.83820447  1.17306459 -0.73283131 -0.01628984  1.69452852 -0.51508816
 -0.2530255  -0.23374043 -0.42563691 -0.07007647  0.        ]","[[-0.54634306  0.5030374   0.19711274 -0.05880776]
 [-2.98624035  0.48337059  0.          0.        ]]",[ 1.06891723  0.15098529],-0.00274174410575,[ 0.85454154  0.162139  ],[-0.86756068 -0.69907087],-0.00274174410575
12,"[ 0.82322883  1.16333022 -0.75741253  0.01882191  1.69452482 -0.5150878
  0.32716245 -0.13182279 -0.4362653  -0.09756449  0.        ]","[[-0.56578471  0.51859247  0.19711274 -0.05880776]
 [ 1.02871244  1.07018896  0.          0.        ]]",[-0.82656684 -0.21594002],-0.00281939270189,[-0.67006946 -0.11993679],[-0.86756068 -0.69907087],-0.00281939270189
13,"[ 0.81340515  1.15523187 -0.7729776   0.0470903   1.69452113 -0.51508743
 -0.14826867 -0.28379882 -0.44306675 -0.11098834  0.        ]","[[-0.57822021  0.5312167   0.19711274 -0.05880776]
 [-2.26131142  0.19514475  0.          0.        ]]",[ 0.32075766  1.2595366 ],-0.00363323605235,[ 0.74503982  0.18196467],[-0.86756068 -0.69907087],-0.00363323605235
14,"[ 0.78721219  1.1259314  -0.81252076  0.14305762  1.69451743 -0.51508706
  0.04136501  0.40314247 -0.46076133 -0.12938256  0.        ]","[[-0.61028007  0.57480388  0.19711274 -0.05880776]
 [-0.94903098  4.15039503  0.          0.        ]]",[-0.90448015 -0.60351189],-0.00576030569483,[-0.19039628 -0.77308822],[-0.86756068 -0.69907087],-0.00576030569483
15,"[ 0.7397137   1.08362254 -0.87792623  0.26704219  1.69451374 -0.51508669
 -0.47288776 -0.02594877 -0.49364138 -0.18209129  0.        ]","[[-0.66496566  0.63302354  0.19711274 -0.05880776]
 [-4.50770166  1.67978816  0.          0.        ]]",[ 1.66077049  0.00748675],-0.0106220361236,[ 1.67661822 -0.16119972],[-0.86756068 -0.69907087],-0.0106220361236
16,"[ 0.69369209  1.05764694 -0.93484034  0.33615081  1.69451004 -0.51508633
  0.11169876 -0.02682091 -0.52637824 -0.25579876  0.        ]","[[-0.71453129  0.66656876  0.19711274 -0.05880776]
 [-0.46231968  1.67476653  0.          0.        ]]",[ 0.63027469  0.04610825],-0.0167568668996,[ 0.30405    -0.34872612],[-0.86756068 -0.69907087],-0.0167568668996
17,"[  7.08720508e-01   1.02935059e+00  -9.16878059e-01   4.06308427e-01
   1.69450634e+00  -5.15085960e-01   4.73348512e-01  -1.01906770e-03
  -5.14643195e-01  -1.66165864e-01   0.00000000e+00]","[[-0.698668    0.70155461  0.19711274 -0.05880776]
 [ 2.040324    1.8233273   0.          0.        ]]",[-1.4575387  -0.54694966],-0.0117549192512,[-0.9524703  -0.65756345],[-0.86756068 -0.69907087],-0.0117549192512
18,"[ 0.70939015  1.01736317 -0.91606251  0.43457373  1.69450265 -0.51508559
 -0.10408973 -0.3831916  -0.51433557 -0.14346292  0.        ]","[[-0.69795359  0.71594331  0.19711274 -0.05880776]
 [-1.9555874  -0.37713027  0.          0.        ]]",[ 2.01203474 -0.43899482],-0.0110728540354,[ 0.92961013 -0.01913625],[-0.86756068 -0.69907087],-0.0110728540354
19,"[ 0.71030518  1.03799423 -0.91494683  0.3853973   1.69449895 -0.51508523
  0.47329708 -0.68402335 -0.51355903 -0.17728269  0.        ]","[[-0.69697665  0.69102177  0.19711274 -0.05880776]
 [ 2.0399677  -2.10924845  0.          0.        ]]",[-0.57825011  0.8349876 ],-0.0120587383348,[-0.41675475  0.21538129],[-0.86756068 -0.69907087],-0.0120587383348
20,"[ 0.72646011  1.0449599  -0.89490542  0.36821637  1.69449526 -0.51508486
  0.13671036 -0.10241559 -0.50229259 -0.14667626  0.        ]","[[-0.67954692  0.68243594  0.19711274 -0.05880776]
 [-0.28923185  1.23950411  0.          0.        ]]",[-0.1565866  -0.29040723],-0.0100406607901,[ 0.01702987 -0.36736605],[-0.86756068 -0.69907087],-0.0100406607901
21,"[ 0.71543033  1.0343745  -0.90866267  0.39419984  1.69449156 -0.51508449
  0.04807216 -0.30635382 -0.50997006 -0.15729868  0.        ]","[[-0.69148577  0.69544464  0.19711274 -0.05880776]
 [-0.90261301  0.06527805  0.          0.        ]]",[ 0.85172311  0.84009276],-0.0110518444147,[ 0.48412544 -0.10320112],[-0.86756068 -0.69907087],-0.0110518444147
22,"[ 0.73010491  1.0053696  -0.89028077  0.46204108  1.69448786 -0.51508412
  0.5374361   0.27095296 -0.50142507 -0.06777906  0.        ]","[[-0.67556126  0.7301008   0.19711274 -0.05880776]
 [ 2.48381352  3.38926434  0.          0.        ]]",[-1.63406313 -1.69488239],-0.00951525822194,[-1.58361411 -1.17939854],[-0.86756068 -0.69907087],-0.00951525822194
23,"[ 0.73872344  0.98162724 -0.87919945  0.51421     1.69448417 -0.51508376
 -0.04119061 -0.42817017 -0.49842032 -0.00448127  0.        ]","[[-0.66605932  0.75749826  0.19711274 -0.05880776]
 [-1.52031183 -0.63610808  0.          0.        ]]",[ 0.27077663  0.03268402],-0.0114005357062,[ 0.43412468 -0.15751949],[-0.86756068 -0.69907087],-0.0114005357062
24,"[ 0.72105611  0.99150465 -0.9016817   0.49285011  1.69448047 -0.51508339
  0.11795802 -0.40356947 -0.50811241 -0.06879705  0.        ]","[[-0.68541571  0.74619723  0.19711274 -0.05880776]
 [-0.41899563 -0.49446516  0.          0.        ]]",[ 0.07051611  0.73563116],-0.0101396728115,[ 0.15797643 -0.16981778],[-0.86756068 -0.69907087],-0.0101396728115
25,"[ 0.71595131  0.97444317 -0.90801355  0.52943881  1.69447678 -0.51508302
  0.15933275  0.10400674 -0.51271045 -0.0542654   0.        ]","[[-0.69092301  0.76563023  0.19711274 -0.05880776]
 [-0.13268015  2.42802544  0.          0.        ]]",[-0.72183446 -1.58987931],-0.0108643010685,[-0.41726628 -0.87044013],[-0.86756068 -0.69907087],-0.0108643010685
26,"[ 0.68632985  0.9669955  -0.9434158   0.54497079  1.69447308 -0.51508266
 -0.25279032 -0.59188081 -0.53168477 -0.11869595  0.        ]","[[-0.72219063  0.77398991  0.19711274 -0.05880776]
 [-2.98458831 -1.57871231  0.          0.        ]]",[ 1.38604628 -0.18330157],-0.0123274332539,[ 1.42460167  0.17564166],[-0.86756068 -0.69907087],-0.0123274332539
27,"[ 0.66740947  1.00079847 -0.96490097  0.4722967   1.69446939 -0.51508229
  0.32750061 -0.71273868 -0.54338232 -0.22182745  0.        ]","[[-0.7415922   0.73543372  0.19711274 -0.05880776]
 [ 1.03104598 -2.27458297  0.          0.        ]]",[-0.17953581  0.05719528],-0.0163598504232,[ 0.17927787  0.29915601],[-0.86756068 -0.69907087],-0.0163598504232
28,"[ 0.68041187  1.03663941 -0.95022368  0.3886756   1.69446569 -0.51508192
  0.22189711 -0.66554156 -0.53501399 -0.25152305  0.        ]","[[-0.72830342  0.69266856  0.19711274 -0.05880776]
 [ 0.30026744 -2.0028378   0.          0.        ]]",[ 0.43686825  0.11224175],-0.0171396550489,[ 0.51276386  0.34693277],[-0.86756068 -0.69907087],-0.0171396550489
29,"[ 0.70273067  1.06479579 -0.92408581  0.31756132  1.69446199 -0.51508155
  0.47077659 -0.58156834 -0.52005446 -0.24567514  0.        ]","[[-0.70501812  0.65746286  0.19711274 -0.05880776]
 [ 2.02252231 -1.51934536  0.          0.        ]]",[-0.43894291  0.06095423],-0.0157725856865,[-0.31932914  0.20957038],[-0.86756068 -0.69907087],-0.0157725856865
30,"[ 0.72383913  1.08603608 -0.89818841  0.26031523  1.6944583  -0.51508119
  0.21403463 -0.53431985 -0.50564668 -0.22999407  0.        ]","[[-0.68239347  0.62980542  0.19711274 -0.05880776]
 [ 0.24586279 -1.24730373  0.          0.        ]]",[ 0.85535484  0.83962391],-0.013929749853,[ 0.33567202  0.29509741],[-0.86756068 -0.69907087],-0.013929749853
31,"[ 0.75869205  1.07947845 -0.85265447  0.27833864  1.6944546  -0.51508082
  0.70217556  0.04717311 -0.47989644 -0.12096122  0.        ]","[[-0.64358438  0.6384517   0.19711274 -0.05880776]
 [ 3.62381184  2.10077215  0.          0.        ]]",[-2.08527514 -1.26411545],-0.00733620039161,[-1.7523874  -0.69320166],[-0.86756068 -0.69907087],-0.00733620039161
32,"[ 0.78617428  1.07803824 -0.81400044  0.28225073  1.69445091 -0.51508045
  0.12031003 -0.64751148 -0.46121744 -0.03736545  0.        ]","[[-0.61150731  0.64033581  0.19711274 -0.05880776]
 [-0.40270763 -1.89903043  0.          0.        ]]",[ 0.73403513  0.93852433],-0.00698464550861,[ 0.16261752  0.27757332],[-0.86756068 -0.69907087],-0.00698464550861
33,"[ 0.80362318  1.07828768 -0.78803085  0.28156988  1.69444721 -0.51508008
  0.54092653  0.00426662 -0.45000923  0.01568172  0.        ]","[[-0.59035786  0.64000781  0.19711274 -0.05880776]
 [ 2.50796721  1.8537244   0.          0.        ]]",[-0.42927067  0.18116085],-0.00955709240519,[-1.61093342 -0.67654395],[-0.86756068 -0.69907087],-0.00955709240519
34,"[ 0.82947026  1.04374644 -0.74725426  0.37118509  1.69444352 -0.51507972
  0.28830981  0.1225796  -0.43952507  0.1623843   0.        ]","[[-0.5577378   0.68391714  0.19711274 -0.05880776]
 [ 0.75985787  2.53493727  0.          0.        ]]",[-1.21710276 -0.07361183],-0.0199735714144,[-1.35884655 -0.95086002],[-0.86756068 -0.69907087],-0.0199735714144
35,"[ 0.81005963  1.00441407 -0.77814268  0.46415889  1.69443982 -0.51507935
 -0.28556323  0.06347035 -0.45648159  0.1675769   0.        ]","[[-0.58238476  0.73120134  0.19711274 -0.05880776]
 [-3.2113492   2.19460342  0.          0.        ]]",[ 0.30437388 -0.72210915],-0.0206864581949,[ 0.20558745 -0.80728269],[-0.86756068 -0.69907087],-0.0206864581949
36,"[ 0.7671285   0.99169178 -0.84105541  0.49240668  1.69443613 -0.51507898
 -0.10222812 -0.44074765 -0.48101019  0.05900829  0.        ]","[[-0.63388273  0.74596518  0.19711274 -0.05880776]
 [-1.94266991 -0.70853876  0.          0.        ]]",[ 0.44667169 -0.09410623],-0.0139101395236,[ 0.40152144 -0.17500618],[-0.86756068 -0.69907087],-0.0139101395236
37,"[ 0.74895464  1.00698074 -0.86573599  0.45835092  1.69443243 -0.51507862
  0.15871586 -0.5031327  -0.48966261 -0.0184726   0.        ]","[[-0.65461864  0.72819044  0.19711274 -0.05880776]
 [-0.13693682 -1.06773554  0.          0.        ]]",[-0.39444662 -1.12711373],-0.0100701111003,[-0.02746508 -0.07594356],[-0.86756068 -0.69907087],-0.0100701111003
38,"[ 0.73245152  1.0570218  -0.88725828  0.33768218  1.69442873 -0.51507825
 -0.06620676 -1.18707177 -0.49812722 -0.15226309  0.        ]","[[-0.67297409  0.66732522  0.19711274 -0.05880776]
 [-1.69340084 -5.00566341  0.          0.        ]]",[ 1.41720522  1.23323966],-0.00983198433736,[ 1.35997236  1.04370868],[-0.86756068 -0.69907087],-0.00983198433736
39,"[ 0.73802171  1.10227336 -0.88008238  0.21418576  1.69442504 -0.51507788
  0.51014187 -0.48239744 -0.49618827 -0.2231972   0.        ]","[[-0.66682568  0.60792023  0.19711274 -0.05880776]
 [ 2.29492993 -0.94835833  0.          0.        ]]",[-0.36232516  0.24925912],-0.012915904131,[-0.5731777   0.15919521],[-0.86756068 -0.69907087],-0.012915904131
40,"[ 0.76549431  1.10871539 -0.84331191  0.19528523  1.69442134 -0.51507751
  0.29638793 -0.30763139 -0.47588427 -0.15842306  0.        ]","[[-0.63576811  0.5990491   0.19711274 -0.05880776]
 [ 0.81575609  0.05789151  0.          0.        ]]",[-0.53261407 -0.69969787],-0.00815291489864,[-0.27961645 -0.00721696],[-0.86756068 -0.69907087],-0.00815291489864
41,"[ 0.76116544  1.1275641  -0.84926325  0.13783512  1.69441765 -0.51507715
 -0.01029838 -0.78888479 -0.48074355 -0.20945649  0.        ]","[[-0.64074637  0.57240543  0.19711274 -0.05880776]
 [-1.30650898 -2.7130252   0.          0.        ]]",[ 1.56086636  1.75615762],-0.0111270506532,[ 1.03849995  0.76489699],[-0.86756068 -0.69907087],-0.0111270506532
42,"[ 0.77309809  1.13716768 -0.8326993   0.10722886  1.69441395 -0.51507678
  0.5649292  -0.0920989  -0.47248003 -0.19518317  0.        ]","[[-0.62693832  0.55839744  0.19711274 -0.05880776]
 [ 2.6740586   1.29885758  0.          0.        ]]",[-0.85528055  0.43816205],-0.00977501852918,[-1.09595978 -0.24278703],[-0.86756068 -0.69907087],-0.00977501852918
43,"[ 0.78914543  1.10691315 -0.80964114  0.20059516  1.69441026 -0.51507641
  0.0682367   0.20497024 -0.45870194 -0.08464432  0.        ]","[[-0.60794257  0.60153599  0.19711274 -0.05880776]
 [-0.76304309  3.00929186  0.          0.        ]]",[ 0.13634246 -0.98806227],-0.0051275704108,[-0.21244404 -0.59589386],[-0.86756068 -0.69907087],-0.0051275704108
44,"[ 0.78101747  1.0919682  -0.82143331  0.24366721  1.69440656 -0.51507605
  0.14856545 -0.48490488 -0.46434989 -0.07965258  0.        ]","[[-0.61762612  0.62186853  0.19711274 -0.05880776]
 [-0.20716951 -0.9627987   0.          0.        ]]",[-0.14246479  0.63155356],-0.0057527690746,[ 0.06857076  0.14366242],[-0.86756068 -0.69907087],-0.0057527690746
45,"[ 0.77270731  1.08745399 -0.83324403  0.25631666  1.69440287 -0.51507568
  0.06758309 -0.04723852 -0.47011483 -0.09556149  0.        ]","[[-0.62739215  0.62789602  0.19711274 -0.05880776]
 [-0.76756488  1.55714825  0.          0.        ]]",[-0.86205994 -0.96544586],-0.0061585455548,[ 0.01848082 -0.33976367],[-0.86756068 -0.69907087],-0.0061585455548
46,"[ 0.72896125  1.09306949 -0.89169434  0.24054783  1.69439917 -0.51507531
 -0.42287528 -0.71633281 -0.50229871 -0.22974721  0.        ]","[[-0.67679612  0.62038631  0.19711274 -0.05880776]
 [-4.16152313 -2.2952904   0.          0.        ]]",[ 2.76500702  0.3268761 ],-0.0136896422275,[ 2.1364646  0.6897049],[-0.86756068 -0.69907087],-0.0136896422275
47,"[ 0.68889601  1.11667984 -0.94040202  0.17138541  1.69439548 -0.51507494
  0.16066171 -0.48389365 -0.53805933 -0.38152612  0.        ]","[[-0.71951141  0.58790811  0.19711274 -0.05880776]
 [-0.12346702 -0.9569809   0.          0.        ]]",[ 1.65810261  0.11358016],-0.0250764643598,[ 0.83888888  0.44927377],[-0.86756068 -0.69907087],-0.0250764643598
48,"[ 0.72394527  1.1268249  -0.89802502  0.14012022  1.69439178 -0.51507458
  0.73269193 -0.4027374  -0.51063412 -0.31117548  0.        ]","[[-0.68226459  0.57345679  0.19711274 -0.05880776]
 [ 3.83496427 -0.4897105   0.          0.        ]]",[-1.70361939  0.60432457],-0.0191136243486,[-1.02841616  0.12150288],[-0.86756068 -0.69907087],-0.0191136243486
49,"[ 0.75653632  1.11676612 -0.8555475   0.17111485  1.69438809 -0.51507421
  0.14990574  0.01478898 -0.48323949 -0.20042752  0.        ]","[[-0.6460282   0.58778253  0.19711274 -0.05880776]
 [-0.19789186  1.9142727   0.          0.        ]]",[-0.17053667 -0.63548225],-0.010783042124,[-0.0074138 -0.2828702],[-0.86756068 -0.69907087],-0.010783042124
