timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
22,"[-0.71698212 -0.62672063 -1.40805574 -0.32533469 -0.33972928 -0.15259971
 -0.15969826  0.70642874  0.16293202  0.12512266  0.        ]","[[-1.814737    2.99310996 -0.03794771 -0.01885777]
 [-4.96572206  7.60878943  0.          0.        ]]",[ 0.14314007 -0.16442627],-0.0605882276669,[ 0.08854428  0.62870634],[-0.22773117 -0.12044907],-0.0605882276669
23,"[-0.84228997 -0.63690641 -1.36738098 -0.5305186  -0.33972839 -0.15259934
 -0.09805498 -0.35740057  0.11444324  0.13936129  0.        ]","[[-1.90738279  3.05964624 -0.03794771 -0.01885777]
 [-4.30102291  0.09315845  0.          0.        ]]",[ 0.35288865  1.19209318],-0.0553034435114,[ 0.15277591  0.65516573],[-0.22773117 -0.12044907],-0.0553034435114
24,"[-0.93585977 -0.63523824 -1.32768882 -0.48699235 -0.3397275  -0.15259897
  0.0394102  -0.51489339  0.12954764  0.12492587  0.        ]","[[-1.97853117  3.04557266 -0.03794771 -0.01885777]
 [-2.81873339 -1.01948799  0.          0.        ]]",[-1.00033509 -0.51977235],-0.0564144513735,[ 0.14735331  0.66473532],[-0.22773117 -0.12044907],-0.0564144513735
25,"[-1.05696893 -0.62891616 -1.26322416 -0.36105606 -0.33972661 -0.1525986
 -0.322601   -0.80338026  0.15967672  0.09143642  0.        ]","[[-2.07407169  3.00473416 -0.03794771 -0.01885777]
 [-6.7223038  -3.05757254  0.          0.        ]]",[-0.44967359  0.66895447],-0.0587442629174,[ 0.28753096  0.70279062],[-0.22773117 -0.12044907],-0.0587442629174
26,"[-1.23526609 -0.62198007 -1.13664523 -0.25683271 -0.33972572 -0.15259824
 -0.47535667 -0.41989165  0.1778711   0.04621507  0.        ]","[[-2.22504435  2.97076511 -0.03794771 -0.01885777]
 [-8.36947724 -0.34836509  0.          0.        ]]",[ 1.62008109  0.61539465],-0.059600225856,[ 0.33409745  0.70153725],[-0.22773117 -0.12044907],-0.059600225856
27,"[-1.3692604  -0.62575049 -1.00965979 -0.31061476 -0.33972483 -0.15259787
 -0.09280172 -0.0739786   0.16402003  0.03851976  0.        ]","[[-2.35104576  2.9883167  -0.03794771 -0.01885777]
 [-4.24441146  2.09538614  0.          0.        ]]",[ 0.27936622  0.34625927],-0.0575540777451,[ 0.24942023  0.67754722],[-0.22773117 -0.12044907],-0.0575540777451
28,"[-1.43975816 -0.63104379 -0.92809784 -0.39888406 -0.33972394 -0.1525975
  0.01756147 -0.31292424  0.14726861  0.05109774  0.        ]","[[-2.42399381  3.01702271 -0.03794771 -0.01885777]
 [-3.05437386  0.40731852  0.          0.        ]]",[ 1.8139647   0.22450249],-0.0557103156454,[ 0.24059881  0.67713499],[-0.22773117 -0.12044907],-0.0557103156454
29,"[-1.45879097 -0.630827   -0.90388753 -0.39490715 -0.33972305 -0.15259714
  0.39034792 -0.41231329  0.14768607  0.04640619  0.        ]","[[-2.44475016  3.01573214 -0.03794771 -0.01885777]
 [ 0.96535376 -0.29483459  0.          0.        ]]",[-0.63322313  0.50735753],-0.0556215983796,[ 0.18008427  0.67105711],[-0.22773117 -0.12044907],-0.0556215983796
30,"[-1.46423387 -0.62983372 -0.89676036 -0.37706244 -0.33972216 -0.15259677
  0.15606638 -0.40618327  0.1501151   0.04076922  0.        ]","[[-2.45078952  3.00993743 -0.03794771 -0.01885777]
 [-1.56086978 -0.2515363   0.          0.        ]]",[-0.35722156  0.44129078],-0.0557768184895,[ 0.22633478  0.67749953],[-0.22773117 -0.12044907],-0.0557768184895
31,"[-1.50367859 -0.62911961 -0.84245526 -0.36471898 -0.33972127 -0.1525964
  0.02776631 -0.39182843  0.14982924  0.03133504  0.        ]","[[-2.49588741  3.00592664 -0.03794771 -0.01885777]
 [-2.94430905 -0.15013282  0.          0.        ]]",[ 1.36299997  1.36303715],-0.0554799267239,[ 0.25598353  0.68330967],[-0.22773117 -0.12044907],-0.0554799267239
32,"[-1.51925683 -0.6288255  -0.81953203 -0.35976109 -0.33972038 -0.15259604
  0.40035619 -0.37560675  0.14955319  0.02744482  0.        ]","[[-2.51446388  3.00431523 -0.03794771 -0.01885777]
 [ 1.07327271 -0.03554074  0.          0.        ]]",[-0.33986693  0.76233092],-0.0553425653396,[ 0.19415444  0.67278886],[-0.22773117 -0.12044907],-0.0553425653396
33,"[-1.5127878  -0.62871449 -0.82913047 -0.357926   -0.33971949 -0.15259567
  0.27359083 -0.37386746  0.15015932  0.02805087  0.        ]","[[-2.50671276  3.00371889 -0.03794771 -0.01885777]
 [-0.29360533 -0.02326046  0.          0.        ]]",[-1.34774078  0.64030288],-0.0554386550372,[ 0.21316272  0.67446095],[-0.22773117 -0.12044907],-0.0554386550372
34,"[-1.54972201 -0.62862482 -0.7719526  -0.35645609 -0.3397186  -0.1525953
 -0.09305636 -0.3735832   0.14790994  0.02147633  0.        ]","[[-2.55225139  3.00324125 -0.03794771 -0.01885777]
 [-4.24708229 -0.02125936  0.          0.        ]]",[ 1.54025321  1.56398934],-0.0549760570357,[ 0.28342101  0.69001961],[-0.22773117 -0.12044907],-0.0549760570357
35,"[-1.58336919 -0.62863107 -0.71453651 -0.3565943  -0.33971771 -0.15259494
  0.28192776 -0.36861088  0.14529878  0.01558877  0.        ]","[[-2.5966246   3.0032865  -0.03794771 -0.01885777]
 [-0.20371424  0.01386076  0.          0.        ]]",[ 0.37767029  1.1307413 ],-0.0544895571941,[ 0.23082694  0.67926276],[-0.22773117 -0.12044907],-0.0544895571941
36,"[-1.57525423 -0.62868234 -0.72887665 -0.35748717 -0.33971682 -0.15259457
  0.42097664 -0.36871996  0.14586294  0.017297    0.        ]","[[-2.58565553  3.00357713 -0.03794771 -0.01885777]
 [ 1.29562453  0.01308322  0.          0.        ]]",[-1.06840161  0.18234174],-0.054604240707,[ 0.20183292  0.6733548 ],[-0.22773117 -0.12044907],-0.054604240707
37,"[-1.58560711 -0.62855914 -0.71045961 -0.35545845 -0.33971593 -0.1525942
  0.05140874 -0.37795513  0.14520679  0.014924    0.        ]","[[-2.59972526  3.00291778 -0.03794771 -0.01885777]
 [-2.68931642 -0.05216581  0.          0.        ]]",[ 0.97979289 -0.07871622],-0.0544622538217,[ 0.26714635  0.68684113],[-0.22773117 -0.12044907],-0.0544622538217
38,"[-1.59590546 -0.62777989 -0.69154079 -0.34267292 -0.33971504 -0.15259383
  0.4161136  -0.42190362  0.14558781  0.00941921  0.        ]","[[-2.61405545  2.9987593  -0.03794771 -0.01885777]
 [ 1.24319227 -0.36264753  0.          0.        ]]",[-0.02209377  0.96469171],-0.0543924238596,[ 0.20821275  0.6749866 ],[-0.22773117 -0.12044907],-0.0543924238596
39,"[-1.57867474 -0.6288257  -0.72278761 -0.36000138 -0.33971415 -0.15259347
  0.40571979 -0.33911501  0.14522995  0.01761001  0.        ]","[[-2.59031564  3.00439547 -0.03794771 -0.01885777]
 [ 1.13113137  0.22220399  0.          0.        ]]",[ 1.21122028  0.18658251],-0.0545271515066,[ 0.2050474   0.67331266],[-0.22773117 -0.12044907],-0.0545271515066
40,"[-1.5304251  -0.62894378 -0.80237124 -0.36203348 -0.33971326 -0.1525931
  0.7708302  -0.37998455  0.14849827  0.02634298  0.        ]","[[-2.528193    3.0050564  -0.03794771 -0.01885777]
 [ 5.06801636 -0.06652435  0.          0.        ]]",[ 0.94671827  1.41117583],-0.0551747201377,[ 0.09025128  0.65254205],[-0.22773117 -0.12044907],-0.0551747201377
41,"[-1.40765526 -0.62880209 -0.96650111 -0.35967057 -0.33971237 -0.15259273
  1.10914678 -0.37332263  0.15494824  0.044791    0.        ]","[[-2.39023105  3.00428854 -0.03794771 -0.01885777]
 [ 8.71602131 -0.01946864  0.          0.        ]]",[ 0.1237764  -1.00273245],-0.0565315929399,[-0.04851963  0.62630194],[-0.22773117 -0.12044907],-0.0565315929399
42,"[-1.22122961 -0.62042597 -1.14800137 -0.23666069 -0.33971148 -0.15259237
  1.1385703  -0.93376583  0.18191329  0.04384328  0.        ]","[[-2.2127267   2.96417485 -0.03794771 -0.01885777]
 [ 9.03335056 -3.97870827  0.          0.        ]]",[ 0.42365919  0.5153558 ],-0.0600705101578,[-0.02071395  0.66183633],[-0.22773117 -0.12044907],-0.0600705101578
43,"[-0.98515852 -0.60449337 -1.3031621  -0.05947682 -0.33971059 -0.152592
  1.2775447  -0.633762    0.22360261  0.04540836  0.        ]","[[ -2.01702377   2.90586481  -0.03794771  -0.01885777]
 [ 10.53194701  -1.85936822   0.           0.        ]]",[ 1.1181409  1.1510783],-0.0656465954534,[-0.12834568  0.64770287],[-0.22773117 -0.12044907],-0.0656465954534
44,"[-0.6534583  -0.6053913  -1.42341644 -0.06826519 -0.3397097  -0.15259163
  1.62539743 -0.06805543  0.22426134  0.10228716  0.        ]","[[ -1.76875073   2.90877465  -0.03794771  -0.01885777]
 [ 14.28287417   2.13701716   0.           0.        ]]",[-1.56014555 -0.07727935],-0.0674884041842,[-0.31070662  0.60769355],[-0.22773117 -0.12044907],-0.0674884041842
45,"[-0.31203068 -0.61645011 -1.45180426 -0.18735027 -0.33970881 -0.15259127
  1.23198385 -0.11740295  0.18395725  0.16150701  0.        ]","[[ -1.52565435   2.94801706  -0.03794771  -0.01885777]
 [ 10.04089209   1.78840462   0.           0.        ]]",[ 0.45275955  0.37687499],-0.0649542153094,[-0.21948303  0.63596308],[-0.22773117 -0.12044907],-0.0649542153094
46,"[-0.01007172 -0.62769603 -1.40102055 -0.34157191 -0.33970792 -0.1525909
  1.37979758  0.08882065  0.1258248   0.19322409  0.        ]","[[ -1.3088441    2.99840214  -0.03794771  -0.01885777]
 [ 11.63482675   3.24524863   0.           0.        ]]",[ 1.40611625  2.01772259],-0.0597808782342,[-0.32506269  0.61117351],[-0.22773117 -0.12044907],-0.0597808782342
47,"[ 0.34060991 -0.63307611 -1.24126901 -0.43960132 -0.33970702 -0.15259053
  1.72559822 -0.35866807  0.07278     0.20610894  0.        ]","[[ -1.03873476   3.03023155  -0.03794771  -0.01885777]
 [ 15.36367763   0.08401751   0.           0.        ]]",[-0.54449235  2.25158315],-0.054680943098,[-0.5043273   0.57462525],[-0.22773117 -0.12044907],-0.054680943098
48,"[ 0.65151594 -0.63210871 -0.9717973  -0.42004112 -0.33970613 -0.15259017
  1.49744714 -0.4385825   0.04683723  0.21925081  0.        ]","[[ -0.7561431    3.02389105  -0.03794771  -0.01885777]
 [ 12.90369627  -0.48053483   0.           0.        ]]",[-1.08262693  0.98662005],-0.052908973598,[-0.47675055  0.58216453],[-0.22773117 -0.12044907],-0.052908973598
49,"[ 0.83513661 -0.63067687 -0.70840875 -0.3928842  -0.33970524 -0.1525898
  1.10656574 -0.42239641  0.02631463  0.22670387  0.        ]","[[-0.54035706  3.01507995 -0.03794771 -0.01885777]
 [ 8.68895582 -0.36619906  0.          0.        ]]",[ 0.15605194 -0.99530812],-0.0514284803306,[-0.3616932   0.60395896],[-0.22773117 -0.12044907],-0.0514284803306
