timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[ 0.8914585   1.64377576  0.54610373 -0.26825646  1.59881968  0.90528721
  0.36316914 -0.61339278 -0.37501354 -0.25600711  0.        ]","[[ 0.31998649  0.228297    0.18724366  0.10539032]
 [ 0.94523496 -1.77042634  0.          0.        ]]",[ 1.6762208 -1.2914352],-0.0166689911749,[-0.09567516  0.359577  ],[-0.34996566 -0.22802153],-0.0166689911749
11,"[ 0.86144161  1.6613624   0.62997668 -0.47739815  1.59881274  0.9052852
  0.80729249 -1.19850025 -0.38399602 -0.21739342  0.        ]","[[ 0.37840955  0.15349708  0.18724366  0.10539032]
 [ 4.88394765 -5.69648148  0.          0.        ]]",[-0.51246122  0.94796356],-0.0126673194785,[-0.71645534  0.58819222],[-0.34996566 -0.22802153],-0.0126673194785
12,"[ 0.81505168  1.67212801  0.73664536 -0.68991058  1.59880579  0.90528319
  0.56764022 -0.6221692  -0.4105167  -0.14779535  0.        ]","[[ 0.45476425  0.0783677   0.18724366  0.10539032]
 [ 2.75860576 -1.82934443  0.          0.        ]]",[-0.14839799  0.65061442],-0.0061687407974,[-0.61858904  0.27136713],[-0.34996566 -0.22802153],-0.0061687407974
13,"[ 0.78132012  1.67306072  0.80270749 -0.7193782   1.59879885  0.90528117
  0.49517823 -0.23280137 -0.44796293 -0.07020299  0.        ]","[[ 0.50348873  0.06799418  0.18724366  0.10539032]
 [ 2.1159856   0.78328456  0.          0.        ]]",[-1.45828801 -0.05336589],-0.00751042333233,[-0.72599727 -0.06061733],[-0.34996566 -0.22802153],-0.00751042333233
14,"[ 0.77971395  1.67181248  0.80566219 -0.68129899  1.5987919   0.90527916
  0.04440669 -0.2663732  -0.45677571 -0.05417691  0.        ]","[[ 0.50569886  0.08139975  0.18724366  0.10539032]
 [-1.88166276  0.55801783  0.          0.        ]]",[ 0.37565707  1.56610403],-0.00910191009777,[-0.02204572  0.21323472],[-0.34996566 -0.22802153],-0.00910191009777
15,"[ 0.79565293  1.66509564  0.77558022 -0.53751867  1.59878496  0.90527715
  0.21599803  0.32200203 -0.46267534 -0.04827157  0.        ]","[[ 0.48333371  0.13217116  0.18724366  0.10539032]
 [-0.35991139  4.50596848  0.          0.        ]]",[-0.69125323  0.48551196],-0.0100000843471,[-0.46673992 -0.41244775],[-0.34996566 -0.22802153],-0.0100000843471
16,"[ 0.81897951  1.6401583   0.72838962 -0.23390324  1.59877801  0.90527514
 -0.09162216  0.59536737 -0.49112132 -0.01515071  0.        ]","[[ 0.44876354  0.24069436  0.18724366  0.10539032]
 [-3.08802289  6.34023128  0.          0.        ]]",[-0.72431076 -1.39056762],-0.0146317076365,[-0.0920501  -0.56370294],[-0.34996566 -0.22802153],-0.0146317076365
17,"[  8.71999172e-01   1.61038089e+00   6.02134552e-01   7.33407129e-04
   1.59877106e+00   9.05273126e-01  -4.07656574e-01  -1.32966251e-02
  -4.59107481e-01  -9.95167353e-02   0.00000000e+00]","[[ 0.35888262  0.32652224  0.18724366  0.10539032]
 [-5.89075623  2.25615521  0.          0.        ]]",[-1.33518182 -0.56770567],-0.00848301379701,[ 0.71055889  0.10023373],[-0.34996566 -0.22802153],-0.00848301379701
18,"[ 0.93697368  1.60128347  0.37283725  0.06022339  1.59876412  0.90527111
 -0.84049634 -0.35476168 -0.35095761 -0.3644835   0.        ]","[[ 0.20255349  0.34865722  0.18724366  0.10539032]
 [-9.72937571 -0.03504242  0.          0.        ]]",[ 0.41904163  0.7158331 ],-0.0280107658428,[ 1.69859242  0.69244635],[-0.34996566 -0.22802153],-0.0280107658428
19,"[ 0.9671458   1.58908039  0.10595116  0.13409129  1.59875717  0.9052691
 -0.63199375  0.06764297 -0.2712106  -0.67774616  0.        ]","[[ 0.02651837  0.37639361  0.18724366  0.10539032]
 [-7.8802979   2.79924561  0.          0.        ]]",[ 1.41332332  0.31442769],-0.0612129205874,[ 1.75574982  0.49658221],[-0.34996566 -0.22802153],-0.0612129205874
20,"[ 0.96161543  1.55549149 -0.07165802  0.31142114  1.59875023  0.90526709
 -0.16839209  0.24469562 -0.25775695 -0.84026506  0.        ]","[[-0.08983678  0.44429794  0.18724366  0.10539032]
 [-3.76889089  3.98724954  0.          0.        ]]",[ 1.16590462  1.14649637],-0.0777503773339,[ 1.32985198  0.18054056],[-0.34996566 -0.22802153],-0.0777503773339
21,"[ 0.95599148  1.48451635 -0.12475624  0.6072909   1.59874328  0.90526508
  0.28594851  0.8228247  -0.29074064 -0.79107831  0.        ]","[[-0.12478826  0.56296387  0.18724366  0.10539032]
 [ 0.26038558  7.86643241  0.          0.        ]]",[ 0.87330338 -1.97581312],-0.0721072709715,[ 0.3996273  -0.69122279],[-0.34996566 -0.22802153],-0.0721072709715
22,"[ 0.96225126  1.40085249 -0.06422154  0.87593267  1.59873634  0.90526306
  0.67512544  0.20931981 -0.35823902 -0.60614287  0.        ]","[[-0.08495175  0.67898991  0.18724366  0.10539032]
 [ 3.71176822  3.74989713  0.          0.        ]]",[-0.2025343   0.11202457],-0.052428548051,[-0.29720157 -0.5942781 ],[-0.34996566 -0.22802153],-0.052428548051
23,"[ 0.96737947  1.33663583  0.03565051  1.04467895  1.59872939  0.90526105
  0.57649127  0.2644015  -0.43759687 -0.41990422  0.        ]","[[-0.01949268  0.7576961   0.18724366  0.10539032]
 [ 2.83705105  4.11948991  0.          0.        ]]",[-1.32634413 -1.83375694],-0.0338314243506,[-0.40539846 -0.76820481],[-0.34996566 -0.22802153],-0.0338314243506
24,"[ 0.96765574  1.30018476  0.06085609  1.12954477  1.59872245  0.90525904
  0.12419215 -0.33767526 -0.47488199 -0.3584048   0.        ]","[[-0.00299642  0.79955282  0.18724366  0.10539032]
 [-1.17410566  0.07964027  0.          0.        ]]",[-0.09382587  0.55766823],-0.0289496068985,[ 0.43181774 -0.10483634],[-0.34996566 -0.22802153],-0.0289496068985
25,"[ 0.96698547  1.27883832  0.01963425  1.17608237  1.5987155   0.90525703
  0.08487256 -0.00880547 -0.4730858  -0.38735293  0.        ]","[[-0.02997716  0.82328583  0.18724366  0.10539032]
 [-1.52280516  2.28630577  0.          0.        ]]",[-0.41691052 -1.46833863],-0.0316559819202,[ 0.43588185 -0.35034382],[-0.34996566 -0.22802153],-0.0316559819202
26,"[ 0.96324634  1.27377514 -0.05160514  1.18679213  1.59870856  0.90525502
 -0.0975833  -0.60559339 -0.44866296 -0.46480061  0.        ]","[[-0.07666802  0.82883498  0.18724366  0.10539032]
 [-3.14088929 -1.71805103  0.          0.        ]]",[ 0.35081965  1.13761525],-0.0385735234545,[ 1.00894141  0.2779921 ],[-0.34996566 -0.22802153],-0.0385735234545
27,"[ 0.9559478   1.26854466 -0.12500044  1.19773188  1.59870161  0.905253
  0.06579099 -0.0104785  -0.42646028 -0.54613206  0.        ]","[[-0.12494893  0.8345382   0.18724366  0.10539032]
 [-1.69202941  2.27507007  0.          0.        ]]",[-0.00493474  1.31230597],-0.046413563071,[ 0.69960707 -0.23600143],[-0.34996566 -0.22802153],-0.046413563071
28,"[ 0.94879041  1.18775243 -0.17599684  1.35211344  1.59869467  0.90525099
  0.06722855  0.57292369 -0.46209942 -0.53799425  0.        ]","[[-0.15866184  0.91931539  0.18724366  0.10539032]
 [-1.6792799   6.18960234  0.          0.        ]]",[-1.02825459 -1.46388793],-0.0462067099964,[ 0.50344348 -0.7850312 ],[-0.34996566 -0.22802153],-0.0462067099964
29,"[ 0.92755426  1.10357918 -0.28531247  1.48726664  1.59868773  0.90524898
 -0.37504536 -0.0352936  -0.48034538 -0.60037573  0.        ]","[[-0.23159982  1.00216146  0.18724366  0.10539032]
 [-5.60151156  2.10857441  0.          0.        ]]",[ 0.88227189 -0.49682816],-0.0528748286839,[ 1.36853242 -0.10223174],[-0.34996566 -0.22802153],-0.0528748286839
30,"[ 0.89721087  1.08042672 -0.39706141  1.52042664  1.59868078  0.90524697
  0.03114652 -0.33486407 -0.46359903 -0.71490676  0.        ]","[[-0.30748785  1.02416509  0.18724366  0.10539032]
 [-1.99927505  0.09851029  0.          0.        ]]",[ 0.71374059 -0.64141558],-0.0640365708577,[ 1.0766139  -0.00212327],[-0.34996566 -0.22802153],-0.0640365708577
31,"[ 0.89200642  1.10517742 -0.41341114  1.48489586  1.59867384  0.90524496
  0.35413174 -0.71378771 -0.44582576 -0.75410019  0.        ]","[[-0.31873458  1.00062541  0.18724366  0.10539032]
 [ 0.86505943 -2.44400162  0.          0.        ]]",[-0.46252724  0.20766444],-0.0677493502638,[ 0.74621618  0.18055418],[-0.34996566 -0.22802153],-0.0677493502638
32,"[ 0.89142243  1.14652074 -0.41520152  1.42126144  1.59866689  0.90524294
  0.14581579 -0.58394827 -0.42267894 -0.79044052  0.        ]","[[-0.31996903  0.96048631  0.18724366  0.10539032]
 [-0.98234548 -1.57281146  0.          0.        ]]",[ 2.29224868 -0.68171622],-0.0712252272768,[ 1.07530749  0.22849831],[-0.34996566 -0.22802153],-0.0712252272768
33,"[ 0.90069469  1.20445506 -0.38572553  1.32227872  1.59865995  0.90524093
  0.59424591 -0.98177877 -0.39706087 -0.80486208  0.        ]","[[-0.29971518  0.90224743  0.18724366  0.10539032]
 [ 2.99446739 -4.24218788  0.          0.        ]]",[ 0.68086439  1.35875879],-0.0725847781471,[ 0.49414471  0.3812888 ],[-0.34996566 -0.22802153],-0.0725847781471
34,"[ 0.93357397  1.24677035 -0.25819184  1.24192553  1.598653    0.90523892
  0.89117947 -0.37927191 -0.40132732 -0.68624997  0.        ]","[[-0.21340505  0.85796546  0.18724366  0.10539032]
 [ 5.62777283 -0.19949484  0.          0.        ]]",[ 0.27718374 -0.51056201],-0.0605002170891,[-0.35731268 -0.31161392],[-0.34996566 -0.22802153],-0.0605002170891
35,"[ 0.96143114  1.26926194 -0.07335812  1.19614268  1.59864606  0.90523691
  1.00235159 -0.68003993 -0.44374916 -0.48620879  0.        ]","[[-0.09095736  0.83372739  0.18724366  0.10539032]
 [ 6.61369911 -2.2175922   0.          0.        ]]",[-0.90336332 -0.20631718],-0.0406221533771,[-0.7363379 -0.2304616],[-0.34996566 -0.22802153],-0.0406221533771
36,"[ 0.967624    1.31593548  0.07177717  1.09358486  1.59863912  0.90523489
  0.58460132 -0.79508138 -0.46778556 -0.35957358  0.        ]","[[ 0.00414592  0.78163048  0.18724366  0.10539032]
 [ 2.9089848  -2.98950589  0.          0.        ]]",[ 0.21453825 -0.579181  ],-0.0287729057214,[-0.17039153  0.04048258],[-0.34996566 -0.22802153],-0.0287729057214
37,"[ 0.96392817  1.38468343  0.17273497  0.920791    1.59863217  0.90523288
  0.67390148 -1.12808856 -0.45941627 -0.30718241  0.        ]","[[ 0.07027149  0.69942167  0.18724366  0.10539032]
 [ 3.7009328  -5.22393147  0.          0.        ]]",[-0.63899807  0.20099871],-0.0234144305284,[-0.30938375  0.29300386],[-0.34996566 -0.22802153],-0.0234144305284
38,"[ 0.9571558   1.45643317  0.24562394  0.7047178   1.59862523  0.90523087
  0.38054671 -0.99392797 -0.43340604 -0.29804589  0.        ]","[[ 0.11818791  0.60397468  0.18724366  0.10539032]
 [ 1.09939158 -4.32375944  0.          0.        ]]",[ 0.4826154   2.02469503],-0.0215732240287,[ 0.11047497  0.40226683],[-0.34996566 -0.22802153],-0.0215732240287
39,"[ 0.94866301  1.48765988  0.30753691  0.59545016  1.59861829  0.90522886
  0.59322844 -0.39114883 -0.43509756 -0.26240599  0.        ]","[[ 0.15909985  0.55807943  0.18724366  0.10539032]
 [ 2.98551491 -0.27924701  0.          0.        ]]",[-1.05074018 -1.58206046],-0.0181381683119,[-0.48335144 -0.21304691],[-0.34996566 -0.22802153],-0.0181381683119
40,"[ 0.94375591  1.5162746   0.33681834  0.48462513  1.59861134  0.90522685
  0.14062901 -0.98023217 -0.4224433  -0.26475412  0.        ]","[[ 0.17853874  0.51283642  0.18724366  0.10539032]
 [-1.02824492 -4.231879    0.          0.        ]]",[-0.94439012  0.00179467],-0.0179639893619,[ 0.44496605  0.56507522],[-0.34996566 -0.22802153],-0.0179639893619
41,"[ 0.95670088  1.56335332  0.24942352  0.27220014  1.5986044   0.90522483
 -0.27835854 -0.9664852  -0.33920245 -0.4449453   0.        ]","[[ 0.12069312  0.42912421  0.18724366  0.10539032]
 [-4.74392682 -4.13965522  0.          0.        ]]",[ 1.54570743  1.07409185],-0.0363373236493,[ 1.2876842   0.95290315],[-0.34996566 -0.22802153],-0.0363373236493
42,"[ 0.96431072  1.5841346   0.16688153  0.16171867  1.59859746  0.90522282
  0.17814627 -0.36437367 -0.29206685 -0.5892253   0.        ]","[[ 0.06643346  0.38686595  0.18724366  0.10539032]
 [-0.69553899 -0.09962671  0.          0.        ]]",[-0.55271802  0.8568523 ],-0.051859057403,[ 0.62758708  0.36529914],[-0.34996566 -0.22802153],-0.051859057403
43,"[ 0.96691312  1.56853433  0.11235876  0.24576561  1.59859051  0.90522081
 -0.06700628  0.14168765 -0.2891524  -0.62769424  0.        ]","[[ 0.03070962  0.41894218  0.18724366  0.10539032]
 [-2.86960431  3.29592759  0.          0.        ]]",[-0.25805944 -0.01882374],-0.055765118077,[ 0.91510689  0.09176901],[-0.34996566 -0.22802153],-0.055765118077
44,"[ 0.96662657  1.5336507   0.00989535  0.4111237   1.59858357  0.9052188
 -0.17572088  0.12090353 -0.28829496 -0.6959066   0.        ]","[[-0.03635557  0.48346158  0.18724366  0.10539032]
 [-3.83370912  3.15647219  0.          0.        ]]",[ 0.41169564 -1.01997859],-0.0626019071547,[ 1.1916151   0.16327572],[-0.34996566 -0.22802153],-0.0626019071547
45,"[ 0.96071423  1.52023819 -0.0809029   0.46819578  1.59857663  0.90521679
  0.01664956 -0.47862836 -0.27747422 -0.79025569  0.        ]","[[-0.09591318  0.50622975  0.18724366  0.10539032]
 [-2.12773133 -0.86624177  0.          0.        ]]",[ 1.58316654  1.25042026],-0.0722965879463,[ 1.23323846  0.58086145],[-0.34996566 -0.22802153],-0.0722965879463
46,"[ 0.96035453  1.50639361 -0.0846352   0.52404119  1.59856968  0.90521478
  0.46733489  0.11383745 -0.28523858 -0.77290342  0.        ]","[[-0.09836724  0.52879028  0.18724366  0.10539032]
 [ 1.86903304  3.10905295  0.          0.        ]]",[ 0.31200882 -0.03989131],-0.0703906540117,[ 0.28323916 -0.19043213],[-0.34996566 -0.22802153],-0.0703906540117
47,"[ 0.96581169  1.46697027 -0.00936535  0.66886853  1.59856274  0.90521276
  0.60236875  0.08105733 -0.32928743 -0.62026901  0.        ]","[[-0.04897163  0.58876456  0.18724366  0.10539032]
 [ 3.06654519  2.88910763  0.          0.        ]]",[ 0.41178681 -0.2526736 ],-0.0542044072756,[-0.13137969 -0.37192029],[-0.34996566 -0.22802153],-0.0542044072756
48,"[ 0.96701697  1.43335455  0.10837391  0.77879133  1.5985558   0.90521075
  0.77927814 -0.0766637  -0.39355856 -0.43434928  0.        ]","[[ 0.02810027  0.6359288   0.18724366  0.10539032]
 [ 4.63542015  1.83084192  0.          0.        ]]",[-0.41433946 -0.17970342],-0.0347952679297,[-0.63378209 -0.5012399 ],[-0.34996566 -0.22802153],-0.0347952679297
49,"[ 0.95957955  1.41148547  0.22323311  0.84479412  1.59854886  0.90520874
  0.58412683 -0.18803052 -0.46106117 -0.27568499  0.        ]","[[ 0.10344489  0.6650483   0.18724366  0.10539032]
 [ 2.90479576  1.08360019  0.          0.        ]]",[-0.22744441  0.14264662],-0.0205377055428,[-0.49619898 -0.44690329],[-0.34996566 -0.22802153],-0.0205377055428
