timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
10,"[ 0.50963143  1.77502792  1.24721498 -2.47605382  0.97085002  1.08590517
  0.86477078 -0.74909978  0.16169908 -0.24530297  0.        ]","[[ 0.85611301 -0.57082645  0.11283536  0.12624955]
 [ 5.76145304 -2.6593301   0.          0.        ]]",[ 0.27287499 -0.44423168],-0.061518344265,[-0.75946134  0.39695972],[-0.26201025 -0.13268109],-0.061518344265
11,"[ 0.36730262  1.72211821  1.36398548 -2.65393678  0.97084655  1.08590082
  0.9601297  -0.99245852  0.07222125 -0.1288787   0.        ]","[[ 0.98103668 -0.64113569  0.11283536  0.12624955]
 [ 6.72770303 -4.36589641  0.          0.        ]]",[-0.60988153  1.24815921],-0.0469355323179,[-0.90738666  0.36049628],[-0.26201025 -0.13268109],-0.0469355323179
12,"[ 0.23287995  1.68405176  1.44961523 -2.76712283  0.97084309  1.08589648
  0.70873146 -0.41534514 -0.0179083  -0.02431769  0.        ]","[[ 1.09003355 -0.68784884  0.11283536  0.12624955]
 [ 4.18045306 -0.31892415  0.          0.        ]]",[ 0.25806919  0.04624736],-0.0350620152073,[-0.89762557  0.2692734 ],[-0.26201025 -0.13268109],-0.0350620152073
13,"[ 0.11186613  1.6802716   1.50990065 -2.7777183   0.97083963  1.08589214
  0.80132685 -0.38836695 -0.11399266  0.08684165  0.        ]","[[ 1.18305623 -0.6923293   0.11283536  0.12624955]
 [ 5.11869106 -0.12974703  0.          0.        ]]",[-1.81689795 -0.99627902],-0.028525954126,[-1.06069529  0.18040976],[-0.26201025 -0.13268109],-0.028525954126
14,"[ 0.02897794  1.64383396  1.54309445 -2.87576837  0.97083617  1.08588779
  0.40100517 -0.95035047 -0.16579321  0.12226074  0.        ]","[[ 1.24473312 -0.7344643   0.11283536  0.12624955]
 [ 1.06248314 -4.07063926  0.          0.        ]]",[-1.31748244  0.12369421],-0.0269026314093,[-0.57091361  0.44288602],[-0.26201025 -0.13268109],-0.0269026314093
15,"[ 0.05425263  1.57407457  1.53362051 -3.04259021  0.97083271  1.08588345
  0.00843849 -0.86882488 -0.11715927  0.03559916  0.        ]","[[ 1.22607426 -0.81014123  0.11283536  0.12624955]
 [-2.91515047 -3.49896666  0.          0.        ]]",[ 0.23890969  1.61998447],-0.0248439149968,[-0.17814359  0.59874421],[-0.26201025 -0.13268109],-0.0248439149968
16,"[ 0.11881219  1.5453819   1.50680219 -3.10429444  0.97082925  1.08587911
  0.10728859 -0.2943352  -0.05896739 -0.04934449  0.        ]","[[ 1.1778202  -0.83970068  0.11283536  0.12624955]
 [-1.91356375  0.5295942   0.          0.        ]]",[-1.05678378  1.97215551],-0.0293481834745,[-0.36897779  0.45874402],[-0.26201025 -0.13268109],-0.0293481834745
17,"[  2.19889190e-01   1.59363841e+00   1.45675954e+00  -2.99812944e+00
   9.70825784e-01   1.08587476e+00  -2.79569383e-01   2.69008765e-01
   1.87773879e-03  -1.02738223e-01   0.00000000e+00]","[[ 1.10022031 -0.78947327  0.11283536  0.12624955]
 [-5.83334599  4.47999785  0.          0.        ]]",[-0.22247516  0.51235116],-0.0373973351408,[-0.04074582  0.50894201],[-0.26201025 -0.13268109],-0.0373973351408
18,"[ 0.37344652  1.69020113  1.35948505 -2.7490653   0.97082232  1.08587042
 -0.35510147  0.5457131   0.08708284 -0.17206163  0.        ]","[[ 0.97587464 -0.68040498  0.11283536  0.12624955]
 [-6.59866893  6.42036846  0.          0.        ]]",[ 0.48833932  0.40565787],-0.0497654079502,[ 0.07600881  0.49588507],[-0.26201025 -0.13268109],-0.0497654079502
19,"[ 0.50041257  1.7983177   1.25566555 -2.38753226  0.97081886  1.08586608
 -0.15158919  0.75655025  0.14619196 -0.20176438  0.        ]","[[ 0.8645907  -0.5371633   0.11283536  0.12624955]
 [-4.53662293  7.89885626  0.          0.        ]]",[-1.2677282  -0.21694758],-0.0581304374899,[-0.06523356  0.38184774],[-0.26201025 -0.13268109],-0.0581304374899
20,"[ 0.63358166  1.88548278  1.1166675  -1.98075763  0.9708154   1.08586173
 -0.53312838  0.61195997  0.21169559 -0.26407187  0.        ]","[[ 0.73507038 -0.38935925  0.11283536  0.12624955]
 [-8.4025009   6.88494434  0.          0.        ]]",[-0.71495822 -1.18046823],-0.068434142941,[ 0.50450933  0.56085634],[-0.26201025 -0.13268109],-0.068434142941
21,"[ 0.79963716  1.92814286  0.87590713 -1.70050948  0.97081194  1.08585739
 -0.7957049   0.02802652  0.32368401 -0.4912289   0.        ]","[[  0.54032658  -0.2927445    0.11283536   0.12624955]
 [-11.06302269   2.790183     0.           0.        ]]",[ 0.80141998  1.11096491],-0.0928422009101,[ 1.2088691   0.89232707],[-0.26201025 -0.13268109],-0.0928422009101
22,"[ 0.91551526  1.95857749  0.61599928 -1.41695907  0.97080848  1.08585305
 -0.46134948  0.58463541  0.40055352 -0.72607282  0.        ]","[[ 0.35305669 -0.19777905  0.11283536  0.12624955]
 [-7.67525422  6.69333749  0.          0.        ]]",[ 1.96040472  0.16339402],-0.116689313193,[ 1.07878971  0.6929878 ],[-0.26201025 -0.13268109],-0.116689313193
23,"[ 0.96261627  1.98203383  0.45060111 -0.99279252  0.97080502  1.0858487
 -0.0559581   0.65777518  0.42176469 -0.79467283  0.        ]","[[ 0.24076378 -0.05876622  0.11283536  0.12624955]
 [-3.56772677  7.20623173  0.          0.        ]]",[ 1.71980716  1.39498427],-0.123918560937,[ 0.78400904  0.50246674],[-0.26201025 -0.13268109],-0.123918560937
24,"[ 0.97253681  1.97421177  0.40407848 -0.43223804  0.97080155  1.08584436
  0.34128689  1.20186133  0.39478181 -0.68019702  0.        ]","[[  0.20979294   0.12363911   0.11283536   0.12624955]
 [  0.45726007  11.02159135   0.           0.        ]]",[-1.05514521  0.16792003],-0.112809847345,[ 0.14326099  0.09167591],[-0.26201025 -0.13268109],-0.112809847345
25,"[ 0.98102638  1.90483238  0.35775393  0.23968726  0.97079809  1.08584002
 -0.05004465  1.26577062  0.33154809 -0.53664201  0.        ]","[[  0.17915567   0.348568     0.11283536   0.12624955]
 [ -3.50779773  11.46978833   0.           0.        ]]",[ 1.01676849  0.03867351],-0.0964814787868,[ 0.3813659  0.0635165],[-0.26201025 -0.13268109],-0.0964814787868
26,"[ 0.98800555  1.77023437  0.31249958  0.86821332  0.97079463  1.08583568
  0.34726891  1.25500928  0.23782581 -0.40755106  0.        ]","[[  0.14938971   0.57720682   0.11283536   0.12624955]
 [  0.51787015  11.39436754   0.           0.        ]]",[-0.14263722 -0.55698098],-0.0782765941892,[-0.18196106 -0.20383394],[-0.26201025 -0.13268109],-0.0782765941892
27,"[ 0.98700388  1.60168755  0.31951321  1.35498365  0.97079117  1.08583133
  0.29067264  0.90836084  0.10900597 -0.26858366  0.        ]","[[ 0.15399399  0.78070513  0.11283536  0.12624955]
 [-0.05556787  8.9635619   0.          0.        ]]",[-0.51742327 -0.18754718],-0.0560112377946,[-0.2603519  -0.23903137],[-0.26201025 -0.13268109],-0.0560112377946
28,"[ 0.99142871  1.43080119  0.28651194  1.69388413  0.97078771  1.08582699
  0.08877935  0.7772419   0.00641468 -0.2112334   0.        ]","[[ 0.13235883  0.95075149  0.11283536  0.12624955]
 [-2.10118277  8.04412377  0.          0.        ]]",[ 0.87714777  0.16816766],-0.0410283354567,[-0.14801401 -0.22509205],[-0.26201025 -0.13268109],-0.0410283354567
29,"[ 0.99267683  1.24263538  0.27614222  1.95499186  0.97078425  1.08582265
  0.43542628  0.84934368 -0.11495113 -0.1563704   0.        ]","[[ 0.12557418  1.11670681  0.11283536  0.12624955]
 [ 1.41110515  8.54974639  0.          0.        ]]",[-0.72755972  1.15841136],-0.0238875327152,[-0.63261694 -0.42186338],[-0.26201025 -0.13268109],-0.0238875327152
30,"[ 0.99284297  0.98365528  0.2746914   2.17500109  0.97078079  1.0858183
  0.14848087  1.389958   -0.28422232 -0.11262964  0.        ]","[[  0.12462572   1.32573866   0.11283536   0.12624955]
 [ -1.49626124  12.34078032   0.           0.        ]]",[-0.28961001  0.44403506],-0.00463168822983,[-0.58143246 -0.48138642],[-0.26201025 -0.13268109],-0.00463168822983
31,"[ 0.99896709  0.64074968  0.21165875  2.26652247  0.97077733  1.08581396
  0.03830772  1.60586218 -0.46531453 -0.14633024  0.        ]","[[  0.08350045   1.58774561   0.11283536   0.12624955]
 [ -2.61254761  13.85485441   0.           0.        ]]",[-1.14412432  0.35686855],-0.0256509095713,[-0.53764278 -0.48575372],[-0.26201025 -0.13268109],-0.0256509095713
32,"[ 1.00391631  0.265823    0.07088721  2.12439942  0.97077387  1.08580962
 -0.3471986   1.76830342 -0.62400997 -0.26378232  0.        ]","[[ -7.93921269e-03   1.87627329e+00   1.12835359e-01   1.26249547e-01]
 [ -6.51854225e+00   1.49940498e+01   0.00000000e+00   0.00000000e+00]]",[-1.38572193  0.15943783],-0.0501145650385,[-0.20635426 -0.39915353],[-0.26201025 -0.13268109],-0.0501145650385
33,"[ 0.98161321 -0.09228032 -0.18782825  1.71390576  0.9707704   1.08580528
 -0.72514987  1.81598593 -0.74078777 -0.45695752  0.        ]","[[ -0.17673075   2.17951087   0.11283536   0.12624955]
 [-10.34799542  15.32851997   0.           0.        ]]",[-0.42648435 -0.52478889],-0.074727843527,[ 0.22142559 -0.2379669 ],[-0.26201025 -0.13268109],-0.074727843527
34,"[ 0.89150717 -0.36459939 -0.51500504  1.12259391  0.97076694  1.08580093
 -0.87159476  1.47632824 -0.83406006 -0.66901033  0.        ]","[[ -0.39857774   2.46218429   0.11283536   0.12624955]
 [-11.83181411  12.94674856   0.           0.        ]]",[ 1.13899276  0.24273577],-0.0996600235824,[ 0.53595936 -0.08298779],[-0.26201025 -0.13268109],-0.0996600235824
35,"[ 0.75891506 -0.54666436 -0.77832762  0.42490053  0.97076348  1.08579659
 -0.45775107  1.57680319 -0.95589078 -0.85332816  0.        ]","[[ -0.59314451   2.72818855   0.11283536   0.12624955]
 [ -7.63873229  13.6513962    0.           0.        ]]",[ 0.01193105 -2.08396575],-0.125822610651,[ 0.43486673 -0.1129812 ],[-0.26201025 -0.13268109],-0.125822610651
36,"[ 0.62496453 -0.63593885 -0.96050863 -0.25224165  0.97076002  1.08579225
 -0.43818282  0.97360098 -1.0818066  -1.00051071  0.        ]","[[-0.7439299   2.95877619  0.11283536  0.12624955]
 [-7.44047551  9.42147584  0.          0.        ]]",[ 0.69318218 -0.84440719],-0.149419087187,[ 0.67938077  0.06440043],[-0.26201025 -0.13268109],-0.149419087187
37,"[ 0.50129651 -0.65198691 -1.08855163 -0.51971694  0.97075656  1.08578791
 -0.15280976 -0.27340806 -1.1283535  -1.05731881  0.        ]","[[-0.86372962  3.04652324  0.11283536  0.12624955]
 [-4.54906788  0.6768441   0.          0.        ]]",[ 1.3367176   1.40175554],-0.158337011949,[ 0.77895623  0.23363411],[-0.26201025 -0.13268109],-0.158337011949
38,"[ 0.44521967 -0.65116696 -1.13745151 -0.50036431  0.9707531   1.08578356
  0.24684251 -0.48089218 -1.11642378 -1.05325933  0.        ]","[[-0.91408338  3.04020764  0.11283536  0.12624955]
 [-0.49977847 -0.77813957  0.          0.        ]]",[ 0.48088836  0.90948566],-0.156906164351,[ 0.50778389  0.13596126],[-0.26201025 -0.13268109],-0.156906164351
39,"[ 0.45564201 -0.64895021 -1.12873242 -0.45322752  0.97074964  1.08577922
  0.43573589 -0.46565149 -1.10598782 -1.04481597  0.        ]","[[-0.90487643  3.02480678  0.11283536  0.12624955]
 [ 1.41409922 -0.67127214  0.          0.        ]]",[ 1.27039016 -1.48291987],-0.155257733457,[ 0.33245838  0.05667418],[-0.26201025 -0.13268109],-0.155257733457
40,"[ 0.52994739 -0.63894725 -1.06151979 -0.29167939  0.97074618  1.08577488
  0.82372403 -1.02838034 -1.07694218 -1.01403452  0.        ]","[[-0.83715224  2.97178852  0.11283536  0.12624955]
 [ 5.34521566 -4.61740716  0.          0.        ]]",[ 2.15715607  0.29447536],-0.150074671588,[ 0.00696277 -0.00694934],[-0.26201025 -0.13268109],-0.150074671588
41,"[ 0.6743411  -0.61702777 -0.89972649 -0.05163286  0.97074272  1.08577054
  1.20404545 -0.84905072 -1.04593079 -0.95772012  0.        ]","[[-0.69158476  2.89205765  0.11283536  0.12624955]
 [ 9.19867978 -3.3598859   0.          0.        ]]",[-1.70079565 -0.40876271],-0.142630518305,[-0.5071978  -0.23523569],[-0.26201025 -0.13268109],-0.142630518305
42,"[ 0.79301211 -0.58566968 -0.72128383  0.19243799  0.97073926  1.0857662
  0.79529422 -1.07039952 -1.02246622 -0.89152729  0.        ]","[[-0.54916368  2.8092858   0.11283536  0.12624955]
 [ 5.05724088 -4.91211211  0.          0.        ]]",[ 0.26116381  0.66503868],-0.135132149905,[-0.25421044 -0.12892848],[-0.26201025 -0.13268109],-0.135132149905
43,"[ 0.8681299  -0.55202791 -0.57139401  0.39594299  0.9707358   1.08576185
  0.88746745 -0.68101752 -1.00780912 -0.83122858  0.        ]","[[-0.43864842  2.7384397   0.11283536  0.12624955]
 [ 5.99116793 -2.18160366  0.          0.        ]]",[-0.25273733 -1.52668495],-0.129025372371,[-0.51797664 -0.29300988],[-0.26201025 -0.13268109],-0.129025372371
44,"[ 0.92650966 -0.50491863 -0.41632271  0.62638059  0.97073234  1.08575751
  0.77698646 -1.23951592 -0.99270734 -0.75983166  0.        ]","[[-0.33005611  2.65551228  0.11283536  0.12624955]
 [ 4.87180006 -6.09808166  0.          0.        ]]",[-0.76203709 -0.44706056],-0.122168085176,[-0.46184546 -0.20872021],[-0.26201025 -0.13268109],-0.122168085176
45,"[ 0.95428896 -0.40851702 -0.31878435  0.9884704   0.97072888  1.08575317
  0.4697014  -1.47473362 -0.93246226 -0.65855413  0.        ]","[[-0.26385821  2.5170004   0.11283536  0.12624955]
 [ 1.75840744 -7.74759398  0.          0.        ]]",[-1.14741749  0.29171821],-0.108729819284,[-0.25093472 -0.12442362],[-0.26201025 -0.13268109],-0.108729819284
46,"[ 0.95243532 -0.28855825 -0.32607067  1.32342651  0.97072542  1.08574883
  0.07554555 -1.28813281 -0.83287714 -0.58190595  0.        ]","[[-0.26875925  2.37517688  0.11283536  0.12624955]
 [-2.23516107 -6.43910659  0.          0.        ]]",[ 0.61956273 -0.55137113],-0.0930274051069,[ 0.05516161 -0.0534066 ],[-0.26201025 -0.13268109],-0.0930274051069
47,"[ 0.94468121 -0.14156468 -0.35518242  1.62979375  0.97072195  1.08574449
  0.32201377 -1.58128481 -0.70988977 -0.52755384  0.        ]","[[-0.28840711  2.22576839  0.11283536  0.12624955]
 [ 0.26204629 -8.49489812  0.          0.        ]]",[-1.37764811 -0.9880249 ],-0.076707417939,[-0.02565846 -0.04605854],[-0.26201025 -0.13268109],-0.076707417939
48,"[ 0.92977547  0.09149952 -0.40591704  1.96372391  0.97071849  1.08574014
 -0.06911852 -2.11513667 -0.52198649 -0.49983209  0.        ]","[[ -0.32292938   2.01830769   0.11283536   0.12624955]
 [ -3.7008766  -12.23867884   0.           0.        ]]",[ 2.03859549 -0.07317073],-0.0582088970309,[ 0.54734653  0.27045655],[-0.26201025 -0.13268109],-0.0582088970309
49,"[ 0.9137309   0.39779059 -0.4546797   2.20412957  0.97071503  1.0857358
  0.32884807 -2.12193931 -0.29806067 -0.5315346   0.        ]","[[ -0.35648968   1.77305422   0.11283536   0.12624955]
 [  0.33128898 -12.28653284   0.           0.        ]]",[-0.39987972  0.92493554],-0.0525029081676,[ 0.45942712  0.2857154 ],[-0.26201025 -0.13268109],-0.0525029081676
