timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
14,"[-0.99475912 -0.638678    1.41040359 -0.4198217  -1.6652646   1.0139757
  0.70635263 -1.1646834   1.09708936 -1.16233374  0.        ]","[[ 2.0449305   3.0278407  -0.19072081  0.11773685]
 [ 4.77167501 -5.61962275  0.          0.        ]]",[-0.31451976  1.67105456],-0.226158583893,[-0.00827985  0.73571509],[-0.21539073 -0.1301194 ],-0.226158583893
15,"[-1.09508798 -0.62451362  1.34884093 -0.20412382 -1.66524844  1.01397041
  0.58704218 -0.58892079  1.05300735 -1.19264366  0.        ]","[[ 2.12692365  2.95629166 -0.19072081  0.11773685]
 [ 3.43210324 -1.54884691  0.          0.        ]]",[-0.39384204  1.84349638],-0.223436906662,[-0.03547824  0.71294117],[-0.21539073 -0.1301194 ],-0.223436906662
16,"[-1.15653493 -0.62667561  1.30498317 -0.2312935  -1.66523228  1.01396512
  0.44212321 -0.0245588   1.06641024 -1.19463159  0.        ]","[[ 2.17924042  2.96534947 -0.19072081  0.11773685]
 [ 1.80499919  2.44133092  0.          0.        ]]",[ 0.12382549 -0.52852693],-0.225051044071,[-0.03030858  0.70865154],[-0.21539073 -0.1301194 ],-0.225051044071
17,"[-1.20277714 -0.63255509  1.26852638 -0.3135742  -1.66521613  1.01395983
  0.4825965  -0.32738618  1.09108705 -1.18650346  0.        ]","[[ 2.21989999  2.99269408 -0.19072081  0.11773685]
 [ 2.2594409   0.30026566  0.          0.        ]]",[ 0.10801459 -0.26777062],-0.227193096811,[ 0.0115284   0.72918874],[-0.21539073 -0.1301194 ],-0.227193096811
18,"[-1.25666427 -0.63161328  1.22190273 -0.29942862 -1.66519997  1.01395454
  0.51669654 -0.47818542  1.09394747 -1.19172075  0.        ]","[[ 2.26893042  2.98800193 -0.19072081  0.11773685]
 [ 2.64232619 -0.76592756  0.          0.        ]]",[-0.75885356  0.19301176],-0.227881357114,[ 0.03361255  0.74008095],[-0.21539073 -0.1301194 ],-0.227881357114
19,"[-1.2803266  -0.63004924  1.19988194 -0.27684067 -1.66518381  1.01394925
  0.24444177 -0.36796412  1.09169786 -1.19671269  0.        ]","[[ 2.29110714  2.98050212 -0.19072081  0.11773685]
 [-0.41446675  0.01335121  0.          0.        ]]",[-0.36839444  0.9732467 ],-0.227988982482,[ 0.08278168  0.75257546],[-0.21539073 -0.1301194 ],-0.227988982482
20,"[-1.25593214 -0.63534176  1.22253719 -0.35858526 -1.66516766  1.01394397
  0.11526874 -0.15687565  1.09996495 -1.18737388  0.        ]","[[ 2.26826688  3.00760466 -0.19072081  0.11773685]
 [-1.86477858  1.50578223  0.          0.        ]]",[ 0.81908868  0.55185134],-0.228243127671,[ 0.09065329  0.75128078],[-0.21539073 -0.1301194 ],-0.228243127671
21,"[-1.25118465 -0.63698392  1.22681372 -0.38762939 -1.6651515   1.01393868
  0.40739035 -0.38351479  1.1136273  -1.17691112  0.        ]","[[ 2.26387898  3.01720967 -0.19072081  0.11773685]
 [ 1.41507863 -0.09660175  0.          0.        ]]",[ 0.03753689  1.88606454],-0.229032223852,[ 0.05731966  0.74718332],[-0.21539073 -0.1301194 ],-0.229032223852
22,"[-1.28271273 -0.6362756   1.19756004 -0.37488949 -1.66513535  1.01393339
  0.41813037 -0.4041075   1.1138387  -1.18045148  0.        ]","[[ 2.29339053  3.01299855 -0.19072081  0.11773685]
 [ 1.53567794 -0.24220385  0.          0.        ]]",[-0.18792039  0.1997944 ],-0.229304201788,[ 0.06670298  0.751468  ],[-0.21539073 -0.1301194 ],-0.229304201788
23,"[-1.3066632  -0.63540287  1.1741265  -0.35974132 -1.66511919  1.0139281
  0.34915373 -0.40151805  1.11321023 -1.18397747  0.        ]","[[ 2.31633394  3.00798831 -0.19072081  0.11773685]
 [ 0.76124595 -0.22390454  0.          0.        ]]",[ 0.28093162  0.81514118],-0.229481958665,[ 0.08704213  0.75807881],[-0.21539073 -0.1301194 ],-0.229481958665
24,"[-1.33343306 -0.63488257  1.14661213 -0.35099297 -1.66510304  1.01392281
  0.44687817 -0.38215007  1.11445204 -1.18657216  0.        ]","[[ 2.34256769  3.00509341 -0.19072081  0.11773685]
 [ 1.85847151 -0.0869786   0.          0.        ]]",[-0.61440902  0.69722609],-0.22980348011,[ 0.07688385  0.75654662],[-0.21539073 -0.1301194 ],-0.22980348011
25,"[-1.34584042 -0.63465342  1.1333481  -0.34721974 -1.66508688  1.01391753
  0.22693567 -0.37583943  1.11519002 -1.18769487  0.        ]","[[ 2.3549607   3.00384466 -0.19072081  0.11773685]
 [-0.61094105 -0.04236954  0.          0.        ]]",[-0.06381713  0.82847976],-0.229965697371,[ 0.12411067  0.77015722],[-0.21539073 -0.1301194 ],-0.229965697371
26,"[-1.33115383 -0.63456862  1.14897654 -0.34585521 -1.66507073  1.01391224
  0.20550793 -0.3712317   1.11308195 -1.18738554  0.        ]","[[ 2.34032812  3.00339322 -0.19072081  0.11773685]
 [-0.85151566 -0.00980018  0.          0.        ]]",[ 1.26202085  0.1266207 ],-0.229710303977,[ 0.12103983  0.76816738],[-0.21539073 -0.1301194 ],-0.229710303977
27,"[-1.35398384 -0.63441257  1.12443788 -0.34332541 -1.66505458  1.01390695
  0.55964896 -0.3773278   1.1154007  -1.18867253  0.        ]","[[ 2.36319175  3.00255592 -0.19072081  0.11773685]
 [ 3.12462874 -0.05290784  0.          0.        ]]",[ 0.10509318  1.31889527],-0.230060219547,[ 0.06306101  0.75397813],[-0.21539073 -0.1301194 ],-0.230060219547
28,"[-1.41696946 -0.63440936  1.05047008 -0.34330927 -1.66503843  1.01390166
  0.59119814 -0.36611396  1.12363423 -1.19079447  0.        ]","[[ 2.42923855  3.0025509  -0.19072081  0.11773685]
 [ 3.47886992  0.02636704  0.          0.        ]]",[ 1.45659866  0.04170066],-0.231128315637,[ 0.08722156  0.76551741],[-0.21539073 -0.1301194 ],-0.231128315637
29,"[-1.51033887 -0.6343261   0.91955092 -0.34198276 -1.66502227  1.01389637
  0.93770222 -0.37601507  1.13727068 -1.19307165  0.        ]","[[ 2.53784975  3.00211197 -0.19072081  0.11773685]
 [ 7.36928667 -0.04364197  0.          0.        ]]",[ 1.27651259 -0.28384132],-0.232812340588,[ 0.07553715  0.77311736],[-0.21539073 -0.1301194 ],-0.232812340588
30,"[-1.63782201 -0.6319839   0.67307252 -0.30535511 -1.66500612  1.01389109
  1.27733787 -0.53484164  1.15592044 -1.20203667  0.        ]","[[  2.72349606   2.9899726   -0.19072081   0.11773685]
 [ 11.18263334  -1.16656225   0.           0.        ]]",[ 1.28979171 -0.27649454],-0.235525313417,[ 0.12285732  0.81012118],[-0.21539073 -0.1301194 ],-0.235525313417
31,"[-1.74167173 -0.62437824  0.29243581 -0.202898   -1.66498997  1.0138858
  1.61024065 -0.68641943  1.18204823 -1.22372698  0.        ]","[[  2.98465166   2.95588906  -0.19072081   0.11773685]
 [ 14.92046291  -2.23823734   0.           0.        ]]",[-0.32817292  0.80108662],-0.239959947169,[ 0.22412032  0.87564862],[-0.21539073 -0.1301194 ],-0.239959947169
32,"[-1.74788307 -0.62120748 -0.13653942 -0.16548821 -1.66497382  1.01388051
  1.46820484 -0.23153211  1.22319484 -1.21687843  0.        ]","[[  3.26706187   2.94339194  -0.19072081   0.11773685]
 [ 13.32588448   0.97781252   0.           0.        ]]",[-0.0265625   0.55000069],-0.244130698917,[ 0.38383958  0.94826293],[-0.21539073 -0.1301194 ],-0.244130698917
33,"[-1.6542214  -0.63088036 -0.52287342 -0.28917323 -1.66495767  1.01387523
  1.4353425   0.07373947  1.25240998 -1.15116423  0.        ]","[[  3.52987883   2.98460273  -0.19072081   0.11773685]
 [ 12.95704711   3.13607927   0.           0.        ]]",[ 0.13721252  1.17687076],-0.243148395891,[ 0.51717955  1.01594019],[-0.21539073 -0.1301194 ],-0.243148395891
34,"[-1.47184192 -0.63788059 -0.86860477 -0.40502359 -1.66494152  1.01386994
  1.46086424 -0.29348325  1.25677349 -1.08385715  0.        ]","[[  3.79189629   3.0229593   -0.19072081   0.11773685]
 [ 13.24372718   0.5398211    0.           0.        ]]",[-0.07922862 -0.10393441],-0.239442784282,[ 0.65319067  1.09320498],[-0.21539073 -0.1301194 ],-0.239442784282
35,"[-1.21629893 -0.63752022 -1.14861095 -0.39819493 -1.66492537  1.01386465
  1.40955913 -0.43372915  1.26376909 -1.05262349  0.        ]","[[  4.05099239   3.02070425  -0.19072081   0.11773685]
 [ 12.66781389  -0.45171983   0.           0.        ]]",[-0.08187899  1.27034723],-0.23839039921,[ 0.7618528   1.15613055],[-0.21539073 -0.1301194 ],-0.23839039921
36,"[-0.9179466  -0.6362378  -1.34135705 -0.37477241 -1.66490923  1.01385936
  1.35834    -0.413227    1.26733781 -1.02333395  0.        ]","[[  4.29857991   3.01296364  -0.19072081   0.11773685]
 [ 12.09285437  -0.30677972   0.           0.        ]]",[ 0.34076601  1.87648511],-0.237096519786,[ 0.82813001  1.20212221],[-0.21539073 -0.1301194 ],-0.237096519786
37,"[-0.57760473 -0.63543283 -1.45032951 -0.36078624 -1.66489308  1.01385408
  1.45717317 -0.39313293  1.2622439  -0.99061094  0.        ]","[[  4.55157197   3.008338    -0.19072081   0.11773685]
 [ 13.20265347  -0.16472451   0.           0.        ]]",[ 1.59340193  1.00784339],-0.234604527358,[ 0.84005088  1.23275054],[-0.21539073 -0.1301194 ],-0.234604527358
38,"[-0.15564687 -0.63501054 -1.45500014 -0.35365986 -1.66487693  1.01384879
  1.78651081 -0.38111262  1.24476699 -0.95372595  0.        ]","[[  4.85272754   3.00598017  -0.19072081   0.11773685]
 [ 16.90057973  -0.07975003   0.           0.        ]]",[ 2.49488458  1.92384841],-0.230413387296,[ 0.77477533  1.24225593],[-0.21539073 -0.1301194 ],-0.230413387296
39,"[ 0.34002339 -0.63480803 -1.27248537 -0.35030581 -1.66486078  1.0138435
  2.10931611 -0.37498253  1.20960215 -0.91854506  0.        ]","[[  5.22710712   3.00487037  -0.19072081   0.11773685]
 [ 20.52529883  -0.03641874   0.           0.        ]]",[-0.09439681  0.97740832],-0.224182181057,[ 0.65448827  1.22452736],[-0.21539073 -0.1301194 ],-0.224182181057
40,"[ 0.76441247 -0.63471101 -0.87230824 -0.34872804 -1.66484464  1.01383822
  2.03981269 -0.37233047  1.16158556 -0.90008963  0.        ]","[[  5.62978638e+00   3.00434842e+00  -1.90720810e-01   1.17736846e-01]
 [  1.97452267e+01  -1.76766803e-02   0.00000000e+00   0.00000000e+00]]",[ 1.29834893 -0.88760359],-0.217302163721,[ 0.56085044  1.17950797],[-0.21539073 -0.1301194 ],-0.217302163721
41,"[ 1.01938636 -0.62739964 -0.28238557 -0.24143069 -1.66482849  1.01383293
  2.35756855 -0.8694146   1.11791854 -0.87587361  0.        ]","[[  6.06049201   2.96873465  -0.19072081   0.11773685]
 [ 23.31342691  -3.53201872   0.           0.        ]]",[-1.07226497  2.37312226],-0.210637171139,[ 0.26088369  1.06951928],[-0.21539073 -0.1301194 ],-0.210637171139
42,"[ 1.02629385 -0.61989353  0.35590247 -0.15090991 -1.66481234  1.01382764
  1.9638285  -0.29953506  1.05974263 -0.87655142  0.        ]","[[  6.48240622   2.93851796  -0.19072081   0.11773685]
 [ 18.89274822   0.49694032   0.           0.        ]]",[ 0.20844531 -0.44995522],-0.203616018919,[ 0.05884652  0.92796612],[-0.21539073 -0.1301194 ],-0.203616018919
43,"[ 0.82285437 -0.61769459  0.8916013  -0.12691926 -1.6647962   1.01382236
  2.00398697 -0.552973    1.00884473 -0.91922988  0.        ]","[[  6.86478829   2.93047932  -0.19072081   0.11773685]
 [ 19.34394515  -1.29483775   0.           0.        ]]",[ 0.37851175  1.43518462],-0.200070892357,[-0.16289821  0.80432892],[-0.21539073 -0.1301194 ],-0.200070892357
44,"[ 0.43142875 -0.62148605  1.31982992 -0.16898061 -1.66478005  1.01381707
  2.10333882  0.0106773   0.98492448 -0.99979045  0.        ]","[[  7.26286292   2.94456449  -0.19072081   0.11773685]
 [ 20.45982432   2.69007113   0.           0.        ]]",[-1.04622973 -0.09369732],-0.202438553548,[-0.4224416   0.65790176],[-0.21539073 -0.1301194 ],-0.202438553548
45,"[-0.03763474 -0.63276823  1.53978944 -0.31780377 -1.66476391  1.01381178
  1.71464026 -0.0493943   1.01794009 -1.08693761  0.        ]","[[  7.62827151   2.99410449  -0.19072081   0.11773685]
 [ 16.09556736   2.26537564   0.           0.        ]]",[-0.1081897   0.10664945],-0.212092420242,[-0.37361515  0.63388449],[-0.21539073 -0.1301194 ],-0.212092420242
46,"[-0.47701498 -0.63661947  1.57244373 -0.38200499 -1.66474777  1.0138065
  1.64809138 -0.35445563  1.05321704 -1.13167354  0.        ]","[[  7.94268731   3.01535656  -0.19072081   0.11773685]
 [ 15.34850485   0.10864938   0.           0.        ]]",[ 0.68407331  2.54076101],-0.219154519873,[-0.32920617  0.6337657 ],[-0.21539073 -0.1301194 ],-0.219154519873
47,"[-0.92567918 -0.63624324  1.44607713 -0.37530261 -1.66473162  1.01380121
  1.86222048 -0.39923468  1.08034295 -1.16275654  0.        ]","[[  8.27378334   3.01314117  -0.19072081   0.11773685]
 [ 17.7530889   -0.20793671   0.           0.        ]]",[ 0.59192909  1.41892073],-0.224358960871,[-0.31503811  0.63570142],[-0.21539073 -0.1301194 ],-0.224358960871
48,"[-1.3563208  -0.63555848  1.12175038 -0.36336322 -1.66471548  1.01379593
  2.03961341 -0.39356023  1.11975847 -1.18490147  0.        ]","[[  8.64883319   3.00919289  -0.19072081   0.11773685]
 [ 19.7452579   -0.16782796   0.           0.        ]]",[-0.41090853  1.62548362],-0.230307203243,[-0.21704087  0.68423444],[-0.21539073 -0.1301194 ],-0.230307203243
49,"[-1.64717509 -0.63509425  0.6495639  -0.35548178 -1.66469934  1.01379064
  1.85989161 -0.38331777  1.1649594  -1.18867594  0.        ]","[[  9.02349318   3.00658552  -0.19072081   0.11773685]
 [ 17.72746593  -0.09542441   0.           0.        ]]",[ 0.6091699   2.75923091],-0.235643235755,[ 0.01079435  0.78378391],[-0.21539073 -0.1301194 ],-0.235643235755
