timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
12,"[ 1.07007135  0.1465969   0.07318819  1.27715755  0.93401878  0.85555623
 -0.1278044  -0.5848816  -0.41587535  0.08315911  0.        ]","[[ 0.0373081   1.48160791  0.10711445  0.09761776]
 [-1.92643979 -1.51145455  0.          0.        ]]",[ 0.72009673  1.55813057],-0.0160336735412,[ 0.49663645  0.62418175],[-0.94851673 -0.79974777],-0.0160336735412
13,"[ 1.0705191   0.13396479  0.05899589  1.27929801  0.9340179   0.85555548
  0.29864198  0.12062752 -0.41576307  0.07005183  0.        ]","[[ 0.02774647  1.49140127  0.10711445  0.09761776]
 [ 0.96066739  2.47750142  0.          0.        ]]",[-1.23625363 -0.92157228],-0.0150803845986,[-0.90337616 -0.58938795],[-0.94851673 -0.79974777],-0.0150803845986
14,"[ 1.07103753  0.11788776  0.02829418  1.28166149  0.93401702  0.85555474
 -0.28861062 -0.53330965 -0.40614846  0.04107834  0.        ]","[[ 0.0070696   1.50385451  0.10711445  0.09761776]
 [-3.0151202  -1.21986595  0.          0.        ]]",[ 0.94468706  0.5271791 ],-0.0129052076847,[ 0.91562921  0.5902499 ],[-0.94851673 -0.79974777],-0.0129052076847
15,"[ 1.07090726  0.12204429 -0.00466991  1.281087    0.93401614  0.85555399
  0.27235877 -0.15997375 -0.37742634  0.00783526  0.        ]","[[-0.01512781  1.50063588  0.10711445  0.09761776]
 [ 0.78272441  0.89097666  0.          0.        ]]",[ 0.1000824   0.26390108],-0.0107063420219,[-0.55215394 -0.10911947],[-0.94851673 -0.79974777],-0.0107063420219
16,"[ 1.07105767  0.08569467  0.02424573  1.28518222  0.93401525  0.85555324
  0.3285494   0.02170743 -0.4312162   0.03894504  0.        ]","[[ 0.00434348  1.52876191  0.10711445  0.09761776]
 [ 1.16314408  1.91820249  0.          0.        ]]",[-0.44529393 -0.65760768],-0.0130798710881,[-0.90055805 -0.54626447],[-0.94851673 -0.79974777],-0.0130798710881
17,"[ 1.07100223  0.07035128  0.03219886  1.28629281  0.93401437  0.8555525
  0.06492044 -0.44548639 -0.45080059  0.04705089  0.        ]","[[ 0.00969896  1.54062278  0.10711445  0.09761776]
 [-0.62166005 -0.72331263  0.          0.        ]]",[-0.55634259  0.27570389],-0.0141913206015,[ 0.00267312  0.23472446],[-0.94851673 -0.79974777],-0.0141913206015
18,"[ 1.0706285   0.0747057  -0.01888791  1.28601258  0.93401349  0.85555175
 -0.25850567 -0.249807   -0.40824967 -0.00232233  0.        ]","[[-0.02470356  1.53725717  0.10711445  0.09761776]
 [-2.81129932  0.38305736  0.          0.        ]]",[ 0.38360445 -0.28130755],-0.00975484939158,[ 0.83625388  0.1607914 ],[-0.94851673 -0.79974777],-0.00975484939158
19,"[ 1.06800631  0.07935471 -0.07887125  1.285681    0.93401261  0.85555101
 -0.02601989 -0.4482054  -0.36034375 -0.06300833  0.        ]","[[-0.06513755  1.53366343  0.10711445  0.09761776]
 [-1.23734012 -0.73868763  0.          0.        ]]",[ 0.77388107 -0.4730579 ],-0.00658063368114,[ 0.51355767  0.47400784],[-0.94851673 -0.79974777],-0.00658063368114
20,"[ 1.06856269  0.12255897 -0.06963575  1.2810056   0.93401173  0.85555026
  0.43002215 -0.77700889 -0.3293049  -0.05923525  0.        ]","[[-0.05890676  1.50023719  0.10711445  0.09761776]
 [ 1.85012454 -2.59774359  0.          0.        ]]",[-0.66223661  0.55239524],-0.00888048707968,[-0.48272687  0.82669705],[-0.94851673 -0.79974777],-0.00888048707968
21,"[ 1.069363    0.16059037 -0.05430816  1.27447677  0.93401085  0.85554951
  0.03744512 -0.38097167 -0.30722612 -0.04905965  0.        ]","[[-0.04857082  1.47074881  0.10711445  0.09761776]
 [-0.80767096 -0.3585539   0.          0.        ]]",[ 1.07002309  0.20299843],-0.0110402530954,[ 0.33666107  0.52248895],[-0.94851673 -0.79974777],-0.0110402530954
22,"[ 1.0706183   0.15935754 -0.01911918  1.27472225  0.93400997  0.85554877
  0.62432433 -0.23769041 -0.33402366 -0.01158299  0.        ]","[[-0.02485946  1.47170587  0.10711445  0.09761776]
 [ 3.16557572  0.45155599  0.          0.        ]]",[-1.42367727 -0.80449655],-0.011117566999,[-1.23236561 -0.0840134 ],[-0.94851673 -0.79974777],-0.011117566999
23,"[ 1.07106066  0.18896284  0.01500926  1.26812207  0.93400909  0.85554802
  0.03062401 -0.80253834 -0.33373061  0.01995572  0.        ]","[[ -1.87618674e-03   1.44869402e+00   1.07114450e-01   9.76177599e-02]
 [ -8.53846372e-01  -2.74209001e+00   0.00000000e+00   0.00000000e+00]]",[ 1.03740533  0.88832644],-0.013074017448,[ 0.39815345  1.09190392],[-0.94851673 -0.79974777],-0.013074017448
24,"[ 1.07074631  0.21336234  0.04885364  1.26163788  0.93400821  0.85554727
  0.61754751 -0.17096879 -0.33813625  0.05181858  0.        ]","[[ 0.02091477  1.42968014  0.10711445  0.09761776]
 [ 3.11969684  0.82879422  0.          0.        ]]",[-1.25525828  0.16586191],-0.0149591115723,[-1.36866593 -0.15293193],[-0.94851673 -0.79974777],-0.0149591115723
25,"[ 1.06972752  0.18382896  0.08160934  1.26936224  0.93400733  0.85554653
  0.02387808 -0.05757489 -0.38979324  0.08871825  0.        ]","[[ 0.04298284  1.45268865  0.10711445  0.09761776]
 [-0.89951285  1.46992116  0.          0.        ]]",[ 0.04543819  0.09297735],-0.0164042166,[-0.10556966 -0.09439224],[-0.94851673 -0.79974777],-0.0164042166
26,"[ 1.07053454  0.14159191  0.05785046  1.27801233  0.93400644  0.85554578
  0.05305799  0.00238457 -0.40819889  0.06845862  0.        ]","[[ 0.02697466  1.48548847  0.10711445  0.09761776]
 [-0.70196143  1.80893071  0.          0.        ]]",[-0.03775619 -0.43385218],-0.0149104366367,[-0.17730641 -0.25392675],[-0.94851673 -0.79974777],-0.0149104366367
27,"[ 1.07096179  0.1176059   0.03499081  1.28167717  0.93400556  0.85554503
  0.0330875  -0.30778032 -0.41151394  0.04764224  0.        ]","[[ 0.01157893  1.50407198  0.10711445  0.09761776]
 [-0.83716369  0.05526474  0.          0.        ]]",[ 0.33013192  0.09829053],-0.0134148712963,[ 0.04701491  0.16452405],[-0.94851673 -0.79974777],-0.0134148712963
28,"[ 1.07100994  0.11115111  0.0298387   1.28250865  0.93400468  0.85554429
  0.22850303 -0.23918243 -0.41319111  0.04300414  0.        ]","[[ 0.00810956  1.50906868  0.10711445  0.09761776]
 [ 0.48582059  0.4431147   0.          0.        ]]",[-0.40309553  0.46832982],-0.0130916461795,[-0.4867906  -0.04338446],[-0.94851673 -0.79974777],-0.0130916461795
29,"[ 1.07105411  0.07574666  0.0203505   1.28592292  0.9340038   0.85554354
 -0.00859802  0.08729801 -0.43695417  0.03563113  0.        ]","[[  1.72052571e-03   1.53645164e+00   1.07114450e-01   9.76177599e-02]
 [ -1.11937746e+00   2.28902597e+00   0.00000000e+00   0.00000000e+00]]",[ 0.07003597 -0.83724365],-0.0129844777469,[-0.02560839 -0.45871311],[-0.94851673 -0.79974777],-0.0129844777469
30,"[ 1.07083004  0.06013731 -0.00842696  1.28680844  0.93400292  0.85554279
  0.03570154 -0.50706548 -0.42883758  0.00866937  0.        ]","[[-0.0176579   1.54851502  0.10711445  0.09761776]
 [-0.81946503 -1.07148827  0.          0.        ]]",[-0.46290513 -0.17759937],-0.0108792649678,[ 0.19228324  0.36879575],[-0.94851673 -0.79974777],-0.0108792649678
31,"[ 1.06908275  0.09670571 -0.05978597  1.28413282  0.93400204  0.85554205
 -0.23247677 -0.62763464 -0.35896167 -0.04546185  0.        ]","[[-0.05226372  1.52024561  0.10711445  0.09761776]
 [-2.63505819 -1.75318473  0.          0.        ]]",[ 0.9211886  1.2549749],-0.00771850331611,[ 1.03977609  0.8098526 ],[-0.94851673 -0.79974777],-0.00771850331611
32,"[ 1.067729    0.09023373 -0.08292296  1.2847557   0.93400116  0.8555413
  0.3136054   0.07870376 -0.3479261  -0.06857238  0.        ]","[[-0.06787149  1.52525106  0.10711445  0.09761776]
 [ 1.06196881  2.24042779  0.          0.        ]]",[-0.54258861 -0.47896374],-0.00707234392295,[-0.60128289 -0.42612916],[-0.94851673 -0.79974777],-0.00707234392295
33,"[ 1.06767749  0.05745141 -0.08368218  1.28691782  0.93400028  0.85554055
 -0.00662306 -0.26450168 -0.37603008 -0.06545852  0.        ]","[[-0.06838393  1.55059027  0.10711445  0.09761776]
 [-1.10600594  0.29995655  0.          0.        ]]",[-0.35652841  0.06990902],-0.00564602504881,[ 0.37145236  0.15181485],[-0.94851673 -0.79974777],-0.00564602504881
34,"[ 1.06318403  0.04616605 -0.13702896  1.28727505  0.9339994   0.85553981
 -0.2118127  -0.21655282 -0.34837974 -0.11889149  0.        ]","[[-0.10444182  1.55930949  0.10711445  0.09761776]
 [-2.49515781  0.57105682  0.          0.        ]]",[ 2.16714929  0.35292216],-0.00520853470892,[ 0.9876644   0.21469831],[-0.94851673 -0.79974777],-0.00520853470892
35,"[ 1.06165509  0.01338896 -0.15135211  1.2871961   0.93399852  0.85553906
  0.38001638  0.02848384 -0.36705403 -0.12960144  0.        ]","[[-0.11414437  1.58463097  0.10711445  0.09761776]
 [ 1.51157441  1.95648346  0.          0.        ]]",[-0.48371361 -0.00343767],-0.00328198073871,[-0.65163177 -0.48167086],[-0.94851673 -0.79974777],-0.00328198073871
36,"[ 1.06333479 -0.03655709 -0.13551948  1.28387126  0.93399763  0.85553831
  0.09283412  0.01928145 -0.42167209 -0.10933681  0.        ]","[[-0.10342     1.62323863  0.10711445  0.09761776]
 [-0.43267158  1.90445365  0.          0.        ]]",[-0.37167418 -0.99288847],-0.00280237519022,[ 0.02556528 -0.48039132],[-0.94851673 -0.79974777],-0.00280237519022
37,"[ 1.0594681  -0.03431771 -0.16992193  1.28410156  0.93399675  0.85553757
 -0.12308213 -0.68268874 -0.39609298 -0.14347548  0.        ]","[[-0.12673988  1.62150639  0.10711445  0.09761776]
 [-1.89444114 -2.06445406  0.          0.        ]]",[ 0.66145636  0.98464924],-0.000721640314273,[ 0.98238289  0.69245601],[-0.94851673 -0.79974777],-0.000721640314273
38,"[ 1.05732284 -0.03203526 -0.18648814  1.28432829  0.93399587  0.85553682
  0.26903871  0.01403543 -0.38285397 -0.16040793  0.        ]","[[-0.13799337  1.61974099  0.10711445  0.09761776]
 [ 0.76024589  1.87478903  0.          0.        ]]",[-0.88991487 -0.14173241],-0.00249746887679,[-0.30969679 -0.47750598],[-0.94851673 -0.79974777],-0.00249746887679
39,"[ 1.05300022 -0.07272196 -0.21627914  1.27903636  0.93399499  0.85553608
 -0.25340363 -0.09169113 -0.39866371 -0.18644506  0.        ]","[[-0.15827581  1.65123923  0.10711445  0.09761776]
 [-2.77672526  1.27701647  0.          0.        ]]",[ 1.46288386  0.02442208],-0.00371545781901,[ 1.12896085 -0.14138192],[-0.94851673 -0.79974777],-0.00371545781901
40,"[ 1.0493575  -0.10655312 -0.23865095  1.27266278  0.93399411  0.85553533
  0.3393065  -0.07916799 -0.41364798 -0.20593708  0.        ]","[[-0.17354993  1.67748987  0.10711445  0.09761776]
 [ 1.2359621   1.3478214   0.          0.        ]]",[-0.32569274 -0.83981476],-0.00528717881899,[-0.39841133 -0.51261204],[-0.94851673 -0.79974777],-0.00528717881899
41,"[ 1.05213974 -0.09796061 -0.22174506  1.27444989  0.93399323  0.85553458
  0.14536772 -0.67199511 -0.41721201 -0.18983239  0.        ]","[[-0.16200419  1.67081646  0.10711445  0.09761776]
 [-0.07701496 -2.00399076  0.          0.        ]]",[ 0.0727844   0.17218983],-0.00427366283464,[ 0.40624657  0.4926064 ],[-0.94851673 -0.79974777],-0.00427366283464
42,"[ 1.05245496 -0.05559842 -0.21974522  1.28157255  0.93399235  0.85553384
  0.18812731 -0.5443968  -0.38136773 -0.19168237  0.        ]","[[-0.16063995  1.637975    0.10711445  0.09761776]
 [ 0.21247062 -1.28255967  0.          0.        ]]",[ 0.9863093   0.06741837],-0.00449757394275,[ 0.25293171  0.38295931],[-0.94851673 -0.79974777],-0.00449757394275
43,"[ 1.06112546 -0.02622861 -0.15595928  1.2848644   0.93399147  0.85553309
  0.76408014 -0.49280515 -0.39849762 -0.13026746  0.        ]","[[-0.11726816  1.6152506   0.10711445  0.09761776]
 [ 4.11170723 -0.99086551  0.          0.        ]]",[-0.84405491  0.87503203],-0.000438793908641,[-1.24502373 -0.06652969],[-0.94851673 -0.79974777],-0.000438793908641
44,"[ 1.06756686 -0.04581039 -0.08514485  1.28281609  0.93399059  0.85553234
  0.2585593   0.12356296 -0.46534423 -0.06096436  0.        ]","[[-0.06937216  1.63039841  0.10711445  0.09761776]
 [ 0.68930487  2.49404005  0.          0.        ]]",[-0.61289808 -0.34804782],-0.00831310288763,[-0.58152449 -0.80071181],[-0.94851673 -0.79974777],-0.00831310288763
45,"[ 1.0664142  -0.09170444 -0.1009702   1.27567237  0.93398971  0.8555316
 -0.101718   -0.12885078 -0.49439889 -0.07567182  0.        ]","[[-0.0800581   1.66596041  0.10711445  0.09761776]
 [-1.74979102  1.06690956  0.          0.        ]]",[ 0.14015723 -0.33379645],-0.0100946020668,[ 0.46553791 -0.37318945],[-0.94851673 -0.79974777],-0.0100946020668
46,"[ 1.06244769 -0.10183455 -0.14396377  1.2736493   0.93398882  0.85553085
 -0.01463857 -0.36636963 -0.47315389 -0.11521317  0.        ]","[[-0.10913898  1.67382466  0.10711445  0.09761776]
 [-1.16025919 -0.27600646  0.          0.        ]]",[ 0.75757048 -0.17003915],-0.0071931582338,[ 0.46246246 -0.02272257],[-0.94851673 -0.79974777],-0.0071931582338
47,"[ 1.06352811 -0.08608362 -0.133465    1.27672096  0.93398794  0.8555301
  0.43164189 -0.48456639 -0.46656474 -0.10560735  0.        ]","[[-0.10203006  1.6615995   0.10711445  0.09761776]
 [ 1.86108084 -0.94428399  0.          0.        ]]",[-0.75766578  0.82251257],-0.00676260501543,[-0.69220537 -0.08465511],[-0.94851673 -0.79974777],-0.00676260501543
48,"[ 1.06448822 -0.10409783 -0.12347336  1.27317221  0.93398706  0.85552936
 -0.01680056  0.09484711 -0.4894127  -0.09632702  0.        ]","[[-0.09526934  1.67558262  0.10711445  0.09761776]
 [-1.17489301  2.33167656  0.          0.        ]]",[ 0.51125029 -0.28373423],-0.0090787756498,[ 0.19967407 -0.72113568],[-0.94851673 -0.79974777],-0.0090787756498
49,"[ 1.06407413 -0.14892966 -0.12785038  1.26211709  0.93398618  0.85552861
  0.28553979 -0.11207645 -0.52591293 -0.10162075  0.        ]","[[-0.09823051  1.71047782  0.10711445  0.09761776]
 [ 0.87196359  1.1617466   0.          0.        ]]",[-1.00375623 -0.92384345],-0.0124048698693,[-0.54862511 -0.732454  ],[-0.94851673 -0.79974777],-0.0124048698693
