timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
10,[ 0.50062239  0.65405333],[-0.46251029 -0.24931951],[ 0.86826903  0.7114431 ],-2.90466,"[[-1.39399353 -1.84268487 -0.07156879 -0.19627028]
 [ 2.28855492  1.81194475  0.          0.        ]]","[-0.03999992  0.12716081 -1.64002619 -2.43568095 -0.62304163 -1.70237827
  0.38036753  0.6247226  -0.64677751  1.18480427  0.        ]",-0.11017031966
11,[-0.31282306  0.18019524],[-0.46251029 -0.24931951],[-0.92077701  0.31641397],-2.55388,"[[-1.3142005  -1.77854526 -0.07156879 -0.19627028]
 [ 5.6793873   4.59276161  0.          0.        ]]","[ 0.0633636   0.20054225 -1.61249132 -2.48401415 -0.62304127 -1.70237547
  0.71294788  1.03828931 -0.58007321  1.04859655  0.        ]",-0.0950582599475
12,[-0.01705115  0.35976949],[-0.46251029 -0.24931951],[ 1.44894684  1.00651606],-2.40938,"[[-1.23830965 -1.67502597 -0.07156879 -0.19627028]
 [ 1.92225017  5.75528467  0.          0.        ]]","[ 0.15969395  0.32095347 -1.57713204 -2.53502234 -0.6230409  -1.70237268
  0.34443881  1.21118037 -0.49034888  0.88127384  0.        ]",-0.0769115451042
13,[-1.12724757 -0.34700412],[-0.46251029 -0.24931951],[-2.07048588 -1.20740633],-2.02297,"[[-1.1605479  -1.52134142 -0.07156879 -0.19627028]
 [ 5.84070011  9.60035827  0.          0.        ]]","[ 0.25580858  0.5017478  -1.53184296 -2.54835705 -0.62304054 -1.70236988
  0.72876934  1.7830227  -0.34832863  0.67753631  0.        ]",-0.0572312700762
14,[-0.65732104  0.25490645],[-0.46251029 -0.24931951],[ 0.22091364 -0.34170331],-1.97481,"[[-1.08459746 -1.37096023 -0.07156879 -0.19627028]
 [ 1.76808665  5.45158433  0.          0.        ]]","[ 0.34660131  0.67735668 -1.47901824 -2.48907314 -0.62304017 -1.70236709
  0.32931738  1.16600983 -0.16578087  0.50759751  0.        ]",-0.0505823064768
15,[-0.9100455   0.04901555],[-0.46251029 -0.24931951],[-1.15551196  0.53549331],-2.17955,"[[-1.04081428 -1.27658827 -0.07156879 -0.19627028]
 [ 2.6074441   3.99048189  0.          0.        ]]","[ 0.3973491   0.78511188 -1.4448259  -2.41586184 -0.62303981 -1.70236429
  0.41164342  0.94871182 -0.037937    0.42136887  0.        ]",-0.0557094600275
16,[-0.52721393  0.04477456],[-0.46251029 -0.24931951],[ 0.04701516  0.20140725],-2.21739,"[[-1.02889154 -1.17628751 -0.07156879 -0.19627028]
 [-1.40178289  6.03279476  0.          0.        ]]","[ 0.41094958  0.89628247 -1.4350508  -2.30844203 -0.62303944 -1.70236149
  0.01840843  1.25244618  0.05676001  0.35134171  0.        ]",-0.0619881852968
17,[-0.67095286 -0.23900937],[-0.46251029 -0.24931951],[-0.75122641 -0.48054895],-2.31415,"[[-1.0547851  -1.04882898 -0.07156879 -0.19627028]
 [-1.18829297  6.71079706  0.          0.        ]]","[ 0.38129053  1.03084671 -1.45602361 -2.12962264 -0.62303908 -1.7023587
  0.03934805  1.35327802  0.12038393  0.27927107  0.        ]",-0.0666393673797
18,[-0.17600302  0.05736896],[-0.46251029 -0.24931951],[ 0.54627268  0.43184874],-2.33624,"[[-1.10813222 -0.93502854 -0.07156879 -0.19627028]
 [-4.1365469   4.67604549  0.          0.        ]]","[ 0.31882465  1.14300197 -1.49626876 -1.9321492  -0.62303872 -1.7023559
 -0.24982419  1.05066608  0.13046655  0.22410363  0.        ]",-0.0667425842004
19,[-0.55034512 -0.38364846],[-0.46251029 -0.24931951],[-0.42385319 -0.53929744],-2.34134,"[[-1.16836141 -0.82528655 -0.07156879 -0.19627028]
 [-1.89387663  6.29275195  0.          0.        ]]","[ 0.24628477  1.24260183 -1.5367884  -1.71039991 -0.62303835 -1.70235311
 -0.02985721  1.2911034   0.12540166  0.17695557  0.        ]",-0.0657111135104
20,[-0.20713803 -0.18227649],[-0.46251029 -0.24931951],[-1.40534121 -0.51512973],-2.41201,"[[-1.22268092 -0.72210109 -0.07156879 -0.19627028]
 [-3.53259078  4.03333119  0.          0.        ]]","[ 0.17923879  1.32750143 -1.56874192 -1.47625731 -0.62303799 -1.70235031
 -0.19058656  0.95507862  0.12455036  0.1375728   0.        ]",-0.0654977841533
21,[ 0.69930929  0.3676255 ],[-0.46251029 -0.24931951],[ 1.22919315 -0.21070435],-2.14062,"[[-1.33231841 -0.66268677 -0.07156879 -0.19627028]
 [-7.41820345  1.9151791   0.          0.        ]]","[ 0.04005619  1.37217361 -1.61959559 -1.33114434 -0.62303762 -1.70234752
 -0.57169761  0.64006389 -0.01542508  0.12770042  0.        ]",-0.0499325458563
22,[ 0.31465504  0.20934382],[-0.46251029 -0.24931951],[ 1.02733114  0.10285943],-2.0781,"[[-1.43951269 -0.63314765 -0.07156879 -0.19627028]
 [-3.31490212  1.04162698  0.          0.        ]]","[-0.0996758   1.39317211 -1.65120977 -1.25640037 -0.62303726 -1.70234472
 -0.16923456  0.51014777 -0.17877225  0.14553499  0.        ]",-0.0317474250063
23,[-0.29403633 -0.14900061],[-0.46251029 -0.24931951],[ 0.66265364 -0.22236234],-2.06704,"[[-1.46546033 -0.60844955 -0.07156879 -0.19627028]
 [ 0.70673795  1.4268966   0.          0.        ]]","[-0.13386083  1.41009366 -1.65612338 -1.19264543 -0.62303689 -1.70234193
  0.22521892  0.56744529 -0.20300948  0.14321878  0.        ]",-0.0290459249632
24,[-0.76042777 -0.41826239],[-0.46251029 -0.24931951],[-0.63599882 -0.76081471],-2.10099,"[[-1.4251597  -0.58903815 -0.07156879 -0.19627028]
 [ 3.31463883  0.5172815   0.          0.        ]]","[-0.08081491  1.42297939 -1.64802468 -1.14175875 -0.62303653 -1.70233913
  0.4810089   0.43216581 -0.11454697  0.11916812  0.        ]",-0.0389407757987
25,[-0.36050364  0.05679372],[-0.46251029 -0.24931951],[-1.0960178   0.75542117],-2.27994,"[[-1.38475904 -0.60901152 -0.07156879 -0.19627028]
 [ 0.73401346 -2.50455564  0.          0.        ]]","[-0.02795124  1.40971153 -1.63731717 -1.19410616 -0.62303617 -1.70233634
  0.22789374 -0.0172463  -0.06037501  0.11648869  0.        ]",-0.0449760268558
26,[ 0.2325667   0.21196523],[-0.46251029 -0.24931951],[ 0.02780636 -0.4682137 ],-2.08314,"[[-1.40992887 -0.62857996 -0.07156879 -0.19627028]
 [-3.23776691  0.53757124  0.          0.        ]]","[-0.06084401  1.39633882 -1.6442874  -1.24468995 -0.6230358  -1.70233354
 -0.16166983  0.43518331 -0.12256535  0.13277887  0.        ]",-0.0380003737424
27,[ 0.44755337  0.51380742],[-0.46251029 -0.24931951],[ 0.3797393  -0.44777527],-2.05916,"[[-1.4729314  -0.63653678 -0.07156879 -0.19627028]
 [-3.06307513 -1.32703979  0.          0.        ]]","[-0.14372209  1.39079563 -1.65732943 -1.26505399 -0.62303544 -1.70233075
 -0.14453549  0.1578753  -0.24013371  0.16127835  0.        ]",-0.025018956912
28,[ 0.38508785  0.74906015],[-0.46251029 -0.24931951],[ 0.25075239  1.57650088],-2.20024,"[[-1.51850591 -0.68060836 -0.07156879 -0.19627028]
 [-1.49958702 -3.07429444  0.          0.        ]]","[-0.20401372  1.35902444 -1.66281366 -1.3756555  -0.62303507 -1.70232795
  0.00881605 -0.10197927 -0.35489452  0.2104462   0.        ]",-0.0142241282107
29,[ 0.13139279  0.25937304],[-0.46251029 -0.24931951],[ 0.26212547 -0.4070368 ],-2.08897,"[[-1.53826042 -0.70175917 -0.07156879 -0.19627028]
 [-0.47924563  0.94581646  0.          0.        ]]","[-0.23019949  1.34314072 -1.66415553 -1.42737001 -0.62303471 -1.70232516
  0.10889414  0.49589829 -0.40485642  0.23591351  0.        ]",-0.0120124186398
30,[ 0.00740665  0.36026445],[-0.46251029 -0.24931951],[-0.82403765  0.85064679],-2.18957,"[[-1.53733974 -0.69920496 -0.07156879 -0.19627028]
 [ 0.56782537 -0.68495932  0.          0.        ]]","[-0.22897851  1.34507859 -1.66410413 -1.42117105 -0.62303434 -1.70232236
  0.21159395  0.25336631 -0.4013139   0.23364146  0.        ]",-0.0120402627949
31,[ 0.48719728  0.19986358],[-0.46251029 -0.24931951],[ 0.45046542 -0.33086846],-2.10083,"[[-1.55881716 -0.6789626  -0.07156879 -0.19627028]
 [-2.70466202  2.69792228  0.          0.        ]]","[-0.25746631  1.36023834 -1.66488463 -1.37158839 -0.62303398 -1.70231957
 -0.10938164  0.75647416 -0.42155199  0.23398353  0.        ]",-0.0109237835215
32,[ 0.29118925  0.14527264],[-0.46251029 -0.24931951],[-0.0067802   0.47848837],-2.17101,"[[-1.59448795 -0.63869095 -0.07156879 -0.19627028]
 [-0.86853775  1.3337862   0.          0.        ]]","[-0.30479016  1.38927684 -1.66454668 -1.27053891 -0.62303361 -1.70231677
  0.07071113  0.553597   -0.45004182  0.23117057  0.        ]",-0.00968499089378
33,[ 0.26059106 -0.15566966],[-0.46251029 -0.24931951],[ 0.94420806 -0.47000786],-2.1073,"[[-1.61196199 -0.5932708  -0.07156879 -0.19627028]
 [-0.87883359  3.20200198  0.          0.        ]]","[-0.32796174  1.42018524 -1.66363459 -1.15289868 -0.62303325 -1.70231397
  0.06970125  0.83144101 -0.44371697  0.21378714  0.        ]",-0.00808129873224
34,[-0.34856722 -0.3226884 ],[-0.46251029 -0.24931951],[-0.62809778 -0.57526917],-2.13663,"[[-1.59187888 -0.54855252 -0.07156879 -0.19627028]
 [ 2.87463686  1.27624863  0.          0.        ]]","[-0.30132907  1.44864809 -1.66463515 -1.03350006 -0.62303289 -1.70231118
  0.43785343  0.54503898 -0.37291635  0.17419211  0.        ]",-0.0107741879335
35,[ 0.0550064   0.06688926],[-0.46251029 -0.24931951],[-0.39878351  1.25286551],-2.22673,"[[-1.55987955 -0.54612604 -0.07156879 -0.19627028]
 [ 0.33375785 -1.02593389  0.          0.        ]]","[-0.25887517  1.45013375 -1.66489358 -1.02692365 -0.62303252 -1.70230838
  0.18863571  0.20265378 -0.31515492  0.15482343  0.        ]",-0.0166438238766
36,[ 0.2185795 -0.2879315],[-0.46251029 -0.24931951],[ 0.62457353 -0.0306689 ],-2.12343,"[[-1.56911382 -0.5267074  -0.07156879 -0.19627028]
 [-1.25190043  2.95453132  0.          0.        ]]","[-0.27112663  1.46182213 -1.66498431 -0.97395396 -0.62303216 -1.70230559
  0.03310914  0.79463608 -0.31479679  0.14931118  0.        ]",-0.0166364766213
37,[-0.190091   -0.58349323],[-0.46251029 -0.24931951],[-1.5079426  -1.09263988],-2.12879,"[[-1.56911185 -0.46943111 -0.07156879 -0.19627028]
 [ 1.24377796  2.7737003   0.          0.        ]]","[-0.27112389  1.49404867 -1.66498166 -0.81429176 -0.62303179 -1.70230279
  0.27789343  0.767742   -0.26503681  0.12032632  0.        ]",-0.0222214143815
38,[ 0.62701797  0.12009057],[-0.46251029 -0.24931951],[ 0.13827393  0.16971767],-2.16885,"[[-1.58416073 -0.45422125 -0.07156879 -0.19627028]
 [-2.73541656 -1.23934143  0.          0.        ]]","[-0.29108984  1.50203011 -1.66483794 -0.77107959 -0.62303143 -1.7023
 -0.11239927  0.17091405 -0.27835378  0.12031319  0.        ]",-0.0207453409737
39,[ 0.62595874  0.08293667],[-0.46251029 -0.24931951],[ 1.0418292  -1.40486353],-2.05244,"[[-1.63284046 -0.47202146 -0.07156879 -0.19627028]
 [-2.13455332 -0.54300083  0.          0.        ]]","[-0.35562488  1.49266067 -1.66189003 -0.82161711 -0.62303106 -1.7022972
 -0.05346454  0.27447518 -0.37973703  0.15601917  0.        ]",-0.00954123739462
40,[ 0.09529752  0.35690108],[-0.46251029 -0.24931951],[ 0.10699789  1.19159839],-2.22985,"[[-1.63540112 -0.52251605 -0.07156879 -0.19627028]
 [ 1.86516734 -4.49328408  0.          0.        ]]","[-0.35901534  1.46428714 -1.66162728 -0.96243907 -0.6230307  -1.70229441
  0.33884165 -0.31301945 -0.42644877  0.18614662  0.        ]",-0.00643710596821
41,[-0.18882838 -0.04154462],[-0.46251029 -0.24931951],[-0.10479738  0.33391949],-2.16751,"[[-1.59423535 -0.57176264 -0.07156879 -0.19627028]
 [ 2.2501391  -0.44486611  0.          0.        ]]","[-0.30445384  1.43410779 -1.66453245 -1.09589424 -0.62303034 -1.70229161
  0.37660083  0.28907024 -0.39613125  0.18919231  0.        ]",-0.0091750931205
42,[-0.24688278 -0.18922442],[-0.46251029 -0.24931951],[-0.82782005 -0.46436585],-2.13176,"[[-1.55384362 -0.56730396 -0.07156879 -0.19627028]
 [ 1.79056312  0.88629673  0.          0.        ]]","[-0.2508665   1.43693817 -1.66474007 -1.08397706 -0.62302997 -1.70228882
  0.33152385  0.48704359 -0.32257392  0.16322826  0.        ]",-0.0159369705342
43,[ 0.35354632  0.25926045],[-0.46251029 -0.24931951],[-0.45231914 -0.59984235],-2.1152,"[[-1.55123995 -0.5681905  -0.07156879 -0.19627028]
 [-1.51917712 -0.96877274  0.          0.        ]]","[-0.24741244  1.43637474 -1.66466114 -1.08634813 -0.62302961 -1.70228602
  0.0068928   0.2111532  -0.31875532  0.16230736  0.        ]",-0.0163422396626
44,[ 0.87145972  0.833938  ],[-0.46251029 -0.24931951],[ 0.67383868  0.96487909],-2.18834,"[[-1.59926794 -0.6111976  -0.07156879 -0.19627028]
 [-3.2777864  -3.32408811  0.          0.        ]]","[-0.31112844  1.40820171 -1.66431487 -1.19977113 -0.62302924 -1.70228323
 -0.16559784 -0.13913493 -0.43644765  0.21665132  0.        ]",-0.00861958485872
45,[ 0.36359903  0.24284837],[-0.46251029 -0.24931951],[ 0.87775475  0.0761577 ],-2.1584,"[[-1.63743987 -0.63869588 -0.07156879 -0.19627028]
 [-0.54847128  0.56131124  0.          0.        ]]","[-0.36171396  1.38924913 -1.66139947 -1.27053982 -0.62302888 -1.70228043
  0.10210324  0.43871106 -0.52152217  0.26189976  0.        ]",-0.0142611095796
46,[-0.28280985 -0.09601164],[-0.46251029 -0.24931951],[-0.00847012 -0.38927157],-2.13417,"[[-1.61346002 -0.62456767 -0.07156879 -0.19627028]
 [ 2.9348531   0.8505526   0.          0.        ]]","[-0.3299459   1.39907429 -1.6634995  -1.23435321 -0.62302851 -1.70227764
  0.44376025  0.48172751 -0.47086579  0.23496594  0.        ]",-0.00998286990534
47,[-0.35461712  0.0385724 ],[-0.46251029 -0.24931951],[-0.02310342 -0.47757513],-2.10208,"[[-1.55567626 -0.62318996 -0.07156879 -0.19627028]
 [ 2.84382857 -0.70758869  0.          0.        ]]","[-0.25329692  1.40002064 -1.66477404 -1.23080336 -0.62302815 -1.70227484
  0.43483201  0.24999662 -0.37194871  0.19676118  0.        ]",-0.0118677034997
48,[-0.37669188  0.22379878],[-0.46251029 -0.24931951],[-0.30353038  0.80742926],-2.16097,"[[-1.50027449 -0.65617349 -0.07156879 -0.19627028]
 [ 2.696836   -2.58450979  0.          0.        ]]","[-0.17986717  1.37682639 -1.66096494 -1.31477614 -0.62302779 -1.70227205
  0.42041422 -0.02914401 -0.30389213  0.18566176  0.        ]",-0.0184625922638
49,[-0.38131541  0.02978054],[-0.46251029 -0.24931951],[-0.96505931  0.54711604],-2.1614,"[[-1.45893244 -0.67526843 -0.07156879 -0.19627028]
 [ 1.44154846  0.66418453  0.          0.        ]]","[-0.12524675  1.36293233 -1.65491937 -1.36243235 -0.62302742 -1.70226925
  0.29729075  0.45401033 -0.24845354  0.17646148  0.        ]",-0.0242987398038
