timestep,avg_action_dist,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist
31,[-0.3706876   0.11504418],"[ 0.06867065 -0.47436311 -1.34157813  0.54966804  1.36815459 -0.73783402
  0.25581693 -0.36543007 -1.11604117  0.81082509  0.        ]",[-0.26277059 -0.44169615],-0.149908225042,-0.149908225042,"[[-1.23070959  2.70246593  0.15546005 -0.0853157 ]
 [-2.1825145   0.05803507  0.          0.        ]]",[-0.18070519 -0.12575297]
32,[-0.27766502  0.14542264],"[-0.00417246 -0.46457293 -1.36700395  0.59793937  1.36814826 -0.73783219
  0.17397857 -0.61044288 -1.09705073  0.78687858  0.        ]",[-1.15665867  1.59015293],-0.146232112199,-0.146232112199,"[[-1.28436489  2.6860671   0.15546005 -0.0853157 ]
 [-3.17968754 -1.69208632  0.          0.        ]]",[-0.18070519 -0.12575297]
33,[-0.04063501  0.19118863],"[-0.14663325 -0.46832497 -1.40377483  0.57967058  1.36814193 -0.73783036
 -0.14577499 -0.05143648 -1.09420867  0.745132    0.        ]",[ 0.31702454 -0.35924976],-0.142858093413,-0.142858093413,"[[-1.38704934  2.69228802  0.15546005 -0.0853157 ]
 [-7.0757883   2.3008581   0.          0.        ]]",[-0.18070519 -0.12575297]
34,[ 0.00440039  0.21897373],"[-0.32719995 -0.48646682 -1.42723259  0.48697721  1.36813561 -0.73782852
 -0.03127466 -0.25696419 -1.11362931  0.70237994  0.        ]",[-0.78550514 -0.61701522],-0.141797385594,-0.141797385594,"[[-1.51456721  2.72357548  0.15546005 -0.0853157 ]
 [-5.6806402   0.83278675  0.          0.        ]]",[-0.18070519 -0.12575297]
35,[ 0.28256753  0.35500118],"[-0.53207495 -0.48192997 -1.42377728  0.51087542  1.36812928 -0.73782669
 -0.27728357 -0.60133032 -1.10802804  0.64133426  0.        ]",[-0.41821864  0.92223432],-0.137038740103,-0.137038740103,"[[-1.65825542  2.7155515   0.15546005 -0.0853157 ]
 [-8.6781787  -1.62699904  0.          0.        ]]",[-0.18070519 -0.12575297]
36,[ 0.44966158  0.41960514],"[-0.79622087 -0.48443744 -1.37146784  0.49772117  1.36812296 -0.73782485
 -0.39906832 -0.08561833 -1.12216274  0.56897805  0.        ]",[ 1.17826536  1.51149013],-0.133948733113,-0.133948733113,"[[ -1.84670734   2.71997116   0.15546005  -0.0853157 ]
 [-10.16209025   2.05668062   0.           0.        ]]",[-0.18070519 -0.12575297]
37,[ 0.3093982   0.38734174],"[-1.01197592 -0.52575262 -1.28481625  0.25398534  1.36811663 -0.73782302
 -0.05762236  0.46302137 -1.18611632  0.56571617  0.        ]",[ 0.21543591 -0.7742614 ],-0.140966539312,-0.140966539312,"[[-2.0082068   2.80042392  0.15546005 -0.0853157 ]
 [-6.00170342  5.975561    0.          0.        ]]",[-0.18070519 -0.12575297]
38,[ 0.32196254  0.46246076],"[-1.15059457 -0.56115058 -1.20462745 -0.01927323  1.36811031 -0.73782118
  0.02211926  0.01725417 -1.24580391  0.59641375  0.        ]",[ 0.30926023  0.38268268],-0.149558006929,-0.149558006929,"[[-2.11849233  2.88798835  0.15546005 -0.0853157 ]
 [-5.0300834   2.79149847  0.          0.        ]]",[-0.18070519 -0.12575297]
39,[ 0.2950927   0.46509966],"[-1.25401629 -0.58221613 -1.12976577 -0.24387375  1.36810398 -0.73781935
  0.13078605  0.22165819 -1.2905756   0.62785636  0.        ]",[ 1.71663815  0.0604341 ],-0.156488266108,-0.156488266108,"[[-2.2058093   2.95846729  0.15546005 -0.0853157 ]
 [-3.70602194  4.25153271  0.          0.        ]]",[-0.18070519 -0.12575297]
40,[ 0.16173297  0.43713138],"[-1.29220039 -0.59558976 -1.09835095 -0.45199499  1.36809766 -0.73781751
  0.46173794 -0.22289242 -1.33009298  0.66994742  0.        ]",[-0.49261837  2.72115056],-0.16343244041,-0.16343244041,"[[-2.23946978  3.02295477  0.15546005 -0.0853157 ]
 [ 0.32649147  1.07616715  0.          0.        ]]",[-0.18070519 -0.12575297]
41,[ 0.25970596  0.50281084],"[-1.30679431 -0.59605017 -1.08574608 -0.46127091  1.36809133 -0.73781568
  0.30112845 -0.4219511  -1.33047103  0.66849773  0.        ]",[ 0.48356563  0.40930568],-0.163392167389,-0.163392167389,"[[-2.25257482  3.0258157   0.15546005 -0.0853157 ]
 [-1.63045522 -0.34568466  0.          0.        ]]",[-0.18070519 -0.12575297]
42,[ 0.18610802  0.46574605],"[-1.32120149 -0.59456794 -1.07296502 -0.43227482  1.36808501 -0.73781384
  0.46090823 -0.43565269 -1.32517984  0.65989661  0.        ]",[ 0.44883125  0.26397318],-0.162291376691,-0.162291376691,"[[-2.26565058  3.01687041  0.15546005 -0.0853157 ]
 [ 0.31639638 -0.44355889  0.          0.        ]]",[-0.18070519 -0.12575297]
43,[ 0.09934347  0.41226318],"[-1.29451734 -0.59325061 -1.09634767 -0.40816755  1.36807868 -0.73781201
  0.60623869 -0.41421684 -1.32052466  0.65806925  0.        ]",[-1.52866929  0.21374359],-0.161654930613,-0.161654930613,"[[-2.24155568  3.00942574  0.15546005 -0.0853157 ]
 [ 2.08719295 -0.29045179  0.          0.        ]]",[-0.18070519 -0.12575297]
44,[ 0.27252716  0.50145859],"[-1.29271677 -0.59243553 -1.0978764  -0.39392492  1.36807236 -0.73781018
  0.27790265 -0.3956018  -1.31795519  0.65518176  0.        ]",[-0.64230388  1.66616931],-0.161195431941,-0.161195431941,"[[-2.23995117  3.00502406  0.15546005 -0.0853157 ]
 [-1.91341059 -0.1574932   0.          0.        ]]",[-0.18070519 -0.12575297]
45,[ 0.37440458  0.56921208],"[-1.36186068 -0.5921649  -1.03498688 -0.38931183  1.36806603 -0.73780834
  0.07229816 -0.37621464 -1.31849746  0.64432591  0.        ]",[-0.29876789 -0.1458797 ],-0.160634884299,-0.160634884299,"[[-2.30335467  3.00359798  0.15546005 -0.0853157 ]
 [-4.41859269 -0.0190193   0.          0.        ]]",[-0.18070519 -0.12575297]
46,[ 0.44111726  0.6321066 ],"[-1.4624056  -0.59096575 -0.92728928 -0.3693575   1.36805971 -0.73780651
 -0.01760806 -0.45703769 -1.31886884  0.62424957  0.        ]",[-0.05036378 -1.25462212],-0.159543968651,-0.159543968651,"[[-2.40271763  2.99742527  0.15546005 -0.0853157 ]
 [-5.51405168 -0.59632867  0.          0.        ]]",[-0.18070519 -0.12575297]
47,[ 0.49582878  0.70730895],"[-1.56253317 -0.57893735 -0.79471293 -0.20353309  1.36805338 -0.73780467
 -0.02502624 -1.0097324  -1.30562787  0.56217572  0.        ]",[ 0.56876438  2.10894225],-0.154630621048,-0.154630621048,"[[-2.51390566  2.94588907  0.15546005 -0.0853157 ]
 [-5.60443846 -4.54413557  0.          0.        ]]",[-0.18070519 -0.12575297]
48,[ 0.37831813  0.62039447],"[-1.63199587 -0.56374705 -0.68128891 -0.04346231  1.36804706 -0.73780284
  0.16891171 -0.44277866 -1.30157688  0.50080894  0.        ]",[ 1.67456751 -0.38644099],-0.151036229073,-0.151036229073,"[[-2.60228529  2.89563757  0.15546005 -0.0853157 ]
 [-3.24141371 -0.49450875  0.          0.        ]]",[-0.18070519 -0.12575297]
49,[ 0.21893203  0.54223275],"[-1.6495459  -0.55487497 -0.64876739  0.03589948  1.36804074 -0.737801
  0.49911681 -0.65560808 -1.29994785  0.4727517   0.        ]",[-0.25468134 -0.58260887],-0.14949750488,-0.14949750488,"[[-2.62674584  2.87049468  0.15546005 -0.0853157 ]
 [ 0.7819498  -2.01471394  0.          0.        ]]",[-0.18070519 -0.12575297]
