timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
28,[ 0.09542839 -0.98488474],[ 0.00849701 -1.06348254],-0.200604538349,-0.200604538349,"[ 0.58175213 -0.66904541 -1.20014474  0.28574815 -1.53878483  0.95487492
  0.97553375  0.32745703  0.88192718 -0.85022371  0.        ]","[[  5.40950423  -3.00349982  -0.17958697   0.11514183]
 [ 11.99078668  -0.01450288   0.           0.        ]]",[-0.08858253 -0.21434079]
29,[ 0.12749028 -1.01364803],[-0.43497178 -0.59834729],-0.203913765872,-0.203913765872,"[ 0.8065528  -0.66908652 -0.93600428  0.28640211 -1.53877414  0.95487115
  0.9568373   0.32818146  0.89020525 -0.88189827  0.        ]","[[  5.64727585e+00  -3.00373855e+00  -1.79586965e-01   1.15141834e-01]
 [  1.17870542e+01  -9.17302025e-03   0.00000000e+00   0.00000000e+00]]",[-0.08858253 -0.21434079]
30,[ 0.17787799 -1.01292634],[ 0.64910866 -2.45193316],-0.207388457248,-0.207388457248,"[ 0.95682519 -0.66903222 -0.65114585  0.28560743 -1.53876345  0.95486738
  0.77741368  0.33278143  0.90314676 -0.90844397  0.        ]","[[ 5.86339657 -3.00344897 -0.17958697  0.11514183]
 [ 9.83153447  0.02464086  0.          0.        ]]",[-0.08858253 -0.21434079]
31,[ 0.17553008 -1.05333924],[ 1.14421779 -0.74177371],-0.21119184358,-0.21119184358,"[ 1.04953072 -0.66902395 -0.33079572  0.28551163 -1.53875276  0.95486362
  0.99535328  0.32806156  0.92128874 -0.93148834  0.        ]","[[  6.08386020e+00  -3.00341426e+00  -1.79586965e-01   1.15141834e-01]
 [  1.22069126e+01  -1.00430774e-02   0.00000000e+00   0.00000000e+00]]",[-0.08858253 -0.21434079]
32,[ 0.11683941 -1.11046517],[-1.37529851 -0.09878449],-0.216121289463,-0.216121289463,"[ 1.07225229 -0.66901378  0.09727915  0.28538712 -1.53874207  0.95485985
  1.33644306  0.33054202  0.95017455 -0.95340579  0.        ]","[[  6.36529871e+00  -3.00336908e+00  -1.79586965e-01   1.15141834e-01]
 [  1.59245492e+01   8.19299277e-03   0.00000000e+00   0.00000000e+00]]",[-0.08858253 -0.21434079]
33,[ 0.1738396  -1.06224322],[ 0.90305359 -0.68158966],-0.220772644087,-0.220772644087,"[ 0.98935008 -0.66885781  0.50714119  0.2830596  -1.53873138  0.95485609
  0.94424625  0.33684244  0.98291645 -0.96589417  0.        ]","[[  6.64090188  -3.0025204   -0.17958697   0.11514183]
 [ 11.65001173   0.05450439   0.           0.        ]]",[-0.08858253 -0.21434079]
34,[ 0.04872694 -1.10816848],[ 0.06636041 -1.30815018],-0.224696087198,-0.224696087198,"[ 0.81601397 -0.66879294  0.86542261  0.28211299 -1.53872069  0.95485232
  1.25113019  0.32892543  1.01622304 -0.96761515  0.        ]","[[  6.90746176e+00  -3.00217535e+00  -1.79586965e-01   1.15141834e-01]
 [  1.49948304e+01  -3.67706395e-03   0.00000000e+00   0.00000000e+00]]",[-0.08858253 -0.21434079]
35,[-0.01050334 -1.09594953],[ 1.21514719 -0.21239153],-0.228053616828,-0.228053616828,"[ 0.52744974 -0.66888392  1.1916481   0.28351219 -1.53871     0.95484855
  1.24799443  0.32487727  1.05202286 -0.9571899   0.        ]","[[  7.20701617  -3.00268594  -0.17958697   0.11514183]
 [ 14.96072533  -0.03342397   0.           0.        ]]",[-0.08858253 -0.21434079]
36,[-0.15605277 -1.12227011],[-1.07046455 -0.28231035],-0.23041081401,-0.23041081401,"[ 0.1169687  -0.66883788  1.42722829  0.28284775 -1.53869931  0.95484479
  1.58407746  0.33399678  1.08741966 -0.93222961  0.        ]","[[  7.54298399  -3.00244382  -0.17958697   0.11514183]
 [ 18.62384803   0.03360635   0.           0.        ]]",[-0.08858253 -0.21434079]
37,[-0.08632604 -1.01743627],[-0.57090146 -1.8271984 ],-0.231031405297,-0.231031405297,"[-0.3312789  -0.66872732  1.50030188  0.28121606 -1.53868862  0.95484102
  1.18697745  0.3327082   1.11346754 -0.89623744  0.        ]","[[  7.87203696  -3.00184886  -0.17958697   0.11514183]
 [ 14.29587189   0.02414143   0.           0.        ]]",[-0.08858253 -0.21434079]
38,[-0.04489138 -0.94378948],[-0.96461246 -0.94891919],-0.230201699035,-0.230201699035,"[-0.68650817 -0.66879714  1.44165942  0.28229368 -1.53867793  0.95483726
  0.953618    0.32406641  1.12523754 -0.8623559   0.        ]","[[  8.13243589  -3.00224218  -0.17958697   0.11514183]
 [ 11.75249806  -0.03936655   0.           0.        ]]",[-0.08858253 -0.21434079]
39,[ 0.04725697 -0.85777342],[-1.32696125 -0.59363384],-0.228875388456,-0.228875388456,"[-0.93625338 -0.66892253  1.33279801  0.28421315 -1.53866725  0.95483349
  0.58185848  0.32554209  1.12846482 -0.83572661  0.        ]","[[ 8.32683246 -3.00294252 -0.17958697  0.11514183]
 [ 7.70066152 -0.02851554  0.          0.        ]]",[-0.08858253 -0.21434079]
40,[ 0.14362046 -0.78202546],[ 0.43920447 -0.30230337],-0.227874246489,-0.227874246489,"[-1.07081013 -0.66893111  1.24581253  0.28437241 -1.53865656  0.95482973
  0.20460406  0.33083197  1.12844737 -0.81996762  0.        ]","[[ 8.43959134 -3.00300083 -0.17958697  0.11514183]
 [ 3.58892816  0.01036824  0.          0.        ]]",[-0.08858253 -0.21434079]
41,[ 0.10490212 -0.79680729],[ 1.64106539 -1.38666814],-0.226982451817,-0.226982451817,"[-1.16971088 -0.66882896  1.16613187  0.28286062 -1.53864587  0.95482596
  0.35763346  0.33389008  1.12766241 -0.80727412  0.        ]","[[ 8.5281044  -3.00244966 -0.17958697  0.11514183]
 [ 5.25681849  0.03284948  0.          0.        ]]",[-0.08858253 -0.21434079]
42,[ 0.01547018 -0.83865869],[ 0.75182094  0.04334964],-0.22528531327,-0.22528531327,"[-1.31566959 -0.66885791  1.01703828  0.28332639 -1.53863518  0.9548222
  0.71135135  0.3255636   1.12376527 -0.78762854  0.        ]","[[ 8.67192143 -3.00261978 -0.17958697  0.11514183]
 [ 9.11203882 -0.02834057  0.          0.        ]]",[-0.08858253 -0.21434079]
43,[-0.03590367 -0.85676867],[-0.6173554 -0.2607384],-0.222371422497,-0.222371422497,"[-1.4908454  -0.66863683  0.76114196  0.28003715 -1.53862449  0.95481843
  0.96791065  0.34926711  1.1141055  -0.75944659  0.        ]","[[  8.88221837  -3.0014202   -0.17958697   0.11514183]
 [ 11.90833607   0.14587418   0.           0.        ]]",[-0.08858253 -0.21434079]
44,[ 0.05439152 -0.78544986],[ 0.78077415  0.24521515],-0.21898807033,-0.21898807033,"[-1.61426572 -0.668435    0.46905211  0.27706153 -1.53861381  0.95481467
  0.72201206  0.32863382  1.09916853 -0.73402821  0.        ]","[[  9.09349538e+00  -3.00033485e+00  -1.79586965e-01   1.15141834e-01]
 [  9.22829776e+00  -5.76426462e-03   0.00000000e+00   0.00000000e+00]]",[-0.08858253 -0.21434079]
45,[ 0.0127243  -0.81601942],[ 1.28632903 -1.14610399],-0.214782954341,-0.214782954341,"[-1.67992019 -0.66659296  0.15109763  0.25068623 -1.53860312  0.9548109
  0.98888063  0.46078679  1.07921375 -0.70507179  0.        ]","[[  9.30724487  -2.9907052   -0.17958697   0.11514183]
 [ 12.13695492   0.96549825   0.           0.        ]]",[-0.08858253 -0.21434079]
46,[-0.01970764 -0.82259566],[-1.19761162 -1.29167261],-0.211171218865,-0.211171218865,"[-1.67122328 -0.66923545 -0.27550499  0.28918167 -1.53859243  0.95480714
  1.3300887   0.12578311  1.05104923 -0.7036631   0.        ]","[[  9.58729672  -3.00475594  -0.17958697   0.11514183]
 [ 15.85588048  -1.49659469   0.           0.        ]]",[-0.08858253 -0.21434079]
47,[ 0.05315606 -0.77219719],[-1.12836832  1.00012024],-0.207131368396,-0.207131368396,"[-1.55959212 -0.6710864  -0.67480084  0.31873491 -1.53858175  0.95480337
  0.93802319  0.33099159  1.02157927 -0.69760351  0.        ]","[[  9.86154108e+00  -3.01552430e+00  -1.79586965e-01   1.15141834e-01]
 [  1.15827730e+01   1.15785684e-02   0.00000000e+00   0.00000000e+00]]",[-0.08858253 -0.21434079]
48,[ 0.09374494 -0.76656288],[-0.07608363 -0.39941933],-0.20004228563,-0.20004228563,"[-1.42682531 -0.66345138 -0.92430729  0.20930459 -1.53857106  0.95479961
  0.55372799  0.8697012   0.97758837 -0.67081836  0.        ]","[[ 10.05117263  -2.97556843  -0.17958697   0.11514183]
 [  7.39433227   3.97080906   0.           0.        ]]",[-0.08858253 -0.21434079]
49,[ 0.08170731 -0.75707519],[ 0.16621694  0.4277636 ],-0.191094402488,-0.191094402488,"[-1.29944185 -0.64729319 -1.09208444  0.03896135 -1.53856037  0.95479584
  0.51264678  0.64381444  0.9179156  -0.64555825  0.        ]","[[ 10.194567    -2.91280883  -0.17958697   0.11514183]
 [  6.94660079   2.3106853    0.           0.        ]]",[-0.08858253 -0.21434079]
