timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
24,"[ 1.17956409  0.96488569 -0.37704711  2.33377691  1.35571772  0.86079898
 -0.48150449  0.01209345 -0.29537958 -0.27784756  0.        ]",[-0.47616342 -0.25395584],[ 1.83151498  0.9712871 ],-1.92448,-0.0210082812512,"[[-0.15188549  1.33983073  0.15690218  0.09930159]
 [ 1.68765729 -2.24598258  0.          0.        ]]",[ 0.45242092 -0.02539784]
25,"[ 1.19129717  0.97259046 -0.26941296  2.33072453  1.355716    0.86079831
 -0.37316031  0.50296369 -0.34275867 -0.18718688  0.        ]",[-0.47616342 -0.25395584],[-0.03642783 -0.0596701 ],-2.00364,-0.0232098326885,"[[-0.07877253  1.33393515  0.15690218  0.09930159]
 [ 5.61059004  1.64344356  0.          0.        ]]",[-0.02742513 -0.71134317]
26,"[ 1.19495672  0.93304587 -0.10699815  2.34550849  1.35571427  0.86079763
 -0.38020345  0.46902941 -0.45647743 -0.05107716  0.        ]",[-0.47616342 -0.25395584],[-0.78397244 -0.85267874],-1.99619,-0.0396013103056,"[[ 0.03088056  1.36410627  0.15690218  0.09930159]
 [ 5.35556407  1.3745665   0.          0.        ]]",[-0.21201083 -0.86665851]
27,"[ 1.18781869  0.94178459  0.00378601  2.34241149  1.35571255  0.86079696
 -0.46879119  0.03956857 -0.51818565  0.02796436  0.        ]",[-0.47616342 -0.25395584],[ 0.49966947  0.50809497],-2.0005,-0.0501015325704,"[[ 0.10580912  1.35745561  0.15690218  0.09930159]
 [ 2.1479613  -2.02827588  0.          0.        ]]",[-0.05785197 -0.39367452]
28,"[ 1.17593765  0.96796414  0.09535382  2.33254137  1.35571083  0.86079629
 -0.41536847  0.2984855  -0.56081629  0.08886751  0.        ]",[-0.47616342 -0.25395584],[-1.66416631 -0.49781363],-2.09796,-0.057933616298,"[[ 0.16817604  1.3374739   0.15690218  0.09930159]
 [ 4.08228795  0.0232584   0.          0.        ]]",[-0.34676376 -0.74293965]
29,"[ 1.16517005  0.99314301  0.15524402  2.32218151  1.3557091   0.86079562
 -0.5268771   0.0497674  -0.58546059  0.12751224  0.        ]",[-0.47616342 -0.25395584],[ 0.23093462 -0.38626019],-1.92316,-0.0627341260729,"[[ 0.20931201  1.31816605  0.15690218  0.09930159]
 [ 0.0447645  -1.94746315  0.          0.        ]]",[-0.10219203 -0.37182468]
30,"[ 1.16218408  1.0627546   0.1698133   2.2890222   1.35570738  0.86079495
 -0.50165279 -0.13841766 -0.54973239  0.13368221  0.        ]",[-0.47616342 -0.25395584],[ 0.42396228  0.44248664],-1.96182,-0.0591524087978,"[[ 0.21937085  1.26425624  0.15690218  0.09930159]
 [ 0.95807757 -3.43855018  0.          0.        ]]",[-0.14298558 -0.07134852]
31,"[ 1.15044478  1.12691464  0.22139025  2.25234737  1.35570566  0.86079428
 -0.45585537  0.09124378 -0.54373992  0.16448415  0.        ]",[-0.47616342 -0.25395584],[-0.77683908 -0.96555627],-1.91861,-0.0603909601812,"[[ 0.25517005  1.21374319  0.15690218  0.09930159]
 [ 2.61630402 -1.61882548  0.          0.        ]]",[-0.35302317 -0.27565187]
32,"[ 1.14276158  1.21430924  0.25139053  2.19236771  1.35570393  0.86079361
 -0.54215312 -0.38712677 -0.50618292  0.17689271  0.        ]",[-0.47616342 -0.25395584],[-0.54001667  0.46911621],-2.00491,-0.057388602237,"[[ 0.27614475  1.14333654  0.15690218  0.09930159]
 [-0.50837929 -5.40919843  0.          0.        ]]",[-0.076243    0.45393413]
33,"[ 1.1540769   1.32015778  0.20625925  2.1027982   1.35570221  0.86079294
 -0.60089906 -0.13910992 -0.39973867  0.12307327  0.        ]",[-0.47616342 -0.25395584],[-0.432381    1.71668494],-2.12079,-0.0433463075153,"[[ 0.2446354   1.05486968  0.15690218  0.09930159]
 [-2.63546678 -3.44403698  0.          0.        ]]",[ 0.11671747  0.52303249]
34,"[ 1.17423844  1.35314998  0.105719    2.0707145   1.35570049  0.86079226
 -0.6467382   0.36927576 -0.30924219  0.02890454  0.        ]",[-0.47616342 -0.25395584],[-0.18962734  0.22049642],-1.95386,-0.0279472428293,"[[ 0.17527339  1.0264052   0.15690218  0.09930159]
 [-4.29522614  0.58415758  0.          0.        ]]",[ 0.28706563  0.19705658]
35,"[ 1.19084392  1.32964151 -0.03033155  2.0937779   1.35569876  0.86079159
 -0.66512047  0.47801756 -0.24331105 -0.08510025  0.        ]",[-0.47616342 -0.25395584],[ 0.35717853 -0.47522955],-1.84951,-0.013265831206,"[[ 0.08269073  1.04673329  0.15690218  0.09930159]
 [-4.96082682  1.44577478  0.          0.        ]]",[ 0.48700723  0.16136636]
36,"[ 1.19560809  1.31827372 -0.15477834  2.10454761  1.35569704  0.86079092
 -0.62336344  0.23685815 -0.18434563 -0.19769644  0.        ]",[-0.47616342 -0.25395584],[ 0.28115055 -0.12604694],-1.89777,-0.00459063251218,"[[ -1.35629330e-03   1.05647677e+00   1.56902181e-01   9.93015949e-02]
 [ -3.44890264e+00  -4.65049103e-01   0.00000000e+00   0.00000000e+00]]",[ 0.58455455  0.44987023]
37,"[ 1.19322275  1.33483876 -0.2394158   2.08875611  1.35569532  0.86079025
 -0.59075081  0.17498541 -0.13377601 -0.2886374   0.        ]",[-0.47616342 -0.25395584],[ 0.87965748  0.67025222],-1.93957,-0.0140996851966,"[[-0.05848677  1.04225692  0.15690218  0.09930159]
 [-2.26807778 -0.95529645  0.          0.        ]]",[ 0.62707794  0.58246994]
38,"[ 1.19233665  1.32588139 -0.25420521  2.0973495   1.35569359  0.86078958
 -0.49340477  0.51219042 -0.13262139 -0.29919626  0.        ]",[-0.47616342 -0.25395584],[ 1.14664626 -1.46156182],-1.76361,-0.0152380572775,"[[-0.06848408  1.04995839  0.15690218  0.09930159]
 [ 1.25661491  1.71654497  0.          0.        ]]",[ 0.33913043  0.12009855]
39,"[ 1.19559492  1.33256904 -0.1585349   2.09093648  1.35569187  0.86078891
 -0.38478253  0.00802955 -0.17339893 -0.20758537  0.        ]",[-0.47616342 -0.25395584],[ 0.36172321  0.02209017],-1.90284,-0.00496961455637,"[[ -3.89076309e-03   1.04420919e+00   1.56902181e-01   9.93015949e-02]
 [  5.18959772e+00  -2.27816521e+00   0.00000000e+00   0.00000000e+00]]",[ 0.04110359  0.49635386]
40,"[ 1.18667085  1.38327606  0.01472     2.0395104   1.35569015  0.86078824
 -0.34809301  0.02469722 -0.23314662 -0.06414573  0.        ]",[-0.47616342 -0.25395584],[-0.41652737  0.74731408],-1.99926,-0.0139303883411,"[[ 0.11322996  0.99997104  0.15690218  0.09930159]
 [ 6.51804359 -2.14609914  0.          0.        ]]",[-0.26269948  0.41925347]
41,"[ 1.16020525  1.39768872  0.17904035  2.02393507  1.35568842  0.86078757
 -0.39719521  0.40356411 -0.32602445  0.07878424  0.        ]",[-0.47616342 -0.25395584],[ 0.67624008 -0.68906378],-1.80586,-0.0334523840608,"[[ 0.22575243  0.98716844  0.15690218  0.09930159]
 [ 4.74014714  0.85584529  0.          0.        ]]",[-0.42834494 -0.04639959]
42,"[ 1.11270592  1.409348    0.35060412  2.01101148  1.3556867   0.86078689
 -0.32586697  0.05696901 -0.44230891  0.21942339  0.        ]",[-0.47616342 -0.25395584],[-0.36334606  0.12326971],-1.96065,-0.0547132493076,"[[ 0.34646802  0.97673162  0.15690218  0.09930159]
 [ 7.32278817 -1.89039146  0.          0.        ]]",[-0.78381002  0.11594246]
43,"[ 1.03985355  1.44516305  0.5278589   1.96945363  1.35568498  0.86078622
 -0.36957841  0.12333367 -0.56491235  0.3498676   0.        ]",[-0.47616342 -0.25395584],[-0.55573803 -0.63153618],-1.94479,-0.0757514752052,"[[ 0.47704392  0.94419957  0.15690218  0.09930159]
 [ 5.74008165 -1.36455271  0.          0.        ]]",[-0.9419719  -0.01917966]
44,"[ 0.97605998  1.50077302  0.64546994  1.89893641  1.35568325  0.86078555
 -0.43342258 -0.18877501 -0.63388008  0.42855357  0.        ]",[-0.47616342 -0.25395584],[-1.12209224  0.18851959],-2.10071,-0.088027192846,"[[ 0.56865176  0.89209613  0.15690218  0.09930159]
 [ 3.42841054 -3.83753592  0.          0.        ]]",[-0.81668174  0.25957423]
45,"[ 0.95441917  1.57036348  0.68035703  1.79911816  1.35568153  0.86078488
 -0.54457332 -0.0848199  -0.61179925  0.44502429  0.        ]",[-0.47616342 -0.25395584],[-0.35557754  0.63452608],-2.11181,-0.0874231607436,"[[ 0.59684023  0.82360961  0.15690218  0.09930159]
 [-0.59613311 -3.01385179  0.          0.        ]]",[-0.590716    0.34285116]
46,"[ 0.97435667  1.60378357  0.64829139  1.74595332  1.35567981  0.86078421
 -0.58312311  0.239858   -0.54995245  0.41393581  0.        ]",[-0.47616342 -0.25395584],[-1.14729086 -1.34054275],-1.95282,-0.0797314849086,"[[ 0.57091293  0.78914406  0.15690218  0.09930159]
 [-1.99195157 -0.44127884  0.          0.        ]]",[-0.54537475  0.27415484]
47,"[ 1.03027208  1.64885793  0.54719733  1.66805091  1.35567808  0.86078354
 -0.69126447 -0.2586142  -0.41406532  0.31559423  0.        ]",[-0.47616342 -0.25395584],[-0.49100017  1.33360073],-2.13672,-0.0609210226353,"[[ 0.49178723  0.74069077  0.15690218  0.09930159]
 [-5.90753494 -4.39090225  0.          0.        ]]",[ 0.08477521  0.8600924 ]
48,"[ 1.1084621   1.69054022  0.36290532  1.58874552  1.35567636  0.86078287
 -0.74172068  0.25214773 -0.22812896  0.12251703  0.        ]",[-0.47616342 -0.25395584],[ 0.83114461 -0.58987706],-1.86683,-0.0319335319257,"[[ 0.35530669  0.69347769  0.15690218  0.09930159]
 [-7.73446424 -0.34390343  0.          0.        ]]",[ 0.31087378  0.94215631]
49,"[ 1.15720199  1.71604665  0.19260325  1.53623994  1.35567464  0.8607822
 -0.64665615 -0.0419326  -0.09488475 -0.06997157  0.        ]",[-0.47616342 -0.25395584],[-0.61877978  2.15233217],-2.18526,-0.0134005599597,"[[ 0.23515264  0.66322045  0.15690218  0.09930159]
 [-4.29239773 -2.67403411  0.          0.        ]]",[ 0.35366151  1.28746057]
