timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
26,"[ 0.19140149  1.28752271 -1.12479695  1.6084854   0.88801693 -1.36006163
 -0.88673611 -0.98367799 -0.11142449  0.45904023  0.        ]",[-0.66401947 -0.41796705],[ 0.50046085  0.33640674],-1.3154,-0.0486140633578,"[[-1.32444387  1.1471161   0.1035239  -0.15529699]
 [-4.40602777 -3.7642898   0.          0.        ]]",[-0.06011672  0.74148738]
27,"[ 0.09727656  1.36486035 -1.14591439  1.53348675  0.88801624 -1.36005995
 -0.8298814  -0.76483823 -0.1854165   0.31566701  0.        ]",[-0.66401947 -0.41796705],[ 0.41892451 -0.1046306 ],-1.2237,-0.0305350670547,"[[-1.39182372  1.08593669  0.1035239  -0.15529699]
 [-2.33887243 -2.35832964  0.          0.        ]]",[ 0.15434791  0.63513982]
28,"[ 0.05542304  1.42729651 -1.15311604  1.46408479  0.88801555 -1.36005826
 -0.78301459 -0.82213048 -0.22945579  0.23222102  0.        ]",[-0.66401947 -0.41796705],[ 0.51273704  1.0341904 ],-1.27557,-0.0199697334935,"[[-1.42150425  1.03507696  0.1035239  -0.15529699]
 [-0.63486452 -2.72641467  0.          0.        ]]",[ 0.18947524  0.8004455 ]
29,"[ 0.06640277  1.44447997 -1.15135348  1.44349426  0.88801486 -1.36005657
 -0.72690208 -0.19750506 -0.22577477  0.22707106  0.        ]",[-0.66401947 -0.41796705],[ 0.2101882   0.08837549],-1.04849,-0.0199045593537,"[[-1.41373183  1.02081224  0.1035239  -0.15529699]
 [ 1.40530954  1.28656807  0.          0.        ]]",[ 0.28173977  0.13837513]
30,"[ 0.11731133  1.40940611 -1.14199125  1.4848134   0.88801417 -1.36005488
 -0.70479455 -0.14703974 -0.18057085  0.29653027  0.        ]",[-0.66401947 -0.41796705],[ 0.84193947 -0.70562861],-1.0246,-0.0294250055096,"[[-1.37756102  1.04979661  0.1035239  -0.15529699]
 [ 2.20909878  1.61078818  0.          0.        ]]",[ 0.12235452  0.01045078]
31,"[ 0.22464856  1.40469701 -1.11566093  1.49015182  0.88801348 -1.3600532
 -0.61435078 -0.587044   -0.10609477  0.39420024  0.        ]",[-0.66401947 -0.41796705],[ 0.20773061  0.84555083],-1.22176,-0.0438119288849,"[[-1.30038512  1.05364967  0.1035239  -0.15529699]
 [ 5.49752391 -1.21607344  0.          0.        ]]",[-0.41996887  0.43007079]
32,"[ 0.38296041  1.39303436 -1.05950588  1.50317477  0.88801278 -1.36005151
 -0.59476062 -0.06222191 -0.00502921  0.55950093  0.        ]",[-0.66401947 -0.41796705],[-1.70292623 -0.62582363],-1.034,-0.0658988915435,"[[-1.18328861  1.06315842  0.1035239  -0.15529699]
 [ 6.20978796  2.15570703  0.          0.        ]]",[-0.55952173 -0.17275862]
33,"[ 0.49116343  1.37099678 -1.00805766  1.52700487  0.88801209 -1.36004982
 -0.70694456 -0.45440638  0.05691534  0.69731677  0.        ]",[-0.66401947 -0.41796705],[ 0.02180556 -0.28795984],-1.17505,-0.082413430467,"[[-1.10001742  1.08099208  0.1035239  -0.15529699]
 [ 2.13088585 -0.36392822  0.          0.        ]]",[-0.7057929   0.20534249]
34,"[ 0.54540368  1.3940302  -0.97782731  1.50206549  0.8880114  -1.36004813
 -0.70572235 -0.63076327  0.08520759  0.7419727   0.        ]",[-0.66401947 -0.41796705],[-0.87727512 -0.16539305],-1.24899,-0.0884783414944,"[[-1.05695398  1.06234549  0.1035239  -0.15529699]
 [ 2.17530761 -1.49695517  0.          0.        ]]",[-0.85708058  0.41667408]
35,"[ 0.55564778  1.43806433 -0.97176037  1.4512325   0.88801071 -1.36004645
 -0.80236925 -0.72793173  0.09034167  0.71675441  0.        ]",[-0.66401947 -0.41796705],[-1.24645845  1.41375152],-1.33494,-0.0868696390035,"[[-1.04870498  1.02614283  0.1035239  -0.15529699]
 [-1.33868733 -2.12122777  0.          0.        ]]",[-0.72503543  0.61859769]
36,"[ 0.47210291  1.44078558 -1.01794942  1.44794642  0.88801002 -1.36004476
 -0.91049477 -0.10491194  0.04378229  0.61612134  0.        ]",[-0.66401947 -0.41796705],[-0.65315833  0.02122338],-1.04913,-0.0747389181054,"[[-1.11492302  1.02387845  0.1035239  -0.15529699]
 [-5.27003694  1.88143017  0.          0.        ]]",[-0.12511255  0.01508246]
37,"[ 0.30003077  1.39447118 -1.09159661  1.50156497  0.88800933 -1.36004307
 -0.97870841 -0.09754623 -0.05586663  0.4741441   0.        ]",[-0.66401947 -0.41796705],[ 0.73786412  0.22184665],-1.01217,-0.0546100906437,"[[-1.24520825  1.0619821   0.1035239  -0.15529699]
 [-7.75023897  1.92875168  0.          0.        ]]",[ 0.28974086 -0.0223444 ]
38,"[ 0.12876897  1.33598679 -1.13960287  1.56280918  0.88800864 -1.36004138
 -0.89420053  0.03308415 -0.15868951  0.36514073  0.        ]",[-0.66401947 -0.41796705],[ 1.1158517  -0.01212563],-0.968499,-0.0368671293635,"[[-1.369385    1.10897728  0.1035239  -0.15529699]
 [-4.67765258  2.76800009  0.          0.        ]]",[ 0.47121274 -0.25048935]
39,"[ 0.05428231  1.26667457 -1.15328223  1.62670632  0.88800794 -1.3600397
 -0.78282652  0.01691064 -0.19708287  0.35782341  0.        ]",[-0.66401947 -0.41796705],[ 0.84092333  0.10247073],-0.986487,-0.033258979716,"[[-1.42230934  1.16329449  0.1035239  -0.15529699]
 [-0.62823858  2.66409182  0.          0.        ]]",[ 0.35412139 -0.36319262]
40,"[ 0.08384328  1.19241865 -1.14835688  1.68544249  0.88800725 -1.36003801
 -0.69096692  0.0717234  -0.16786643  0.4399548   0.        ]",[-0.66401947 -0.41796705],[ 0.5848281  -1.46130469],-0.945917,-0.0427224199711,"[[-1.40136421  1.22010951  0.1035239  -0.15529699]
 [ 2.71165666  3.01624193  0.          0.        ]]",[ 0.09900422 -0.56112772]
41,"[ 0.19140458  1.16590556 -1.12477984  1.70410331  0.88800656 -1.36003632
 -0.62876605 -0.55398316 -0.10152729  0.55498729  0.        ]",[-0.66401947 -0.41796705],[ 0.12905503  1.21995597],-1.24501,-0.0577448259227,"[[-1.3244401   1.24010134  0.1035239  -0.15529699]
 [ 4.97319573 -1.00367102  0.          0.        ]]",[-0.4642134   0.02569786]
42,"[ 0.33288152  1.13939765 -1.07960203  1.72158817  0.88800587 -1.36003463
 -0.61745136  0.06539441 -0.02577144  0.71217132  0.        ]",[-0.66401947 -0.41796705],[-0.55978743 -1.10935607],-0.977453,-0.0772355532873,"[[-1.22084914  1.25995305  0.1035239  -0.15529699]
 [ 5.38457128  2.97557767  0.          0.        ]]",[-0.51707435 -0.69618648]
43,"[ 0.44434208  1.11360226 -1.03170259  1.73749948  0.88800518 -1.36003295
 -0.681278   -0.5600195   0.02443988  0.85013093  0.        ]",[-0.66401947 -0.41796705],[-1.90839847 -1.18863424],-1.20363,-0.0932074453589,"[[-1.13644138  1.27915029  0.1035239  -0.15529699]
 [ 3.06389274 -1.04245224  0.          0.        ]]",[-0.82800955 -0.08874266]
44,"[ 0.47140706  1.19415728 -1.01829518  1.68416191  0.88800449 -1.36003126
 -0.79175167 -1.17297613  0.04244628  0.81798956  0.        ]",[-0.66401947 -0.41796705],[-0.39067183 -0.21884166],-1.44141,-0.0915988551911,"[[-1.11546494  1.21878987  0.1035239  -0.15529699]
 [-0.95282146 -4.98045379  0.          0.        ]]",[-0.85741234  0.71112913]
45,"[ 0.42691619  1.33282344 -1.0399534   1.565898    0.88800379 -1.36002957
 -0.83373864 -1.29244391  0.0230918   0.6568319   0.        ]",[-0.66401947 -0.41796705],[-1.36777556  1.89455187],-1.52672,-0.0762278336751,"[[-1.14983871  1.1114798   0.1035239  -0.15529699]
 [-2.47944106 -5.74799479  0.          0.        ]]",[-0.68853104  1.06921196]
46,"[ 0.30890955  1.42445492 -1.08843844  1.46734993  0.8880031  -1.36002788
 -0.94124031 -0.65825778 -0.0540632   0.45772281  0.        ]",[-0.66401947 -0.41796705],[ 0.52480923  0.79687753],-1.21561,-0.05350323089,"[[-1.2386442   1.03739969  0.1035239  -0.15529699]
 [-6.38810336 -1.67361107  0.          0.        ]]",[ 0.01837149  0.60729682]
47,"[ 0.1637878   1.42625629 -1.13168711  1.46522991  0.88800241 -1.3600262
 -0.88067638 -0.16208389 -0.15149729  0.32220932  0.        ]",[-0.66401947 -0.41796705],[ 1.05115123  1.01764479],-1.06212,-0.0340856895392,"[[-1.34431266  1.03591067  0.1035239  -0.15529699]
 [-4.18609516  1.51410196  0.          0.        ]]",[ 0.3650943   0.09351091]
48,"[ 0.10332944  1.34021266 -1.14474001  1.55857534  0.88800172 -1.36002451
 -0.76960248  0.4493907  -0.1766091   0.34027105  0.        ]",[-0.66401947 -0.41796705],[ 0.90966909 -0.43259386],-0.879714,-0.0333113060526,"[[-1.38751565  1.10560813  0.1035239  -0.15529699]
 [-0.14759847  5.44257487  0.          0.        ]]",[ 0.45664248 -0.6992873 ]
49,"[ 0.14983558  1.2238809  -1.13494927  1.66170419  0.88800103 -1.36002282
 -0.6705065   0.16585584 -0.13040565  0.47222429  0.        ]",[-0.66401947 -0.41796705],[ 0.13316466  0.25813728],-0.977157,-0.0482829904993,"[[-1.35431788  1.19618293  0.1035239  -0.15529699]
 [ 3.455398    3.62098173  0.          0.        ]]",[-0.00556107 -0.62506831]
