timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.0446263305322,[-0.19478352 -0.38217089],"[-1.51545879 -0.4583787   0.48155905  0.30459313  0.02912516  0.0923858
  0.29118333  2.36036912 -0.27981585 -0.3924695   0.        ]",-0.50863,"[[ -3.43927028e+00   2.82481970e+00   4.45958426e-03   9.36339892e-03]
 [ -3.42105152e+01   1.97587332e+01   0.00000000e+00   0.00000000e+00]]",[-2.10874128  0.27196926],[-2.40326809  0.62012946]
11,-0.0177871741571,[-0.19478352 -0.38217089],"[-0.92469387 -0.53082161  1.30759552 -0.79971113  0.02912514  0.09238572
  0.20295555  0.28193481 -0.19724128 -0.16387487  0.        ]",-0.330495,"[[ -4.15642234e+00   3.12830381e+00   4.45958426e-03   9.36339892e-03]
 [ -3.74937769e+01   4.81330343e+00   0.00000000e+00   0.00000000e+00]]",[-2.4163835   0.27634802],[-3.1338527   0.61500757]
12,-0.0203570314537,[-0.19478352 -0.38217089],"[ 0.11270752 -0.53085536  1.49347522 -0.80677076  0.02912512  0.09238565
  0.11649806 -0.707095   -0.26011278 -0.17416856  0.        ]",-0.171471,"[[ -4.93858002e+00   3.13021068e+00   4.45958426e-03   9.36339892e-03]
 [ -4.07111601e+01  -2.29853027e+00   0.00000000e+00   0.00000000e+00]]",[-2.48007059  0.38111359],[-3.96419787  0.4859081 ]
13,-0.0181995642491,[-0.19478352 -0.38217089],"[ 1.01476221 -0.52812477  0.75639114 -0.61857782  0.02912509  0.09238557
  0.03176176 -0.71477892 -0.32505619 -0.07800044  0.        ]",-0.381548,"[[ -5.78444191e+00   3.07935021e+00   4.45958426e-03   9.36339892e-03]
 [ -4.38644918e+01  -2.35378952e+00   0.00000000e+00   0.00000000e+00]]",[-2.23909354  0.48021874],[-2.14949246  0.80586322]
14,-0.00983362409223,[-0.19478352 -0.38217089],"[ 1.06871494 -0.52370803 -0.54563548 -0.48039942  0.02912507  0.09238549
 -0.05129507 -0.58192875 -0.26939629  0.03368643  0.        ]",-0.410882,"[[ -6.69274308e+00   3.04191104e+00   4.45958426e-03   9.36339892e-03]
 [ -4.69553248e+01  -1.39850777e+00   0.00000000e+00   0.00000000e+00]]",[-2.07905579  0.55518913],[-2.59826725  1.11552388]
15,-0.00706732038742,[-0.19478352 -0.38217089],"[ 0.06620863 -0.52046132 -1.41234452 -0.40566686  0.02912504  0.09238542
 -0.13270825 -0.48434616 -0.15469776  0.01362896  0.        ]",-0.610726,"[[ -7.66224715e+00   3.02160726e+00   4.45958426e-03   9.36339892e-03]
 [ -4.99849920e+01  -6.96824111e-01   0.00000000e+00   0.00000000e+00]]",[-2.22801352  0.58219856],[-1.01247451  2.14254754]
16,-0.0182217094402,[-0.19478352 -0.38217089],"[-1.22180957 -0.51868462 -0.948073   -0.36974393  0.02912502  0.09238534
 -0.2125106  -0.43245979 -0.11700116 -0.12929115  0.        ]",-0.458894,"[[ -8.69174314e+00   3.01183037e+00   4.45958426e-03   9.36339892e-03]
 [ -5.29547149e+01  -3.23727990e-01   0.00000000e+00   0.00000000e+00]]",[-2.17108679  0.63244075],[-2.77670598  1.09748433]
17,-0.0263251576806,[-0.19478352 -0.38217089],"[-1.48998331 -0.51782989  0.5625711  -0.35340893  0.02912499  0.09238526
 -0.29073368 -0.4074675  -0.21283311 -0.23987119  0.        ]",-0.570467,"[[ -9.78004396e+00   3.00738056e+00   4.45958426e-03   9.36339892e-03]
 [ -5.58656685e+01  -1.44018974e-01   0.00000000e+00   0.00000000e+00]]",[-1.93144917  0.68142629],[-0.16756277  0.45595744]
18,-0.0270857105149,[-0.19478352 -0.38217089],"[-0.33802315 -0.517331    1.52349216 -0.34412694  0.02912497  0.09238519
 -0.27884193 -0.40163416 -0.34105891 -0.18225447  0.        ]",-0.24197,"[[ -1.08929174e+01   3.00485092e+00   4.45958426e-03   9.36339892e-03]
 [ -5.54231461e+01  -1.02076059e-01   0.00000000e+00   0.00000000e+00]]",[-2.36519957  0.43874854],[-3.70471196  0.40447973]
19,-0.0199233216364,[-0.19478352 -0.38217089],"[ 0.98915275 -0.51700925  0.80483726 -0.33823533  0.02912495  0.09238511
 -0.35575229 -0.39570424 -0.35178324 -0.0138012   0.        ]",-0.345408,"[[ -1.20300967e+01   3.00324483e+00   4.45958426e-03   9.36339892e-03]
 [ -5.82852470e+01  -5.94385836e-02   0.00000000e+00   0.00000000e+00]]",[-2.25866127  0.44459569],[-2.45082692  0.02244761]
20,-0.00849182173784,[-0.19478352 -0.38217089],"[ 0.89514895 -0.51675149 -0.86203132 -0.33356682  0.02912492  0.09238503
 -0.43114012 -0.39549605 -0.22052533  0.06722116  0.        ]",-0.416125,"[[ -1.32239495e+01   3.00197194e+00   4.45958426e-03   9.36339892e-03]
 [ -6.10906909e+01  -5.79443042e-02   0.00000000e+00   0.00000000e+00]]",[-2.09344864  0.52279037],[-3.2236244   1.76638229]
21,-0.0142476818729,[-0.19478352 -0.38217089],"[-0.65173456 -0.51677373 -1.35640774 -0.33397821  0.0291249   0.09238495
 -0.50503549 -0.38229008 -0.10871608 -0.05904946  0.        ]",-0.545418,"[[ -1.44733540e+01   3.00208421e+00   4.45958426e-03   9.36339892e-03]
 [ -6.38405978e+01   3.70129322e-02   0.00000000e+00   0.00000000e+00]]",[-2.26093864  0.57968748],[-1.03048927 -0.20631979]
22,-0.0262439714839,[-0.19478352 -0.38217089],"[-1.57281845 -0.51521339  0.14865597 -0.30652422  0.02912487  0.09238488
 -0.57746814 -0.49638145 -0.18062063 -0.23760326  0.        ]",-0.490338,"[[ -1.57772107e+01   2.99459374e+00   4.45958426e-03   9.36339892e-03]
 [ -6.65360744e+01  -7.83383806e-01   0.00000000e+00   0.00000000e+00]]",[-1.89419723  0.77163672],[-1.71855698  0.98861721]
23,-0.0277291273837,[-0.19478352 -0.38217089],"[-0.3950519  -0.5179281   1.51586874 -0.35531842  0.02912485  0.0923848
 -0.64846601 -0.23973735 -0.3434543  -0.18739021  0.        ]",-0.299681,"[[ -1.71344404e+01   3.00790135e+00   4.45958426e-03   9.36339892e-03]
 [ -6.91781614e+01   1.06205570e+00   0.00000000e+00   0.00000000e+00]]",[-2.36555624  0.40101627],[-3.79510214  1.30378149]
24,-0.0173681228955,[-0.19478352 -0.38217089],"[ 1.11890368 -0.51920672  0.49274235 -0.3800969   0.02912483  0.09238472
 -0.71806099 -0.39716162 -0.33274839  0.00414284  0.        ]",-0.463011,"[[ -1.85439891e+01   3.01464996e+00   4.45958426e-03   9.36339892e-03]
 [ -7.17680460e+01  -6.99308516e-02   0.00000000e+00   0.00000000e+00]]",[-2.17269444  0.46536377],[-1.77022598  0.74751337]
25,-0.00684364546802,[-0.19478352 -0.38217089],"[ 0.3601977  -0.51853097 -1.31315612 -0.36685569  0.0291248   0.09238465
 -0.78627583 -0.417172   -0.1676612   0.03604626  0.        ]",-0.504511,"[[ -2.00048199e+01   3.01104451e+00   4.45958426e-03   9.36339892e-03]
 [ -7.43065760e+01  -2.13821436e-01   0.00000000e+00   0.00000000e+00]]",[-2.18732381  0.54439986],[-1.73893251  1.02810602]
26,-0.0209930513175,[-0.19478352 -0.38217089],"[-1.42326154 -0.51786941 -0.6337793  -0.35424155  0.02912478  0.09238457
 -0.85313981 -0.40544239 -0.12835278 -0.16871498  0.        ]",-0.372738,"[[ -2.15159170e+01   3.00760822e+00   4.45958426e-03   9.36339892e-03]
 [ -7.67948416e+01  -1.29480755e-01   0.00000000e+00   0.00000000e+00]]",[-2.11826444  0.63335049],[-2.9497049 -0.4361136]
27,-0.0292553343443,[-0.19478352 -0.38217089],"[-0.84058073 -0.51369943  1.35954595 -0.28121459  0.02912475  0.09238449
 -0.91867976 -0.64576574 -0.31778954 -0.22766196  0.        ]",-0.369999,"[[ -2.30762855e+01   2.98768143e+00   4.45958426e-03   9.36339892e-03]
 [ -7.92338422e+01  -1.85756527e+00   0.00000000e+00   0.00000000e+00]]",[-2.08677816  0.70597386],[-2.49195549  0.66091745]
28,-0.0201875309552,[-0.19478352 -0.38217089],"[ 1.04679746 -0.51125449  0.68903437 -0.24256239  0.02912473  0.09238441
 -0.98291799 -0.27736065 -0.35201378  0.02252578  0.        ]",-0.440262,"[[ -2.46849471e+01   2.97711001e+00   4.45958426e-03   9.36339892e-03]
 [ -8.16244086e+01   7.91500601e-01   0.00000000e+00   0.00000000e+00]]",[-2.18359256  0.4438875 ],[-1.75337177  0.11570607]
29,-0.00849179747925,[-0.19478352 -0.38217089],"[ 0.2926319  -0.5157892  -1.3429833  -0.31655462  0.02912471  0.09238434
 -1.04589138 -0.21647684 -0.15126015  0.03445768  0.        ]",-0.523577,"[[ -2.63409484e+01   2.99733196e+00   4.45958426e-03   9.36339892e-03]
 [ -8.39679145e+01   1.22929242e+00   0.00000000e+00   0.00000000e+00]]",[-2.19479394  0.48289451],[-1.38043842  0.8484497 ]
30,-0.0221364662237,[-0.19478352 -0.38217089],"[-1.53948765 -0.51909153 -0.29418817 -0.37787362  0.02912468  0.09238426
 -1.10761886 -0.35578869 -0.14820343 -0.1908506   0.        ]",-0.522144,"[[ -2.80433548e+01   3.01404510e+00   4.45958426e-03   9.36339892e-03]
 [ -8.62650647e+01   2.27550459e-01   0.00000000e+00   0.00000000e+00]]",[-2.07338452  0.6221078 ],[-1.18507889  0.65841159]
31,-0.0263618458574,[-0.19478352 -0.38217089],"[-0.27095101 -0.51883739  1.52915342 -0.37287999  0.02912466  0.09238418
 -1.16812102 -0.41647665 -0.33815643 -0.17669563  0.        ]",-0.374203,"[[ -2.97912469e+01   3.01268555e+00   4.45958426e-03   9.36339892e-03]
 [ -8.85166260e+01  -2.08836632e-01   0.00000000e+00   0.00000000e+00]]",[-2.30744123  0.47293067],[-1.7712761  -0.34945127]
32,-0.0131627692239,[-0.19478352 -0.38217089],"[ 1.16343315 -0.5152137  -0.20221062 -0.30661917  0.02912463  0.09238411
 -1.22742375 -0.60899832 -0.28187537  0.06527671  0.        ]",-0.551276,"[[ -3.15837226e+01   2.99462057e+00   4.45958426e-03   9.36339892e-03]
 [ -9.07235635e+01  -1.59319119e+00   0.00000000e+00   0.00000000e+00]]",[-1.96744823  0.63279575],[-1.25373435  1.38206871]
33,-0.0151760031125,[-0.19478352 -0.38217089],"[-0.77569361 -0.51690104 -1.30236554 -0.33639955  0.02912461  0.09238403
 -1.28555061 -0.15520087 -0.10736912 -0.07380706  0.        ]",-0.398084,"[[ -3.34198968e+01   3.00274545e+00   4.45958426e-03   9.36339892e-03]
 [ -9.28867541e+01   1.66988983e+00   0.00000000e+00   0.00000000e+00]]",[-2.25211048  0.48603266],[-2.88368329  0.08964611]
34,-0.0267198304683,[-0.19478352 -0.38217089],"[-1.21405382 -0.51914591  1.04900891 -0.37899321  0.02912458  0.09238395
 -1.34253261 -0.39317355 -0.25703246 -0.23504325  0.        ]",-0.378372,"[[ -3.52989091e+01   3.01435024e+00   4.45958426e-03   9.36339892e-03]
 [ -9.50073530e+01  -4.12809889e-02   0.00000000e+00   0.00000000e+00]]",[-2.01480293  0.61867774],[-2.19328987  0.27256409]
35,-0.0191350172935,[-0.19478352 -0.38217089],"[ 1.02743039 -0.51842768  0.73076378 -0.36496376  0.02912456  0.09238388
 -1.3983822  -0.42124442 -0.34597114 -0.01294246  0.        ]",-0.391379,"[[ -3.72199102e+01   3.01052997e+00   4.45958426e-03   9.36339892e-03]
 [ -9.70858237e+01  -2.43130376e-01   0.00000000e+00   0.00000000e+00]]",[-2.15802217  0.48725933],[-3.00313757  1.40027317]
36,-0.00949702824618,[-0.19478352 -0.38217089],"[-0.07563969 -0.51774811 -1.43383612 -0.3520606   0.02912454  0.0923838
 -1.45312536 -0.40413962 -0.13445555  0.00219893  0.        ]",-0.390894,"[[ -3.91820676e+01   3.00701471e+00   4.45958426e-03   9.36339892e-03]
 [ -9.91231343e+01  -1.20139432e-01   0.00000000e+00   0.00000000e+00]]",[-2.23762512  0.55268121],[-2.90940859  0.42068282]
37,-0.0265380131946,[-0.19478352 -0.38217089],"[-1.4953656  -0.51729439  0.5466522  -0.3436356   0.02912451  0.09238372
 -1.50678461 -0.40106023 -0.21238045 -0.24179042  0.        ]",-0.46062,"[[ -4.11845667e+01   3.00471858e+00   4.45958426e-03   9.36339892e-03]
 [ -1.01120124e+02  -9.79995770e-02   0.00000000e+00   0.00000000e+00]]",[-1.89078355  0.70062524],[-1.31132734  0.34413148]
38,-0.0218419884267,[-0.19478352 -0.38217089],"[ 0.80731934 -0.51697229  1.06456885 -0.33774341  0.02912449  0.09238364
 -1.5593812  -0.39598506 -0.3627446  -0.04541403  0.        ]",-0.591487,"[[ -4.32266090e+01   3.00311234e+00   4.45958426e-03   9.36339892e-03]
 [ -1.03077583e+02  -6.15088239e-02   0.00000000e+00   0.00000000e+00]]",[-2.21075916  0.47066441],[-1.45474111  2.1288875 ]
39,-0.00866072171302,[-0.19478352 -0.38217089],"[ 0.13885457 -0.51692795 -1.39495806 -0.33694589  0.02912446  0.09238357
 -1.61093622 -0.38520051 -0.14432742  0.02096689  0.        ]",-0.496756,"[[ -4.53074118e+01   3.00289497e+00   4.45958426e-03   9.36339892e-03]
 [ -1.04996297e+02   1.60357544e-02   0.00000000e+00   0.00000000e+00]]",[-2.20971251  0.54331422],[-1.60708079  0.96020495]
40,-0.0265120322503,[-0.19478352 -0.38217089],"[-1.51355889 -0.5170012   0.48813757 -0.33828927  0.02912444  0.09238349
 -1.66147029 -0.38503592 -0.20764211 -0.24172087  0.        ]",-0.454456,"[[ -4.74262078e+01   3.00326133e+00   4.45958426e-03   9.36339892e-03]
 [ -1.06877035e+02   1.72165595e-02   0.00000000e+00   0.00000000e+00]]",[-1.90329671  0.69407946],[-2.05593933  1.68427717]
41,-0.0212126747462,[-0.19478352 -0.38217089],"[ 0.87316633 -0.51706494  0.9836382  -0.3394627   0.02912442  0.09238341
 -1.71100339 -0.38556388 -0.35958619 -0.03501413  0.        ]",-0.464001,"[[ -4.95822450e+01   3.00358134e+00   4.45958426e-03   9.36339892e-03]
 [ -1.08720542e+02   1.34176192e-02   0.00000000e+00   0.00000000e+00]]",[-2.17982221  0.4747521 ],[-1.78112291  0.66779199]
42,-0.0101209969901,[-0.19478352 -0.38217089],"[ -1.11881253e-01  -5.17035275e-01  -1.43675527e+00  -3.38930277e-01
   2.91243922e-02   9.23833367e-02  -1.75955528e+00  -3.89765957e-01
  -1.29609333e-01  -1.35337051e-03   0.00000000e+00]",-0.45794,"[[ -5.17747861e+01   3.00343627e+00   4.45958426e-03   9.36339892e-03]
 [ -1.10527551e+02  -1.68003683e-02   0.00000000e+00   0.00000000e+00]]",[-2.23848891  0.5492925 ],[-2.01119035  0.62741427]
43,-0.0275272146411,[-0.19478352 -0.38217089],"[-1.3382558  -0.51696011  0.87974277 -0.33756934  0.02912437  0.09238326
 -1.80714532 -0.38981447 -0.24576445 -0.24569672  0.        ]",-0.399663,"[[ -5.40031085e+01   3.00306530e+00   4.45958426e-03   9.36339892e-03]
 [ -1.12298785e+02  -1.71518600e-02   0.00000000e+00   0.00000000e+00]]",[-1.89268732  0.68121707],[-1.93626392  0.45334817]
44,-0.0175110545459,[-0.19478352 -0.38217089],"[ 1.1282607  -0.5168668   0.45946849 -0.33588253  0.02912434  0.09238318
 -1.8537926  -0.39064346 -0.33242389  0.0189404   0.        ]",-0.352315,"[[ -5.62665038e+01   3.00260546e+00   4.45958426e-03   9.36339892e-03]
 [ -1.14034955e+02  -2.31154486e-02   0.00000000e+00   0.00000000e+00]]",[-2.0658288   0.50654793],[-2.18074078 -0.42433487]
45,-0.0172202226028,[-0.19478352 -0.38217089],"[-0.79022291 -0.51313221 -1.29501697 -0.27215986  0.02912432  0.09238311
 -1.89951431 -0.62540471 -0.09539471 -0.08519969  0.        ]",-0.377756,"[[ -5.85642775e+01   2.98520828e+00   4.45958426e-03   9.36339892e-03]
 [ -1.15736700e+02  -1.71118362e+00   0.00000000e+00   0.00000000e+00]]",[-2.20874858  0.71762395],[-2.97281852  0.3214666 ]
46,-0.0310453206288,[-0.19478352 -0.38217089],"[-0.68945288 -0.50798941  1.43328612 -0.19470865  0.0291243   0.09238303
 -1.94432537 -0.4450614  -0.34995281 -0.21966517  0.        ]",-0.372455,"[[ -6.08957455e+01   2.96399801e+00   4.45958426e-03   9.36339892e-03]
 [ -1.17404578e+02  -4.14419459e-01   0.00000000e+00   0.00000000e+00]]",[-2.04418755  0.66299325],[-2.35093294  0.62135208]
47,-0.0113808691372,[-0.19478352 -0.38217089],"[ 1.05815897 -0.51201518 -0.57118724 -0.25446872  0.02912427  0.09238295
 -1.98825591 -0.10322605 -0.24088173  0.08548539  0.        ]",-0.479589,"[[ -6.32602421e+01   2.98037019e+00   4.45958426e-03   9.36339892e-03]
 [ -1.19039708e+02   2.04356194e+00   0.00000000e+00   0.00000000e+00]]",[-2.03845286  0.44021872],[-1.37685424  0.41948635]
48,-0.0209539511769,[-0.19478352 -0.38217089],"[-1.50767419 -0.5198112  -0.41621175 -0.39254006  0.02912425  0.09238287
 -2.03132417 -0.29969068 -0.14208428 -0.1765634   0.        ]",-0.597075,"[[ -6.56571204e+01   3.01803835e+00   4.45958426e-03   9.36339892e-03]
 [ -1.20642771e+02   6.30873631e-01   0.00000000e+00   0.00000000e+00]]",[-2.14336705  0.56371576],[-0.49234762  2.13559833]
49,-0.0232402101894,[-0.19478352 -0.38217089],"[ 0.49036932 -0.51997167  1.33397719 -0.39584351  0.02912422  0.0923828
 -2.01952157 -0.4230875  -0.35737093 -0.10056261  0.        ]",-0.458068,"[[ -6.80655724e+01   3.01893731e+00   4.45958426e-03   9.36339892e-03]
 [ -1.20203863e+02  -2.56418184e-01   0.00000000e+00   0.00000000e+00]]",[-2.21312976  0.48596585],[-1.03916161 -0.22820759]
