timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
14,-0.0413673896046,[-0.05083284 -0.15084389],"[-1.61105276 -0.77148258 -0.34507385 -0.50748943  0.27624632 -0.2898244
 -0.43761039 -0.74456205 -0.403467    0.23904854  0.        ]",-0.253992,"[[ -2.86778449   3.09646466   0.03829938  -0.03301232]
 [-17.89712403  -3.12726065   0.           0.        ]]",[-0.51620173  0.64694011],[  8.67011872e-01   2.96073308e-06]
15,-0.0361029944215,[-0.05083284 -0.15084389],"[-1.66101582 -0.76557636  0.1361328  -0.35128723  0.27624495 -0.28982295
 -0.22326456 -0.7359901  -0.41751072  0.15893908  0.        ]",-0.118743,"[[ -3.1877298    3.0345417    0.03829938  -0.03301232]
 [-14.11002492  -3.06524816   0.           0.        ]]",[-0.51568794  0.64605588],[-1.92735968 -1.1040702 ]
16,-0.0403004326728,[-0.05083284 -0.15084389],"[-1.57132747 -0.74585962  0.60905503 -0.10042482  0.27624357 -0.2898215
 -0.43154586 -1.27463448 -0.48500647  0.0660839   0.        ]",-0.140384,"[[ -3.5068533    2.93411477   0.03829938  -0.03301232]
 [-17.79001908  -6.96447865   0.           0.        ]]",[-0.5066312   0.66556025],[-0.96873749  1.0139745 ]
17,-0.057711852548,[-0.05083284 -0.15084389],"[-1.28611506 -0.71462942  1.1089661   0.13977404  0.2762422  -0.28982004
 -0.62867107 -0.70866416 -0.61061355  0.03791149  0.        ]",-0.0772541,"[[ -3.89759864   2.83593123   0.03829938  -0.03301232]
 [-21.27292201  -2.86757772   0.           0.        ]]",[-0.51890099  0.6473214 ],[-0.74337421  0.26023637]
18,-0.0744373164669,[-0.05083284 -0.15084389],"[-0.77285167 -0.69581604  1.48666426  0.25099599  0.27624083 -0.28981859
 -0.77140121 -0.5585802  -0.71523937  0.12429303  0.        ]",-0.110907,"[[ -4.34835973   2.78948028   0.03829938  -0.03301232]
 [-23.79478829  -1.78117949   0.           0.        ]]",[-0.52323264  0.63791025],[-0.47155207  0.66208964]
19,-0.0847849899461,[-0.05083284 -0.15084389],"[-0.10757699 -0.69188284  1.57423728  0.27227702  0.27623945 -0.28981714
 -0.85039637 -0.19167826 -0.74718894  0.27120149  0.        ]",-0.196575,"[[ -4.83825977   2.78050443   0.03829938  -0.03301232]
 [-25.19059717   0.87472298   0.           0.        ]]",[-0.55621076  0.61326706],[ 0.84634866  0.79375895]
20,-0.0840017374076,[-0.05083284 -0.15084389],"[ 0.48879274 -0.71210703  1.32833109  0.15562828  0.27623808 -0.28981569
 -0.63251294  0.24002404 -0.69018658  0.37379788  0.        ]",-0.136047,"[[ -5.3034483    2.82935217   0.03829938  -0.03301232]
 [-21.34110222   3.99969978   0.           0.        ]]",[-0.60232127  0.58399099],[-1.30266754  0.7583088 ]
21,-0.0740461658211,[-0.05083284 -0.15084389],"[ 0.91959426 -0.74699901  0.8179572  -0.11171846  0.27623671 -0.28981424
 -0.83269408  0.64377781 -0.60059419  0.37770417  0.        ]",-0.197007,"[[ -5.76575716   2.93867025   0.03829938  -0.03301232]
 [-24.87801039   6.92237457   0.           0.        ]]",[-0.63353252  0.55304968],[-0.57116278  1.96701839]
22,-0.0634054633063,[-0.05083284 -0.15084389],"[ 1.10041973 -0.7683952   0.06916828 -0.411709    0.27623534 -0.28981279
 -0.93282732 -0.04649674 -0.54532419  0.32212907  0.        ]",-0.113914,"[[ -6.28106828   3.05852481   0.03829938  -0.03301232]
 [-26.64730062   1.92571      0.           0.        ]]",[-0.65172362  0.56076431],[-0.45053076  0.8976211 ]
23,-0.0619917015764,[-0.05083284 -0.15084389],"[ 0.90140021 -0.76834224 -0.72016036 -0.4105631   0.27623396 -0.28981134
 -1.00392953 -0.45117911 -0.50314792  0.35591428  0.        ]",-0.0716687,"[[ -6.82662063   3.05807124   0.03829938  -0.03301232]
 [-27.90369383  -1.00365292   0.           0.        ]]",[-0.61796534  0.60748875],[-1.37185563  0.35686542]
24,-0.0562295964502,[-0.05083284 -0.15084389],"[ 0.30125267 -0.76568352 -1.31267617 -0.35419534  0.27623259 -0.28980989
 -1.19674439 -0.45612091 -0.43311219  0.36154299  0.        ]",-0.190473,"[[ -7.41887691   3.03569426   0.03829938  -0.03301232]
 [-31.3105705   -1.03944304   0.           0.        ]]",[-0.5604406   0.64530671],[ 0.97239587  0.31446393]
25,-0.0465781483871,[-0.05083284 -0.15084389],"[-0.48236606 -0.76328333 -1.43807621 -0.31208695  0.27623122 -0.28980844
 -0.9437425  -0.39991114 -0.37720027  0.31175077  0.        ]",-0.189054,"[[ -8.00024051   3.01894396   0.03829938  -0.03301232]
 [-26.84068768  -0.63258      0.           0.        ]]",[-0.54481047  0.65371239],[-1.00931788  0.85384394]
26,-0.0371857412084,[-0.05083284 -0.15084389],"[-1.18930064 -0.76188725 -1.07950668 -0.29011214  0.27622984 -0.28980699
 -1.13774907 -0.35196344 -0.36223558  0.23429239  0.        ]",-0.161192,"[[ -8.57144759   3.01018944   0.03829938  -0.03301232]
 [-30.26860007  -0.28552157   0.           0.        ]]",[-0.52772868  0.64444333],[-1.32195731  0.66432488]
27,-0.0333286007956,[-0.05083284 -0.15084389],"[-1.63086931 -0.76119936 -0.25723661 -0.27985278  0.27622847 -0.28980554
 -1.3279104  -0.33164678 -0.39586601  0.15546162  0.        ]",-0.169303,"[[ -9.21053221e+00   3.00609909e+00   3.82993759e-02  -3.30123186e-02]
 [ -3.36286658e+01  -1.38471375e-01   0.00000000e+00   0.00000000e+00]]",[-0.52828026  0.6334458 ],[-0.1487986   0.39398525]
28,-0.0400566023526,[-0.05083284 -0.15084389],"[-1.5203254  -0.7608157   0.7375935  -0.27429991  0.2762271  -0.28980409
 -1.32355818 -0.32399655 -0.46892776  0.11667579  0.        ]",-0.132369,"[[ -9.88233699e+00   3.00388450e+00   3.82993759e-02  -3.30123186e-02]
 [ -3.35520676e+01  -8.31072678e-02   0.00000000e+00   0.00000000e+00]]",[-0.53813076  0.62197316],[-0.22515877  1.82534847]
29,-0.0516230999343,[-0.05083284 -0.15084389],"[-0.86928746 -0.76071032  1.44151349 -0.27284776  0.27622573 -0.28980264
 -1.33640327 -0.31224228 -0.5468192   0.14003276  0.        ]",-0.0553561,"[[ -1.05556584e+01   3.00330564e+00   3.82993759e-02  -3.30123186e-02]
 [ -3.37793197e+01   1.96409155e-03   0.00000000e+00   0.00000000e+00]]",[-0.54848915  0.6077711 ],[-1.23690487  0.76768768]
30,-0.062170004707,[-0.05083284 -0.15084389],"[ 0.08574076 -0.76069644  1.53169331 -0.27272544  0.27622435 -0.28980119
 -1.52262332 -0.31310993 -0.59576556  0.21890981  0.        ]",-0.0335281,"[[ -1.12642603e+01   3.00325738e+00   3.82993759e-02  -3.30123186e-02]
 [ -3.70698988e+01  -4.32784004e-03   0.00000000e+00   0.00000000e+00]]",[-0.58834779  0.58209038],[-1.81746616 -0.09939618]
31,-0.0682944376117,[-0.05083284 -0.15084389],"[ 0.91208    -0.75998146  0.83234055 -0.26259018  0.27622298 -0.28979974
 -1.70514826 -0.36761264 -0.58570865  0.32668763  0.        ]",-0.0980683,"[[ -1.20380202e+01   2.99921270e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.02953430e+01  -3.98854042e-01   0.00000000e+00   0.00000000e+00]]",[-0.60743117  0.57401437],[-0.15263713  0.14327664]
32,-0.0661390521844,[-0.05083284 -0.15084389],"[ 1.04830537 -0.75957867 -0.34777605 -0.25703967  0.27622161 -0.28979829
 -1.6941719  -0.28828208 -0.50738961  0.39531445  0.        ]",-0.0681717,"[[ -1.28419866e+01   2.99699690e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.01019428e+01   1.75359300e-01   0.00000000e+00   0.00000000e+00]]",[-0.60734075  0.59455138],[-1.16870796  0.32655147]
33,-0.0557998291524,[-0.05083284 -0.15084389],"[ 0.33399624 -0.76104837 -1.29535404 -0.27810632  0.27622024 -0.28979684
 -1.87328903 -0.28973615 -0.41396612  0.37163806  0.        ]",-0.176516,"[[ -1.36757851e+01   3.00540558e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.32673776e+01   1.64823740e-01   0.00000000e+00   0.00000000e+00]]",[-0.55691332  0.63454819],[ 0.81374314  1.0542968 ]
34,-0.0419298830026,[-0.05083284 -0.15084389],"[-0.77158765 -0.7611845  -1.35520705 -0.28019814  0.27621886 -0.28979539
 -1.64243727 -0.31603269 -0.36051271  0.2802535   0.        ]",-0.134629,"[[ -1.45002130e+01   3.00624048e+00   3.82993759e-02  -3.30123186e-02]
 [ -3.91890023e+01  -2.55302504e-02   0.00000000e+00   0.00000000e+00]]",[-0.54289955  0.64463222],[-1.18240691  0.32221772]
35,-0.0331525845481,[-0.05083284 -0.15084389],"[-1.55762811 -0.76092369 -0.51486251 -0.27643488  0.27621749 -0.28979394
 -1.82257519 -0.32504749 -0.38149381  0.17268147  0.        ]",-0.0713969,"[[ -1.53159340e+01   3.00473995e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.23724884e+01  -9.07938843e-02   0.00000000e+00   0.00000000e+00]]",[-0.53118992  0.63036329],[-2.23202625  1.07383509]
36,-0.0405166738686,[-0.05083284 -0.15084389],"[-1.50197727 -0.7607702   0.77707177 -0.27427231  0.27621612 -0.28979249
 -1.99913437 -0.31439967 -0.47245022  0.11637803  0.        ]",-0.00685441,"[[ -1.61946923e+01   3.00387775e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.54929477e+01  -1.37338898e-02   0.00000000e+00   0.00000000e+00]]",[-0.54375374  0.61344576],[-1.41444287 -0.31651813]
37,-0.057728538805,[-0.05083284 -0.15084389],"[-0.47854906 -0.75844838  1.57060808 -0.24206468  0.27621475 -0.28979104
 -2.17218493 -0.48771314 -0.58248097  0.16799703  0.        ]",-0.129066,"[[ -1.71352404e+01   2.99101676e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.85516534e+01  -1.26823448e+00   0.00000000e+00   0.00000000e+00]]",[-0.54866809  0.59956145],[-0.1426784   1.34301293]
38,-0.0667839645054,[-0.05083284 -0.15084389],"[ 0.73239258 -0.76105655  1.09917808 -0.27862866  0.27621337 -0.28978959
 -2.14969867 -0.04628186 -0.59385779  0.29366429  0.        ]",-0.130469,"[[ -1.81022961e+01   3.00561653e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.81553145e+01   1.92692791e+00   0.00000000e+00   0.00000000e+00]]",[-0.59769511  0.56402612],[ 0.74243456  0.30467608]
39,-0.0656498523292,[-0.05083284 -0.15084389],"[ 1.07893044 -0.76314877 -0.20141909 -0.31113841  0.276212   -0.28978814
 -1.9293562  -0.3232279  -0.52447168  0.37269694  0.        ]",-0.122328,"[[ -1.90263461e+01   3.01857300e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.42626154e+01  -7.76631271e-02   0.00000000e+00   0.00000000e+00]]",[-0.60295045  0.59189522],[-0.3064059   1.18501661]
40,-0.0566499612384,[-0.05083284 -0.15084389],"[ 0.38782036 -0.76244876 -1.26426777 -0.30000425  0.27621063 -0.28978669
 -1.94837936 -0.34940865 -0.42440176  0.37209506  0.        ]",-0.0505892,"[[ -1.99149788e+01   3.01413887e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.45995204e+01  -2.67175869e-01   0.00000000e+00   0.00000000e+00]]",[-0.55386484  0.63745934],[ -1.33677608e+00   1.74573447e-04]
41,-0.041242594361,[-0.05083284 -0.15084389],"[-0.84110493 -0.76148559 -1.32372207 -0.28526458  0.27620926 -0.28978524
 -2.1224224  -0.35337054 -0.36073729  0.27374078  0.        ]",-0.166249,"[[ -2.08378354e+01   3.00826475e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.76758850e+01  -2.95865676e-01   0.00000000e+00   0.00000000e+00]]",[-0.53893971  0.64560902],[-0.34463815  1.21436211]
42,-0.0332982613429,[-0.05083284 -0.15084389],"[-1.63606868 -0.76092327 -0.22945628 -0.2769886   0.27620788 -0.28978379
 -2.1461741  -0.32335644 -0.39740831  0.15265668  0.        ]",-0.0781279,"[[ -2.17955740e+01   3.00496480e+00   3.82993759e-02  -3.30123186e-02]
 [ -4.80965755e+01  -7.86334887e-02   0.00000000e+00   0.00000000e+00]]",[-0.53796011  0.62218839],[-0.96147165 -0.09194072]
43,-0.0459623614731,[-0.05083284 -0.15084389],"[-1.24835225 -0.76000844  1.15123716 -0.26389262  0.27620651 -0.28978234
 -2.30764852 -0.37365601 -0.51197597  0.11873878  0.        ]",-0.0581894,"[[ -2.27861467e+01   2.99973952e+00   3.82993759e-02  -3.30123186e-02]
 [ -5.09511787e+01  -4.42717980e-01   0.00000000e+00   0.00000000e+00]]",[-0.54727238  0.60674554],[-1.14312551  1.36366521]
44,-0.0620295404022,[-0.05083284 -0.15084389],"[ 0.09128812 -0.76085358  1.5299905  -0.27612673  0.27620514 -0.28978089
 -2.47453945 -0.28383775 -0.59466064  0.21884763  0.        ]",-0.121386,"[[ -2.38347745e+01   3.00462204e+00   3.82993759e-02  -3.30123186e-02]
 [ -5.39018033e+01   2.07377300e-01   0.00000000e+00   0.00000000e+00]]",[-0.5675993  0.5795964],[ 0.05266414  0.71412905]
45,-0.0679124950233,[-0.05083284 -0.15084389],"[ 1.06323885 -0.76102731  0.41657694 -0.27876069  0.27620377 -0.28977944
 -2.40228348 -0.31691851 -0.56243998  0.35376322  0.        ]",-0.113359,"[[ -2.49000125e+01   3.00567323e+00   3.82993759e-02  -3.30123186e-02]
 [ -5.26262401e+01  -3.20721973e-02   0.00000000e+00   0.00000000e+00]]",[-0.59017009  0.58038741],[-2.11338175  1.63353015]
46,-0.059605164585,[-0.05083284 -0.15084389],"[ 0.63173027 -0.76090604 -1.07525396 -0.27705588  0.27620239 -0.28977799
 -2.56728239 -0.31673498 -0.44161439  0.38716048  0.        ]",-0.110394,"[[ -2.59818093e+01   3.00499378e+00   3.82993759e-02  -3.30123186e-02]
 [ -5.55437150e+01  -3.07555141e-02   0.00000000e+00   0.00000000e+00]]",[-0.54911745  0.63207197],[ 0.31767399  0.93295245]
47,-0.0417114031054,[-0.05083284 -0.15084389],"[-0.7747072  -0.76080457 -1.35387514 -0.27564894  0.27620102 -0.28977654
 -2.43381545 -0.31569116 -0.35915844  0.27911521  0.        ]",-0.128111,"[[ -2.70690317e+01   3.00443310e+00   3.82993759e-02  -3.30123186e-02]
 [ -5.31863812e+01  -2.32120195e-02   0.00000000e+00   0.00000000e+00]]",[-0.54112959  0.64362168],[-1.77038814  2.42498985]
48,-0.0336153599655,[-0.05083284 -0.15084389],"[-1.65366415 -0.76075001 -0.10456568 -0.27493149  0.27619965 -0.28977509
 -2.59817593 -0.31359059 -0.40511853  0.14463507  0.        ]",-0.0268182,"[[ -2.81619200e+01   3.00414744e+00   3.82993759e-02  -3.30123186e-02]
 [ -5.60927679e+01  -8.01982442e-03   0.00000000e+00   0.00000000e+00]]",[-0.5430854  0.6153456],[-1.38183428  0.01559819]
49,-0.0500343140897,[-0.05083284 -0.15084389],"[-0.98259962 -0.76054737  1.37552325 -0.27206618  0.27619828 -0.28977364
 -2.75925981 -0.32282973 -0.53729927  0.1331393   0.        ]",-0.053695,"[[ -2.93123588e+01   3.00300483e+00   3.82993759e-02  -3.30123186e-02]
 [ -5.89416188e+01  -7.49033129e-02   0.00000000e+00   0.00000000e+00]]",[-0.55217052  0.5963189 ],[ 0.57064347 -0.35407516]
