timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
27,-0.193195331714,[-0.19995275 -0.31919527],"[ 1.17271258 -0.53528375  0.03523819 -0.34245933  1.43443832  0.87071547
 -0.93648816 -0.23453936 -1.49585881 -0.73996341  0.        ]",-0.754603,"[[-18.85791493   3.00566914   0.16596266   0.09850087]
 [-73.24927025   1.06362902   0.           0.        ]]",[-1.72138786  0.76812243],[-2.8053582   0.08670576]
28,-0.176280634907,[-0.19995275 -0.31919527],"[-0.10694985 -0.53649465 -1.43763301 -0.36499731  1.43443363  0.87071384
 -1.00715641 -0.39571744 -1.33253067 -0.79184448  0.        ]",-1.04501,"[[-20.34807718   3.01205254   0.16596266   0.09850087]
 [-75.7585626   -0.09596058   0.           0.        ]]",[-1.65014505  0.87068474],[-1.97975762  0.62701092]
29,-0.191644422027,[-0.19995275 -0.31919527],"[-1.57852099 -0.53588704 -0.10575818 -0.35357112  1.43442895  0.8707122
 -1.07642285 -0.40671781 -1.35443594 -1.00041215  0.        ]",-1.26109,"[[-21.88792573   3.00881719   0.16596266   0.09850087]
 [-78.21809195  -0.17510569   0.           0.        ]]",[-1.75086975  0.92035925],[-2.96245463 -0.68972279]
30,-0.212841757895,[-0.19995275 -0.31919527],"[-0.32429331 -0.52933987  1.53146014 -0.2446873   1.43442426  0.87071057
 -1.1443167  -0.78639575 -1.55784029 -0.9693785   0.        ]",-1.20962,"[[-23.47647652   2.97791009   0.16596266   0.09850087]
 [-80.62889787  -2.90668096   0.           0.        ]]",[-1.74029255  0.99546856],[-1.96851474  2.10944471]
31,-0.191514262607,[-0.19995275 -0.31919527],"[ 1.17248727 -0.52493439  0.07743933 -0.18194357  1.43441958  0.87070893
 -1.21085929 -0.22876125 -1.49490785 -0.70699214  0.        ]",-0.939315,"[[-25.11276079   2.9600301    0.16596266   0.09850087]
 [-82.9917381    1.10517667   0.           0.        ]]",[-1.68774247  0.79918885],[-0.91829681 -1.10085002]
32,-0.170861161026,[-0.19995275 -0.31919527],"[-0.32922259 -0.52007241 -1.43561908 -0.11933761  1.43441489  0.8707073
 -1.26698256 -0.7829595  -1.26663244 -0.82920961  0.        ]",-1.05004,"[[-26.79259186   2.94213067   0.16596266   0.09850087]
 [-84.98463254  -2.88196661   0.           0.        ]]",[-1.49622393  1.08869481],[-1.57261902  2.02530919]
33,-0.205474169248,[-0.19995275 -0.31919527],"[-1.54606679 -0.51491212  0.40282231 -0.0586699   1.43441021  0.87070566
 -1.33109512 -0.22562474 -1.42012578 -1.09938676  0.        ]",-1.4331,"[[-28.51512519   2.92472344   0.16596266   0.09850087]
 [-87.26121896   1.12772882   0.           0.        ]]",[-1.80563235  0.91249657],[-0.49706443  0.27988862]
34,-0.211582002798,[-0.19995275 -0.31919527],"[ 0.35290131 -0.5244311   1.4088984  -0.17519964  1.43440552  0.87070403
 -1.33787186 -0.07560921 -1.59113766 -0.87477169  0.        ]",-0.964832,"[[-30.26276503   2.95810495   0.16596266   0.09850087]
 [-87.50198246   2.20700103   0.           0.        ]]",[-1.84328437  0.74253362],[-2.66584676  0.24321321]
35,-0.184132443958,[-0.19995275 -0.31919527],"[ 0.91666458 -0.53637064 -0.81665745 -0.36273298  1.43440084  0.87070239
 -1.40059749 -0.03745407 -1.42498823 -0.73173742  0.        ]",-0.899455,"[[-32.03515222   3.01141166   0.16596266   0.09850087]
 [-89.72934453   2.48150408   0.           0.        ]]",[-1.69385815  0.73322505],[-0.87894021  0.7632712 ]
36,-0.181984344942,[-0.19995275 -0.31919527],"[-1.25195128 -0.53916178 -0.92380071 -0.41919476  1.43439615  0.87070075
 -1.44857881 -0.40314958 -1.32010255 -0.91031091  0.        ]",-1.07831,"[[-33.84683512   3.02738152   0.16596266   0.09850087]
 [-91.43319337  -0.14945635   0.           0.        ]]",[-1.68230534  0.90977132],[-3.23126005 -0.18571366]
37,-0.207745778342,[-0.19995275 -0.31919527],"[-0.78311176 -0.53728031  1.40054702 -0.38035847  1.43439147  0.87069912
 -1.50910272 -0.50969745 -1.49539524 -1.00480504  0.        ]",-1.2885,"[[-35.69706296   3.01640055   0.16596266   0.09850087]
 [-93.58241342  -0.91600773   0.           0.        ]]",[-1.81343508  0.89626586],[-1.05839269  0.56043755]
38,-0.195776724484,[-0.19995275 -0.31919527],"[ 1.16454029 -0.5353266   0.21007989 -0.34338     1.43438678  0.87069748
 -1.5684259  -0.41864398 -1.50938967 -0.7587622   0.        ]",-0.769987,"[[-37.58984733   3.00593078   0.16596266   0.09850087]
 [-95.6890201   -0.26093825   0.           0.        ]]",[-1.63363695  0.85556507],[-2.39073013 -0.48926623]
39,-0.174650486318,[-0.19995275 -0.31919527],"[-0.55372294 -0.53011037 -1.39357485 -0.25649224  1.4343821   0.87069585
 -1.62657428 -0.68802969 -1.29051748 -0.8464717   0.        ]",-1.11296,"[[-39.52434616   2.98126882   0.16596266   0.09850087]
 [-97.75393522  -2.19900744   0.           0.        ]]",[-1.52798748  1.04084218],[-1.15004758  1.89946499]
40,-0.207099651945,[-0.19995275 -0.31919527],"[-1.29701489 -0.52920899  0.95959916 -0.24282795  1.43437741  0.87069421
 -1.68356714 -0.13260502 -1.46311486 -1.05238928  0.        ]",-1.30738,"[[ -4.14997304e+01   2.97738188e+00   1.65962659e-01   9.85008709e-02]
 [ -9.97778447e+01   1.79692175e+00   0.00000000e+00   0.00000000e+00]]",[-1.86643982  0.8207401 ],[-1.59984067  0.54415655]
41,-0.201672748413,[-0.19995275 -0.31919527],"[ 1.02501209 -0.53689019  0.71827511 -0.37278129  1.43437273  0.87069258
 -1.73944439 -0.28502761 -1.53740279 -0.80847641  0.        ]",-0.783146,"[[ -4.35151966e+01   3.01425668e+00   1.65962659e-01   9.85008709e-02]
 [ -1.01762166e+02   7.00336169e-01   0.00000000e+00   0.00000000e+00]]",[-1.69702673  0.80094552],[-2.53619869  1.38667886]
42,-0.17656584967,[-0.19995275 -0.31919527],"[-0.22979988 -0.53732452 -1.44130813 -0.38130238  1.43436804  0.87069094
 -1.79420824 -0.4083631  -1.32987794 -0.80212047  0.        ]",-1.04019,"[[ -4.55699531e+01   3.01666807e+00   1.65962659e-01   9.85008709e-02]
 [ -1.03706980e+02  -1.86986790e-01   0.00000000e+00   0.00000000e+00]]",[-1.60364079  0.89801878],[-1.2762677   0.83869151]
43,-0.201730878856,[-0.19995275 -0.31919527],"[-1.39006829 -0.53643054  0.81248449 -0.36397929  1.43436336  0.87068931
 -1.84788485 -0.41633644 -1.42806808 -1.02975171  0.        ]",-1.24528,"[[ -4.76632186e+01   3.01176541e+00   1.65962659e-01   9.85008709e-02]
 [ -1.05613215e+02  -2.44353535e-01   0.00000000e+00   0.00000000e+00]]",[-1.78515792  0.9077822 ],[-2.37465524 -0.24572404]
44,-0.201475363585,[-0.19995275 -0.31919527],"[ 1.02242408 -0.53355361  0.72378939 -0.3122251   1.43435867  0.87068767
 -1.90049717 -0.55183939 -1.54266969 -0.79174351  0.        ]",-0.858352,"[[ -4.97942302e+01   2.99709884e+00   1.65962659e-01   9.85008709e-02]
 [ -1.07481687e+02  -1.21921367e+00   0.00000000e+00   0.00000000e+00]]",[-1.60703897  0.91700125],[-1.85455671  1.81696092]
45,-0.176251616743,[-0.19995275 -0.31919527],"[-0.3798243  -0.53540721 -1.42972141 -0.34494002  1.43435399  0.87068604
 -1.95206703 -0.20026712 -1.31977721 -0.81695231  0.        ]",-1.01738,"[[ -5.19622390e+01   3.00637350e+00   1.65962659e-01   9.85008709e-02]
 [ -1.09313173e+02   1.31011405e+00   0.00000000e+00   0.00000000e+00]]",[-1.65306735  0.83320415],[-0.88906712  2.40668275]
46,-0.204104300638,[-0.19995275 -0.31919527],"[-1.21102457 -0.53708376  1.06826001 -0.37662243  1.4343493   0.8706844
 -1.99025018 -0.38815657 -1.45218625 -1.02469102  0.        ]",-1.31335,"[[ -5.41621098e+01   3.01534430e+00   1.65962659e-01   9.85008709e-02]
 [ -1.10669350e+02  -4.16279619e-02   0.00000000e+00   0.00000000e+00]]",[-1.79472399  0.89168119],[-0.91914802 -0.15337284]
47,-0.196725383336,[-0.19995275 -0.31919527],"[ 1.15544979 -0.53575655  0.28294273 -0.35138738  1.43434462  0.87068277
 -2.03102697 -0.47450821 -1.51423152 -0.76589505  0.        ]",-0.862729,"[[ -5.63900282e+01   3.00820014e+00   1.65962659e-01   9.85008709e-02]
 [ -1.12117646e+02  -6.62873972e-01   0.00000000e+00   0.00000000e+00]]",[-1.5850625  0.8949613],[-1.09861204  0.30482977]
48,-0.177981806441,[-0.19995275 -0.31919527],"[-0.90427407 -0.53444354 -1.23693155 -0.32770202  1.43433993  0.87068113
 -2.08000934 -0.40030983 -1.30060886 -0.88158981  0.        ]",-1.18725,"[[ -5.86498358e+01   3.00148849e+00   1.65962659e-01   9.85008709e-02]
 [ -1.13857337e+02  -1.29070904e-01   0.00000000e+00   0.00000000e+00]]",[-1.61180854  0.93581676],[-0.51349171  1.45073121]
49,-0.209929176365,[-0.19995275 -0.31919527],"[-0.66169846 -0.53439055  1.45347284 -0.32678226  1.43433525  0.8706795
 -2.073776   -0.37589109 -1.51697126 -0.99997464  0.        ]",-1.14902,"[[ -6.09247659e+01   3.00122784e+00   1.65962659e-01   9.85008709e-02]
 [ -1.13636419e+02   4.66017998e-02   0.00000000e+00   0.00000000e+00]]",[-1.78909588  0.87969989],[-2.13801126 -0.02450426]
