timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
11,-0.135932731604,[-0.19173972 -0.31413099],"[ 1.1680118  -0.54716472 -0.06784038 -1.04803339  0.43884041  1.00849784
  0.66212297 -0.80708909 -0.66461947 -1.08119683  0.        ]",-0.525001,"[[ -0.07803269   3.20483469   0.05147294   0.11414035]
 [-16.23052173  -3.05956924   0.           0.        ]]",[-1.23935032  0.77379286],[-1.54615954  2.83083771]
12,-0.12424115433,[-0.19173972 -0.31413099],"[ 1.04134312 -0.54991641 -0.58503931 -0.7794269   0.43883984  1.00849563
  0.55930939 -0.89395065 -0.65157231 -0.97274816  0.        ]",-0.445085,"[[ -0.43914521   3.12915293   0.05147294   0.11414035]
 [-19.86856226  -3.68462369   0.           0.        ]]",[-1.24272764  0.86605376],[-1.48996417  0.07855045]
13,-0.112987619294,[-0.19173972 -0.31413099],"[ 0.67993493 -0.54518068 -1.09244765 -0.53173533  0.43883928  1.00849341
  0.45853399 -0.84062487 -0.58340389 -0.90359861  0.        ]",-0.372059,"[[ -0.87229462   3.05931066   0.05147294   0.11414035]
 [-23.43448591  -3.30091126   0.           0.        ]]",[-1.39124537  0.89041424],[-2.65124491  2.36786864]
14,-0.110117816376,[-0.19173972 -0.31413099],"[ 0.05991444 -0.53952874 -1.41313551 -0.39445654  0.43883871  1.0084912
  0.35975648 -0.52344306 -0.50534994 -0.91761457  0.        ]",-0.656565,"[[ -1.37605288   3.02044982   0.05147294   0.11414035]
 [-26.92971642  -1.01852822   0.           0.        ]]",[-1.62564802  0.82061803],[-0.4618741   1.36420545]
15,-0.116072859989,[-0.19173972 -0.31413099],"[-0.68875925 -0.5373814  -1.34744812 -0.35279367  0.43883814  1.00848898
  0.32314364 -0.42400457 -0.46483414 -0.99032943  0.        ]",-0.570746,"[[ -1.92764561   3.00862228   0.05147294   0.11414035]
 [-28.22524848  -0.30298971   0.           0.        ]]",[-1.64407253  0.85282421],[-2.27011363  0.93426949]
16,-0.12627903096,[-0.19173972 -0.31413099],"[-1.33319759 -0.53670412 -0.81152835 -0.34041884  0.43883757  1.00848677
  0.22704284 -0.39440497 -0.47121253 -1.08207704  0.        ]",-0.919978,"[[ -2.52626903   3.00510578   0.05147294   0.11414035]
 [-31.62576359  -0.08999975   0.           0.        ]]",[-1.63504219  0.8993966 ],[-0.36341164  0.94955641]
17,-0.136364269359,[-0.19173972 -0.31413099],"[-1.58570934 -0.53650646  0.08604008 -0.33687693  0.438837    1.00848456
  0.20407325 -0.38524921 -0.52565784 -1.15489573  0.        ]",-0.676717,"[[ -3.16693907e+00   3.00409907e+00   5.14729422e-02   1.14140352e-01]
 [ -3.24385330e+01  -2.41200188e-02   0.00000000e+00   0.00000000e+00]]",[-1.69187641  0.89315951],[-2.89672781  0.41320826]
18,-0.142339432712,[-0.19173972 -0.31413099],"[-1.2552207  -0.53634311  1.01630164 -0.33397195  0.43883643  1.00848234
  0.11032916 -0.38813386 -0.61125567 -1.17289302  0.        ]",-0.734079,"[[ -3.84899149   3.0032733    0.05147294   0.11414035]
 [-35.75565401  -0.04488096   0.           0.        ]]",[-1.75669193  0.84503525],[-2.339603    1.44350059]
19,-0.140937539221,[-0.19173972 -0.31413099],"[-0.36612958 -0.53631536  1.52790591 -0.33349081  0.43883586  1.00848013
  0.01844093 -0.3800597  -0.69221521 -1.11376878  0.        ]",-0.693066,"[[ -4.59672743e+00   3.00313662e+00   5.14729422e-02   1.14140352e-01]
 [ -3.90071057e+01   1.32156874e-02   0.00000000e+00   0.00000000e+00]]",[-1.67208099  0.74692464],[-1.82223643  0.87195212]
20,-0.13085489137,[-0.19173972 -0.31413099],"[ 0.677784   -0.53635205  1.19096201 -0.33415704  0.43883529  1.00847791
 -0.07162833 -0.38100326 -0.7166614  -0.99468418  0.        ]",-0.760495,"[[ -5.40884663e+00   3.00332615e+00   5.14729422e-02   1.14140352e-01]
 [ -4.21941937e+01   6.42264768e-03   0.00000000e+00   0.00000000e+00]]",[-1.55834293  0.67261744],[ 0.08236151  0.48127607]
21,-0.116596911423,[-0.19173972 -0.31413099],"[ 1.17098983 -0.5362871   0.11098386 -0.33301422  0.43883472  1.0084757
 -0.03880663 -0.38546492 -0.65928405 -0.88931661  0.        ]",-0.413552,"[[ -6.24107794e+00   3.00300134e+00   5.14729422e-02   1.14140352e-01]
 [ -4.10328062e+01  -2.56859930e-02   0.00000000e+00   0.00000000e+00]]",[-1.50898433  0.67558724],[-1.91235663  0.50416964]
22,-0.107749833494,[-0.19173972 -0.31413099],"[ 0.74384925 -0.53619721 -1.03072512 -0.33143192  0.43883415  1.00847349
 -0.12774266 -0.38441176 -0.55285882 -0.87007584  0.        ]",-0.370534,"[[ -7.09330877e+00   3.00255156e+00   5.14729422e-02   1.14140352e-01]
 [ -4.41797902e+01  -1.81111712e-02   0.00000000e+00   0.00000000e+00]]",[-1.62163591  0.73105371],[-1.96969538 -0.32194446]
23,-0.113190014133,[-0.19173972 -0.31413099],"[-0.41835437 -0.53346078 -1.42368936 -0.28518386  0.43883358  1.00847127
 -0.21491854 -0.56171494 -0.45762598 -0.96636337  0.        ]",-0.618012,"[[ -8.00785454   2.9893889    0.05147294   0.11414035]
 [-47.26449213  -1.29395109   0.           0.        ]]",[-1.59465384  0.89359987],[-1.4146336  -0.57534906]
24,-0.135262541115,[-0.19173972 -0.31413099],"[-1.45402346 -0.52126794 -0.58792977 -0.1156523   0.43883301  1.00846906
 -0.30036541 -0.875013   -0.46797664 -1.16544657  0.        ]",-0.874706,"[[ -8.98348078   2.9408916    0.05147294   0.11414035]
 [-50.28801425  -3.54838447   0.           0.        ]]",[-1.45962     1.15293384],[-1.27821442  0.98917362]
25,-0.15132561991,[-0.19173972 -0.31413099],"[-1.34975406 -0.51174559  0.88221264 -0.00816401  0.43883244  1.00846685
 -0.38411415 -0.32131517 -0.64981709 -1.23940625  0.        ]",-1.0938,"[[ -1.00189736e+01   2.90990056e+00   5.14729422e-02   1.14140352e-01]
 [ -5.32514503e+01   4.35894863e-01   0.00000000e+00   0.00000000e+00]]",[-1.73789406  0.90182406],[ 0.10872427  1.08982026]
26,-0.140668811542,[-0.19173972 -0.31413099],"[-0.1056418  -0.52600702  1.53382988 -0.17610412  0.43883187  1.00846463
 -0.34215788  0.22740721 -0.74044523 -1.07864557  0.        ]",-0.773453,"[[ -1.10691067e+01   2.95823363e+00   5.14729422e-02   1.14140352e-01]
 [ -5.17668588e+01   4.38437285e+00   0.00000000e+00   0.00000000e+00]]",[-1.82032657  0.5650475 ],[-0.97544236  1.22671461]
27,-0.126252162935,[-0.19173972 -0.31413099],"[ 1.04466846 -0.54274942  0.67391608 -0.46633719  0.4388313   1.00846242
 -0.42235188 -0.19013255 -0.68491855 -0.97025247  0.        ]",-0.40978,"[[ -1.21329144e+01   3.04081761e+00   5.14729422e-02   1.14140352e-01]
 [ -5.46045084e+01   1.37985729e+00   0.00000000e+00   0.00000000e+00]]",[-1.61529827  0.58961487],[-2.30791349  0.40212499]
28,-0.112324039776,[-0.19173972 -0.31413099],"[ 0.85889941 -0.5427076  -0.89702933 -0.4653314   0.43883073  1.0084602
 -0.50369778 -0.48144587 -0.59127551 -0.89215916  0.        ]",-0.501008,"[[ -1.32538851e+01   3.04053311e+00   5.14729422e-02   1.14140352e-01]
 [ -5.74829201e+01  -7.16364510e-01   0.00000000e+00   0.00000000e+00]]",[-1.59845066  0.76033235],[-0.83448335  1.00450771]
29,-0.114875196401,[-0.19173972 -0.31413099],"[-0.59884847 -0.54038923 -1.37989266 -0.41259273  0.43883016  1.00845799
 -0.56490917 -0.4750774  -0.47969494 -0.97340314  0.        ]",-0.691719,"[[ -1.44252754e+01   3.02559423e+00   5.14729422e-02   1.14140352e-01]
 [ -5.96488837e+01  -6.70543224e-01   0.00000000e+00   0.00000000e+00]]",[-1.62778139  0.84022522],[-0.68407126  0.39862342]
30,-0.133926717297,[-0.19173972 -0.31413099],"[-1.58233305 -0.5384282  -0.06241284 -0.37283305  0.43882959  1.00845578
 -0.60807847 -0.44315177 -0.51426246 -1.13670971  0.        ]",-0.875963,"[[ -1.56335795e+01   3.01431481e+00   5.14729422e-02   1.14140352e-01]
 [ -6.11764392e+01  -4.40818934e-01   0.00000000e+00   0.00000000e+00]]",[-1.6472683  0.905779 ],[-0.9718001   1.20226958]
31,-0.142091613913,[-0.19173972 -0.31413099],"[-0.73793605 -0.53731731  1.42303946 -0.35182235  0.43882902  1.00845356
 -0.68258836 -0.4082571  -0.66251928 -1.14300394  0.        ]",-0.686575,"[[ -1.68835614e+01   3.00834786e+00   5.14729422e-02   1.14140352e-01]
 [ -6.38129701e+01  -1.89730066e-01   0.00000000e+00   0.00000000e+00]]",[-1.76396966  0.80227762],[-2.07757585  1.58717634]
32,-0.127415466817,[-0.19173972 -0.31413099],"[ 0.88030485 -0.53682781  0.96471905 -0.34286784  0.43882845  1.00845135
 -0.7587789  -0.39300974 -0.70837902 -0.96508596  0.        ]",-0.649998,"[[ -1.81868707e+01   3.00580344e+00   5.14729422e-02   1.14140352e-01]
 [ -6.65089757e+01  -8.00178813e-02   0.00000000e+00   0.00000000e+00]]",[-1.57005608  0.699682  ],[-0.94841916  1.49135637]
33,-0.108460989322,[-0.19173972 -0.31413099],"[ 0.85500083 -0.53661963 -0.90213669 -0.33911824  0.43882788  1.00844914
 -0.82768958 -0.38650743 -0.56913729 -0.86744332  0.        ]",-0.545389,"[[ -1.95415157e+01   3.00473780e+00   5.14729422e-02   1.14140352e-01]
 [ -6.89473942e+01  -3.32325176e-02   0.00000000e+00   0.00000000e+00]]",[-1.62502027  0.7354753 ],[-0.60222537  2.07104616]
34,-0.118635505528,[-0.19173972 -0.31413099],"[-0.88066034 -0.53653272 -1.25148456 -0.33756933  0.43882731  1.00844692
 -0.8564992  -0.38378364 -0.45983632 -1.01574681  0.        ]",-0.780398,"[[ -2.09306922e+01   3.00429763e+00   5.14729422e-02   1.14140352e-01]
 [ -6.99668627e+01  -1.36364066e-02   0.00000000e+00   0.00000000e+00]]",[-1.63921785  0.83658123],[-0.23605627  0.31879085]
35,-0.139878029392,[-0.19173972 -0.31413099],"[-1.50976469 -0.53635452  0.53711053 -0.33439514  0.43882674  1.00844471
 -0.84376653 -0.38959534 -0.56312485 -1.17202895  0.        ]",-0.78636,"[[ -2.23255096e+01   3.00339536e+00   5.14729422e-02   1.14140352e-01]
 [ -6.95163805e+01  -5.54592046e-02   0.00000000e+00   0.00000000e+00]]",[-1.6956923   0.87863326],[-1.71727426  1.84110561]
36,-0.138131641967,[-0.19173972 -0.31413099],"[ 0.03969456 -0.53630496  1.51383677 -0.33352544  0.43882617  1.0084425
 -0.91676604 -0.38036958 -0.7105185  -1.07357275  0.        ]",-0.658972,"[[ -2.37417544e+01   3.00314821e+00   5.14729422e-02   1.14140352e-01]
 [ -7.20994887e+01   1.09231886e-02   0.00000000e+00   0.00000000e+00]]",[-1.69848824  0.73553967],[-1.58092765  1.34483688]
37,-0.114817733675,[-0.19173972 -0.31413099],"[ 1.16819525 -0.5363644  -0.06542291 -0.33459735  0.43882561  1.00844028
 -0.98832025 -0.37972623 -0.64596642 -0.88060922  0.        ]",-0.26345,"[[ -2.52091483e+01   3.00345308e+00   5.14729422e-02   1.14140352e-01]
 [ -7.46314655e+01   1.55490968e-02   0.00000000e+00   0.00000000e+00]]",[-1.56339157  0.71867299],[-3.20587839  0.28163683]
38,-0.111543005007,[-0.19173972 -0.31413099],"[-0.23887702 -0.53626407 -1.44088948 -0.33282433  0.43882504  1.00843807
 -1.05845755 -0.38781742 -0.47540507 -0.94408337  0.        ]",-0.649769,"[[ -2.67266789e+01   3.00294910e+00   5.14729422e-02   1.14140352e-01]
 [ -7.71133173e+01  -4.26760285e-02   0.00000000e+00   0.00000000e+00]]",[-1.65195346  0.78404534],[-0.33445639 -0.58254041]
39,-0.138658733701,[-0.19173972 -0.31413099],"[-1.58610436 -0.53109883  0.0372326  -0.24847523  0.43882447  1.00843585
 -1.0527356  -0.70877648 -0.52487655 -1.17644381  0.        ]",-0.836381,"[[ -2.82669151e+01   2.97892435e+00   5.14729422e-02   1.14140352e-01]
 [ -7.69109349e+01  -2.35220184e+00   0.00000000e+00   0.00000000e+00]]",[-1.55391884  1.03759587],[-1.44352493  1.58475897]
40,-0.141346378359,[-0.19173972 -0.31413099],"[-0.22840635 -0.52946513  1.53767097 -0.22432681  0.4388239   1.00843364
 -1.12159128 -0.15267771 -0.72444441 -1.09669777  0.        ]",-0.417794,"[[ -2.98295793e+01   2.97202947e+00   5.14729422e-02   1.14140352e-01]
 [ -7.93474488e+01   1.64930148e+00   0.00000000e+00   0.00000000e+00]]",[-1.80359364  0.69223762],[ -3.23597328e+00  -4.46033400e-04]
41,-0.115718662456,[-0.19173972 -0.31413099],"[ 1.17180487 -0.53659161  0.01168779 -0.33871884  0.43882333  1.00843143
 -1.18909461 -0.19763218 -0.65206171 -0.8854676   0.        ]",-0.460243,"[[ -3.14404946e+01   3.00462505e+00   5.14729422e-02   1.14140352e-01]
 [ -8.17361243e+01   1.32582262e+00   0.00000000e+00   0.00000000e+00]]",[-1.62991476  0.64947373],[-1.27197922 -0.36717839]
42,-0.112716966892,[-0.19173972 -0.31413099],"[-0.36108791 -0.53786011 -1.43195754 -0.3621256   0.43882276  1.00842921
 -1.25525903 -0.44405051 -0.47675069 -0.95446372  0.        ]",-0.494452,"[[ -3.30987086e+01   3.01127566e+00   5.14729422e-02   1.14140352e-01]
 [ -8.40774381e+01  -4.47323380e-01   0.00000000e+00   0.00000000e+00]]",[-1.63236403  0.80857724],[-1.55825912  0.42002881]
43,-0.13879655914,[-0.19173972 -0.31413099],"[-1.5446987  -0.53675121  0.4106895  -0.34162501  0.43882219  1.008427
 -1.32010888 -0.40642546 -0.55138971 -1.16693023  0.        ]",-0.812784,"[[ -3.48032819e+01   3.00545135e+00   5.14729422e-02   1.14140352e-01]
 [ -8.63722533e+01  -1.76590386e-01   0.00000000e+00   0.00000000e+00]]",[-1.66699338  0.88841897],[-1.36020258  0.754536  ]
44,-0.134995769743,[-0.19173972 -0.31413099],"[ 0.36168275 -0.53637049  1.40534777 -0.33479673  0.43882162  1.00842479
 -1.38367504 -0.38813055 -0.71750737 -1.03671817  0.        ]",-0.730526,"[[ -3.65532960e+01   3.00351046e+00   5.14729422e-02   1.14140352e-01]
 [ -8.86216634e+01  -4.49502341e-02   0.00000000e+00   0.00000000e+00]]",[-1.66708732  0.73676562],[-0.5817256   0.81834302]
45,-0.108646390834,[-0.19173972 -0.31413099],"[ 0.90572947 -0.536292   -0.83184662 -0.3334114   0.43882105  1.00842257
 -1.39918077 -0.38251015 -0.57585062 -0.86514782  0.        ]",-0.381186,"[[ -3.83312358e+01   3.00311672e+00   5.14729422e-02   1.14140352e-01]
 [ -8.91704855e+01  -4.51128313e-03   0.00000000e+00   0.00000000e+00]]",[-1.60745645  0.73500538],[-1.67834846  0.07639904]
46,-0.124930472235,[-0.19173972 -0.31413099],"[-1.25821234 -0.53613663 -0.91592666 -0.33066821  0.43882048  1.00842036
 -1.46118107 -0.38905511 -0.46589112 -1.07146423  0.        ]",-0.684661,"[[ -4.01366589e+01   3.00233686e+00   5.14729422e-02   1.14140352e-01]
 [ -9.13645138e+01  -5.16099088e-02   0.00000000e+00   0.00000000e+00]]",[-1.6222384  0.8662672],[-1.32743915  0.19499963]
47,-0.142674942606,[-0.19173972 -0.31413099],"[-0.77684615 -0.53597787  1.40473686 -0.32788069  0.43881991  1.00841815
 -1.5219532  -0.38587163 -0.66455227 -1.14749815  0.        ]",-0.585693,"[[ -4.19855268e+01   3.00154432e+00   5.14729422e-02   1.14140352e-01]
 [ -9.35151049e+01  -2.87062546e-02   0.00000000e+00   0.00000000e+00]]",[-1.7483747   0.80784655],[-2.49541766  0.88770754]
48,-0.117503970347,[-0.19173972 -0.31413099],"[ 1.16458257 -0.53604104  0.20486804 -0.3290058   0.43881934  1.00841593
 -1.58152166 -0.37679421 -0.66597333 -0.89369203  0.        ]",-0.521967,"[[ -4.38769793e+01   3.00186438e+00   5.14729422e-02   1.14140352e-01]
 [ -9.56231263e+01   3.66080229e-02   0.00000000e+00   0.00000000e+00]]",[-1.57668567  0.73160994],[-2.17430696  2.57262128]
49,-0.114669510719,[-0.19173972 -0.31413099],"[-0.55762608 -0.53620595 -1.39233513 -0.33193467  0.43881877  1.00841372
 -1.63991027 -0.37645185 -0.46359639 -0.97772872  0.        ]",-0.427629,"[[ -4.58101736e+01   3.00269730e+00   5.14729422e-02   1.14140352e-01]
 [ -9.76894222e+01   3.90681535e-02   0.00000000e+00   0.00000000e+00]]",[-1.644382    0.79366207],[-2.2272794   1.09697514]
