timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
36,-0.16859119891,[-0.16482151 -0.33155301],"[-1.38358454 -0.52585082 -0.71731396 -0.39567526  1.54170751 -0.40278219
 -1.580184   -0.46801756 -1.41721178  0.35692295  0.        ]",-1.07205,"[[ -4.03011970e+01   3.01940721e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.01334265e+02  -5.90205435e-01   0.00000000e+00   0.00000000e+00]]",[-1.49925101  0.87164605],[-2.4321106  -0.85495962]
37,-0.199773440069,[-0.16482151 -0.33155301],"[-0.28836923 -0.5162675   1.53016165 -0.23032408  1.5417028  -0.40278176
 -1.63341996 -0.93820311 -1.65810907  0.33173728  0.        ]",-1.11023,"[[ -4.23474791e+01   2.97369432e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.03287344e+02  -3.97020543e+00   0.00000000e+00   0.00000000e+00]]",[-2.02020454  0.88023174],[-1.9298223  0.9682199]
38,-0.189310391944,[-0.16482151 -0.33155301],"[ 1.04187088 -0.50535829 -0.60041306 -0.08581882  1.5416981  -0.40278134
 -1.68559162 -0.39523905 -1.50402821  0.6286933   0.        ]",-1.21691,"[[ -4.44324293e+01   2.93345559e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.05201400e+02  -6.70427508e-02   0.00000000e+00   0.00000000e+00]]",[-1.64945173  0.67476922],[-2.41675252  1.52512584]
39,-0.165298673044,[-0.16482151 -0.33155301],"[-1.36246822 -0.51579419 -0.75409891 -0.22334382  1.5416934  -0.40278092
 -1.73674806  0.15442938 -1.39985367  0.318188    0.        ]",-0.984406,"[[ -4.65552872e+01   2.97175748e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.07078233e+02   3.88431609e+00   0.00000000e+00   0.00000000e+00]]",[-1.6583277   0.62807769],[-3.28573133  1.4760885 ]
40,-0.192422168163,[-0.16482151 -0.33155301],"[-0.17166545 -0.53001947  1.53289053 -0.49177063  1.5416887  -0.4027805
 -1.78690248 -0.23099607 -1.60222616  0.33424483  0.        ]",-1.03638,"[[ -4.87153141e+01   3.04585013e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.08918329e+02   1.11363965e+00   0.00000000e+00   0.00000000e+00]]",[-2.30859137  0.49955028],[-2.54157881  2.16351845]
41,-0.189822087592,[-0.16482151 -0.33155301],"[ 0.90108257 -0.52960537 -0.84891607 -0.48108318  1.541684   -0.40278007
 -1.83604962 -0.4923641  -1.53457857  0.54406353  0.        ]",-1.34964,"[[ -5.09117731e+01   3.04291305e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.10721496e+02  -7.65236698e-01   0.00000000e+00   0.00000000e+00]]",[-1.59804583  0.68177575],[-0.2702993  -1.62992067]
42,-0.16860698199,[-0.16482151 -0.33155301],"[-1.52106805 -0.51958006 -0.38171818 -0.28185589  1.54167929 -0.40277965
 -1.80546074 -1.04193466 -1.42885535  0.29618866  0.        ]",-1.25667,"[[ -5.31149480e+01   2.98797468e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.09599634e+02  -4.71589552e+00   0.00000000e+00   0.00000000e+00]]",[-1.24589896  1.20481503],[-0.17189503 -0.06235589]
43,-0.212120518427,[-0.16482151 -0.33155301],"[ 0.22608782 -0.49172179  1.46045734  0.06170128  1.54167459 -0.40277923
 -1.76483653 -1.06470988 -1.73260909  0.43609948  0.        ]",-1.26187,"[[ -5.52919917e+01   2.89202160e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.08109620e+02  -4.87963230e+00   0.00000000e+00   0.00000000e+00]]",[-1.91458011  0.97689223],[-1.5036188   0.86636418]
44,-0.170108258825,[-0.16482151 -0.33155301],"[ 0.63141766 -0.46666912 -1.13978844  0.28066998  1.54166989 -0.4027788
 -1.81439131 -0.57610068 -1.34802996  0.63143745  0.        ]",-1.16082,"[[ -5.74724246e+01   2.82967613e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.09927744e+02  -1.36721892e+00   0.00000000e+00   0.00000000e+00]]",[-1.36003995  0.93662667],[-1.84428903 -0.35690781]
45,-0.175306286043,[-0.16482151 -0.33155301],"[-1.57950554 -0.44705157  0.04437683  0.42379096  1.54166519 -0.40277838
 -1.86297349 -0.77133475 -1.50226599  0.07880162  0.        ]",-1.15291,"[[ -5.96888645e+01   2.78825474e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.11710210e+02  -2.77068663e+00   0.00000000e+00   0.00000000e+00]]",[-1.1947608   1.30464363],[-1.63437859  2.04372472]
46,-0.222294582089,[-0.16482151 -0.33155301],"[ 0.66674461 -0.43919605  1.20293963  0.47622858  1.54166049 -0.40277796
 -1.91059899 -0.21564331 -1.76662415  0.6206772   0.        ]",-1.36721,"[[ -6.19405985e+01   2.77292289e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.13457604e+02   1.22395418e+00   0.00000000e+00   0.00000000e+00]]",[-2.11642504  0.60382617],[-1.71738176  1.17174521]
47,-0.157835195416,[-0.16482151 -0.33155301],"[ 0.04100138 -0.46975595 -1.41741245  0.25623552  1.54165578 -0.40277754
 -1.95731622  0.32914384 -1.29218057  0.51165361  0.        ]",-0.972938,"[[ -6.42269469e+01   2.83669027e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.15171702e+02   5.14020883e+00   0.00000000e+00   0.00000000e+00]]",[-1.61851478  0.53862083],[-2.80832286  1.07472664]
48,-0.183020332776,[-0.16482151 -0.33155301],"[-1.35859012 -0.51730351  0.85350094 -0.24602686  1.54165108 -0.40277711
 -2.00312326  0.86386531 -1.54527357  0.24226496  0.        ]",-1.03475,"[[ -6.65472444e+01   2.97804877e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.16852434e+02   8.98410972e+00   0.00000000e+00   0.00000000e+00]]",[-2.03642178  0.37147394],[-0.90373137 -0.63607838]
49,-0.197192959911,[-0.16482151 -0.33155301],"[ 1.14661613 -0.53162519  0.36806474 -0.53698673  1.54164638 -0.40277669
 -2.03761714 -0.33914494 -1.6100246   0.47424119  0.        ]",-1.16336,"[[ -6.88969954e+01   3.05826700e+00   1.78295980e-01  -4.77563275e-02]
 [ -1.18118169e+02   3.36166960e-01   0.00000000e+00   0.00000000e+00]]",[-2.00338411  0.52363473],[-1.91941918  1.04138455]
