timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.158749831479,[-0.10134084 -0.19865982],"[ 1.12714204 -0.66600292 -0.05809996 -0.7216067  -0.80492178  1.1902121
  0.46381632  0.65723945  0.34209771 -1.15440731  0.        ]",-0.461034,"[[-0.07728128  3.14671189 -0.08849     0.13610855]
 [-7.721874    7.24897564  0.          0.        ]]",[-0.13598159  0.71735132],[-1.44822417  1.91544782]
11,-0.156977265322,[-0.10134084 -0.19865982],"[ 1.0812998  -0.66574382 -0.34347531 -0.76599563 -0.80491803  1.19020397
  0.31036955 -0.70752529  0.3406674  -1.13833708  0.        ]",-0.642139,"[[ -0.26991588   3.16199737  -0.08849      0.13610855]
 [-11.52875924  -2.60389676   0.           0.        ]]",[-0.09117064  0.85327077],[ 0.0082739  0.5054251]
12,-0.151534038211,[-0.10134084 -0.19865982],"[ 0.96375571 -0.66490468 -0.66117875 -0.58738514 -0.80491428  1.19019584
  0.3208879  -0.75341934  0.36722807 -1.0662491   0.        ]",-0.323121,"[[ -0.49787291   3.10049043  -0.08849      0.13610855]
 [-11.26778219  -2.9352502    0.           0.        ]]",[-0.11799815  0.87568676],[-2.35360091  0.77965758]
13,-0.150960199408,[-0.10134084 -0.19865982],"[ 0.75092751 -0.66087575 -0.98034747 -0.45020231 -0.80491053  1.19018771
  0.17029124 -0.59459686  0.41237853 -1.02431651  0.        ]",-0.788299,"[[ -0.76071477   3.05315601  -0.08849      0.13610855]
 [-15.00395061  -1.78865873   0.           0.        ]]",[-0.18808642  0.86589551],[ 0.80158065  0.69762415]
14,-0.154017882595,[-0.10134084 -0.19865982],"[ 0.4666097  -0.65734282 -1.23006355 -0.37373113 -0.80490678  1.19017958
  0.31018946 -0.47504772  0.45654022 -1.01729945  0.        ]",-0.681957,"[[ -1.02597031   3.02669044  -0.08849      0.13610855]
 [-11.53317504  -0.92559541   0.           0.        ]]",[-0.25499225  0.86108661],[-0.51276356  1.83785031]
15,-0.158287046441,[-0.10134084 -0.19865982],"[ 0.15412178 -0.65530429 -1.38260139 -0.33682238 -0.80490303  1.19017145
  0.23756067 -0.40462434  0.49033832 -1.03125915  0.        ]",-0.947614,"[[ -1.27471216   3.01388924  -0.08849      0.13610855]
 [-13.33500937  -0.41719029   0.           0.        ]]",[-0.32695183  0.86062652],[ 1.67242594 -0.05004601]
16,-0.162772974388,[-0.10134084 -0.19865982],"[-0.14952068 -0.65351783 -1.44425998 -0.307318   -0.80489928  1.19016332
  0.40779096 -0.43091192  0.51652939 -1.05444964  0.        ]",-0.685855,"[[-1.49903886  3.00364113 -0.08849     0.13610855]
 [-9.11173434 -0.60698089  0.          0.        ]]",[-0.37261334  0.87257683],[-0.7112179   0.85454047]
17,-0.166976556061,[-0.10134084 -0.19865982],"[-0.4367547  -0.65333698 -1.43402623 -0.30449039 -0.80489553  1.19015519
  0.30155853 -0.28053768  0.53403383 -1.08289505  0.        ]",-0.685336,"[[ -1.70771623   3.00265853  -0.08849      0.13610855]
 [-11.74722421   0.47861995   0.           0.        ]]",[-0.44073024  0.84766352],[-0.91148183  1.09055631]
18,-0.170376032147,[-0.10134084 -0.19865982],"[-0.79299636 -0.65402783 -1.32581299 -0.31560567 -0.80489178  1.19014706
  0.16546599 -0.34332994  0.53566397 -1.11769304  0.        ]",-0.707588,"[[ -1.97653619   3.00652195  -0.08849      0.13610855]
 [-15.12351419   0.02529284   0.           0.        ]]",[-0.48887989  0.85739285],[-0.8529248   1.24534889]
19,-0.174898012629,[-0.10134084 -0.19865982],"[-1.17780725 -0.65393944 -1.05507161 -0.31421276 -0.80488803  1.19013893
  0.04141363 -0.35323042  0.5349251  -1.16602914  0.        ]",-0.66957,"[[ -2.30988493   3.0060383   -0.08849      0.13610855]
 [-18.20110163  -0.04619013   0.           0.        ]]",[-0.52978903  0.85418463],[-1.11047763  0.87036616]
20,-0.178585450208,[-0.10134084 -0.19865982],"[-1.50159782 -0.65375552 -0.57185905 -0.31128569 -0.80488428  1.1901308
 -0.10365483 -0.35333298  0.51631794 -1.2200845   0.        ]",-0.682565,"[[ -2.71001661   3.00502148  -0.08849      0.13610855]
 [-21.8000732   -0.04693864   0.           0.        ]]",[-0.58793569  0.83349454],[-1.22251154  1.61660333]
21,-0.179809605013,[-0.10134084 -0.19865982],"[-1.62699425 -0.65364255  0.1182248  -0.30951453 -0.80488053  1.19012267
 -0.24585135 -0.34943562  0.47335824 -1.26629931  0.        ]",-0.787105,"[[ -3.18141287e+00   3.00440627e+00  -8.84899968e-02   1.36108547e-01]
 [ -2.53277968e+01  -1.88104498e-02   0.00000000e+00   0.00000000e+00]]",[-0.62901556  0.79353571],[-0.44631187  2.22023208]
22,-0.177102835308,[-0.10134084 -0.19865982],"[-1.41801385 -0.65359568  0.85723371 -0.30880605 -0.80487678  1.19011454
 -0.29686811 -0.347867    0.41125193 -1.28414532  0.        ]",-0.532739,"[[ -3.70066775e+00   3.00416036e+00  -8.84899968e-02   1.36108547e-01]
 [ -2.65934735e+01  -7.49411746e-03   0.00000000e+00   0.00000000e+00]]",[-0.62054658  0.74310493],[-1.81021955  0.99085707]
23,-0.170025076813,[-0.10134084 -0.19865982],"[-0.84279581 -0.65357368  1.41763946 -0.30849581 -0.80487303  1.19010641
 -0.43523973 -0.34733266  0.34489974 -1.25957367  0.        ]",-0.817217,"[[ -4.26697995e+00   3.00405287e+00  -8.84899968e-02   1.36108547e-01]
 [ -3.00263064e+01  -3.64453937e-03   0.00000000e+00   0.00000000e+00]]",[-0.55776918  0.70102417],[ 1.11776539 -0.01651639]
24,-0.160579416826,[-0.10134084 -0.19865982],"[-0.09771759 -0.65335271  1.5555836  -0.30502448 -0.80486928  1.19009828
 -0.25168469 -0.36026628  0.2998609  -1.1982055   0.        ]",-0.516294,"[[ -4.82181733   3.00284657  -0.08849      0.13610855]
 [-25.47260485  -0.09702374   0.           0.        ]]",[-0.42186651  0.69113356],[-0.98741465  0.37762181]
25,-0.151492066259,[-0.10134084 -0.19865982],"[ 0.58991169 -0.65315564  1.25463131 -0.30195829 -0.80486554  1.19009016
 -0.38894287 -0.35023943  0.28920701 -1.11935183  0.        ]",-0.544113,"[[ -5.36543477e+00   3.00178093e+00  -8.84899968e-02   1.36108547e-01]
 [ -2.88777931e+01  -2.46457050e-02   0.00000000e+00   0.00000000e+00]]",[-0.28906488  0.70936054],[-0.60344702  0.47170769]
26,-0.145324122368,[-0.10134084 -0.19865982],"[ 1.06039072 -0.653125    0.53487475 -0.30151786 -0.80486179  1.19008203
 -0.46220461 -0.3465633   0.31955683 -1.04003877  0.        ]",-0.554976,"[[ -5.96122662e+00   3.00162813e+00  -8.84899968e-02   1.36108547e-01]
 [ -3.06953352e+01   1.88515477e-03   0.00000000e+00   0.00000000e+00]]",[-0.18791789  0.7549051 ],[-0.11217331 -0.09744148]
27,-0.145520177838,[-0.10134084 -0.19865982],"[ 1.07354429 -0.65240877 -0.37296465 -0.29047698 -0.80485804  1.1900739
 -0.45561161 -0.40009016  0.38580982 -0.99076696  0.        ]",-0.677544,"[[ -6.57349268   2.99778867  -0.08849      0.13610855]
 [-30.53181272  -0.3845448    0.           0.        ]]",[-0.15662637  0.81473374],[-0.08764608  1.67177153]
28,-0.15273309706,[-0.10134084 -0.19865982],"[ 0.61098551 -0.65399969 -1.12020389 -0.31556725 -0.80485429  1.19006577
 -0.44523295 -0.24041811  0.46231692 -0.99819165  0.        ]",-0.578491,"[[ -7.18154571   3.00651182  -0.08849      0.13610855]
 [-30.2743739    0.76814985   0.           0.        ]]",[-0.26999044  0.82023513],[-0.2344036  -1.06741149]
29,-0.164579807275,[-0.10134084 -0.19865982],"[-0.16065625 -0.64926527 -1.44506604 -0.24511027 -0.80485054  1.19005764
 -0.45848785 -0.7910848   0.53390466 -1.05701909  0.        ]",-0.777862,"[[ -7.79033313   2.98198878  -0.08849      0.13610855]
 [-30.60324288  -3.20722294   0.           0.        ]]",[-0.36806285  0.946024  ],[-0.19938491  0.9149631 ]
30,-0.178044497366,[-0.10134084 -0.19865982],"[-0.9698545  -0.64311027 -1.2257553  -0.16738845 -0.80484679  1.19004952
 -0.46587769 -0.28054747  0.56754403 -1.16948128  0.        ]",-0.750122,"[[ -8.40423748   2.95482372  -0.08849      0.13610855]
 [-30.78661071   0.47841357   0.           0.        ]]",[-0.53368819  0.86284697],[-0.66184242  0.75811622]
31,-0.179948939885,[-0.10134084 -0.19865982],"[-1.52727821 -0.65175391 -0.50696226 -0.28075502 -0.80484304  1.19004139
 -0.54693468  0.1338407   0.51491032 -1.23503058  0.        ]",-0.63686,"[[ -9.04014568   2.99440679  -0.08849      0.13610855]
 [-32.79752812   3.46993657   0.           0.        ]]",[-0.6604901   0.75200588],[-1.20713352  0.81087535]
32,-0.177353982855,[-0.10134084 -0.19865982],"[-1.56458507 -0.6575565   0.50992466 -0.37875296 -0.80483929  1.19003326
 -0.68036551 -0.32676182  0.45106651 -1.25852398  0.        ]",-0.647983,"[[ -9.72930913   3.02843525  -0.08849      0.13610855]
 [-36.10775286   0.14479102   0.           0.        ]]",[-0.66206723  0.75237715],[-0.80786165  0.36979849]
33,-0.171344511491,[-0.10134084 -0.19865982],"[-0.93294733 -0.65662624  1.36609291 -0.36118986 -0.80483555  1.19002513
 -0.78048183 -0.4152082   0.36620148 -1.25861624  0.        ]",-0.794137,"[[-10.47638484   3.02234801  -0.08849      0.13610855]
 [-38.59152523  -0.49372107   0.           0.        ]]",[-0.58428007  0.70835537],[ 0.28994358  1.49750647]
34,-0.159309137679,[-0.10134084 -0.19865982],"[ 0.0707967  -0.65525001  1.52371997 -0.3367321  -0.8048318   1.19001701
 -0.70340798 -0.3934939   0.30242972 -1.18469486  0.        ]",-0.693533,"[[-11.22903191   3.01386352  -0.08849      0.13610855]
 [-36.67955401  -0.33697323   0.           0.        ]]",[-0.40745437  0.6954881 ],[ 0.32600187  0.38632029]
35,-0.148472580104,[-0.10134084 -0.19865982],"[ 0.87130551 -0.65426549  0.93834711 -0.32021033 -0.80482805  1.19000888
 -0.62210579 -0.37815372  0.30144658 -1.08274609  0.        ]",-0.638919,"[[-11.942387     3.00812697  -0.08849      0.13610855]
 [-34.66267612  -0.2262405    0.           0.        ]]",[-0.23894331  0.73326564],[ 0.29167258  0.15204836]
36,-0.144917360914,[-0.10134084 -0.19865982],"[ 1.12951004 -0.65361539 -0.01826092 -0.30969795 -0.8048243   1.19000075
 -0.54789246 -0.3659467   0.35592479 -1.00880281  0.        ]",-0.528442,"[[-12.61716891   3.00447478  -0.08849      0.13610855]
 [-32.82165074  -0.13812607   0.           0.        ]]",[-0.16387722  0.78776956],[-0.15516625 -0.81910301]
37,-0.149797145347,[-0.10134084 -0.19865982],"[ 0.80070524 -0.6464649  -0.92009063 -0.20844218 -0.80482055  1.18999263
 -0.54646571 -0.81493299  0.45581783 -0.97283245  0.        ]",-0.777158,"[[-13.27324758   2.96919183  -0.08849      0.13610855]
 [-32.78630592  -3.37939388   0.           0.        ]]",[-0.17605296  0.91707164],[ 0.72768218  0.31609045]
38,-0.165646579566,[-0.10134084 -0.19865982],"[ 0.0843971  -0.63229711 -1.40363511 -0.05368075 -0.8048168   1.1899845
 -0.40415638 -0.63238394  0.57199346 -1.02992957  0.        ]",-0.69391,"[[-13.89355247   2.91482601  -0.08849      0.13610855]
 [-29.25596031  -2.06158829   0.           0.        ]]",[-0.31733817  0.93589443],[-0.72679726  0.60990644]
39,-0.181018935642,[-0.10134084 -0.19865982],"[-0.74031424 -0.62721235 -1.34910478 -0.00678367 -0.80481306  1.18997637
 -0.49679798 -0.29234255  0.60679712 -1.16398209  0.        ]",-0.821184,"[[-14.50173072   2.89822391  -0.08849      0.13610855]
 [-31.55423072   0.3931637    0.           0.        ]]",[-0.47893381  0.89220035],[-0.37109972  0.92613332]
40,-0.18430463717,[-0.10134084 -0.19865982],"[-1.41241802 -0.64005431 -0.75040194 -0.13307783 -0.80480931  1.18996825
 -0.53084231  0.21441695  0.54363756 -1.25561581  0.        ]",-0.804049,"[[-15.14128925   2.94279179  -0.08849      0.13610855]
 [-32.39883899   4.05145509   0.           0.        ]]",[-0.6309225   0.77028322],[-0.22142409  0.85802206]
41,-0.178992780435,[-0.10134084 -0.19865982],"[-1.62323275 -0.65853275  0.18413307 -0.39880651 -0.80480556  1.18996012
 -0.54033609 -0.04011803  0.47009068 -1.26049806  0.        ]",-0.680077,"[[-15.79162848   3.03538189  -0.08849      0.13610855]
 [-32.63440612   2.21397622   0.           0.        ]]",[-0.67492545  0.73215389],[-0.64843698  0.47550337]
42,-0.174276580276,[-0.10134084 -0.19865982],"[-1.25255297 -0.6595187   1.0912259  -0.42003817 -0.80480181  1.189952
 -0.6177876  -0.43131996  0.41088991 -1.25697822  0.        ]",-0.582019,"[[-16.46359559   3.04273038  -0.08849      0.13610855]
 [-34.55584965  -0.61009763   0.           0.        ]]",[-0.62373173  0.7244795 ],[-0.89768129 -0.38954054]
43,-0.164841678373,[-0.10134084 -0.19865982],"[-0.37958478 -0.65544387  1.5577563  -0.34048315 -0.80479806  1.18994387
 -0.73347991 -0.64341096  0.32224513 -1.22452215  0.        ]",-0.558944,"[[-17.18350955   3.01516695  -0.08849      0.13610855]
 [-37.42596857  -2.14118501   0.           0.        ]]",[-0.47705171  0.73103595],[-1.50300479  1.45496411]
44,-0.151368108117,[-0.10134084 -0.19865982],"[ 0.62511337 -0.65328917  1.22423948 -0.30483005 -0.80479432  1.18993575
 -0.8632043  -0.26499991  0.29145704 -1.11661436  0.        ]",-0.481771,"[[-17.96431822   3.00278427  -0.08849      0.13610855]
 [-40.64421122   0.59052521   0.           0.        ]]",[-0.31089523  0.69763422],[-1.89152221  1.6112716 ]
45,-0.145113986748,[-0.10134084 -0.19865982],"[ 1.13016213 -0.65411811  0.11952091 -0.31821048 -0.80479057  1.18992762
 -0.99036666 -0.34359579  0.34588684 -1.01843542  0.        ]",-0.338265,"[[ -1.88088548e+01   3.00743429e+00  -8.84899968e-02   1.36108547e-01]
 [ -4.37989261e+01   2.31421465e-02   0.00000000e+00   0.00000000e+00]]",[-0.19327076  0.77473891],[-2.1040054  -0.45720765]
46,-0.152337549169,[-0.10134084 -0.19865982],"[ 0.64516751 -0.65079608 -1.08951472 -0.26726701 -0.80478682  1.1899195
 -1.11500966 -0.59462877  0.46383922 -0.9923725   0.        ]",-0.725507,"[[-19.71585913   2.98971536  -0.08849      0.13610855]
 [-46.89117944  -1.78904992   0.           0.        ]]",[-0.25310749  0.88512623],[ 0.52585722 -0.52565147]
47,-0.174241541418,[-0.10134084 -0.19865982],"[-0.52670827 -0.63753906 -1.417135   -0.10632982 -0.80478307  1.18991137
 -0.99365325 -0.87823975  0.58289114 -1.11372915  0.        ]",-0.905722,"[[-20.62347863   2.93339282  -0.08849      0.13610855]
 [-43.88076982  -3.83643011   0.           0.        ]]",[-0.42412099  0.98097825],[ 0.35722297  1.20919298]
48,-0.189410422628,[-0.10134084 -0.19865982],"[-1.45048127 -0.62684355 -0.68101353 -0.00370673 -0.80477932  1.18990325
 -0.90160665 -0.31945147  0.54829183 -1.30368429  0.        ]",-0.98026,"[[-21.47818403   2.89713687  -0.08849      0.13610855]
 [-41.5974392    0.19737542   0.           0.        ]]",[-0.5919348   0.86867613],[ 1.14390103 -0.36265147]
49,-0.186273159943,[-0.10134084 -0.19865982],"[-1.57768749 -0.62342595  0.46148303  0.0258867  -0.80477558  1.18989512
 -0.70881035 -0.51910802  0.40537166 -1.37506305  0.        ]",-0.744328,"[[-22.26214647   2.88662278  -0.08849      0.13610855]
 [-36.81472398  -1.24392645   0.           0.        ]]",[-0.61739731  0.83500254],[-0.85348522  1.36536901]
