timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
15,-0.176583400056,[-0.10717268 -0.20956375],"[-1.60943581 -0.64822057  0.28722499 -0.39367115  1.52659692  0.38485894
 -0.03712212 -0.53805798 -1.42679403 -0.47777203  0.        ]",-0.911768,"[[ -3.29279836   3.03857518   0.17417907   0.04599934]
 [-22.21000059  -1.38646221   0.           0.        ]]",[-0.91304404  0.75808728],[ 0.08789127  1.65390037]
16,-0.184798134709,[-0.10717268 -0.20956375],"[-1.39380828 -0.64534121  0.89471139 -0.33766753  1.52658455  0.38485787
 -0.00712477 -0.43453092 -1.47913509 -0.50839482  0.        ]",-0.822773,"[[ -3.72909485   3.01924456   0.17417907   0.04599934]
 [-21.42227941  -0.63566092   0.           0.        ]]",[-0.9541285   0.72024649],[-1.79339171 -0.62788092]
17,-0.195269745574,[-0.10717268 -0.20956375],"[-0.93019519 -0.63835126  1.36703132 -0.22932039  1.52657218  0.38485679
 -0.14175136 -0.77566668 -1.55764771 -0.50742179  0.        ]",-0.778448,"[[ -4.19301098   2.98170879   0.17417907   0.04599934]
 [-24.95753457  -3.10970042   0.           0.        ]]",[-0.96163917  0.72911191],[-1.38108255  0.98772399]
18,-0.201568365204,[-0.10717268 -0.20956375],"[-0.22526521 -0.63331492  1.56532336 -0.16512836  1.52655981  0.38485572
 -0.27370244 -0.22799749 -1.62200283 -0.43835506  0.        ]",-0.727628,"[[ -4.72692687   2.95936601   0.17417907   0.04599934]
 [-28.42253327   0.86215069   0.           0.        ]]",[-0.97456431  0.65515757],[-0.85866057  0.32641723]
19,-0.197706707949,[-0.10717268 -0.20956375],"[ 0.54678381 -0.63992864  1.29279515 -0.25146585  1.52654745  0.38485464
 -0.3817393  -0.05224011 -1.61220214 -0.35218423  0.        ]",-0.579217,"[[ -5.32384223   2.98939791   0.17417907   0.04599934]
 [-31.25955731   2.13679014   0.           0.        ]]",[-0.96247542  0.6231994 ],[-2.20598814  1.35662388]
20,-0.190335666375,[-0.10717268 -0.20956375],"[ 1.07262454 -0.64505274  0.50616405 -0.33269002  1.52653508  0.38485357
 -0.50895241 -0.28771309 -1.570398   -0.28781157  0.        ]",-0.602153,"[[ -5.9825506    3.01752494   0.17417907   0.04599934]
 [-34.60014671   0.42907455   0.           0.        ]]",[-0.91616017  0.63492644],[-1.17436075  1.14719696]
21,-0.179410144239,[-0.10717268 -0.20956375],"[ 1.01219736 -0.64497797 -0.55895933 -0.33141     1.52652271  0.38485249
 -0.63364306 -0.38096175 -1.49971489 -0.23727597  0.        ]",-0.733047,"[[ -6.70740641   3.01708282   0.17417907   0.04599934]
 [-37.87450736  -0.24719466   0.           0.        ]]",[-0.86747277  0.66018981],[ 0.80565511  1.33896046]
22,-0.168050754089,[-0.10717268 -0.20956375],"[ 0.32813778 -0.64408925 -1.30832599 -0.31613471  1.52651035  0.38485142
 -0.48361462 -0.37998501 -1.41565266 -0.25408904  0.        ]",-0.805463,"[[ -7.42536912   3.01180145   0.17417907   0.04599934]
 [-33.93489166  -0.24011881   0.           0.        ]]",[-0.85346222  0.71282232],[-0.04342589 -1.63258047]
23,-0.159435222328,[-0.10717268 -0.20956375],"[-0.58012399 -0.63516888 -1.39948227 -0.1879251   1.52649798  0.38485034
 -0.46458053 -0.92540424 -1.33549117 -0.34356974  0.        ]",-0.815138,"[[ -8.0990528    2.96731233   0.17417907   0.04599934]
 [-33.43510525  -4.19564301   0.           0.        ]]",[-0.78672582  0.8638804 ],[-0.5981809   2.11532417]
24,-0.165557588604,[-0.10717268 -0.20956375],"[-1.35217842 -0.62399165 -0.83812419 -0.06392414  1.52648562  0.38484927
 -0.52955294 -0.36811701 -1.33831047 -0.49469835  0.        ]",-0.823559,"[[ -8.78487311   2.92395023   0.17417907   0.04599934]
 [-35.14127728  -0.15408869   0.           0.        ]]",[-0.83699512  0.81548738],[-1.4011503  1.7374667]
25,-0.18059148627,[-0.10717268 -0.20956375],"[-1.61885425 -0.63359783  0.20427409 -0.16870065  1.52647325  0.38484819
 -0.65383276  0.1781049  -1.43606682 -0.54366278  0.        ]",-0.805255,"[[ -9.52044254   2.96061357   0.17417907   0.04599934]
 [-38.40482983   3.80721999   0.           0.        ]]",[-0.92374295  0.7239933 ],[-1.47171456  1.40451555]
26,-0.187122309048,[-0.10717268 -0.20956375],"[-1.10750628 -0.64769701  1.2355162  -0.38320737  1.52646089  0.38484712
 -0.775665   -0.16903743 -1.50100022 -0.49280202  0.        ]",-0.859605,"[[-10.32063805   3.03496788   0.17417907   0.04599934]
 [-41.60412618   1.2896805    0.           0.        ]]",[-0.96463192  0.6875639 ],[ 0.47686954  0.67009074]
27,-0.194401644038,[-0.10717268 -0.20956375],"[-0.06652285 -0.64781966  1.55278557 -0.38578723  1.52644852  0.38484604
 -0.67239972 -0.4281789  -1.56944103 -0.43784058  0.        ]",-0.729032,"[[-11.12551461   3.03585808   0.17417907   0.04599934]
 [-38.89252766  -0.58966288   0.           0.        ]]",[-0.95840621  0.65340084],[ 0.01495077  0.06713371]
28,-0.194025385954,[-0.10717268 -0.20956375],"[ 0.83509655 -0.64577066  0.99662666 -0.34592172  1.52643616  0.38484497
 -0.64082174 -0.43691518 -1.5887508  -0.33473551  0.        ]",-0.618417,"[[-11.89504607   3.02209849   0.17417907   0.04599934]
 [-38.06337497  -0.6530288    0.           0.        ]]",[-0.93383515  0.63382834],[-0.57536189 -0.68683294]
29,-0.18300254787,[-0.10717268 -0.20956375],"[ 1.12688489 -0.63835934 -0.09758683 -0.22978177  1.52642379  0.38484389
 -0.69887622 -0.81026369 -1.52771502 -0.21956287  0.        ]",-0.649206,"[[-12.67160991   2.98187228   0.17417907   0.04599934]
 [-39.58789972  -3.36062357   0.           0.        ]]",[-0.8586629   0.70052993],[-0.2237046   0.22959818]
30,-0.162269838472,[-0.10717268 -0.20956375],"[ 0.61453752 -0.6241172  -1.11651804 -0.06530176  1.52641143  0.38484282
 -0.70274963 -0.67590663 -1.38207649 -0.20060219  0.        ]",-0.728309,"[[-13.46438907   2.9244365    0.17417907   0.04599934]
 [-39.68967894  -2.38626722   0.           0.        ]]",[-0.81330073  0.75615531],[ 0.54495215  1.22942329]
31,-0.154653272753,[-0.10717268 -0.20956375],"[-0.37138324 -0.62192889 -1.43815644 -0.04386015  1.52639907  0.38484174
 -0.59065268 -0.12358167 -1.30332244 -0.33096869  0.        ]",-0.735566,"[[-14.22864897   2.91689957   0.17417907   0.04599934]
 [-36.74617199   1.6192531    0.           0.        ]]",[-0.84839952  0.74813688],[-0.35352323  1.63933016]
32,-0.165044323398,[-0.10717268 -0.20956375],"[-1.266483   -0.63975555 -0.95164065 -0.24938437  1.5263867   0.38484067
 -0.61625319  0.41782584 -1.35519049 -0.42707327  0.        ]",-0.932695,"[[-14.97031756   2.98867833   0.17417907   0.04599934]
 [-37.41846997   5.5456003    0.           0.        ]]",[-0.89750093  0.70935023],[ 0.39841078  0.39654296]
33,-0.174071742643,[-0.10717268 -0.20956375],"[-1.62504616 -0.64843497  0.04166095 -0.39911732  1.52637434  0.38483959
 -0.52798271 -0.31689312 -1.41249531 -0.46185473  0.        ]",-0.795955,"[[-15.69543192   3.04045483   0.17417907   0.04599934]
 [-35.10062256   0.21735335   0.           0.        ]]",[-0.8998906   0.75565565],[-1.5378825   2.19293341]
34,-0.185412575769,[-0.10717268 -0.20956375],"[-1.28064161 -0.64731068  1.05539348 -0.37570356  1.52636198  0.38483852
 -0.65229837 -0.43892868 -1.4863786  -0.49884579  0.        ]",-0.803455,"[[-16.43019791   3.03238045   0.17417907   0.04599934]
 [-38.36507547  -0.66766559   0.           0.        ]]",[-0.95171452  0.7194761 ],[-0.41820523  2.49202682]
35,-0.195066006632,[-0.10717268 -0.20956375],"[-0.34493572 -0.64541511  1.56154159 -0.3397307   1.52634961  0.38483744
 -0.68642814 -0.41871285 -1.56946049 -0.45705019  0.        ]",-0.704526,"[[-17.20649204   3.01996065   0.17417907   0.04599934]
 [-39.26134925  -0.52106805   0.           0.        ]]",[-0.96279442  0.66672111],[-0.74818814  0.55034618]
36,-0.195670129056,[-0.10717268 -0.20956375],"[ 0.67987769 -0.64399531  1.1770463  -0.31505878  1.52633725  0.38483637
 -0.76963647 -0.39184481 -1.59792868 -0.3486902   0.        ]",-0.662662,"[[-18.01364216   3.01143186   0.17417907   0.04599934]
 [-41.44638162  -0.32622805   0.           0.        ]]",[-0.93379509  0.63386041],[-1.49780397  3.04940167]
37,-0.185434547874,[-0.10717268 -0.20956375],"[ 1.13411585 -0.64323112  0.02362366 -0.30244978  1.52632489  0.38483529
 -0.88916506 -0.36571052 -1.541224   -0.2473441   0.        ]",-0.611262,"[[-18.87406217   3.00706957   0.17417907   0.04599934]
 [-44.58516204  -0.13670899   0.           0.        ]]",[-0.87042379  0.64404953],[-0.83469162  1.3698923 ]
38,-0.170046651175,[-0.10717268 -0.20956375],"[ 0.56792961 -0.64290426 -1.15529333 -0.29720098  1.52631253  0.38483422
 -0.98140183 -0.35464805 -1.43229644 -0.23821007  0.        ]",-0.624189,"[[ -1.97900676e+01   3.00525307e+00   1.74179073e-01   4.59993449e-02]
 [ -4.70073120e+01  -5.64909428e-02   0.00000000e+00   0.00000000e+00]]",[-0.82857668  0.70090336],[-1.61860155  1.210125  ]
39,-0.162681478237,[-0.10717268 -0.20956375],"[-0.70579974 -0.6427673  -1.35817055 -0.29504269  1.52630017  0.38483314
 -1.09673667 -0.35004106 -1.35903831 -0.34372207  0.        ]",-0.762214,"[[ -2.07606019e+01   3.00450616e+00   1.74179073e-01   4.59993449e-02]
 [ -5.00360204e+01  -2.30880401e-02   0.00000000e+00   0.00000000e+00]]",[-0.81899166  0.78692973],[-0.88649724  1.2912385 ]
40,-0.17270711968,[-0.10717268 -0.20956375],"[-1.59638155 -0.64271003 -0.24518195 -0.29416365  1.52628781  0.38483207
 -1.19267316 -0.34814626 -1.39663323 -0.48046731  0.        ]",-0.807119,"[[ -2.17865999e+01   3.00420209e+00   1.74179073e-01   4.59993449e-02]
 [ -5.25553827e+01  -9.35386302e-03   0.00000000e+00   0.00000000e+00]]",[-0.85814059  0.79541695],[-1.63774512  0.36789076]
41,-0.19064392805,[-0.10717268 -0.20956375],"[-1.12887817 -0.6425636   1.21644745 -0.29187201  1.52627545  0.384831
 -1.30382256 -0.35376204 -1.52184661 -0.51091994  0.        ]",-0.793418,"[[ -2.28669936e+01   3.00340889e+00   1.74179073e-01   4.59993449e-02]
 [ -5.54742615e+01  -5.00862838e-02   0.00000000e+00   0.00000000e+00]]",[-0.93474984  0.71494985],[-0.24287782  1.17488537]
42,-0.197615818115,[-0.10717268 -0.20956375],"[ 0.30871836 -0.64252289  1.43882551 -0.29126181  1.52626309  0.38482992
 -1.29861305 -0.34537792 -1.60365418 -0.38998388  0.        ]",-0.665713,"[[ -2.39751085e+01   3.00319787e+00   1.74179073e-01   4.59993449e-02]
 [ -5.53376885e+01   1.07080436e-02   0.00000000e+00   0.00000000e+00]]",[-0.91819984  0.64057058],[-0.26163754  0.35801111]
43,-0.186531740014,[-0.10717268 -0.20956375],"[ 1.13270923 -0.6424493   0.1379372  -0.29013383  1.52625073  0.38482885
 -1.29633527 -0.35131824 -1.54872321 -0.24933612  0.        ]",-0.552117,"[[ -2.50812644e+01   3.00280754e+00   1.74179073e-01   4.59993449e-02]
 [ -5.52780982e+01  -3.23776998e-02   0.00000000e+00   0.00000000e+00]]",[-0.84177339  0.64626652],[-1.84794868  1.25789847]
44,-0.167817405531,[-0.10717268 -0.20956375],"[ 0.4016046  -0.64246141 -1.26880682 -0.29035883  1.52623837  0.38482777
 -1.40542982 -0.34385355 -1.41489095 -0.24685165  0.        ]",-0.548927,"[[ -2.62155716e+01   3.00288572e+00   1.74179073e-01   4.59993449e-02]
 [ -5.81430755e+01   2.17488473e-02   0.00000000e+00   0.00000000e+00]]",[-0.80165565  0.72036487],[-2.67458247  0.03359389]
45,-0.164251598446,[-0.10717268 -0.20956375],"[-1.13746199 -0.64235452 -1.08756074 -0.28870978  1.52622601  0.3848267
 -1.51236242 -0.35380475 -1.35714208 -0.39794354  0.        ]",-0.858786,"[[ -2.74066094e+01   3.00231492e+00   1.74179073e-01   4.59993449e-02]
 [ -6.09513396e+01  -5.04232746e-02   0.00000000e+00   0.00000000e+00]]",[-0.81100249  0.81080604],[-0.092524    0.39102238]
46,-0.182321904152,[-0.10717268 -0.20956375],"[-1.54481987 -0.64224747  0.56646657 -0.2870651   1.52621365  0.38482562
 -1.48035083 -0.3487646  -1.45717305 -0.51815563  0.        ]",-0.748388,"[[ -2.86172052e+01   3.00174560e+00   1.74179073e-01   4.59993449e-02]
 [ -6.01110453e+01  -1.38796216e-02   0.00000000e+00   0.00000000e+00]]",[-0.89148158  0.76654041],[-1.35256794  1.27466839]
47,-0.197273924371,[-0.10717268 -0.20956375],"[-0.24242272 -0.64233649  1.56545491 -0.28849442  1.52620129  0.38482455
 -1.58579763 -0.34116447 -1.58812205 -0.44679644  0.        ]",-0.509252,"[[ -2.98472114e+01   3.00224087e+00   1.74179073e-01   4.59993449e-02]
 [ -6.28803488e+01   4.12288247e-02   0.00000000e+00   0.00000000e+00]]",[-0.929739    0.65690029],[-2.68329438 -0.35342934]
48,-0.190016039621,[-0.10717268 -0.20956375],"[ 1.0793198  -0.63978288  0.4820014  -0.25026795  1.52618893  0.38482347
 -1.68915427 -0.53462107 -1.57225675 -0.25873312  0.        ]",-0.628865,"[[ -3.11320539e+01   2.98899014e+00   1.74179073e-01   4.59993449e-02]
 [ -6.55948358e+01  -1.36170167e+00   0.00000000e+00   0.00000000e+00]]",[-0.8179884   0.66602963],[ 0.23401329 -0.51741489]
49,-0.162270215472,[-0.10717268 -0.20956375],"[ 0.49360326 -0.62873777 -1.21048585 -0.11378755  1.52617658  0.3848224
 -1.60440048 -0.81382893 -1.37921254 -0.21952298  0.        ]",-0.712728,"[[ -3.24216247e+01   2.94144175e+00   1.74179073e-01   4.59993449e-02]
 [ -6.33696181e+01  -3.38649561e+00   0.00000000e+00   0.00000000e+00]]",[-0.74401468  0.80060709],[ 0.40618547  0.15019329]
