timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.108906747666,[-0.14164343 -0.22531669],"[-1.50081787 -0.33042693  0.64808383  1.17302477  0.34312165 -1.13612266
 -0.20800475  2.40287523 -0.79304975  0.63268733  0.        ]",-0.252022,"[[ -3.54732079   2.48307268   0.04133203  -0.13078114]
 [-32.0420431   19.97741551   0.           0.        ]]",[-1.44117057  0.61132228],[-2.6410465  -0.73678038]
11,-0.129648668859,[-0.14164343 -0.22531669],"[-0.88351796 -0.55689766  1.37881922  0.15382785  0.34312087 -1.13611736
 -0.32302183  1.94411303 -0.69874204  0.95038409  0.        ]",-0.56116,"[[ -4.22154032   2.84935756   0.04133203  -0.13078114]
 [-35.36867818  16.66229765   0.           0.        ]]",[-1.663921    0.58275819],[-1.22358992 -0.34233908]
12,-0.131325249213,[-0.14164343 -0.22531669],"[ 0.10709927 -0.61273265  1.50953882 -0.59259664  0.34312009 -1.13611206
 -0.43574142  0.16995786 -0.56337511  1.04556456  0.        ]",-0.455006,"[[ -4.96162464   3.09065671   0.04133203  -0.13078114]
 [-38.62886724   3.84125859   0.           0.        ]]",[-1.77241111  0.58458179],[-1.86190596  0.7438674 ]
13,-0.140139430083,[-0.14164343 -0.22531669],"[ 0.96615513 -0.61305371  0.79732584 -0.60800471  0.34311931 -1.13610676
 -0.54620125 -0.58309973 -0.59436243  1.11219879  0.        ]",-0.239002,"[[ -5.76625776e+00   3.09555897e+00   4.13320323e-02  -1.30781140e-01]
 [ -4.18237039e+01  -1.60075923e+00   0.00000000e+00   0.00000000e+00]]",[-1.78924334  0.59300303],[-2.10823498 -0.297253  ]
14,-0.150855149046,[-0.14164343 -0.22531669],"[ 1.06230989 -0.60895205 -0.45947705 -0.46892312  0.34311852 -1.13610146
 -0.65446514 -0.74707035 -0.55547211  1.22669795  0.        ]",-0.2654,"[[ -6.63414966e+00   3.05125928e+00   4.13320323e-02  -1.30781140e-01]
 [ -4.49550369e+01  -2.78571623e+00   0.00000000e+00   0.00000000e+00]]",[-1.76268291  0.61686045],[-2.40069904 -0.35151434]
15,-0.146539234647,[-0.14164343 -0.22531669],"[ 0.16121038 -0.59725165 -1.38099793 -0.25307736  0.34311774 -1.13609616
 -0.76058103 -0.93221642 -0.4124766   1.23215465  0.        ]",-0.366694,"[[ -7.56404521e+00   2.98212179e+00   4.13320323e-02  -1.30781140e-01]
 [ -4.80242560e+01  -4.12370566e+00   0.00000000e+00   0.00000000e+00]]",[-1.62953746  0.66586447],[-2.49591045  0.89160726]
16,-0.12366250356,[-0.14164343 -0.22531669],"[-1.1227549  -0.58584079 -1.09020731 -0.10994486  0.34311696 -1.13609086
 -0.86458786 -0.4326792  -0.35587714  1.04484114  0.        ]",-0.441148,"[[ -8.55471252e+00   2.93586831e+00   4.13320323e-02  -1.30781140e-01]
 [ -5.10324914e+01  -5.13792956e-01   0.00000000e+00   0.00000000e+00]]",[-1.43552041  0.69027984],[-1.37099607  0.51778004]
17,-0.114622387783,[-0.14164343 -0.22531669],"[-1.59048544 -0.5886458   0.32490012 -0.14192985  0.34311618 -1.13608556
 -0.96654514 -0.1479184  -0.48690333  0.92652803  0.        ]",-0.57954,"[[ -9.60495007e+00   2.94623955e+00   4.13320323e-02  -1.30781140e-01]
 [ -5.39814678e+01   1.54403365e+00   0.00000000e+00   0.00000000e+00]]",[-1.35194969  0.6507746 ],[-0.69039917  1.94268967]
18,-0.128923281247,[-0.14164343 -0.22531669],"[-0.63337097 -0.60387224  1.49140294 -0.36022593  0.3431154  -1.13608026
 -1.02410816  0.21718399 -0.5909703   1.00961531  0.        ]",-0.538962,"[[ -1.07012840e+01   3.01651773e+00   4.13320323e-02  -1.30781140e-01]
 [ -5.56464618e+01   4.18245043e+00   0.00000000e+00   0.00000000e+00]]",[-1.55087364  0.58544624],[-1.09400778  0.38910983]
19,-0.143575650495,[-0.14164343 -0.22531669],"[ 0.80083199 -0.60791282  1.04896084 -0.44368458  0.34311462 -1.13607496
 -1.12291715 -0.3986385  -0.61719809  1.13285439  0.        ]",-0.403246,"[[ -1.18428890e+01   3.04320420e+00   4.13320323e-02  -1.30781140e-01]
 [ -5.85044211e+01  -2.67790699e-01   0.00000000e+00   0.00000000e+00]]",[-1.67771232  0.57754439],[-1.62278472  1.07375078]
20,-0.152340431907,[-0.14164343 -0.22531669],"[ 0.99386342 -0.60615854 -0.62936291 -0.40499936  0.34311384 -1.13606966
 -1.2197592  -0.46104837 -0.53531731  1.24754653  0.        ]",-0.418012,"[[ -1.30410819e+01   3.03084473e+00   4.13320323e-02  -1.30781140e-01]
 [ -6.13055220e+01  -7.18802392e-01   0.00000000e+00   0.00000000e+00]]",[-1.67307186  0.59837335],[-1.34440057  1.24462345]
21,-0.140253412023,[-0.14164343 -0.22531669],"[-0.44969643 -0.6041933  -1.42500957 -0.36627916  0.34311306 -1.13606436
 -1.31468148 -0.42980522 -0.40887632  1.17810485  0.        ]",-0.40265,"[[ -1.42947400e+01   3.01845703e+00   4.13320323e-02  -1.30781140e-01]
 [ -6.40511337e+01  -4.93032331e-01   0.00000000e+00   0.00000000e+00]]",[-1.49106038  0.64512038],[-2.15958014  1.14761453]
22,-0.121460764487,[-0.14164343 -0.22531669],"[-1.60518763 -0.60291143 -0.10133253 -0.34302649  0.34311228 -1.13605906
 -1.4077235  -0.39834752 -0.43957529  1.00474598  0.        ]",-0.476844,"[[ -1.56027650e+01   3.01100892e+00   4.13320323e-02  -1.30781140e-01]
 [ -6.67424033e+01  -2.65711553e-01   0.00000000e+00   0.00000000e+00]]",[-1.30460787  0.67076755],[-0.91706359  0.02185965]
23,-0.128834668083,[-0.14164343 -0.22531669],"[-0.6645209  -0.6020362   1.4806953  -0.32790118  0.3431115  -1.13605376
 -1.48756924 -0.38962296 -0.59681661  1.00567606  0.        ]",-0.534629,"[[ -1.69607864e+01   3.00616030e+00   4.13320323e-02  -1.30781140e-01]
 [ -6.90520401e+01  -2.02670598e-01   0.00000000e+00   0.00000000e+00]]",[-1.42871034  0.58972687],[-1.40478338  1.66269364]
24,-0.150877780004,[-0.14164343 -0.22531669],"[ 0.98942064 -0.60165394  0.75097069 -0.3214798   0.34311071 -1.13604846
 -1.57718596 -0.36710645 -0.6230171   1.19762239  0.        ]",-0.387251,"[[ -1.83678365e+01   3.00410101e+00   4.13320323e-02  -1.30781140e-01]
 [ -7.16443291e+01  -3.99628492e-02   0.00000000e+00   0.00000000e+00]]",[-1.61602426  0.57064342],[-1.39280487  0.54837479]
25,-0.150524281624,[-0.14164343 -0.22531669],"[ 0.53910074 -0.60150293 -1.18658825 -0.31898618  0.34310993 -1.13604316
 -1.66502691 -0.36643011 -0.46093404  1.25494339  0.        ]",-0.306766,"[[ -1.98262176e+01   3.00330131e+00   4.13320323e-02  -1.30781140e-01]
 [ -7.41853118e+01  -3.50814018e-02   0.00000000e+00   0.00000000e+00]]",[-1.56800818  0.60795277],[-1.776275   -0.28728682]
26,-0.125446791641,[-0.14164343 -0.22531669],"[-1.32626059 -0.59912794 -0.85890037 -0.28116631  0.34310915 -1.13603787
 -1.75112646 -0.52424642 -0.39285922  1.0525157   0.        ]",-0.279163,"[[ -2.13349137e+01   2.99115802e+00   4.13320323e-02  -1.30781140e-01]
 [ -7.66759864e+01  -1.17553543e+00   0.00000000e+00   0.00000000e+00]]",[-1.32197344  0.69433868],[-2.84795292 -1.081374  ]
27,-0.123360624823,[-0.14164343 -0.22531669],"[-1.08885151 -0.58362891  1.23257929 -0.08604786  0.34310837 -1.13603257
 -1.83551118 -1.06960611 -0.61361973  0.94435095  0.        ]",-0.412278,"[[ -2.28929273e+01   2.92810903e+00   4.13320323e-02  -1.30781140e-01]
 [ -7.91171265e+01  -5.11655196e+00   0.00000000e+00   0.00000000e+00]]",[-1.24137425  0.70128471],[-2.00228449  1.69315165]
28,-0.164272447021,[-0.14164343 -0.22531669],"[ 0.87875049 -0.56336988  0.94389631  0.10219683  0.34310759 -1.13602727
 -1.91820648 -0.50862837 -0.67698524  1.29531955  0.        ]",-0.478931,"[[ -2.44992721e+01   2.86645494e+00   4.13320323e-02  -1.30781140e-01]
 [ -8.15094709e+01  -1.06271529e+00   0.00000000e+00   0.00000000e+00]]",[-1.53517556  0.57709992],[-2.95490721  2.4790724 ]
29,-0.152277711883,[-0.14164343 -0.22531669],"[ 0.48855226 -0.57000819 -1.22199244  0.04570499  0.34310681 -1.13602197
 -1.99928624  0.04110289 -0.36803594  1.29050384  0.        ]",-0.505908,"[[ -2.61529953e+01   2.88505858e+00   4.13320323e-02  -1.30781140e-01]
 [ -8.38551615e+01   2.90985398e+00   0.00000000e+00   0.00000000e+00]]",[-1.53966308  0.60384119],[-0.97483031  3.03731286]
30,-0.121286388628,[-0.14164343 -0.22531669],"[-1.4916853  -0.59727279 -0.55834655 -0.25372793  0.34310603 -1.13601667
 -2.07533148  0.58013484 -0.40724604  1.01247331  0.        ]",-0.397095,"[[ -2.78521729e+01   2.98233361e+00   4.13320323e-02  -1.30781140e-01]
 [ -8.60553102e+01   6.80510883e+00   0.00000000e+00   0.00000000e+00]]",[-1.29390907  0.61799169],[-0.97751657  0.5407166 ]
31,-0.128630070253,[-0.14164343 -0.22531669],"[-0.574651   -0.6083818   1.50920729 -0.45536901  0.34310525 -1.13601137
 -2.15023707 -0.31455689 -0.56858096  1.01809451  0.        ]",-0.609442,"[[ -2.95950255e+01   3.04693497e+00   4.13320323e-02  -1.30781140e-01]
 [ -8.82225740e+01   3.39740457e-01   0.00000000e+00   0.00000000e+00]]",[-1.38028324  0.57618231],[ 0.1758124   1.35841297]
32,-0.150413931686,[-0.14164343 -0.22531669],"[ 1.14190902 -0.60718424  0.17741755 -0.42750669  0.34310447 -1.13600607
 -2.06576685 -0.47037438 -0.58964297  1.20853534  0.        ]",-0.309628,"[[ -3.13349702e+01   3.03803859e+00   4.13320323e-02  -1.30781140e-01]
 [ -8.57800000e+01  -7.86258945e-01   0.00000000e+00   0.00000000e+00]]",[-1.53990579  0.56342828],[-1.23109826 -0.11483722]
33,-0.141339157453,[-0.14164343 -0.22531669],"[-0.35242575 -0.60407569 -1.43797675 -0.36444377  0.34310369 -1.13600077
 -2.1439153  -0.53166733 -0.41218062  1.18675406  0.        ]",-0.378249,"[[ -3.30732565e+01   3.01787074e+00   4.13320323e-02  -1.30781140e-01]
 [ -8.80410860e+01  -1.22919230e+00   0.00000000e+00   0.00000000e+00]]",[-1.39848363  0.65361851],[-1.57367957  0.4536025 ]
34,-0.119680717154,[-0.14164343 -0.22531669],"[-1.55167357 -0.60173091  0.49761634 -0.32303969  0.3431029  -1.13599548
 -2.22051181 -0.40255247 -0.48556356  0.97269367  0.        ]",-0.51037,"[[ -3.48563147e+01   3.00460253e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.02573684e+01  -2.96173510e-01   0.00000000e+00   0.00000000e+00]]",[-1.20156372  0.66309267],[-0.39400062  1.24965445]
35,-0.14352393258,[-0.14164343 -0.22531669],"[ 0.46529369 -0.60129293  1.34945329 -0.31576958  0.34310212 -1.13599018
 -2.21264287 -0.36317076 -0.64302827  1.11892424  0.        ]",-0.238666,"[[ -3.66591860e+01   3.00227053e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.00305308e+01  -1.15950138e-02   0.00000000e+00   0.00000000e+00]]",[-1.45027578  0.55534381],[-1.8858928  -1.11665627]
36,-0.154149627921,[-0.14164343 -0.22531669],"[ 0.74514663 -0.59266785 -1.00128187 -0.19145     0.34310134 -1.13598488
 -2.28787495 -0.9118484  -0.45775938  1.28758268  0.        ]",-0.325858,"[[ -3.84816393e+01   2.96226000e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.22074473e+01  -3.97652786e+00   0.00000000e+00   0.00000000e+00]]",[-1.46734273  0.62258822],[-1.58871968  0.50773927]
37,-0.11355949201,[-0.14164343 -0.22531669],"[-1.44817773 -0.57616444 -0.65431428 -0.01090736  0.34310056 -1.13597958
 -2.36159641 -0.62385268 -0.3830079   0.95089654  0.        ]",-0.268983,"[[ -4.03471922e+01   2.90361433e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.43407624e+01  -1.89539837e+00   0.00000000e+00   0.00000000e+00]]",[-1.18100643  0.75422466],[-2.10542544  1.75982098]
38,-0.136697242322,[-0.14164343 -0.22531669],"[-0.44822534 -0.57683275  1.53753351 -0.01733401  0.34309978 -1.13597428
 -2.43386976 -0.07204475 -0.69062959  1.02538698  0.        ]",-0.560717,"[[ -4.22549910e+01   2.90571502e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.64322879e+01   2.09212286e+00   0.00000000e+00   0.00000000e+00]]",[-1.33733213  0.57484406],[-0.53011475  1.63062351]
39,-0.156202633269,[-0.14164343 -0.22531669],"[ 1.1180357  -0.59820338 -0.24658749 -0.26755409  0.343099   -1.13596898
 -2.44041565  0.46904549 -0.5520054   1.27597086  0.        ]",-0.307975,"[[ -4.41855460e+01   2.98678318e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.66226319e+01   6.00219664e+00   0.00000000e+00   0.00000000e+00]]",[-1.53748     0.54587722],[-1.50595638  0.0015894 ]
40,-0.135533376236,[-0.14164343 -0.22531669],"[-0.9955195  -0.60765452 -1.19383251 -0.43846413  0.34309822 -1.13596369
 -2.51114674 -0.33037501 -0.41340747  1.1356905   0.        ]",-0.535599,"[[ -4.61385388e+01   3.04153875e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.86696761e+01   2.25370344e-01   0.00000000e+00   0.00000000e+00]]",[-1.31342018  0.65497077],[ 0.09013067  0.55440093]
41,-0.125004439881,[-0.14164343 -0.22531669],"[-1.01891066 -0.60640976  1.28887018 -0.41099174  0.34309744 -1.13595839
 -2.43124864 -0.4612303  -0.54734783  0.99468907  0.        ]",-0.604105,"[[ -4.80887540e+01   3.03276223e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.63595125e+01  -7.20230602e-01   0.00000000e+00   0.00000000e+00]]",[-1.27826262  0.61153877],[ 0.44991516  1.16243529]
42,-0.150947704154,[-0.14164343 -0.22531669],"[ 1.09018231 -0.604391    0.48002664 -0.3706383   0.34309666 -1.13595309
 -2.30368934 -0.43465636 -0.60609821  1.20604731  0.        ]",-0.206251,"[[ -4.99789314e+01   3.01985499e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.26705182e+01  -5.28208668e-01   0.00000000e+00   0.00000000e+00]]",[-1.49516225  0.55502832],[-2.45395766 -0.01193506]
43,-0.142075845406,[-0.14164343 -0.22531669],"[-0.25715919 -0.60249624 -1.44336038 -0.33635453  0.34309588 -1.13594779
 -2.37710767 -0.44042931 -0.40931242  1.1937851   0.        ]",-0.360289,"[[ -5.18536595e+01   3.00887324e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.47952069e+01  -5.69933008e-01   0.00000000e+00   0.00000000e+00]]",[-1.38171411  0.64086664],[-1.66583366  1.25130272]
44,-0.119730640583,[-0.14164343 -0.22531669],"[-1.52270305 -0.60149081  0.58920061 -0.31929241  0.3430951  -1.13594249
 -2.44906865 -0.37405154 -0.4939421   0.969776    0.        ]",-0.530029,"[[ -5.37704592e+01   3.00340212e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.68778370e+01  -9.02794597e-02   0.00000000e+00   0.00000000e+00]]",[-1.1874634   0.65956807],[ 0.21226828  0.66694206]
45,-0.146139461895,[-0.14164343 -0.22531669],"[ 0.65820114 -0.60132808  1.20079829 -0.3166173   0.34309431 -1.1359372
 -2.35368551 -0.36345318 -0.64090328  1.14452419  0.        ]",-0.281815,"[[ -5.56803412e+01   3.00254414e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.41195603e+01  -1.36996126e-02   0.00000000e+00   0.00000000e+00]]",[-1.44708812  0.55145627],[-2.30371966  0.56293918]
46,-0.149882703177,[-0.14164343 -0.22531669],"[ 0.47104003 -0.60129259 -1.23349294 -0.31605705  0.34309353 -1.1359319
 -2.42611005 -0.36231609 -0.45360832  1.25116503  0.        ]",-0.54007,"[[ -5.75837628e+01   3.00236462e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.62156153e+01  -5.48882509e-03   0.00000000e+00   0.00000000e+00]]",[-1.44123912  0.5956226 ],[ 0.95234299  0.52738069]
47,-0.121572066175,[-0.14164343 -0.22531669],"[-1.57353369 -0.6012703  -0.29907945 -0.31571558  0.34309275 -1.1359266
 -2.22989434 -0.36221704 -0.42670309  1.00947902  0.        ]",-0.276505,"[[ -5.94511327e+01   3.00225529e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.05402862e+01  -4.77914337e-03   0.00000000e+00   0.00000000e+00]]",[-1.22903395  0.67732084],[-2.64915463  0.60387867]
48,-0.134754205066,[-0.14164343 -0.22531669],"[-0.20196402 -0.60126976  1.55547354 -0.31573351  0.34309197 -1.1359213
 -2.30477142 -0.36116395 -0.62692672  1.04495805  0.        ]",-0.503279,"[[ -6.12836798e+01   3.00226127e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.27071992e+01   2.82469814e-03   0.00000000e+00   0.00000000e+00]]",[-1.3806386   0.56628031],[ 0.10981882 -0.027744  ]
49,-0.154917734214,[-0.14164343 -0.22531669],"[ 1.09148981 -0.60105778 -0.36292564 -0.31227272  0.34309119 -1.13591601
 -2.22627214 -0.37715439 -0.54606375  1.26657357  0.        ]",-0.32632,"[[ -6.31150473e+01   3.00115104e+00   4.13320323e-02  -1.30781140e-01]
 [ -9.04371206e+01  -1.12730979e-01   0.00000000e+00   0.00000000e+00]]",[-1.52491105  0.56877351],[-1.36335052  0.15594191]
