timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.0274464981784,[ 0.02453044 -0.03469767],"[ 0.88290087  0.65257906 -0.74090444  1.35771166  1.44410999 -0.11392646
 -0.83505298  0.72878436 -0.21013867  0.16528935  0.        ]",-0.327424,"[[ -0.53295655   1.14453642   0.16577774  -0.01304561]
 [-10.52811417   7.00139753   0.           0.        ]]",[-0.14256722  0.52698803],[ 0.24715805  0.68920597]
11,-0.00645783707607,[ 0.02453044 -0.03469767],"[ 0.72084773  0.46224782 -0.98590676  1.46513421  1.44406747 -0.11392536
 -0.73072376  1.07169434 -0.27205944  0.02991317  0.        ]",-0.320056,"[[-0.73162684  1.31054715  0.16577774 -0.01304561]
 [-9.34282825  9.59106385  0.          0.        ]]",[-0.13176234  0.53446436],[-0.64249211  1.77970663]
12,-0.0171138704361,[ 0.02453044 -0.03469767],"[ 0.50513588  0.18589534 -1.20141243  1.52902825  1.44402495 -0.11392426
 -0.93832038  1.57083859 -0.3790319  -0.05800784  0.        ]",-0.442388,"[[ -9.42150874e-01   1.54019174e+00   1.65777739e-01  -1.30456106e-02]
 [ -1.17017595e+01   1.33607723e+01   0.00000000e+00   0.00000000e+00]]",[-0.13092321  0.53006566],[ 1.91307183  2.1786965 ]
13,-0.0405144364097,[ 0.02453044 -0.03469767],"[ 0.27681794 -0.18083615 -1.35046537  1.45822355  1.44398243 -0.11392316
 -0.56966997  2.05990686 -0.53228766 -0.05761119  0.        ]",-0.42047,"[[ -1.13416343e+00   1.84446978e+00   1.65777739e-01  -1.30456106e-02]
 [ -7.51319196e+00   1.70548290e+01   0.00000000e+00   0.00000000e+00]]",[-0.13180073  0.51804036],[ 0.88689043 -0.16668265]
14,-0.0683635556081,[ 0.02453044 -0.03469767],"[ 0.13111706 -0.54442254 -1.41486374  1.18833564  1.44393992 -0.11392205
 -0.2475686   1.92765903 -0.71080026  0.0287424   0.        ]",-0.404459,"[[ -1.24770957e+00   2.17555172e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.85349027e+00   1.60567624e+01   0.00000000e+00   0.00000000e+00]]",[-0.13506901  0.49924505],[-0.18533798  2.25626549]
15,-0.104049623088,[ 0.02453044 -0.03469767],"[ 0.02003771 -0.85160456 -1.45037068  0.70478456  1.44389741 -0.11392095
 -0.3053894   2.4097075  -0.92967857  0.1160812   0.        ]",-0.473343,"[[ -1.33137149e+00   2.53322495e+00   1.65777739e-01  -1.30456106e-02]
 [ -4.51048310e+00   1.96984188e+01   0.00000000e+00   0.00000000e+00]]",[-0.14945167  0.4738318 ],[ 0.26194315  0.06905011]
16,-0.145759238197,[ 0.02453044 -0.03469767],"[-0.08683987 -1.04206986 -1.47432165  0.01613915  1.4438549  -0.11391985
 -0.20621771  2.39411803 -1.19341514  0.15652588  0.        ]",-0.493006,"[[ -1.41027574e+00   2.92602354e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.38373305e+00   1.95818420e+01   0.00000000e+00   0.00000000e+00]]",[-0.157694    0.45477641],[-1.41479502  0.48893839]
17,-0.165800631012,[ 0.02453044 -0.03469767],"[-0.23347819 -1.0697816  -1.49174774 -0.34178947  1.4438124  -0.11391875
 -0.54885949 -0.02170637 -1.32374938  0.14911031  0.        ]",-0.61856,"[[-1.51701156  3.11356422  0.16577774 -0.01304561]
 [-7.27681756  1.33565247  0.          0.        ]]",[-0.15742749  0.45363867],[ 0.14469443  0.21792701]
18,-0.161469410595,[ 0.02453044 -0.03469767],"[-0.4245548  -1.06882738 -1.48844491 -0.30312064  1.4437699  -0.11391765
 -0.48576494 -0.47167294 -1.29640772  0.14440572  0.        ]",-0.618667,"[[-1.65535669  3.09346993  0.16577774 -0.01304561]
 [-6.56002356 -2.06285479  0.          0.        ]]",[-0.15483341  0.45912275],[ 0.38550922  1.80005369]
19,-0.155911629705,[ 0.02453044 -0.03469767],"[-0.58127806 -1.06561009 -1.46360871 -0.2284916   1.4437274  -0.11391655
 -0.33998591 -0.41601659 -1.26225774  0.13080517  0.        ]",-0.611063,"[[-1.76993965  3.05462499  0.16577774 -0.01304561]
 [-4.90378424 -1.64253699  0.          0.        ]]",[-0.15017791  0.46442086],[-0.87301166 -0.47147527]
20,-0.149459520731,[ 0.02453044 -0.03469767],"[-0.75696488 -1.05856948 -1.41074795 -0.13042217  1.44368491 -0.11391545
 -0.63566877 -0.65890417 -1.22386851  0.10245312  0.        ]",-0.595899,"[[-1.9017223   3.00336816  0.16577774 -0.01304561]
 [-8.26327776 -3.47703576  0.          0.        ]]",[-0.15183264  0.46563858],[-1.00429872  0.78336944]
21,-0.145348825307,[ 0.02453044 -0.03469767],"[-1.01173291 -1.05135375 -1.2804011  -0.05866275  1.44364243 -0.11391434
 -0.96972319 -0.23912015 -1.20113949  0.05819708  0.        ]",-0.672567,"[[ -2.10506966   2.96563743   0.16577774  -0.01304561]
 [-12.05881495  -0.30661391   0.           0.        ]]",[-0.15256928  0.463664  ],[ 1.62585741 -0.52517846]
22,-0.14418216318,[ 0.02453044 -0.03469767],"[-1.23308309 -1.04515119 -1.10016593 -0.00772356  1.44359994 -0.11391324
 -0.60022508 -0.51363617 -1.19569183  0.01237735  0.        ]",-0.636715,"[[-2.30412678  2.93870273  0.16577774 -0.01304561]
 [-7.86088192 -2.37993815  0.          0.        ]]",[-0.14625497  0.47127268],[ 0.61180344  0.68796098]
23,-0.144473322013,[ 0.02453044 -0.03469767],"[-1.35959961 -1.04003523 -0.95610885  0.02953412  1.44355746 -0.11391214
 -0.37330821 -0.14670343 -1.19785742 -0.02099419  0.        ]",-0.584979,"[[-2.43547807  2.91890852  0.16577774 -0.01304561]
 [-5.28284701  0.39128474  0.          0.        ]]",[-0.14209205  0.47393826],[-1.41153992 -0.17530404]
24,-0.146743861349,[ 0.02453044 -0.03469767],"[-1.47764273 -1.04022459 -0.77818587  0.02806583  1.44351499 -0.11391104
 -0.71258373 -0.2396632  -1.2120487  -0.0412469   0.        ]",-0.556944,"[[-2.5798106   2.91969006  0.16577774 -0.01304561]
 [-9.13755836 -0.31079911  0.          0.        ]]",[-0.14610091  0.47081375],[-1.70954374  2.10128957]
25,-0.15134112675,[ 0.02453044 -0.03469767],"[-1.61040302 -1.04853794 -0.47476279 -0.03522555  1.44347251 -0.11390994
 -1.04511997  0.28540314 -1.24133321 -0.0420783   0.        ]",-0.624983,"[[ -2.80047001   2.9532611    0.16577774  -0.01304561]
 [-12.91580592   3.65467701   0.           0.        ]]",[-0.15060474  0.46499914],[ 0.415557    1.05510303]
26,-0.155282639767,[ 0.02453044 -0.03469767],"[-1.68282924 -1.06407716 -0.1182199  -0.20505155  1.44343005 -0.11390884
 -0.87779288  0.07744941 -1.26671689 -0.01101087  0.        ]",-0.611215,"[[ -3.03971279   3.0423963    0.16577774  -0.01304561]
 [-11.01493625   2.0841693    0.           0.        ]]",[-0.15392917  0.46058512],[-0.36400216 -0.66902479]
27,-0.157795850078,[ 0.02453044 -0.03469767],"[-1.6781469  -1.0641836   0.23707217 -0.20709404  1.44338758 -0.11390774
 -0.98544718 -0.38463239 -1.28269898 -0.0078529   0.        ]",-0.579426,"[[ -3.2722855    3.04346315   0.16577774  -0.01304561]
 [-12.23822714  -1.40557516   0.           0.        ]]",[-0.16063088  0.4553594 ],[-0.96700935  0.6254781 ]
28,-0.162588416634,[ 0.02453044 -0.03469767],"[-1.57451812 -1.06136318  0.64991318 -0.16657556  1.44334512 -0.11390664
 -1.30108152 -0.29817967 -1.3131226  -0.03476846  0.        ]",-0.5702,"[[ -3.55303313e+00   3.02229905e+00   1.65777739e-01  -1.30456106e-02]
 [ -1.58245859e+01  -7.52699611e-01   0.00000000e+00   0.00000000e+00]]",[-0.16857094  0.44779682],[-0.81590312  0.89932999]
29,-0.169002764505,[ 0.02453044 -0.03469767],"[-1.31213417 -1.05975559  1.08931152 -0.14655483  1.44330266 -0.11390554
 -1.5577892  -0.24403836 -1.35390036 -0.04114542  0.        ]",-0.660843,"[[ -3.89879304e+00   3.01182276e+00   1.65777739e-01  -1.30456106e-02]
 [ -1.87416864e+01  -3.43841666e-01   0.00000000e+00   0.00000000e+00]]",[-0.17561971  0.43934211],[ 1.97156773  0.56334503]
30,-0.174714727394,[ 0.02453044 -0.03469767],"[-0.94852543 -1.05892091  1.3941274  -0.13689803  1.44326021 -0.11390444
 -1.17661947 -0.22179438 -1.39047242 -0.02865     0.        ]",-0.511497,"[[ -4.23017922e+00   3.00676495e+00   1.65777739e-01  -1.30456106e-02]
 [ -1.44113645e+01  -1.75872823e-01   0.00000000e+00   0.00000000e+00]]",[-0.17558497  0.43709078],[-1.74331529  0.65698448]
31,-0.179247022811,[ 0.02453044 -0.03469767],"[-0.5237721  -1.05850507  1.54982343 -0.13234353  1.44321776 -0.11390333
 -1.49994618 -0.20857885 -1.41933837 -0.00280044  0.        ]",-0.476108,"[[ -4.55526883e+00   3.00437868e+00   1.65777739e-01  -1.30456106e-02]
 [ -1.80853540e+01  -7.60862452e-02   0.00000000e+00   0.00000000e+00]]",[-0.1810618   0.42863253],[-2.2824852   0.18085641]
32,-0.18285644099,[ 0.02453044 -0.03469767],"[ 0.02208972 -1.05822766  1.52448579 -0.12942922  1.44317531 -0.11390223
 -1.81683978 -0.20738711 -1.44126488  0.04109221  0.        ]",-0.518184,"[[ -4.95310855e+00   3.00285159e+00   1.65777739e-01  -1.30456106e-02]
 [ -2.16866155e+01  -6.71020230e-02   0.00000000e+00   0.00000000e+00]]",[-0.18942422  0.4182969 ],[-1.44364806  1.72053843]
33,-0.18387574056,[ 0.02453044 -0.03469767],"[ 0.59346389 -1.05817462  1.19873247 -0.12907017  1.44313287 -0.11390113
 -2.12741392 -0.19572957 -1.44427807  0.09967894  0.        ]",-0.522685,"[[ -5.42225815e+00   3.00266400e+00   1.65777739e-01  -1.30456106e-02]
 [ -2.52165828e+01   2.09181863e-02   0.00000000e+00   0.00000000e+00]]",[-0.19745429  0.41022551],[-1.37213446  2.26713593]
34,-0.180751653111,[ 0.02453044 -0.03469767],"[ 1.00388585 -1.05823868  0.52177032 -0.13003647  1.44309043 -0.11390003
 -2.43177951 -0.19525495 -1.4181307   0.15974805  0.        ]",-0.512686,"[[ -5.96130602e+00   3.00317126e+00   1.65777739e-01  -1.30456106e-02]
 [ -2.86766741e+01   2.44877521e-02   0.00000000e+00   0.00000000e+00]]",[-0.20550451  0.40603089],[-0.98320487  1.83628432]
35,-0.172755400031,[ 0.02453044 -0.03469767],"[ 1.01909241 -1.05828427 -0.39318072 -0.13079609  1.443048   -0.11389893
 -2.72419199 -0.19648336 -1.36099325  0.19880237  0.        ]",-0.48657,"[[ -6.56820129e+00   3.00357014e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.20017716e+01   1.51965747e-02   0.00000000e+00   0.00000000e+00]]",[-0.20905459  0.40800217],[-0.29848081 -0.37333915]
36,-0.160418365314,[ 0.02453044 -0.03469767],"[ 0.51829493 -1.05569749 -1.19059905 -0.10309149  1.44300557 -0.11389783
 -2.77221209 -0.39236432 -1.28103121  0.19836934  0.        ]",-0.511011,"[[ -7.21373795e+00   2.98903255e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.25500558e+01  -1.46403983e+00   0.00000000e+00   0.00000000e+00]]",[-0.20177034  0.4194527 ],[-0.55667324 -0.76264163]
37,-0.143851154563,[ 0.02453044 -0.03469767],"[-0.34403011 -1.04258192 -1.4932838   0.00920572  1.44296314 -0.11389673
 -2.90918885 -0.78852306 -1.18453472  0.12662483  0.        ]",-0.560136,"[[ -7.88038757e+00   2.92973587e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.41096683e+01  -4.45571810e+00   0.00000000e+00   0.00000000e+00]]",[-0.1902836   0.43433797],[-0.2424829  -1.90900209]
38,-0.135826350804,[ 0.02453044 -0.03469767],"[-1.2101239  -1.00010886 -1.12233617  0.2461936   1.44292071 -0.11389563
 -2.93394261 -1.30133614 -1.14067928 -0.07360135  0.        ]",-0.611865,"[[ -8.56543536e+00   2.80176614e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.43940507e+01  -8.32845605e+00   0.00000000e+00   0.00000000e+00]]",[-0.17728879  0.44864887],[ 0.42328102  0.42450043]
39,-0.163072987737,[ 0.02453044 -0.03469767],"[-1.66361474 -0.9275788  -0.25943514  0.50705463  1.4428783  -0.11389453
 -2.72628589 -1.05714252 -1.28718808 -0.2877459   0.        ]",-0.623831,"[[ -9.22966072e+00   2.65369784e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.20363572e+01  -6.48458775e+00   0.00000000e+00   0.00000000e+00]]",[-0.16825862  0.45811966],[-0.04445415  1.4244369 ]
40,-0.201996947302,[ 0.02453044 -0.03469767],"[-1.55753333 -0.87271758  0.69104505  0.65420078  1.44283588 -0.11389343
 -2.68570261 -0.51608901 -1.54132625 -0.28612258  0.        ]",-0.705904,"[[ -9.86578256e+00   2.56499998e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.15774589e+01  -2.39886129e+00   0.00000000e+00   0.00000000e+00]]",[-0.16891782  0.45466429],[ 0.74167599  0.78108038]
41,-0.223429164453,[ 0.02453044 -0.03469767],"[-1.01098197 -0.86160565  1.35548268  0.68067607  1.44279347 -0.11389233
 -2.37223499 -0.10052089 -1.69915959 -0.09213785  0.        ]",-0.651506,"[[ -1.04615969e+01   2.54850798e+00   1.65777739e-01  -1.30456106e-02]
 [ -2.80159213e+01   7.39278134e-01   0.00000000e+00   0.00000000e+00]]",[-0.17281254  0.44676444],[-0.82584693  0.68562337]
42,-0.224093717287,[ 0.02453044 -0.03469767],"[-0.23337814 -0.88921283  1.56639825  0.61289439  1.44275106 -0.11389123
 -2.61089504  0.25677263 -1.69779699  0.14406793  0.        ]",-0.698122,"[[ -1.10491574e+01   2.59036472e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.07311457e+01   3.43736067e+00   0.00000000e+00   0.00000000e+00]]",[-0.18615267  0.4321216 ],[ 1.73670397  0.26549159]
43,-0.209907601295,[ 0.02453044 -0.03469767],"[ 0.49846499 -0.93611231  1.28144592  0.48095248  1.44270865 -0.11389013
 -2.20904071  0.38675011 -1.58481701  0.29748698  0.        ]",-0.652492,"[[ -1.16179583e+01   2.66895859e+00   1.65777739e-01  -1.30456106e-02]
 [ -2.61641491e+01   4.41889466e+00   0.00000000e+00   0.00000000e+00]]",[-0.18906352  0.42674646],[ 0.0995377   2.08372428]
44,-0.190117128244,[ 0.02453044 -0.03469767],"[ 0.94661669 -0.99772369  0.68160428  0.25628658  1.44266625 -0.11388903
 -2.12874023  0.89936023 -1.45316384  0.30782371  0.        ]",-0.526697,"[[ -1.21320945e+01   2.79617448e+00   1.65777739e-01  -1.30456106e-02]
 [ -2.52525114e+01   8.28986511e+00   0.00000000e+00   0.00000000e+00]]",[-0.19339657  0.42284212],[-1.29102094  0.04213745]
45,-0.175118884621,[ 0.02453044 -0.03469767],"[ 1.06723047 -1.05009241 -0.12388529 -0.05179315  1.44262385 -0.11388793
 -2.43289205  0.89958123 -1.37192614  0.22283469  0.        ]",-0.47935,"[[ -1.26718579e+01   2.96198925e+00   1.65777739e-01  -1.30456106e-02]
 [ -2.87122738e+01   8.29165118e+00   0.00000000e+00   0.00000000e+00]]",[-0.20172982  0.41528916],[-0.55397926  0.1737527 ]
46,-0.168566796209,[ 0.02453044 -0.03469767],"[ 0.75334265 -1.06373884 -0.94444634 -0.2059711   1.44258146 -0.11388683
 -2.57566597 -0.10753106 -1.33662342  0.17794198  0.        ]",-0.512311,"[[ -1.32624126e+01   3.04284013e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.03376955e+01   6.86702363e-01   0.00000000e+00   0.00000000e+00]]",[-0.2027059   0.41568565],[-0.50784315  0.88176249]
47,-0.159137167147,[ 0.02453044 -0.03469767],"[ 0.03968308 -1.0630516  -1.44476074 -0.19563643  1.44253907 -0.11388572
 -2.69947587 -0.29372677 -1.27789663  0.16254741  0.        ]",-0.55802,"[[ -1.38833156e+01   3.03744789e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.17478724e+01  -7.19314810e-01   0.00000000e+00   0.00000000e+00]]",[-0.19574411  0.42467436],[-0.27209334  0.22141541]
48,-0.151139354085,[ 0.02453044 -0.03469767],"[-0.82742248 -1.06099774 -1.38135632 -0.16698438  1.44249668 -0.11388462
 -2.73872076 -0.28733182 -1.23358122  0.103137    0.        ]",-0.592652,"[[ -1.45227758e+01   3.02248013e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.21966487e+01  -6.71048287e-01   0.00000000e+00   0.00000000e+00]]",[-0.18662876  0.43425539],[-0.4257415   0.20404993]
49,-0.150841190848,[ 0.02453044 -0.03469767],"[-1.49965295 -1.059363   -0.73762634 -0.14660257  1.4424543  -0.11388352
 -2.83065621 -0.25116775 -1.23693129  0.02234494  0.        ]",-0.679507,"[[ -1.51772259e+01   3.01181681e+00   1.65777739e-01  -1.30456106e-02]
 [ -3.32448732e+01  -3.97991486e-01   0.00000000e+00   0.00000000e+00]]",[-0.18408078  0.43582496],[ 2.0035312  -0.12045453]
