timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
15,-0.138990240657,[-0.18263717 -0.27537942],"[ 1.14110155 -0.57495346 -0.18204714 -0.36036871  1.14583564  0.30770877
 -0.35976822 -0.44641319 -1.22977107 -0.17363492  0.        ]",-0.54811,"[[ -6.44311853e+00   3.01762921e+00   1.30533957e-01   3.58337757e-02]
 [ -4.42979431e+01  -5.59214551e-01   0.00000000e+00   0.00000000e+00]]",[-1.39368606  0.60402882],[-1.23596752  2.4218796 ]
16,-0.123897891379,[-0.18263717 -0.27537942],"[ 0.43320081 -0.57358633 -1.26008191 -0.33524925  1.14583176  0.30770828
 -0.45478013 -0.40373805 -1.11885358 -0.17433039  0.        ]",-0.541767,"[[ -7.36000324e+00   3.00991586e+00   1.30533957e-01   3.58337757e-02]
 [ -4.73802594e+01  -2.50622062e-01   0.00000000e+00   0.00000000e+00]]",[-1.26862788  0.70250821],[-2.08343181 -0.02955605]
17,-0.11826703316,[-0.18263717 -0.27537942],"[-0.86283534 -0.57243702 -1.26712464 -0.31523356  1.14582787  0.30770778
 -0.54791159 -0.4194455  -1.05279435 -0.2955362   0.        ]",-0.686709,"[[ -8.33792230e+00   3.00376412e+00   1.30533957e-01   3.58337757e-02]
 [ -5.04015760e+01  -3.64212689e-01   0.00000000e+00   0.00000000e+00]]",[-1.1994853  0.8244611],[-0.64333708  0.85807965]
18,-0.130870345676,[-0.18263717 -0.27537942],"[-1.59779959 -0.57190429 -0.0385172  -0.30626617  1.14582399  0.30770729
 -0.59566974 -0.36990714 -1.10841876 -0.43252826  0.        ]",-0.777035,"[[ -9.36149899e+00   3.00100642e+00   1.30533957e-01   3.58337757e-02]
 [ -5.19509375e+01  -5.99042886e-03   0.00000000e+00   0.00000000e+00]]",[-1.24993134  0.83786809],[-0.20815293  0.73131165]
19,-0.147630331573,[-0.18263717 -0.27537942],"[-0.99662442 -0.57199346  1.29213749 -0.30777592  1.14582011  0.3077068
 -0.58937078 -0.36422207 -1.23570639 -0.44282006  0.        ]",-0.567362,"[[ -1.03984679e+01   3.00147096e+00   1.30533957e-01   3.58337757e-02]
 [ -5.17466310e+01   3.51155610e-02   0.00000000e+00   0.00000000e+00]]",[-1.39222229  0.72204959],[-1.38252601  0.43900608]
20,-0.152761686546,[-0.18263717 -0.27537942],"[ 0.40054073 -0.57205677  1.39053902 -0.30885613  1.14581622  0.3077063
 -0.67983804 -0.36835338 -1.30827725 -0.31263397  0.        ]",-0.424456,"[[ -1.14628472e+01   3.00180336e+00   1.30533957e-01   3.58337757e-02]
 [ -5.46815230e+01   5.23650140e-03   0.00000000e+00   0.00000000e+00]]",[-1.51370788  0.60752839],[-1.96600567  0.11999847]
21,-0.140637737818,[-0.18263717 -0.27537942],"[ 1.15846467 -0.57199498  0.02764449 -0.30783764  1.14581234  0.30770581
 -0.76851401 -0.37243457 -1.24249985 -0.16815292  0.        ]",-0.540583,"[[ -1.25853414e+01   3.00149025e+00   1.30533957e-01   3.58337757e-02]
 [ -5.75583125e+01  -2.42802018e-02   0.00000000e+00   0.00000000e+00]]",[-1.37810314  0.60176921],[-0.51815547  0.73158963]
22,-0.121713797112,[-0.18263717 -0.27537942],"[ 0.30552045 -0.57203306 -1.32567293 -0.30849449  1.14580846  0.30770532
 -0.79662709 -0.36544911 -1.10184008 -0.1805286   0.        ]",-0.603115,"[[ -1.37456588e+01   3.00169243e+00   1.30533957e-01   3.58337757e-02]
 [ -5.84703883e+01   2.62291387e-02   0.00000000e+00   0.00000000e+00]]",[-1.22923326  0.72855455],[-0.47049681  2.86323274]
23,-0.120370670126,[-0.18263717 -0.27537942],"[-1.19606371 -0.57218715 -1.00140783 -0.31110626  1.14580457  0.30770482
 -0.81836706 -0.36323021 -1.05594229 -0.34217082  0.        ]",-0.579208,"[[ -1.49221434e+01   3.00249584e+00   1.30533957e-01   3.58337757e-02]
 [ -5.91757175e+01   4.22701546e-02   0.00000000e+00   0.00000000e+00]]",[-1.19496465  0.83485627],[-1.63444919  1.1921889 ]
24,-0.139272843121,[-0.18263717 -0.27537942],"[-1.47744194 -0.57232205  0.67324041 -0.31340766  1.14580069  0.30770433
 -0.90430016 -0.36526259 -1.16628163 -0.45586312  0.        ]",-0.669158,"[[ -1.61336289e+01   3.00320372e+00   1.30533957e-01   3.58337757e-02]
 [ -6.19635411e+01   2.75691657e-02   0.00000000e+00   0.00000000e+00]]",[-1.29136109  0.81083453],[-0.93635978  0.12035371]
25,-0.152858140719,[-0.18263717 -0.27537942],"[-0.05708826 -0.57222099  1.54020172 -0.31171449  1.14579681  0.30770384
 -0.98076454 -0.37597343 -1.29720773 -0.36490609  0.        ]",-0.467521,"[[ -1.73977890e+01   3.00268320e+00   1.30533957e-01   3.58337757e-02]
 [ -6.44442038e+01  -4.98879801e-02   0.00000000e+00   0.00000000e+00]]",[-1.45331001  0.65446258],[-1.67429013  1.16255456]
26,-0.143149162565,[-0.18263717 -0.27537942],"[ 1.14598521 -0.57221654  0.25860167 -0.31165754  1.14579293  0.30770334
 -1.06348156 -0.36575657 -1.25909753 -0.18243414  0.        ]",-0.50365,"[[ -1.87135977e+01   3.00266584e+00   1.30533957e-01   3.58337757e-02]
 [ -6.71277235e+01   2.39880607e-02   0.00000000e+00   0.00000000e+00]]",[-1.37303877  0.60693145],[-1.34129491  1.40953192]
27,-0.121260983358,[-0.18263717 -0.27537942],"[ 0.23631796 -0.57231694 -1.3542948  -0.31337613  1.14578904  0.30770285
 -1.1445606  -0.3656969  -1.09763724 -0.18602611  0.        ]",-0.567694,"[[ -2.00825438e+01   3.00319449e+00   1.30533957e-01   3.58337757e-02]
 [ -6.97581246e+01   2.44151518e-02   0.00000000e+00   0.00000000e+00]]",[-1.20379138  0.7454344 ],[-1.36733704 -1.32086238]
28,-0.12424938165,[-0.18263717 -0.27537942],"[-1.43979052 -0.56372853 -0.64427298 -0.18602965  1.14578516  0.30770236
 -1.22403293 -0.91380318 -1.06095895 -0.41916089  0.        ]",-0.604518,"[[ -2.15035760e+01   2.96391765e+00   1.30533957e-01   3.58337757e-02]
 [ -7.23364231e+01  -3.93907323e+00   0.00000000e+00   0.00000000e+00]]",[-1.07048321  1.03734064],[-1.44921987  1.16175539]
29,-0.1560951516,[-0.18263717 -0.27537942],"[-0.98423174 -0.55331704  1.30115151 -0.06265347  1.14578128  0.30770186
 -1.30191914 -0.35612017 -1.29241615 -0.47092395  0.        ]",-0.593676,"[[ -2.29756565e+01   2.92559976e+00   1.30533957e-01   3.58337757e-02]
 [ -7.48632900e+01   9.36434996e-02   0.00000000e+00   0.00000000e+00]]",[-1.32529902  0.79193103],[-1.00538994  1.3198259 ]
30,-0.150722702573,[-0.18263717 -0.27537942],"[ 0.88981983 -0.56450795  0.94262378 -0.19641146  1.1457774   0.30770137
 -1.37827824  0.19048442 -1.31061897 -0.21249127  0.        ]",-0.317949,"[[ -2.44977776e+01   2.96712926e+00   1.30533957e-01   3.58337757e-02]
 [ -7.73406415e+01   4.04625111e+00   0.00000000e+00   0.00000000e+00]]",[-1.40454745  0.56088966],[-3.60104694  0.20905978]
31,-0.128306413007,[-0.18263717 -0.27537942],"[ 0.59698429 -0.57700638 -1.14777379 -0.40177712  1.14577351  0.30770087
 -1.45313533 -0.23611861 -1.15089831 -0.17648403  0.        ]",-0.640515,"[[ -2.60689581e+01   3.03033018e+00   1.30533957e-01   3.58337757e-02]
 [ -7.97692945e+01   9.61402229e-01   0.00000000e+00   0.00000000e+00]]",[-1.20695424  0.67953002],[ 0.48540081 -0.02082777]
32,-0.122452255529,[-0.18263717 -0.27537942],"[-1.32328854 -0.57684729 -0.84279164 -0.3984504   1.14576963  0.30770038
 -1.34521301 -0.44593951 -1.07261582 -0.33968695  0.        ]",-0.700616,"[[ -2.76292184e+01   3.02931084e+00   1.30533957e-01   3.58337757e-02]
 [ -7.62683614e+01  -5.55855499e-01   0.00000000e+00   0.00000000e+00]]",[-1.16694331  0.86225659],[-0.67814732 -0.70056986]
33,-0.147780367832,[-0.18263717 -0.27537942],"[-1.08708182 -0.56975406  1.21946907 -0.27193661  1.14576575  0.30769989
 -1.38142931 -0.82848462 -1.23353861 -0.45316384  0.        ]",-0.504846,"[[ -2.91663762e+01   2.99044073e+00   1.30533957e-01   3.58337757e-02]
 [ -7.74434485e+01  -3.32211843e+00   0.00000000e+00   0.00000000e+00]]",[-1.24929094  0.90974438],[-1.81031821  1.99671032]
34,-0.151360337453,[-0.18263717 -0.27537942],"[ 0.85501977 -0.56382571  0.9916463  -0.18739457  1.14576187  0.30769939
 -1.45620006 -0.27246166 -1.31468496 -0.21671868  0.        ]",-0.449701,"[[ -3.07395839e+01   2.96434089e+00   1.30533957e-01   3.58337757e-02]
 [ -7.98693118e+01   6.98572328e-01   0.00000000e+00   0.00000000e+00]]",[-1.39759707  0.60737538],[-1.56224029  0.11008052]
35,-0.122877959281,[-0.18263717 -0.27537942],"[ 0.58730317 -0.56804682 -1.15542728 -0.24616809  1.14575798  0.3076989
 -1.52950201 -0.21477212 -1.11408392 -0.15366624  0.        ]",-0.446568,"[[ -3.23608318e+01   2.98249745e+00   1.30533957e-01   3.58337757e-02]
 [ -8.22475564e+01   1.11573193e+00   0.00000000e+00   0.00000000e+00]]",[-1.19873238  0.68577147],[-2.20133529  0.42683671]
36,-0.123433359423,[-0.18263717 -0.27537942],"[-1.41242529 -0.57413113 -0.69752291 -0.34548055  1.1457541   0.30769841
 -1.6013544  -0.26334516 -1.06890351 -0.37678012  0.        ]",-0.607126,"[[ -3.40291726e+01   3.01306085e+00   1.30533957e-01   3.58337757e-02]
 [ -8.45788084e+01   7.64490264e-01   0.00000000e+00   0.00000000e+00]]",[-1.18508863  0.82597458],[-0.77859123  0.80542211]
37,-0.148226729097,[-0.18263717 -0.27537942],"[-0.74981432 -0.5746568   1.43656958 -0.35522751  1.14575022  0.30769791
 -1.64475814 -0.39384867 -1.24635054 -0.42266308  0.        ]",-0.542858,"[[ -3.57348796e+01   3.01605366e+00   1.30533957e-01   3.58337757e-02]
 [ -8.59871725e+01  -1.79203119e-01   0.00000000e+00   0.00000000e+00]]",[-1.32659483  0.74905324],[-0.50941275  1.1490227 ]
38,-0.144780417132,[-0.18263717 -0.27537942],"[ 1.11874333 -0.57385693  0.41324375 -0.34053587  1.14574634  0.30769742
 -1.65444818 -0.39965923 -1.26842622 -0.20167286  0.        ]",-0.389898,"[[ -3.74577801e+01   3.01154258e+00   1.30533957e-01   3.58337757e-02]
 [ -8.63018250e+01  -2.21224914e-01   0.00000000e+00   0.00000000e+00]]",[-1.31201696  0.63318044],[-2.00402992 -0.66633149]
39,-0.116461878992,[-0.18263717 -0.27537942],"[-0.13335379 -0.56763214 -1.43575907 -0.24015913  1.14574245  0.30769693
 -1.72381725 -0.76457754 -1.05631578 -0.21903985  0.        ]",-0.533632,"[[ -3.92063998e+01   2.98064445e+00   1.30533957e-01   3.58337757e-02]
 [ -8.85525858e+01  -2.86000493e+00   0.00000000e+00   0.00000000e+00]]",[-1.09091973  0.91302478],[-1.25304081  2.05207497]
40,-0.13753516888,[-0.18263717 -0.27537942],"[-1.58316927 -0.56365672  0.29249278 -0.18525376  1.14573857  0.30769643
 -1.79180468 -0.21002777 -1.14305552 -0.48212165  0.        ]",-0.808432,"[[ -4.09995839e+01   2.96367956e+00   1.30533957e-01   3.58337757e-02]
 [ -9.07585635e+01   1.15000489e+00   0.00000000e+00   0.00000000e+00]]",[-1.22126496  0.82884371],[ 0.79405514 -0.32305773]
41,-0.155286924981,[-0.18263717 -0.27537942],"[ 0.25693874 -0.56601816  1.45824865 -0.21721013  1.14573469  0.30769594
 -1.6395084  -0.39083999 -1.3261676  -0.31688005  0.        ]",-0.398607,"[[ -4.27651863e+01   2.97355968e+00   1.30533957e-01   3.58337757e-02]
 [ -8.58181036e+01  -1.57471674e-01   0.00000000e+00   0.00000000e+00]]",[-1.37909436  0.67185247],[-2.76886311  0.72571824]
42,-0.131674006926,[-0.18263717 -0.27537942],"[ 0.97503947 -0.57152752 -0.6892275  -0.3004444   1.14573081  0.30769545
 -1.7091748   0.00624394 -1.17929275 -0.1469193   0.        ]",-0.520878,"[[ -4.45042273e+01   2.99921851e+00   1.30533957e-01   3.58337757e-02]
 [ -8.80785229e+01   2.71387959e+00   0.00000000e+00   0.00000000e+00]]",[-1.22784042  0.59748822],[-0.2909494   0.86158805]
43,-0.120744137779,[-0.18263717 -0.27537942],"[-1.11682067 -0.57627888 -1.08071865 -0.38696835  1.14572693  0.30769495
 -1.69093431 -0.36054384 -1.06695804 -0.31288316  0.        ]",-0.463842,"[[ -4.62598642e+01   3.02579200e+00   1.30533957e-01   3.58337757e-02]
 [ -8.74870778e+01   6.16022648e-02   0.00000000e+00   0.00000000e+00]]",[-1.16273475  0.83442509],[-2.46219015  1.61052611]
44,-0.144701444153,[-0.18263717 -0.27537942],"[-1.06976028 -0.57540279  1.23434972 -0.36959429  1.14572304  0.30769446
 -1.75958039 -0.42428164 -1.21457923 -0.43750351  0.        ]",-0.425878,"[[ -4.80319537e+01   3.02046346e+00   1.30533957e-01   3.58337757e-02]
 [ -8.97144323e+01  -3.99295829e-01   0.00000000e+00   0.00000000e+00]]",[-1.2913723   0.79334652],[-2.13813068  0.73467482]
45,-0.146994770611,[-0.18263717 -0.27537942],"[ 1.0403181  -0.57409042  0.66186754 -0.344915    1.14571916  0.30769397
 -1.8268649  -0.41356594 -1.28154565 -0.22308442  0.        ]",-0.507278,"[[ -4.98481473e+01   3.01288837e+00   1.30533957e-01   3.58337757e-02]
 [ -9.18976558e+01  -3.21815045e-01   0.00000000e+00   0.00000000e+00]]",[-1.31547046  0.63715488],[-1.18929971  1.56220934]
46,-0.119817117789,[-0.18263717 -0.27537942],"[-0.04382965 -0.57323281 -1.4264083  -0.32955853  1.14571528  0.30769347
 -1.89281611 -0.3916662  -1.0830406  -0.20905672  0.        ]",-0.517281,"[[ -5.17075718e+01   3.00817118e+00   1.30533957e-01   3.58337757e-02]
 [ -9.40376672e+01  -1.63461569e-01   0.00000000e+00   0.00000000e+00]]",[-1.15424609  0.78597713],[-1.42438168  0.86874706]
47,-0.135221192122,[-0.18263717 -0.27537942],"[-1.5724072  -0.5727757   0.35632937 -0.32160266  1.1457114   0.30769298
 -1.95746053 -0.38100995 -1.13773401 -0.44615862  0.        ]",-0.51844,"[[ -5.36093717e+01   3.00572621e+00   1.30533957e-01   3.58337757e-02]
 [ -9.61353285e+01  -8.64103019e-02   0.00000000e+00   0.00000000e+00]]",[-1.20037842  0.85647094],[-1.45583233  1.01697987]
48,-0.152143664057,[-0.18263717 -0.27537942],"[ 0.52920069 -0.57256812  1.31053076 -0.31804738  1.14570752  0.30769248
 -2.02082373 -0.37346819 -1.30655517 -0.29777363  0.        ]",-0.437932,"[[ -5.55527082e+01   3.00463344e+00   1.30533957e-01   3.58337757e-02]
 [ -9.81914716e+01  -3.18800832e-02   0.00000000e+00   0.00000000e+00]]",[-1.33564448  0.65260446],[-1.94265139  0.82690874]
49,-0.124497622469,[-0.18263717 -0.27537942],"[ 0.53828688 -0.57245543 -1.19210145 -0.31613771  1.14570363  0.30769199
 -2.08293089 -0.37244182 -1.12429863 -0.16589914  0.        ]",-0.488673,"[[ -5.75367592e+01   3.00404648e+00   1.30533957e-01   3.58337757e-02]
 [ -1.00206915e+02  -2.44628219e-02   0.00000000e+00   0.00000000e+00]]",[-1.14328933  0.74087232],[-1.50057309  1.90727479]
