timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.130210088993,[-0.11173882 -0.21552981],"[-1.42247073  0.24643713  0.83127887  2.12223946 -0.18604456 -1.32014084
 -0.30016282  1.64787094 -0.84876126  0.80517667  0.        ]",-0.533048,"[[ -3.68273554e+00   1.91794601e+00  -1.84648967e-02  -1.51980732e-01]
 [ -3.09825607e+01   1.44687054e+01   0.00000000e+00   0.00000000e+00]]",[-1.42259812  0.67180765],[-1.71238306  0.56870615]
11,-0.168034258022,[-0.11173882 -0.21552981],"[-0.74715049 -0.11478728  1.45477227  1.67269121 -0.18604411 -1.32013227
 -0.42370084  1.91940519 -0.75012111  1.27138937  0.        ]",-0.925058,"[[ -4.33598007e+00   2.22700189e+00  -1.84648967e-02  -1.51980732e-01]
 [ -3.43308081e+01   1.64302882e+01   0.00000000e+00   0.00000000e+00]]",[-1.62163949  0.63970923],[-0.4592882   0.92219537]
12,-0.179591365681,[-0.11173882 -0.21552981],"[ 0.1960508  -0.43736709  1.48289626  0.86077007 -0.18604365 -1.3201237
 -0.46581493  2.37935106 -0.46101199  1.48981665  0.        ]",-0.855604,"[[ -5.03404984e+00   2.58894364e+00  -1.84648967e-02  -1.51980732e-01]
 [ -3.54722483e+01   1.97530017e+01   0.00000000e+00   0.00000000e+00]]",[-1.87386191  0.60571837],[-1.77695941  0.40702526]
13,-0.161646344353,[-0.11173882 -0.21552981],"[ 0.9659008  -0.62248579  0.78682635 -0.2934411  -0.1860432  -1.32011512
 -0.58604291  2.54798565 -0.19389739  1.36542366  0.        ]",-0.475208,"[[ -5.77619117e+00   2.99622602e+00  -1.84648967e-02  -1.51980732e-01]
 [ -3.87307908e+01   2.09714823e+01   0.00000000e+00   0.00000000e+00]]",[-1.9962132   0.57416964],[-3.79898106 -0.72593663]
14,-0.150494022318,[-0.11173882 -0.21552981],"[ 1.07794836 -0.63584811 -0.38654088 -0.83508645 -0.18604274 -1.32010655
 -0.70387576 -0.36088392 -0.1610269   1.26944631  0.        ]",-0.467196,"[[ -6.58285212e+00   3.17511133e+00  -1.84648967e-02  -1.51980732e-01]
 [ -4.19244311e+01  -4.13975263e-02   0.00000000e+00   0.00000000e+00]]",[-1.87574482  0.59564066],[-1.1955655   0.21546974]
15,-0.162393982415,[-0.11173882 -0.21552981],"[ 0.29870082 -0.63648482 -1.32638939 -0.69386516 -0.18604228 -1.32009797
 -0.8193414  -0.79715009 -0.10337308  1.36557963  0.        ]",-0.467554,"[[ -7.45274071e+00   3.12860065e+00  -1.84648967e-02  -1.51980732e-01]
 [ -4.50539304e+01  -3.19288004e+00   0.00000000e+00   0.00000000e+00]]",[-1.79602635  0.61291856],[-2.31464305  0.61363075]
16,-0.159355922998,[-0.11173882 -0.21552981],"[ -9.38194572e-01  -6.33332425e-01  -1.23909532e+00  -5.21388970e-01
  -1.86041828e-01  -1.32008940e+00  -9.32511425e-01  -6.75799532e-01
  -6.95127633e-04   1.32207580e+00   0.00000000e+00]",-0.590052,"[[ -8.38459475e+00   3.07174760e+00  -1.84648967e-02  -1.51980732e-01]
 [ -4.81212344e+01  -2.31629644e+00   0.00000000e+00   0.00000000e+00]]",[-1.66299129  0.63040239],[-2.57823788  2.26762493]
17,-0.14375948073,[-0.11173882 -0.21552981],"[-1.61801027 -0.62925222 -0.01437761 -0.41568723 -0.18604137 -1.32008083
 -1.04343892 -0.52748428 -0.01202925  1.18990799  0.        ]",-0.464962,"[[ -9.37718512e+00   3.03680512e+00  -1.84648967e-02  -1.51980732e-01]
 [ -5.11277872e+01  -1.24492394e+00   0.00000000e+00   0.00000000e+00]]",[-1.53530967  0.6351729 ],[-3.12169056  0.18830938]
18,-0.137497708099,[-0.11173882 -0.21552981],"[-0.98014489 -0.62640222  1.32539942 -0.35931512 -0.18604092 -1.32007225
 -1.15217047 -0.44685852 -0.12985786  1.15641338  0.        ]",-0.538173,"[[ -1.04293097e+01   3.01812009e+00  -1.84648967e-02  -1.51980732e-01]
 [ -5.40748574e+01  -6.62518255e-01   0.00000000e+00   0.00000000e+00]]",[-1.55852175  0.61912274],[-3.10892589  1.66503292]
19,-0.151757525677,[-0.11173882 -0.21552981],"[ 0.47416987 -0.62493333  1.34285744 -0.33340899 -0.18604046 -1.32006368
 -1.25874901 -0.39110547 -0.20548082  1.28169381  0.        ]",-0.516569,"[[ -1.15397906e+01   3.00951929e+00  -1.84648967e-02  -1.51980732e-01]
 [ -5.69636145e+01  -2.59784464e-01   0.00000000e+00   0.00000000e+00]]",[-1.69287872  0.59782797],[-2.62571525  0.88978306]
20,-0.168370281738,[-0.11173882 -0.21552981],"[ 1.12572364 -0.62430893 -0.15424618 -0.32291898 -0.18604    -1.32005511
 -1.36321677 -0.37032169 -0.13192132  1.41920119  0.        ]",-0.593127,"[[ -1.27074732e+01   3.00603403e+00  -1.84648967e-02  -1.51980732e-01]
 [ -5.97952091e+01  -1.09656806e-01   0.00000000e+00   0.00000000e+00]]",[-1.7762711   0.59006774],[-1.22727043  0.66668533]
21,-0.16680980011,[-0.11173882 -0.21552981],"[ 0.04202173 -0.62399795 -1.41398977 -0.31781154 -0.18603955 -1.32004654
 -1.46561471 -0.36371221  0.00921497  1.38415094  0.        ]",-0.531188,"[[ -1.39312254e+01   3.00433665e+00  -1.84648967e-02  -1.51980732e-01]
 [ -6.25707580e+01  -6.19193740e-02   0.00000000e+00   0.00000000e+00]]",[-1.68874681  0.60275209],[-1.54554906 -0.08397801]
22,-0.146499354242,[-0.11173882 -0.21552981],"[-1.45199798 -0.62314181 -0.66078779 -0.30401458 -0.18603909 -1.32003796
 -1.56598332 -0.40992968  0.02599784  1.20379279  0.        ]",-0.628274,"[[ -1.52099373e+01   2.99974896e+00  -1.84648967e-02  -1.51980732e-01]
 [ -6.52913652e+01  -3.95785151e-01   0.00000000e+00   0.00000000e+00]]",[-1.47838116  0.62978494],[-0.44975217  0.46100373]
23,-0.135858693433,[-0.11173882 -0.21552981],"[-1.18852491 -0.62363863  1.1484109  -0.31201604 -0.18603864 -1.32002939
 -1.58398068 -0.29074664 -0.1168932   1.14096182  0.        ]",-0.63007,"[[ -1.65206621e+01   3.00241034e+00  -1.84648967e-02  -1.51980732e-01]
 [ -6.57795006e+01   4.65141197e-01   0.00000000e+00   0.00000000e+00]]",[-1.4631418   0.61416024],[-0.33366302 -0.14305433]
24,-0.152340352665,[-0.11173882 -0.21552981],"[ 0.49000195 -0.62399523  1.33226034 -0.31786563 -0.18603818 -1.32002082
 -1.58466502 -0.38315509 -0.20856519  1.28662418  0.        ]",-0.59096,"[[ -1.78364419e+01   3.00435542e+00  -1.84648967e-02  -1.51980732e-01]
 [ -6.57984052e+01  -2.02387467e-01   0.00000000e+00   0.00000000e+00]]",[-1.63172567  0.59015155],[-0.66352198 -0.16037208]
25,-0.170768736616,[-0.11173882 -0.21552981],"[ 1.07107285 -0.62201608 -0.41013603 -0.28658477 -0.18603773 -1.32001225
 -1.63351944 -0.47088809 -0.10704493  1.43723044  0.        ]",-0.589016,"[[ -1.91656991e+01   2.99394950e+00  -1.84648967e-02  -1.51980732e-01]
 [ -6.71228903e+01  -8.36143597e-01   0.00000000e+00   0.00000000e+00]]",[-1.72442329  0.58641171],[-1.11902038  0.74894406]
26,-0.162867583487,[-0.11173882 -0.21552981],"[-0.39725809 -0.62368043 -1.43595562 -0.31279105 -0.18603727 -1.32000368
 -1.73055652 -0.20588296  0.02912397  1.34521443  0.        ]",-0.541122,"[[ -2.05345485e+01   3.00266881e+00  -1.84648967e-02  -1.51980732e-01]
 [ -6.97533390e+01   1.07813489e+00   0.00000000e+00   0.00000000e+00]]",[-1.6047411   0.60291833],[-1.14832946 -0.88092722]
27,-0.138398940911,[-0.11173882 -0.21552981],"[-1.61868315 -0.62101905  0.00353259 -0.27168914 -0.18603681 -1.31999511
 -1.82567444 -0.69215361 -0.01646777  1.14450815  0.        ]",-0.516014,"[[ -2.19554869e+01   2.98898913e+00  -1.84648967e-02  -1.51980732e-01]
 [ -7.23318485e+01  -2.43448299e+00   0.00000000e+00   0.00000000e+00]]",[-1.39652038  0.64390707],[-1.4558292  0.4700189]
28,-0.141203184519,[-0.11173882 -0.21552981],"[-0.42499328 -0.61442277  1.54640079 -0.18314119 -0.18603636 -1.31998653
 -1.91889366 -0.42840615 -0.21672741  1.19216556  0.        ]",-0.494004,"[[ -2.34274791e+01   2.95941639e+00  -1.84648967e-02  -1.51980732e-01]
 [ -7.48589801e+01  -5.29301075e-01   0.00000000e+00   0.00000000e+00]]",[-1.45755267  0.59953326],[-2.13861807  0.27872838]
29,-0.170161421532,[-0.11173882 -0.21552981],"[ 1.11635288 -0.61455292  0.33093395 -0.18477091 -0.1860359  -1.31997796
 -2.0102709  -0.27481861 -0.16675027  1.43659163  0.        ]",-0.621904,"[[ -2.49495140e+01   2.95996220e+00  -1.84648967e-02  -1.51980732e-01]
 [ -7.73362773e+01   5.80137683e-01   0.00000000e+00   0.00000000e+00]]",[-1.64815509  0.57714874],[-0.53434571 -0.3952072 ]
30,-0.168059368795,[-0.11173882 -0.21552981],"[ 0.03593971 -0.61350897 -1.41535871 -0.17205051 -0.18603545 -1.31996939
 -2.03181829 -0.49369571  0.04787062  1.38538869  0.        ]",-0.540378,"[[ -2.65021062e+01   2.95570185e+00  -1.84648967e-02  -1.51980732e-01]
 [ -7.79209608e+01  -1.00093404e+00   0.00000000e+00   0.00000000e+00]]",[-1.5911541   0.60663754],[-1.09204745  0.15049917]
31,-0.135434884809,[-0.11173882 -0.21552981],"[ -1.59484502e+00  -6.09943396e-01  -2.26067662e-01  -1.30641733e-01
  -1.86034991e-01  -1.31996082e+00  -2.12095133e+00  -4.09192521e-01
   1.24355062e-03   1.11420559e+00   0.00000000e+00]",-0.428515,"[[ -2.80847719e+01   2.94180867e+00  -1.84648967e-02  -1.51980732e-01]
 [ -8.03375657e+01  -3.90533572e-01   0.00000000e+00   0.00000000e+00]]",[-1.3518641   0.63402963],[-1.98584095  0.90874831]
32,-0.141237319693,[-0.11173882 -0.21552981],"[-0.4186631  -0.61693509  1.54731374 -0.21514159 -0.18603454 -1.31995225
 -2.20832108  0.08924004 -0.20866585  1.19239795  0.        ]",-0.726963,"[[ -2.97152905e+01   2.97012139e+00  -1.84648967e-02  -1.51980732e-01]
 [ -8.27064824e+01   3.20988765e+00   0.00000000e+00   0.00000000e+00]]",[-1.42321694  0.58284771],[-0.30700711  2.21193639]
33,-0.163013991078,[-0.11173882 -0.21552981],"[ 1.13767362 -0.62898205  0.13332036 -0.41059251 -0.18603408 -1.31994368
 -2.19274535 -0.20551609 -0.15461078  1.37521991  0.        ]",-0.302404,"[[ -3.13651924e+01   3.03512023e+00  -1.84648967e-02  -1.51980732e-01]
 [ -8.22851287e+01   1.08072275e+00   0.00000000e+00   0.00000000e+00]]",[-1.61186135  0.56738138],[-3.14438655 -0.67143659]
34,-0.163702351119,[-0.11173882 -0.21552981],"[-0.30563265 -0.62786185 -1.44404389 -0.38767747 -0.18603362 -1.31993511
 -2.27869099 -0.59279556  0.00955208  1.35712717  0.        ]",-0.689898,"[[ -3.30342773e+01   3.02752872e+00  -1.84648967e-02  -1.51980732e-01]
 [ -8.46155613e+01  -1.71678515e+00   0.00000000e+00   0.00000000e+00]]",[-1.52098095  0.61069012],[ 0.72758389  0.70201223]
35,-0.138714450441,[-0.11173882 -0.21552981],"[-1.60906727 -0.62470083  0.24203195 -0.32999846 -0.18603317 -1.31992654
 -2.11057819 -0.41820596 -0.03196655  1.1507775   0.        ]",-0.529247,"[[ -3.46808770e+01   3.00838946e+00  -1.84648967e-02  -1.51980732e-01]
 [ -8.00596153e+01  -4.55656054e-01   0.00000000e+00   0.00000000e+00]]",[-1.36254692  0.62194145],[-1.12720227  0.15815835]
36,-0.145876316267,[-0.11173882 -0.21552981],"[ 0.00363461 -0.62371998  1.53632681 -0.31375699 -0.18603271 -1.31991797
 -2.19814576 -0.37490786 -0.20165257  1.23162732  0.        ]",-0.352472,"[[ -3.63058919e+01   3.00299179e+00  -1.84648967e-02  -1.51980732e-01]
 [ -8.24339698e+01  -1.42902776e-01   0.00000000e+00   0.00000000e+00]]",[-1.46404874  0.58188987],[-3.51042235 -0.09364121]
37,-0.170319851169,[-0.11173882 -0.21552981],"[ 1.0861811  -0.62247001 -0.35649863 -0.29393586 -0.18603226 -1.3199094
 -2.28397592 -0.42644995 -0.1126647   1.43388742  0.        ]",-0.537432,"[[ -3.79779226e+01   2.99639887e+00  -1.84648967e-02  -1.51980732e-01]
 [ -8.47613412e+01  -5.15221105e-01   0.00000000e+00   0.00000000e+00]]",[-1.60484278  0.57104421],[-1.48751899  0.93046433]
38,-0.158120320857,[-0.11173882 -0.21552981],"[-0.81026816 -0.62425366 -1.31134548 -0.32259747 -0.1860318  -1.31990083
 -2.36810322 -0.31294865  0.04020797  1.30094408  0.        ]",-0.540663,"[[ -3.96960382e+01   3.00593097e+00  -1.84648967e-02  -1.51980732e-01]
 [ -8.70426717e+01   3.04637928e-01   0.00000000e+00   0.00000000e+00]]",[-1.46004725  0.61044532],[-1.13409188  0.57646045]
39,-0.135866012495,[-0.11173882 -0.21552981],"[-1.36389289 -0.62448045  0.92863602 -0.32641873 -0.18603134 -1.31989226
 -2.45056018 -0.36426581 -0.09170813  1.13747105  0.        ]",-0.420387,"[[ -4.14593280e+01   3.00720111e+00  -1.84648967e-02  -1.51980732e-01]
 [ -8.92788484e+01  -6.60525372e-02   0.00000000e+00   0.00000000e+00]]",[-1.31286979  0.60890889],[-2.16185149  0.17916729]
40,-0.157405671366,[-0.11173882 -0.21552981],"[ 0.8012467  -0.62407975  1.04285593 -0.31978305 -0.18603089 -1.31988369
 -2.53137809 -0.37159627 -0.20200019  1.329382    0.        ]",-0.57722,"[[ -4.32668968e+01   3.00499612e+00  -1.84648967e-02  -1.51980732e-01]
 [ -9.14707248e+01  -1.19010325e-01   0.00000000e+00   0.00000000e+00]]",[-1.49074268  0.56703585],[-1.16396997  0.8877476 ]
41,-0.168881255206,[-0.11173882 -0.21552981],"[ 0.3415732  -0.62384754 -1.30563974 -0.31600071 -0.18603043 -1.31987512
 -2.61059023 -0.35882547 -0.01201467  1.40639062  0.        ]",-0.352885,"[[ -4.51178677e+01   3.00373910e+00  -1.84648967e-02  -1.51980732e-01]
 [ -9.36192081e+01  -2.67693022e-02   0.00000000e+00   0.00000000e+00]]",[-1.52210283  0.57697058],[-3.063849    0.43798475]
42,-0.14091695992,[-0.11173882 -0.21552981],"[-1.61082074 -0.62371186 -0.1116169  -0.31382011 -0.18602998 -1.31986655
 -2.68822843 -0.36017986 -0.0072789   1.16394084  0.        ]",-0.324962,"[[ -4.70113816e+01   3.00301442e+00  -1.84648967e-02  -1.51980732e-01]
 [ -9.57251662e+01  -3.65594730e-02   0.00000000e+00   0.00000000e+00]]",[-1.3014189  0.6202808],[-3.19105676  0.71438914]
43,-0.147125947437,[-0.11173882 -0.21552981],"[ 0.10380721 -0.6236522   1.51252184 -0.31288329 -0.18602952 -1.31985798
 -2.76432333 -0.35553924 -0.20473324  1.24221153  0.        ]",-0.465415,"[[ -4.89465964e+01   3.00270322e+00  -1.84648967e-02  -1.51980732e-01]
 [ -9.77894341e+01  -3.04564108e-03   0.00000000e+00   0.00000000e+00]]",[-1.37546611  0.56871396],[-1.52087533 -0.4024555 ]
44,-0.17213537319,[-0.11173882 -0.21552981],"[ 0.85211524 -0.62049324 -0.86099445 -0.26448803 -0.18602907 -1.31984941
 -2.83890406 -0.57699702 -0.0580829   1.44242255  0.        ]",-0.565255,"[[ -5.09226866e+01   2.98659384e+00  -1.84648967e-02  -1.51980732e-01]
 [ -9.98128063e+01  -1.60271632e+00   0.00000000e+00   0.00000000e+00]]",[-1.50625014  0.56839496],[-1.35173551  1.9526442 ]
45,-0.145504801308,[-0.11173882 -0.21552981],"[-1.47105939 -0.62208651 -0.62114623 -0.28827017 -0.18602861 -1.31984085
 -2.91199829 -0.0254039   0.02526838  1.19515064  0.        ]",-0.348365,"[[ -5.29388402e+01   2.99451536e+00  -1.84648967e-02  -1.51980732e-01]
 [ -1.01796037e+02   2.38160342e+00   0.00000000e+00   0.00000000e+00]]",[-1.32509732  0.60565782],[-2.4990374  -0.18949661]
46,-0.143137650378,[-0.11173882 -0.21552981],"[-0.21741648 -0.62592983  1.5597503  -0.3517808  -0.18602815 -1.31983228
 -2.98365113 -0.34382846 -0.1823331   1.20779772  0.        ]",-0.634777,"[[ -5.49942696e+01   3.01562547e+00  -1.84648967e-02  -1.51980732e-01]
 [ -1.03740353e+02   8.15275189e-02   0.00000000e+00   0.00000000e+00]]",[-1.32309151  0.56923032],[ 0.13904581  0.7362695 ]
47,-0.169575387269,[-0.11173882 -0.21552981],"[ 0.97435245 -0.62545745 -0.6558443  -0.34344579 -0.1860277  -1.31982371
 -2.88752358 -0.38727893 -0.09257121  1.425249    0.        ]",-0.494979,"[[ -5.70429478e+01   3.01285879e+00  -1.84648967e-02  -1.51980732e-01]
 [ -1.01136136e+02  -2.32334257e-01   0.00000000e+00   0.00000000e+00]]",[-1.50112057  0.55833799],[-1.22151895  0.55316173]
48,-0.149071768556,[-0.11173882 -0.21552981],"[-1.37471551 -0.6246638  -0.79759885 -0.32981262 -0.18602724 -1.31981514
 -2.95964793 -0.38218484  0.02951831  1.22502064  0.        ]",-0.536304,"[[ -5.90853070e+01   3.00833112e+00  -1.84648967e-02  -1.51980732e-01]
 [ -1.03093262e+02  -1.95545852e-01   0.00000000e+00   0.00000000e+00]]",[-1.33502841  0.62066054],[-0.35939832  0.05198802]
49,-0.141352337121,[-0.11173882 -0.21552981],"[-0.40529246 -0.62401496  1.54912745 -0.31901168 -0.18602679 -1.31980657
 -2.93678733 -0.37577532 -0.18212586  1.19261777  0.        ]",-0.515231,"[[ -6.11409723e+01   3.00474217e+00  -1.84648967e-02  -1.51980732e-01]
 [ -1.02475320e+02  -1.49255714e-01   0.00000000e+00   0.00000000e+00]]",[-1.30977809  0.57520026],[-1.69234094  0.91484938]
