timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.0291870324563,[-0.19001645 -0.29513958],"[-1.55866334 -0.56923634 -0.29062245 -0.52656799 -0.10828132 -0.17865722
  0.10085812  2.65175442 -0.04899631  0.13254992  0.        ]",-0.423487,"[[ -2.90871768e+00   3.06585606e+00  -1.39583873e-02  -2.04131565e-02]
 [ -3.18088642e+01   2.18456506e+01   0.00000000e+00   0.00000000e+00]]",[-1.53712177  0.43018436],[-0.14916421  1.76507984]
11,-0.0358975421316,[-0.19001645 -0.29513958],"[-1.48541426 -0.57001766  0.63923121 -1.00928463 -0.10828117 -0.17865698
  0.10198999 -0.52546441 -0.04234291  0.21978438  0.        ]",-0.246215,"[[ -3.54451608e+00   3.20956612e+00  -1.39583873e-02  -2.04131565e-02]
 [ -3.17707853e+01  -1.10007600e+00   0.00000000e+00   0.00000000e+00]]",[-1.43973577  0.57323605],[-0.53069563 -0.34621067]
12,-0.022647012433,[-0.19001645 -0.29513958],"[-0.898996   -0.57325228  1.35109033 -0.79062627 -0.10828103 -0.17865674
  0.05821838 -0.96137382 -0.09306925  0.1095825   0.        ]",-0.102025,"[[ -4.19470552e+00   3.14447414e+00  -1.39583873e-02  -2.04131565e-02]
 [ -3.32431957e+01  -4.24820703e+00   0.00000000e+00   0.00000000e+00]]",[-1.53243065  0.65046233],[-2.23578519 -0.06846428]
13,-0.0130003340245,[-0.19001645 -0.29513958],"[ 0.03115102 -0.5683125   1.52249163 -0.49899924 -0.10828089 -0.1786565
 -0.0399178  -0.98731362 -0.21035991  0.11560182  0.        ]",-0.202457,"[[ -4.89269122e+00   3.05763104e+00  -1.39583873e-02  -2.04131565e-02]
 [ -3.65443508e+01  -4.43556120e+00   0.00000000e+00   0.00000000e+00]]",[-1.64723361  0.61494303],[-1.65107362  0.63525402]
14,-0.028365533947,[-0.19001645 -0.29513958],"[ 0.90084809 -0.55820755  0.9299078  -0.28997072 -0.10828075 -0.17865626
 -0.13610536 -0.62698609 -0.25241353  0.25233827  0.        ]",-0.295871,"[[ -5.65604208e+00   2.99502997e+00  -1.39583873e-02  -2.04131565e-02]
 [ -3.97799572e+01  -1.83330427e+00   0.00000000e+00   0.00000000e+00]]",[-1.65935504  0.52408558],[-0.76468974  0.15084073]
15,-0.0420757608796,[-0.19001645 -0.29513958],"[ 1.13830982 -0.55135377 -0.229423   -0.18936628 -0.1082806  -0.17865602
 -0.20269586 -0.53943394 -0.16416507  0.36379993  0.        ]",-0.194819,"[[ -6.47411592e+00   2.96470843e+00  -1.39583873e-02  -2.04131565e-02]
 [ -4.20199648e+01  -1.20101465e+00   0.00000000e+00   0.00000000e+00]]",[-1.64569807  0.54674059],[-1.48501962 -1.21240739]
16,-0.0515181461341,[-0.19001645 -0.29513958],"[ 0.45494457 -0.5328859  -1.25036243  0.01953628 -0.10828046 -0.17865578
 -0.29566453 -1.08465872  0.01083595  0.34751756  0.        ]",-0.21116,"[[ -7.34589348e+00   2.90118217e+00  -1.39583873e-02  -2.04131565e-02]
 [ -4.51472928e+01  -5.13861280e+00   0.00000000e+00   0.00000000e+00]]",[-1.64698625  0.78422594],[-2.09820417  0.72496317]
17,-0.0479572253696,[-0.19001645 -0.29513958],"[-0.78588208 -0.50488877 -1.30575802  0.25547795 -0.10828032 -0.17865554
 -0.38677924 -0.67347389  0.10738537  0.09836399  0.        ]",-0.183056,"[[ -8.27959078e+00   2.82820595e+00  -1.39583873e-02  -2.04131565e-02]
 [ -4.82122587e+01  -2.16907270e+00   0.00000000e+00   0.00000000e+00]]",[-1.61348689  0.82534146],[-2.58042203  1.43933686]
18,-0.026819728969,[-0.19001645 -0.29513958],"[-1.58024088 -0.50347148 -0.17037904  0.2658887  -0.10828017 -0.1786553
 -0.47610069 -0.11973811 -0.06151999 -0.10638316  0.        ]",-0.313339,"[[ -9.27398163e+00   2.82494889e+00  -1.39583873e-02  -2.04131565e-02]
 [ -5.12169050e+01   1.82996604e+00   0.00000000e+00   0.00000000e+00]]",[-1.41862226  0.70036954],[-0.05482594 -0.08700811]
19,-0.00700781148617,[-0.19001645 -0.29513958],"[-1.11056664 -0.51706502  1.19058452  0.16073087 -0.10828003 -0.17865505
 -0.45241845 -0.17291214 -0.2761937  -0.02810681  0.        ]",-0.223347,"[[ -1.02903273e+01   2.85769445e+00  -1.39583873e-02  -2.04131565e-02]
 [ -5.04202996e+01   1.44594586e+00   0.00000000e+00   0.00000000e+00]]",[-1.378438    0.65547651],[-0.85105095 -0.85424412]
20,-0.0307977435665,[-0.19001645 -0.29513958],"[ 0.22683107 -0.51494629  1.46760604  0.17794466 -0.10827989 -0.17865481
 -0.52291693 -0.64569026 -0.36088703  0.22697349  0.        ]",-0.240532,"[[ -1.13225277e+01   2.85235647e+00  -1.39583873e-02  -2.04131565e-02]
 [ -5.27917722e+01  -1.96842358e+00   0.00000000e+00   0.00000000e+00]]",[-1.59508669  0.61747181],[-1.50193237 -0.0162916 ]
21,-0.0550148788645,[-0.19001645 -0.29513958],"[ 1.14603222 -0.49801235  0.28989469  0.3049627  -0.10827975 -0.17865457
 -0.60953954 -0.64977733 -0.20213256  0.48499991  0.        ]",-0.18268,"[[ -1.24075990e+01   2.81269327e+00  -1.39583873e-02  -2.04131565e-02]
 [ -5.57056363e+01  -1.99794866e+00   0.00000000e+00   0.00000000e+00]]",[-1.61001122  0.58028609],[-3.39949831  0.42634333]
22,-0.0620877591397,[-0.19001645 -0.29513958],"[ 0.54764681 -0.48739201 -1.18921833  0.3768126  -0.1082796  -0.17865433
 -0.69444804 -0.41121874  0.08501319  0.39111339  0.        ]",-0.292765,"[[ -1.35503686e+01   2.79002142e+00  -1.39583873e-02  -2.04131565e-02]
 [ -5.85618472e+01  -2.75107274e-01   0.00000000e+00   0.00000000e+00]]",[-1.65087295  0.65484691],[-1.35582569  0.79087539]
23,-0.0453244615983,[-0.19001645 -0.29513958],"[-1.0094686  -0.4994759  -1.1675354   0.29462482 -0.10827946 -0.17865409
 -0.77768628  0.02241345  0.09585046  0.03706048  0.        ]",-0.227431,"[[ -1.47496983e+01   2.81594027e+00  -1.39583873e-02  -2.04131565e-02]
 [ -6.13618811e+01   2.85653723e+00   0.00000000e+00   0.00000000e+00]]",[-1.59775603  0.64051986],[-2.15801176  1.90500373]
24,-0.0145715869819,[-0.19001645 -0.29513958],"[-1.53568592 -0.53647275  0.49006059 -0.01642894 -0.10827932 -0.17865385
 -0.85928974  0.56218433 -0.13532293 -0.04359344  0.        ]",-0.28286,"[[ -1.60044773e+01   2.91218068e+00  -1.39583873e-02  -2.04131565e-02]
 [ -6.41069336e+01   6.75470542e+00   0.00000000e+00   0.00000000e+00]]",[-1.36990333  0.52076936],[-0.52087761  0.41207676]
25,-0.0114883068314,[-0.19001645 -0.29513958],"[-0.19442353 -0.56592715  1.54649988 -0.43805169 -0.10827917 -0.17865361
 -0.88289006  0.02630038 -0.23255467  0.1057776   0.        ]",-0.243147,"[[ -1.72945816e+01   3.03942048e+00  -1.39583873e-02  -2.04131565e-02]
 [ -6.49008728e+01   2.88461882e+00   0.00000000e+00   0.00000000e+00]]",[-1.5458535   0.47199231],[-1.8732255   0.96056074]
26,-0.0278293128675,[-0.19001645 -0.29513958],"[ 1.12701905 -0.56750649  0.39437522 -0.47722648 -0.10827903 -0.17865337
 -0.96240098 -0.46279292 -0.21575095  0.24777864  0.        ]",-0.268635,"[[ -1.86194357e+01   3.05112744e+00  -1.39583873e-02  -2.04131565e-02]
 [ -6.75755499e+01  -6.47552491e-01   0.00000000e+00   0.00000000e+00]]",[-1.57869518  0.49400985],[-1.8539185   1.45014523]
27,-0.0397125623255,[-0.19001645 -0.29513958],"[ 0.35021506 -0.56511108 -1.30730076 -0.41953726 -0.10827889 -0.17865313
 -1.04033054 -0.49284212 -0.08137468  0.3008607   0.        ]",-0.274611,"[[ -1.99972492e+01   3.03388340e+00  -1.39583873e-02  -2.04131565e-02]
 [ -7.01970471e+01  -8.64569283e-01   0.00000000e+00   0.00000000e+00]]",[-1.57308161  0.58264434],[-0.98927979  1.13014653]
28,-0.0321010226196,[-0.19001645 -0.29513958],"[-1.38177454 -0.56281619 -0.74489831 -0.37190468 -0.10827875 -0.17865289
 -1.11545434 -0.44913715 -0.02295335  0.12795479  0.        ]",-0.213839,"[[ -2.14265457e+01   3.01962140e+00  -1.39583873e-02  -2.04131565e-02]
 [ -7.27241785e+01  -5.48943559e-01   0.00000000e+00   0.00000000e+00]]",[-1.50220311  0.65622824],[-1.44704     0.84811884]
29,-0.00932059266736,[-0.19001645 -0.29513958],"[-1.05736596 -0.56134467  1.23716838 -0.34412858 -0.1082786  -0.17865265
 -1.19035272 -0.41442657 -0.17394588  0.04475902  0.        ]",-0.174914,"[[ -2.29063088e+01   3.01129350e+00  -1.39583873e-02  -2.04131565e-02]
 [ -7.52437447e+01  -2.98273798e-01   0.00000000e+00   0.00000000e+00]]",[-1.3962841   0.63053083],[-1.45703826 -0.17227826]
30,-0.0269044875296,[-0.19001645 -0.29513958],"[ 0.84181576 -0.5588983   1.01188489 -0.30154652 -0.10827846 -0.17865241
 -1.26376817 -0.50855434 -0.25462415  0.23922607  0.        ]",-0.274861,"[[ -2.44359632e+01   2.99850846e+00  -1.39583873e-02  -2.04131565e-02]
 [ -7.77134469e+01  -9.78055104e-01   0.00000000e+00   0.00000000e+00]]",[-1.57661653  0.51909906],[-1.82675818  1.21241499]
31,-0.0424344740994,[-0.19001645 -0.29513958],"[ 0.66089554 -0.5608584  -1.09838475 -0.33536422 -0.10827832 -0.17865217
 -1.33572934 -0.23918468 -0.08480779  0.33079423  0.        ]",-0.172815,"[[ -2.60145201e+01   3.00866410e+00  -1.39583873e-02  -2.04131565e-02]
 [ -8.01342508e+01   9.67284030e-01   0.00000000e+00   0.00000000e+00]]",[-1.52905238  0.53335309],[-1.81800256 -0.34789545]
32,-0.0329698902291,[-0.19001645 -0.29513958],"[-1.3283335  -0.56131668 -0.82960596 -0.34366841 -0.10827818 -0.17865193
 -1.40626859 -0.45487993 -0.01670523  0.12990192  0.        ]",-0.225513,"[[ -2.76410144e+01   3.01115586e+00  -1.39583873e-02  -2.04131565e-02]
 [ -8.25072468e+01  -5.90433341e-01   0.00000000e+00   0.00000000e+00]]",[-1.50171614  0.65710711],[-1.12571628  0.67754853]
33,-0.00749835007552,[-0.19001645 -0.29513958],"[-0.91445718 -0.56008652  1.34140293 -0.32178266 -0.10827803 -0.17865169
 -1.47540669 -0.39468764 -0.19311176  0.04962991  0.        ]",-0.270379,"[[ -2.93144956e+01   3.00458756e+00  -1.39583873e-02  -2.04131565e-02]
 [ -8.48331359e+01  -1.55740190e-01   0.00000000e+00   0.00000000e+00]]",[-1.40410089  0.61896908],[-0.55889026  0.52208919]
34,-0.0309620767879,[-0.19001645 -0.29513958],"[ 1.05479815 -0.55973718  0.63439797 -0.31576993 -0.10827789 -0.17865145
 -1.49125736 -0.37950782 -0.23483637  0.2760926   0.        ]",-0.353183,"[[ -3.10165101e+01   3.00278211e+00  -1.39583873e-02  -2.04131565e-02]
 [ -8.53665356e+01  -4.61185784e-02   0.00000000e+00   0.00000000e+00]]",[-1.54426813  0.49575347],[-0.52895763  0.54682116]
35,-0.0422530607114,[-0.19001645 -0.29513958],"[ 0.13686284 -0.55963951 -1.38921293 -0.31411459 -0.10827775 -0.17865121
 -1.50327113 -0.37465248 -0.04071316  0.29356731  0.        ]",-0.222341,"[[ -3.27278976e+01   3.00228507e+00  -1.39583873e-02  -2.04131565e-02]
 [ -8.57708737e+01  -1.10583130e-02   0.00000000e+00   0.00000000e+00]]",[-1.5596664   0.57975626],[-1.2425356   0.03149695]
36,-0.0249674042917,[-0.19001645 -0.29513958],"[-1.59011332 -0.55951062 -0.08254946 -0.31193402 -0.1082776  -0.17865097
 -1.57048866 -0.37861319 -0.05667579  0.05734057  0.        ]",-0.175707,"[[ -3.44660038e+01   3.00163024e+00  -1.39583873e-02  -2.04131565e-02]
 [ -8.80322022e+01  -3.96658412e-02   0.00000000e+00   0.00000000e+00]]",[-1.40113914  0.65650833],[-2.29079747  2.00113772]
37,-0.0135903447712,[-0.19001645 -0.29513958],"[-0.05030253 -0.55957542  1.53584437 -0.31305285 -0.10827746 -0.17865073
 -1.63637453 -0.36713033 -0.25027962  0.12242028  0.        ]",-0.261864,"[[ -3.62488873e+01   3.00196644e+00  -1.39583873e-02  -2.04131565e-02]
 [ -9.02487648e+01   4.32569329e-02   0.00000000e+00   0.00000000e+00]]",[-1.49912262  0.53979921],[-1.7137114   1.08370628]
38,-0.0394850962343,[-0.19001645 -0.29513958],"[ 1.06673458 -0.55974094 -0.495056   -0.31589828 -0.10827732 -0.17865049
 -1.70095521 -0.36796581 -0.15148695  0.33635879  0.        ]",-0.303322,"[[ -3.80756619e+01   3.00282119e+00  -1.39583873e-02  -2.04131565e-02]
 [ -9.24214542e+01   3.72193770e-02   0.00000000e+00   0.00000000e+00]]",[-1.49392486  0.51808411],[-1.4363775   1.78855171]
39,-0.0361382415387,[-0.19001645 -0.29513958],"[-1.07897321 -0.55985309 -1.11105938 -0.31784172 -0.10827718 -0.17865025
 -1.76425624 -0.37013578 -0.00469899  0.16206041  0.        ]",-0.322789,"[[ -3.99454587e+01   3.00340498e+00  -1.39583873e-02  -2.04131565e-02]
 [ -9.45511311e+01   2.15443852e-02   0.00000000e+00   0.00000000e+00]]",[-1.52381408  0.62660766],[ 0.01522861  1.2448385 ]
40,-0.00787916507811,[-0.19001645 -0.29513958],"[-0.98886418 -0.5599128   1.29063893 -0.31888732 -0.10827703 -0.17865001
 -1.70681165 -0.37161902 -0.186386    0.04489187  0.        ]",-0.116264,"[[ -4.18170963e+01   3.00371910e+00  -1.39583873e-02  -2.04131565e-02]
 [ -9.26190623e+01   1.08288363e-02   0.00000000e+00   0.00000000e+00]]",[-1.38304746  0.62233698],[-3.04448551  1.28312475]
41,-0.0323195835412,[-0.19001645 -0.29513958],"[ 1.10519773 -0.5599412   0.48287644 -0.31939389 -0.10827689 -0.17864977
 -1.7699959  -0.37241846 -0.22581875  0.2878244   0.        ]",-0.179528,"[[ -4.36908060e+01   3.00387136e+00  -1.39583873e-02  -2.04131565e-02]
 [ -9.47448245e+01   5.05146949e-03   0.00000000e+00   0.00000000e+00]]",[-1.51501369  0.49752235],[-2.78309489  0.68421119]
42,-0.0410819783066,[-0.19001645 -0.29513958],"[-0.29004207 -0.55988904 -1.43679836 -0.31850952 -0.10827675 -0.17864953
 -1.83192805 -0.37601041 -0.01807851  0.25496515  0.        ]",-0.214659,"[[ -4.56066087e+01   3.00360593e+00  -1.39583873e-02  -2.04131565e-02]
 [ -9.68285027e+01  -2.08926860e-02   0.00000000e+00   0.00000000e+00]]",[-1.55911958  0.59569782],[-1.30191684  0.27866802]
43,-0.0158281305005,[-0.19001645 -0.29513958],"[-1.46460265 -0.5597302   0.68942448 -0.31579404 -0.1082766  -0.17864929
 -1.89263277 -0.37945766 -0.11990277  0.03011361  0.        ]",-0.20738,"[[ -4.75636711e+01   3.00279057e+00  -1.39583873e-02  -2.04131565e-02]
 [ -9.88709281e+01  -4.57919206e-02   0.00000000e+00   0.00000000e+00]]",[-1.37121654  0.65376121],[-1.08923479  0.62864381]
44,-0.0264026901739,[-0.19001645 -0.29513958],"[ 0.83512782 -0.55964939  1.02047307 -0.31442663 -0.10827646 -0.17864905
 -1.95213438 -0.37384302 -0.25331881  0.23497671  0.        ]",-0.351811,"[[ -4.95611763e+01   3.00238003e+00  -1.39583873e-02  -2.04131565e-02]
 [ -1.00872920e+02  -5.24854788e-03   0.00000000e+00   0.00000000e+00]]",[-1.51720715  0.50483024],[-0.74713985  0.85246311]
45,-0.0422068146882,[-0.19001645 -0.29513958],"[ 0.12241094 -0.55969374 -1.3932634  -0.31520131 -0.10827632 -0.17864881
 -1.98069599 -0.37052138 -0.03998376  0.29234464  0.        ]",-0.184642,"[[ -5.15882789e+01   3.00261283e+00  -1.39583873e-02  -2.04131565e-02]
 [ -1.01834138e+02   1.87354857e-02   0.00000000e+00   0.00000000e+00]]",[-1.54067945  0.57570624],[-1.97336365  0.9260003 ]
46,-0.0194066287901,[-0.19001645 -0.29513958],"[-1.55719065 -0.55977526  0.40492419 -0.31661529 -0.10827618 -0.17864857
 -2.03845207 -0.37036083 -0.09433144  0.03627968  0.        ]",-0.122664,"[[ -5.36444598e+01   3.00303762e+00  -1.39583873e-02  -2.04131565e-02]
 [ -1.03777476e+02   1.98909674e-02   0.00000000e+00   0.00000000e+00]]",[-1.37677455  0.65617073],[-2.03343168  0.09764847]
47,-0.0246753513892,[-0.19001645 -0.29513958],"[ 0.73547255 -0.55966592  1.13462594 -0.31475707 -0.10827603 -0.17864833
 -2.09506318 -0.37984392 -0.25704252  0.21923513  0.        ]",-0.201175,"[[ -5.57391214e+01   3.00247968e+00  -1.39583873e-02  -2.04131565e-02]
 [ -1.05682339e+02  -4.85971907e-02   0.00000000e+00   0.00000000e+00]]",[-1.50674093  0.51095551],[-2.80215296  1.14302412]
48,-0.0422155930797,[-0.19001645 -0.29513958],"[ 0.12236229 -0.55967371 -1.3932769  -0.31490627 -0.10827589 -0.17864809
 -2.15055192 -0.36928649 -0.03988952  0.29235242  0.        ]",-0.0694854,"[[ -5.78715019e+01   3.00252462e+00  -1.39583873e-02  -2.04131565e-02]
 [ -1.07549491e+02   2.76414047e-02   0.00000000e+00   0.00000000e+00]]",[-1.5328505   0.57427454],[-2.87764906 -0.1782685 ]
49,-0.0169403859921,[-0.19001645 -0.29513958],"[-1.51195421 -0.55835689  0.56658623 -0.29291861 -0.10827575 -0.17864785
 -2.20494022 -0.46810921 -0.11115479  0.02613502  0.        ]",-0.207264,"[[ -6.00408547e+01   2.99591792e+00  -1.39583873e-02  -2.04131565e-02]
 [ -1.09379668e+02  -6.86030317e-01   0.00000000e+00   0.00000000e+00]]",[-1.36358809  0.68798059],[-1.06934416  0.73212863]
