timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
32,-0.122799979565,[-0.16241297 -0.25963524],"[ 0.08660499 -0.5902207  -1.40119506 -0.29047121  0.54707465  1.07654469
 -1.37165767 -0.02284834 -0.5849203  -0.95840152  0.        ]",-0.408576,"[[ -2.01898965e+01   2.99796402e+00   6.08718935e-02   1.25442805e-01]
 [ -7.08904047e+01   2.46138987e+00   0.00000000e+00   0.00000000e+00]]",[-1.04782665  0.71574348],[-1.04268506  1.15974132]
33,-0.142476275219,[-0.16241297 -0.25963524],"[-1.52134617 -0.59472424 -0.4678935  -0.36964086  0.54707342  1.07654068
 -1.45519461 -0.34962418 -0.58592979 -1.13958876  0.        ]",-0.696676,"[[ -2.16333514e+01   3.02314372e+00   6.08718935e-02   1.25442805e-01]
 [ -7.34465217e+01   9.44475803e-02   0.00000000e+00   0.00000000e+00]]",[-1.03638697  0.85278583],[-0.21496221 -0.87729773]
34,-0.157954300769,[-0.16241297 -0.25963524],"[-0.84838481 -0.58864144  1.39423066 -0.26590151  0.5470722   1.07653668
 -1.43548258 -0.82986817 -0.75900825 -1.19516506  0.        ]",-0.550469,"[[ -2.30962335e+01   2.99013227e+00   6.08718935e-02   1.25442805e-01]
 [ -7.28436473e+01  -3.38411877e+00   0.00000000e+00   0.00000000e+00]]",[-1.07440066  0.87443084],[-1.57458086 -1.16345021]
35,-0.132573545368,[-0.16241297 -0.25963524],"[ 0.94476959 -0.55891121  0.84461851  0.06551723  0.54707098  1.07653267
 -1.51772892 -1.36793149 -0.82578617 -0.88683012  0.        ]",-0.447283,"[[ -2.45783587e+01   2.88335074e+00   6.08718935e-02   1.25442805e-01]
 [ -7.53603119e+01  -7.28151708e+00   0.00000000e+00   0.00000000e+00]]",[-0.71716511  0.98129702],[-0.61956699  0.62492592]
36,-0.104483021199,[-0.16241297 -0.25963524],"[ 0.56010734 -0.50781476 -1.1721707   0.42509398  0.54706975  1.07652867
 -1.54908991 -1.00750207 -0.45044602 -0.84816867  0.        ]",-0.395144,"[[ -2.60951947e+01   2.76391921e+00   6.08718935e-02   1.25442805e-01]
 [ -7.63201093e+01  -4.67084328e+00   0.00000000e+00   0.00000000e+00]]",[-0.78249609  1.02835906],[-0.71749055  1.90829669]
37,-0.165729956329,[-0.16241297 -0.25963524],"[-1.3361072  -0.47935638 -0.83696991  0.57922292  0.54706853  1.07652466
 -1.59251813 -0.44950123 -0.48379985 -1.3812008   0.        ]",-0.771372,"[[ -2.76349297e+01   2.71105735e+00   6.08718935e-02   1.25442805e-01]
 [ -7.76491376e+01  -6.29081366e-01   0.00000000e+00   0.00000000e+00]]",[-0.8888377   1.05728757],[-0.96001024  1.30429128]
38,-0.179205329901,[-0.16241297 -0.25963524],"[-1.04673119 -0.49441576  1.26226834  0.5004669   0.5470673   1.07652066
 -1.66650276  0.09733986 -0.92568873 -1.29226763  0.        ]",-0.823465,"[[ -2.92106258e+01   2.73821698e+00   6.08718935e-02   1.25442805e-01]
 [ -7.99131118e+01   3.33184966e+00   0.00000000e+00   0.00000000e+00]]",[-1.12050676  0.79869205],[-0.57532388  1.59121736]
39,-0.131509358247,[-0.16241297 -0.25963524],"[ 0.91038543 -0.54405192  0.90190497  0.18606981  0.54706608  1.07651665
 -1.68927077  0.63353991 -0.84227515 -0.85938043  0.        ]",-0.386815,"[[ -3.08158800e+01   2.84381763e+00   6.08718935e-02   1.25442805e-01]
 [ -8.06100698e+01   7.21570775e+00   0.00000000e+00   0.00000000e+00]]",[-0.9882406   0.58627665],[-1.31225539  0.86225215]
40,-0.123308648334,[-0.16241297 -0.25963524],"[ 0.47490302 -0.59434714 -1.23163268 -0.3625315   0.54706485  1.07651265
 -1.76654444  0.7957847  -0.63235456 -0.9373749   0.        ]",-0.316325,"[[ -3.24518069e+01   3.02088353e+00   6.08718935e-02   1.25442805e-01]
 [ -8.29747426e+01   8.39090720e+00   0.00000000e+00   0.00000000e+00]]",[-1.08109903  0.56752968],[-1.35107612  0.38420076]
41,-0.136651821384,[-0.16241297 -0.25963524],"[-1.48712009 -0.60147611 -0.55810987 -0.54051539  0.54706363  1.07650865
 -1.84226694 -0.40983645 -0.59669675 -1.08128026  0.        ]",-0.513916,"[[ -3.41345538e+01   3.07725181e+00   6.08718935e-02   1.25442805e-01]
 [ -8.52920068e+01  -3.41735636e-01   0.00000000e+00   0.00000000e+00]]",[-1.01774287  0.84708357],[-1.31531189  1.83788428]
42,-0.152837133662,[-0.16241297 -0.25963524],"[-0.59027607 -0.59921552  1.50135797 -0.4711603   0.5470624   1.07650464
 -1.91646903 -0.54804066 -0.72763769 -1.1646513   0.        ]",-0.465926,"[[ -3.58631779e+01   3.05532149e+00   6.08718935e-02   1.25442805e-01]
 [ -8.75628067e+01  -1.34279319e+00   0.00000000e+00   0.00000000e+00]]",[-1.07843208  0.78365672],[-1.7231922   1.62153275]
43,-0.134285245165,[-0.16241297 -0.25963524],"[ 1.14879808 -0.59607226  0.14973359 -0.39713877  0.54706118  1.07650064
 -1.989197   -0.49277597 -0.75301393 -0.96526898  0.        ]",-0.433853,"[[ -3.76367658e+01   3.03186933e+00   6.08718935e-02   1.25442805e-01]
 [ -8.97885616e+01  -9.42504934e-01   0.00000000e+00   0.00000000e+00]]",[-0.85205948  0.7375828 ],[-0.19434684  0.23764045]
44,-0.127082287809,[-0.16241297 -0.25963524],"[-0.43830301 -0.5936503  -1.42339637 -0.34955212  0.54705995  1.07649663
 -1.95623271 -0.44107773 -0.57324928 -1.00376033  0.        ]",-0.466419,"[[ -3.94224223e+01   3.01676133e+00   6.08718935e-02   1.25442805e-01]
 [ -8.87804562e+01  -5.68048807e-01   0.00000000e+00   0.00000000e+00]]",[-0.94650316  0.86014366],[-0.69586946  1.01931367]
45,-0.153486337704,[-0.16241297 -0.25963524],"[-1.51666543 -0.59232324  0.5941509  -0.32580793  0.54705873  1.07649263
 -1.98881892 -0.39506763 -0.65744741 -1.20839214  0.        ]",-0.574388,"[[ -4.12080402e+01   3.00921253e+00   6.08718935e-02   1.25442805e-01]
 [ -8.97780158e+01  -2.34792807e-01   0.00000000e+00   0.00000000e+00]]",[-1.04786038  0.84923702],[-1.24900573  2.18129419]
46,-0.146793161495,[-0.16241297 -0.25963524],"[ 0.56650348 -0.5917542   1.28021222 -0.31604915  0.5470575   1.07648862
 -2.06011355 -0.37590141 -0.80518798 -1.05322942  0.        ]",-0.343486,"[[ -4.30254930e+01   3.00610793e+00   6.08718935e-02   1.25442805e-01]
 [ -9.19599977e+01  -9.59729936e-02   0.00000000e+00   0.00000000e+00]]",[-0.95606148  0.70709139],[-2.31151097  0.34163616]
47,-0.121970389894,[-0.16241297 -0.25963524],"[ 0.62508837 -0.59138731 -1.11994807 -0.30988329  0.54705628  1.07648462
 -2.12999468 -0.37467921 -0.63530093 -0.92273702  0.        ]",-0.292641,"[[ -4.48861522e+01   3.00414576e+00   6.08718935e-02   1.25442805e-01]
 [ -9.40987949e+01  -8.71256992e-02   0.00000000e+00   0.00000000e+00]]",[-0.93003333  0.7797966 ],[-1.72886213  1.49817634]
48,-0.144802206865,[-0.16241297 -0.25963524],"[-1.53213857 -0.59125825 -0.43540585 -0.30775005  0.54705505  1.07648061
 -2.19848994 -0.36305287 -0.58397817 -1.16156817  0.        ]",-0.666216,"[[ -4.67891626e+01   3.00346689e+00   6.08718935e-02   1.25442805e-01]
 [ -9.61952551e+01  -2.91894718e-03   0.00000000e+00   0.00000000e+00]]",[-0.99137914  0.87453878],[-0.09647999  0.63651963]
49,-0.154387253802,[-0.16241297 -0.25963524],"[-0.22433514 -0.59120647  1.55366474 -0.30691032  0.54705383  1.07647661
 -2.14871597 -0.36499392 -0.78989498 -1.14032074  0.        ]",-0.491768,"[[ -4.86977936e+01   3.00319976e+00   6.08718935e-02   1.25442805e-01]
 [ -9.46729221e+01  -1.69835305e-02   0.00000000e+00   0.00000000e+00]]",[-1.0553329   0.74380302],[-1.22947258  0.8150473 ]
