timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
13,-0.0581821791268,[-0.17052311 -0.35766378],"[ 1.12049985 -0.53280699  0.47736083 -0.45376648 -0.56824054 -0.11430211
 -0.04661734 -0.57266877  0.17616357  0.19482531  0.        ]",-0.326325,"[[ -5.99028617e+00   3.03839635e+00  -6.66049854e-02  -1.27129508e-02]
 [ -4.52172461e+01  -1.35639501e+00   0.00000000e+00   0.00000000e+00]]",[-2.19360757  0.37824091],[-0.84173396 -0.12028351]
14,-0.0744390225276,[-0.17052311 -0.35766378],"[ 0.90956863 -0.52737422 -0.83469701 -0.34054249 -0.56823988 -0.11430201
 -0.11274322 -0.63530613  0.27835317  0.27586289  0.        ]",-0.468476,"[[ -6.91908714e+00   3.00674779e+00  -6.66049854e-02  -1.27129508e-02]
 [ -4.76547189e+01  -1.80702740e+00   0.00000000e+00   0.00000000e+00]]",[-2.24533129  0.51205623],[-0.61330751  0.28665749]
15,-0.0868375589536,[-0.17052311 -0.35766378],"[-0.24615435 -0.52220388 -1.43755391 -0.25354541 -0.56823923 -0.11430191
 -0.15302252 -0.4727794   0.39792598  0.19384047  0.        ]",-0.387962,"[[ -7.88707830e+00   2.98233926e+00  -6.66049854e-02  -1.27129508e-02]
 [ -4.91394597e+01  -6.37779180e-01   0.00000000e+00   0.00000000e+00]]",[-2.39849758  0.56795907],[-2.24880309  1.46969109]
16,-0.0818292701024,[-0.17052311 -0.35766378],"[-1.39446936 -0.52788722 -0.69683811 -0.35008419 -0.56823857 -0.11430181
 -0.23404172 -0.04680064  0.37848593  0.05109038  0.        ]",-0.31263,"[[ -8.89983076e+00   3.00941985e+00  -6.66049854e-02  -1.27129508e-02]
 [ -5.21259150e+01   2.42680016e+00   0.00000000e+00   0.00000000e+00]]",[-2.26011443  0.44982797],[-2.18228433  0.91101538]
17,-0.0680352545417,[-0.17052311 -0.35766378],"[-1.37896723 -0.53079385  0.82127457 -0.408201   -0.56823791 -0.11430171
 -0.3134626  -0.39832912  0.27708965 -0.0162845   0.        ]",-0.253272,"[[ -9.97172256e+00   3.02567436e+00  -6.66049854e-02  -1.27129508e-02]
 [ -5.50534554e+01  -1.02169371e-01   0.00000000e+00   0.00000000e+00]]",[-2.1049304   0.47208858],[-1.53591526 -0.11735717]
18,-0.0522982917497,[-0.17052311 -0.35766378],"[-0.05450127 -0.52930309  1.52634073 -0.37745275 -0.56823725 -0.1143016
 -0.39130696 -0.47786773  0.15942003  0.05432613  0.        ]",-0.141805,"[[ -1.11015817e+01   3.01707876e+00  -6.66049854e-02  -1.27129508e-02]
 [ -5.79228846e+01  -6.74389488e-01   0.00000000e+00   0.00000000e+00]]",[-2.32741356  0.38415647],[-2.55597457  0.44870037]
19,-0.0591430573068,[-0.17052311 -0.35766378],"[ 1.12624795 -0.52762935  0.45626916 -0.3453062  -0.56823659 -0.1143015
 -0.46760891 -0.42320331  0.17313887  0.22575161  0.        ]",-0.32401,"[[ -1.22882588e+01   3.00808235e+00  -6.66049854e-02  -1.27129508e-02]
 [ -6.07354612e+01  -2.81126303e-01   0.00000000e+00   0.00000000e+00]]",[-2.17724633  0.36115727],[-1.47986183  0.57874278]
20,-0.0792131425464,[-0.17052311 -0.35766378],"[ 0.58600385 -0.52692859 -1.17321222 -0.33248661 -0.56823593 -0.1143014
 -0.54240097 -0.39888217  0.32050702  0.26426543  0.        ]",-0.352069,"[[ -1.35306291e+01   3.00449177e+00  -6.66049854e-02  -1.27129508e-02]
 [ -6.34923841e+01  -1.06158424e-01   0.00000000e+00   0.00000000e+00]]",[-2.27664948  0.4612264 ],[-1.8712514   0.55018913]
21,-0.084597144432,[-0.17052311 -0.35766378],"[-1.07921178 -0.52665272 -1.09791733 -0.32753821 -0.56823527 -0.1143013
 -0.61571264 -0.38999109  0.39560853  0.09773266  0.        ]",-0.373224,"[[ -1.48275904e+01   3.00310538e+00  -6.66049854e-02  -1.27129508e-02]
 [ -6.61947419e+01  -4.21972489e-02   0.00000000e+00   0.00000000e+00]]",[-2.34212732  0.52275681],[-1.72812217  0.85793483]
22,-0.0678647452734,[-0.17052311 -0.35766378],"[-1.43057709 -0.52660746  0.72151905 -0.32673978 -0.56823462 -0.1143012
 -0.68757302 -0.38331192  0.27496814 -0.03431455  0.        ]",-0.296158,"[[ -1.61780622e+01   3.00288174e+00  -6.66049854e-02  -1.27129508e-02]
 [ -6.88436076e+01   5.85110410e-03   0.00000000e+00   0.00000000e+00]]",[-2.06304312  0.48413476],[-1.95614333  1.48274249]
23,-0.0502125367995,[-0.17052311 -0.35766378],"[ 0.21018811 -0.52667444  1.46730939 -0.3279472  -0.56823396 -0.1143011
 -0.75801078 -0.38128519  0.14022278  0.08658524  0.        ]",-0.060115,"[[ -1.75809852e+01   3.00322016e+00  -6.66049854e-02  -1.27129508e-02]
 [ -7.14400389e+01   2.04290223e-02   0.00000000e+00   0.00000000e+00]]",[-2.31197929  0.36043638],[-2.67338707 -0.82714587]
24,-0.0698964816306,[-0.17052311 -0.35766378],"[ 1.15552693 -0.51944115 -0.22640291 -0.21228121 -0.5682333  -0.114301
 -0.82705332 -0.83708128  0.23149225  0.29978394  0.        ]",-0.330139,"[[ -1.90353214e+01   2.97073029e+00  -6.66049854e-02  -1.27129508e-02]
 [ -7.39850470e+01  -3.25865207e+00   0.00000000e+00   0.00000000e+00]]",[-2.1381855   0.53171653],[-1.75541702  0.55591888]
25,-0.0922786430575,[-0.17052311 -0.35766378],"[-0.36524976 -0.50771497 -1.42773127 -0.06201923 -0.56823264 -0.11430089
 -0.89471941 -0.52282044  0.44449741  0.16398358  0.        ]",-0.465249,"[[ -2.05400479e+01   2.92824323e+00  -6.66049854e-02  -1.27129508e-02]
 [ -7.64793242e+01  -9.97812629e-01   0.00000000e+00   0.00000000e+00]]",[-2.38290548  0.60271645],[-1.38593312  1.46974225]
26,-0.0729115451585,[-0.17052311 -0.35766378],"[-1.5729323  -0.51352913  0.20102896 -0.13229238 -0.56823198 -0.11430079
 -0.96105473  0.02954307  0.30932436 -0.07204518  0.        ]",-0.269134,"[[ -2.20941673e+01   2.94815703e+00  -6.66049854e-02  -1.27129508e-02]
 [ -7.89245556e+01   2.97597797e+00   0.00000000e+00   0.00000000e+00]]",[-2.07263041  0.4237926 ],[-2.11748905  1.02597742]
27,-0.0510399178199,[-0.17052311 -0.35766378],"[-0.01510804 -0.53091342  1.52120484 -0.41089168 -0.56823132 -0.11430069
 -1.02608984 -0.10365222  0.14949729  0.06079684  0.        ]",-0.0956033,"[[ -2.36967105e+01   3.02642661e+00  -6.66049854e-02  -1.27129508e-02]
 [ -8.13218681e+01   2.01775017e+00   0.00000000e+00   0.00000000e+00]]",[-2.30711508  0.2909725 ],[-2.76327346 -0.18018322]
28,-0.0653631726086,[-0.17052311 -0.35766378],"[ 1.14779918 -0.5321321  -0.26750968 -0.43806629 -0.56823066 -0.11430059
 -1.08982893 -0.45376879  0.21755762  0.24167597  0.        ]",-0.0931267,"[[ -2.53467223e+01   3.03401555e+00  -6.66049854e-02  -1.27129508e-02]
 [ -8.36714177e+01  -5.01042837e-01   0.00000000e+00   0.00000000e+00]]",[-2.10325623  0.38164508],[-2.63597037 -0.95072981]
29,-0.0868814561551,[-0.17052311 -0.35766378],"[-0.66025683 -0.5230894  -1.35340978 -0.26758769 -0.56823001 -0.11430049
 -1.1523001  -0.97621741  0.40688454  0.14476523  0.        ]",-0.297725,"[[ -2.70432564e+01   2.98628646e+00  -6.66049854e-02  -1.27129508e-02]
 [ -8.59742406e+01  -4.25962369e+00   0.00000000e+00   0.00000000e+00]]",[-2.32791424  0.75879687],[-2.90493943  2.09803826]
30,-0.0635451058569,[-0.17052311 -0.35766378],"[-1.40395643 -0.51167684  0.7752089  -0.10915306 -0.56822935 -0.11430039
 -1.21352318 -0.41495625  0.23830029 -0.08119029  0.        ]",-0.397777,"[[ -2.87853839e+01   2.94160938e+00  -6.66049854e-02  -1.27129508e-02]
 [ -8.82310688e+01  -2.21835204e-01   0.00000000e+00   0.00000000e+00]]",[-1.94912529  0.57562691],[-1.26895373  2.48559954]
31,-0.0508918961537,[-0.17052311 -0.35766378],"[ 0.71661851 -0.52092104  1.15877288 -0.23411661 -0.56822869 -0.11430028
 -1.27354881  0.13513028  0.12555174  0.17252865  0.        ]",-0.323812,"[[ -3.05722052e+01   2.97687706e+00  -6.66049854e-02  -1.27129508e-02]
 [ -9.04437701e+01   3.73556249e+00   0.00000000e+00   0.00000000e+00]]",[-2.24345565  0.25159109],[-0.99025988 -0.53313833]
32,-0.0773329538151,[-0.17052311 -0.35766378],"[ 0.56056532 -0.53013023 -1.19178033 -0.39441016 -0.56822803 -0.11430018
 -1.33134804 -0.3086456   0.30879407  0.25431671  0.        ]",-0.291158,"[[ -3.24024587e+01   3.02182101e+00  -6.66049854e-02  -1.27129508e-02]
 [ -9.25744167e+01   5.42979436e-01   0.00000000e+00   0.00000000e+00]]",[-2.22574091  0.39653748],[-2.19915401  0.77047763]
33,-0.0791647480024,[-0.17052311 -0.35766378],"[-1.52565621 -0.52995777 -0.36584217 -0.39086505 -0.56822737 -0.11430008
 -1.38903931 -0.43174669  0.35947242  0.03242372  0.        ]",-0.0881788,"[[ -3.42752850e+01   3.02083009e+00  -6.66049854e-02  -1.27129508e-02]
 [ -9.47010976e+01  -3.42628150e-01   0.00000000e+00   0.00000000e+00]]",[-2.20224237  0.48138833],[-3.47964112 -0.65438134]
34,-0.0495304308273,[-0.17052311 -0.35766378],"[-0.11512649 -0.52346693  1.53183434 -0.27367716 -0.56822671 -0.11429998
 -1.44558499 -0.79171419  0.1388534   0.054361    0.        ]",-0.195576,"[[ -3.61902217e+01   2.98799721e+00  -6.66049854e-02  -1.27129508e-02]
 [ -9.67855657e+01  -2.93228503e+00   0.00000000e+00   0.00000000e+00]]",[-2.21114326  0.50888664],[-2.77073128  1.34082835]
35,-0.0750008126116,[-0.17052311 -0.35766378],"[ 1.04351581 -0.51915414 -0.59483832 -0.20823831 -0.56822605 -0.11429988
 -1.50100469 -0.2342365   0.27133731  0.30572911  0.        ]",-0.325433,"[[ -3.81464299e+01   2.96959249e+00  -6.66049854e-02  -1.27129508e-02]
 [ -9.88285447e+01   1.07827245e+00   0.00000000e+00   0.00000000e+00]]",[-2.11039209  0.36610374],[-2.16410663  1.10604573]
36,-0.083631355226,[-0.17052311 -0.35766378],"[-1.25790861 -0.52897553 -0.90676424 -0.37117856 -0.5682254  -0.11429978
 -1.55534249 -0.19600163  0.39088699  0.06777019  0.        ]",-0.342683,"[[ -4.01430977e+01   3.01532474e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.00831660e+02   1.35333703e+00   0.00000000e+00   0.00000000e+00]]",[-2.26475763  0.42224696],[-1.32976568  0.05278857]
37,-0.0559587756418,[-0.17052311 -0.35766378],"[-0.51782209 -0.53002574  1.49483078 -0.39231055 -0.56822474 -0.11429968
 -1.60859928 -0.42233985  0.18824606  0.01575678  0.        ]",-0.382192,"[[ -4.21794297e+01   3.02123446e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.02794945e+02  -2.74966724e-01   0.00000000e+00   0.00000000e+00]]",[-2.21197605  0.38263637],[-1.90226861  2.33726932]
38,-0.0678714819316,[-0.17052311 -0.35766378],"[ 1.12841908 -0.52885066 -0.35169552 -0.36875602 -0.56822408 -0.11429957
 -1.66079746 -0.42808947  0.22972949  0.26349411  0.        ]",-0.10967,"[[ -4.42546356e+01   3.01464721e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.04719227e+02  -3.16333256e-01   0.00000000e+00   0.00000000e+00]]",[-2.07506466  0.37202966],[-2.66584595 -0.82177216]
39,-0.085409689807,[-0.17052311 -0.35766378],"[-1.20443073 -0.52062928 -0.97156372 -0.22982547 -0.56822342 -0.11429947
 -1.7119592  -0.8804739   0.40471605  0.05661229  0.        ]",-0.202361,"[[ -4.63679448e+01   2.97567057e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.06605323e+02  -3.57083893e+00   0.00000000e+00   0.00000000e+00]]",[-2.25520468  0.7300545 ],[-2.76987754  0.08978292]
40,-0.0428337897597,[-0.17052311 -0.35766378],"[-0.44219455 -0.50136638  1.51169298  0.00758811 -0.56822276 -0.11429937
 -1.76209305 -0.82262757  0.09112195  0.02125651  0.        ]",-0.394494,"[[ -4.85185954e+01   2.90843521e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.08453549e+02  -3.15469583e+00   0.00000000e+00   0.00000000e+00]]",[-2.00036025  0.68042302],[-1.06928508  1.63341079]
41,-0.0832719810096,[-0.17052311 -0.35766378],"[ 1.04763986 -0.49336109 -0.58549888  0.0875288  -0.5682221  -0.11429927
 -1.81123979 -0.26535284  0.31184231  0.37100162  0.        ]",-0.372958,"[[ -5.07058438e+01   2.88556837e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.10265409e+02   8.54386897e-01   0.00000000e+00   0.00000000e+00]]",[-2.09618998  0.40906578],[-2.00015389  0.61521637]
42,-0.0841566828118,[-0.17052311 -0.35766378],"[-1.42553308 -0.50726075 -0.63577837 -0.05691948 -0.56822145 -0.11429917
 -1.85943418  0.06913461  0.3957228  -0.03225226  0.        ]",-0.301048,"[[ -5.29289781e+01   2.92679669e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.12042186e+02   3.26071818e+00   0.00000000e+00   0.00000000e+00]]",[-2.20636129  0.40938631],[-1.67057845  0.23532095]
43,-0.0501545431321,[-0.17052311 -0.35766378],"[ 0.08636641 -0.52613691  1.50219977 -0.3186181  -0.56822079 -0.11429907
 -1.90668108  0.08493244  0.1415292   0.07346714  0.        ]",-0.16809,"[[ -5.51872985e+01   3.00060649e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.13784058e+02   3.37436951e+00   0.00000000e+00   0.00000000e+00]]",[-2.24011993  0.24966918],[-2.31573089 -0.39971422]
44,-0.0764279019578,[-0.17052311 -0.35766378],"[ 0.62278712 -0.53063266 -1.14474917 -0.40509131 -0.56822013 -0.11429897
 -1.95298334 -0.39465051  0.30114542  0.25581345  0.        ]",-0.246575,"[[ -5.74801084e+01   3.02480654e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.15491132e+02  -7.57874030e-02   0.00000000e+00   0.00000000e+00]]",[-2.18571901  0.39337254],[-2.49469768  1.09375994]
45,-0.0741737229199,[-0.17052311 -0.35766378],"[-1.57089556 -0.52958228  0.22088082 -0.38335821 -0.56821947 -0.11429886
 -1.99835936 -0.43714574  0.32275233 -0.00598455  0.        ]",-0.274871,"[[ -5.98067164e+01   3.01873157e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.17164085e+02  -3.81504172e-01   0.00000000e+00   0.00000000e+00]]",[-2.07137012  0.46196187],[-1.37471573  0.65043918]
46,-0.0538810424815,[-0.17052311 -0.35766378],"[ 0.88492794 -0.52829226  0.96589993 -0.35806609 -0.56821881 -0.11429876
 -2.04283557 -0.42529959  0.14920099  0.17230072  0.        ]",-0.434059,"[[ -6.21664509e+01   3.01165597e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.18803894e+02  -2.96285408e-01   0.00000000e+00   0.00000000e+00]]",[-2.153898    0.33719295],[-1.23764504  1.31266884]
47,-0.0847732311252,[-0.17052311 -0.35766378],"[-0.41486333 -0.52749152 -1.42031363 -0.343049   -0.56821815 -0.11429866
 -2.08643084 -0.40370025  0.38473287  0.18129047  0.        ]",-0.325947,"[[ -6.45586559e+01   3.00745183e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.20411253e+02  -1.40901494e-01   0.00000000e+00   0.00000000e+00]]",[-2.31932068  0.44730788],[-1.53870401 -0.52466125]
48,-0.0566930172801,[-0.17052311 -0.35766378],"[-0.93520644 -0.52250196  1.306392   -0.25848259 -0.56821749 -0.11429856
 -2.12916062 -0.69335094  0.19276092 -0.02455059  0.        ]",-0.180857,"[[ -6.69826888e+01   2.98372959e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.21986734e+02  -2.22466968e+00   0.00000000e+00   0.00000000e+00]]",[-1.99025834  0.57847261],[-3.35999334  2.2081052 ]
49,-0.0718006832926,[-0.17052311 -0.35766378],"[ 1.10797788 -0.5214801  -0.42351262 -0.24271639 -0.56821684 -0.11429846
 -2.1710405  -0.13834659  0.24869028  0.29658373  0.        ]",-0.324508,"[[ -6.94379156e+01   2.97929745e+00  -6.66049854e-02  -1.27129508e-02]
 [ -1.23530911e+02   1.76805697e+00   0.00000000e+00   0.00000000e+00]]",[-2.04120064  0.31107622],[-1.36222449 -0.18177802]
