timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.0614100680517,[-0.1894398  -0.30155665],"[-1.53319035 -0.55552635  0.47805741 -1.07080807  0.58523505 -0.13681436
  0.08635959 -0.46558712 -0.62584656  0.19837664  0.        ]",-0.309935,"[[ -3.43245370e+00   3.21610088e+00   6.85027651e-02  -1.75121112e-02]
 [ -3.41942795e+01  -6.27375042e-01   0.00000000e+00   0.00000000e+00]]",[-1.51789033  0.6270802 ],[-3.01296533  1.72847619]
11,-0.0624700306389,[-0.1894398  -0.30155665],"[-0.94815521 -0.55933256  1.31151532 -0.85917903  0.58523409 -0.13681419
 -0.00924174 -0.91791808 -0.66298274  0.07726242  0.        ]",-0.262104,"[[ -4.14927505e+00   3.15525791e+00   6.85027651e-02  -1.75121112e-02]
 [ -3.74768454e+01  -3.88734160e+00   0.00000000e+00   0.00000000e+00]]",[-1.66919863  0.73609686],[-1.49691938 -0.03526467]
12,-0.0781481417161,[-0.1894398  -0.30155665],"[ 0.08734778 -0.55649202  1.50626891 -0.58641115  0.58523312 -0.13681402
 -0.10294401 -0.92665669 -0.77970804  0.07283642  0.        ]",-0.233356,"[[ -4.93109297e+00   3.07687994e+00   6.85027651e-02  -1.75121112e-02]
 [ -4.06942053e+01  -3.95033597e+00   0.00000000e+00   0.00000000e+00]]",[-1.81446218  0.68920678],[-1.55930376 -0.11955354]
13,-0.0884053079432,[-0.1894398  -0.30155665],"[ 0.99411803 -0.54400429  0.77395666 -0.29917008  0.58523216 -0.13681385
 -0.19478762 -0.98162013 -0.82731433  0.22971288  0.        ]",-0.328894,"[[ -5.77661787e+00   2.99389990e+00   6.85027651e-02  -1.75121112e-02]
 [ -4.38477464e+01  -4.34647469e+00   0.00000000e+00   0.00000000e+00]]",[-1.75475848  0.70467591],[-1.70370334  0.9551228 ]
14,-0.0785381139304,[-0.1894398  -0.30155665],"[ 1.05769773 -0.53232155 -0.532396   -0.1340295   0.5852312  -0.13681368
 -0.28480753 -0.44516562 -0.70516426  0.34297151  0.        ]",-0.472515,"[[ -6.68458466e+00   2.94576256e+00   6.85027651e-02  -1.75121112e-02]
 [ -4.69386700e+01  -4.80250477e-01   0.00000000e+00   0.00000000e+00]]",[-1.57880509  0.6056515 ],[-0.13808914  1.08438683]
15,-0.0607515606273,[-0.1894398  -0.30155665],"[ 0.10852094 -0.5400287  -1.40032439 -0.237475    0.58523023 -0.1368135
 -0.27366602  0.10531996 -0.59820318  0.25246176  0.        ]",-0.403855,"[[ -7.61951947e+00   2.97596273e+00   6.85027651e-02  -1.75121112e-02]
 [ -4.65561296e+01   3.48709740e+00   0.00000000e+00   0.00000000e+00]]",[-1.48518395  0.58673811],[-1.41492957  0.44246536]
16,-0.0563402764137,[-0.1894398  -0.30155665],"[-1.12872024 -0.55132213 -1.06390482 -0.43930713  0.58522927 -0.13681333
 -0.36214233 -0.26212589 -0.60475754  0.13811559  0.        ]",-0.411704,"[[ -8.58112220e+00   3.03447574e+00   6.85027651e-02  -1.75121112e-02]
 [ -4.95940501e+01   8.38917615e-01   0.00000000e+00   0.00000000e+00]]",[-1.43472219  0.65189779],[-1.18911229 -0.02201265]
17,-0.0615660165126,[-0.1894398  -0.30155665],"[-1.56930193 -0.55085676  0.31456471 -0.42886178  0.58522831 -0.13681316
 -0.4488608  -0.46623054 -0.66130264  0.0248169   0.        ]",-0.504054,"[[ -9.60287843e+00   3.03145848e+00   6.85027651e-02  -1.75121112e-02]
 [ -5.25716157e+01  -6.32065141e-01   0.00000000e+00   0.00000000e+00]]",[-1.41301155  0.76237559],[ 0.05117287  3.21081823]
18,-0.0779910146183,[-0.1894398  -0.30155665],"[-0.68966642 -0.5488962   1.44945188 -0.38765206  0.58522735 -0.13681299
 -0.41264783 -0.44847824 -0.78196207  0.02671095  0.        ]",-0.189213,"[[ -1.06418355e+01   3.01954396e+00   6.85027651e-02  -1.75121112e-02]
 [ -5.13282380e+01  -5.04129555e-01   0.00000000e+00   0.00000000e+00]]",[-1.66921401  0.66572708],[-2.74060751 -0.02749223]
19,-0.0878012672438,[-0.1894398  -0.30155665],"[ 0.67911018 -0.54689131  1.18879757 -0.34934512  0.58522638 -0.13681282
 -0.49836393 -0.4624284  -0.83777705  0.16529757  0.        ]",-0.197242,"[[ -1.16979299e+01   3.00845309e+00   6.85027651e-02  -1.75121112e-02]
 [ -5.42713843e+01  -6.04672822e-01   0.00000000e+00   0.00000000e+00]]",[-1.77740896  0.5801363 ],[-1.49045322 -1.54790723]
20,-0.0814595623407,[-0.1894398  -0.30155665],"[ 1.12582906 -0.53526322 -0.31278349 -0.17153187  0.58522542 -0.13681265
 -0.58238266 -1.01047825 -0.73490311  0.33242036  0.        ]",-0.40067,"[[ -1.28123031e+01   2.95673161e+00   6.85027651e-02  -1.75121112e-02]
 [ -5.71562544e+01  -4.55446275e+00   0.00000000e+00   0.00000000e+00]]",[-1.5214839   0.78689694],[-1.27426413  0.92864312]
21,-0.0522310717938,[-0.1894398  -0.30155665],"[ -1.19101558e-03  -5.19367185e-01  -1.42362317e+00   9.99068926e-03
   5.85224458e-01  -1.36812480e-01  -6.64725727e-01  -4.88221348e-01
  -5.32669464e-01   2.37568653e-01   0.00000000e+00]",-0.334775,"[[ -1.39837952e+01   2.90340838e+00   6.85027651e-02  -1.75121112e-02]
 [ -5.99835945e+01  -7.90584805e-01   0.00000000e+00   0.00000000e+00]]",[-1.47980762  0.72224134],[-1.91033132  0.0906801 ]
22,-0.0498515863713,[-0.1894398  -0.30155665],"[-1.42446215 -0.51521438 -0.66037074  0.05084778  0.58522349 -0.13681231
 -0.74544843 -0.43679256 -0.57549709 -0.03972074  0.        ]",-0.563665,"[[ -1.52112765e+01   2.89131635e+00   6.85027651e-02  -1.75121112e-02]
 [ -6.27553051e+01  -4.19944654e-01   0.00000000e+00   0.00000000e+00]]",[-1.31454551  0.85212946],[ 1.23018113  1.74286416]
23,-0.0785849594697,[-0.1894398  -0.30155665],"[-1.26122375 -0.52556903  1.01824867 -0.05540939  0.58522253 -0.13681214
 -0.5939559   0.1132815  -0.7857823  -0.05850925  0.        ]",-0.335753,"[[ -1.64141931e+01   2.92269123e+00   6.85027651e-02  -1.75121112e-02]
 [ -5.75537559e+01   3.54440909e+00   0.00000000e+00   0.00000000e+00]]",[-1.48382318  0.64437217],[-1.97153045  1.23418966]
24,-0.0836919173761,[-0.1894398  -0.30155665],"[ 0.21516047 -0.54885905  1.46849655 -0.38700874  0.58522157 -0.13681197
 -0.67609379  0.23633995 -0.81794452  0.09751389  0.        ]",-0.371057,"[[ -1.75935647e+01   3.01935769e+00   6.85027651e-02  -1.75121112e-02]
 [ -6.03740466e+01   4.43128554e+00   0.00000000e+00   0.00000000e+00]]",[-1.74155545  0.46630862],[-1.16719302  0.76259679]
25,-0.0829091938733,[-0.1894398  -0.30155665],"[ 1.16703454 -0.55317351  0.0813092  -0.48446767  0.58522061 -0.1368118
 -0.75660342 -0.41905222 -0.7846779   0.22987626  0.        ]",-0.295484,"[[ -1.88287826e+01   3.04751090e+00   6.85027651e-02  -1.75121112e-02]
 [ -6.31384370e+01  -2.92082076e-01   0.00000000e+00   0.00000000e+00]]",[-1.61759722  0.56292802],[-2.74209059  1.61105163]
26,-0.0670955521034,[-0.1894398  -0.30155665],"[ 0.1978249  -0.55121556 -1.37380252 -0.43707432  0.58521964 -0.13681163
 -0.83551013 -0.48921649 -0.65104554  0.25218497  0.        ]",-0.440214,"[[ -2.01187355e+01   3.03383130e+00   6.85027651e-02  -1.75121112e-02]
 [ -6.58477985e+01  -7.97755657e-01   0.00000000e+00   0.00000000e+00]]",[-1.45751309  0.64988577],[-1.49999535  1.67198684]
27,-0.054885820255,[-0.1894398  -0.30155665],"[-1.40272419 -0.54897987 -0.70212133 -0.38947869  0.58521868 -0.13681145
 -0.91285322 -0.45454432 -0.60559835  0.08268649  0.        ]",-0.397977,"[[ -2.14623368e+01   3.02007289e+00   6.85027651e-02  -1.75121112e-02]
 [ -6.85034818e+01  -5.47881151e-01   0.00000000e+00   0.00000000e+00]]",[-1.36297596  0.75096202],[-1.41052328  1.40264117]
28,-0.073505651711,[-0.1894398  -0.30155665],"[-1.10401251 -0.54750566  1.18777179 -0.36087728  0.58521772 -0.13681128
 -0.98866519 -0.41951168 -0.74979231  0.00142229  0.        ]",-0.328152,"[[ -2.28585244e+01   3.01179421e+00   6.85027651e-02  -1.75121112e-02]
 [ -7.11066051e+01  -2.95408639e-01   0.00000000e+00   0.00000000e+00]]",[-1.50815463  0.72792339],[-2.1209325   1.79147542]
29,-0.0879286412234,[-0.1894398  -0.30155665],"[ 0.72248954 -0.54671417  1.14737908 -0.34626457  0.58521676 -0.13681111
 -1.06297645 -0.39841029 -0.83734339  0.17220463  0.        ]",-0.323319,"[[ -2.43062576e+01   3.00756121e+00   6.85027651e-02  -1.75121112e-02]
 [ -7.36582132e+01  -1.43337149e-01   0.00000000e+00   0.00000000e+00]]",[-1.71216798  0.5755825 ],[-1.06762163  0.00973064]
30,-0.074788759815,[-0.1894398  -0.30155665],"[ 0.86765371 -0.54612801 -0.877921   -0.33574106  0.58521579 -0.13681094
 -1.13581641 -0.39801812 -0.69604009  0.29519723  0.        ]",-0.25885,"[[ -2.58045162e+01   3.00451131e+00   6.85027651e-02  -1.75121112e-02]
 [ -7.61593186e+01  -1.40514835e-01   0.00000000e+00   0.00000000e+00]]",[-1.43947434  0.61048603],[-2.38998471 -0.26858567]
31,-0.0521280561876,[-0.1894398  -0.30155665],"[-1.04521958 -0.54338159 -1.13811194 -0.28925162  0.58521483 -0.13681077
 -1.20721367 -0.54572182 -0.57785707  0.11672112  0.        ]",-0.302081,"[[ -2.73523004e+01   2.99102161e+00   6.85027651e-02  -1.75121112e-02]
 [ -7.86109039e+01  -1.20500449e+00   0.00000000e+00   0.00000000e+00]]",[-1.38249516  0.77584982],[-2.27732489 -0.64784599]
32,-0.0761952712603,[-0.1894398  -0.30155665],"[-1.28926523 -0.53108102  0.98151939 -0.11904914  0.58521387 -0.1368106
 -1.27719156 -0.8990155  -0.76866737 -0.04972888  0.        ]",-0.299307,"[[ -2.89486279e+01   2.94137782e+00   6.85027651e-02  -1.75121112e-02]
 [ -8.10137726e+01  -3.75116301e+00   0.00000000e+00   0.00000000e+00]]",[-1.32667172  0.99274385],[-1.42018585  0.48635032]
33,-0.0984793565217,[-0.1894398  -0.30155665],"[ 0.72561984 -0.51344333  1.14425274  0.06757944  0.5852129  -0.13681043
 -1.34577353 -0.62244461 -0.89476752  0.26721995  0.        ]",-0.39938,"[[ -3.05925311e+01   2.88635630e+00   6.85027651e-02  -1.75121112e-02]
 [ -8.33687315e+01  -1.75795863e+00   0.00000000e+00   0.00000000e+00]]",[-1.65560448  0.70148098],[-2.13694175  1.45304419]
34,-0.0656765144763,[-0.1894398  -0.30155665],"[ 0.68048118 -0.51516087 -1.08688398  0.0512686   0.58521194 -0.13681026
 -1.41300921 -0.06931119 -0.59182433  0.34170739  0.        ]",-0.357587,"[[ -3.22830689e+01   2.89119406e+00   6.85027651e-02  -1.75121112e-02]
 [ -8.56774858e+01   2.22840144e+00   0.00000000e+00   0.00000000e+00]]",[-1.40089703  0.58956105],[-1.4182278   0.92979613]
35,-0.0520971834682,[-0.1894398  -0.30155665],"[-1.39614196 -0.53911688 -0.71416475 -0.22449202  0.58521098 -0.13681009
 -1.4789303   0.43443295 -0.59030082  0.04112182  0.        ]",-0.269778,"[[ -3.40193299e+01   2.97218353e+00   6.85027651e-02  -1.75121112e-02]
 [ -8.79411257e+01   5.85882023e+00   0.00000000e+00   0.00000000e+00]]",[-1.38514233  0.55139846],[-2.37618691  0.32600495]
36,-0.0765168313839,[-0.1894398  -0.30155665],"[-0.65607079 -0.55121691  1.46232586 -0.43729433  0.58521002 -0.13680992
 -1.54354798 -0.28139711 -0.7708169   0.0324147   0.        ]",-0.210095,"[[ -3.58004167e+01   3.03389512e+00   6.85027651e-02  -1.75121112e-02]
 [ -9.01600369e+01   6.99934638e-01   0.00000000e+00   0.00000000e+00]]",[-1.5759877  0.6426906],[-2.0431211  -0.23425182]
37,-0.0839004383462,[-0.1894398  -0.30155665],"[ 1.16359667 -0.55049918  0.16011481 -0.42137684  0.58520905 -0.13680975
 -1.60687117 -0.48913506 -0.78794455  0.24465319  0.        ]",-0.203078,"[[ -3.76254352e+01   3.02929648e+00   6.85027651e-02  -1.75121112e-02]
 [ -9.23345271e+01  -7.97206134e-01   0.00000000e+00   0.00000000e+00]]",[-1.53437591  0.60280353],[-2.22068008 -0.56134764]
38,-0.0552320852233,[-0.1894398  -0.30155665],"[-0.5177209  -0.54340586 -1.40399909 -0.28973754  0.58520809 -0.13680958
 -1.66893526 -0.79604146 -0.5809454   0.18584664  0.        ]",-0.348414,"[[ -3.94935102e+01   2.99116306e+00   6.85027651e-02  -1.75121112e-02]
 [ -9.44658132e+01  -3.00904270e+00   0.00000000e+00   0.00000000e+00]]",[-1.36268163  0.84406406],[-2.22462439  0.73710315]
39,-0.0722110906484,[-0.1894398  -0.30155665],"[-1.37817706 -0.53629675  0.84646085 -0.18544729  0.58520713 -0.13680941
 -1.72976299 -0.38373901 -0.73971521 -0.04225291  0.        ]",-0.239021,"[[ -4.14037840e+01   2.96079763e+00   6.85027651e-02  -1.75121112e-02]
 [ -9.65546770e+01  -3.76504169e-02   0.00000000e+00   0.00000000e+00]]",[-1.38907826  0.79566884],[-2.31209512  0.59374391]
40,-0.0896437687784,[-0.1894398  -0.30155665],"[ 0.90510299 -0.54174716  0.92524095 -0.26359944  0.58520616 -0.13680923
 -1.78939703 -0.0584185  -0.8389724   0.22159063  0.        ]",-0.28108,"[[ -4.33554244e+01   2.98356698e+00   6.85027651e-02  -1.75121112e-02]
 [ -9.86025852e+01   2.30687822e+00   0.00000000e+00   0.00000000e+00]]",[-1.61042297  0.50876385],[-1.93486931  0.07119592]
41,-0.0643691179475,[-0.1894398  -0.30155665],"[ 0.06952041 -0.54869272 -1.40975493 -0.38398398  0.5852052  -0.13680906
 -1.84785609 -0.30978488 -0.63131892  0.24577556  0.        ]",-0.402899,"[[ -4.53476191e+01   3.01848385e+00   6.85027651e-02  -1.75121112e-02]
 [ -1.00610181e+02   4.95322991e-01   0.00000000e+00   0.00000000e+00]]",[-1.40336955  0.62010735],[-1.30928204  1.19739181]
42,-0.0630778286693,[-0.1894398  -0.30155665],"[-1.54627193 -0.54865483  0.42751771 -0.38325045  0.58520424 -0.13680889
 -1.90514928 -0.41525034 -0.67307293  0.00812177  0.        ]",-0.345405,"[[ -4.73795646e+01   3.01827175e+00   6.85027651e-02  -1.75121112e-02]
 [ -1.02577780e+02  -2.64751017e-01   0.00000000e+00   0.00000000e+00]]",[-1.37481737  0.76820683],[-1.48420384  2.02257608]
43,-0.0874906263477,[-0.1894398  -0.30155665],"[ 0.73407204 -0.54763053  1.13571337 -0.36346628  0.58520328 -0.13680872
 -1.96130515 -0.4148726  -0.83444537  0.17009887  0.        ]",-0.416885,"[[ -4.94504703e+01   3.01254499e+00   6.85027651e-02  -1.75121112e-02]
 [ -1.04506363e+02  -2.62032994e-01   0.00000000e+00   0.00000000e+00]]",[-1.61417592  0.59597659],[-1.42558534  1.74009114]
44,-0.0644218948435,[-0.1894398  -0.30155665],"[ 0.16491597 -0.54685192 -1.38439093 -0.34900598  0.58520231 -0.13680855
 -2.01634811 -0.40031236 -0.62808796  0.25420041  0.        ]",-0.508408,"[[ -5.15595646e+01   3.00835665e+00   6.85027651e-02  -1.75121112e-02]
 [ -1.06396769e+02  -1.57104426e-01   0.00000000e+00   0.00000000e+00]]",[-1.38543868  0.65369666],[ 0.708406   0.6332226]
45,-0.0631785027788,[-0.1894398  -0.30155665],"[-1.55442244 -0.54633706  0.39201915 -0.33969678  0.58520135 -0.13680838
 -1.87330978 -0.39336887 -0.67402363 -0.00241414  0.        ]",-0.365152,"[[ -5.36382255e+01   3.00565909e+00   6.85027651e-02  -1.75121112e-02]
 [ -1.01485687e+02  -1.07068163e-01   0.00000000e+00   0.00000000e+00]]",[-1.37323022  0.77012503],[-0.42248014  0.78678455]
46,-0.0881661087075,[-0.1894398  -0.30155665],"[ 0.66252481 -0.54605517  1.20374181 -0.33468504  0.58520039 -0.13680821
 -1.86350401 -0.38493798 -0.84036078  0.16597077  0.        ]",-0.337664,"[[ -5.56645645e+01   3.00420648e+00   6.85027651e-02  -1.75121112e-02]
 [ -1.01149341e+02  -4.63124555e-02   0.00000000e+00   0.00000000e+00]]",[-1.62922561  0.59172332],[-2.15584618  1.36523946]
47,-0.0663505751497,[-0.1894398  -0.30155665],"[ 0.34077132 -0.54597717 -1.31615959 -0.33331845  0.58519943 -0.13680804
 -1.92048408 -0.37906403 -0.63788899  0.26813122  0.        ]",-0.469674,"[[ -5.77071854e+01   3.00381043e+00   6.85027651e-02  -1.75121112e-02]
 [ -1.03106228e+02  -3.98405213e-03   0.00000000e+00   0.00000000e+00]]",[-1.37600756  0.64323938],[-0.45458187  1.69356952]
48,-0.0607533805148,[-0.1894398  -0.30155665],"[-1.58705608 -0.54598005  0.16450557 -0.33338422  0.58519846 -0.13680787
 -1.91344525 -0.37804745 -0.65608563  0.00477868  0.        ]",-0.356175,"[[ -5.97668888e+01   3.00382963e+00   6.85027651e-02  -1.75121112e-02]
 [ -1.02864912e+02   3.33836020e-03   0.00000000e+00   0.00000000e+00]]",[-1.36421967  0.76670265],[-1.03935052  1.39387682]
49,-0.0879719617351,[-0.1894398  -0.30155665],"[ 0.54676311 -0.54599238  1.29589089 -0.33361739  0.5851975  -0.1368077
 -1.96943526 -0.37809484 -0.84184834  0.15020106  0.        ]",-0.371884,"[[ -6.18434804e+01   3.00389736e+00   6.85027651e-02  -1.75121112e-02]
 [ -1.04787843e+02   2.99304701e-03   0.00000000e+00   0.00000000e+00]]",[-1.62232041  0.59804094],[-0.60190833  0.31962738]
