timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
19,-0.0645519885116,[-0.10497423 -0.20911746],"[-1.57268833 -0.64715667 -0.35429236 -0.34160294  0.04261516  0.47149745
  0.54190549 -0.3777827  -0.18527921 -0.5425551   0.        ]",-0.212416,"[[-2.8634563   3.01463291  0.00795655  0.05353977]
 [-6.35856634 -0.20652382  0.          0.        ]]",[-0.78585017  0.7057153 ],[-0.6714789   1.00804361]
20,-0.0667473645061,[-0.10497423 -0.20911746],"[-1.61483098 -0.64641724 -0.12943937 -0.32896912  0.04261505  0.4714959
  0.44230268 -0.37620763 -0.19806188 -0.56181459  0.        ]",-0.201805,"[[ -3.01603906e+00   3.01029939e+00   7.95655481e-03   5.35397671e-02]
 [ -8.89126757e+00  -1.95159697e-01   0.00000000e+00   0.00000000e+00]]",[-0.79456711  0.70237356],[-0.73111713  1.18587864]
21,-0.0689478294588,[-0.10497423 -0.20911746],"[-1.62131152 -0.6458723   0.17874963 -0.31993247  0.04261493  0.47149434
  0.33538606 -0.36520684 -0.21924784 -0.58073065  0.        ]",-0.12234,"[[ -3.22114185e+00   3.00719832e+00   7.95655481e-03   5.35397671e-02]
 [ -1.16099519e+01  -1.15739107e-01   0.00000000e+00   0.00000000e+00]]",[-0.80993634  0.6927675 ],[-1.56117325  0.56085718]
22,-0.0708322681112,[-0.10497423 -0.20911746],"[-1.54241651 -0.64548412  0.57420619 -0.31363315  0.04261482  0.47149279
  0.18871991 -0.36177641 -0.25124577 -0.5952266   0.        ]",-0.142612,"[[ -3.49075969e+00   3.00503593e+00   7.95655481e-03   5.35397671e-02]
 [ -1.53394034e+01  -9.09784542e-02   0.00000000e+00   0.00000000e+00]]",[-0.82668054  0.67988491],[-1.06090197  0.77532177]
23,-0.0716882883538,[-0.10497423 -0.20911746],"[-1.30776268 -0.64526858  1.02055188 -0.31019584  0.0426147   0.47149123
  0.04495729 -0.35410599 -0.29439965 -0.59693382  0.        ]",-0.15407,"[[ -3.83422578e+00   3.00385586e+00   7.95655481e-03   5.35397671e-02]
 [ -1.89950237e+01  -3.56039770e-02   0.00000000e+00   0.00000000e+00]]",[-0.84134066  0.66126931],[-0.10573962 -0.50334276]
24,-0.0719797234699,[-0.10497423 -0.20911746],"[-0.90487825 -0.64123174  1.38197722 -0.24999992  0.04261459  0.47148968
  0.04327874 -0.63007196 -0.35403615 -0.58453371  0.        ]",-0.111381,"[[ -4.21455457e+00   2.98315191e+00   7.95655481e-03   5.35397671e-02]
 [ -1.90377034e+01  -2.02815666e+00   0.00000000e+00   0.00000000e+00]]",[-0.84582698  0.66104031],[-1.03355242  0.74379037]
25,-0.0684596953623,[-0.10497423 -0.20911746],"[-0.35793196 -0.63894383  1.55976676 -0.21921069  0.04261447  0.47148812
 -0.09759932 -0.21667797 -0.40124793 -0.53465767  0.        ]",-0.293227,"[[ -4.63125049e+00   2.97253633e+00   7.95655481e-03   5.35397671e-02]
 [ -2.26199653e+01   9.56630409e-01   0.00000000e+00   0.00000000e+00]]",[-0.83872795  0.60652858],[ 1.5231502   0.79507275]
26,-0.0624259949687,[-0.10497423 -0.20911746],"[ 0.19704153 -0.64648381  1.484903   -0.33033729  0.04261436  0.47148657
  0.07571582 -0.12325039 -0.40064198 -0.48004311  0.        ]",-0.0903586,"[[ -5.03943182e+00   3.01077039e+00   7.95655481e-03   5.35397671e-02]
 [ -1.82129048e+01   1.63119305e+00   0.00000000e+00   0.00000000e+00]]",[-0.76539445  0.5799647 ],[-1.93814402  0.82541309]
27,-0.056926804018,[-0.10497423 -0.20911746],"[ 0.67117324 -0.64813464  1.18362185 -0.35942656  0.04261424  0.47148501
 -0.06581461 -0.36778261 -0.3884191  -0.43600598  0.        ]",-0.16007,"[[ -5.43979841e+00   3.02074508e+00   7.95655481e-03   5.35397671e-02]
 [ -2.18117336e+01  -1.34379930e-01   0.00000000e+00   0.00000000e+00]]",[-0.71195793  0.58339977],[-1.15748198  1.23817244]
28,-0.0489344446314,[-0.10497423 -0.20911746],"[ 1.03916088 -0.64724903  0.60599144 -0.34359747  0.04261413  0.47148346
 -0.2045398  -0.39169646 -0.37109751 -0.37161921  0.        ]",-0.15907,"[[ -5.91142567e+00   3.01531943e+00   7.95655481e-03   5.35397671e-02]
 [ -2.53392317e+01  -3.07050397e-01   0.00000000e+00   0.00000000e+00]]",[-0.63950622  0.60144311],[-0.69609332  0.84306672]
29,-0.0405842356599,[-0.10497423 -0.20911746],"[ 1.11628407 -0.64632602 -0.17731245 -0.32779903  0.04261401  0.4714819
 -0.29319776 -0.37955547 -0.32227327 -0.32049409  0.        ]",-0.176746,"[[ -6.44082941e+00   3.00990055e+00   7.95655481e-03   5.35397671e-02]
 [ -2.75936292e+01  -2.19399225e-01   0.00000000e+00   0.00000000e+00]]",[-0.61088908  0.62985384],[ 0.41269368  0.75030833]
30,-0.0367915203681,[-0.10497423 -0.20911746],"[ 0.81988178 -0.64571962 -0.89659037 -0.31778176  0.0426139   0.47148035
 -0.20745456 -0.3667247  -0.257348   -0.30810802  0.        ]",-0.129042,"[[ -6.97082694e+00   3.00646274e+00   7.95655481e-03   5.35397671e-02]
 [ -2.54133898e+01  -1.26767629e-01   0.00000000e+00   0.00000000e+00]]",[-0.67877442  0.65424472],[-0.15997372  1.35693279]
31,-0.0398069502949,[-0.10497423 -0.20911746],"[ 0.25731602 -0.64543396 -1.34271782 -0.31317175  0.04261378  0.47147879
 -0.21257758 -0.35544553 -0.19876488 -0.33602672  0.        ]",-0.193689,"[[ -7.48040188e+00   3.00488027e+00   7.95655481e-03   5.35397671e-02]
 [ -2.55436713e+01  -4.53386206e-02   0.00000000e+00   0.00000000e+00]]",[-0.76139832  0.68657875],[ 0.55145605  1.16286667]
32,-0.0469717903472,[-0.10497423 -0.20911746],"[-0.39801751 -0.64532941 -1.43740277 -0.31152261  0.04261367  0.47147724
 -0.10682404 -0.3514108  -0.16129474 -0.39104471  0.        ]",-0.150479,"[[ -7.96429519e+00   3.00431429e+00   7.95655481e-03   5.35397671e-02]
 [ -2.28546210e+01  -1.62151822e-02   0.00000000e+00   0.00000000e+00]]",[-0.78036982  0.71858776],[-0.95946447  1.42700463]
33,-0.0554992991211,[-0.10497423 -0.20911746],"[-1.02620069 -0.64529032 -1.18273141 -0.310932    0.04261355  0.47147569
 -0.23842708 -0.34996804 -0.15024787 -0.46123089  0.        ]",-0.224368,"[[ -8.45496269e+00   3.00411179e+00   7.95655481e-03   5.35397671e-02]
 [ -2.62009776e+01  -5.80598895e-03   0.00000000e+00   0.00000000e+00]]",[-0.76985645  0.731327  ],[ 0.34075893 -0.49165068]
34,-0.0654843823335,[-0.10497423 -0.20911746],"[-1.47947318 -0.6414788  -0.61544633 -0.25379118  0.04261344  0.47147413
 -0.16497073 -0.61962223 -0.16491995 -0.54813552  0.        ]",-0.245217,"[[ -8.96024214e+00   2.98446143e+00   7.95655481e-03   5.35397671e-02]
 [ -2.43331808e+01  -1.95274070e+00   0.00000000e+00   0.00000000e+00]]",[-0.73629647  0.77412492],[ 0.13657365 -0.16697424]
35,-0.0757475459943,[-0.10497423 -0.20911746],"[-1.62554966 -0.63077806  0.07695997 -0.12276625  0.04261332  0.47147258
 -0.1247577  -0.70589068 -0.22149646 -0.63761528  0.        ]",-0.112911,"[[ -9.43664672e+00   2.93915716e+00   7.95655481e-03   5.35397671e-02]
 [ -2.33106772e+01  -2.57562312e+00   0.00000000e+00   0.00000000e+00]]",[-0.75856501  0.77183455],[-1.90983198  0.66851263]
36,-0.0798331151024,[-0.10497423 -0.20911746],"[-1.4479381  -0.62389752  0.79827451 -0.05254294  0.04261321  0.47147102
 -0.26231108 -0.33230541 -0.31674544 -0.66169018  0.        ]",-0.194126,"[[ -9.93795296e+00   2.91470787e+00   7.95655481e-03   5.35397671e-02]
 [ -2.68083107e+01   1.21667565e-01   0.00000000e+00   0.00000000e+00]]",[-0.81592131  0.69326758],[-0.47660793  0.99957303]
37,-0.0737251107146,[-0.10497423 -0.20911746],"[-0.91696571 -0.63526151  1.37469493 -0.17372035  0.04261309  0.47146947
 -0.31564856  0.21544126 -0.37237048 -0.59344975  0.        ]",-0.0737511,"[[ -1.04877266e+01   2.95682035e+00   7.95655481e-03   5.35397671e-02]
 [ -2.81645606e+01   4.07641137e+00   0.00000000e+00   0.00000000e+00]]",[-0.85313535  0.60561693],[-1.02061585 -0.0167766 ]
38,-0.0654072425983,[-0.10497423 -0.20911746],"[-0.12269923 -0.64893553  1.55866582 -0.374935    0.04261298  0.47146791
 -0.44943965 -0.15240451 -0.37887829 -0.51741632  0.        ]",-0.0984381,"[[ -1.10851504e+01   3.02605955e+00   7.95655481e-03   5.35397671e-02]
 [ -3.15665303e+01   1.42056302e+00   0.00000000e+00   0.00000000e+00]]",[-0.81905919  0.58571738],[-2.10201971  1.3074759 ]
39,-0.0569833713733,[-0.10497423 -0.20911746],"[ 0.69862444 -0.64961389  1.15622891 -0.38825799  0.04261286  0.47146636
 -0.580576   -0.40484489 -0.38296765 -0.43941282  0.        ]",-0.0190072,"[[ -1.17499372e+01   3.03062119e+00   7.95655481e-03   5.35397671e-02]
 [ -3.49010064e+01  -4.02060100e-01   0.00000000e+00   0.00000000e+00]]",[-0.709858    0.58935773],[-2.14447135 -0.47986598]
40,-0.04323407888,[-0.10497423 -0.20911746],"[ 1.12835764 -0.64517835  0.18781791 -0.30940255  0.04261275  0.4714648
 -0.70911332 -0.66702624 -0.34751033 -0.33195836  0.        ]",-0.134057,"[[ -1.24807505e+01   3.00358779e+00   7.95655481e-03   5.35397671e-02]
 [ -3.81694109e+01  -2.29501818e+00   0.00000000e+00   0.00000000e+00]]",[-0.61196482  0.65842462],[ 0.10353058 -0.2516117 ]
41,-0.0320219003956,[-0.10497423 -0.20911746],"[ 0.83853895 -0.63309603 -0.87126977 -0.14864709  0.04261263  0.47146325
 -0.66326833 -0.79885065 -0.22627881 -0.27145903  0.        ]",-0.0918995,"[[ -1.32324437e+01   2.94813825e+00   7.95655481e-03   5.35397671e-02]
 [ -3.70037727e+01  -3.24680938e+00   0.00000000e+00   0.00000000e+00]]",[-0.62484288  0.75952381],[-1.20705234  2.10679103]
42,-0.0454955263745,[-0.10497423 -0.20911746],"[-0.06417443 -0.62646232 -1.43340386 -0.07791913  0.04261251  0.4714617
 -0.79015665 -0.24173063 -0.11386307 -0.36410437  0.        ]",-0.130723,"[[ -1.40048910e+01   2.92356045e+00   7.95655481e-03   5.35397671e-02]
 [ -4.02302534e+01   7.75560797e-01   0.00000000e+00   0.00000000e+00]]",[-0.74480909  0.72121656],[-0.89520723  1.7084661 ]
43,-0.0595646037455,[-0.10497423 -0.20911746],"[-1.13472862 -0.64022958 -1.09258604 -0.23686057  0.0426124   0.47146014
 -0.89822544  0.30434825 -0.13847037 -0.49327307  0.        ]",-0.216963,"[[ -1.48370670e+01   2.97862927e+00   7.95655481e-03   5.35397671e-02]
 [ -4.29782299e+01   4.71821601e+00   0.00000000e+00   0.00000000e+00]]",[-0.80120784  0.65747476],[-0.04427571  2.48357449]
44,-0.0650859070855,[-0.10497423 -0.20911746],"[-1.6254049  -0.64985042  0.03182158 -0.39326127  0.04261228  0.47145859
 -0.87166642 -0.25559009 -0.20657159 -0.54820514  0.        ]",-0.175145,"[[ -1.56898574e+01   3.03233395e+00   7.95655481e-03   5.35397671e-02]
 [ -4.23030193e+01   6.75507586e-01   0.00000000e+00   0.00000000e+00]]",[-0.7848798   0.70255697],[-0.26479015  0.99971064]
45,-0.0694768807166,[-0.10497423 -0.20911746],"[-1.17703337 -0.64947447  1.17020142 -0.38577051  0.04261217  0.47145703
 -0.87995966 -0.42092315 -0.29412005 -0.57822729  0.        ]",-0.136676,"[[ -1.65380349e+01   3.02977067e+00   7.95655481e-03   5.35397671e-02]
 [ -4.25139982e+01  -5.18188436e-01   0.00000000e+00   0.00000000e+00]]",[-0.82392621  0.66138065],[-0.29910507  0.39823295]
46,-0.0651027272342,[-0.10497423 -0.20911746],"[-0.09055413 -0.64772764  1.55509235 -0.35286503  0.04261205  0.47145548
 -0.89342894 -0.42077391 -0.37755092 -0.51526231  0.        ]",-0.240174,"[[ -1.73917523e+01   3.01850026e+00   7.95655481e-03   5.35397671e-02]
 [ -4.28565913e+01  -5.17120580e-01   0.00000000e+00   0.00000000e+00]]",[-0.80851191  0.60634464],[ 0.66992696  0.3812208 ]
47,-0.0529671685212,[-0.10497423 -0.20911746],"[ 0.86386272 -0.64633549  0.95313157 -0.32868445  0.04261194  0.47145392
 -0.75574214 -0.39234151 -0.38753819 -0.39967083  0.        ]",-0.205986,"[[ -1.82137587e+01   3.01020834e+00   7.95655481e-03   5.35397671e-02]
 [ -3.93557184e+01  -3.11851531e-01   0.00000000e+00   0.00000000e+00]]",[-0.68389553  0.59501791],[-0.61611738  1.52966459]
48,-0.0400558286219,[-0.10497423 -0.20911746],"[ 1.11400151 -0.64564249 -0.19265903 -0.31722552  0.04261182  0.47145237
 -0.82103406 -0.36497315 -0.32024445 -0.3166336   0.        ]",-0.0165722,"[[ -1.90175310e+01   3.00627592e+00   7.95655481e-03   5.35397671e-02]
 [ -4.10159848e+01  -1.14264410e-01   0.00000000e+00   0.00000000e+00]]",[-0.63059062  0.63100159],[-1.90567398  0.20402204]
49,-0.0380083390413,[-0.10497423 -0.20911746],"[ 0.47603598 -0.64522936 -1.22379061 -0.3105676   0.04261171  0.47145082
 -0.94480815 -0.3630298  -0.21669768 -0.32171789  0.        ]",-0.0238324,"[[ -1.98694287e+01   3.00399026e+00   7.95655481e-03   5.35397671e-02]
 [ -4.41632974e+01  -1.00241782e-01   0.00000000e+00   0.00000000e+00]]",[-0.70746434  0.69855338],[-1.59159037  0.44860194]
