timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.145288325792,[-0.20034972 -0.30283159],"[-1.58829054 -0.55207081  0.01858814 -0.6146406   1.26999528 -0.45341693
  0.16334843  2.73568017 -1.21806217  0.41030094  0.        ]",-0.716421,"[[ -3.12124726   3.08379731   0.14708126  -0.05413247]
 [-32.73568722  22.43980342   0.           0.        ]]",[-1.76361704  0.46507987],[-2.08046357  2.06132783]
11,-0.14460443212,[-0.20034972 -0.30283159],"[-1.29245722 -0.54923957  0.9716191  -1.11834312  1.26999146 -0.4534163
  0.06839619 -0.5785947  -1.18830606  0.4857025   0.        ]",-0.680722,"[[ -3.80919756   3.22710445   0.14708126  -0.05413247]
 [-36.04798658  -1.42791076   0.           0.        ]]",[-1.84771931  0.62809861],[-2.80183593  0.74837667]
12,-0.150385269037,[-0.20034972 -0.30283159],"[-0.41498031 -0.55427695  1.52263296 -0.87279987  1.26998763 -0.45341567
 -0.02465143 -0.95083704 -1.26577293  0.38020686  0.        ]",-0.595117,"[[ -4.56272474   3.15720937   0.14708126  -0.05413247]
 [-39.29384522  -4.10862217   0.           0.        ]]",[-2.00082064  0.68344796],[-2.60295022  0.66673398]
13,-0.165710277551,[-0.20034972 -0.30283159],"[ 0.64514454 -0.55225543  1.21882658 -0.62277444  1.2699838  -0.45341504
 -0.1158495  -0.77439685 -1.37082863  0.42957754  0.        ]",-0.70507,"[[ -5.38052127   3.08611454   0.14708126  -0.05413247]
 [-42.47518422  -2.8380018    0.           0.        ]]",[-2.01891994  0.61984515],[-2.05071094  0.14512489]
14,-0.169875002754,[-0.20034972 -0.30283159],"[ 1.169586   -0.54645549  0.08149669 -0.44591728  1.26997998 -0.45341441
 -0.20524134 -0.68691508 -1.36189148  0.56488201  0.        ]",-1.01708,"[[ -6.26131226   3.03567626   0.14708126  -0.05413247]
 [-45.59351598  -2.20801221   0.           0.        ]]",[-1.84600592  0.61808848],[-0.10463958  0.84433387]
15,-0.158139936384,[-0.20034972 -0.30283159],"[ 0.66402764 -0.54228851 -1.10462492 -0.35945656  1.26997615 -0.45341378
 -0.19123972 -0.46296143 -1.2514081   0.60620096  0.        ]",-0.905501,"[[ -7.16828184   3.01092768   0.14708126  -0.05413247]
 [-45.10509541  -0.59522074   0.           0.        ]]",[-1.62193286  0.61007047],[-3.7959463   1.54072388]
16,-0.143114666495,[-0.20034972 -0.30283159],"[-0.54677601 -0.54110817 -1.39619018 -0.33783744  1.26997233 -0.45341315
 -0.27914102 -0.39806641 -1.16793642  0.50858032  0.        ]",-0.983199,"[[ -8.10114917   3.00472751   0.14708126  -0.05413247]
 [-48.17142798  -0.1278852    0.           0.        ]]",[-1.47594476  0.68299031],[-1.64408948  0.40276616]
17,-0.140330907324,[-0.20034972 -0.30283159],"[-1.5141333  -0.54076181 -0.43410556 -0.33168889  1.2699685  -0.45341252
 -0.36530295 -0.38826911 -1.19272703  0.36342522  0.        ]",-0.903409,"[[ -9.09473447   3.00296329   0.14708126  -0.05413247]
 [-51.17708609  -0.05733404   0.           0.        ]]",[-1.46221542  0.75948739],[-0.97250809  1.71820648]
18,-0.154864598574,[-0.20034972 -0.30283159],"[-1.24445905 -0.54073222  1.03384609 -0.33117987  1.26996467 -0.45341189
 -0.4466389  -0.37768797 -1.31567832  0.31196866  0.        ]",-0.749387,"[[ -1.01467439e+01   3.00281733e+00   1.47081259e-01  -5.41324654e-02]
 [ -5.40143988e+01   1.88619601e-02   0.00000000e+00   0.00000000e+00]]",[-1.72572494  0.70969802],[-2.4773455   1.07867024]
19,-0.171316453578,[-0.20034972 -0.30283159],"[ 0.14585761 -0.54082029  1.48902364 -0.33275152  1.26996085 -0.45341126
 -0.52948507 -0.37730042 -1.4156883   0.42271559  0.        ]",-0.726243,"[[ -1.12560281e+01   3.00326849e+00   1.47081259e-01  -5.41324654e-02]
 [ -5.69043963e+01   2.16492604e-02   0.00000000e+00   0.00000000e+00]]",[-1.96115255  0.59462214],[-1.11954674 -1.25782156]
20,-0.173754363768,[-0.20034972 -0.30283159],"[ 1.15567707 -0.5319954   0.26252713 -0.19614089  1.26995702 -0.45341063
 -0.61069117 -0.92751724 -1.37166944  0.6231885   0.        ]",-1.02078,"[[ -1.24225390e+01   2.96394708e+00   1.47081259e-01  -5.41324654e-02]
 [ -5.97371867e+01  -3.94071751e+00   0.00000000e+00   0.00000000e+00]]",[-1.80359983  0.70351291],[-1.04576554  1.80309904]
21,-0.148366779409,[-0.20034972 -0.30283159],"[ 0.44224907 -0.52130177 -1.26469062 -0.0638765   1.2699532  -0.45341
 -0.69027848 -0.36732131 -1.16425288  0.62009166  0.        ]",-0.997939,"[[ -1.36451378e+01   2.92561081e+00   1.47081259e-01  -5.41324654e-02]
 [ -6.25135128e+01   9.34947571e-02   0.00000000e+00   0.00000000e+00]]",[-1.50297427  0.63770956],[-0.80182745  1.1790224 ]
22,-0.135897687523,[-0.20034972 -0.30283159],"[-1.17704138 -0.53279483 -1.01306491 -0.20724648  1.26994937 -0.45340937
 -0.74580967  0.18175844 -1.14818027  0.39879971  0.        ]",-0.789314,"[[ -1.49148437e+01   2.96715325e+00   1.47081259e-01  -5.41324654e-02]
 [ -6.44506816e+01   4.04765570e+00   0.00000000e+00   0.00000000e+00]]",[-1.45207572  0.61911482],[-2.77707409  1.2724724 ]
23,-0.149537252643,[-0.20034972 -0.30283159],"[-1.40431999 -0.54766196  0.7930948  -0.47523755  1.26994555 -0.45340874
 -0.82274449 -0.21313445 -1.26805183  0.34449986  0.        ]",-0.675486,"[[ -1.62307845e+01   3.04405390e+00   1.47081259e-01  -5.41324654e-02]
 [ -6.71344915e+01   1.20386355e+00   0.00000000e+00   0.00000000e+00]]",[-1.6453439  0.6722886],[-2.23619461 -0.75644048]
24,-0.168467255934,[-0.20034972 -0.30283159],"[ 0.22599044 -0.54626312  1.46310971 -0.44166075  1.26994172 -0.45340811
 -0.89814746 -0.65697885 -1.39477195  0.41886496  0.        ]",-0.760302,"[[ -1.75998662e+01   3.03446024e+00   1.47081259e-01  -5.41324654e-02]
 [ -6.97648736e+01  -1.99245154e+00   0.00000000e+00   0.00000000e+00]]",[-1.9181937   0.64843637],[-1.31604315  0.18827027]
25,-0.168798760477,[-0.20034972 -0.30283159],"[ 1.14969338 -0.54065597 -0.20541184 -0.32993114  1.26993789 -0.45340748
 -0.9720496  -0.54837639 -1.336628    0.61004769  0.        ]",-0.903991,"[[ -1.90210299e+01   3.00245962e+00   1.47081259e-01  -5.41324654e-02]
 [ -7.23429119e+01  -1.21036671e+00   0.00000000e+00   0.00000000e+00]]",[-1.69045269  0.61549175],[-2.0657996   0.10105749]
26,-0.142952776112,[-0.20034972 -0.30283159],"[-0.30977026 -0.53641919 -1.43752654 -0.2603922   1.26993407 -0.45340685
 -1.0444895  -0.4899855  -1.15873718  0.52878658  0.        ]",-0.977387,"[[ -2.04932427e+01   2.98247239e+00   1.47081259e-01  -5.41324654e-02]
 [ -7.48699535e+01  -7.89875404e-01   0.00000000e+00   0.00000000e+00]]",[-1.40107119  0.70503712],[-1.32156976  1.2585249 ]
27,-0.143862846952,[-0.20034972 -0.30283159],"[-1.58815808 -0.54144588  0.08518507 -0.3440799   1.26993024 -0.45340622
 -1.11549768 -0.05914454 -1.22761404  0.33222     0.        ]",-0.75893,"[[ -2.20154945e+01   3.00651943e+00   1.47081259e-01  -5.41324654e-02]
 [ -7.73470654e+01   2.31278099e+00   0.00000000e+00   0.00000000e+00]]",[-1.48485065  0.68198049],[-2.47458597  0.98175444]
28,-0.166491677508,[-0.20034972 -0.30283159],"[-0.17504322 -0.54438194  1.53882715 -0.40083417  1.26992642 -0.45340559
 -1.18510519 -0.38641806 -1.38767044  0.38601007  0.        ]",-0.64534,"[[ -2.35868000e+01   3.02278193e+00   1.47081259e-01  -5.41324654e-02]
 [ -7.97753315e+01  -4.40465836e-02   0.00000000e+00   0.00000000e+00]]",[-1.86059451  0.61849564],[-2.79601899  0.31906579]
29,-0.169619270199,[-0.20034972 -0.30283159],"[ 1.16620477 -0.54333641 -0.06046279 -0.3797874   1.26992259 -0.45340496
 -1.25332898 -0.43503937 -1.35069836  0.59020598  0.        ]",-0.846047,"[[ -2.52061862e+01   3.01675526e+00   1.47081259e-01  -5.41324654e-02]
 [ -8.21553445e+01  -3.94191546e-01   0.00000000e+00   0.00000000e+00]]",[-1.681826    0.58711219],[-2.60275162  0.49532614]
30,-0.144644593045,[-0.20034972 -0.30283159],"[-0.44152786 -0.5420936  -1.42021021 -0.3560312   1.26991877 -0.45340433
 -1.32020082 -0.41798619 -1.17530463  0.52149176  0.        ]",-0.933405,"[[ -2.68726995e+01   3.00994724e+00   1.47081259e-01  -5.41324654e-02]
 [ -8.44882145e+01  -2.71389261e-01   0.00000000e+00   0.00000000e+00]]",[-1.38189197  0.68012249],[-2.20318864  1.50437622]
31,-0.14782958066,[-0.20034972 -0.30283159],"[-1.52236877 -0.54141579  0.50508115 -0.34359085  1.26991494 -0.4534037
 -1.38574853 -0.39550268 -1.26147059  0.31599559  0.        ]",-0.773404,"[[ -2.85854069e+01   3.00637973e+00   1.47081259e-01  -5.41324654e-02]
 [ -8.67749134e+01  -1.09481041e-01   0.00000000e+00   0.00000000e+00]]",[-1.51508474  0.74856752],[-1.48036384  0.55424703]
32,-0.173033008447,[-0.20034972 -0.30283159],"[ 0.44982402 -0.54104559  1.35807537 -0.33694098  1.26991112 -0.45340307
 -1.44999832 -0.39092735 -1.41954163  0.45832368  0.        ]",-0.774598,"[[ -3.03433943e+01   3.00447211e+00   1.47081259e-01  -5.41324654e-02]
 [ -8.90163568e+01  -7.65361758e-02   0.00000000e+00   0.00000000e+00]]",[-1.84043562  0.59682178],[-1.86789753  0.72187796]
33,-0.160416238284,[-0.20034972 -0.30283159],"[ 0.81860605 -0.5408525  -0.94481362 -0.33351616  1.26990729 -0.45340244
 -1.51297557 -0.38436099 -1.26586201  0.61619232  0.        ]",-0.961369,"[[ -3.21457654e+01   3.00348951e+00   1.47081259e-01  -5.41324654e-02]
 [ -9.12134314e+01  -2.92531032e-02   0.00000000e+00   0.00000000e+00]]",[-1.47962809  0.61005706],[-1.64872464  1.08725154]
34,-0.139265860069,[-0.20034972 -0.30283159],"[-1.37356589 -0.54083587 -0.75017839 -0.33323488  1.26990347 -0.45340181
 -1.57470546 -0.37902081 -1.17582082  0.3941104   0.        ]",-0.8179,"[[ -3.39916417e+01   3.00340891e+00   1.47081259e-01  -5.41324654e-02]
 [ -9.33670169e+01   9.19975037e-03   0.00000000e+00   0.00000000e+00]]",[-1.40345085  0.72946668],[-2.5693088   1.15628022]
35,-0.164915010867,[-0.20034972 -0.30283159],"[-0.54808085 -0.54087875  1.4936315  -0.33400998  1.26989964 -0.45340117
 -1.63521257 -0.37880768 -1.38259455  0.35537404  0.        ]",-0.767221,"[[ -3.58801619e+01   3.00363146e+00   1.47081259e-01  -5.41324654e-02]
 [ -9.54779723e+01   1.07309752e-02   0.00000000e+00   0.00000000e+00]]",[-1.75662076  0.66356254],[-0.60713241  0.50443994]
36,-0.169688452376,[-0.20034972 -0.30283159],"[ 1.16360703 -0.54080904 -0.09360675 -0.332787    1.26989582 -0.45340054
 -1.64993118 -0.384416   -1.34581272  0.6046977   0.        ]",-0.85137,"[[ -3.77948754e+01   3.00328063e+00   1.47081259e-01  -5.41324654e-02]
 [ -9.59916604e+01  -2.96600399e-02   0.00000000e+00   0.00000000e+00]]",[-1.62335014  0.58537889],[-1.86808165 -0.37466861]
37,-0.13916279906,[-0.20034972 -0.30283159],"[-0.8283701  -0.53758365 -1.28292982 -0.27872956  1.26989199 -0.45339991
 -1.70894682 -0.59116533 -1.15166363  0.4662581   0.        ]",-0.939858,"[[ -3.97353672e+01   2.98775052e+00   1.47081259e-01  -5.41324654e-02]
 [ -9.80506234e+01  -1.51853594e+00   0.00000000e+00   0.00000000e+00]]",[-1.3605504   0.76343858],[-1.3267087   2.20135484]
38,-0.157999937274,[-0.20034972 -0.30283159],"[-1.09243157 -0.53961457  1.1937171  -0.31210075  1.26988817 -0.45339928
 -1.76679095 -0.03807604 -1.33858474  0.31549829  0.        ]",-0.743025,"[[ -4.17166273e+01   2.99734203e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.00068748e+02   2.46443692e+00   0.00000000e+00   0.00000000e+00]]",[-1.63152528  0.64768732],[-1.23755886  1.06732438]
39,-0.171714591421,[-0.20034972 -0.30283159],"[ 1.12892621 -0.54435757  0.40959684 -0.40050938  1.26988434 -0.45339865
 -1.82349926 -0.36559528 -1.37982093  0.55493191  0.        ]",-0.838482,"[[ -4.37378540e+01   3.02269014e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.02047279e+02   1.05865184e-01   0.00000000e+00   0.00000000e+00]]",[-1.68499124  0.57404834],[-1.73824148  0.69916749]
40,-0.144668636152,[-0.20034972 -0.30283159],"[-0.54407939 -0.54358078 -1.39691768 -0.38478896  1.26988052 -0.45339802
 -1.87907673 -0.43090656 -1.17839642  0.5138019   0.        ]",-0.941072,"[[ -4.57982555e+01   3.01818912e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.03986393e+02  -3.64465492e-01   0.00000000e+00   0.00000000e+00]]",[-1.36327648  0.68193287],[-1.73175036  1.31060073]
41,-0.155156430741,[-0.20034972 -0.30283159],"[-1.19644786 -0.54242063  1.08978955 -0.36232689  1.26987669 -0.45339739
 -1.93355177 -0.4164932  -1.31633453  0.31902472  0.        ]",-0.738008,"[[ -4.78970536e+01   3.01175339e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.05887081e+02  -2.60674628e-01   0.00000000e+00   0.00000000e+00]]",[-1.58927357  0.7249735 ],[-1.92529276  1.66434815]
42,-0.172498230667,[-0.20034972 -0.30283159],"[ 1.13297918 -0.54167571  0.39156718 -0.34848505  1.26987287 -0.45339676
 -1.98694758 -0.40009652 -1.38024622  0.57179882  0.        ]",-0.813595,"[[ -5.00334880e+01   3.00778486e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.07750154e+02  -1.42601210e-01   0.00000000e+00   0.00000000e+00]]",[-1.65947163  0.58825469],[-1.92868073  0.27461687]
43,-0.141856829406,[-0.20034972 -0.30283159],"[-0.70876074 -0.54113259 -1.3403363  -0.33865296  1.26986904 -0.45339613
 -2.03928544 -0.39735576 -1.16453176  0.49028393  0.        ]",-0.912293,"[[ -5.22068140e+01   3.00496470e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.09576355e+02  -1.22868049e-01   0.00000000e+00   0.00000000e+00]]",[-1.36445117  0.68611819],[-1.70783607  1.33777995]
44,-0.159810955247,[-0.20034972 -0.30283159],"[-0.94378449 -0.54090575  1.31038994 -0.3346149   1.26986522 -0.4533955
 -2.09058614 -0.38279466 -1.34991679  0.32693034  0.        ]",-0.758286,"[[ -5.44163013e+01   3.00380621e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.11366410e+02  -1.80131866e-02   0.00000000e+00   0.00000000e+00]]",[-1.63176835  0.70175177],[-1.35136388  1.73781179]
45,-0.169486637198,[-0.20034972 -0.30283159],"[ 1.16120184 -0.54088871 -0.11851404 -0.33432577  1.26986139 -0.45339487
 -2.14087028 -0.37982487 -1.34388214  0.60539449  0.        ]",-0.924114,"[[ -5.66612342e+01   3.00372337e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.13121039e+02   3.36948538e-03   0.00000000e+00   0.00000000e+00]]",[-1.55511689  0.59099984],[-0.70410951  0.53295614]
46,-0.139180451902,[-0.20034972 -0.30283159],"[-1.20799129 -0.54080947 -0.97904853 -0.33293314  1.26985757 -0.45339424
 -2.15657587 -0.3843619  -1.16655216  0.42215914  0.        ]",-0.932968,"[[ -5.89291571e+01   3.00332387e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.13669416e+02  -2.93065273e-02   0.00000000e+00   0.00000000e+00]]",[-1.37964439  0.71222615],[-0.15768373  0.92279222]
47,-0.167450657954,[-0.20034972 -0.30283159],"[-0.31241837 -0.54078514  1.53511131 -0.33251598  1.26985374 -0.45339361
 -2.10995412 -0.37938427 -1.39723621  0.3759371   0.        ]",-0.762202,"[[ -6.11862318e+01   3.00320428e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.12043479e+02   6.53505371e-03   0.00000000e+00   0.00000000e+00]]",[-1.72591162  0.6529671 ],[-0.82566016  0.65918853]
48,-0.162471337268,[-0.20034972 -0.30283159],"[ 0.92449713 -0.54076371 -0.79974596 -0.33215051  1.26984992 -0.45339298
 -2.14006678 -0.38175473 -1.2814791   0.61900797  0.        ]",-0.949846,"[[ -6.34376460e+01   3.00309952e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.13094443e+02  -1.05388591e-02   0.00000000e+00   0.00000000e+00]]",[-1.42976868  0.61222845],[-0.75199841  0.06592347]
49,-0.140774024313,[-0.20034972 -0.30283159],"[-1.53986668 -0.5405987  -0.34360384 -0.32925338  1.26984609 -0.45339235
 -2.16122224 -0.38752873 -1.19809192  0.35550366  0.        ]",-0.809246,"[[ -6.57069446e+01   3.00226819e+00   1.47081259e-01  -5.41324654e-02]
 [ -1.13832951e+02  -5.21224948e-02   0.00000000e+00   0.00000000e+00]]",[-1.39644063  0.74578619],[-1.55710364  1.1862757 ]
