timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.182079189683,[-0.17302716 -0.25235686],"[-1.34736657 -0.58564352  0.92622707 -0.39455822  0.70307627 -1.57712175
 -0.17347689  2.16202792 -0.80748597  1.43962954  0.        ]",-0.993256,"[[ -3.7621029    3.02938867   0.07922046  -0.17957292]
 [-36.24912386  18.29870444   0.           0.        ]]",[-2.20188498  0.47312915],[-2.17225288  0.13510281]
11,-0.185999302914,[-0.17302716 -0.25235686],"[-0.48911153 -0.59417897  1.52469283 -0.80224906  0.70307461 -1.57711304
 -0.27636855 -0.4353258  -0.77913168  1.49265355  0.        ]",-1.04134,"[[ -4.51962264   3.15585514   0.07922046  -0.17957292]
 [-39.49175113  -0.50067476   0.           0.        ]]",[-2.25286698  0.50381696],[-1.23740644 -0.08632184]
12,-0.19429052927,[-0.17302716 -0.25235686],"[ 0.58696632 -0.59366239  1.26611585 -0.65663361  0.70307294 -1.57710433
 -0.37719703 -0.76938644 -0.87136394  1.5198375   0.        ]",-0.884633,"[[ -5.34134022   3.11076452   0.07922046  -0.17957292]
 [-42.66935973  -2.9185815    0.           0.        ]]",[-2.34619331  0.50958788],[-3.11487199  1.08174266]
13,-0.208005447959,[-0.17302716 -0.25235686],"[ 1.15277947 -0.58984473  0.14186337 -0.49636922  0.70307128 -1.57709562
 -0.4760229  -0.63704915 -0.88367638  1.64497419  0.        ]",-1.036,"[[ -6.2259763    3.06106138   0.07922046  -0.17957292]
 [-45.78386009  -1.96075024   0.           0.        ]]",[-2.404706    0.52917141],[-1.030373    0.24740841]
14,-0.208675888868,[-0.17302716 -0.25235686],"[ 0.64465856 -0.5858491  -1.1053862  -0.39895519  0.70306962 -1.57708691
 -0.57289205 -0.51863968 -0.7846313   1.70257547  0.        ]",-1.03911,"[[ -7.17228361   3.0307604    0.07922046  -0.17957292]
 [-48.83669983  -1.1037249    0.           0.        ]]",[-2.32791281  0.57602376],[-2.01505693  1.60274725]
15,-0.19436196738,[-0.17302716 -0.25235686],"[-0.66544635 -0.58337202 -1.36140046 -0.35025029  0.70306795 -1.5770782
 -0.66784421 -0.43413009 -0.69465467  1.61000025  0.        ]",-0.951939,"[[ -8.17904159   3.01557404   0.07922046  -0.17957292]
 [-51.82913313  -0.49206177   0.           0.        ]]",[-2.11010551  0.60667735],[-2.71402871  1.71774525]
16,-0.180084958643,[-0.17302716 -0.25235686],"[-1.58236507 -0.5821824  -0.21110631 -0.32886708  0.70306629 -1.57706949
 -0.76091735 -0.39555556 -0.72743959  1.46317294  0.        ]",-1.00359,"[[ -9.24505422   3.00889775   0.07922046  -0.17957292]
 [-54.76235926  -0.21287011   0.           0.        ]]",[-1.93843603  0.59027982],[-1.13722051  0.17681426]
17,-0.184799754672,[-0.17302716 -0.25235686],"[-1.03369111 -0.58149018  1.26833966 -0.31691983  0.70306462 -1.57706079
 -0.85214809 -0.38692943 -0.85997309  1.43428133  0.        ]",-1.0616,"[[-10.36914897   3.00516507   0.07922046  -0.17957292]
 [-57.63753423  -0.1504406    0.           0.        ]]",[-2.01851511  0.52074409],[-2.36392055  1.2289199 ]
18,-0.204303702113,[-0.17302716 -0.25235686],"[ 0.50184559 -0.58122253  1.32814973 -0.31240058  0.70306296 -1.57705208
 -0.94157242 -0.36913213 -0.93738685  1.57634075  0.        ]",-0.761252,"[[ -1.15501762e+01   3.00375273e+00   7.92204567e-02  -1.79572918e-01]
 [ -6.04557949e+01  -2.16314528e-02   0.00000000e+00   0.00000000e+00]]",[-2.27437544  0.5003438 ],[-3.8822973  -0.37915679]
19,-0.214981539219,[-0.17302716 -0.25235686],"[ 1.12159051 -0.57811511 -0.27109868 -0.26281904  0.7030613  -1.57704337
 -1.0292263  -0.5768399  -0.84527537  1.73192946  0.        ]",-0.82589,"[[-12.78700915   2.98823716   0.07922046  -0.17957292]
 [-63.21827708  -1.52499322   0.           0.        ]]",[-2.34680343  0.54082763],[-2.63216475 -0.75002826]
20,-0.196692389191,[-0.17302716 -0.25235686],"[-0.14393008 -0.5630131  -1.43717826 -0.07222975  0.70305963 -1.57703466
 -1.11513782 -0.98344295 -0.64561843  1.65007237  0.        ]",-0.850845,"[[-14.0785416    2.92821204   0.07922046  -0.17957292]
 [-65.92586898  -4.46793484   0.           0.        ]]",[-2.11956263  0.660303  ],[-3.24195146  1.21548117]
21,-0.167206343277,[-0.17302716 -0.25235686],"[-1.54920561 -0.54715571 -0.36327172  0.08090225  0.70305797 -1.57702595
 -1.19933765 -0.42482273 -0.7093841   1.35127198  0.        ]",-0.80463,"[[-15.42368327   2.87942213   0.07922046  -0.17957292]
 [-68.5795398   -0.42474846   0.           0.        ]]",[-1.82391047  0.63518471],[-2.69609776  1.32217312]
22,-0.189777228994,[-0.17302716 -0.25235686],"[-0.83409677 -0.55768224  1.39861832 -0.01701254  0.70305631 -1.57701725
 -1.28188791  0.12266318 -0.95105056  1.42186813  0.        ]",-0.967551,"[[-16.82137691   2.9106848    0.07922046  -0.17957292]
 [-71.18124988   3.53785179   0.           0.        ]]",[-1.98821855  0.50357378],[-1.98311637 -0.42425829]
23,-0.214414810534,[-0.17302716 -0.25235686],"[ 0.93017717 -0.57256166  0.87490737 -0.18508917  0.70305464 -1.57700854
 -1.36281373 -0.11975529 -0.93731875  1.67517264  0.        ]",-1.02285,"[[-18.27059281   2.96383614   0.07922046  -0.17957292]
 [-73.73179419   1.78327436   0.           0.        ]]",[-2.28749967  0.49619946],[-1.9272369   0.45972289]
24,-0.208637729645,[-0.17302716 -0.25235686],"[ 0.61031947 -0.58249827 -1.13463901 -0.33461093  0.70305298 -1.57699983
 -1.44213085 -0.07726737 -0.77206093  1.70791125  0.        ]",-0.862523,"[[-19.77031053   3.01069187   0.07922046  -0.17957292]
 [-76.23167155   2.09079202   0.           0.        ]]",[-2.21767831  0.54851454],[-1.81823018 -0.3425806 ]
25,-0.186456313197,[-0.17302716 -0.25235686],"[-1.30491004 -0.58456564 -0.87461237 -0.37317916  0.70305132 -1.57699112
 -1.51987467 -0.40666066 -0.69987182  1.53499775  0.        ]",-1.03927,"[[-21.31952949   3.02272722   0.07922046  -0.17957292]
 [-78.68200057  -0.29328817   0.           0.        ]]",[-1.87680316  0.60796392],[-0.77948896  1.18476969]
26,-0.184487845144,[-0.17302716 -0.25235686],"[-1.06358364 -0.58336516  1.24420239 -0.3503649   0.70304965 -1.57698242
 -1.56836934 -0.41362054 -0.84953699  1.4376723   0.        ]",-0.991832,"[[ -2.29085062e+01   3.01561048e+00   7.92204567e-02  -1.79572918e-01]
 [ -8.02105724e+01  -3.43667736e-01   0.00000000e+00   0.00000000e+00]]",[-1.90397787  0.51808447],[-1.31778599 -0.06171392]
27,-0.209563808726,[-0.17302716 -0.25235686],"[ 0.91697158 -0.5816933   0.89640687 -0.32060067  0.70304799 -1.57697371
 -1.64360583 -0.44697145 -0.92438962  1.63585555  0.        ]",-1.06256,"[[ -2.45365105e+01   3.00631597e+00   7.92204567e-02  -1.79572918e-01]
 [ -8.25819462e+01  -5.85059612e-01   0.00000000e+00   0.00000000e+00]]",[-2.21413803  0.49541569],[-0.69408412  0.21237289]
28,-0.207030873636,[-0.17302716 -0.25235686],"[ 0.44185299 -0.58059653 -1.25356576 -0.30215851  0.70304633 -1.576965
 -1.67891859 -0.3798058  -0.74356814  1.705637    0.        ]",-0.980615,"[[ -2.61993184e+01   3.00055123e+00   7.92204567e-02  -1.79572918e-01]
 [ -8.36951474e+01  -9.89366418e-02   0.00000000e+00   0.00000000e+00]]",[-2.15286589  0.57027084],[-1.23369442  0.88095385]
29,-0.180714654469,[-0.17302716 -0.25235686],"[-1.50716563 -0.58069841 -0.49583575 -0.30386101  0.70304466 -1.5769563
 -1.75196498 -0.35621254 -0.70943846  1.47748336  0.        ]",-0.858609,"[[ -2.78963222e+01   3.00108378e+00   7.92204567e-02  -1.79572918e-01]
 [ -8.59975653e+01   7.18205859e-02   0.00000000e+00   0.00000000e+00]]",[-1.801085    0.60070091],[-2.28483813  0.79582237]
30,-0.191448274218,[-0.17302716 -0.25235686],"[-0.50728748 -0.58090543  1.52069534 -0.30732016  0.703043   -1.57694759
 -1.82356402 -0.36081815 -0.90531489  1.47030984  0.        ]",-0.942654,"[[ -2.96389172e+01   3.00216552e+00   7.92204567e-02  -1.79572918e-01]
 [ -8.82544154e+01   3.84817895e-02   0.00000000e+00   0.00000000e+00]]",[-1.97164655  0.49665233],[-2.65203211  0.80497847]
31,-0.213838587724,[-0.17302716 -0.25235686],"[ 1.15497621 -0.58101142  0.04094953 -0.30911147  0.70304133 -1.57693888
 -1.89374378 -0.36347095 -0.87388542  1.70595975  0.        ]",-1.06287,"[[ -3.14262009e+01   3.00272572e+00   7.92204567e-02  -1.79572918e-01]
 [ -9.04665847e+01   1.92768885e-02   0.00000000e+00   0.00000000e+00]]",[-2.21483326  0.50965607],[-1.22058023  1.62160887]
32,-0.194363056899,[-0.17302716 -0.25235686],"[-0.59355848 -0.58110127 -1.38531965 -0.31063887  0.70303967 -1.57693018
 -1.96253231 -0.36291856 -0.68748391  1.61277898  0.        ]",-0.741991,"[[ -3.32572886e+01   3.00320337e+00   7.92204567e-02  -1.79572918e-01]
 [ -9.26349595e+01   2.32701848e-02   0.00000000e+00   0.00000000e+00]]",[-1.93519926  0.60234946],[-3.35455492  0.30360409]
33,-0.18061147478,[-0.17302716 -0.25235686],"[-1.38359555 -0.58103173  0.86842346 -0.309492    0.70303801 -1.57692147
 -2.02995703 -0.37117777 -0.81579457  1.42040894  0.        ]",-0.92248,"[[ -3.51313131e+01   3.00284502e+00   7.92204567e-02  -1.79572918e-01]
 [ -9.47604064e+01  -3.65123088e-02   0.00000000e+00   0.00000000e+00]]",[-1.77609348  0.53708088],[-2.87893016  1.63058073]
34,-0.209327367944,[-0.17302716 -0.25235686],"[ 0.87227492 -0.58103756  0.9637303  -0.3096098   0.70303634 -1.57691276
 -2.0960448  -0.36323225 -0.92844895  1.63099631  0.        ]",-0.906273,"[[ -3.70474243e+01   3.00288201e+00   7.92204567e-02  -1.79572918e-01]
 [ -9.68437741e+01   2.09901488e-02   0.00000000e+00   0.00000000e+00]]",[-2.13906121  0.48453444],[-2.19577251  0.45274181]
35,-0.203493084402,[-0.17302716 -0.25235686],"[ 0.13678127 -0.58101117 -1.38747628 -0.30918763  0.70303468 -1.57690406
 -2.16082217 -0.36885462 -0.72120777  1.68252914  0.        ]",-0.740851,"[[ -3.90047892e+01   3.00275020e+00   7.92204567e-02  -1.79572918e-01]
 [ -9.88859018e+01  -1.97075060e-02   0.00000000e+00   0.00000000e+00]]",[-2.03285766  0.57641691],[-2.61828948 -0.49023385]
36,-0.177010826735,[-0.17302716 -0.25235686],"[-1.58653265 -0.57693304  0.29745977 -0.24553455  0.70303302 -1.57689535
 -2.22431336 -0.63787575 -0.76921737  1.41237753  0.        ]",-0.927849,"[[ -4.10025909e+01   2.98282206e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.00887555e+02  -1.96680345e+00   0.00000000e+00   0.00000000e+00]]",[-1.68795919  0.6015262 ],[-2.12736421  1.79437438]
37,-0.207532053756,[-0.17302716 -0.25235686],"[ 0.58650488 -0.57708592  1.26648402 -0.24779188  0.70303135 -1.57688665
 -2.28654143 -0.08644707 -0.94826195  1.6009037   0.        ]",-0.850503,"[[ -4.30400255e+01   2.98352994e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.02849462e+02   2.02424956e+00   0.00000000e+00   0.00000000e+00]]",[-2.08095384  0.47175181],[-2.16980311 -0.4141274 ]
38,-0.20610223726,[-0.17302716 -0.25235686],"[ 0.35893338 -0.58179504 -1.29929395 -0.32258169  0.70302969 -1.57687794
 -2.34754754 -0.32375278 -0.7410145   1.69808635  0.        ]",-0.794704,"[[ -4.51163138e+01   3.00693660e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.04772923e+02   3.06709764e-01   0.00000000e+00   0.00000000e+00]]",[-2.04094648  0.56217319],[-1.42526969 -1.07617401]
39,-0.176093190716,[-0.17302716 -0.25235686],"[-1.59671026 -0.57477034  0.21579465 -0.21491509  0.70302803 -1.57686924
 -2.40733406 -0.87265045 -0.76393047  1.40649799  0.        ]",-0.882776,"[[ -4.72306871e+01   2.97321412e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.06658014e+02  -3.66603140e+00   0.00000000e+00   0.00000000e+00]]",[-1.64117503  0.63502055],[-1.45533984  0.66753087]
40,-0.214499805163,[-0.17302716 -0.25235686],"[ 0.65109017 -0.56264706  1.21234828 -0.06853805  0.70302636 -1.57686053
 -2.46591956 -0.49878788 -0.97544884  1.65189479  0.        ]",-0.956055,"[[ -4.93823813e+01   2.92704679e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.08505321e+02  -9.60156961e-01   0.00000000e+00   0.00000000e+00]]",[-2.05566335  0.48825926],[-2.21118129  0.30947886]
41,-0.201452698054,[-0.17302716 -0.25235686],"[ 0.1374526  -0.56060768 -1.38727898 -0.0469979   0.7030247  -1.57685183
 -2.52335522 -0.32842466 -0.65588101  1.68925042  0.        ]",-0.944787,"[[ -5.15706590e+01   2.92021617e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.10316460e+02   2.72864508e-01   0.00000000e+00   0.00000000e+00]]",[-2.00154471  0.58825547],[-0.66820444  0.72687976]
42,-0.176345134608,[-0.17302716 -0.25235686],"[-1.50891211 -0.57017121  0.60365933 -0.15505366  0.70302304 -1.57684312
 -2.53798233  0.0669729  -0.81019778  1.38235758  0.        ]",-0.874642,"[[ -5.37816223e+01   2.95438338e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.10778412e+02   3.13460184e+00   0.00000000e+00   0.00000000e+00]]",[-1.67796469  0.53213406],[-1.14041174  0.03860647]
43,-0.210741862043,[-0.17302716 -0.25235686],"[ 0.9631325  -0.5822943   0.81746745 -0.33140089  0.70302137 -1.57683442
 -2.59400683 -0.18639322 -0.9223538   1.64837057  0.        ]",-1.04397,"[[ -5.60149172e+01   3.00969157e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.12545178e+02   1.30083528e+00   0.00000000e+00   0.00000000e+00]]",[-2.07844925  0.47204322],[-0.86889615  1.42047146]
44,-0.197302196018,[-0.17302716 -0.25235686],"[-0.44257139 -0.58370506 -1.42098807 -0.35710153  0.70301971 -1.57682571
 -2.63243838 -0.38028003 -0.70345915  1.63303433  0.        ]",-0.795126,"[[ -5.82779849e+01   3.01771442e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.13757506e+02  -1.02444036e-01   0.00000000e+00   0.00000000e+00]]",[-1.86127067  0.5987711 ],[-2.42289226  0.62829034]
45,-0.184022950098,[-0.17302716 -0.25235686],"[-1.10390029 -0.58287247  1.20939967 -0.34177236  0.70301805 -1.57681701
 -2.68657109 -0.40465096 -0.84702587  1.43450828  0.        ]",-1.00176,"[[ -6.05702647e+01   3.01293049e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.15464780e+02  -2.78836116e-01   0.00000000e+00   0.00000000e+00]]",[-1.72561288  0.51705426],[-1.67478626  1.69120632]
46,-0.213389217677,[-0.17302716 -0.25235686],"[ 1.15219073 -0.58207637 -0.04010746 -0.32763663  0.70301638 -1.5768083
 -2.73962862 -0.38881381 -0.86867869  1.70434697  0.        ]",-0.987516,"[[ -6.28963507e+01   3.00851640e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.17138244e+02  -1.64218630e-01   0.00000000e+00   0.00000000e+00]]",[-2.07421565  0.49843615],[-0.78739285  1.0256747 ]
47,-0.185339035106,[-0.17302716 -0.25235686],"[-1.25633633 -0.5816311  -0.93725011 -0.31994257  0.70301472 -1.5767996
 -2.76492713 -0.37761459 -0.69051795  1.52855153  0.        ]",-0.844523,"[[ -6.52471279e+01   3.00611281e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.17936819e+02  -8.31684855e-02   0.00000000e+00   0.00000000e+00]]",[-1.6964829   0.61504436],[-1.22351344  0.21444584]
48,-0.196299091798,[-0.17302716 -0.25235686],"[-0.11734311 -0.58125335  1.54784347 -0.31352512  0.70301306 -1.5767909
 -2.81642863 -0.37946629 -0.92398808  1.50578882  0.        ]",-0.974512,"[[ -6.76221639e+01   3.00410745e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.19561365e+02  -9.65752705e-02   0.00000000e+00   0.00000000e+00]]",[-1.87779307  0.47949305],[-1.71998388  1.21139091]
49,-0.208960375008,[-0.17302716 -0.25235686],"[ 0.61737856 -0.58111202 -1.12879402 -0.31116087  0.70301139 -1.57678219
 -2.86690736 -0.36643854 -0.76307778  1.7146876   0.        ]",-0.640772,"[[ -7.00293682e+01   3.00336862e+00   7.92204567e-02  -1.79572918e-01]
 [ -1.21153755e+02  -2.29106591e-03   0.00000000e+00   0.00000000e+00]]",[-1.99808049  0.54574603],[-2.58643024 -0.94254918]
