timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
23,-0.178222366976,[-0.16309729 -0.26100597],"[-0.71207969 -0.56946778  1.45727919 -0.11423     0.21478579 -1.633733
 -1.30598829 -0.4290863  -0.53818601  1.49226377  0.        ]",-0.979632,"[[ -1.69202050e+01   2.93787148e+00   2.65591490e-02  -1.87572655e-01]
 [ -6.85555367e+01  -4.52012196e-01   0.00000000e+00   0.00000000e+00]]",[-1.91206741  0.57802522],[-0.96664865  0.50743697]
24,-0.206418722326,[-0.16309729 -0.26100597],"[ 0.95986046 -0.57248946  0.81645065 -0.14967762  0.21478539 -1.63372229
 -1.38723196 -0.15037835 -0.53409692  1.74371027  0.        ]",-0.938601,"[[ -1.83160982e+01   2.94903711e+00   2.65591490e-02  -1.87572655e-01]
 [ -7.10255953e+01   1.56185279e+00   0.00000000e+00   0.00000000e+00]]",[-2.15462327  0.56750673],[-2.66289505  1.17635592]
25,-0.20416727527,[-0.16309729 -0.26100597],"[ 0.61577815 -0.58769486 -1.12995769 -0.3754658   0.21478499 -1.63371158
 -1.47121785  0.21234154 -0.37089447  1.75557189  0.        ]",-0.897577,"[[ -1.97622289e+01   3.01965150e+00   2.65591490e-02  -1.87572655e-01]
 [ -7.35790552e+01   4.18276527e+00   0.00000000e+00   0.00000000e+00]]",[-2.12420273  0.5892297 ],[-0.99966262  0.10212998]
26,-0.186647962537,[-0.16309729 -0.26100597],"[-1.25390013 -0.59152249 -0.94633522 -0.45771406  0.21478459 -1.63370087
 -1.55349791 -0.41445132 -0.30549671  1.61050472  0.        ]",-0.889165,"[[ -2.12589108e+01   3.04520466e+00   2.65591490e-02  -1.87572655e-01]
 [ -7.60806976e+01  -3.46258237e-01   0.00000000e+00   0.00000000e+00]]",[-1.87585568  0.6265955 ],[-2.03705374  2.10482388]
27,-0.174931630092,[-0.16309729 -0.26100597],"[-1.17515644 -0.5896146   1.14371472 -0.41434282  0.21478419 -1.63369016
 -1.634181   -0.47110071 -0.42369842  1.49224319  0.        ]",-0.895343,"[[ -2.28051381e+01   3.03173933e+00   2.65591490e-02  -1.87572655e-01]
 [ -7.85338354e+01  -7.55596515e-01   0.00000000e+00   0.00000000e+00]]",[-1.84634256  0.58511484],[-1.42979019  0.10438573]
28,-0.196170421094,[-0.16309729 -0.26100597],"[ 0.79742525 -0.58739454  1.05673097 -0.36981676  0.21478378 -1.63367945
 -1.71326387 -0.44612464 -0.52190094  1.65624896  0.        ]",-0.891461,"[[ -2.43999403e+01   3.01789458e+00   2.65591490e-02  -1.87572655e-01]
 [ -8.09383728e+01  -5.75134383e-01   0.00000000e+00   0.00000000e+00]]",[-2.07002497  0.56171513],[-1.88581483  0.71037549]
29,-0.204646036515,[-0.16309729 -0.26100597],"[ 0.61911578 -0.58595418 -1.12714991 -0.34345362  0.21478338 -1.63366875
 -1.79077965 -0.40483297 -0.36438232  1.76049124  0.        ]",-0.795306,"[[ -2.60423558e+01   3.00968635e+00   2.65591490e-02  -1.87572655e-01]
 [ -8.32953211e+01  -2.76780544e-01   0.00000000e+00   0.00000000e+00]]",[-2.07090449  0.60137117],[-2.02865247 -0.17680672]
30,-0.178915530807,[-0.16309729 -0.26100597],"[-1.40914368 -0.58357569 -0.7188128  -0.30321126  0.21478298 -1.63365804
 -1.86675935 -0.50156028 -0.29273888  1.54452693  0.        ]",-0.834493,"[[ -2.77314424e+01   2.99713921e+00   2.65591490e-02  -1.87572655e-01]
 [ -8.56056258e+01  -9.75707126e-01   0.00000000e+00   0.00000000e+00]]",[-1.79460049  0.64493835],[-1.40483785  0.77224471]
31,-0.177636293379,[-0.16309729 -0.26100597],"[-0.73819651 -0.5848506   1.44631718 -0.32435589  0.21478258 -1.63364733
 -1.94123215 -0.22814713 -0.48096985  1.50303028  0.        ]",-0.837847,"[[ -2.94662753e+01   3.00373490e+00   2.65591490e-02  -1.87572655e-01]
 [ -8.78701778e+01   9.99877112e-01   0.00000000e+00   0.00000000e+00]]",[-1.84803557  0.56272238],[-2.88856905  0.98144867]
32,-0.203658331039,[-0.16309729 -0.26100597],"[ 1.13166378 -0.58620659  0.30821772 -0.34803014  0.21478218 -1.63363662
 -2.01423264 -0.36584383 -0.48910812  1.73024344  0.        ]",-0.765362,"[[ -3.12459516e+01   3.01111249e+00   2.65591490e-02  -1.87572655e-01]
 [ -9.00900314e+01   4.92549508e-03   0.00000000e+00   0.00000000e+00]]",[-2.06962013  0.56527591],[-3.8371971   1.33591963]
33,-0.195710909584,[-0.16309729 -0.26100597],"[-0.3421513  -0.58587151 -1.43760932 -0.3420859   0.21478178 -1.63362591
 -2.08578272 -0.38457424 -0.29679058  1.68949675  0.        ]",-0.779819,"[[ -3.30695831e+01   3.00926105e+00   2.65591490e-02  -1.87572655e-01]
 [ -9.22658554e+01  -1.30419094e-01   0.00000000e+00   0.00000000e+00]]",[-1.93041992  0.62133569],[-2.93207817  1.70578391]
34,-0.172153960775,[-0.16309729 -0.26100597],"[-1.50970234 -0.58543938  0.6086897  -0.33453514  0.21478138 -1.63361521
 -2.15591337 -0.37990784 -0.38584702  1.47481444  0.        ]",-0.900513,"[[ -3.49362986e+01   3.00690851e+00   2.65591490e-02  -1.87572655e-01]
 [ -9.43985952e+01  -9.67071034e-02   0.00000000e+00   0.00000000e+00]]",[-1.72876251  0.59926319],[-1.79639775  1.72313634]
35,-0.195562394021,[-0.16309729 -0.26100597],"[ 0.67847454 -0.58516283  1.18383628 -0.32978045  0.21478097 -1.6336045
 -2.22465304 -0.37393497 -0.53114274  1.64830634  0.        ]",-0.948239,"[[ -3.68452454e+01   3.00542681e+00   2.65591490e-02  -1.87572655e-01]
 [ -9.64891180e+01  -5.35550088e-02   0.00000000e+00   0.00000000e+00]]",[-1.97870874  0.55259091],[-0.98573556  0.88596546]
36,-0.203158080056,[-0.16309729 -0.26100597],"[ 0.40279705 -0.58499405 -1.27702675 -0.3269134   0.21478057 -1.63359379
 -2.29017152 -0.37132489 -0.33978067  1.75025288  0.        ]",-0.748984,"[[ -3.87950208e+01   3.00453329e+00   2.65591490e-02  -1.87572655e-01]
 [ -9.84817829e+01  -3.47011498e-02   0.00000000e+00   0.00000000e+00]]",[-1.98951852  0.60304171],[-1.89271853 -0.62038105]
37,-0.171136952458,[-0.16309729 -0.26100597],"[-1.60533118 -0.57978145 -0.0287659  -0.24560327  0.21478017 -1.63358309
 -2.3562458  -0.71206838 -0.33784538  1.47276951  0.        ]",-0.858267,"[[ -4.07848205e+01   2.97913862e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.00491422e+02  -2.49678464e+00   0.00000000e+00   0.00000000e+00]]",[-1.67448127  0.66210574],[-0.97233214  0.90298758]
38,-0.193406356119,[-0.16309729 -0.26100597],"[ 0.31154159 -0.57661866  1.43323208 -0.20205519  0.21477977 -1.63357238
 -2.41739934 -0.21148031 -0.55884115  1.62114879  0.        ]",-0.986704,"[[ -4.28133111e+01   2.96549528e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.02351536e+02   1.12024893e+00   0.00000000e+00   0.00000000e+00]]",[-1.90437138  0.5489158 ],[-0.23721725  0.35681558]
39,-0.205338191347,[-0.16309729 -0.26100597],"[ 0.66459295 -0.5844671  -1.08703412 -0.31807823  0.21477937 -1.63356167
 -2.3816251  -0.09379572 -0.36405191  1.76642818  0.        ]",-0.873624,"[[ -4.48494375e+01   3.00177884e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.01264767e+02   1.97058504e+00   0.00000000e+00   0.00000000e+00]]",[-2.0030055   0.58548057],[-1.52172602  1.20356616]
40,-0.177009727623,[-0.16309729 -0.26100597],"[-1.57129837 -0.58719276 -0.28587704 -0.36632232  0.21477897 -1.63355097
 -2.44589032 -0.36048749 -0.31989403  1.52561174  0.        ]",-0.852603,"[[ -4.68943463e+01   3.01680906e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.03219545e+02   4.35852447e-02   0.00000000e+00   0.00000000e+00]]",[-1.70007694  0.62499565],[-0.10016378 -0.65531863]
41,-0.188466674544,[-0.16309729 -0.26100597],"[ 0.11002869 -0.58243846  1.50686341 -0.28539596  0.21477857 -1.63354026
 -2.39169477 -0.72054289 -0.53785118  1.58338703  0.        ]",-1.01386,"[[ -4.89422145e+01   2.99157956e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.01572700e+02  -2.55802295e+00   0.00000000e+00   0.00000000e+00]]",[-1.87827528  0.56839448],[-0.36217021  1.42631387]
42,-0.207713443347,[-0.16309729 -0.26100597],"[ 0.82501606 -0.5800946  -0.91265933 -0.25021947  0.21477816 -1.63352956
 -2.37268571 -0.16652414 -0.37177081  1.78606496  0.        ]",-0.825374,"[[ -5.09678774e+01   2.98058397e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.00995613e+02   1.44505499e+00   0.00000000e+00   0.00000000e+00]]",[-2.0204103   0.58413446],[-2.07078076  0.63077695]
43,-0.178815388996,[-0.16309729 -0.26100597],"[-1.49878784 -0.58663943 -0.52779571 -0.35614443  0.21477776 -1.63351885
 -2.4371272  -0.27805251 -0.30696335  1.54240539  0.        ]",-0.594464,"[[ -5.30074566e+01   3.01364116e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.02955792e+02   6.39200768e-01   0.00000000e+00   0.00000000e+00]]",[-1.71725619  0.6239875 ],[-3.41165715 -0.18992218]
44,-0.184738690622,[-0.16309729 -0.26100597],"[-0.07929537 -0.58669954  1.54378604 -0.35727098  0.21477736 -1.63350814
 -2.50028324 -0.42321911 -0.51474529  1.5568024   0.        ]",-0.744011,"[[ -5.50858486e+01   3.01399214e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.04876971e+02  -4.09708064e-01   0.00000000e+00   0.00000000e+00]]",[-1.84694481  0.55213046],[-2.26893999 -0.56485414]
45,-0.207838603927,[-0.16309729 -0.26100597],"[ 0.86722461 -0.58070018 -0.85576645 -0.25913507  0.21477696 -1.63349744
 -2.56218047 -0.7325797  -0.38015181  1.78604001  0.        ]",-0.946909,"[[ -5.72022812e+01   2.98337338e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.06759963e+02  -2.64500651e+00   0.00000000e+00   0.00000000e+00]]",[-1.99334693  0.60063076],[-1.09453179  1.52153637]
46,-0.173099162351,[-0.16309729 -0.26100597],"[-1.53112432 -0.5778295  -0.43645126 -0.21846284  0.21477656 -1.63348673
 -2.62284338 -0.17852589 -0.30496227  1.49305898  0.        ]",-0.772584,"[[ -5.93559965e+01   2.97064129e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.08605515e+02   1.35830186e+00   0.00000000e+00   0.00000000e+00]]",[-1.67281687  0.62499136],[-2.49776108  2.32543955]
47,-0.188259238435,[-0.16309729 -0.26100597],"[ 0.16017373 -0.58787209  1.4920084  -0.37946977  0.21477616 -1.63347603
 -2.68232184 -0.17640969 -0.52926392  1.58394349  0.        ]",-0.91719,"[[ -6.15462624e+01   3.02090096e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.10415144e+02   1.37359007e+00   0.00000000e+00   0.00000000e+00]]",[-1.85155761  0.54021013],[-1.77005525  1.64735768]
48,-0.203645686101,[-0.16309729 -0.26100597],"[ 0.58509675 -0.58877409 -1.15498849 -0.39742504  0.21477576 -1.63346533
 -2.74061125 -0.40910001 -0.37309526  1.75050604  0.        ]",-0.868492,"[[ -6.37723606e+01   3.02648477e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.12188713e+02  -3.07712097e-01   0.00000000e+00   0.00000000e+00]]",[-1.93879437  0.59009159],[-0.99573725  0.83037994]
49,-0.174470364972,[-0.16309729 -0.26100597],"[-1.60499575 -0.58739753  0.14462672 -0.37041779  0.21477535 -1.63345462
 -2.79718283 -0.42533607 -0.34648871  1.50052447  0.        ]",-0.819588,"[[ -6.60334066e+01   3.01808514e+00   2.65591490e-02  -1.87572655e-01]
 [ -1.13910145e+02  -4.25031504e-01   0.00000000e+00   0.00000000e+00]]",[-1.64016283  0.62113667],[-0.64580048 -0.27259192]
