timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.190944390039,[-0.17239906 -0.25223044],"[-1.43304675 -0.58775295  0.7814726  -1.12982173 -1.29732438 -0.76994267
 -0.0810527  -0.60462656  0.95757054  0.83798279  0.        ]",-0.758405,"[[ -3.64772566   3.25944192  -0.1509432   -0.08664888]
 [-32.67111576  -1.73402584   0.           0.        ]]",[-2.1273849  0.5928598],[-2.07971338 -0.49076961]
11,-0.176644289224,[-0.17239906 -0.25223044],"[-0.73539928 -0.59652045  1.4467782  -0.86023941 -1.29731871 -0.76994068
 -0.18722112 -1.11867516  0.90202905  0.700286    0.        ]",-0.432089,"[[ -4.33438684   3.17524241  -0.1509432   -0.08664888]
 [-35.9839076   -5.45515578   0.           0.        ]]",[-2.11762142  0.59701002],[-3.16311046  0.38957067]
12,-0.162345064589,[-0.17239906 -0.25223044],"[ 0.2783643  -0.59491176  1.44883167 -0.56313086 -1.29731305 -0.76993868
 -0.29127627 -0.89069467  0.78105015  0.70968723  0.        ]",-0.268308,"[[ -5.08664196   3.08269816  -0.1509432   -0.08664888]
 [-39.23076029  -3.80486645   0.           0.        ]]",[-2.18412685  0.55114919],[-2.85160858 -0.4523114 ]
13,-0.16868513687,[-0.17239906 -0.25223044],"[ 1.05539255 -0.58138125  0.61104531 -0.26518245 -1.29730738 -0.76993669
 -0.39327074 -1.12781913  0.74728541  0.87406573  0.        ]",-0.581146,"[[ -5.90318922   2.98937964  -0.1509432   -0.08664888]
 [-42.41331536  -5.52139572   0.           0.        ]]",[-2.29017353  0.60152066],[-2.44016656  1.6917077 ]
14,-0.191791379713,[-0.17239906 -0.25223044],"[ 0.98518391 -0.56356446 -0.66084333 -0.04551868 -1.29730172 -0.76993469
 -0.4932353  -0.56596508  0.88781422  0.98207939  0.        ]",-0.572989,"[[ -6.78275133   2.91976008  -0.1509432   -0.08664888]
 [-45.5325354   -1.45424754   0.           0.        ]]",[-2.35251355  0.6465351 ],[-3.76171577  1.25623836]
15,-0.198228699913,[-0.17239906 -0.25223044],"[-0.0473671  -0.56678742 -1.42779178 -0.07974103 -1.29729605 -0.76993269
 -0.59123051 -0.01530338  1.008139    0.85876723  0.        ]",-0.835891,"[[ -7.7240811    2.93066959  -0.1509432   -0.08664888]
 [-48.59031121   2.53188541   0.           0.        ]]",[-2.20417333  0.67816496],[-2.23019017  0.84566296]
16,-0.185876361475,[-0.17239906 -0.25223044],"[-1.28260806 -0.58616991 -0.90664505 -0.34469372 -1.29729039 -0.7699307
 -0.68729621  0.26191359  0.96553463  0.7264385   0.        ]",-0.842397,"[[ -8.72596224   3.01437949  -0.1509432   -0.08664888]
 [-51.58788881   4.53860529   0.           0.        ]]",[-2.02128863  0.65426898],[-1.19036681  0.60499674]
17,-0.172574007623,[-0.17239906 -0.25223044],"[-1.51641183 -0.5908052   0.58654999 -0.44073594 -1.29728472 -0.7699287
 -0.78146254 -0.39439063  0.88783087  0.65464951  0.        ]",-0.744633,"[[ -9.78720213   3.04447235  -0.1509432   -0.08664888]
 [-54.52621016  -0.212244     0.           0.        ]]",[-1.91239738  0.63869911],[-1.27034879  0.89951173]
18,-0.159297139419,[-0.17239906 -0.25223044],"[-0.34869741 -0.58904416  1.54649496 -0.40113618 -1.29727906 -0.76992671
 -0.87375493 -0.46858319  0.77034395  0.67846294  0.        ]",-0.491937,"[[-10.9066211    3.0320772   -0.1509432   -0.08664888]
 [-57.40607207  -0.74931383   0.           0.        ]]",[-2.03989291  0.5340423 ],[-2.07621164  0.59338597]
19,-0.16596554566,[-0.17239906 -0.25223044],"[ 0.99577921 -0.58690918  0.75139636 -0.35848492 -1.2972734  -0.76992471
 -0.96421835 -0.44042007  0.74661342  0.83444319  0.        ]",-0.38372,"[[-12.0830647    3.01870789  -0.1509432   -0.08664888]
 [-60.22887992  -0.54545384   0.           0.        ]]",[-2.21035194  0.53738749],[-2.18553073 -0.68988134]
20,-0.188836607216,[-0.17239906 -0.25223044],"[ 0.784485   -0.57946036 -0.96294583 -0.23693558 -1.29726773 -0.76992272
 -1.05289076 -0.81661892  0.89177911  0.93034005  0.        ]",-0.844873,"[[-13.31540437   2.98047717  -0.1509432   -0.08664888]
 [-62.99582126  -3.26868102   0.           0.        ]]",[-2.21976089  0.677154  ],[-1.05031567  0.68957042]
21,-0.193041955543,[-0.17239906 -0.25223044],"[-0.84535885 -0.57026222 -1.28126735 -0.11887491 -1.29726207 -0.76992072
 -1.13979796 -0.43095536  1.01566065  0.7445615   0.        ]",-0.567683,"[[-14.60252958   2.94311531  -0.1509432   -0.08664888]
 [-65.70770372  -0.47696474   0.           0.        ]]",[-2.0473187   0.73363429],[-3.06937659  0.33394503]
22,-0.166517657716,[-0.17239906 -0.25223044],"[-1.5679947  -0.57127816  0.40500892 -0.13079139 -1.2972564  -0.76991872
 -1.22499248 -0.2475292   0.87016475  0.57324667  0.        ]",-0.568555,"[[-15.94335665   2.94689837  -0.1509432   -0.08664888]
 [-68.36616975   0.85080665   0.           0.        ]]",[-1.81012559  0.66236687],[-1.69705828  0.53771485]
23,-0.154971440545,[-0.17239906 -0.25223044],"[-0.14602218 -0.58045618  1.54988602 -0.25149551 -1.29725074 -0.76991673
 -1.30850423  0.04374189  0.72323221  0.70203552  0.        ]",-0.784501,"[[-17.33682643   2.98506824  -0.1509432   -0.08664888]
 [-70.97215526   2.95923992   0.           0.        ]]",[-2.00365257  0.50589269],[-0.42507551  1.53689105]
24,-0.171190679592,[-0.17239906 -0.25223044],"[ 1.14818869 -0.58871474  0.19123382 -0.39436978 -1.29724508 -0.76991473
 -1.31741688 -0.27353202  0.77541322  0.86393015  0.        ]",-0.258464,"[[-18.75906184   3.02995797  -0.1509432   -0.08664888]
 [-71.25043885   0.66258006   0.           0.        ]]",[-2.1888566   0.54256791],[-3.74270625  0.35391302]
25,-0.188831966349,[-0.17239906 -0.25223044],"[ 0.06250881 -0.58829231 -1.40730201 -0.38570968 -1.29723941 -0.76991274
 -1.39909573 -0.43718067  0.92441535  0.86923206  0.        ]",-0.696297,"[[-20.20964417   3.02724464  -0.1509432   -0.08664888]
 [-73.79926858  -0.52203074   0.           0.        ]]",[-2.09686446  0.68080068],[-2.12312467  1.05617013]
26,-0.180345253766,[-0.17239906 -0.25223044],"[-1.55213475 -0.58665353 -0.35818354 -0.35384705 -1.29723375 -0.76991074
 -1.47915367 -0.42402181  0.94107421  0.67677685  0.        ]",-0.833134,"[[-21.71069568   3.01725356  -0.1509432   -0.08664888]
 [-76.2975543   -0.42678369   0.           0.        ]]",[-1.87588978  0.70208883],[-0.46701991  0.82670405]
27,-0.158266585658,[-0.17239906 -0.25223044],"[-0.66267658 -0.58545483  1.47554595 -0.33209617 -1.29722809 -0.76990875
 -1.4899977  -0.40046546  0.77257354  0.65451218  0.        ]",-0.316766,"[[-23.24004413   3.01042614  -0.1509432   -0.08664888]
 [-76.63616468  -0.25627204   0.           0.        ]]",[-1.90418315  0.54928684],[-3.00911315  0.3103663 ]
28,-0.168735213292,[-0.17239906 -0.25223044],"[ 1.07691408 -0.58466398  0.54863936 -0.31835957 -1.29722242 -0.76990675
 -1.56825491 -0.38837467  0.75381585  0.86380453  0.        ]",-0.58643,"[[-24.79727023   3.00611126  -0.1509432   -0.08664888]
 [-79.07830784  -0.16875598   0.           0.        ]]",[-2.14497638  0.53667873],[-1.86247433  0.92689464]
29,-0.190784927576,[-0.17239906 -0.25223044],"[ 0.18259576 -0.5843116  -1.37326052 -0.31239111 -1.29721676 -0.76990475
 -1.64496173 -0.37119263  0.9350602   0.88071472  0.        ]",-0.772183,"[[ -2.64028542e+01   3.00423578e+00  -1.50943202e-01  -8.66488764e-02]
 [ -8.14721137e+01  -4.43859000e-02   0.00000000e+00   0.00000000e+00]]",[-2.08502984  0.67347872],[-1.64424565  1.14001668]
30,-0.178912617026,[-0.17239906 -0.25223044],"[-1.57323701 -0.58423687 -0.26835488 -0.3111525  -1.29721109 -0.76990276
 -1.72014879 -0.3656789   0.93710689  0.65741534  0.        ]",-0.618958,"[[ -2.80558389e+01   3.00384665e+00  -1.50943202e-01  -8.66488764e-02]
 [ -8.38185412e+01  -4.47875915e-03   0.00000000e+00   0.00000000e+00]]",[-1.84160781  0.69371217],[-1.59655417  0.85578838]
31,-0.156577054674,[-0.17239906 -0.25223044],"[-0.34991397 -0.5842079   1.54636908 -0.310686   -1.29720543 -0.76990076
 -1.79384583 -0.36614532  0.74750657  0.67927285  0.        ]",-0.455162,"[[ -2.97552862e+01   3.00370020e+00  -1.50943202e-01  -8.66488764e-02]
 [ -8.61185208e+01  -7.85989162e-03   0.00000000e+00   0.00000000e+00]]",[-1.9033308   0.52868468],[-1.74067542  0.02809598]
32,-0.176240897717,[-0.17239906 -0.25223044],"[ 1.14893448 -0.58401477 -0.0700695  -0.30747159 -1.29719977 -0.76989877
 -1.86608205 -0.3741544   0.79533436  0.9057889   0.        ]",-0.590343,"[[ -3.15002762e+01   3.00268994e+00  -1.50943202e-01  -8.66488764e-02]
 [ -8.83729667e+01  -6.58397090e-02   0.00000000e+00   0.00000000e+00]]",[-2.12681913  0.56396258],[-1.60167742 -0.09854864]
33,-0.191362040583,[-0.17239906 -0.25223044],"[-0.63810069 -0.58299051 -1.37214626 -0.29071985 -1.2971941  -0.76989677
 -1.93688602 -0.42856685  0.97829249  0.8004174   0.        ]",-0.544253,"[[ -3.32899073e+01   2.99742195e+00  -1.50943202e-01  -8.66488764e-02]
 [ -9.05827730e+01  -4.59717176e-01   0.00000000e+00   0.00000000e+00]]",[-2.00650525  0.70798802],[-3.09045465  1.35049232]
34,-0.164845377687,[-0.17239906 -0.25223044],"[-1.39100919 -0.58456565  0.8581825  -0.31680697 -1.29718844 -0.76989478
 -2.00628647 -0.2590932   0.8430196   0.61146871  0.        ]",-0.30962,"[[ -3.51232953e+01   3.00562440e+00  -1.50943202e-01  -8.66488764e-02]
 [ -9.27488385e+01   7.67034601e-01   0.00000000e+00   0.00000000e+00]]",[-1.72146845  0.61461204],[-2.49918306 -0.37735502]
35,-0.163084375284,[-0.17239906 -0.25223044],"[ 0.82975184 -0.58447987  1.01947907 -0.31536755 -1.29718278 -0.76989278
 -2.07431317 -0.47240779  0.73128939  0.81708597  0.        ]",-0.480664,"[[ -3.69995757e+01   3.00517224e+00  -1.50943202e-01  -8.66488764e-02]
 [ -9.48720950e+01  -7.77072676e-01   0.00000000e+00   0.00000000e+00]]",[-2.02864981  0.52077341],[-1.39960571 -0.52558708]
36,-0.194156202464,[-0.17239906 -0.25223044],"[ 0.2496845  -0.57677968 -1.34863941 -0.20008792 -1.29717712 -0.76989079
 -2.14098408 -0.75862461  0.95761962  0.89233456  0.        ]",-0.780639,"[[ -3.89178976e+01   2.96884636e+00  -1.50943202e-01  -8.66488764e-02]
 [ -9.69531053e+01  -2.84889520e+00   0.00000000e+00   0.00000000e+00]]",[-2.05368209  0.71585172],[-1.84373924  1.89648734]
37,-0.171285977857,[-0.17239906 -0.25223044],"[-1.6051093  -0.57262205  0.11093819 -0.14713246 -1.29717145 -0.76988879
 -2.20632786 -0.20490689  0.90277763  0.58651716  0.        ]",-0.464559,"[[ -4.08774232e+01   2.95208506e+00  -1.50943202e-01  -8.66488764e-02]
 [ -9.89927661e+01   1.15923937e+00   0.00000000e+00   0.00000000e+00]]",[-1.74672723  0.66741019],[-2.83196784  2.25263516]
38,-0.158902028271,[-0.17239906 -0.25223044],"[ 0.39373996 -0.58619642  1.39295034 -0.34567712 -1.29716579 -0.76988679
 -2.270395    0.16976375  0.73104358  0.75176391  0.        ]",-0.61177,"[[ -4.28773429e+01   3.01469137e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.00992655e+02   3.87132538e+00   0.00000000e+00   0.00000000e+00]]",[-1.940516   0.4807907],[-1.7585445   1.37681984]
39,-0.184129500646,[-0.17239906 -0.25223044],"[ 0.59381742 -0.59019863 -1.14761546 -0.42716571 -1.29716013 -0.7698848
 -2.33319136 -0.39131573  0.87327666  0.89001958  0.        ]",-0.772499,"[[ -4.49168655e+01   3.04022879e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.02952957e+02  -1.90093089e-01   0.00000000e+00   0.00000000e+00]]",[-2.00873804  0.63720614],[-1.23907308  1.85763085]
40,-0.178573238764,[-0.17239906 -0.25223044],"[-1.59462653 -0.58858194 -0.13603592 -0.3920291  -1.29715446 -0.7698828
 -2.39473106 -0.45681601  0.92836808  0.67305851  0.        ]",-0.708363,"[[ -4.69952005e+01   3.02922693e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.04874115e+02  -6.64227282e-01   0.00000000e+00   0.00000000e+00]]",[-1.77282643  0.68992865],[-0.42398568  0.58591616]
41,-0.158564083148,[-0.17239906 -0.25223044],"[ 0.30365553 -0.58663012  1.4377424  -0.3537586  -1.2971488  -0.76988081
 -2.38196609 -0.43325903  0.73413523  0.74029964  0.        ]",-0.541448,"[[ -4.90886943e+01   3.01722815e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.04476590e+02  -4.93714953e-01   0.00000000e+00   0.00000000e+00]]",[-1.90481234  0.50806719],[-1.91227404  1.1154336 ]
42,-0.18761089288,[-0.17239906 -0.25223044],"[ 0.59698203 -0.58537693 -1.14507451 -0.33104939 -1.29714314 -0.76987881
 -2.4425361  -0.39865897  0.89494925  0.90528656  0.        ]",-0.313605,"[[ -5.11971987e+01   3.01009991e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.06367562e+02  -2.43266431e-01   0.00000000e+00   0.00000000e+00]]",[-2.00714612  0.64273918],[-3.05051728 -0.6321446 ]
43,-0.17503423334,[-0.17239906 -0.25223044],"[-1.60321622 -0.57934769 -0.03959327 -0.23572611 -1.29713748 -0.76987682
 -2.50190263 -0.74477404  0.92020528  0.62023579  0.        ]",-0.530352,"[[ -5.33431473e+01   2.98010021e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.08221053e+02  -2.74864481e+00   0.00000000e+00   0.00000000e+00]]",[-1.73881292  0.74496859],[-1.31182637  0.48652332]
44,-0.157519773659,[-0.17239906 -0.25223044],"[ 0.49274018 -0.57071779  1.3333393  -0.12451072 -1.29713181 -0.76987482
 -2.56008171 -0.47242408  0.68830971  0.80675622  0.        ]",-0.424483,"[[ -5.55257936e+01   2.94491058e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.10037564e+02  -7.77239399e-01   0.00000000e+00   0.00000000e+00]]",[-1.90705991  0.52155584],[-2.14502307  0.1594434 ]
45,-0.197454675253,[-0.17239906 -0.25223044],"[ 0.27940873 -0.56819498 -1.33637855 -0.09567344 -1.29712615 -0.76987283
 -2.6171144  -0.38457012  0.98100967  0.90106054  0.        ]",-0.824288,"[[ -5.77444121e+01   2.93574764e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.11818378e+02  -1.41312189e-01   0.00000000e+00   0.00000000e+00]]",[-2.01073861  0.67854697],[-1.82722915  2.46747957]
46,-0.167147359375,[-0.17239906 -0.25223044],"[-1.54108103 -0.5776381   0.50968994 -0.21186015 -1.29712049 -0.76987083
 -2.67302398  0.16135865  0.86783196  0.59352127  0.        ]",-0.363128,"[[ -5.99982952e+01   2.97256741e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.13564224e+02   3.81039890e+00   0.00000000e+00   0.00000000e+00]]",[-1.6711185   0.59706819],[-2.36497399  0.64444421]
47,-0.16466275338,[-0.17239906 -0.25223044],"[ 0.95386474 -0.59007185  0.8318871  -0.42449668 -1.29711483 -0.76986884
 -2.7278364  -0.22901625  0.75144709  0.80561445  0.        ]",-0.311216,"[[ -6.22867539e+01   3.03939413e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.15275911e+02   9.84669161e-01   0.00000000e+00   0.00000000e+00]]",[-1.94278574  0.49836972],[-3.33933263  0.80691891]
48,-0.188804904296,[-0.17239906 -0.25223044],"[-0.50896427 -0.58973309 -1.40861823 -0.4169069  -1.29710917 -0.76986684
 -2.78154423 -0.45640751  0.94464598  0.82753348  0.        ]",-0.659069,"[[ -6.46091016e+01   3.03701876e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.16953211e+02  -6.61305390e-01   0.00000000e+00   0.00000000e+00]]",[-1.94626689  0.69131756],[-1.96355125  1.69485611]
49,-0.161963155622,[-0.17239906 -0.25223044],"[-0.98184859 -0.58765022  1.30802187 -0.37347874 -1.2971035  -0.76986485
 -2.83418085 -0.44878842  0.80862828  0.63995437  0.        ]",-0.573362,"[[ -6.69646601e+01   3.02341402e+00  -1.50943202e-01  -8.66488764e-02]
 [ -1.18597165e+02  -6.06161182e-01   0.00000000e+00   0.00000000e+00]]",[-1.65936327  0.58477467],[-2.13490113  2.22387018]
