timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.115616554363,[-0.04874177 -0.15621214],"[ 1.07964025 -0.78293261  0.31874595 -0.03519629  0.27923345  1.12040894
  0.66605086  3.20910254 -0.55419666 -0.8382      0.        ]",-0.250404,"[[  0.16114111   2.91611179   0.02685068   0.13233975]
 [  2.67450423  25.65573534   0.           0.        ]]",[-0.32519388  0.58725059],[-1.83781191  1.68267957]
11,-0.14197067422,[-0.04874177 -0.15621214],"[ 1.07657831 -0.8141327   0.33859542 -0.61258022  0.279232    1.12039672
  0.42196881 -0.08469038 -0.54177871 -1.05661075  0.        ]",-0.292421,"[[ 0.1743654   3.16005251  0.02685068  0.13233975]
 [-1.33868071  1.53278353  0.          0.        ]]",[-0.26475358  0.67742139],[-1.41175204  0.23856116]
12,-0.137405782361,[-0.04874177 -0.15621214],"[ 1.08944771 -0.81424073  0.23877232 -0.53873389  0.27923054  1.12038451
  0.18276376 -0.69170506 -0.54733029 -1.01809232  0.        ]",-0.357094,"[[ 0.10812988  3.12909718  0.02685068  0.13233975]
 [-5.27168643 -2.91286116  0.          0.        ]]",[-0.24504218  0.7180146 ],[-0.09796867 -0.17631097]
13,-0.129127224977,[-0.04874177 -0.15621214],"[ 1.09750533 -0.8106341   0.07423618 -0.38454926  0.27922909  1.1203723
  0.16551764 -0.77931316 -0.54475951 -0.95196212  0.        ]",-0.412368,"[[ -1.48798257e-04   3.06438986e+00   2.68506814e-02   1.32339755e-01]
 [ -5.55523314e+00  -3.55452154e+00   0.00000000e+00   0.00000000e+00]]",[-0.23363954  0.73515534],[ 0.93339435  0.96790319]
14,-0.123602606541,[-0.04874177 -0.15621214],"[ 1.09380693 -0.8054884  -0.0366886  -0.28438396  0.27922763  1.12036008
  0.39697759 -0.44607248 -0.53496839 -0.91049009  0.        ]",-0.303786,"[[-0.07306963  3.02219607  0.02685068  0.13233975]
 [-1.74955686 -1.11398817  0.          0.        ]]",[-0.23561582  0.72241247],[-0.7894114   1.06915462]
15,-0.121474402768,[-0.04874177 -0.15621214],"[ 1.08414257 -0.80345761 -0.13659602 -0.25363873  0.27922618  1.12034787
  0.20899019 -0.33972193 -0.52626205 -0.89617429  0.        ]",-0.358211,"[[-0.13907209  3.0092059   0.02685068  0.13233975]
 [-4.84039564 -0.33512589  0.          0.        ]]",[-0.23581076  0.72158945],[ 0.13809429  1.55595528]
16,-0.120137410383,[-0.04874177 -0.15621214],"[ 1.06126609 -0.80281355 -0.27179762 -0.24456654  0.27922472  1.12033566
  0.24807171 -0.3070571  -0.51556109 -0.88885852  0.        ]",-0.256209,"[[-0.22943268  3.00536899  0.02685068  0.13233975]
 [-4.19780617 -0.09591257  0.          0.        ]]",[-0.23198631  0.7264601 ],[-1.59684984  0.7562951 ]
17,-0.118950705557,[-0.04874177 -0.15621214],"[ 1.01261242 -0.80258281 -0.4508671  -0.24143465  0.27922327  1.12032345
  0.01231798 -0.29984502 -0.50112553 -0.88377839  0.        ]",-0.344565,"[[-0.35227982  3.0040443   0.02685068  0.13233975]
 [-8.07399148 -0.04310575  0.          0.        ]]",[-0.23001444  0.7339505 ],[ 0.23198275  0.98376567]
18,-0.118000827961,[-0.04874177 -0.15621214],"[ 0.92636235 -0.80251763 -0.65939983 -0.24061798  0.27922181  1.12031123
  0.07790279 -0.29424154 -0.48324925 -0.881306    0.        ]",-0.285115,"[[ -5.02940460e-01   3.00369922e+00   2.68506814e-02   1.32339755e-01]
 [ -6.99566631e+00  -2.07957913e-03   0.00000000e+00   0.00000000e+00]]",[-0.2248157   0.74369287],[-0.66383844  0.22691968]
19,-0.117442641506,[-0.04874177 -0.15621214],"[ 0.80061919 -0.802382   -0.86841496 -0.23883142  0.27922036  1.12029902
 -0.07353306 -0.30094155 -0.46336454 -0.88202352  0.        ]",-0.367371,"[[-0.66783518  3.00294364  0.02685068  0.13233975]
 [-9.48550724 -0.05115899  0.          0.        ]]",[-0.22397393  0.75384462],[ 0.47946082  1.90317587]
20,-0.117498357482,[-0.04874177 -0.15621214],"[ 0.64147023 -0.80235932 -1.05581855 -0.23860572  0.2792189   1.12028681
  0.05334771 -0.29132371 -0.44368058 -0.88698735  0.        ]",-0.29371,"[[-0.83661473  3.00284864  0.02685068  0.13233975]
 [-7.39940071  0.01926612  0.          0.        ]]",[-0.22327352  0.76175457],[-0.68485421  0.7527361 ]
21,-0.118181622602,[-0.04874177 -0.15621214],"[ 0.45023822 -0.80238452 -1.21511344 -0.23903941  0.27921745  1.1202746
 -0.10266413 -0.29354451 -0.42473822 -0.89615939  0.        ]",-0.333642,"[[ -1.01033877e+00   3.00303270e+00   2.68506814e-02   1.32339755e-01]
 [ -9.96445562e+00   2.99088577e-03   0.00000000e+00   0.00000000e+00]]",[-0.23001957  0.76705742],[-0.21962309  0.85322513]
22,-0.119716620129,[-0.04874177 -0.15621214],"[ 0.19528716 -0.80239915 -1.35339607 -0.23932778  0.27921599  1.12026239
 -0.14355382 -0.29300121 -0.40436618 -0.91165304  0.        ]",-0.428596,"[[ -1.21637319e+00   3.00315526e+00   2.68506814e-02   1.32339755e-01]
 [ -1.06367461e+01   6.95843752e-03   0.00000000e+00   0.00000000e+00]]",[-0.24064587  0.77014798],[ 0.61456843 -0.61921163]
23,-0.121401969525,[-0.04874177 -0.15621214],"[-0.05289866 -0.79783571 -1.42651626 -0.18163169  0.27921454  1.12025018
  0.01724531 -0.62780032 -0.37045392 -0.92914091  0.        ]",-0.49204,"[[-1.40258274  2.97869368  0.02685068  0.13233975]
 [-7.9930137  -2.44494261  0.          0.        ]]",[-0.23165475  0.80075097],[ 1.1502581   0.70016874]
24,-0.123411165894,[-0.04874177 -0.15621214],"[-0.21562392 -0.79342417 -1.44610716 -0.1332321   0.27921308  1.12023797
  0.26769165 -0.24260434 -0.34692435 -0.94678829  0.        ]",-0.487599,"[[-1.5211293   2.95809809  0.02685068  0.13233975]
 [-3.87537191  0.37598689  0.          0.        ]]",[-0.2500236   0.77459043],[ 1.07519794  1.76039577]
25,-0.123756855572,[-0.04874177 -0.15621214],"[-0.26673257 -0.80274014 -1.44784109 -0.24432958  0.27921163  1.12022576
  0.51317905  0.15328617 -0.37936134 -0.94655982  0.        ]",-0.385065,"[[-1.55814061  3.00527263  0.02685068  0.13233975]
 [ 0.16075007  3.27523808  0.          0.        ]]",[-0.27646339  0.73551106],[-0.17707979  1.54270994]
26,-0.123791025057,[-0.04874177 -0.15621214],"[-0.27205478 -0.80638111 -1.44788236 -0.30035385  0.27921017  1.12021356
  0.47032997 -0.29645003 -0.39763078 -0.94453069  0.        ]",-0.343311,"[[-1.56199382  3.02894014  0.02685068  0.13233975]
 [-0.5436857  -0.01833433  0.          0.        ]]",[-0.26133358  0.766078  ],[-1.09976476  0.47146202]
27,-0.124399138418,[-0.04874177 -0.15621214],"[-0.34179901 -0.80532198 -1.44659691 -0.28303354  0.27920872  1.12020135
  0.23016286 -0.36164076 -0.3883872  -0.950494    0.        ]",-0.45937,"[[-1.61248473  3.02163141  0.02685068  0.13233975]
 [-4.49223674 -0.49575918  0.          0.        ]]",[-0.26521835  0.77008444],[ 0.54074154  0.94007211]
28,-0.125394524834,[-0.04874177 -0.15621214],"[-0.43473908 -0.80402872 -1.43883635 -0.26321073  0.27920726  1.12018914
  0.36579209 -0.33876169 -0.37836814 -0.95943704  0.        ]",-0.406118,"[[-1.67995623  3.01325866  0.02685068  0.13233975]
 [-2.26234346 -0.32822325  0.          0.        ]]",[-0.26911685  0.76823497],[-0.00717916  2.05490276]
29,-0.126148913348,[-0.04874177 -0.15621214],"[-0.49648224 -0.80323561 -1.42980242 -0.25171125  0.27920581  1.12017693
  0.36678574 -0.31717644 -0.37269171 -0.9659166   0.        ]",-0.348877,"[[-1.72503885  3.00839763  0.02685068  0.13233975]
 [-2.24597393 -0.17016202  0.          0.        ]]",[-0.27355251  0.76583403],[-1.30982318  0.16592313]
30,-0.12755809096,[-0.04874177 -0.15621214],"[-0.61054668 -0.80267889 -1.40478174 -0.24391289  0.27920436  1.12016473
  0.12866739 -0.31332589 -0.36703413 -0.9774512   0.        ]",-0.499405,"[[-1.80923706  3.00509951  0.02685068  0.13233975]
 [-6.16079978 -0.1419759   0.          0.        ]]",[-0.28427541  0.7624172 ],[ 0.64504728  0.21874694]
31,-0.129241530062,[-0.04874177 -0.15621214],"[-0.73821234 -0.8023047  -1.36329916 -0.23880508  0.2792029   1.12015252
  0.29142684 -0.30453688 -0.36273224 -0.99095371  0.        ]",-0.405607,"[[-1.90560493  3.00293866  0.02685068  0.13233975]
 [-3.48490545 -0.07762437  0.          0.        ]]",[-0.29218733  0.75776953],[-0.63526598  0.61489409]
32,-0.130899700613,[-0.04874177 -0.15621214],"[-0.85899333 -0.80217861 -1.30982465 -0.23715909  0.27920145  1.12014031
  0.14263503 -0.29515171 -0.36060677 -1.0040495   0.        ]",-0.377506,"[[-1.99984665  3.00224254  0.02685068  0.13233975]
 [-5.93111529 -0.00890689  0.          0.        ]]",[-0.30396181  0.75222582],[-0.65724252  2.50550487]
33,-0.133400089676,[-0.04874177 -0.15621214],"[-1.03282332 -0.8022412  -1.20496055 -0.23810424  0.27919999  1.12012811
 -0.0085038  -0.28954051 -0.3603468  -1.02355157  0.        ]",-0.505695,"[[-2.14339972  3.00264308  0.02685068  0.13233975]
 [-8.4159119   0.03217338  0.          0.        ]]",[-0.32168666  0.74267751],[-0.01728966 -1.13416069]
34,-0.139542818953,[-0.04874177 -0.15621214],"[-1.21577634 -0.79457728 -1.04968335 -0.14601433  0.27919854  1.1201159
 -0.00254248 -0.83032741 -0.34479248 -1.07245271  0.        ]",-0.432484,"[[-2.31073475  2.96355192  0.02685068  0.13233975]
 [-8.31790562 -3.9280926   0.          0.        ]]",[-0.31076232  0.77670538],[-1.06324368  0.13392715]
35,-0.150682652411,[-0.04874177 -0.15621214],"[-1.40350927 -0.77545029 -0.81787268  0.02287946  0.27919708  1.1201037
 -0.23334548 -0.74732207 -0.33567854 -1.1595987   0.        ]",-0.524645,"[[ -2.51516437   2.89108859   0.02685068   0.13233975]
 [-12.1124022   -3.32028148   0.           0.        ]]",[-0.32233316  0.7706725 ],[ 0.17471078  1.41820295]
36,-0.158159276359,[-0.04874177 -0.15621214],"[-1.5602177  -0.76703234 -0.50910358  0.08281259  0.27919563  1.12009149
 -0.17667323 -0.1976583  -0.36546611 -1.21607775  0.        ]",-0.469691,"[[ -2.74806423   2.8650691    0.02685068   0.13233975]
 [-11.18071062   0.70491887   0.           0.        ]]",[-0.36126292  0.71851891],[-0.77605596  1.15934496]
37,-0.156228068372,[-0.04874177 -0.15621214],"[-1.65203057 -0.78348905 -0.13973156 -0.04128091  0.27919417  1.12007929
 -0.35009875  0.34110087 -0.40771023 -1.19692181  0.        ]",-0.587435,"[[ -3.00028507   2.91875252   0.02685068   0.13233975]
 [-14.03188791   4.65026684   0.           0.        ]]",[-0.4118036   0.65689027],[ 0.96067899  0.2737793 ]
38,-0.1475621649,[-0.04874177 -0.15621214],"[-1.65909104 -0.80526509  0.22423297 -0.28321906  0.27919272  1.12006708
 -0.10184576  0.32518422 -0.42631919 -1.12655671  0.        ]",-0.489863,"[[-3.23997352  3.02171115  0.02685068  0.13233975]
 [-9.95059048  4.53372238  0.          0.        ]]",[-0.43410113  0.63125622],[ 0.03350294 -0.3058538 ]
39,-0.146080016246,[-0.04874177 -0.15621214],"[-1.60642461 -0.80883392  0.51600839 -0.34761926  0.27919126  1.12005488
 -0.08180854 -0.35036726 -0.43721425 -1.11320492  0.        ]",-0.430478,"[[-3.43568098  3.04885841  0.02685068  0.13233975]
 [-9.62118462 -0.41331386  0.          0.        ]]",[-0.43213761  0.64109594],[-0.68930117 -0.1535734 ]
40,-0.149505246086,[-0.04874177 -0.15621214],"[-1.48855595 -0.80662792  0.82056272 -0.30609795  0.27918981  1.12004268
 -0.23623046 -0.45735914 -0.46454614 -1.13526922  0.        ]",-0.37829,"[[ -3.65357644   3.03136591   0.02685068   0.13233975]
 [-12.15989297  -1.19682519   0.           0.        ]]",[-0.43344185  0.63711524],[-1.00093363  1.09217385]
41,-0.151633877775,[-0.04874177 -0.15621214],"[-1.25407253 -0.80427453  1.15884419 -0.26812066  0.27918836  1.12003048
 -0.46241736 -0.36264724 -0.50285877 -1.14389728  0.        ]",-0.386744,"[[ -3.93408346   3.01533692   0.02685068   0.13233975]
 [-15.87842153  -0.50327579   0.           0.        ]]",[-0.43378356  0.62439209],[-0.83321795  0.21517304]
42,-0.151114941772,[-0.04874177 -0.15621214],"[-0.86100797 -0.80305673  1.45804074 -0.25031104  0.2791869   1.12001827
 -0.64395995 -0.33024714 -0.54401009 -1.12902632  0.        ]",-0.511625,"[[ -4.28159732   3.00780936   0.02685068   0.13233975]
 [-18.86301985  -0.26602773   0.           0.        ]]",[-0.4222284   0.61821622],[ 0.94029232 -0.90675773]
43,-0.1494123472,[-0.04874177 -0.15621214],"[-0.41459073 -0.79516758  1.5903036  -0.15297233  0.27918545  1.12000607
 -0.39479351 -0.81982298 -0.60284164 -1.09612473  0.        ]",-0.330859,"[[ -4.61775935   2.96651804   0.02685068   0.13233975]
 [-14.76681845  -3.85115088   0.           0.        ]]",[-0.3888059  0.6417979],[-1.3931762   0.19153576]
44,-0.143314381906,[-0.04874177 -0.15621214],"[ 0.04102377 -0.77745121  1.55435346  0.0072173   0.27918399  1.11999387
 -0.61783432 -0.70589375 -0.66425813 -1.02008598  0.        ]",-0.317145,"[[ -4.94988591   2.89786557   0.02685068   0.13233975]
 [-18.4336097   -3.01690663   0.           0.        ]]",[-0.36028618  0.65216488],[-1.68687627  1.00376036]
45,-0.131509653959,[-0.04874177 -0.15621214],"[ 0.54354899 -0.77120859  1.293739    0.05344554  0.27918254  1.11998167
 -0.83645346 -0.15709665 -0.65944582 -0.92263705  0.        ]",-0.297302,"[[ -5.35461892   2.87784888   0.02685068   0.13233975]
 [-22.02774452   1.00181272   0.           0.        ]]",[-0.33485898  0.64449811],[-1.41909881  0.7167623 ]
46,-0.122562867412,[-0.04874177 -0.15621214],"[ 0.95846041 -0.78542966  0.740469   -0.0585051   0.27918108  1.11996947
 -1.05075368  0.22766455 -0.594086   -0.87853479  0.        ]",-0.315625,"[[ -5.83052291   2.92615434   0.02685068   0.13233975]
 [-25.55093534   3.81933278   0.           0.        ]]",[-0.3007434   0.65170944],[-0.81819995  0.73470846]
47,-0.124491307165,[-0.04874177 -0.15621214],"[ 1.09252187 -0.80476664 -0.05584404 -0.27624602  0.27917963  1.11995727
 -1.21703403  0.24872646 -0.53511005 -0.91730299  0.        ]",-0.333977,"[[ -6.36897050e+00   3.01876856e+00   2.68506814e-02   1.32339755e-01]
 [ -2.82847632e+01   3.97357263e+00   0.00000000e+00   0.00000000e+00]]",[-0.26790226  0.68008375],[-0.73188051  1.32335139]
48,-0.121399275908,[-0.04874177 -0.15621214],"[ 0.79465823 -0.8082017  -0.87670892 -0.3360203   0.27917818  1.11994507
 -1.35923308 -0.33004    -0.48511893 -0.90763754  0.        ]",-0.283526,"[[ -6.95812452e+00   3.04397541e+00   2.68506814e-02   1.32339755e-01]
 [ -3.06227763e+01  -2.64566045e-01   0.00000000e+00   0.00000000e+00]]",[-0.23636016  0.75277472],[-1.1556912  0.7124285]
49,-0.121568644353,[-0.04874177 -0.15621214],"[ 0.05743259 -0.80653946 -1.40060672 -0.30553672  0.27917672  1.11993287
 -1.5631687  -0.39687338 -0.41600469 -0.92404682  0.        ]",-0.395047,"[[ -7.60422270e+00   3.03113038e+00   2.68506814e-02   1.32339755e-01]
 [ -3.39758523e+01  -7.53980163e-01   0.00000000e+00   0.00000000e+00]]",[-0.25338978  0.7770493 ],[ 0.31108086 -0.24319598]
