timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
20,-0.143723397289,[-0.09756657 -0.19190815],"[ 0.85313829 -0.66294459 -0.84524567 -0.30450469 -0.92123937  1.0253304
  0.39350019 -0.34312443  0.51845159 -0.83138577  0.        ]",-0.519625,"[[ -6.43150778e-01   3.00329613e+00  -1.01367143e-01   1.17429846e-01]
 [ -8.72813241e+00   6.90971495e-03   0.00000000e+00   0.00000000e+00]]",[-0.19742867  0.82817954],[-0.84948334  1.25995714]
21,-0.146814804319,[-0.09756657 -0.19190815],"[ 0.65992581 -0.66298445 -1.07341939 -0.30517657 -0.92123431  1.02532415
  0.26082631 -0.3422946   0.54340173 -0.83789404  0.        ]",-0.690042,"[[ -0.84972539   3.00353319  -0.10136714   0.11742985]
 [-11.9186967    0.01289107   0.           0.        ]]",[-0.25462469  0.83745992],[ 0.08877582  0.84069627]
22,-0.150684903141,[-0.09756657 -0.19190815],"[ 0.39663578 -0.66299045 -1.27222175 -0.30531502 -0.92122925  1.02531791
  0.28525279 -0.34451095  0.56958136 -0.85208326  0.        ]",-0.837556,"[[ -1.08220539e+00   3.00358232e+00  -1.01367143e-01   1.17429846e-01]
 [ -1.13312604e+01  -3.11435772e-03   0.00000000e+00   0.00000000e+00]]",[-0.31502625  0.84273946],[ 0.73711402  1.08641791]
23,-0.154087589139,[-0.09756657 -0.19190815],"[ 0.14814876 -0.6630034  -1.38411848 -0.30556317 -0.92122419  1.02531166
  0.41593755 -0.34302018  0.58888979 -0.86918825  0.        ]",-0.724874,"[[ -1.27729819e+00   3.00367009e+00  -1.01367143e-01   1.17429846e-01]
 [ -8.18849351e+00   7.63749547e-03   0.00000000e+00   0.00000000e+00]]",[-0.36153471  0.84155607],[-0.61490749  3.27466908]
24,-0.157336135846,[-0.09756657 -0.19190815],"[-0.10378647 -0.6630263  -1.43995354 -0.30596878 -0.92121913  1.02530541
  0.32143877 -0.34324021  0.60430957 -0.88934026  0.        ]",-0.908415,"[[ -1.46386873e+00   3.00381333e+00  -1.01367143e-01   1.17429846e-01]
 [ -1.04609873e+01   6.04115369e-03   0.00000000e+00   0.00000000e+00]]",[-0.41627184  0.83846986],[ 1.01856742  1.35736523]
25,-0.1601638575,[-0.09756657 -0.19190815],"[-0.33446875 -0.66304027 -1.44579228 -0.30623357 -0.92121407  1.02529916
  0.4946891  -0.34360226  0.61525147 -0.90999431  0.        ]",-0.633342,"[[ -1.63128584e+00   3.00390696e+00  -1.01367143e-01   1.17429846e-01]
 [ -6.29460757e+00   3.41969608e-03   0.00000000e+00   0.00000000e+00]]",[-0.43450198  0.83988929],[-0.84731314  1.59185963]
26,-0.162693879395,[-0.09756657 -0.19190815],"[-0.55055171 -0.66304632 -1.41260282 -0.30637311 -0.92120901  1.02529291
  0.36036714 -0.34384022  0.62278968 -0.93122706  0.        ]",-0.662623,"[[ -1.78958711e+00   3.00395647e+00  -1.01367143e-01   1.17429846e-01]
 [ -9.52475486e+00   1.69394526e-03   0.00000000e+00   0.00000000e+00]]",[-0.46820444  0.83736521],[-0.65919165  1.41997285]
27,-0.165805664874,[-0.09756657 -0.19190815],"[-0.83076511 -0.66304774 -1.30904958 -0.30643948 -0.92120395  1.02528666
  0.25967689 -0.34396511  0.62831267 -0.96175388  0.        ]",-0.559997,"[[ -2.00437664e+00   3.00398020e+00  -1.01367143e-01   1.17429846e-01]
 [ -1.19461292e+01   7.84268902e-04   0.00000000e+00   0.00000000e+00]]",[-0.50238001  0.83186853],[-1.16320127  1.28452058]
28,-0.169086738991,[-0.09756657 -0.19190815],"[-1.15034058 -0.66304683 -1.08443578 -0.30646898 -0.92119889  1.02528041
  0.10486884 -0.34402468  0.62707798 -1.00182452  0.        ]",-0.401404,"[[ -2.28065127e+00   3.00399094e+00  -1.01367143e-01   1.17429846e-01]
 [ -1.56689279e+01   3.46052365e-04   0.00000000e+00   0.00000000e+00]]",[-0.5391466   0.81967354],[-2.0318882  1.515198 ]
29,-0.171799938234,[-0.09756657 -0.19190815],"[-1.4546697  -0.66304483 -0.67828632 -0.30648123 -0.92119383  1.02527416
 -0.04687457 -0.34405108  0.61228534 -1.04947019  0.        ]",-0.850307,"[[ -2.63064244e+00   3.00399561e+00  -1.01367143e-01   1.17429846e-01]
 [ -1.93180284e+01   1.47243664e-04   0.00000000e+00   0.00000000e+00]]",[-0.56663001  0.79682434],[ 1.0827299   0.59386884]
30,-0.172711496883,[-0.09756657 -0.19190815],"[-1.6114284  -0.66296499 -0.19346252 -0.30526344 -0.92118877  1.02526791
  0.13367075 -0.34818422  0.58514416 -1.08798358  0.        ]",-0.574472,"[[ -2.97344116   3.00356695  -0.10136714   0.11742985]
 [-14.97631136  -0.02969276   0.           0.        ]]",[-0.57026577  0.76949251],[-0.65155861  0.93346612]
31,-0.17186032608,[-0.09756657 -0.19190815],"[-1.61448288 -0.66293091  0.29043541 -0.30476967 -0.92118371  1.02526166
  0.03872465 -0.34365403  0.55085157 -1.11229421  0.        ]",-0.31462,"[[ -3.29587577e+00   3.00339335e+00  -1.01367143e-01   1.17429846e-01]
 [ -1.72595412e+01   2.99632642e-03   0.00000000e+00   0.00000000e+00]]",[-0.5821631   0.73845142],[-2.40959629  2.218047  ]
32,-0.168815935869,[-0.09756657 -0.19190815],"[-1.43750668 -0.66296093  0.82829388 -0.30528685 -0.92117865  1.02525541
 -0.11171046 -0.34253007  0.50453753 -1.12252857  0.        ]",-0.564238,"[[ -3.67736326e+00   3.00357590e+00  -1.01367143e-01   1.17429846e-01]
 [ -2.08771529e+01   1.11004271e-02   0.00000000e+00   0.00000000e+00]]",[-0.57440621  0.70317268],[-0.62257707  1.45199707]
33,-0.163080382299,[-0.09756657 -0.19190815],"[-1.02658239 -0.66299289  1.3054728  -0.30583525 -0.92117359  1.02524917
 -0.19702713 -0.34299064  0.45188447 -1.10856181  0.        ]",-0.426156,"[[ -4.11549139e+00   3.00376944e+00  -1.01367143e-01   1.17429846e-01]
 [ -2.29288227e+01   7.76799001e-03   0.00000000e+00   0.00000000e+00]]",[-0.52715224  0.67779714],[-0.87066644  0.70172549]
34,-0.154904341404,[-0.09756657 -0.19190815],"[-0.40011989 -0.66295436  1.55726946 -0.30527059 -0.92116853  1.02524292
 -0.32150125 -0.34651021  0.40508573 -1.06402691  0.        ]",-0.31038,"[[ -4.60410072e+00   3.00357087e+00  -1.01367143e-01   1.17429846e-01]
 [ -2.59221347e+01  -1.76431572e-02   0.00000000e+00   0.00000000e+00]]",[-0.43395954  0.66663402],[-1.34656632  0.07763745]
35,-0.145479444492,[-0.09756657 -0.19190815],"[ 0.34264905 -0.66277205  1.4194638  -0.30244808 -0.92116347  1.02523667
 -0.46480503 -0.35234703  0.38012431 -0.98913613  0.        ]",-0.24055,"[[ -5.1571195    3.00257682  -0.10136714   0.11742985]
 [-29.36825809  -0.05977925   0.           0.        ]]",[-0.30589157  0.68587834],[-1.84686435 -0.13827496]
36,-0.137786961081,[-0.09756657 -0.19190815],"[ 0.95675781 -0.66152915  0.78776498 -0.28348489 -0.92115841  1.02523042
 -0.60527183 -0.42814208  0.39531081 -0.89601962  0.        ]",-0.384396,"[[ -5.7783764    2.99589261  -0.10136714   0.11742985]
 [-32.74617028  -0.60684447   0.           0.        ]]",[-0.18449508  0.7539804 ],[-1.22037623  0.47141985]
37,-0.138767349196,[-0.09756657 -0.19190815],"[ 1.10574112 -0.66276987 -0.21603036 -0.30250077 -0.92115335  1.02522417
 -0.74295457 -0.21920839  0.46217197 -0.83866542  0.        ]",-0.569894,"[[ -6.46651964   3.00259603  -0.10136714   0.11742985]
 [-36.05715027   0.90113566   0.           0.        ]]",[-0.18031937  0.79008543],[-0.06471267  0.09173142]
38,-0.147455730431,[-0.09756657 -0.19190815],"[ 0.60685694 -0.66383306 -1.12184337 -0.31957421 -0.92114829  1.02521793
 -0.72392484 -0.34953189  0.54557262 -0.84280651  0.        ]",-0.549249,"[[ -7.18307224   3.00860939  -0.10136714   0.11742985]
 [-35.59961622  -0.03948377   0.           0.        ]]",[-0.31069785  0.84827638],[-1.30971769  2.47001275]
39,-0.160077134747,[-0.09756657 -0.19190815],"[-0.35266139 -0.66356656 -1.44443571 -0.31527827 -0.92114323  1.02521168
 -0.85926003 -0.35577472  0.61350338 -0.91101473  0.        ]",-0.886184,"[[ -7.92771846   3.00709726  -0.10136714   0.11742985]
 [-38.85415927  -0.08454993   0.           0.        ]]",[-0.51571858  0.8469789 ],[ 0.97643695  0.52101781]
40,-0.169860028752,[-0.09756657 -0.19190815],"[-1.24499646 -0.66321946 -0.98669327 -0.30974183 -0.92113817  1.02520543
 -0.66650403 -0.35680623  0.62393883 -1.01429719  0.        ]",-0.401769,"[[ -8.65829544   3.00514792  -0.10136714   0.11742985]
 [-34.21898387  -0.09200342   0.           0.        ]]",[-0.59174198  0.81853437],[-1.67122577  0.48501615]
41,-0.172578825948,[-0.09756657 -0.19190815],"[-1.62918556 -0.66294382 -0.01530329 -0.30541054 -0.92113311  1.02519918
 -0.80297647 -0.35222432  0.57328695 -1.09828443  0.        ]",-0.541674,"[[ -9.37560319   3.00362262  -0.10136714   0.11742985]
 [-37.50085451  -0.05894221   0.           0.        ]]",[-0.62944841  0.76101613],[-0.40477152 -0.23549393]
42,-0.166896676103,[-0.09756657 -0.19190815],"[-1.29788836 -0.66097512  1.04070185 -0.27553551 -0.92112806  1.02519293
 -0.83874525 -0.48138341  0.47686533 -1.12652664  0.        ]",-0.753914,"[[-10.13425142   2.99309078  -0.10136714   0.11742985]
 [-38.36109349  -0.99115212   0.           0.        ]]",[-0.59582007  0.71121991],[ 0.85981763  0.5806782 ]
43,-0.154947403913,[-0.09756657 -0.19190815],"[-0.43789363 -0.6616294   1.55219236 -0.28527539 -0.921123    1.02518669
 -0.66559197 -0.1601889   0.40165525 -1.06712496  0.        ]",-0.567968,"[[-10.85969665   2.99652656  -0.10136714   0.11742985]
 [-34.19732361   1.32703919   0.           0.        ]]",[-0.46530256  0.65218204],[-1.1761032   2.86330129]
44,-0.144956216996,[-0.09756657 -0.19190815],"[ 0.50637744 -0.66492886  1.31874455 -0.33826814 -0.92111794  1.02518044
 -0.80208648 -0.30646265  0.38784683 -0.97727927  0.        ]",-0.340922,"[[-11.57657636   3.01518945  -0.10136714   0.11742985]
 [-37.47971277   0.27131634   0.           0.        ]]",[-0.29298469  0.69153714],[-1.16719985 -0.46891677]
45,-0.137408827895,[-0.09756657 -0.19190815],"[ 1.09916342 -0.66262498  0.36990883 -0.30058303 -0.92111288  1.02517419
 -0.93587625 -0.56459977  0.42048337 -0.86746404  0.        ]",-0.744766,"[[-12.35845175   3.00192317  -0.10136714   0.11742985]
 [-40.69708887  -1.59177249   0.           0.        ]]",[-0.1579697  0.8057785],[ 0.20642679  1.85323728]
46,-0.143027475162,[-0.09756657 -0.19190815],"[ 0.89579904 -0.66289363 -0.77951449 -0.30483754 -0.92110782  1.02516795
 -0.86837606 -0.19843518  0.50886504 -0.83442529  0.        ]",-0.62765,"[[-13.15610823   3.00342246  -0.10136714   0.11742985]
 [-39.07401733   1.05096562   0.           0.        ]]",[-0.25355047  0.81476378],[-0.68822108  2.20671114]
47,-0.155456935845,[-0.09756657 -0.19190815],"[-0.00395607 -0.66426562 -1.42418144 -0.32714747 -0.92110276  1.0251617
 -0.94952014 -0.34236668  0.59241582 -0.88125046  0.        ]",-0.691352,"[[ -1.39571678e+01   3.01127800e+00  -1.01367143e-01   1.17429846e-01]
 [ -4.10254206e+01   1.21545959e-02   0.00000000e+00   0.00000000e+00]]",[-0.45608568  0.85228932],[-0.46171393  1.5885417 ]
48,-0.167851564864,[-0.09756657 -0.19190815],"[-1.08683826 -0.6639477  -1.14052016 -0.32191458 -0.9210977   1.02515545
 -0.99176084 -0.36252864  0.62504746 -0.98960176  0.        ]",-0.814092,"[[-14.78786918   3.00943666  -0.10136714   0.11742985]
 [-42.04132451  -0.13336964   0.           0.        ]]",[-0.59641021  0.82618457],[-0.31258322  3.66226262]
49,-0.172355462026,[-0.09756657 -0.19190815],"[-1.62694229 -0.66352413 -0.05446087 -0.31504048 -0.92109265  1.02514921
 -1.00861058 -0.35788349  0.57611313 -1.09300191  0.        ]",-0.842292,"[[-15.63276249   3.007017    -0.10136714   0.11742985]
 [-42.44665584  -0.09985279   0.           0.        ]]",[-0.63163012  0.76313078],[ 0.65669716  1.90399939]
