timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.046807652829,[-0.18841147 -0.3033464 ],"[ 0.36380014 -0.39325896 -1.30541394  0.81749566  0.0763615   0.41857446
  0.47780107  2.32557527  0.0670932  -0.25253552  0.        ]",-0.258349,"[[ -1.14070429e+00   2.65587295e+00   9.86084108e-03   4.63378584e-02]
 [ -2.10946000e+01   1.94882000e+01   0.00000000e+00   0.00000000e+00]]",[-1.74486566  0.52228367],[-2.8448937  0.9949091]
11,-0.0368422058928,[-0.18841147 -0.3033464 ],"[-0.24900493 -0.55516742 -1.44065277 -0.60322059  0.07636141  0.41857387
  0.37519807  2.2000375  -0.23315422 -0.33447836  0.        ]",-0.285226,"[[ -1.59813643e+00   3.08128308e+00   9.86084108e-03   4.63378584e-02]
 [ -2.46369047e+01   1.85837821e+01   0.00000000e+00   0.00000000e+00]]",[-1.60376096  0.46038076],[-1.9774736   0.94423943]
12,-0.0359427501644,[-0.18841147 -0.3033464 ],"[-0.93801278 -0.55557476 -1.21744999 -1.00712691  0.07636132  0.41857328
  0.27461754 -0.57232247 -0.29008816 -0.31323724  0.        ]",-0.289868,"[[ -2.12571775e+00   3.19693586e+00   9.86084108e-03   4.63378584e-02]
 [ -2.81093869e+01  -1.39181719e+00   0.00000000e+00   0.00000000e+00]]",[-1.57934296  0.65017915],[-1.86122309  0.58610251]
13,-0.0427137638054,[-0.18841147 -0.3033464 ],"[-1.47096253 -0.55772169 -0.55747755 -0.79126209  0.07636123  0.41857269
  0.17605088 -0.87430264 -0.21529442 -0.38710672  0.        ]",-0.279593,"[[ -2.72204905e+00   3.13513322e+00   9.86084108e-03   4.63378584e-02]
 [ -3.15123418e+01  -3.56767643e+00   0.00000000e+00   0.00000000e+00]]",[-1.41697001  0.85611558],[-1.4082849  -0.77567709]
14,-0.0602066441842,[-0.18841147 -0.3033464 ],"[-1.54966303 -0.54947589  0.41040738 -0.43743858  0.07636114  0.4185721
  0.07943774 -1.29081885 -0.23813081 -0.53992108  0.        ]",-0.418344,"[[ -3.38576255e+00   3.03366920e+00   9.86084108e-03   4.63378584e-02]
 [ -3.48478528e+01  -6.56881329e+00   0.00000000e+00   0.00000000e+00]]",[-1.26219487  1.12524116],[ 0.0216215   0.89470265]
15,-0.0696482674829,[-0.18841147 -0.3033464 ],"[-1.03217053 -0.52870133  1.24821566 -0.11119126  0.07636104  0.41857151
  0.10191035 -0.78120243 -0.38035618 -0.58946419  0.        ]",-0.185469,"[[ -4.07493504e+00   2.93913516e+00   9.86084108e-03   4.63378584e-02]
 [ -3.40719952e+01  -2.89690307e+00   0.00000000e+00   0.00000000e+00]]",[-1.45924425  0.92193127],[-2.47840508  0.31456461]
16,-0.0630593433442,[-0.18841147 -0.3033464 ],"[-0.10526825 -0.51446781  1.53663596  0.04167049  0.07636095  0.41857092
  0.00677313 -0.60056706 -0.48456819 -0.45909412  0.        ]",-0.268483,"[[ -4.78932984e+00   2.89425643e+00   9.86084108e-03   4.63378584e-02]
 [ -3.73565459e+01  -1.59538511e+00   0.00000000e+00   0.00000000e+00]]",[-1.58184886  0.77140057],[-1.12465507  0.91554302]
17,-0.044639288936,[-0.18841147 -0.3033464 ],"[ 0.83072423 -0.51611032  1.02687448  0.02551848  0.07636086  0.41857033
 -0.08648312 -0.09329866 -0.44839797 -0.2825681   0.        ]",-0.162402,"[[ -5.56876365e+00   2.89902091e+00   9.86084108e-03   4.63378584e-02]
 [ -4.05761576e+01   2.05961261e+00   0.00000000e+00   0.00000000e+00]]",[-1.59956765  0.5134052 ],[-2.47107099  0.82866523]
18,-0.0312379469959,[-0.18841147 -0.3033464 ],"[ 1.15657569 -0.53751297 -0.14156382 -0.22648381  0.07636077  0.41856974
 -0.1779009   0.35618736 -0.32772764 -0.2482864   0.        ]",-0.253228,"[[ -6.41195311e+00   2.97270719e+00   9.86084108e-03   4.63378584e-02]
 [ -4.37322978e+01   5.29827388e+00   0.00000000e+00   0.00000000e+00]]",[-1.51265383  0.47640634],[-1.82857154  1.06133939]
19,-0.0335241980672,[-0.18841147 -0.3033464 ],"[ 0.49351399 -0.55118788 -1.23183409 -0.47863094  0.07636067  0.41856915
 -0.26751627 -0.23836527 -0.25573326 -0.30153501  0.        ]",-0.254791,"[[ -7.31764147e+00   3.04551874e+00   9.86084108e-03   4.63378584e-02]
 [ -4.68262117e+01   1.01437761e+00   0.00000000e+00   0.00000000e+00]]",[-1.56859505  0.55905414],[-1.67905008  0.55520073]
20,-0.0424709359595,[-0.18841147 -0.3033464 ],"[-0.78704038 -0.55062324 -1.30508464 -0.46455497  0.07636058  0.41856856
 -0.35534911 -0.4890457  -0.1822038  -0.38335593  0.        ]",-0.385109,"[[ -8.28459090e+00   3.04147133e+00   9.86084108e-03   4.63378584e-02]
 [ -4.98585863e+01  -7.91838110e-01   0.00000000e+00   0.00000000e+00]]",[-1.57012928  0.68863809],[-0.64842374  1.19236323]
21,-0.0577662169966,[-0.18841147 -0.3033464 ],"[-1.57943717 -0.5482095  -0.13917992 -0.40987082  0.07636049  0.41856797
 -0.40112041 -0.47461145 -0.20450444 -0.51936968  0.        ]",-0.363856,"[[ -9.29761769e+00   3.02573061e+00   9.86084108e-03   4.63378584e-02]
 [ -5.14388211e+01  -6.87841136e-01   0.00000000e+00   0.00000000e+00]]",[-1.443156    0.78351611],[-0.89801183  1.72697795]
22,-0.0638816078175,[-0.18841147 -0.3033464 ],"[-1.03910258 -0.54634982  1.2426234  -0.37239242  0.0763604   0.41856738
 -0.47460869 -0.43456015 -0.32516847 -0.55640261  0.        ]",-0.229011,"[[ -1.03518501e+01   3.01492613e+00   9.86084108e-03   4.63378584e-02]
 [ -5.39759637e+01  -3.99267294e-01   0.00000000e+00   0.00000000e+00]]",[-1.52382255  0.733181  ],[-1.78060714  0.61897941]
23,-0.0549347145657,[-0.18841147 -0.3033464 ],"[ 0.40696982 -0.54520255  1.38285294 -0.35081011  0.07636031  0.41856679
 -0.55833867 -0.41089798 -0.40908498 -0.43250884  0.        ]",-0.112895,"[[ -1.14603730e+01   3.00869765e+00   9.86084108e-03   4.63378584e-02]
 [ -5.68666954e+01  -2.28780494e-01   0.00000000e+00   0.00000000e+00]]",[-1.61082864  0.60048193],[-2.40755627 -0.21282497]
24,-0.0347116603667,[-0.18841147 -0.3033464 ],"[ 1.16553559 -0.54263151 -0.03914999 -0.30580183  0.07636021  0.4185662
 -0.64041138 -0.52752402 -0.34144763 -0.27403499  0.        ]",-0.323042,"[[ -1.26261366e+01   2.99569148e+00   9.86084108e-03   4.63378584e-02]
 [ -5.97002165e+01  -1.06910075e+00   0.00000000e+00   0.00000000e+00]]",[-1.45123494  0.62786072],[-0.0537978  -0.59190659]
25,-0.0328866985573,[-0.18841147 -0.3033464 ],"[ 0.23141268 -0.53198333 -1.36231587 -0.15179066  0.07636012  0.41856561
 -0.61234451 -0.85020375 -0.15778277 -0.29352879  0.        ]",-0.358427,"[[ -1.38104196e+01   2.95098313e+00   9.86084108e-03   4.63378584e-02]
 [ -5.87312697e+01  -3.39408463e+00   0.00000000e+00   0.00000000e+00]]",[-1.47508621  0.84547555],[-0.55727679  1.25566455]
26,-0.0605821731569,[-0.18841147 -0.3033464 ],"[-1.25507966 -0.52404203 -0.92481417 -0.05765813  0.07636003  0.41856502
 -0.6425669  -0.29177973 -0.12850292 -0.5348483   0.        ]",-0.288006,"[[ -1.49955135e+01   2.92347192e+00   9.86084108e-03   4.63378584e-02]
 [ -5.97747053e+01   6.29466738e-01   0.00000000e+00   0.00000000e+00]]",[-1.4892118   0.75021583],[-1.75561335  0.09243201]
27,-0.0707615668247,[-0.18841147 -0.3033464 ],"[-1.41444235 -0.52881647  0.77902195 -0.1126857   0.07635994  0.41856443
 -0.72297407 -0.24319928 -0.3132636  -0.62157428  0.        ]",-0.313444,"[[ -1.62188602e+01   2.93957330e+00   9.86084108e-03   4.63378584e-02]
 [ -6.25507271e+01   9.79495757e-01   0.00000000e+00   0.00000000e+00]]",[-1.49447036  0.75478351],[-1.52566971  1.76301645]
28,-0.0582840616262,[-0.18841147 -0.3033464 ],"[ 0.08758639 -0.54323638  1.50561654 -0.31607574  0.07635984  0.41856384
 -0.80179047  0.30320415 -0.41014725 -0.4653177   0.        ]",-0.237553,"[[ -1.74971760e+01   2.99866251e+00   9.86084108e-03   4.63378584e-02]
 [ -6.52718365e+01   4.91643322e+00   0.00000000e+00   0.00000000e+00]]",[-1.57800508  0.47680533],[-2.03097556  0.94437899]
29,-0.0411139821807,[-0.18841147 -0.3033464 ],"[ 1.16772029 -0.55105663  0.08000212 -0.4755093   0.07635975  0.41856325
 -0.87905403 -0.36936107 -0.3550692  -0.3294618   0.        ]",-0.388513,"[[ -1.88293776e+01   3.04462186e+00   9.86084108e-03   4.63378584e-02]
 [ -6.79393447e+01   7.04819516e-02   0.00000000e+00   0.00000000e+00]]",[-1.46196115  0.55689484],[ 0.1028375   0.74486305]
30,-0.0343649177774,[-0.18841147 -0.3033464 ],"[ 0.12964383 -0.54952784 -1.39493874 -0.43891581  0.07635966  0.41856265
 -0.82830152 -0.48503328 -0.21729514 -0.31365794  0.        ]",-0.282652,"[[ -2.01705851e+01   3.03409513e+00   9.86084108e-03   4.63378584e-02]
 [ -6.61872258e+01  -7.62960435e-01   0.00000000e+00   0.00000000e+00]]",[-1.55112004  0.64625412],[-1.54607077  1.03028064]
31,-0.0541817956453,[-0.18841147 -0.3033464 ],"[-1.44086039 -0.54732559 -0.62571147 -0.39179366  0.07635957  0.41856206
 -0.90502795 -0.45584548 -0.17945119 -0.48638607  0.        ]",-0.36199,"[[ -2.15209076e+01   3.02052178e+00   9.86084108e-03   4.63378584e-02]
 [ -6.88361920e+01  -5.52662520e-01   0.00000000e+00   0.00000000e+00]]",[-1.43540049  0.75889003],[-0.87024451  1.70288312]
32,-0.0640975419993,[-0.18841147 -0.3033464 ],"[-1.0387583  -0.54582605  1.24289546 -0.36255637  0.07635948  0.41856147
 -0.96535479 -0.4212832  -0.32720224 -0.55773996  0.        ]",-0.291371,"[[ -2.29185288e+01   3.01208902e+00   9.86084108e-03   4.63378584e-02]
 [ -7.09189886e+01  -3.03640393e-01   0.00000000e+00   0.00000000e+00]]",[-1.49828911  0.72659135],[-1.18104933  1.10804983]
33,-0.0497549115657,[-0.18841147 -0.3033464 ],"[ 0.77873634 -0.54500881  1.08814898 -0.34741215  0.07635938  0.41856088
 -1.03936817 -0.39978563 -0.40628293 -0.38150802  0.        ]",-0.225465,"[[ -2.43625469e+01   3.00771752e+00   9.86084108e-03   4.63378584e-02]
 [ -7.34743102e+01  -1.48751295e-01   0.00000000e+00   0.00000000e+00]]",[-1.52825749  0.59301901],[-1.52700773 -0.23417262]
34,-0.0290865222715,[-0.18841147 -0.3033464 ],"[ 0.82163961 -0.54257007 -0.93825806 -0.30491166  0.07635929  0.41856029
 -1.11191612 -0.52854484 -0.25436231 -0.26210807  0.        ]",-0.238456,"[[ -2.58571642e+01   2.99543511e+00   9.86084108e-03   4.63378584e-02]
 [ -7.59790534e+01  -1.07648483e+00   0.00000000e+00   0.00000000e+00]]",[-1.43892431  0.65455317],[-1.68325289  0.54473095]
35,-0.0504936788176,[-0.18841147 -0.3033464 ],"[-1.09756204 -0.54262837 -1.09262943 -0.30589936  0.0763592   0.4185597
 -1.18302515 -0.22677835 -0.15219667 -0.44980589  0.        ]",-0.398718,"[[ -2.74013775e+01   2.99572091e+00   9.86084108e-03   4.63378584e-02]
 [ -7.84341343e+01   1.09777985e+00   0.00000000e+00   0.00000000e+00]]",[-1.51959145  0.65226126],[-0.51893133  1.7723362 ]
36,-0.0640817030291,[-0.18841147 -0.3033464 ],"[-1.26553645 -0.54589081  1.01139756 -0.36384224  0.07635911  0.41855911
 -1.19756216 -0.34026969 -0.29927332 -0.56501821  0.        ]",-0.287249,"[[ -2.89750969e+01   3.01246056e+00   9.86084108e-03   4.63378584e-02]
 [ -7.89361302e+01   2.80057646e-01   0.00000000e+00   0.00000000e+00]]",[-1.48308468  0.7194795 ],[-0.7781619  -0.05910439]
37,-0.0511177096601,[-0.18841147 -0.3033464 ],"[ 0.70226215 -0.54564491  1.1670856  -0.35922917  0.07635901  0.41855852
 -1.24153741 -0.41366686 -0.40639027 -0.39551741  0.        ]",-0.308938,"[[ -3.05690536e+01   3.01112940e+00   9.86084108e-03   4.63378584e-02]
 [ -8.04544612e+01  -2.48781502e-01   0.00000000e+00   0.00000000e+00]]",[-1.50644779  0.60672218],[-1.74402231  1.88008503]
38,-0.0301290470806,[-0.18841147 -0.3033464 ],"[ 0.76347312 -0.54494693 -1.00506154 -0.3463596   0.07635892  0.41855793
 -1.31008128 -0.39733321 -0.25408186 -0.2715193   0.        ]",-0.33516,"[[ -3.22018872e+01   3.00741422e+00   9.86084108e-03   4.63378584e-02]
 [ -8.28210165e+01  -1.31099751e-01   0.00000000e+00   0.00000000e+00]]",[-1.44644165  0.60162479],[-0.50492563  1.61241491]
39,-0.052450920717,[-0.18841147 -0.3033464 ],"[-1.27011161 -0.54458831 -0.90566826 -0.33989266  0.07635883  0.41855734
 -1.32049208 -0.38785988 -0.16297678 -0.46904586  0.        ]",-0.185443,"[[ -3.38619152e+01   3.00554671e+00   9.86084108e-03   4.63378584e-02]
 [ -8.31805893e+01  -6.28473532e-02   0.00000000e+00   0.00000000e+00]]",[-1.4666903   0.71998501],[-3.25166411  0.66599993]
40,-0.0645136598205,[-0.18841147 -0.3033464 ],"[-0.96668048 -0.54434985  1.29752526 -0.33564679  0.07635874  0.41855675
 -1.38747248 -0.3864934  -0.34013963 -0.55736535  0.        ]",-0.241525,"[[ -3.55487301e+01   3.00432038e+00   9.86084108e-03   4.63378584e-02]
 [ -8.54931923e+01  -5.30055780e-02   0.00000000e+00   0.00000000e+00]]",[-1.48155093  0.71403688],[-1.21949562 -0.48846644]
41,-0.0420990351978,[-0.18841147 -0.3033464 ],"[ 1.04938144 -0.54006309  0.65490447 -0.26478289  0.07635865  0.41855616
 -1.45312544 -0.65544881 -0.39312809 -0.31092083  0.        ]",-0.190785,"[[ -3.72813378e+01   2.98381866e+00   9.86084108e-03   4.63378584e-02]
 [ -8.77599882e+01  -1.99086017e+00   0.00000000e+00   0.00000000e+00]]",[-1.36577868  0.71669114],[-2.18392199  0.06638896]
42,-0.0353721268864,[-0.18841147 -0.3033464 ],"[ 0.07770318 -0.5308778  -1.40811187 -0.13803558  0.07635855  0.41855557
 -1.51747104 -0.61434196 -0.14328499 -0.31169472  0.        ]",-0.261082,"[[ -3.90588285e+01   2.94697563e+00   9.86084108e-03   4.63378584e-02]
 [ -8.99816721e+01  -1.69468936e+00   0.00000000e+00   0.00000000e+00]]",[-1.47539353  0.76048613],[-1.90736433  1.24112869]
43,-0.0673081106761,[-0.18841147 -0.3033464 ],"[-1.58947954 -0.53252855  0.10896177 -0.15895829  0.07635846  0.41855498
 -1.58054612 -0.06112455 -0.23070813 -0.60284436  0.        ]",-0.210216,"[[ -4.08803120e+01   2.95307460e+00   9.86084108e-03   4.63378584e-02]
 [ -9.21595173e+01   2.29128273e+00   0.00000000e+00   0.00000000e+00]]",[-1.46513963  0.68467605],[-2.19628616 -0.25720251]
44,-0.0567894029109,[-0.18841147 -0.3033464 ],"[ 0.2401381  -0.54101771  1.45891787 -0.27977284  0.07635837  0.41855439
 -1.64238339 -0.20965923 -0.42124651 -0.44293716  0.        ]",-0.351193,"[[ -4.27449251e+01   2.98816085e+00   9.86084108e-03   4.63378584e-02]
 [ -9.42946546e+01   1.22107870e+00   0.00000000e+00   0.00000000e+00]]",[-1.47751021  0.58464724],[-0.87936597  0.35532068]
45,-0.0308468449453,[-0.18841147 -0.3033464 ],"[ 0.87433963 -0.5458888  -0.86987488 -0.3639439   0.07635828  0.4185538
 -1.68915827 -0.3221112  -0.27286638 -0.27261637  0.        ]",-0.325468,"[[ -4.46470234e+01   3.01249065e+00   9.86084108e-03   4.63378584e-02]
 [ -9.59097953e+01   4.10852677e-01   0.00000000e+00   0.00000000e+00]]",[-1.3983891   0.57101899],[-0.14406567  0.48426769]
46,-0.0535502059171,[-0.18841147 -0.3033464 ],"[-1.37100861 -0.5459266  -0.75724681 -0.36467549  0.07635818  0.41855321
 -1.65067813 -0.40589892 -0.17162074 -0.47994964  0.        ]",-0.320237,"[[ -4.65518927e+01   3.01270191e+00   9.86084108e-03   4.63378584e-02]
 [ -9.45815464e+01  -1.92846131e-01   0.00000000e+00   0.00000000e+00]]",[-1.42748594  0.73400879],[-1.29320471  1.30208398]
47,-0.0624401348184,[-0.18841147 -0.3033464 ],"[-0.5260211  -0.54523546  1.50169467 -0.35177752  0.07635809  0.41855262
 -1.71111676 -0.40131917 -0.37252061 -0.52545492  0.        ]",-0.202619,"[[ -4.84644621e+01   3.00897934e+00   9.86084108e-03   4.63378584e-02]
 [ -9.66684366e+01  -1.59852820e-01   0.00000000e+00   0.00000000e+00]]",[-1.46242428  0.6873188 ],[-2.20990081  0.30869353]
48,-0.0344461064861,[-0.18841147 -0.3033464 ],"[ 1.1519253  -0.54462044 -0.17715027 -0.34060222  0.076358    0.41855203
 -1.77035797 -0.39887672 -0.33229749 -0.2775621   0.        ]",-0.331026,"[[ -5.04183548e+01   3.00575249e+00   9.86084108e-03   4.63378584e-02]
 [ -9.87140159e+01  -1.42258884e-01   0.00000000e+00   0.00000000e+00]]",[-1.33882332  0.60184884],[-0.88694355  1.28659121]
49,-0.0475760709723,[-0.18841147 -0.3033464 ],"[-0.95788274 -0.54432732 -1.20386347 -0.33537718  0.07635791  0.41855144
 -1.81546033 -0.3836358  -0.15518331 -0.42439863  0.        ]",-0.25847,"[[ -5.24082616e+01   3.00424335e+00   9.86084108e-03   4.63378584e-02]
 [ -1.00271482e+02  -3.24514585e-02   0.00000000e+00   0.00000000e+00]]",[-1.49149668  0.6889075 ],[-2.60377435  2.23092714]
