timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
30,-0.138180780644,[-0.17607377 -0.32029942],"[-1.43330203 -0.5184455  -0.62624048 -0.1844793   1.30017751 -0.38977477
 -1.14592855 -0.22087819 -1.1997151   0.27944146  0.        ]",-0.868666,"[[ -2.78049815e+01   2.96101055e+00   1.50548009e-01  -4.64750067e-02]
 [ -8.31776954e+01   1.17517574e+00   0.00000000e+00   0.00000000e+00]]",[-1.50490165  0.77438533],[-0.89879954  1.1418383 ]
31,-0.162852707619,[-0.17607377 -0.32029942],"[-0.68565339 -0.53015062  1.44049092 -0.3730499   1.30017408 -0.38977433
 -1.19881713  0.01011516 -1.38511941  0.28594023  0.        ]",-0.608749,"[[ -2.94877206e+01   3.01384054e+00   1.50548009e-01  -4.64750067e-02]
 [ -8.50899005e+01   2.83641353e+00   0.00000000e+00   0.00000000e+00]]",[-2.06373978  0.50882214],[-2.98678015  0.48789881]
32,-0.171608771592,[-0.17607377 -0.32029942],"[ 1.14782889 -0.5331696   0.34750595 -0.43630808  1.30017066 -0.38977389
 -1.26174093 -0.41398459 -1.40509704  0.48923297  0.        ]",-0.807387,"[[ -3.12123455e+01   3.03147564e+00   1.50548009e-01  -4.64750067e-02]
 [ -8.73649258e+01  -2.13590225e-01   0.00000000e+00   0.00000000e+00]]",[-1.89087343  0.59921914],[-2.60186499  0.66200051]
33,-0.148402211623,[-0.17607377 -0.32029942],"[-0.19658403 -0.53164731 -1.44108195 -0.40324988  1.30016724 -0.38977346
 -1.32341203 -0.45778941 -1.22362285  0.48464731  0.        ]",-0.980561,"[[ -3.29820159e+01   3.02226453e+00   1.50548009e-01  -4.64750067e-02]
 [ -8.95946762e+01  -5.28625192e-01   0.00000000e+00   0.00000000e+00]]",[-1.56044936  0.70665431],[-1.54158366  0.4908956 ]
34,-0.148239310445,[-0.17607377 -0.32029942],"[-1.54347785 -0.52999457  0.39793215 -0.37005619  1.30016381 -0.38977302
 -1.38386103 -0.4361323  -1.27905728  0.26226434  0.        ]",-0.83501,"[[ -3.47958381e+01   3.01300543e+00   1.50548009e-01  -4.64750067e-02]
 [ -9.17802592e+01  -3.72877544e-01   0.00000000e+00   0.00000000e+00]]",[-1.61545491  0.77661598],[-0.70618448  1.13665758]
35,-0.173898113817,[-0.17607377 -0.32029942],"[ 0.47386267 -0.52902719  1.34302933 -0.35170902  1.30016039 -0.38977258
 -1.41093673 -0.40732136 -1.44667263  0.39667489  0.        ]",-0.804885,"[[ -3.66412662e+01   3.00788297e+00   1.50548009e-01  -4.64750067e-02]
 [ -9.27592895e+01  -1.65681596e-01   0.00000000e+00   0.00000000e+00]]",[-2.07441401  0.57032079],[-2.072622    1.34255387]
36,-0.158916096768,[-0.17607377 -0.32029942],"[ 0.73934526 -0.52859091 -1.03971613 -0.34366973  1.30015696 -0.38977214
 -1.46965314 -0.39422668 -1.28463823  0.55070323  0.        ]",-1.00707,"[[ -3.85177524e+01   3.00563739e+00   1.50548009e-01  -4.64750067e-02]
 [ -9.48822586e+01  -7.15120309e-02   0.00000000e+00   0.00000000e+00]]",[-1.52114856  0.69285512],[-1.00147364  2.12613527]
37,-0.141115570647,[-0.17607377 -0.32029942],"[-1.47118545 -0.52840182 -0.53873464 -0.34023347  1.30015354 -0.3897717
 -1.52720683 -0.3884856  -1.21522506  0.31159438  0.        ]",-0.856434,"[[ -4.04362764e+01   3.00467740e+00   1.50548009e-01  -4.64750067e-02]
 [ -9.69632094e+01  -3.02272095e-02   0.00000000e+00   0.00000000e+00]]",[-1.47950304  0.79263496],[-1.04931717  0.22935668]
38,-0.169697407369,[-0.17607377 -0.32029942],"[-0.22444506 -0.52815976  1.53432993 -0.33586656  1.30015011 -0.38977126
 -1.58362057 -0.39388377 -1.43039584  0.32121224  0.        ]",-0.701934,"[[ -4.23960062e+01   3.00345721e+00   1.50548009e-01  -4.64750067e-02]
 [ -9.90029665e+01  -6.90522412e-02   0.00000000e+00   0.00000000e+00]]",[-2.05853724  0.57435757],[-2.16931904  0.60754181]
39,-0.165491496509,[-0.17607377 -0.32029942],"[ 1.05988039 -0.52800363 -0.55156813 -0.33307465  1.30014669 -0.38977082
 -1.63891682 -0.38692988 -1.33488249  0.55772934  0.        ]",-0.902096,"[[ -4.43961259e+01   3.00267702e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.01002342e+02  -1.90453104e-02   0.00000000e+00   0.00000000e+00]]",[-1.60714841  0.66045725],[-2.17461421  1.47631903]
40,-0.139939241907,[-0.17607377 -0.32029942],"[-1.26862924 -0.52804477 -0.89810207 -0.33382338  1.30014327 -0.38977038
 -1.69311786 -0.38093267 -1.19740427  0.34877538  0.        ]",-0.929884,"[[ -4.64358360e+01   3.00288639e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.02962143e+02   2.40814625e-02   0.00000000e+00   0.00000000e+00]]",[-1.4786377   0.76858664],[-0.29177534  0.89396719]
41,-0.167153333193,[-0.17607377 -0.32029942],"[-0.48855126 -0.52811535  1.50229583 -0.33510216  1.30013984 -0.38976994
 -1.66868661 -0.38253656 -1.41553202  0.29724562  0.        ]",-0.591329,"[[ -4.84862189e+01   3.00324388e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.02079084e+02   1.25437399e-02   0.00000000e+00   0.00000000e+00]]",[-2.02352452  0.58082443],[-3.8079916   1.67549651]
42,-0.167448878663,[-0.17607377 -0.32029942],"[ 1.12192316 -0.52817245 -0.36698564 -0.33614143  1.30013642 -0.3897695
 -1.72229767 -0.38236964 -1.352074    0.55320478  0.        ]",-0.818019,"[[ -5.05472500e+01   3.00353443e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.04017572e+02   1.37411513e-02   0.00000000e+00   0.00000000e+00]]",[-1.64786696  0.64524698],[-2.76850567  0.53509554]
43,-0.139954303487,[-0.17607377 -0.32029942],"[-1.20251487 -0.52811795 -0.97871585 -0.33517196  1.30013299 -0.38976906
 -1.77484661 -0.38784704 -1.19467697  0.35985162  0.        ]",-0.865673,"[[ -5.26466659e+01   3.00326360e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.05917683e+02  -2.56534876e-02   0.00000000e+00   0.00000000e+00]]",[-1.47634411  0.76281452],[-1.26665235  1.14882234]
44,-0.167356731385,[-0.17607377 -0.32029942],"[-0.46922018 -0.52811833  1.50654991 -0.33519031  1.30012957 -0.38976862
 -1.82635444 -0.38242834 -1.41676329  0.29889742  0.        ]",-0.586112,"[[ -5.47837066e+01   3.00326883e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.07780177e+02   1.33126876e-02   0.00000000e+00   0.00000000e+00]]",[-2.00731039  0.58224159],[-2.73651847 -0.16895152]
45,-0.165467865767,[-0.17607377 -0.32029942],"[ 1.06256881 -0.52678988 -0.54492814 -0.3118701   1.30012615 -0.38976818
 -1.8768414  -0.47649408 -1.33298014  0.5625385   0.        ]",-0.975631,"[[ -5.69576272e+01   2.99674860e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.09605788e+02  -6.63177233e-01   0.00000000e+00   0.00000000e+00]]",[-1.56498969  0.6894598 ],[-0.73233534 -0.197175  ]
46,-0.138536887241,[-0.17607377 -0.32029942],"[-1.39098262 -0.5220899  -0.70952927 -0.23676069  1.30012272 -0.38976774
 -1.89701307 -0.58435193 -1.19756385  0.30226634  0.        ]",-0.745593,"[[ -5.91570635e+01   2.97570443e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.10335386e+02  -1.43885572e+00   0.00000000e+00   0.00000000e+00]]",[-1.39086342  0.8990097 ],[-2.30510485  1.48866968]
47,-0.173084455195,[-0.17607377 -0.32029942],"[-0.03722436 -0.52465687  1.52371377 -0.27651069  1.3001193  -0.3897673
 -1.94609789 -0.03105601 -1.45157959  0.34423696  0.        ]",-0.649499,"[[ -6.13815789e+01   2.98685033e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.12110341e+02   2.54023699e+00   0.00000000e+00   0.00000000e+00]]",[-2.03816271  0.50917917],[-2.78510348  0.49569808]
48,-0.160093741976,[-0.17607377 -0.32029942],"[ 0.74862428 -0.53157654 -1.0302695  -0.4019758   1.30011588 -0.38976686
 -1.99422139 -0.31603778 -1.29765689  0.5405633   0.        ]",-0.897485,"[[ -6.36412465e+01   3.02191059e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.13850567e+02   4.90756530e-01   0.00000000e+00   0.00000000e+00]]",[-1.50480855  0.65489328],[-1.88298376  0.88216817]
49,-0.144803841584,[-0.17607377 -0.32029942],"[-1.58145915 -0.53135422 -0.00993094 -0.39738602  1.30011245 -0.38976642
 -2.04138319 -0.43102728 -1.24806722  0.28866858  0.        ]",-0.724893,"[[ -6.59353698e+01   3.02063101e+00   1.50548009e-01  -4.64750067e-02]
 [ -1.15556050e+02  -3.36206105e-01   0.00000000e+00   0.00000000e+00]]",[-1.50333548  0.77430469],[-1.60833868  0.22136262]
