timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.231377896214,[-0.11666369 -0.20451781],"[ 1.137137   -0.6303053   0.17054369 -0.70049637  1.56415146  1.1380688
  0.57296524  2.8225744  -1.59416046 -1.10121673  0.        ]",-0.879869,"[[  0.07581571   3.12917589   0.18185302   0.12984432]
 [ -7.8362214   22.97239113   0.           0.        ]]",[-0.90925145  0.55844861],[-0.23971004 -0.15986133]
11,-0.239862093817,[-0.11666369 -0.20451781],"[ 1.13564736 -0.62049572 -0.07655112 -1.1103371   1.5641392   1.13806286
  0.54410258 -0.68127874 -1.59573391 -1.22309119  0.        ]",-1.14586,"[[-0.08888919  3.263123    0.18185302  0.12984432]
 [-8.63129103 -2.34358055  0.          0.        ]]",[-0.79173261  0.72766542],[ 0.13946198  1.20105838]
12,-0.233082288356,[-0.11666369 -0.20451781],"[ 1.09673071 -0.62955163 -0.32100886 -0.8478335   1.56412693  1.13805692
  0.57034237 -1.01455034 -1.59836538 -1.11962523  0.        ]",-1.0272,"[[-0.25426256  3.17723217  0.18185302  0.12984432]
 [-7.90838636 -4.75155742  0.          0.        ]]",[-0.77714109  0.78166997],[-0.77034377  1.8044537 ]
13,-0.224240319896,[-0.11666369 -0.20451781],"[ 1.00881179 -0.62903513 -0.58494556 -0.60023205  1.56411467  1.13805097
  0.46531046 -0.79723486 -1.57093118 -1.03257165  0.        ]",-0.961305,"[[ -0.44146077   3.09646894   0.18185302   0.12984432]
 [-10.80178021  -3.18143805   0.           0.        ]]",[-0.81011075  0.76734191],[-1.32141488  0.78352225]
14,-0.216266117206,[-0.11666369 -0.20451781],"[ 0.82100208 -0.62457006 -0.90513455 -0.4531902   1.5641024   1.13804503
  0.32935162 -0.59427927 -1.52723558 -0.98764583  0.        ]",-1.00052,"[[ -0.69507495   3.04840064   0.18185302   0.12984432]
 [-14.54715813  -1.71506436   0.           0.        ]]",[-0.85571092  0.76170242],[-0.87529162  0.34812889]
15,-0.2100400142,[-0.11666369 -0.20451781],"[ 0.48594313 -0.62101848 -1.22138709 -0.37684412  1.56409014  1.13803909
  0.21400699 -0.47648148 -1.47731556 -0.98163576  0.        ]",-1.02599,"[[ -1.01789895   3.02336476   0.18185302   0.12984432]
 [-17.72465746  -0.86396717   0.           0.        ]]",[-0.8782829   0.77015042],[-0.59518017  0.9161224 ]
16,-0.20670209968,[-0.11666369 -0.20451781],"[ 0.00606492 -0.61909573 -1.421354   -0.34167578  1.56407788  1.13803315
  0.14120362 -0.4070479  -1.4327337  -1.00898202  0.        ]",-1.08469,"[[ -1.39251463   3.01180816   0.18185302   0.12984432]
 [-19.73023068  -0.36230773   0.           0.        ]]",[-0.90536475  0.7817871 ],[-0.7275913   0.52572149]
17,-0.20704592643,[-0.11666369 -0.20451781],"[-0.56831421 -0.61816614 -1.40163359 -0.32577903  1.56406561  1.1380272
  0.05081023 -0.38159276 -1.40316683 -1.06214674  0.        ]",-1.1273,"[[ -1.81210364   3.00657888   0.18185302   0.12984432]
 [-22.22037329  -0.17839838   0.           0.        ]]",[-0.93282318  0.80020183],[-0.48227304  1.37930674]
18,-0.211399524095,[-0.11666369 -0.20451781],"[-1.12790763 -0.61780131 -1.0915034  -0.31972686  1.56405335  1.13802126
 -0.00253578 -0.36348096 -1.39784455 -1.13036268  0.        ]",-1.1132,"[[ -2.27125572   3.0045872    0.18185302   0.12984432]
 [-23.68993921  -0.04754535   0.           0.        ]]",[-0.95849228  0.80528182],[-1.28277847  1.59226219]
19,-0.219291902782,[-0.11666369 -0.20451781],"[-1.52909933 -0.61770661 -0.47442125 -0.31819346  1.56404109  1.13801532
 -0.12923589 -0.35840185 -1.42334916 -1.19923233  0.        ]",-1.29873,"[[ -2.78007392e+00   3.00408269e+00   1.81853018e-01   1.29844319e-01]
 [ -2.71802499e+01  -1.08549416e-02   0.00000000e+00   0.00000000e+00]]",[-0.98346388  0.80179638],[-0.43655829 -1.01522902]
20,-0.232693965499,[-0.11666369 -0.20451781],"[-1.59237868 -0.60928623  0.34641588 -0.19721015  1.56402882  1.13800938
 -0.17245063 -0.90647872 -1.49039591 -1.28174864  0.        ]",-1.27696,"[[ -3.33562369   2.96413463   0.18185302   0.12984432]
 [-28.37072727  -3.97078234   0.           0.        ]]",[-0.97112906  0.86457181],[-0.33187003  1.46515409]
21,-0.245607418626,[-0.11666369 -0.20451781],"[-1.23003602 -0.59905661  1.10128913 -0.08021037  1.56401656  1.13800344
 -0.19975061 -0.34766806 -1.60131405 -1.29443984  0.        ]",-1.24892,"[[ -3.91058358   2.92522828   0.18185302   0.12984432]
 [-29.12278983   0.0666624    0.           0.        ]]",[-1.04285276  0.76017421],[-0.67366786  1.44532138]
22,-0.244361161517,[-0.11666369 -0.20451781],"[-0.51047851 -0.60978537  1.52930372 -0.20364827  1.5640043   1.13799749
 -0.27564221  0.20006228 -1.64504105 -1.20768108  0.        ]",-1.03155,"[[ -4.51401522   2.96626724   0.18185302   0.12984432]
 [-31.21343712   4.02405281   0.           0.        ]]",[-1.05156088  0.67297751],[-1.68293264  0.96954357]
23,-0.236800324407,[-0.11666369 -0.20451781],"[ 0.37321585 -0.62378213  1.40301049 -0.43495602  1.56399204  1.13799155
 -0.39694574 -0.18982679 -1.61913927 -1.13935025  0.        ]",-1.08908,"[[ -5.17181095   3.04242824   0.18185302   0.12984432]
 [-34.55507592   1.20708205   0.           0.        ]]",[-0.95069271  0.68583208],[ 0.20927552  0.73933876]
24,-0.231070820834,[-0.11666369 -0.20451781],"[ 1.01235246 -0.62356288  0.69034286 -0.43001156  1.56397978  1.13798561
 -0.34203707 -0.4567435  -1.61642553 -1.05577761  0.        ]",-0.810266,"[[ -5.84773675   3.04080822   0.18185302   0.12984432]
 [-33.04250574  -0.72140904   0.           0.        ]]",[-0.83536696  0.71487361],[-1.96470828 -0.15674079]
25,-0.219620123917,[-0.11666369 -0.20451781],"[ 1.09523498 -0.6205014  -0.32724564 -0.36739844  1.56396752  1.13797967
 -0.46201671 -0.54093659 -1.56107709 -0.97694179  0.        ]",-0.844536,"[[ -6.54174868   3.02026442   0.18185302   0.12984432]
 [-36.34766775  -1.32971728   0.           0.        ]]",[-0.80894279  0.7590754 ],[-1.03210698  1.23217193]
26,-0.20814707861,[-0.11666369 -0.20451781],"[ 0.48581614 -0.6180811  -1.22147363 -0.32463714  1.56395525  1.13797373
 -0.57961834 -0.39842493 -1.464661   -0.97485924  0.        ]",-0.929743,"[[ -7.30120646   3.00620513   0.18185302   0.12984432]
 [-39.5873296   -0.30007694   0.           0.        ]]",[-0.82275248  0.79343188],[-0.63440497  1.9334084 ]
27,-0.206955214988,[-0.11666369 -0.20451781],"[-0.58835792 -0.61756895 -1.39608398 -0.31617668  1.56394299  1.13796779
 -0.64234788 -0.36255109 -1.4001509  -1.06535771  0.        ]",-1.15659,"[[ -8.11029146e+00   3.00342056e+00   1.81853018e-01   1.29844319e-01]
 [ -4.13154163e+01  -4.08953874e-02   0.00000000e+00   0.00000000e+00]]",[-0.88823235  0.82562172],[-0.25318323  0.24742145]
28,-0.217239273457,[-0.11666369 -0.20451781],"[-1.458302   -0.61739157 -0.64517904 -0.31330666  1.56393073  1.13796184
 -0.64904427 -0.36306655 -1.41381715 -1.18533694  0.        ]",-1.15039,"[[ -8.93845119   3.00247589   0.18185302   0.12984432]
 [-41.49994134  -0.0446263    0.           0.        ]]",[-0.95780015  0.82652867],[-1.12787121  1.20502691]
29,-0.231916324237,[-0.11666369 -0.20451781],"[-1.52230194 -0.61740389  0.6071469  -0.31353843  1.56391847  1.1379559
 -0.76294533 -0.35303815 -1.50209975 -1.25464645  0.        ]",-1.13103,"[[ -9.79993191e+00   3.00255246e+00   1.81853018e-01   1.29844319e-01]
 [ -4.46376763e+01   2.78220026e-02   0.00000000e+00   0.00000000e+00]]",[-1.01092732  0.78657162],[-1.80394708  0.80026817]
30,-0.24081471521,[-0.11666369 -0.20451781],"[-0.60927559 -0.61747177  1.50352234 -0.31467779  1.56390621  1.13794996
 -0.87459101 -0.35524235 -1.60954039 -1.21416504  0.        ]",-1.11843,"[[ -1.07235442e+01   3.00292785e+00   1.81853018e-01   1.29844319e-01]
 [ -4.77132999e+01   1.18901832e-02   0.00000000e+00   0.00000000e+00]]",[-1.00440323  0.72989279],[-0.8433497   0.79926424]
31,-0.236141718035,[-0.11666369 -0.20451781],"[ 0.65683329 -0.61749916  1.19946973 -0.31515683  1.56389396  1.13794402
 -0.96151081 -0.35620733 -1.64626896 -1.0803277   0.        ]",-0.752232,"[[ -1.17018351e+01   3.00308583e+00   1.81853018e-01   1.29844319e-01]
 [ -5.01078124e+01   4.91170547e-03   0.00000000e+00   0.00000000e+00]]",[-0.88753396  0.71750659],[-2.78815126 -1.13619243]
32,-0.216357842002,[-0.11666369 -0.20451781],"[ 1.12182181 -0.60909723 -0.19345169 -0.19509442  1.5638817   1.13793808
 -1.06922456 -0.90452243 -1.55679399 -0.93123312  0.        ]",-0.742809,"[[-12.73376435   2.96343752   0.18185302   0.12984432]
 [-53.0751672   -3.95664962   0.           0.        ]]",[-0.72579777  0.84721774],[-1.77136769  0.11099347]
33,-0.195333574755,[-0.11666369 -0.20451781],"[ 0.18587801 -0.58788158 -1.37230887  0.02645551  1.56386944  1.13793214
 -1.17478847 -0.83324752 -1.34863566 -0.98176164  0.        ]",-0.906032,"[[-13.82444645   2.88947305   0.18185302   0.12984432]
 [-55.98333245  -3.44171732   0.           0.        ]]",[-0.70290244  0.94781107],[-0.68392856  1.2137271 ]
34,-0.21594084956,[-0.11666369 -0.20451781],"[-1.25013869 -0.57781363 -0.96457106  0.11065518  1.56385718  1.1379262
 -1.23283606 -0.27629972 -1.3429559  -1.26307836  0.        ]",-1.04307,"[[-14.96015796   2.86101276   0.18185302   0.12984432]
 [-57.58257681   0.58217819   0.           0.        ]]",[-0.87818646  0.89001697],[-1.83835943  0.6998076 ]
35,-0.243641190063,[-0.11666369 -0.20451781],"[-1.49142242 -0.59143158  0.68583531 -0.00574733  1.56384492  1.13792026
 -1.33517826  0.10507051 -1.55622905 -1.33329096  0.        ]",-1.17833,"[[-16.14009768   2.90030146   0.18185302   0.12984432]
 [-60.4020563    3.33754155   0.           0.        ]]",[-1.0024662   0.77063465],[-1.2914554   0.59923305]
36,-0.241741228801,[-0.11666369 -0.20451781],"[-0.10479665 -0.61498076  1.55166842 -0.27593317  1.56383266  1.13791432
 -1.4355007   0.42386334 -1.6462398  -1.16646393  0.        ]",-0.917888,"[[-17.3758697    2.9901596    0.18185302   0.12984432]
 [-63.16594445   5.6407908    0.           0.        ]]",[-0.96571827  0.66309953],[-1.41551306  0.50924234]
37,-0.227989808037,[-0.11666369 -0.20451781],"[ 1.11802951 -0.62380573  0.33038991 -0.43610387  1.56382041  1.13790838
 -1.5338376  -0.32961637 -1.60238707 -1.0327053   0.        ]",-0.824358,"[[-18.66637231   3.04280541   0.18185302   0.12984432]
 [-65.87518967   0.19699192   0.           0.        ]]",[-0.7763772   0.73961717],[-0.96207185 -0.34513839]
38,-0.209630814856,[-0.11666369 -0.20451781],"[ 0.31307968 -0.62198399 -1.31986746 -0.39678392  1.56380815  1.13790244
 -1.62476028 -0.54299188 -1.46766707 -0.99200443  0.        ]",-0.848842,"[[-20.0090104    3.02991305   0.18185302   0.12984432]
 [-68.38024868  -1.34462678   0.           0.        ]]",[-0.7277934   0.86430442],[-1.38491677  1.23509577]
39,-0.215291977188,[-0.11666369 -0.20451781],"[-1.38623821 -0.61929011 -0.776817   -0.34585292  1.56379589  1.1378965
 -1.71932696 -0.42289125 -1.41107856 -1.1630559   0.        ]",-0.938663,"[[-21.40275713   3.01318542   0.18185302   0.12984432]
 [-70.98575596  -0.4769267    0.           0.        ]]",[-0.87902594  0.87348533],[-2.45909966  1.13599117]
40,-0.237509198425,[-0.11666369 -0.20451781],"[-1.14190691 -0.61824388  1.1920438  -0.32781579  1.56378363  1.13789056
 -1.81202081 -0.38028425 -1.5592026  -1.24605624  0.        ]",-1.13154,"[[-22.84809717   3.00725311   0.18185302   0.12984432]
 [-73.5397429   -0.16910553   0.           0.        ]]",[-0.95283699  0.7937246 ],[-0.90137873  0.40091765]
41,-0.235241150986,[-0.11666369 -0.20451781],"[ 0.72992029 -0.61774406  1.12650348 -0.31949381  1.56377138  1.13788462
 -1.88870341 -0.37125008 -1.64356922 -1.07080276  0.        ]",-0.857008,"[[-24.34009222   3.00451461   0.18185302   0.12984432]
 [-75.65272202  -0.10384223   0.           0.        ]]",[-0.80838847  0.74625874],[-0.92971513  0.02853853]
42,-0.210726197321,[-0.11666369 -0.20451781],"[ 0.77813301 -0.61738542 -0.95851231 -0.31363357  1.56375912  1.13787868
 -1.96793771 -0.36806772 -1.49487365 -0.95940453  0.        ]",-0.681645,"[[-25.87505289   3.00258565   0.18185302   0.12984432]
 [-77.83606839  -0.08085717   0.           0.        ]]",[-0.69648844  0.82606149],[-1.54946647  2.27223228]
43,-0.212094918782,[-0.11666369 -0.20451781],"[-1.18153406 -0.61734272 -1.03959528 -0.31296831  1.56374687  1.13787274
 -2.05570156 -0.35331702 -1.39768219 -1.1394387   0.        ]",-1.24001,"[[ -2.74560389e+01   3.00236687e+00   1.81853018e-01   1.29844319e-01]
 [ -8.02544744e+01   2.57069452e-02   0.00000000e+00   0.00000000e+00]]",[-0.82760441  0.88743687],[ 0.27166616 -1.536268  ]
44,-0.241348675421,[-0.11666369 -0.20451781],"[-1.23854405 -0.6089962   1.09158898 -0.19409656  1.56373461  1.1378668
 -1.95896279 -0.90199075 -1.57514511 -1.27474093  0.        ]",-1.07844,"[[-29.03439636   2.96310949   0.18185302   0.12984432]
 [-77.59007319  -3.93836323   0.           0.        ]]",[-0.88916278  0.89517343],[-1.65595123  1.59020498]
45,-0.236125845829,[-0.11666369 -0.20451781],"[ 0.71729621 -0.59888607  1.13987852 -0.07889875  1.56372235  1.13786086
 -2.04688686 -0.34391106 -1.68089456 -1.01235683  0.        ]",-0.831015,"[[-30.61050617   2.92479876   0.18185302   0.12984432]
 [-80.01291906   0.09362794   0.           0.        ]]",[-0.79874814  0.75894433],[-1.02655993 -0.18196818]
46,-0.200648709935,[-0.11666369 -0.20451781],"[ 0.70402767 -0.59729311 -1.03998449 -0.06262311  1.5637101   1.13785492
 -2.1330813  -0.44476562 -1.43019156 -0.92014751  0.        ]",-0.758485,"[[-32.23459681   2.91936131   0.18185302   0.12984432]
 [-82.38820949  -0.63503037   0.           0.        ]]",[-0.66855538  0.86685073],[-0.60214667  1.24649793]
47,-0.215552417082,[-0.11666369 -0.20451781],"[-1.32203687 -0.60483262 -0.87306542 -0.14389312  1.56369785  1.13784898
 -2.16039074  0.10415203 -1.38209631 -1.20687094  0.        ]",-1.15498,"[[-33.88991628   2.94644965   0.18185302   0.12984432]
 [-83.14132364   3.33076005   0.           0.        ]]",[-0.86707211  0.84073323],[ 0.07724797  0.52612911]
48,-0.238970123995,[-0.11666369 -0.20451781],"[-1.01205252 -0.62012873  1.30050095 -0.36128247  1.56368559  1.13784304
 -2.08953622 -0.1094068  -1.57547364 -1.24129032  0.        ]",-0.932768,"[[-35.5331645    3.01825763   0.18185302   0.12984432]
 [-81.19004122   1.78785415   0.           0.        ]]",[-0.94511402  0.76434344],[-2.44242217 -0.67510232]
49,-0.231708547748,[-0.11666369 -0.20451781],"[ 0.95975467 -0.62072047  0.80118172 -0.37237709  1.56367334  1.1378371
 -2.1748877  -0.52248949 -1.62560626 -1.04801416  0.        ]",-0.740647,"[[-37.18056585   3.02190242   0.18185302   0.12984432]
 [-83.54220481  -1.19655942   0.           0.        ]]",[-0.73359179  0.78690511],[-1.6597835  -0.76133576]
