timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
18,-0.105964191386,[ 0.02007675  0.03093575],"[ 0.60553259 -1.29276837  1.13217324 -0.58211932  0.79459288  0.48082826
  0.59291823 -1.19271359 -0.67279019 -0.5642415   0.        ]",-0.319386,"[[ 0.89257668 -2.87667833  0.09028294  0.05513246]
 [ 9.21569257 -8.90340029  0.          0.        ]]",[ 0.03066808  0.01632776],[ 0.59079874 -0.09117135]
19,-0.107287041144,[ 0.02007675  0.03093575],"[ 0.36975246 -1.32936631  1.30283714 -0.32847812  0.79452849  0.48079885
  0.79443142 -0.51198862 -0.73268117 -0.50705895  0.        ]",-0.273093,"[[  1.09853113  -3.03307163   0.09028294   0.05513246]
 [ 11.37269629  -3.59869704   0.           0.        ]]",[ 0.03095748  0.01675836],[-0.74743085  1.16060206]
20,-0.106610261448,[ 0.02007675  0.03093575],"[ 0.12145443 -1.33089934  1.41168893 -0.30658815  0.79446413  0.48076945
  0.49682266  0.14236951 -0.74072715 -0.48866684  0.        ]",-0.309564,"[[ 1.29403726 -3.04638008  0.09028294  0.05513246]
 [ 8.18848727  1.50064647  0.          0.        ]]",[ 0.03037228  0.01669596],[-0.26403286  0.55428149]
21,-0.100134277807,[ 0.02007675  0.03093575],"[-0.08146253 -1.32279552  1.45764544 -0.39140791  0.79439978  0.48074006
  0.38395838  0.42017773 -0.69519102 -0.48001054  0.        ]",-0.418442,"[[ 1.44569266 -2.99464508  0.09028294  0.05513246]
 [ 6.98107152  3.66563863  0.          0.        ]]",[ 0.03023639  0.01682825],[ 1.32160818  0.65720602]
22,-0.0874395606713,[ 0.02007675  0.03093575],"[-0.3242169  -1.29822306  1.46721827 -0.55124993  0.79433544  0.48071067
  0.74102616  0.74479732 -0.62042476 -0.4419232   0.        ]",-0.335006,"[[  1.62365253  -2.89594892   0.09028294   0.05513246]
 [ 10.80215135   6.19555828   0.           0.        ]]",[ 0.03037579  0.01707584],[-1.08960775  0.91359236]
23,-0.0666980031971,[ 0.02007675  0.03093575],"[-0.55963962 -1.23374458  1.42994876 -0.79984207  0.79427112  0.48068129
  0.3509621   1.19316185 -0.52609418 -0.34510918  0.        ]",-0.456152,"[[ 1.79782461 -2.73697381  0.09028294  0.05513246]
 [ 6.62893838  9.69030568  0.          0.        ]]",[ 0.03018246  0.01703824],[ 1.40126085  1.2070119 ]
24,-0.0394732290394,[ 0.02007675  0.03093575],"[-0.78171418 -1.08792257  1.34958379 -1.13101311  0.79420682  0.48065191
  0.70862866  1.67640709 -0.44425482 -0.15548893  0.        ]",-0.386173,"[[  1.96880465  -2.50536263   0.09028294   0.05513246]
 [ 10.45612818  13.45827316   0.           0.        ]]",[ 0.03032323  0.01743545],[-1.84239501 -0.25954412]
25,-0.0384667675318,[ 0.02007675  0.03093575],"[-0.98408068 -0.86366341  1.23121494 -1.43552374  0.79414253  0.48062254
  0.31913032  1.51012849 -0.44457016  0.09518348  0.        ]",-0.50091,"[[  2.13611846  -2.2491789    0.09028294   0.05513246]
 [  6.28922981  12.16441354   0.           0.        ]]",[ 0.02982093  0.0171836 ],[ 1.25708816  1.25447446]
26,-0.0765088369186,[ 0.02007675  0.03093575],"[-1.16282467 -0.55911028  1.0800135  -1.67203332  0.79407826  0.48059317
  0.67729088  1.98681805 -0.55724704  0.36155015  0.        ]",-0.489513,"[[  2.30035557  -1.96857896   0.09028294   0.05513246]
 [ 10.12139854  15.88320041   0.           0.        ]]",[ 0.02934729  0.01755111],[-1.49566591 -1.36831532]
27,-0.12235897601,[ 0.02007675  0.03093575],"[-1.31395756 -0.22346492  0.90242847 -1.78817386  0.794014    0.48056381
  0.28845415  1.43835147 -0.77734233  0.5623622   0.        ]",-0.58641,"[[  2.46104643  -1.69379013   0.09028294   0.05513246]
 [  5.96185481  11.60991936   0.           0.        ]]",[ 0.02883586  0.0174839 ],[ 0.65596897  0.35589569]
28,-0.163454389612,[ 0.02007675  0.03093575],"[-1.42623468  0.08521193  0.72201303 -1.78819505  0.79394976  0.48053446
  0.51992558  1.58934651 -1.04102544  0.64898116  0.        ]",-0.579748,"[[  2.60513213  -1.44976098   0.09028294   0.05513246]
 [  8.43833496  12.78907137   0.           0.        ]]",[ 0.02884889  0.01823921],[-0.86769618 -0.18748668]
29,-0.201489064447,[ 0.02007675  0.03093575],"[-1.50805556  0.38691338  0.54156586 -1.69005787  0.79388554  0.48050511
  0.18321444  1.4615353  -1.32502209  0.63131652  0.        ]",-0.941538,"[[  2.7377603   -1.20395834   0.09028294   0.05513246]
 [  4.83665103  11.79449968   0.           0.        ]]",[ 0.02858532  0.01864811],[ 2.1011456  -1.02640274]
30,-0.23148240065,[ 0.02007675  0.03093575],"[-1.56880802  0.60635892  0.34639839 -1.54684178  0.79382133  0.48047576
  0.54417707  0.92347999 -1.57146     0.5106043   0.        ]",-0.875012,"[[ 2.87323554 -1.01014776  0.09028294  0.05513246]
 [ 8.69804183  7.60054606  0.          0.        ]]",[ 0.02932625  0.01946833],[ 0.32641448 -1.55607242]
31,-0.254925931521,[ 0.02007675  0.03093575],"[-1.61271415  0.72090741  0.06833649 -1.44097228  0.79375713  0.48044642
  0.64885814  0.39623988 -1.77089434  0.28797582  0.        ]",-0.762557,"[[ 3.0584346  -0.89937481  0.09028294  0.05513246]
 [ 9.81820722  3.4904519   0.          0.        ]]",[ 0.02980773  0.01976709],[-1.25935181 -1.42349637]
32,-0.267303043541,[ 0.02007675  0.03093575],"[-1.61364939  0.74970067 -0.16771107 -1.4100018   0.79369295  0.48041709
  0.26087981 -0.12036016 -1.86744886  0.09210809  0.        ]",-0.767409,"[[ 3.21316425 -0.86997163  0.09028294  0.05513246]
 [ 5.6686308  -0.53675018  0.          0.        ]]",[ 0.03011325  0.01959006],[-1.39009897 -1.52753365]
33,-0.267850537067,[ 0.02007675  0.03093575],"[-1.60269439  0.69983247 -0.27784874 -1.46176037  0.79362879  0.48038776
 -0.11941414 -0.62674418 -1.87285714  0.02999352  0.        ]",-0.926416,"[[ 3.28572759 -0.92031454  0.09028294  0.05513246]
 [ 1.60122054 -4.48441065  0.          0.        ]]",[ 0.03025796  0.01913089],[ 0.40430712 -1.44379497]
34,-0.260624222639,[ 0.02007675  0.03093575],"[-1.59150167  0.56408892 -0.34975078 -1.57881557  0.79356464  0.48035843
  0.02730227 -1.1232571  -1.82787787  0.03955864  0.        ]",-0.704087,"[[ 3.33349548 -1.04884432  0.09028294  0.05513246]
 [ 3.1703297  -8.35565283  0.          0.        ]]",[ 0.03057113  0.01861952],[ 0.21326583  1.67826677]
35,-0.254292584061,[ 0.02007675  0.03093575],"[-1.56928451  0.42120199 -0.45569529 -1.67042995  0.79350051  0.48032912
  0.10023901 -0.59404945 -1.78922806  0.01775444  0.        ]",-0.721174,"[[ 3.40472812 -1.17457144  0.09028294  0.05513246]
 [ 3.95038468 -4.23079839  0.          0.        ]]",[ 0.03033881  0.01900409],[-0.00687176  1.12198185]
36,-0.254846838093,[ 0.02007675  0.03093575],"[-1.53735473  0.36918169 -0.56928654 -1.69668254  0.79343639  0.4802998
  0.09029301 -0.0753062  -1.7924663  -0.05017465  0.        ]",-0.835531,"[[ 3.48266917 -1.21861829  0.09028294  0.05513246]
 [ 3.84407354 -0.18736211  0.          0.        ]]",[ 0.02993932  0.01943932],[ 0.90658078  0.70188546]
37,-0.262483512979,[ 0.02007675  0.03093575],"[-1.4779211   0.39780165 -0.72705818 -1.68215064  0.79337229  0.4802705
  0.41856399  0.28162311 -1.83195922 -0.19380139  0.        ]",-0.871582,"[[ 3.5947731  -1.19445158  0.09028294  0.05513246]
 [ 7.35458994  2.59478714  0.          0.        ]]",[ 0.03006823  0.02026317],[-0.25150955 -1.03018109]
38,-0.269122672163,[ 0.02007675  0.03093575],"[-1.38555434  0.41149854 -0.90656044 -1.67465861  0.79330821  0.48024119
  0.31195655 -0.23292572 -1.85164239 -0.36392539  0.        ]",-0.995046,"[[ 3.73042911 -1.18279424  0.09028294  0.05513246]
 [ 6.21484715 -1.41569807  0.          0.        ]]",[ 0.03012167  0.02030291],[ 0.10616727 -2.5769924 ]
39,-0.268311522656,[ 0.02007675  0.03093575],"[-1.27989208  0.33087077 -1.06084022 -1.7130987   0.79324414  0.4802119
  0.33983079 -0.73731586 -1.82538043 -0.47261307  0.        ]",-0.720286,"[[ 3.85771831 -1.25055396  0.09028294  0.05513246]
 [ 6.51308638 -5.34716707  0.          0.        ]]",[ 0.03018943  0.02011991],[ 0.26433134  1.54843371]
40,-0.267163236264,[ 0.02007675  0.03093575],"[-1.14511826  0.25038415 -1.2111295  -1.7436664   0.79318008  0.48018261
  0.42550943 -0.21565633 -1.78818964 -0.59025595  0.        ]",-0.80049,"[[ 3.99717378 -1.31670752  0.09028294  0.05513246]
 [ 7.42940985 -1.28172579  0.          0.        ]]",[ 0.03015585  0.02064124],[ 0.03249137  0.17727669]
41,-0.268826883086,[ 0.02007675  0.03093575],"[-0.98271086  0.22780561 -1.34637474 -1.75064994  0.79311604  0.48015332
  0.42375125 -0.12229128 -1.74883898 -0.74355532  0.        ]",-0.82823,"[[ 4.1455761  -1.33504225  0.09028294  0.05513246]
 [ 7.41087741 -0.55417209  0.          0.        ]]",[ 0.0301879   0.02097152],[ 0.46026951  0.15072674]
42,-0.270259773375,[ 0.02007675  0.03093575],"[-0.78339916  0.22163897 -1.46336789 -1.75219826  0.79305202  0.48012404
  0.58035308 -0.04430521 -1.68592899 -0.9152438   0.        ]",-0.555351,"[[ 4.31059575 -1.3400286   0.09028294  0.05513246]
 [ 9.08550478  0.05353311  0.          0.        ]]",[ 0.0301591   0.02131088],[-0.75440959  2.18441166]
43,-0.272886529579,[ 0.02007675  0.03093575],"[-0.58957432  0.27176152 -1.53656431 -1.73512575  0.79298801  0.48009476
  0.28417711  0.46379235 -1.60844153 -1.09380288  0.        ]",-0.69936,"[[ 4.46053952 -1.29923091  0.09028294  0.05513246]
 [ 5.91938046  4.01300835  0.          0.        ]]",[ 0.03029559  0.02181978],[-0.72810594 -0.19068803]
44,-0.276098620544,[ 0.02007675  0.03093575],"[-0.47155729  0.35866947 -1.56409749 -1.69890596  0.79292402  0.48006549
  0.00370437  0.35677816 -1.54454128 -1.22809298  0.        ]",-0.893749,"[[ 4.54884414 -1.2273354   0.09028294  0.05513246]
 [ 2.92110837  3.17930747  0.          0.        ]]",[ 0.03012658  0.02207679],[ 1.57749383 -0.42645168]
45,-0.276631589312,[ 0.02007675  0.03093575],"[-0.33921861  0.4131399  -1.58087614 -1.67140373  0.79286004  0.48003623
  0.36848005  0.13186646 -1.46096001 -1.34187735  0.        ]",-0.76869,"[[ 4.6463913  -1.18133175  0.09028294  0.05513246]
 [ 6.82061551  1.42691976  0.          0.        ]]",[ 0.03007413  0.02199386],[ 0.37751967 -0.16492488]
46,-0.273487729835,[ 0.02007675  0.03093575],"[-0.13443937  0.43847497 -1.57853697 -1.65714722  0.79279608  0.48000697
  0.49558641  0.04440681 -1.32300219 -1.46105385  0.        ]",-0.630482,"[[ 4.79643861 -1.15963027  0.09028294  0.05513246]
 [ 8.17959316  0.7455127   0.          0.        ]]",[ 0.03003739  0.02179472],[-1.16207583 -0.30852271]
47,-0.269147681157,[ 0.02007675  0.03093575],"[ 0.03073513  0.44137612 -1.55128206 -1.65517614  0.79273213  0.47997772
  0.11027431 -0.11412655 -1.2043565  -1.52943879  0.        ]",-0.728064,"[[ 4.918709   -1.15711246  0.09028294  0.05513246]
 [ 4.06117203 -0.4896516   0.          0.        ]]",[ 0.0303073   0.02159306],[ 0.78135726 -0.11812207]
48,-0.263853353966,[ 0.02007675  0.03093575],"[ 0.17770005  0.42457131 -1.50698475 -1.66425137  0.7926682   0.47994847
  0.39201803 -0.17299275 -1.09790403 -1.56730475  0.        ]",-0.857288,"[[ 5.03014828 -1.17150772  0.09028294  0.05513246]
 [ 7.07273431 -0.94831936  0.          0.        ]]",[ 0.03031716  0.02118284],[ 1.85237439 -0.80513837]
49,-0.253229062021,[ 0.02007675  0.03093575],"[ 0.40284849  0.36457372 -1.3981268  -1.69450177  0.79260429  0.47991923
  0.74919116 -0.57986136 -0.93575829 -1.58752371  0.        ]",-0.604005,"[[  5.2099095   -1.22227903   0.09028294   0.05513246]
 [ 10.89071817  -4.11818911   0.           0.        ]]",[ 0.03042816  0.02011799],[ 1.14780747  1.04097024]
