timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
15,-0.0269144810337,[-0.12728718 -0.20918119],"[ 0.35587701 -0.6109456   1.41132297 -0.30117036 -0.38167141 -0.12358424
 -0.28141069 -0.17924865 -0.04792449  0.11218102  0.        ]",-0.11187,"[[ -5.15695790e+00   2.99804230e+00  -4.15320212e-02  -1.43408327e-02]
 [ -3.22390517e+01   1.29601240e+00   0.00000000e+00   0.00000000e+00]]",[-1.20276225  0.55732441],[-0.38833156  0.34691271]
16,-0.0353868011295,[-0.12728718 -0.20918119],"[ 0.99115777 -0.6133103   0.73914397 -0.34050551 -0.38167045 -0.12358396
 -0.31354274 -0.35109002 -0.02313433  0.19571023  0.        ]",-0.134543,"[[ -5.81076279e+00   3.01087583e+00  -4.15320212e-02  -1.43408327e-02]
 [ -3.31384284e+01   5.44919510e-02   0.00000000e+00   0.00000000e+00]]",[-1.2177422   0.53997439],[-0.71918832  0.81014883]
17,-0.0469426677187,[-0.12728718 -0.20918119],"[ 1.11130077 -0.61302086 -0.26035328 -0.33551807 -0.38166949 -0.12358369
 -0.39183799 -0.37798765  0.03997575  0.25955533  0.        ]",-0.0656519,"[[ -6.49551901e+00   3.00925016e+00  -4.15320212e-02  -1.43408327e-02]
 [ -3.53298861e+01  -1.39843639e-01   0.00000000e+00   0.00000000e+00]]",[-1.24477327  0.55467111],[-1.44933803  0.03661376]
18,-0.0571316172434,[-0.12728718 -0.20918119],"[ 0.56323123 -0.6123989  -1.16652966 -0.32497093 -0.38166854 -0.12358341
 -0.50830548 -0.38175118  0.13106025  0.25850546  0.        ]",-0.101059,"[[ -7.23482417e+00   3.00581085e+00  -4.15320212e-02  -1.43408327e-02]
 [ -3.85897638e+01  -1.67041116e-01   0.00000000e+00   0.00000000e+00]]",[-1.22254956  0.59321934],[-0.89171247  0.39318909]
19,-0.061530651883,[-0.12728718 -0.20918119],"[-0.48513886 -0.61196454 -1.42083626 -0.31777153 -0.38166758 -0.12358314
 -0.60714883 -0.36941688  0.20002333  0.17452953  0.        ]",0.00226772,"[[ -8.03437761e+00   3.00346235e+00  -4.15320212e-02  -1.43408327e-02]
 [ -4.13563621e+01  -7.79357380e-02   0.00000000e+00   0.00000000e+00]]",[-1.210109    0.64941967],[-2.26437951 -0.94755925]
20,-0.0585310361512,[-0.12728718 -0.20918119],"[-1.42687748 -0.60365716 -0.70516879 -0.19799103 -0.38166662 -0.12358286
 -0.71935479 -0.88870668  0.20334742  0.01611134  0.        ]",-0.0453795,"[[ -8.89301617e+00   2.96426195e+00  -4.15320212e-02  -1.43408327e-02]
 [ -4.44969810e+01  -3.82968144e+00   0.00000000e+00   0.00000000e+00]]",[-1.05203605  0.79524845],[-2.0069966   1.54008083]
21,-0.0408937374221,[-0.12728718 -0.20918119],"[-1.51428132 -0.59419506  0.62547679 -0.08834918 -0.38166566 -0.12358259
 -0.829326   -0.33042309  0.06786369 -0.08499385  0.        ]",-0.0675293,"[[ -9.81383873e+00   2.92813801e+00  -4.15320212e-02  -1.43408327e-02]
 [ -4.75750668e+01   2.03750435e-01   0.00000000e+00   0.00000000e+00]]",[-1.06430137  0.69125783],[ 0.22684201 -2.0181313 ]
22,-0.0169151090608,[-0.12728718 -0.20918119],"[-0.57718492 -0.58314952  1.51106462  0.01920626 -0.38166471 -0.12358231
 -0.76358536 -0.87932119 -0.09562088  0.0114385   0.        ]",0.00941765,"[[ -1.07468799e+01   2.89242466e+00  -4.15320212e-02  -1.43408327e-02]
 [ -4.57351179e+01  -3.76189670e+00   0.00000000e+00   0.00000000e+00]]",[-1.05692542  0.67789394],[-2.37648486  1.02454714]
23,-0.0330772431893,[-0.12728718 -0.20918119],"[ 0.64782822 -0.57078665  1.2074577   0.12304386 -0.38166375 -0.12358204
 -0.87267875 -0.32132679 -0.11403047  0.25447405  0.        ]",-0.0461487,"[[ -1.16922185e+01   2.85763551e+00  -4.15320212e-02  -1.43408327e-02]
 [ -4.87886376e+01   2.69436138e-01   0.00000000e+00   0.00000000e+00]]",[-1.13818944  0.56569082],[-1.72152908 -0.46361423]
24,-0.0620769628442,[-0.12728718 -0.20918119],"[ 1.13035613 -0.56571755 -0.14105416  0.16192232 -0.38166279 -0.12358176
 -0.97962302 -0.57659937  0.07494652  0.40012924  0.        ]",-0.0870405,"[[ -1.26980254e+01   2.84452087e+00  -4.15320212e-02  -1.43408327e-02]
 [ -5.17820276e+01  -1.57483853e+00   0.00000000e+00   0.00000000e+00]]",[-1.1590575   0.57824248],[-2.43858717  0.94956421]
25,-0.07550061194,[-0.12728718 -0.20918119],"[ 0.26664229 -0.56825652 -1.34139127  0.14266201 -0.38166183 -0.12358149
 -1.08444638 -0.05237836  0.27800654  0.26339541  0.        ]",-0.12956,"[[ -1.37631034e+01   2.85102408e+00  -4.15320212e-02  -1.43408327e-02]
 [ -5.47160817e+01   2.21248377e+00   0.00000000e+00   0.00000000e+00]]",[-1.17845178  0.61054939],[-1.24066414  0.69694412]
26,-0.0641535856482,[-0.12728718 -0.20918119],"[-1.17722598 -0.59255039 -1.04330303 -0.07126817 -0.38166088 -0.12358121
 -1.18720862  0.32303033  0.24325546  0.03007493  0.        ]",-0.0472121,"[[ -1.48862844e+01   2.92248520e+00  -4.15320212e-02  -1.43408327e-02]
 [ -5.75924788e+01   4.92468685e+00   0.00000000e+00   0.00000000e+00]]",[-1.15516007  0.63201582],[-1.70457834 -0.10480146]
27,-0.0452766730672,[-0.12728718 -0.20918119],"[-1.52969247 -0.61414228  0.58270761 -0.35564491 -0.38165992 -0.12358094
 -1.28794039  0.14646471  0.10812051 -0.01451595  0.        ]",0.0456274,"[[ -1.60664240e+01   3.01580835e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.04120819e+01   3.64906646e+00   0.00000000e+00   0.00000000e+00]]",[-1.09868598  0.62042516],[-1.85848372 -1.55046318]
28,-0.0299250383426,[-0.12728718 -0.20918119],"[-0.20493597 -0.61693719  1.5568237  -0.41027353 -0.38165896 -0.12358066
 -1.38667039 -0.53071994 -0.00521435  0.04547164  0.        ]",0.0285434,"[[ -1.73023947e+01   3.03358518e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.31756997e+01  -1.24334826e+00   0.00000000e+00   0.00000000e+00]]",[-1.07891309  0.58035469],[-2.39230915  0.30933873]
29,-0.0386835548806,[-0.12728718 -0.20918119],"[ 1.09717045 -0.614153    0.4368328  -0.35590495 -0.381658   -0.12358039
 -1.48343126 -0.44093028 -0.00707776  0.21660103  0.        ]",-0.128201,"[[ -1.85930844e+01   3.01589372e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.58842514e+01  -5.94661178e-01   0.00000000e+00   0.00000000e+00]]",[-1.09146488  0.54451841],[-1.2813914  1.4935745]
30,-0.0581131471192,[-0.12728718 -0.20918119],"[ 0.40323784 -0.61284277 -1.27350673 -0.33285071 -0.38165705 -0.12358012
 -1.57827591 -0.38891822  0.14436873  0.2484982   0.        ]",-0.0747367,"[[ -1.99374075e+01   3.00838043e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.85392234e+01  -2.18901983e-01   0.00000000e+00   0.00000000e+00]]",[-1.13124681  0.59598356],[-0.80393409  0.50606612]
31,-0.0583945106783,[-0.12728718 -0.20918119],"[-1.32368906 -0.61224409 -0.86988434 -0.32275987 -0.38165609 -0.12357984
 -1.64350724 -0.37479307  0.19852185  0.06955238  0.        ]",-0.0383074,"[[ -2.13265144e+01   3.00508965e+00  -4.15320212e-02  -1.43408327e-02]
 [ -7.03653806e+01  -1.16860358e-01   0.00000000e+00   0.00000000e+00]]",[-1.10399818  0.70994198],[-1.08037846 -0.3377412 ]
32,-0.0364024635432,[-0.12728718 -0.20918119],"[-1.22966689 -0.60918268  1.09937557 -0.27449073 -0.38165513 -0.12357957
 -1.73517968 -0.56002987  0.04327943 -0.0309914   0.        ]",-0.0812512,"[[ -2.27595707e+01   2.98932612e+00  -4.15320212e-02  -1.43408327e-02]
 [ -7.29316713e+01  -1.45512866e+00   0.00000000e+00   0.00000000e+00]]",[-1.05484092  0.67166889],[-0.17193994  1.1000842 ]
33,-0.0290236799065,[-0.12728718 -0.20918119],"[ 0.59598888 -0.61132787  1.2523848  -0.30779058 -0.38165417 -0.12357929
 -1.70790069 -0.10517574 -0.04584794  0.1420308   0.        ]",-0.290671,"[[ -2.42105466e+01   3.00020525e+00  -4.15320212e-02  -1.43408327e-02]
 [ -7.21685529e+01   1.83099119e+00   0.00000000e+00   0.00000000e+00]]",[-1.06263649  0.54173589],[ 1.39873904  0.58114804]
34,-0.0502177135548,[-0.12728718 -0.20918119],"[ 0.99448231 -0.61388434 -0.6200047  -0.35122016 -0.38165322 -0.12357902
 -1.51539634 -0.35295073  0.06786459  0.26307884  0.        ]",-0.0693053,"[[ -2.55998602e+01   3.01436865e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.67807156e+01   4.09232372e-02   0.00000000e+00   0.00000000e+00]]",[-1.09768331  0.56278402],[-1.24471629  0.89851287]
35,-0.0608038662801,[-0.12728718 -0.20918119],"[-0.59014328 -0.61344026 -1.39535519 -0.34336901 -0.38165226 -0.12357874
 -1.60960624 -0.38594126  0.19684869  0.16647312  0.        ]",-0.0412865,"[[ -2.69619351e+01   3.01181052e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.94179862e+01  -1.97424973e-01   0.00000000e+00   0.00000000e+00]]",[-1.1504395   0.66226208],[-1.93600646  1.38828201]
36,-0.0490356725341,[-0.12728718 -0.20918119],"[-1.6102333  -0.61281576  0.20873167 -0.33257306 -0.3816513  -0.12357847
 -1.70194804 -0.3784739   0.13527358 -0.00885122  0.        ]",-0.133105,"[[ -2.83762314e+01   3.00829138e+00  -4.15320212e-02  -1.43408327e-02]
 [ -7.20030306e+01  -1.43483670e-01   0.00000000e+00   0.00000000e+00]]",[-1.0636189   0.70298219],[ 0.48131861  1.01643945]
37,-0.0276207608422,[-0.12728718 -0.20918119],"[-0.3233917  -0.61241797  1.55432872 -0.32585523 -0.38165035 -0.12357819
 -1.58292573 -0.36953527 -0.02099514  0.03847126  0.        ]",-0.143563,"[[ -2.97828701e+01   3.00610084e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.86719343e+01  -7.89131693e-02   0.00000000e+00   0.00000000e+00]]",[-1.0617156   0.57725465],[ 0.20197363  0.55176942]
38,-0.0389554154249,[-0.12728718 -0.20918119],"[ 1.08808532 -0.61212071  0.47273535 -0.32091355 -0.38164939 -0.12357792
 -1.50577559 -0.36851118 -0.01034878  0.22441973  0.        ]",-0.124209,"[[ -3.11346454e+01   3.00448912e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.65127949e+01  -7.15212547e-02   0.00000000e+00   0.00000000e+00]]",[-1.08966625  0.54243875],[-0.55552801  0.15446528]
39,-0.0584349414811,[-0.12728718 -0.20918119],"[ 0.43963754 -0.61183121 -1.25198149 -0.31615745 -0.38164843 -0.12357764
 -1.53730293 -0.36845135  0.14506736  0.25251353  0.        ]",-0.00939107,"[[ -3.24737585e+01   3.00293760e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.73955679e+01  -7.10956320e-02   0.00000000e+00   0.00000000e+00]]",[-1.1309514  0.5937866],[-1.64587751  0.20623014]
40,-0.058907988409,[-0.12728718 -0.20918119],"[-1.28440752 -0.61162683 -0.92196356 -0.31284061 -0.38164747 -0.12357737
 -1.63107568 -0.3639909   0.20179622  0.07328343  0.        ]",-0.0369444,"[[ -3.38480082e+01   3.00185546e+00  -4.15320212e-02  -1.43408327e-02]
 [ -7.00206585e+01  -3.88777768e-02   0.00000000e+00   0.00000000e+00]]",[-1.10856092  0.7072202 ],[-1.39423947  0.36468073]
41,-0.0382914075659,[-0.12728718 -0.20918119],"[-1.27789338 -0.61155141  1.04219452 -0.31164161 -0.38164652 -0.12357709
 -1.72298967 -0.35963196  0.05730537 -0.02575324  0.        ]",-0.103419,"[[ -3.52742384e+01   3.00146439e+00  -4.15320212e-02  -1.43408327e-02]
 [ -7.25937843e+01  -7.39331008e-03   0.00000000e+00   0.00000000e+00]]",[-1.0725621   0.64206475],[ 0.52346481  0.33488009]
42,-0.0281046813513,[-0.12728718 -0.20918119],"[ 0.49844505 -0.61153295  1.32586382 -0.31137079 -0.38164556 -0.12357682
 -1.59759011 -0.35893378 -0.04606724  0.12827677  0.        ]",-0.167418,"[[ -3.66909006e+01   3.00137625e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.90841365e+01  -2.35576247e-03   0.00000000e+00   0.00000000e+00]]",[-1.06839681  0.5508213 ],[-0.43845979  1.41608074]
43,-0.0502536676394,[-0.12728718 -0.20918119],"[ 1.04532788 -0.61165854 -0.4968646  -0.31344607 -0.3816446  -0.12357654
 -1.6107379  -0.35196197  0.06233343  0.2717742   0.        ]",-0.0114871,"[[ -3.80762793e+01   3.00205378e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.94525058e+01   4.80053126e-02   0.00000000e+00   0.00000000e+00]]",[-1.08505785  0.56135923],[-2.36136718  0.96415475]
44,-0.0615792923995,[-0.12728718 -0.20918119],"[-0.54048244 -0.61181177 -1.40856611 -0.31598546 -0.38164364 -0.12357627
 -1.70305338 -0.3540331   0.20213657  0.16854212  0.        ]",-0.151398,"[[ -3.94912594e+01   3.00288269e+00  -4.15320212e-02  -1.43408327e-02]
 [ -7.20368864e+01   3.30362974e-02   0.00000000e+00   0.00000000e+00]]",[-1.14857471  0.65707457],[ 0.48071853 -0.64771675]
45,-0.0491751016,[-0.12728718 -0.20918119],"[-1.61507071 -0.60670625  0.14287751 -0.23918167 -0.38164269 -0.12357599
 -1.58409564 -0.7095402   0.13515978 -0.03389421  0.        ]",0.00747079,"[[ -4.08985927e+01   2.97777482e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.87075046e+01  -2.53530416e+00   0.00000000e+00   0.00000000e+00]]",[-1.0253253   0.76866502],[-1.5819111  -0.00935005]
46,-0.0195869599031,[-0.12728718 -0.20918119],"[-0.39268565 -0.59386998  1.54771082 -0.0853764  -0.38164173 -0.12357572
 -1.67692687 -0.70828358 -0.0794993   0.03704736  0.        ]",-0.0633263,"[[ -4.22988178e+01   2.92716192e+00  -4.15320212e-02  -1.43408327e-02]
 [ -7.13063255e+01  -2.52624271e+00   0.00000000e+00   0.00000000e+00]]",[-1.04720914  0.62608099],[-0.35947763 -0.48962625]
47,-0.0512326278525,[-0.12728718 -0.20918119],"[ 1.09691861 -0.57074213  0.43794233  0.1230749  -0.38164077 -0.12357544
 -1.67731277 -0.97045733 -0.01367644  0.36421267  0.        ]",-0.258698,"[[ -4.37250574e+01   2.85763572e+00  -4.15320212e-02  -1.43408327e-02]
 [ -7.13175193e+01  -4.42031507e+00   0.00000000e+00   0.00000000e+00]]",[-1.05915117  0.5990302 ],[ 0.49084613  0.80107679]
48,-0.0803663193261,[-0.12728718 -0.20918119],"[ 0.34439755 -0.54766241 -1.30516197  0.28729333 -0.38163981 -0.12357517
 -1.55741243 -0.52017271  0.30891673  0.28290798  0.        ]",0.0480127,"[[ -4.51177368e+01   2.80186883e+00  -4.15320212e-02  -1.43408327e-02]
 [ -6.79617016e+01  -1.16729915e+00   0.00000000e+00   0.00000000e+00]]",[-1.12483573  0.66014099],[-3.53732894  0.78038963]
49,-0.0668085769573,[-0.12728718 -0.20918119],"[-1.36000506 -0.55113676 -0.81708502  0.26444919 -0.38163886 -0.1235749
 -1.6507787  -0.09022607  0.25452999 -0.1056569   0.        ]",-0.0386218,"[[ -4.65031950e+01   2.80968789e+00  -4.15320212e-02  -1.43408327e-02]
 [ -7.05755129e+01   1.93879157e+00   0.00000000e+00   0.00000000e+00]]",[-1.06230032  0.75021011],[-1.11615195 -1.22569096]
