timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
11,-0.171026956859,[ 0.0166073  -0.06279111],"[ 0.88581585 -0.84787476 -0.71423083  0.55112102 -0.52277047  1.61766251
 -0.55596124  3.34726701  0.32250929 -1.04593757  0.        ]",-0.65504,"[[ -0.52311189   2.62627893  -0.0619364    0.18852565]
 [ -8.67448921  26.71400014   0.           0.        ]]",[-0.08054122  0.6178931 ],[ 0.29769179  1.22762748]
12,-0.184284045345,[ 0.0166073  -0.06279111],"[ 0.76034798 -1.00538075 -0.91588012 -0.38873937 -0.522765    1.61761448
 -0.44156056  1.29342302  0.12448376 -1.26265625  0.        ]",-0.623627,"[[ -0.6830517    3.11476391  -0.0619364    0.18852565]
 [ -7.32455846  11.34904637   0.           0.        ]]",[-0.0841784  0.605286 ],[-0.42516017  0.17638697]
13,-0.190870662637,[ 0.0166073  -0.06279111],"[ 0.6054081  -1.00538743 -1.09486264 -0.49548908 -0.52275954  1.61756645
 -0.57196908 -0.50061834  0.06380166 -1.33490563  0.        ]",-0.824028,"[[-0.84498542  3.16769848 -0.0619364   0.18852565]
 [-8.8635038  -2.0726033   0.          0.        ]]",[-0.08419274  0.61924386],[ 0.59457652  0.60317237]
14,-0.187939998615,[ 0.0166073  -0.06279111],"[ 0.43813986 -1.00512645 -1.2355542  -0.37645931 -0.52275408  1.61751843
 -0.35760443 -0.62881755  0.10763653 -1.29727001  0.        ]",-0.505225,"[[-0.99687625  3.10867743 -0.0619364   0.18852565]
 [-6.33396977 -3.03173731  0.          0.        ]]",[-0.08165295  0.62728441],[-2.29374721  0.69871283]
15,-0.188204944585,[ 0.0166073  -0.06279111],"[ 0.23677391 -1.00155987 -1.35480157 -0.2751869  -0.52274861  1.61747041
 -0.68249214 -0.4835154   0.1530639  -1.2811088   0.        ]",-0.678481,"[[ -1.16202196   3.05837897  -0.0619364    0.18852565]
 [-10.16782064  -1.9447492    0.           0.        ]]",[-0.08542094  0.62584192],[-0.91735644  0.69346223]
16,-0.191509874532,[ 0.0166073  -0.06279111],"[-0.07795006 -0.99810241 -1.45868214 -0.21697465 -0.52274315  1.6174224
 -0.97321285 -0.36014715  0.19187314 -1.28971311  0.        ]",-0.891099,"[[ -1.39980011   3.02937987  -0.0619364    0.18852565]
 [-13.59856408  -1.02184572   0.           0.        ]]",[-0.09069313  0.6231373 ],[ 0.79717152 -0.36544596]
17,-0.197146971738,[ 0.0166073  -0.06279111],"[-0.40568906 -0.99262401 -1.47759621 -0.1474698  -0.52273768  1.61737439
 -0.68292106 -0.55085186  0.23123112 -1.31546724  0.        ]",-0.710665,"[[ -1.63740327   2.99462825  -0.0619364    0.18852565]
 [-10.17316393  -2.44855794   0.           0.        ]]",[-0.08943918  0.62935996],[-1.04669944 -0.05549205]
18,-0.20589981478,[ 0.0166073  -0.06279111],"[-0.73295205 -0.98203711 -1.40894698 -0.04674675 -0.52273222  1.61732639
 -1.00136239 -0.57377283  0.27196169 -1.36470122  0.        ]",-0.998569,"[[ -1.87857031   2.94393634  -0.0619364    0.18852565]
 [-13.93100876  -2.62007634   0.           0.        ]]",[-0.09471915  0.62692702],[ 1.41296604 -0.60750404]
19,-0.218452365426,[ 0.0166073  -0.06279111],"[-1.02997171 -0.96043799 -1.25978434  0.10230633 -0.52272676  1.61727839
 -0.64245629 -0.88836733  0.3076591  -1.44663639  0.        ]",-0.830354,"[[-2.11469891  2.86792069 -0.0619364   0.18852565]
 [-9.69595635 -4.97363924  0.          0.        ]]",[-0.09099367  0.63677979],[-0.45385921  1.42097007]
20,-0.228984357079,[ 0.0166073  -0.06279111],"[-1.26119336 -0.93909665 -1.06561831  0.21540827 -0.52272129  1.61723039
 -0.77844127 -0.34593841  0.31022978 -1.52905894  0.        ]",-0.864833,"[[ -2.32471886   2.80916177  -0.0619364    0.18852565]
 [-11.30071077  -0.91578717   0.           0.        ]]",[-0.09371182  0.63295829],[-0.15826388  2.25762332]
21,-0.230010388113,[ 0.0166073  -0.06279111],"[-1.4663445  -0.94738425 -0.79696737  0.17408799 -0.52271583  1.6171824
 -0.81256461  0.18575131  0.26937659 -1.55609895  0.        ]",-0.893358,"[[ -2.55477419   2.83075379  -0.0619364    0.18852565]
 [-11.70349816   3.06173243   0.           0.        ]]",[-0.10033584  0.62123513],[ 0.6110904  -0.04288927]
22,-0.225550665658,[ 0.0166073  -0.06279111],"[-1.59948667 -0.96726767 -0.5158996   0.05992602 -0.52271037  1.61713441
 -0.5878917   0.15494151  0.22836807 -1.53899282  0.        ]",-0.777737,"[[-2.76224524  2.88967586 -0.0619364   0.18852565]
 [-9.05243293  2.83125955  0.          0.        ]]",[-0.10540809  0.61254299],[-0.18278887  1.92577729]
23,-0.216585460406,[ 0.0166073  -0.06279111],"[-1.67220033 -0.99084981 -0.24208143 -0.12921234 -0.5227049   1.61708643
 -0.6340206   0.67672967  0.19970993 -1.481358    0.        ]",-0.880956,"[[-2.94875609  2.98546543 -0.0619364   0.18852565]
 [-9.59683745  6.73469335  0.          0.        ]]",[-0.11356795  0.5970391 ],[ 1.3375269   0.52299383]
24,-0.210625648199,[ 0.0166073  -0.06279111],"[-1.69655616 -1.000381   -0.01353659 -0.25570089 -0.52269944  1.61703845
 -0.28240666 -0.18596171  0.18800696 -1.44001373  0.        ]",-0.544315,"[[-3.09906523  3.04867335 -0.0619364   0.18852565]
 [-5.44786278  0.28112107  0.          0.        ]]",[-0.11708329  0.59382826],[-1.60244901 -1.87162785]
25,-0.214905327033,[ 0.0166073  -0.06279111],"[-1.69011889 -0.99580304  0.2123518  -0.18720678 -0.52269398  1.61699048
 -0.60881291 -0.71603225  0.17272422 -1.47902512  0.        ]",-0.864238,"[[-3.24666702  3.01451018 -0.0619364   0.18852565]
 [-9.29947088 -3.68422809  0.          0.        ]]",[-0.12050901  0.59179902],[ 1.10922835  1.1182393 ]
26,-0.217875678496,[ 0.0166073  -0.06279111],"[-1.65483981 -0.99000017  0.43001403 -0.12088213 -0.52268852  1.61694251
 -0.25765236 -0.17694965  0.14938577 -1.51037859  0.        ]",-0.708919,"[[-3.3910825   2.98128669 -0.0619364   0.18852565]
 [-5.15589597  0.34844347  0.          0.        ]]",[-0.11586235  0.59318465],[-0.05509658  2.054283  ]
27,-0.216058517594,[ 0.0166073  -0.06279111],"[-1.61192333 -0.99574468  0.58254138 -0.18686763 -0.52268306  1.61689454
 -0.26748559 -0.08705375  0.14320235 -1.49868575  0.        ]",-0.735847,"[[-3.495364    3.01434171 -0.0619364   0.18852565]
 [-5.27195231  1.02091161  0.          0.        ]]",[-0.11768999  0.58891565],[ 0.39780971 -1.13220968]
28,-0.21622389025,[ 0.0166073  -0.06279111],"[-1.56435351 -0.99248705  0.70764776 -0.14787664 -0.52267759  1.61684658
 -0.12517047 -0.61906019  0.13063167 -1.50428968  0.        ]",-0.500315,"[[-3.5839547   2.99482993 -0.0619364   0.18852565]
 [-3.59270954 -2.95882552  0.          0.        ]]",[-0.11718433  0.59057266],[-1.68055674  0.16247097]
29,-0.218739295884,[ 0.0166073  -0.06279111],"[-1.49106782 -0.98156655  0.8568477  -0.04428518 -0.52267213  1.61679862
 -0.45468112 -0.52524952  0.09291307 -1.53548445  0.        ]",-0.88944,"[[-3.69481952  2.94269393 -0.0619364   0.18852565]
 [-7.4808103  -2.25711764  0.          0.        ]]",[-0.1180762   0.58870447],[ 1.76514382 -0.23838939]
30,-0.220035136767,[ 0.0166073  -0.06279111],"[-1.40542067 -0.96679111  0.99318587  0.06218354 -0.52266667  1.61675067
 -0.1065812  -0.64543578  0.04745787 -1.55806462  0.        ]",-0.826641,"[[-3.80322528  2.88853056 -0.0619364   0.18852565]
 [-3.37345654 -3.15621956  0.          0.        ]]",[-0.11239503  0.59501892],[ 1.27432019  1.47921295]
31,-0.220524460714,[ 0.0166073  -0.06279111],"[-1.38196335 -0.95953746  1.02555604  0.10651412 -0.52266121  1.61670272
  0.23463951 -0.10773359  0.02979157 -1.56618245  0.        ]",-0.63998,"[[-3.8302983   2.86576242 -0.0619364   0.18852565]
 [ 0.65272855  0.86600191  0.          0.        ]]",[-0.10730676  0.59860474],[-0.17442578  0.55236501]
32,-0.218947529721,[ 0.0166073  -0.06279111],"[-1.3871868  -0.97157471  1.01842573  0.03023535 -0.52265575  1.61665478
  0.17502141  0.18235398  0.05324877 -1.54830888  0.        ]",-0.683773,"[[-3.82430146  2.90485444 -0.0619364   0.18852565]
 [-0.05069952  3.03596736  0.          0.        ]]",[-0.10888612  0.59522295],[ 0.25296761  0.79992013]
33,-0.214705136508,[ 0.0166073  -0.06279111],"[-1.39500995 -0.99274849  1.00761257 -0.15171542 -0.52265029  1.61660684
  0.26000192  0.59774465  0.10431836 -1.50130748  0.        ]",-0.585624,"[[-3.8152549   2.99675023 -0.0619364   0.18852565]
 [ 0.95202103  6.14325621  0.          0.        ]]",[-0.11050417  0.59030771],[-0.39563386  0.58206027]
34,-0.211671291133,[ 0.0166073  -0.06279111],"[-1.39767555 -1.00063899  1.00383994 -0.2632852  -0.52264483  1.6165589
  0.125622   -0.21300275  0.13420139 -1.46815315  0.        ]",-0.742031,"[[-3.81212293  3.05244576 -0.0619364   0.18852565]
 [-0.63351685  0.07865594  0.          0.        ]]",[-0.11638676  0.585186  ],[ 0.80334857 -0.45987879]
35,-0.21289080412,[ 0.0166073  -0.06279111],"[-1.41409637 -0.99842346  0.9803911  -0.22631977 -0.52263936  1.61651097
  0.39624923 -0.46787985  0.12551177 -1.48042907  0.        ]",-0.616839,"[[-3.79275536  3.0340334  -0.0619364   0.18852565]
 [ 2.55963549 -1.82790654  0.          0.        ]]",[-0.1137331   0.58926469],[-0.34647262  2.18300393]
36,-0.214271561526,[ 0.0166073  -0.06279111],"[-1.44428061 -0.99534207  0.93474731 -0.18352634 -0.5226339   1.61646304
  0.27569217 -0.29745319  0.11877061 -1.49316179  0.        ]",-0.84946,"[[-3.75583399  3.01267173 -0.0619364   0.18852565]
 [ 1.13723141 -0.55311191  0.          0.        ]]",[-0.11355522  0.5900507 ],[ 1.65646162 -0.13339128]
37,-0.215558948481,[ 0.0166073  -0.06279111],"[-1.49167686 -0.99262552  0.8551187  -0.15105085 -0.52262844  1.61641512
  0.6093438  -0.36657466  0.11836542 -1.50301731  0.        ]",-0.86713,"[[-3.69359064  2.9964217  -0.0619364   0.18852565]
 [ 5.07398286 -1.07017148  0.          0.        ]]",[-0.10979021  0.59531528],[ 1.8290131  -2.09580868]
38,-0.220530105142,[ 0.0166073  -0.06279111],"[-1.58150047 -0.97966467  0.66487535 -0.03006745 -0.52262298  1.6163672
  0.93636934 -0.89306697  0.11085262 -1.54302921  0.        ]",-0.641619,"[[-3.55339589  2.93550438 -0.0619364   0.18852565]
 [ 8.93262409 -5.00844633  0.          0.        ]]",[-0.10365849  0.60866207],[-0.00719575 -0.43620123]
39,-0.230854821586,[ 0.0166073  -0.06279111],"[-1.65905614 -0.94264514  0.40860159  0.19667207 -0.52261752  1.61631929
  0.91894152 -1.11070864  0.09831108 -1.62455179  0.        ]",-0.915188,"[[-3.37680482  2.81900009 -0.0619364   0.18852565]
 [ 8.727163   -6.63656134  0.          0.        ]]",[-0.09609967  0.62450701],[ 1.60228458  1.1501139 ]
40,-0.240828072471,[ 0.0166073  -0.06279111],"[-1.69676091 -0.90247955  0.08618228  0.36916136 -0.52261206  1.61627138
  1.23983637 -0.56379172  0.12161871 -1.69255755  0.        ]",-0.649155,"[[ -3.16427091   2.72731462  -0.0619364    0.18852565]
 [ 12.51359589  -2.54565299   0.           0.        ]]",[-0.0840788   0.64046943],[-0.91360537  2.77222863]
41,-0.243509671076,[ 0.0166073  -0.06279111],"[-1.67246319 -0.89717219 -0.23623782  0.38883953 -0.5226066   1.61622347
  0.91226683 -0.0277366   0.17997502 -1.69411834  0.        ]",-0.80432,"[[-2.95277539  2.71663178 -0.0619364   0.18852565]
 [ 8.64886003  1.46403028  0.          0.        ]]",[-0.08312914  0.64112413],[ 0.19721725 -0.52993351]
42,-0.242923480888,[ 0.0166073  -0.06279111],"[-1.60438911 -0.90110347 -0.49979766  0.37422475 -0.52260114  1.61617557
  0.96391486 -0.31215206  0.23057207 -1.67124334  0.        ]",-0.570725,"[[-2.77368217  2.72456724 -0.0619364   0.18852565]
 [ 9.25841926 -0.66339706  0.          0.        ]]",[-0.08007783  0.64749593],[-1.76681582 -0.84929217]
43,-0.247171753592,[ 0.0166073  -0.06279111],"[-1.51980708 -0.8767807  -0.69877549  0.45976078 -0.52259568  1.61612767
  0.612805   -0.75999936  0.27007362 -1.68824434  0.        ]",-0.847366,"[[-2.6300774   2.67768833 -0.0619364   0.18852565]
 [ 5.11586582 -4.01330999  0.          0.        ]]",[-0.07768509  0.65555245],[-0.12594191  0.49187462]
44,-0.252766966055,[ 0.0166073  -0.06279111],"[-1.44903292 -0.84221858 -0.82378956  0.56619432 -0.52259023  1.61607978
  0.56195495 -0.48899722  0.30137626 -1.71848379  0.        ]",-0.816155,"[[-2.53377899  2.61775983 -0.0619364   0.18852565]
 [ 4.51597673 -1.98629359  0.          0.        ]]",[-0.07213539  0.66230673],[-0.51932918 -0.76304848]
45,-0.259470949379,[ 0.0166073  -0.06279111],"[-1.3919778  -0.79731292 -0.9081891   0.68530883 -0.52258477  1.61603189
  0.38010664 -0.88766989  0.32803267 -1.75911358  0.        ]",-0.889044,"[[-2.46498616  2.54811361 -0.0619364   0.18852565]
 [ 2.37047076 -4.96838162  0.          0.        ]]",[-0.06766982  0.67246938],[-0.35494952  1.30606581]
46,-0.265300688842,[ 0.0166073  -0.06279111],"[-1.36290794 -0.75569227 -0.94689356  0.78139837 -0.52257931  1.615984
  0.25702528 -0.34514595  0.34286689 -1.7980192   0.        ]",-0.917278,"[[-2.43214657  2.48946056 -0.0619364   0.18852565]
 [ 0.91832474 -0.91044345  0.          0.        ]]",[-0.06443067  0.67541772],[-0.24296374  0.79993998]
47,-0.263764776426,[ 0.0166073  -0.06279111],"[-1.35514439 -0.76574234 -0.95676504  0.75922274 -0.52257385  1.61593612
  0.17395709  0.08073177  0.34538805 -1.78487058  0.        ]",-0.842285,"[[-2.42361329  2.50321241 -0.0619364   0.18852565]
 [-0.06172847  2.27501183  0.          0.        ]]",[-0.06641495  0.67054045],[-0.71463853  1.54329676]
48,-0.255110876494,[ 0.0166073  -0.06279111],"[-1.38161091 -0.82359906 -0.92213686  0.61771159 -0.52256839  1.61588825
 -0.06573757  0.60407965  0.32882976 -1.72456094  0.        ]",-0.992328,"[[-2.453222    2.58798838 -0.0619364   0.18852565]
 [-2.88972256  6.18953131  0.          0.        ]]",[-0.07568224  0.65472984],[ 0.85930214  0.13687443]
49,-0.24157927291,[ 0.0166073  -0.06279111],"[-1.4015896  -0.89675764 -0.89454084  0.38996342 -0.52256293  1.61584038
  0.2274688   0.66015616  0.30561205 -1.62906596  0.        ]",-0.867853,"[[-2.47630818  2.71598778 -0.0619364   0.18852565]
 [ 0.56960675  6.60902103  0.          0.        ]]",[-0.08155566  0.64300424],[ 0.21594185  0.77784509]
